YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W
0.0664554	0.0037820	0.5637567	0.3328940	0.5569206	0.7536042	0.0876000	0.2936946	0.3591484	0.2432747
