"Time"	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C
500	0.2677495	0.3099443	0.8984786	0.4120794	0.9304290	0.9636023	0.9453234	0.6257827	0.3316499	1.0542005
550	0.2571102	0.2980736	0.9047596	0.4947531	0.7954298	0.9570000	0.9388874	0.5983432	0.2993512	1.0325404
600	0.1966004	0.3007150	0.8589638	0.5828451	0.6115342	0.8866464	1.0395848	0.4872739	0.3167582	1.0366355
650	0.1611215	0.3401557	0.8002122	0.7608868	0.5350840	0.9231370	0.9958623	0.4748785	0.2684228	1.0331730
700	0.2073685	0.3900031	0.7079884	0.8351063	0.5331372	0.9675501	0.9802476	0.5027114	0.2071626	0.9902798
750	0.1907631	0.3812592	0.6071097	0.9323532	0.5552671	0.9312275	0.9667428	0.4952522	0.1756537	1.0543298
800	0.1902355	0.4206063	0.5147856	0.9993356	0.5130227	0.9299740	1.0096058	0.3434450	0.1488801	1.0810462
850	0.1759268	0.4254643	0.4787524	0.9239417	0.5583641	1.0056962	1.0102841	0.2595769	0.1359674	1.0321507
900	0.1678561	0.4849657	0.4819305	1.0137378	0.5503191	1.0392151	0.9165173	0.2514144	0.1717320	1.0901931
950	0.2268928	0.4137073	0.4014469	1.0140228	0.5973095	0.9318171	0.9435807	0.4032417	0.1558780	1.0395908
1000	0.2321110	0.4543837	0.4358306	0.9053125	0.6243078	1.0045009	1.0990299	0.3642808	0.1940540	1.0166695

0	0.2138785	0.4047828	0.3914239	1.0041283	0.5185259	0.9852395	0.9362880	0.4388568	0.1584477	0.9815191
50	0.1710400	0.4115914	0.4797234	0.9714464	0.5136973	1.0030774	0.9757748	0.4014992	0.1525237	1.0328855
100	0.0652124	0.4861068	0.4678639	0.9218075	0.5136864	0.9766788	0.9514865	0.3883994	0.1565037	1.0725348
150	0.0366523	0.4781090	0.4672433	1.0099770	0.5196852	1.1138052	0.8533486	0.3838613	0.1820975	0.9994581
200	0.0305449	0.4344638	0.4063967	1.1080476	0.4983679	0.9518038	0.8627810	0.5256014	0.1488434	0.9906074
250	0.0175362	0.3879454	0.3876799	1.0261853	0.4552687	1.0296228	1.0080095	0.4174604	0.1291108	1.0412972
300	0.0096348	0.4333635	0.4437439	0.9366648	0.5118985	0.9611868	1.0805216	0.2758210	0.1255303	0.9845175
350	0.0114746	0.3996505	0.5269178	0.9591133	0.5350502	1.0368664	1.0357175	0.2091872	0.1030891	1.0231347
400	0.0066573	0.4789771	0.4623849	0.9585172	0.4862845	0.9494080	0.7795220	0.1544513	0.1337699	0.9958305
450	0.0078213	0.4658647	0.4144896	0.9950106	0.5132408	0.9391189	0.8270765	0.2586025	0.1817335	1.0164779
500	0.0028420	0.4386872	0.4646940	0.9003196	0.5664765	0.9211089	0.8519958	0.3720879	0.1902484	0.9843663
550	0.0940521	0.3748799	0.4396369	0.9915307	0.5716105	0.9706012	1.0050311	0.4656182	0.1826576	0.9363104
600	0.1939576	0.3820825	0.4470770	1.0757820	0.5254527	0.8851185	0.9716893	0.4015682	0.2041756	0.9875333
650	0.2340553	0.3979625	0.5213345	1.0770961	0.4698111	0.9069180	1.0087938	0.3882808	0.1963454	0.8976747
700	0.2464035	0.3992481	0.4510642	0.9903303	0.4695549	0.9035379	0.9183698	0.3323231	0.1513657	0.9425817
750	0.2278112	0.4604284	0.4589169	0.9500084	0.3621506	0.9923490	0.8967799	0.3671441	0.1944281	0.9992769
800	0.2011818	0.5361630	0.4141975	0.9869839	0.4326107	1.0050772	0.9135619	0.4751876	0.2011080	1.0234688
850	0.2352791	0.4335442	0.4694895	0.9547047	0.5129029	0.9276421	1.0198976	0.5470479	0.2009450	0.9815749
900	0.2486158	0.4231536	0.3757904	0.9973420	0.5443062	0.8879417	0.9538640	0.5704074	0.1968982	1.0152096
950	0.2185498	0.4450107	0.3975524	0.9167551	0.5442964	1.0023727	0.9019869	0.5366201	0.1628905	0.9305722
1000	0.2081387	0.4130436	0.4265793	0.9593094	0.4772831	1.0489165	0.9602897	0.4330156	0.1742729	0.9593530

0	0.2138785	0.4047828	0.3914239	1.0041283	0.5185259	0.9852395	0.9362880	0.4388568	0.1584477	0.9815191
50	0.1974072	0.5202150	0.3269445	0.9596859	0.5510525	1.0442469	1.0263255	0.5414854	0.1936054	0.5888931
100	0.2037176	0.5691942	0.2387565	0.9365992	0.5291027	0.9578324	1.1255139	0.6424772	0.2450825	0.3423805
150	0.2285485	0.6686565	0.2058851	0.8600622	0.5905097	0.9716145	1.0785908	0.7298111	0.3863867	0.1807865
200	0.2202459	0.6863397	0.1879732	0.9612598	0.5321888	0.9823432	1.0291457	0.8613656	0.4714250	0.1689458
250	0.1677288	0.7178704	0.1418142	0.8495986	0.5492050	0.9521341	1.0123047	0.9350117	0.5267687	0.1368075
300	0.2165089	0.6437522	0.1662581	0.8800076	0.5370819	0.9240709	0.9270131	0.9826872	0.5626544	0.1159144
350	0.2170109	0.6692758	0.1470444	0.9670362	0.5321613	0.9280204	0.9629314	0.9645572	0.5020576	0.1268094
400	0.1953227	0.6965539	0.2359394	0.9866016	0.5731234	1.0083775	0.9823922	1.0514483	0.5101531	0.1546573
450	0.2786602	0.6693326	0.1597338	1.0108730	0.5569572	0.9897746	0.9396059	1.0514275	0.4730196	0.1410572
500	0.2275903	0.6862501	0.1820652	0.9984287	0.5495660	0.9777180	1.0479945	1.0272920	0.5140051	0.1267646
550	0.2431506	0.5650908	0.2811774	1.0112131	0.5481865	0.9257926	0.9673417	0.9674706	0.4644405	0.4228616
600	0.2174660	0.5639803	0.2974495	0.9473224	0.5683484	0.9831405	0.9774183	0.9526275	0.4469758	0.7929314
650	0.2243763	0.5936226	0.4705024	0.9071928	0.5416589	0.9906770	0.9647886	0.9937499	0.3318621	1.0106810
700	0.2731147	0.5163097	0.4599936	1.0285020	0.5469616	1.0083677	1.0432800	0.9058723	0.2527208	1.0774216
750	0.2061511	0.5607632	0.4834284	0.9962555	0.5626883	1.1021522	0.9353864	0.8275912	0.2353321	1.1074415
800	0.1755509	0.4965543	0.5285703	0.9610851	0.4852266	0.9521276	1.0474370	0.6458323	0.1813999	1.0085110
850	0.2127893	0.4635438	0.5011783	0.9368975	0.5020988	0.9512524	1.0122204	0.6472929	0.1772845	1.0466068
900	0.1942647	0.3792554	0.5254220	0.9780721	0.4675850	1.0046662	1.0157584	0.4370301	0.1836486	1.0269045
950	0.1612725	0.4051577	0.4882046	0.9595304	0.4795708	0.9857931	1.0104176	0.3477240	0.1749400	1.0965340
1000	0.1978892	0.4045983	0.4332612	0.9848230	0.4694942	0.9453952	0.9321507	0.3232935	0.1379594	1.0460236

0	0.2138785	0.4047828	0.3914239	1.0041283	0.5185259	0.9852395	0.9362880	0.4388568	0.1584477	0.9815191
50	0.2482485	0.4688023	0.2260837	1.0931061	0.5375553	1.0412519	1.0411197	0.3810417	0.1037464	0.9474791
100	0.2838979	0.5825281	0.1386269	1.0168877	0.5462331	1.0581247	0.9697542	0.2174679	0.0559212	0.7545423
150	0.2677967	0.6629442	0.0839776	0.9538954	0.4893586	0.9582330	0.7954972	0.1182121	0.0342664	0.7535206
200	0.2325262	0.7283176	0.0559357	0.8720543	0.5271488	0.7413597	0.4181406	0.0420342	0.0179066	0.6872495
250	0.1936715	0.9171845	0.0494555	0.9178311	0.4129766	0.3644415	0.1628501	0.0171485	0.0184466	0.6975679
300	0.1887668	0.8759616	0.0427976	0.9770806	0.3343429	0.1016526	0.0788956	0.0078073	0.0187798	0.6978401
350	0.1908515	0.9225191	0.0381545	0.9980744	0.1813000	0.0309854	0.0475332	0.0101748	0.0177113	0.6816758
400	0.2094815	0.9143136	0.0389028	0.9798167	0.1018180	0.0157682	0.0619868	0.0280894	0.0101653	0.7118310
450	0.2144479	0.9224680	0.0366045	0.9716723	0.0431578	0.0264540	0.0487024	0.0166143	0.0101761	0.6668232
500	0.2312940	0.8614659	0.0167151	0.9858819	0.0393337	0.0066104	0.0354927	0.0074241	0.0100399	0.7215376
550	0.1831722	0.8762104	0.1909435	0.9247193	0.0172656	0.0038152	0.0464180	0.0646691	0.1062516	0.8542952
600	0.1983158	0.7050047	0.3318706	0.9060258	0.0134332	0.1365635	0.2314260	0.4380084	0.1678566	0.9716446
650	0.1869514	0.5638002	0.3783814	0.9194275	0.0873570	0.7074669	0.5261256	0.5693019	0.1839180	1.0269977
700	0.2056293	0.5343418	0.4406983	0.9408128	0.2505193	0.9785470	0.8621183	0.5737383	0.1547127	1.0884315
750	0.1973925	0.4268537	0.4916079	0.9423533	0.4537380	0.9485000	0.9009107	0.5001699	0.1957045	0.9212200
800	0.1723923	0.3839506	0.5315687	0.9811817	0.4979991	0.9291604	0.9461682	0.4563413	0.1912895	1.1404939
850	0.1691886	0.4254598	0.5121729	0.9720888	0.5003209	0.9499941	0.9189391	0.3584621	0.1624895	1.0952605
900	0.2054171	0.3340315	0.4131766	0.9567252	0.5421945	1.0077205	0.9902256	0.2804281	0.1647509	1.0701296
950	0.2237040	0.4661994	0.4604299	0.9217317	0.5867723	1.1070259	0.9488508	0.2799478	0.1217614	1.0874666
1000	0.2337071	0.4597434	0.4551508	1.0221882	0.5184861	0.9790784	0.8321489	0.2483263	0.1221265	1.1273510

0	0.2138785	0.4047828	0.3914239	1.0041283	0.5185259	0.9852395	0.9362880	0.4388568	0.1584477	0.9815191
50	0.2261845	0.4919381	0.5010266	0.9903703	0.5188251	0.9582359	1.0725653	0.5455624	0.2053381	0.6819882
100	0.1842771	0.4198742	0.4634051	1.0438295	0.5184943	0.9487754	0.9938016	0.6245938	0.2907864	0.3380515
150	0.1985047	0.4695198	0.4535030	0.9914514	0.5075774	1.0798162	0.9812590	0.7799651	0.3375026	0.1574903
200	0.1602123	0.4127730	0.4537564	0.9695529	0.5158545	1.0069529	0.9755527	0.8925646	0.3950853	0.0989866
250	0.1953682	0.4433609	0.4708295	0.9948548	0.5222179	1.0991449	1.0413570	0.9411585	0.4306054	0.0517283
300	0.1835454	0.4547553	0.4876212	1.0340034	0.4604004	1.0672647	1.0135724	0.9583526	0.4698610	0.0317087
350	0.1903004	0.4254153	0.5148805	0.8828336	0.5520269	0.9655682	1.0467539	1.0520587	0.5651071	0.0453293
400	0.2092742	0.4107206	0.4607821	1.0340013	0.6188531	1.0444167	0.9611634	0.9554460	0.5003498	0.0385750
450	0.2095887	0.3496454	0.4075369	0.9765804	0.6113870	1.0613357	0.9259151	0.8240571	0.5077622	0.0316856
500	0.2355814	0.3931298	0.4410122	0.8893958	0.5809615	1.0303599	1.0975224	0.8896734	0.4561810	0.0525055
550	0.2409454	0.3610248	0.4542314	0.8989167	0.5473740	1.0336067	1.0920862	1.0475357	0.4748297	0.3663375
600	0.2407376	0.4019910	0.5391618	0.8862929	0.5765020	1.0935124	1.0428193	1.1274709	0.4366940	0.6531704
650	0.2106195	0.3835418	0.5203079	0.9019001	0.5661246	1.0269441	1.0023422	1.0449358	0.3303540	0.8114715
700	0.1908514	0.3731470	0.5368415	0.9986876	0.5400276	1.0924685	0.9841681	0.8135511	0.2293349	0.8596706
750	0.1891504	0.4230211	0.5094150	0.9594731	0.5937009	1.1025392	1.0488340	0.6290993	0.2654705	0.9043762
800	0.1707930	0.4270525	0.5635183	1.0267330	0.5455113	1.0228257	1.0139311	0.6603827	0.1894336	0.9434727
850	0.2225893	0.4074494	0.4938520	0.9169116	0.5237728	1.0782186	0.9823574	0.5591088	0.2380535	1.0023375
900	0.2369434	0.3819772	0.4976570	0.9133420	0.5032243	1.0682589	1.0354345	0.5554852	0.2272512	0.9476774
950	0.2226421	0.3340092	0.5746833	1.0136582	0.5110901	0.9786988	0.9570986	0.5594031	0.2208792	0.8753670
1000	0.2398835	0.3912100	0.5366905	0.9883901	0.4622032	1.0361024	0.9101462	0.4159157	0.1895638	1.0266009

0	0.2138785	0.4047828	0.3914239	1.0041283	0.5185259	0.9852395	0.9362880	0.4388568	0.1584477	0.9815191
50	0.1830839	0.5519139	0.3922174	0.9137704	0.6864248	0.9207291	0.9072604	0.4078464	0.1741113	0.9565407
100	0.1914504	0.4907463	0.2361025	0.8151728	0.7218023	0.9821007	1.0030987	0.5488660	0.1845819	0.9804272
150	0.2259486	0.5939020	0.2445305	0.8667661	0.7450229	1.0462569	0.9674021	0.5198134	0.1397917	1.0359021
200	0.2062291	0.7176590	0.2101414	0.8877253	0.7966657	1.0577957	0.9217234	0.4794333	0.1392644	1.0796666
250	0.2260184	0.7763507	0.1909672	0.7766574	0.8310776	1.0174849	0.9644165	0.5497610	0.1519767	1.0637611
300	0.1883898	0.7151587	0.2330395	0.7559501	0.8976712	1.0599669	0.9784233	0.6949543	0.1834225	1.0543767
350	0.2182118	0.5854915	0.1848952	0.7208316	0.8214704	0.8970163	1.0123394	0.7488405	0.1906442	1.1087330
400	0.1744329	0.6993829	0.1852188	0.7867405	0.7807058	0.9506303	1.0597650	0.7498743	0.1691065	1.1137900
450	0.2100501	0.8353414	0.1657576	0.7795259	0.7967271	0.9962794	1.0390959	0.6955086	0.2018041	0.9919767
500	0.1937551	0.8528386	0.1690425	0.7912769	0.7479643	0.9190052	0.9616569	0.7336244	0.2183106	1.0494406
550	0.1829768	0.7896862	0.3166995	0.7202866	0.6714219	0.9961411	0.9461528	0.8534648	0.1681893	0.9348006
600	0.2189002	0.6149259	0.5149630	0.8327066	0.6488488	0.9080543	0.8347255	0.8305641	0.1862868	1.0596860
650	0.2321066	0.4746045	0.5917819	0.8250734	0.6285731	1.0033964	0.9351320	0.8053089	0.1918411	1.0388408
700	0.2259182	0.4230372	0.5687719	0.9355095	0.5080952	1.0534660	0.9227745	0.6053852	0.1627790	1.0080788
750	0.1813580	0.4002721	0.4448120	0.9495614	0.4450490	0.9195592	0.9639349	0.4738333	0.1683561	0.9617597
800	0.2227621	0.4893952	0.4663582	0.8719230	0.4468270	1.0552001	0.9983544	0.4219570	0.1567482	0.9358289
850	0.2127395	0.4536062	0.4272817	0.9375961	0.5656463	1.0470772	0.9610915	0.4374818	0.1699181	0.8989943
900	0.1873589	0.4724199	0.4418538	1.0560085	0.5140518	0.9693290	0.9260166	0.3517367	0.1822644	1.0114622
950	0.2052287	0.4230674	0.4443921	1.0198098	0.4636008	1.0742624	1.0150867	0.4032149	0.1548649	0.9643024
1000	0.1758054	0.3573027	0.4749802	0.9345605	0.5124493	1.0138329	1.0069459	0.4331402	0.1766052	1.0692495

0	0.2138785	0.4047828	0.3914239	1.0041283	0.5185259	0.9852395	0.9362880	0.4388568	0.1584477	0.9815191
50	0.2214980	0.4085347	0.5110650	0.7643909	0.6157466	0.9541746	0.8584975	0.3070388	0.1487689	1.0873163
100	0.2646419	0.3909738	0.6364103	0.5165321	0.7561522	1.0743899	0.8449304	0.2981459	0.1541062	0.9533200
150	0.2085982	0.3734876	0.7152255	0.4085736	0.8658846	0.8819882	0.8087173	0.4052367	0.1935780	0.9046455
200	0.2190412	0.2864478	0.8584003	0.3203549	0.7718297	0.9567159	0.9068288	0.4188896	0.3050142	0.9736434
250	0.1971200	0.3254075	0.8717433	0.2337647	0.8604087	0.9968527	1.0228791	0.5978501	0.3604635	1.0437809
300	0.2215963	0.3155387	1.0495080	0.2638471	0.8459279	0.9177430	0.9995639	0.7106842	0.4002511	0.9303084
350	0.2394329	0.3502635	1.0790806	0.2839764	0.8918051	0.8923982	1.0082847	0.8118344	0.4648992	0.9260090
400	0.2505088	0.3122281	1.0185090	0.2253842	0.8332873	0.9098322	1.0518653	0.8926557	0.4544136	0.9474623
450	0.2769413	0.3164305	1.0284396	0.2364935	0.7825381	1.0078145	1.0186826	0.8571681	0.4555297	0.9312579
500	0.2585107	0.2603698	1.0253528	0.2635490	0.7482008	1.0976178	1.0636733	0.9637527	0.4970850	0.9055240
550	0.2450146	0.3538205	1.0312478	0.3933075	0.7553602	0.9922465	0.9669615	0.8496187	0.4441058	0.9997060
600	0.2649507	0.2741022	1.0099351	0.5818425	0.6226317	1.1428203	0.9675938	0.8245762	0.4386135	1.1325695
650	0.2603442	0.2807699	0.8365851	0.6726697	0.5756089	0.8942464	1.0311430	0.7037336	0.3189743	1.1135229
700	0.2233610	0.3227295	0.8111422	0.8740084	0.4327349	0.8800675	1.1124662	0.5009230	0.2237312	1.0973151
750	0.1853836	0.3378641	0.6475099	0.9564907	0.5017071	0.9698509	1.1387364	0.4114393	0.1746983	1.0055161
800	0.1247935	0.3525551	0.5764504	0.9228527	0.5640461	0.9864270	0.9790535	0.3100500	0.1646098	1.0967935
850	0.1852612	0.3673431	0.4726487	0.8961849	0.5638703	0.9084807	0.9274732	0.3269750	0.1561800	0.9857202
900	0.2083333	0.3972323	0.5154316	0.9272596	0.5202710	0.9728008	0.9214778	0.2098508	0.1484309	1.0398143
950	0.2198537	0.3718654	0.5255805	0.9603310	0.5147020	0.8287863	0.7806203	0.2138714	0.1441173	1.0264882
1000	0.2062989	0.3873546	0.4790792	1.0448779	0.4792264	0.9080905	0.8158956	0.2748370	0.1408760	1.0774436
