"Time"	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W	YOR028C
800	0.3608089	0.9997146	0.9307834	0.1263406	1.0000000	0.9991148	0.9920269	1.0000000	1.0000000	1.0000000
850	0.3636036	0.9997146	0.9307826	0.1263406	1.0000000	0.9996901	0.9920269	1.0000000	1.0000000	1.0000000
900	0.3649359	0.9997146	0.9307823	0.1263406	1.0000000	0.9998915	0.9920269	1.0000000	1.0000000	1.0000000
950	0.3655576	0.9997146	0.9307821	0.1263406	1.0000000	0.9999620	0.9920269	1.0000000	1.0000000	1.0000000
1000	0.3658430	0.9997146	0.9307821	0.1263406	1.0000000	0.9999867	0.9920269	1.0000000	1.0000000	1.0000000

0	0.3660389	0.9997139	0.9307731	0.1263436	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
50	0.5373805	0.9997189	0.9491406	0.1263420	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
100	0.5858382	0.9997296	0.9551100	0.1263413	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
150	0.5995440	0.9997377	0.9570507	0.1263409	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
200	0.6034216	0.9997420	0.9576821	0.1263407	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
250	0.6045191	0.9997440	0.9578878	0.1263407	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
300	0.6048300	0.9997449	0.9579550	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
350	0.6049183	0.9997452	0.9579770	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
400	0.6049433	0.9997453	0.9579842	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
450	0.6049505	0.9997454	0.9579866	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
500	0.6049525	0.9997454	0.9579874	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
550	0.4336397	0.9997413	0.9396312	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
600	0.3851910	0.9997312	0.9336640	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
650	0.3714874	0.9997230	0.9317229	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
700	0.3676098	0.9997183	0.9310903	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
750	0.3665117	0.9997161	0.9308836	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
800	0.3662002	0.9997152	0.9308157	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
850	0.3661117	0.9997148	0.9307933	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
900	0.3660864	0.9997147	0.9307858	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
950	0.3660792	0.9997146	0.9307833	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
1000	0.3660771	0.9997146	0.9307825	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000

0	0.3660389	0.9997139	0.9307731	0.1263436	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
50	0.3660689	0.9998057	0.9322386	0.1495249	0.3005667	1.0000000	0.9938746	1.0000000	1.0000000	1.0000000
100	0.3660935	0.9998320	0.9492847	0.2613887	0.1538775	1.0000000	0.9943150	1.0000000	1.0000000	1.0000000
150	0.3661108	0.9998465	0.9744682	0.4300456	0.1231129	1.0000000	0.9944199	1.0000000	1.0000000	1.0000000
200	0.3661220	0.9998593	0.9890712	0.5679512	0.1166608	1.0000000	0.9944450	1.0000000	1.0000000	1.0000000
250	0.3661296	0.9998685	0.9953101	0.6515738	0.1153077	1.0000000	0.9944509	1.0000000	1.0000000	1.0000000
300	0.3661348	0.9998738	0.9977727	0.6960753	0.1150239	1.0000000	0.9944523	1.0000000	1.0000000	1.0000000
350	0.3661383	0.9998764	0.9987351	0.7184127	0.1149643	1.0000000	0.9944527	1.0000000	1.0000000	1.0000000
400	0.3661404	0.9998776	0.9991178	0.7293244	0.1149519	1.0000000	0.9944528	1.0000000	1.0000000	1.0000000
450	0.3661416	0.9998782	0.9992747	0.7345870	0.1149492	1.0000000	0.9944528	1.0000000	1.0000000	1.0000000
500	0.3661422	0.9998784	0.9993414	0.7371096	0.1149487	1.0000000	0.9944528	1.0000000	1.0000000	1.0000000
550	0.3661378	0.9998096	0.9993439	0.5787258	0.8143818	1.0000000	0.9926051	1.0000000	1.0000000	1.0000000
600	0.3661260	0.9997913	0.9990511	0.3698961	0.9610711	1.0000000	0.9921647	1.0000000	1.0000000	1.0000000
650	0.3661159	0.9997862	0.9979134	0.2487559	0.9918356	1.0000000	0.9920598	1.0000000	1.0000000	1.0000000
700	0.3661098	0.9997840	0.9947342	0.1862485	0.9982877	1.0000000	0.9920348	1.0000000	1.0000000	1.0000000
750	0.3661066	0.9997813	0.9878203	0.1552790	0.9996409	1.0000000	0.9920288	1.0000000	1.0000000	1.0000000
800	0.3661045	0.9997761	0.9767221	0.1402274	0.9999247	1.0000000	0.9920274	1.0000000	1.0000000	1.0000000
850	0.3661024	0.9997676	0.9636823	0.1329826	0.9999842	1.0000000	0.9920270	1.0000000	1.0000000	1.0000000
900	0.3660996	0.9997564	0.9519404	0.1295123	0.9999967	1.0000000	0.9920270	1.0000000	1.0000000	1.0000000
950	0.3660959	0.9997448	0.9432775	0.1278540	0.9999993	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
1000	0.3660916	0.9997346	0.9377142	0.1270624	0.9999999	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000

0	0.3660389	0.9997139	0.9307731	0.1263436	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
50	0.4783688	0.9997136	0.9222782	0.0877614	1.0000000	0.6376351	0.9904679	0.6401192	1.0000000	1.0000000
100	0.4884523	0.9997023	0.8837649	0.0693644	1.0000000	0.5107543	0.9837293	0.5085505	1.0000000	1.0000000
150	0.4697054	0.9996589	0.8167031	0.0605921	1.0000000	0.4663274	0.9726244	0.4604504	1.0000000	1.0000000
200	0.4494644	0.9995584	0.7403065	0.0564093	1.0000000	0.4507715	0.9612421	0.4428654	1.0000000	1.0000000
250	0.4351891	0.9993790	0.6749334	0.0544148	1.0000000	0.4453246	0.9529329	0.4364366	1.0000000	1.0000000
300	0.4267448	0.9991206	0.6287748	0.0534637	1.0000000	0.4434175	0.9481182	0.4340862	1.0000000	1.0000000
350	0.4222083	0.9988203	0.5999667	0.0530103	1.0000000	0.4427497	0.9457138	0.4332270	1.0000000	1.0000000
400	0.4199047	0.9985353	0.5833237	0.0527940	1.0000000	0.4425158	0.9446213	0.4329129	1.0000000	1.0000000
450	0.4187713	0.9983078	0.5741526	0.0526909	1.0000000	0.4424340	0.9441543	0.4327980	1.0000000	1.0000000
500	0.4182218	0.9981492	0.5692398	0.0526418	1.0000000	0.4424053	0.9439625	0.4327560	1.0000000	1.0000000
550	0.2875357	0.9981085	0.6217942	0.0911989	1.0000000	0.8047602	0.9574200	0.7926215	1.0000000	1.0000000
600	0.2917926	0.9985226	0.7452270	0.1095840	1.0000000	0.9316375	0.9765685	0.9241845	1.0000000	1.0000000
650	0.3196017	0.9990640	0.8350912	0.1183506	1.0000000	0.9760631	0.9858841	0.9722827	1.0000000	1.0000000
700	0.3408652	0.9994021	0.8838807	0.1225307	1.0000000	0.9916186	0.9896318	0.9898668	1.0000000	1.0000000
750	0.3533168	0.9995701	0.9081300	0.1245239	1.0000000	0.9970653	0.9910904	0.9962954	1.0000000	1.0000000
800	0.3598770	0.9996480	0.9198665	0.1254744	1.0000000	0.9989724	0.9916594	0.9986456	1.0000000	1.0000000
850	0.3631453	0.9996836	0.9255161	0.1259275	1.0000000	0.9996402	0.9918828	0.9995049	1.0000000	1.0000000
900	0.3647177	0.9997000	0.9282386	0.1261436	1.0000000	0.9998740	0.9919706	0.9998190	1.0000000	1.0000000
950	0.3654559	0.9997077	0.9295531	0.1262467	1.0000000	0.9999559	0.9920051	0.9999338	1.0000000	1.0000000
1000	0.3657962	0.9997113	0.9301886	0.1262958	1.0000000	0.9999846	0.9920185	0.9999758	1.0000000	1.0000000

0	0.3660389	0.9997139	0.9307731	0.1263436	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
50	0.4738475	0.9997134	0.9196541	0.0779496	1.0000000	1.0000000	0.9918539	0.9517026	1.0000000	1.0000000
100	0.5043369	0.9996976	0.8632196	0.0548740	1.0000000	1.0000000	0.9913808	0.9340455	1.0000000	1.0000000
150	0.5129559	0.9996256	0.7506011	0.0438709	1.0000000	1.0000000	0.9909411	0.9275903	1.0000000	1.0000000
200	0.5153776	0.9994009	0.6120917	0.0386243	1.0000000	1.0000000	0.9906588	0.9252303	1.0000000	1.0000000
250	0.5160137	0.9987877	0.4929310	0.0361226	1.0000000	1.0000000	0.9905082	0.9243675	1.0000000	1.0000000
300	0.5160636	0.9973348	0.4113379	0.0349297	1.0000000	1.0000000	0.9904362	0.9240521	1.0000000	1.0000000
350	0.5157816	0.9945830	0.3619924	0.0343609	1.0000000	1.0000000	0.9904041	0.9239368	1.0000000	1.0000000
400	0.5151584	0.9906271	0.3335324	0.0340896	1.0000000	1.0000000	0.9903905	0.9238946	1.0000000	1.0000000
450	0.5141980	0.9862353	0.3168470	0.0339603	1.0000000	1.0000000	0.9903849	0.9238792	1.0000000	1.0000000
500	0.5130174	0.9822100	0.3064587	0.0338986	1.0000000	1.0000000	0.9903827	0.9238736	1.0000000	1.0000000
550	0.4029083	0.9806945	0.3901670	0.0822616	1.0000000	1.0000000	0.9905952	0.9721690	1.0000000	1.0000000
600	0.3715604	0.9891182	0.6118412	0.1053225	1.0000000	1.0000000	0.9911173	0.9898253	1.0000000	1.0000000
650	0.3641644	0.9957578	0.7730078	0.1163185	1.0000000	1.0000000	0.9915469	0.9962802	1.0000000	1.0000000
700	0.3636865	0.9983521	0.8569056	0.1215618	1.0000000	1.0000000	0.9917988	0.9986401	1.0000000	1.0000000
750	0.3645405	0.9992404	0.8966066	0.1240619	1.0000000	1.0000000	0.9919253	0.9995028	1.0000000	1.0000000
800	0.3652690	0.9995423	0.9149261	0.1252541	1.0000000	1.0000000	0.9919836	0.9998182	1.0000000	1.0000000
850	0.3656919	0.9996484	0.9233724	0.1258225	1.0000000	1.0000000	0.9920091	0.9999336	1.0000000	1.0000000
900	0.3659032	0.9996877	0.9272945	0.1260935	1.0000000	1.0000000	0.9920197	0.9999757	1.0000000	1.0000000
950	0.3660009	0.9997032	0.9291313	0.1262228	1.0000000	1.0000000	0.9920241	0.9999911	1.0000000	1.0000000
1000	0.3660440	0.9997095	0.9299976	0.1262844	1.0000000	1.0000000	0.9920258	0.9999968	1.0000000	1.0000000

0	0.3660389	0.9997139	0.9307731	0.1263436	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
50	0.3660626	0.9997144	0.9307831	0.1263420	1.0000000	1.0000000	0.9967448	1.0000000	0.6703717	0.2467897
100	0.3660713	0.9997145	0.9307846	0.1263413	1.0000000	1.0000000	0.9978692	1.0000000	0.6046856	0.0665927
150	0.3660744	0.9997146	0.9307840	0.1263409	1.0000000	1.0000000	0.9981372	1.0000000	0.5915961	0.0234827
200	0.3660756	0.9997146	0.9307833	0.1263407	1.0000000	1.0000000	0.9982011	1.0000000	0.5889877	0.0131691
250	0.3660760	0.9997146	0.9307827	0.1263407	1.0000000	1.0000000	0.9982163	1.0000000	0.5884679	0.0107017
300	0.3660761	0.9997146	0.9307824	0.1263406	1.0000000	1.0000000	0.9982200	1.0000000	0.5883643	0.0101114
350	0.3660762	0.9997146	0.9307822	0.1263406	1.0000000	1.0000000	0.9982208	1.0000000	0.5883437	0.0099701
400	0.3660762	0.9997146	0.9307821	0.1263406	1.0000000	1.0000000	0.9982210	1.0000000	0.5883396	0.0099363
450	0.3660762	0.9997146	0.9307821	0.1263406	1.0000000	1.0000000	0.9982211	1.0000000	0.5883388	0.0099283
500	0.3660762	0.9997146	0.9307821	0.1263406	1.0000000	1.0000000	0.9982211	1.0000000	0.5883386	0.0099263
550	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9935033	1.0000000	0.9179668	0.7631361
600	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9923788	1.0000000	0.9836530	0.9433330
650	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9921108	1.0000000	0.9967425	0.9864431
700	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9920469	1.0000000	0.9993509	0.9967567
750	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9920317	1.0000000	0.9998706	0.9992241
800	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9920281	1.0000000	0.9999742	0.9998144
850	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9920272	1.0000000	0.9999949	0.9999556
900	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9920270	1.0000000	0.9999990	0.9999894
950	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9920270	1.0000000	0.9999998	0.9999975
1000	0.3660762	0.9997146	0.9307820	0.1263406	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	0.9999994

0	0.3660389	0.9997139	0.9307731	0.1263436	1.0000000	1.0000000	0.9920269	1.0000000	1.0000000	1.0000000
50	0.3660626	0.9997133	0.9182269	0.0729391	1.0000000	1.0000000	0.9919940	0.9906175	1.0000000	1.0000000
100	0.3660706	0.9996948	0.8505805	0.0474743	1.0000000	1.0000000	0.9919080	0.9871873	1.0000000	1.0000000
150	0.3660671	0.9996015	0.7065976	0.0353320	1.0000000	1.0000000	0.9918320	0.9859333	1.0000000	1.0000000
200	0.3660377	0.9992474	0.5280602	0.0295422	1.0000000	1.0000000	0.9917849	0.9854748	1.0000000	1.0000000
250	0.3659203	0.9979369	0.3818917	0.0267814	1.0000000	1.0000000	0.9917604	0.9853072	1.0000000	1.0000000
300	0.3654872	0.9933941	0.2886413	0.0254650	1.0000000	1.0000000	0.9917489	0.9852460	1.0000000	1.0000000
350	0.3640541	0.9807971	0.2352950	0.0248373	1.0000000	1.0000000	0.9917438	0.9852236	1.0000000	1.0000000
400	0.3602477	0.9557285	0.2040313	0.0245380	1.0000000	1.0000000	0.9917416	0.9852154	1.0000000	1.0000000
450	0.3525199	0.9186949	0.1823014	0.0243953	1.0000000	1.0000000	0.9917408	0.9852124	1.0000000	1.0000000
500	0.3400089	0.8715807	0.1637174	0.0243273	1.0000000	1.0000000	0.9917404	0.9852113	1.0000000	1.0000000
550	0.3225076	0.8296008	0.2105177	0.0776977	1.0000000	1.0000000	0.9917745	0.9945934	1.0000000	1.0000000
600	0.3093002	0.9024886	0.4211870	0.1031463	1.0000000	1.0000000	0.9918621	0.9980234	1.0000000	1.0000000
650	0.3181284	0.9679215	0.6503699	0.1152809	1.0000000	1.0000000	0.9919378	0.9992774	1.0000000	1.0000000
700	0.3363916	0.9903349	0.7965780	0.1210670	1.0000000	1.0000000	0.9919838	0.9997358	1.0000000	1.0000000
750	0.3506817	0.9969672	0.8699664	0.1238260	1.0000000	1.0000000	0.9920075	0.9999034	1.0000000	1.0000000
800	0.3588977	0.9988927	0.9037004	0.1251416	1.0000000	1.0000000	0.9920186	0.9999647	1.0000000	1.0000000
850	0.3629514	0.9994590	0.9187501	0.1257689	1.0000000	1.0000000	0.9920235	0.9999871	1.0000000	1.0000000
900	0.3647784	0.9996308	0.9254143	0.1260680	1.0000000	1.0000000	0.9920255	0.9999953	1.0000000	1.0000000
950	0.3655546	0.9996853	0.9283710	0.1262106	1.0000000	1.0000000	0.9920264	0.9999983	1.0000000	1.0000000
1000	0.3658713	0.9997037	0.9296905	0.1262786	1.0000000	1.0000000	0.9920267	0.9999994	1.0000000	1.0000000
