YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C
0.0424818	0.0000000	1.0998241	0.0465372	0.1131999	0.0174377	0.0000000	1.0129514	0.0971278	0.9986031
0.0562158	0.0791339	0.0000000	0.0000000	1.0693927	0.5873370	0.8835899	1.0328574	0.1182909	0.9623382
0.2805740	0.6770883	0.0000000	0.5570873	1.0856278	0.6855579	1.0498384	0.0000000	0.0934138	0.9839887
0.3329604	1.0111912	1.0351159	0.0000000	1.0852994	0.7555844	1.0154210	0.0000000	0.0738678	1.0607985
0.3659734	0.9573757	0.9459370	0.0407244	0.0058302	0.0000000	1.0404884	0.0000000	0.0894761	1.0343047
