"Time"	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W
800	0.2538571	0.1410037	0.2487621	0.4435918	0.8201123	0.8370436	0.6469627	0.6403329	0.7657822	1.0169004
850	0.2752182	0.1389711	0.1808849	0.4665863	0.8146561	0.8485020	0.5609042	0.6585533	0.8509323	1.0425696
900	0.2642332	0.1196747	0.2276333	0.4823450	0.8570922	0.8374706	0.6632460	0.6631711	0.8065012	1.0568278
950	0.2750052	0.1268303	0.2112175	0.5086885	0.7861114	0.8967258	0.6004679	0.6041159	0.8968366	1.0003442
1000	0.2216901	0.1238503	0.1809447	0.4625988	0.7514082	0.8715258	0.5331622	0.7249673	0.9169593	1.0400518

0	0.1980133	0.0868642	0.2226595	0.4675306	0.8579169	0.9576160	0.7024266	0.6318889	0.7693750	0.9172767
50	0.2199214	0.1211813	0.2526805	0.4804420	0.9194619	0.8787009	0.1290252	0.6756318	0.7687190	0.6554193
100	0.1957809	0.0832287	0.2332360	0.5293648	0.8347027	0.7561542	0.0873184	0.6642821	0.4936782	0.5700239
150	0.1842997	0.0821327	0.2370238	0.5158444	0.8610342	0.5623619	0.0753900	0.5716603	0.2143195	0.5731794
200	0.1637664	0.0900727	0.2396815	0.4816665	0.8497876	0.3545552	0.0848437	0.2929563	0.1291984	0.5430652
250	0.1630768	0.0771218	0.2716925	0.4842980	0.7336006	0.3072853	0.1277455	0.1225567	0.1080739	0.5144884
300	0.1726705	0.0890562	0.2636184	0.5073100	0.7883156	0.3256659	0.0848795	0.0914157	0.1270204	0.6057546
350	0.1691489	0.0909970	0.3169619	0.4989842	0.6686734	0.3744866	0.1010469	0.0801473	0.2044579	0.5503558
400	0.1943344	0.0881474	0.2671041	0.5400585	0.6464686	0.3628094	0.0902283	0.0667388	0.1767280	0.5428006
450	0.1616392	0.1060046	0.3308565	0.5207197	0.5762474	0.3262398	0.0821236	0.0645489	0.1289607	0.4860763
500	0.1546418	0.1514308	0.2577616	0.5498662	0.6397319	0.3532667	0.1242270	0.0582998	0.1252160	0.5552511
550	0.1972376	0.1324361	0.2965854	0.6217332	0.6389424	0.5440178	0.7020035	0.0580053	0.1994344	0.8684167
600	0.2365649	0.1022576	0.3084503	0.6276656	0.6587143	0.7033056	0.8556641	0.0802134	0.4291697	0.8985885
650	0.2349481	0.1127505	0.4429973	0.5815513	0.8017997	0.7959703	0.8720978	0.1924644	0.6350919	0.9748031
700	0.2089623	0.1149217	0.4024691	0.6118441	0.7899418	0.8355485	0.8493236	0.3851840	0.7451118	1.0194712
750	0.2217164	0.1492280	0.3678884	0.5923392	0.7958141	0.8847936	0.7605232	0.5067626	0.7790502	1.0512400
800	0.1917738	0.2004529	0.3930586	0.6188942	0.8572483	0.9347314	0.7424028	0.6058135	0.8411200	1.0287433
850	0.2864131	0.1823395	0.3495397	0.5407379	0.8042601	0.8657380	0.6814936	0.6471167	0.8850599	1.0882271
900	0.3190472	0.1732837	0.3138037	0.5425841	0.7978678	0.8342169	0.6271114	0.7127743	0.8870362	1.0305344
950	0.2810976	0.1502325	0.3494980	0.5031775	0.8590901	0.8356281	0.5761345	0.6961521	0.8959327	0.9844360
1000	0.2719407	0.1342521	0.2821792	0.5834599	0.8677539	0.8579593	0.6460338	0.6830708	0.7844782	0.9976535

0	0.1980133	0.0868642	0.2226595	0.4675306	0.8579169	0.9576160	0.7024266	0.6318889	0.7693750	0.9172767
50	0.2481430	0.0871144	0.2565500	0.6209655	0.9215110	0.8876269	0.6194387	0.6218189	0.7820816	0.9960477
100	0.2934963	0.1139911	0.2825070	0.5324534	0.9065803	0.8371575	0.6609349	0.6459357	0.8074238	1.0268634
150	0.3056312	0.1220221	0.2915925	0.5575145	0.7993599	0.8620696	0.5624788	0.6762557	0.7956302	1.0420293
200	0.3182915	0.1021154	0.3278530	0.6254825	0.8694093	0.8551353	0.5461953	0.6806996	0.8698159	1.0144985
250	0.3264022	0.1490124	0.3032325	0.6383891	0.8556076	0.9033687	0.5558043	0.7192940	0.7215808	0.9709380
300	0.3033578	0.1073044	0.2750222	0.5638291	0.9513492	0.8439705	0.5765374	0.6842211	0.8735312	1.0294943
350	0.3278487	0.1216429	0.3318919	0.5680162	0.8776007	0.8683952	0.5840918	0.6439024	0.8146228	1.0601930
400	0.3350961	0.1370977	0.4180994	0.5695023	0.8316343	0.8640188	0.6794282	0.7266825	0.8924540	1.0416041
450	0.3600803	0.1646953	0.4318598	0.5771711	0.7895584	0.9347757	0.6174812	0.7549751	0.8018322	1.0235832
500	0.3815028	0.1631939	0.3239911	0.5313004	0.8430783	0.8484743	0.5686287	0.6874516	0.8861289	1.0918918
550	0.3309114	0.1426620	0.2412228	0.4749389	0.8909452	0.8083331	0.6013561	0.6582833	0.8713318	1.0571986
600	0.2431428	0.1084181	0.2577953	0.4096204	0.8322058	0.8353676	0.6079950	0.6488311	0.8712666	1.0319698
650	0.2365366	0.1208245	0.1642418	0.4258700	0.8214080	0.7705101	0.6667504	0.7142726	0.7933873	1.0250196
700	0.2052432	0.0913150	0.1419732	0.5162214	0.9321378	0.8090086	0.6659685	0.6622686	0.8611303	1.0440784
750	0.1584946	0.0868967	0.2558685	0.4872756	0.9858898	0.9372701	0.6607573	0.6441782	0.9502732	1.0628111
800	0.1276339	0.1090291	0.2501954	0.4525549	0.8870111	0.9691205	0.6155822	0.7598716	0.9164135	1.0418374
850	0.1767361	0.0971996	0.2634224	0.5324010	0.9305732	0.9086823	0.5910005	0.7674039	0.8501390	1.0369245
900	0.2117517	0.1144983	0.2655450	0.5682530	0.8353600	0.7944808	0.5722216	0.7469926	0.7998513	1.0789731
950	0.2155785	0.1267065	0.2304326	0.5029758	0.8437423	0.8569607	0.5038934	0.7602194	0.8758916	0.9790119
1000	0.2472363	0.1021957	0.2874773	0.4851191	0.8586556	0.9033450	0.5201207	0.7210143	0.7894907	1.0560295

0	0.1980133	0.0868642	0.2226595	0.4675306	0.8579169	0.9576160	0.7024266	0.6318889	0.7693750	0.9172767
50	0.1306447	0.1122233	0.8058701	0.5251800	0.8542643	0.9024968	0.6094231	0.6047328	0.7652608	0.8742227
100	0.1993411	0.2573925	0.7919018	0.5683308	0.8830741	0.8481830	0.6442560	0.6246790	0.7235430	0.9831872
150	0.3295949	0.3175105	0.8319621	0.5088018	0.8315166	0.8585411	0.6141810	0.5942103	0.8392053	1.0609417
200	0.4409668	0.4176562	0.7918257	0.5797084	0.8348039	0.8092518	0.6026025	0.7031186	0.9379775	1.0032679
250	0.4657931	0.4421135	0.7959014	0.6200642	0.8039127	0.8445193	0.5672993	0.7719953	0.8552064	0.9444116
300	0.5088963	0.3943922	0.7639285	0.5436552	0.8395918	0.8144215	0.5478364	0.7660384	0.7008462	1.0249662
350	0.4988998	0.3902558	0.9036847	0.5177770	0.8529925	0.8301543	0.5175838	0.6975706	0.7021038	0.9292296
400	0.5054152	0.4561706	0.9332870	0.5225030	0.8615022	0.8474691	0.4766313	0.6086777	0.7512761	0.9004527
450	0.5484156	0.4129578	0.8580117	0.5047684	0.9317598	0.7923662	0.5251611	0.6245252	0.7193704	0.9656009
500	0.5492032	0.5242679	0.8935843	0.5194048	0.8448255	0.8516094	0.5574568	0.6844715	0.7341489	0.9165421
550	0.5518155	0.4384449	0.3557895	0.5189595	0.8929208	0.8385609	0.5209904	0.6521604	0.8148242	1.0106333
600	0.5200191	0.2815174	0.2475642	0.5307569	0.9028340	0.8537684	0.5690787	0.7548240	0.8254940	0.9420200
650	0.4127208	0.1371614	0.2102481	0.4763213	0.8769255	0.8260308	0.5436429	0.7293857	0.8105718	0.8951203
700	0.2612480	0.1107080	0.2010361	0.4383771	0.9089608	0.9478443	0.6119019	0.6880552	0.7809908	1.0473042
750	0.2074870	0.1106860	0.1855331	0.4860363	0.8702879	0.8534005	0.5686694	0.6832438	0.7800797	1.0672144
800	0.2049353	0.1050780	0.1702651	0.5160867	0.7852288	0.8965570	0.6356192	0.6543027	0.8178460	1.0358470
850	0.1864532	0.0956159	0.1996251	0.5177501	0.8164208	0.9531887	0.6227624	0.6357197	0.8525459	1.0596602
900	0.1798822	0.0857492	0.2652648	0.4921496	0.7983770	0.8829312	0.5685413	0.7374401	0.8744376	1.1679748
950	0.1411615	0.0606717	0.2725422	0.5402152	0.9167290	0.8445671	0.6083843	0.7746063	0.9272128	1.0814550
1000	0.1057591	0.0802718	0.2570589	0.4937759	0.8867067	0.8683397	0.5601129	0.7493315	0.9749963	1.0804055

0	0.1980133	0.0868642	0.2226595	0.4675306	0.8579169	0.9576160	0.7024266	0.6318889	0.7693750	0.9172767
50	0.1651938	0.0826194	0.1832728	0.4767755	0.8827641	0.9597775	0.3557691	0.6326570	0.8128402	0.9728209
100	0.2017041	0.0846392	0.2201429	0.5025057	0.7970360	0.9568444	0.3524059	0.6716624	0.8425473	1.0116390
150	0.1783621	0.0983040	0.2853724	0.5196349	0.7851862	0.9085856	0.3414880	0.6051900	0.8286270	0.9209156
200	0.1842169	0.0958869	0.2244981	0.5225959	0.8560019	0.9727175	0.3722309	0.6058603	0.8081826	1.0313300
250	0.2286381	0.1278439	0.2584370	0.5486519	0.8885807	0.8942197	0.3351359	0.6578012	0.8732417	0.9784345
300	0.2028699	0.1299405	0.2467914	0.4994733	0.9989076	0.9912001	0.3338268	0.6415250	0.8045492	0.9836458
350	0.2759297	0.1112109	0.2433485	0.4779673	0.9975062	1.0025746	0.3393848	0.6223134	0.7312708	1.0378015
400	0.2314035	0.0992527	0.2528377	0.4652396	0.8815488	0.8980581	0.3835119	0.5598130	0.7899320	0.9703747
450	0.1789524	0.1137763	0.1787019	0.4957148	0.8384397	1.0040001	0.3085810	0.6395871	0.7981085	1.0294649
500	0.1751587	0.0797193	0.1942347	0.5104056	0.8728798	0.9523262	0.3572594	0.6591716	0.8444405	0.9668135
550	0.1274927	0.0834747	0.2750817	0.5159730	0.8741951	0.9163554	0.5892073	0.6595681	0.8463175	1.0629832
600	0.1837000	0.0966386	0.2814118	0.5008429	0.8780050	0.8316544	0.5856235	0.7076294	0.8873544	0.9998253
650	0.1847790	0.0922506	0.3360969	0.4828477	0.9226006	0.8314552	0.5958538	0.7246313	0.9240768	1.0256445
700	0.2097600	0.1108914	0.2815036	0.4813985	0.7876861	0.8356838	0.5811025	0.7012551	0.7268295	0.9692710
750	0.1759381	0.0994835	0.3040261	0.4667618	0.9098073	0.8926783	0.6388022	0.6617133	0.7533430	0.9763833
800	0.2092372	0.0842697	0.2662392	0.4994822	0.8443792	0.8481571	0.6367949	0.6475328	0.8216520	1.0022307
850	0.1864754	0.0878347	0.2346789	0.4963328	0.8486453	0.8928557	0.5956035	0.6096562	0.7475524	0.8940368
900	0.2070111	0.0738673	0.2454393	0.5441846	0.9371704	0.9174588	0.6313556	0.6489106	0.6651422	0.9749421
950	0.1887095	0.1004310	0.2997163	0.4786493	0.9228855	0.8496668	0.7231845	0.6074999	0.7825693	0.9467587
1000	0.1737732	0.1223477	0.2824026	0.4624035	0.8385281	0.9047368	0.6273307	0.6096000	0.7873335	1.0142877

0	0.1980133	0.0868642	0.2226595	0.4675306	0.8579169	0.9576160	0.7024266	0.6318889	0.7693750	0.9172767
50	0.1933662	0.1267799	0.7361469	0.4885482	0.8440852	0.8717843	0.6952924	0.6530488	0.9026514	0.9575261
100	0.2280168	0.2680620	0.8363054	0.4928922	0.8115720	0.8535258	0.6011340	0.5947671	0.8471139	0.9859181
150	0.3238451	0.3148207	0.8820394	0.5094583	0.9072306	0.8804534	0.6138664	0.7013662	0.9138523	1.0379606
200	0.3596500	0.3537729	0.9624618	0.5491413	0.7889900	0.8922132	0.5871661	0.7663257	1.0142473	1.1164940
250	0.3984909	0.4784682	0.9082616	0.5759920	0.8652029	0.8634618	0.5269327	0.8338596	0.9692711	1.0538966
300	0.4528856	0.4855080	0.8824932	0.4966766	0.8609598	0.8568213	0.4905463	0.7992127	0.9960078	1.0049635
350	0.4830160	0.5226680	0.8527292	0.4988649	0.8097054	0.9008484	0.4930288	0.7751308	0.9009450	1.0940694
400	0.4986299	0.5139534	0.8194606	0.5029663	0.7955171	0.8450010	0.4552549	0.7104583	0.9329237	1.1050494
450	0.5468562	0.4099387	0.8231129	0.4969712	0.8063267	0.7161640	0.4619256	0.7399202	0.9765719	1.1141838
500	0.5283494	0.4032197	0.7640103	0.5268034	0.8113303	0.7544689	0.5250965	0.7843538	0.9778289	1.1115201
550	0.4960527	0.3583620	0.3141650	0.5706115	0.7903904	0.7879179	0.5055661	0.7105290	0.9827567	1.0524978
600	0.4373284	0.1824552	0.2640927	0.5247123	0.9202392	0.8716979	0.5055780	0.7833043	0.9224493	0.9998777
650	0.3804715	0.1513257	0.2701140	0.4859811	0.8445426	0.8627335	0.5600993	0.7282705	0.8209896	0.9639982
700	0.3014923	0.1483606	0.2925956	0.4805359	0.9714812	0.8579595	0.5855861	0.7556187	0.8878328	1.0010749
750	0.3093780	0.1038218	0.1982178	0.4703323	0.8398526	0.8637025	0.5863799	0.7172627	0.9231117	1.0178281
800	0.2922013	0.0919245	0.2202534	0.4895167	0.8948942	0.8258347	0.6686276	0.7752043	0.8167964	1.0103881
850	0.2238466	0.0912253	0.1929060	0.5290808	0.8933702	0.8055159	0.5609070	0.7681263	0.8852349	1.0070924
900	0.1704748	0.0759308	0.2248659	0.4676861	0.8536635	0.7754874	0.5914567	0.7188511	0.8782118	0.9466453
950	0.1496933	0.0665537	0.2266156	0.4835732	0.8046272	0.8599675	0.5206119	0.6829002	0.8016232	0.9605296
1000	0.1731159	0.0744886	0.2282275	0.5030862	0.8122811	0.8992198	0.6353495	0.6535166	0.8580463	1.0461813

0	0.1980133	0.0868642	0.2226595	0.4675306	0.8579169	0.9576160	0.7024266	0.6318889	0.7693750	0.9172767
50	0.1904196	0.3862919	0.2490273	0.4260376	0.9109615	0.9501004	0.6107600	0.7264963	0.7927167	1.0077848
100	0.4020315	0.4736270	0.2309101	0.4284310	0.8842222	0.8936425	0.5603737	0.6198918	0.8677693	0.9748465
150	0.4835452	0.4484772	0.2301869	0.4412841	0.8638419	0.8418410	0.5422575	0.6408206	0.8279169	1.0603942
200	0.5132373	0.4678167	0.1950521	0.4755485	0.8738689	0.8157944	0.5118766	0.6127834	0.8857003	1.1330378
250	0.5758702	0.5017297	0.2148263	0.5189171	0.8273160	0.8115349	0.4805999	0.6337315	0.9337961	0.9551282
300	0.6046011	0.4667448	0.2627088	0.4718917	0.8441315	0.7600124	0.5113650	0.6773599	0.8814118	1.0437912
350	0.5655674	0.4266290	0.2397196	0.4824597	0.9304021	0.8463647	0.5437379	0.7618921	0.8488500	1.0903513
400	0.5168939	0.4538239	0.2185720	0.5070139	0.9368001	0.8665354	0.5462582	0.7799225	0.8344126	1.0984203
450	0.5209467	0.5194122	0.2397607	0.5509149	0.8823250	0.8187779	0.4917304	0.7066717	0.9378155	1.0424096
500	0.5617999	0.5237083	0.2510102	0.5740091	0.8669460	0.8331597	0.5366865	0.7869930	0.9235155	0.9949896
550	0.5583991	0.2112700	0.2683187	0.5482436	0.8523357	0.7874985	0.5211503	0.6676753	0.8673489	1.0407064
600	0.3917398	0.1243442	0.2948204	0.4796674	0.7835143	0.8026831	0.5407056	0.6756013	0.8696191	0.9947901
650	0.3343337	0.0642261	0.2033045	0.4965580	0.8679060	0.8412274	0.5982265	0.6932410	0.8352183	1.0129646
700	0.2117106	0.0758792	0.2274151	0.5246884	0.8241717	0.8761788	0.6451023	0.6625329	0.7967334	1.0226977
750	0.1944966	0.1017477	0.2453983	0.5503872	0.9259104	0.8351948	0.6559857	0.7272709	0.8354042	1.1395730
800	0.1896375	0.0830133	0.3242301	0.5540196	0.9487927	0.9207131	0.6647480	0.6867242	0.8895330	0.9903698
850	0.1570363	0.1061654	0.3094356	0.4223504	0.8758107	0.9279010	0.6758771	0.6338126	0.8570188	0.9405782
900	0.1634357	0.1040166	0.2904088	0.4658981	0.8135527	0.9643412	0.6703782	0.7337293	0.8747373	1.0259637
950	0.1233821	0.1003270	0.2821080	0.4856697	0.8574365	0.9354611	0.6103054	0.6796288	0.8224842	0.9402122
1000	0.1671085	0.1255123	0.2086121	0.4650327	0.7764620	0.9055957	0.6057754	0.7748870	0.8145218	0.9291323

0	0.1980133	0.0868642	0.2226595	0.4675306	0.8579169	0.9576160	0.7024266	0.6318889	0.7693750	0.9172767
50	0.2153410	0.1328701	0.2918556	0.5013997	0.9396083	0.8220351	0.4442607	0.7933680	0.8797317	1.0008443
100	0.2138542	0.1043810	0.2488630	0.4699635	0.9037452	0.8142421	0.4425992	0.8593200	0.8293511	1.0304893
150	0.1828096	0.1168762	0.2245699	0.5244347	0.7858314	0.7280617	0.3824231	0.8789565	0.9362274	0.9838426
200	0.2311242	0.1103307	0.2071906	0.5367400	0.8355124	0.7680757	0.3509101	0.8413902	0.9142955	1.0457333
250	0.1817826	0.0633573	0.2127265	0.5091475	0.9210433	0.8524862	0.3370521	0.9168922	0.8930971	1.0103269
300	0.2009884	0.1006008	0.2295280	0.5307587	0.8937559	0.7864968	0.3488748	0.8808802	0.8797668	0.9920550
350	0.1686782	0.0914487	0.2662196	0.4923054	0.8647521	0.7810223	0.3332196	0.9021002	0.8942291	1.0132463
400	0.1611905	0.1324779	0.2505583	0.5289344	0.8373983	0.7614267	0.3103341	0.9248058	0.8640433	1.0767085
450	0.2113762	0.1205494	0.2129169	0.5382904	0.8822023	0.7833474	0.2880083	0.8937689	0.8688333	1.1176054
500	0.2252581	0.0945159	0.2284111	0.4937041	0.7790618	0.7611848	0.3563377	0.9180762	0.9131649	1.0338774
550	0.1651690	0.0971905	0.2785598	0.5233643	0.8458992	0.7766765	0.5472965	0.7894470	0.7937027	0.9603687
600	0.1899166	0.0921564	0.2587131	0.5504303	0.8040965	0.7745672	0.5519256	0.7228490	0.7316507	0.9507696
650	0.2233504	0.0935155	0.2207653	0.4630334	0.8168187	0.8097301	0.5836258	0.7183972	0.6690427	1.0525924
700	0.2139129	0.0981153	0.2039305	0.4981646	0.8133650	0.8625456	0.6279593	0.7281965	0.8494762	0.9473162
750	0.2312901	0.1010030	0.3116605	0.5616308	0.8275621	0.9422484	0.6875589	0.5734625	0.7295772	0.9933795
800	0.2308655	0.1220182	0.2986655	0.5309821	0.8331401	0.8695870	0.6229143	0.5962950	0.7947370	1.0086294
850	0.2115402	0.1062459	0.2505084	0.4299012	0.8988875	0.8891844	0.6245906	0.6890147	0.7928005	1.0006922
900	0.2120414	0.1050407	0.2133260	0.5576294	0.8666389	0.9302895	0.5989301	0.6585742	0.7977279	1.0484817
950	0.2218458	0.1009452	0.2012531	0.4965646	0.8687904	0.8763851	0.6768567	0.6727586	0.9303825	1.0332214
1000	0.2397090	0.0695971	0.2246595	0.5004182	0.8827678	0.8893103	0.6336243	0.8069216	0.9604474	1.0359625

0	0.1980133	0.0868642	0.2226595	0.4675306	0.8579169	0.9576160	0.7024266	0.6318889	0.7693750	0.9172767
50	0.1677558	0.0846632	0.2544200	0.5483078	0.8683840	0.9481624	0.6076550	0.6900217	0.6562328	0.4273372
100	0.1426890	0.0910387	0.2652219	0.3952518	0.8873011	0.9355924	0.6473039	0.6749320	0.4499987	0.2035233
150	0.1931111	0.0757459	0.2559576	0.4267263	0.8644635	0.9998463	0.5910602	0.5738391	0.4043976	0.1337707
200	0.1749945	0.0768239	0.1378717	0.4155677	0.8406200	0.9012347	0.6258251	0.5779343	0.3429821	0.0986488
250	0.1594229	0.0932573	0.1292448	0.4577993	0.7875110	0.8502965	0.7138673	0.5150146	0.3434655	0.0676078
300	0.1473102	0.0931212	0.1701986	0.4442577	0.8119563	0.9659325	0.6344101	0.5516088	0.2994142	0.0694411
350	0.1983462	0.0786865	0.2104105	0.4560887	0.9163201	0.9119673	0.7094746	0.5253461	0.2958515	0.0755537
400	0.1778431	0.1131262	0.2470260	0.4956148	0.8403157	0.8907108	0.6413924	0.4801731	0.3663936	0.0676558
450	0.1980737	0.1074800	0.2228863	0.5319412	0.8041816	0.9978416	0.6848130	0.5206347	0.2849795	0.0732301
500	0.1983047	0.0640984	0.3011074	0.5193594	0.8552495	0.9418398	0.6470825	0.4980772	0.3713513	0.0693638
550	0.2329460	0.0866539	0.2744373	0.5368011	0.8454558	0.8515636	0.7095695	0.2137532	0.1412857	0.6663685
600	0.1960378	0.0849057	0.3116087	0.4536162	0.8367463	0.8463676	0.7197672	0.1111212	0.1531712	0.9024943
650	0.2432024	0.0714918	0.2627870	0.4767741	0.8491274	0.9244184	0.8518499	0.0889730	0.5594563	0.9149248
700	0.1986239	0.0829605	0.2776567	0.4741007	0.8023794	0.9439281	0.7773273	0.2562638	0.7140370	0.9459604
750	0.1574892	0.1216540	0.2447198	0.4714673	0.9479148	0.8740092	0.7503423	0.4752109	0.7225412	0.9741556
800	0.2262174	0.1292387	0.2281189	0.4775672	0.8709990	0.8232592	0.7733422	0.5689271	0.7429951	0.9362023
850	0.1853483	0.1546947	0.1991987	0.4920582	0.7741629	0.8317875	0.6551034	0.6126567	0.6869320	1.0755565
900	0.2678420	0.1098886	0.2385446	0.5636496	0.7937576	0.8199369	0.6446029	0.5862499	0.7740396	0.9935745
950	0.2975350	0.1217421	0.3170935	0.5709898	0.8362145	0.8469110	0.6520078	0.6011830	0.7590940	0.9999059
1000	0.2269042	0.1192992	0.3151717	0.5453533	0.8885599	0.8227048	0.6248699	0.6046046	0.8765397	0.9928158
