YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W
0.0000000	0.7574506	0.3210360	0.5611451	0.0000000	0.2828514	0.8273614	0.8085226	0.7529170	0.1423658
0.0000000	0.5375639	0.2443077	0.3903080	0.5541067	0.2913538	0.5381012	0.7662457	0.0000000	0.1713650
0.2504828	0.7562957	0.7695506	0.0000000	0.3618023	0.3395271	0.3548903	0.0196724	0.7629585	0.0000000
0.4287086	0.3129661	0.1102591	0.7843053	0.0000000	0.1829574	0.8373442	0.0000000	0.6090171	0.1193559
0.5953335	0.3709106	0.1534556	0.7576297	0.0000000	0.2440795	0.7100144	0.0161945	0.0000000	0.1291272
