"Time"	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C
500	0.4979990	0.9673414	0.4695875	0.5951393	0.7570104	0.0218225	0.5274971	0.3231154	0.4032564	1.0722824
550	0.5228449	0.9866768	0.5096285	0.5669721	0.5367787	0.2864897	0.4969106	0.3481678	0.4794313	1.0267577
600	0.4636209	1.0338649	0.5162200	0.5558236	0.2705639	0.4003865	0.4838812	0.4015848	0.4592447	0.9212144
650	0.4065067	0.9548960	0.5841603	0.6605396	0.2601664	0.4931910	0.4915846	0.4106549	0.5914203	0.9987884
700	0.5164284	0.9309661	0.5591000	0.7618116	0.2938539	0.4515217	0.5695778	0.3256000	0.6165347	0.9821383
750	0.5608161	1.0521830	0.4826421	0.8219536	0.3138255	0.4699562	0.5735438	0.4112240	0.5753654	0.9946641
800	0.5058930	1.0959999	0.4205222	0.8058728	0.3230314	0.5047463	0.5720347	0.3765392	0.5564237	1.1271070
850	0.5295672	1.0637041	0.3326979	0.7557845	0.3125062	0.5478759	0.5125145	0.3449090	0.4997069	1.0508417
900	0.4629854	0.9728836	0.4147356	0.6986522	0.3226126	0.4281039	0.5555665	0.3208393	0.6072867	1.0691043
950	0.4923957	1.0179186	0.4757810	0.6425700	0.3036757	0.5237755	0.5941888	0.3183999	0.7499344	1.1181090
1000	0.5058765	1.1453485	0.5284022	0.6766892	0.2939664	0.5290004	0.6086315	0.2437831	0.6780899	1.0668602

0	0.4674526	0.9051941	0.3809851	0.7895696	0.3123251	0.4962284	0.6372309	0.3620181	0.6342698	1.0091090
50	0.3831978	0.9373428	0.2871476	0.8087711	0.2638473	0.5543922	0.6529512	0.3292711	0.6209196	0.9348267
100	0.3446440	0.9488487	0.1658206	0.7703274	0.2831130	0.5200435	0.6501522	0.2955440	0.5813047	0.9116491
150	0.3546543	0.9825182	0.1261913	0.7368882	0.3265639	0.5598390	0.6192107	0.3158455	0.5812529	1.0009107
200	0.3069781	0.9421535	0.1490494	0.7054653	0.3147312	0.5156967	0.6217682	0.3085130	0.6222629	1.0402112
250	0.2562496	0.9418716	0.1735760	0.7020595	0.2451606	0.6444840	0.6060998	0.3257207	0.5415548	0.9740529
300	0.2348767	1.0382374	0.1881055	0.7188657	0.2728923	0.5366176	0.5893169	0.3119434	0.5549016	0.9417316
350	0.2402796	1.0109716	0.1568823	0.7686702	0.2637941	0.4712033	0.5646032	0.3370689	0.5537419	0.9428896
400	0.2263605	0.9369310	0.1738877	0.7730258	0.2968752	0.5889454	0.6184300	0.3454955	0.6124214	0.9608306
450	0.2080335	0.8842431	0.0901588	0.7555336	0.3156987	0.5216002	0.6227841	0.3449463	0.5728668	1.0642451
500	0.2390132	0.9522025	0.1104158	0.7079769	0.3589838	0.5950923	0.6094118	0.2845369	0.6204333	1.0448983
550	0.3647603	0.9378433	0.2967462	0.6541819	0.3743524	0.5269770	0.6396102	0.2862808	0.7043640	1.0776132
600	0.4662301	0.9930419	0.4686579	0.6220863	0.3378006	0.4953432	0.5858630	0.2761725	0.6309002	1.0519622
650	0.4547655	1.1827319	0.5528214	0.5921362	0.2592843	0.4498194	0.6550684	0.2920617	0.6635588	1.0528500
700	0.3679406	1.1103305	0.5360073	0.6416637	0.2817727	0.5434523	0.5871524	0.2882251	0.7550781	1.0816905
750	0.4171540	0.9973619	0.4897821	0.7339999	0.3043661	0.5053201	0.6212892	0.3192630	0.7112382	1.0280626
800	0.4661068	1.0294150	0.4879411	0.7017181	0.2420788	0.5599924	0.5242385	0.3637003	0.6523408	1.0236840
850	0.4553871	1.0326895	0.4714496	0.7420131	0.3019788	0.5954213	0.5790648	0.2856770	0.6634079	1.0225143
900	0.4093004	0.9565951	0.3787694	0.7028428	0.3185202	0.5745309	0.6020526	0.3026972	0.5410536	1.0758899
950	0.4132999	1.0401665	0.4534778	0.7391379	0.2900474	0.5326374	0.5742194	0.3259759	0.5535665	1.0592226
1000	0.4054789	1.0028607	0.4331670	0.6295632	0.3267552	0.5852019	0.6817869	0.3265235	0.4977337	1.1162964

0	0.4674526	0.9051941	0.3809851	0.7895696	0.3123251	0.4962284	0.6372309	0.3620181	0.6342698	1.0091090
50	0.4689517	1.1274639	0.3607078	0.7934195	0.2712857	0.3017312	0.5552151	0.4321306	0.6076170	0.9847795
100	0.3762187	1.1578170	0.1849714	0.7468376	0.1978227	0.2231057	0.5817368	0.3935759	0.5559466	0.9261917
150	0.3769869	0.9819077	0.1297966	0.7520481	0.1007965	0.2344622	0.6588284	0.4220253	0.5743207	1.0165604
200	0.4581285	0.9992468	0.1117498	0.7655605	0.0958454	0.1797015	0.7073187	0.3495132	0.5343550	1.0177946
250	0.5728254	0.9444687	0.1036755	0.7362403	0.0806761	0.1324680	0.7710792	0.3749227	0.5760847	1.0604624
300	0.5703891	1.0079728	0.1087196	0.7797687	0.0731073	0.1232352	0.7232157	0.4189735	0.5373968	1.0645709
350	0.5349459	1.0747445	0.1242310	0.7452252	0.0698495	0.0879145	0.7293417	0.3605722	0.4485642	0.9812520
400	0.4774875	1.0430981	0.1060210	0.8088877	0.0505977	0.1087900	0.7756257	0.3589366	0.4501677	0.9039708
450	0.4916126	0.9695315	0.1218630	0.8096945	0.0444790	0.0904306	0.8468104	0.4133670	0.4975576	0.9883903
500	0.4400337	1.0948254	0.1310338	0.8317613	0.0352564	0.1128072	0.7839082	0.4218795	0.4862125	1.0919502
550	0.4585339	1.1655929	0.1957401	0.9415511	0.0555473	0.2602181	0.7777641	0.4873952	0.5434833	1.0789020
600	0.3770955	1.1193945	0.2228414	0.9900136	0.0943302	0.3605796	0.7301040	0.3978278	0.5276447	1.0962165
650	0.3575960	1.1048546	0.2122692	1.0549833	0.1333010	0.3742715	0.7855747	0.3952396	0.5571168	1.0825030
700	0.3905745	1.0535206	0.2347827	0.9379862	0.1401685	0.4298169	0.7171134	0.3638352	0.5585386	1.0665489
750	0.4502383	1.0870402	0.2829182	0.9392710	0.1883126	0.4164551	0.7594858	0.3878760	0.5968110	1.0137734
800	0.5220223	0.9551972	0.2621472	0.9656737	0.2262534	0.3660829	0.7636813	0.3588322	0.6830622	0.9334834
850	0.5135556	0.9384338	0.2898384	0.9234460	0.2355420	0.4848189	0.7046853	0.3172090	0.5436778	1.0022357
900	0.5393567	0.9384394	0.2535035	0.8857386	0.2846134	0.4515912	0.6534536	0.3698832	0.6393550	0.9941790
950	0.5117215	1.0024845	0.2775834	0.8594222	0.3241773	0.4335246	0.7196892	0.3005555	0.5527485	0.9403948
1000	0.4435654	0.8597259	0.4449471	0.8013170	0.3545200	0.4401387	0.5805597	0.3193422	0.6441439	0.9749804

0	0.4674526	0.9051941	0.3809851	0.7895696	0.3123251	0.4962284	0.6372309	0.3620181	0.6342698	1.0091090
50	0.5365995	1.0299103	0.5259043	0.6724095	0.3073734	0.5276307	0.6519335	0.2837167	0.7326832	0.9107792
100	0.5166381	0.8948178	0.4117352	0.6708568	0.3645475	0.5644301	0.6853802	0.2368126	0.7553753	0.7794310
150	0.5544690	0.9859468	0.4226585	0.5579935	0.3271079	0.5490387	0.6302921	0.2581650	0.8831866	0.5822087
200	0.5338734	0.8794496	0.5205178	0.4590689	0.3631713	0.5025219	0.5867361	0.1906743	0.8850371	0.5220064
250	0.5676251	0.8409131	0.6694847	0.4670915	0.3399628	0.4930883	0.5899862	0.2025924	0.9280896	0.4424574
300	0.5638612	0.8238620	0.6135643	0.4835783	0.3220390	0.4555389	0.6804007	0.1952651	0.9449642	0.4346556
350	0.6164512	0.7898839	0.6726568	0.5492001	0.3093749	0.4570147	0.7126341	0.1864920	1.0013556	0.4616037
400	0.5662491	0.8664866	0.5638885	0.5329756	0.2950739	0.4716973	0.6895772	0.1588990	0.9322438	0.3758267
450	0.6014913	0.8755399	0.6356469	0.5452773	0.2882063	0.4187252	0.6634764	0.2012609	0.8526444	0.4166261
500	0.6100042	0.8967763	0.6984987	0.5337344	0.2945672	0.4480912	0.6226536	0.2076083	1.0658355	0.3872889
550	0.6067841	0.9672925	0.7002948	0.6485637	0.2456159	0.4341615	0.6593761	0.2011666	0.7464903	0.4799374
600	0.5644038	0.9313868	0.5726947	0.7535805	0.2317176	0.3639672	0.6668776	0.2587233	0.4973964	0.6351708
650	0.6018462	0.9241858	0.5952332	0.7965875	0.2300086	0.4205187	0.6447676	0.3244219	0.4426582	0.7748405
700	0.5006096	1.1133348	0.5332346	0.7597282	0.2312985	0.4412509	0.6598193	0.4147732	0.5417864	0.7730825
750	0.5611931	0.9633362	0.4409463	0.8651867	0.3050169	0.4335782	0.5826458	0.4848574	0.5700506	0.9576393
800	0.5113461	0.9881797	0.3940855	0.7967766	0.2582691	0.4433770	0.5538588	0.3755740	0.6200855	0.9162393
850	0.5320538	1.0874924	0.3639871	0.7856582	0.3031306	0.5063537	0.5860098	0.3448897	0.5525238	1.0228357
900	0.5187445	0.9646967	0.4139135	0.7417534	0.3372660	0.4987305	0.5197248	0.3540653	0.5728194	1.0795913
950	0.5780677	0.9952007	0.4533369	0.6410669	0.3108469	0.5072004	0.5390550	0.3407252	0.6305985	1.0502721
1000	0.5739179	0.9951723	0.5161259	0.7481799	0.3234291	0.5422273	0.5304934	0.3118535	0.6159417	1.0258358

0	0.4674526	0.9051941	0.3809851	0.7895696	0.3123251	0.4962284	0.6372309	0.3620181	0.6342698	1.0091090
50	0.5388084	0.6455715	0.2170943	0.7390911	0.3059087	0.5045992	0.5080683	0.1738778	0.6355035	0.9873737
100	0.7375046	0.4122278	0.1213213	0.6755925	0.3884648	0.4458250	0.4637621	0.0401533	0.5441362	0.8730250
150	0.9012750	0.2835306	0.0866771	0.6600938	0.4197614	0.5024613	0.3738540	0.0217435	0.5323913	0.8160091
200	1.0366247	0.1860979	0.0910284	0.4732878	0.4704064	0.5533687	0.3939163	0.0239942	0.5709404	0.7745828
250	0.9556770	0.2201354	0.1046251	0.3116604	0.4489541	0.5738915	0.3370677	0.0233539	0.5606848	0.7871455
300	0.9501945	0.2209944	0.1178231	0.2782184	0.5079250	0.5681745	0.3554307	0.0209245	0.6686132	0.8546471
350	0.8861075	0.2091567	0.1034217	0.2651797	0.5265651	0.5067214	0.3757691	0.0397886	0.5841061	0.8980546
400	0.9171872	0.1985473	0.1054679	0.2408300	0.5087423	0.5596073	0.3101047	0.0386154	0.6031963	0.9804885
450	1.0735260	0.2075406	0.0980210	0.2192092	0.5196421	0.5475019	0.3053640	0.0401931	0.6145918	0.9689855
500	1.0913384	0.2305006	0.0869740	0.1783393	0.5097607	0.4793643	0.2909636	0.0226889	0.6877403	0.9779948
550	0.9805151	0.5761468	0.4495684	0.1326779	0.4823200	0.5555174	0.4465787	0.1798546	0.6608733	0.9724022
600	0.9058587	0.8656465	0.5559496	0.2522808	0.4054812	0.5468630	0.5377888	0.2445133	0.5752846	0.9102918
650	0.7322945	0.9660179	0.7086232	0.3967935	0.3311098	0.5146358	0.5569934	0.3591307	0.6177362	1.0010068
700	0.5977592	1.0475524	0.5769149	0.5367139	0.3144291	0.4978004	0.7000105	0.3726090	0.5419776	1.0903228
750	0.5037367	1.0370528	0.4912898	0.5877823	0.2992327	0.4512148	0.6361753	0.3416064	0.5727210	0.9989153
800	0.4965380	1.1636572	0.4316483	0.5915227	0.2645500	0.4197310	0.6602717	0.4154082	0.5266858	0.9977920
850	0.4499742	1.0169776	0.4679286	0.6484175	0.2233981	0.4935224	0.5573190	0.3585727	0.5199430	0.9971082
900	0.4472365	1.0357078	0.5078694	0.7183798	0.3211817	0.3880572	0.6360325	0.3954520	0.5621955	1.0685539
950	0.4546633	0.9964804	0.5148485	0.8075149	0.2595202	0.5056698	0.6329610	0.3849145	0.6703663	1.1544076
1000	0.3980228	1.0286467	0.4257041	0.8448865	0.2430224	0.4444562	0.6018316	0.3412195	0.5861200	1.0241535

0	0.4674526	0.9051941	0.3809851	0.7895696	0.3123251	0.4962284	0.6372309	0.3620181	0.6342698	1.0091090
50	0.4647834	1.0599506	0.5094415	0.5580249	0.4551630	0.5679142	0.4178662	0.2924574	0.7868832	0.8030376
100	0.4502476	0.9930667	0.5272656	0.4760008	0.4814758	0.5180809	0.2322674	0.2711827	0.9283926	0.6208587
150	0.4736077	0.9440137	0.5750578	0.4141561	0.5698522	0.5683262	0.1267156	0.2230158	0.9445562	0.4631371
200	0.5290755	0.9564058	0.5650945	0.3552246	0.5952425	0.5811984	0.0840506	0.2196648	0.9550312	0.3448634
250	0.5338604	0.9213541	0.6882618	0.3235453	0.5883468	0.6916714	0.0438349	0.2542523	0.8369258	0.3259436
300	0.5841347	0.9664273	0.7174845	0.3513850	0.6417103	0.6075074	0.0242718	0.2282250	0.9422150	0.2763930
350	0.5880350	1.0381621	0.6497200	0.3488261	0.6674058	0.5387542	0.0265717	0.2728180	0.8416459	0.2382297
400	0.5478601	0.8900259	0.6301176	0.3163634	0.6389952	0.5924050	0.0214721	0.2672536	0.8505631	0.2492216
450	0.5241130	0.9514092	0.6394725	0.3984970	0.6655680	0.5612168	0.0397780	0.2729900	0.8790560	0.2612549
500	0.4900987	1.0584283	0.6153247	0.3803109	0.6619720	0.5863101	0.0368441	0.3011951	0.8798824	0.2563441
550	0.5379177	0.9952610	0.6489445	0.4575073	0.4539897	0.5829634	0.1813953	0.2760261	0.6873574	0.3818282
600	0.4593693	1.0437998	0.6706311	0.4692547	0.4328937	0.5134953	0.3465017	0.3541904	0.5533887	0.5800794
650	0.4629461	1.0983174	0.6675523	0.5852823	0.3437567	0.5595303	0.4045203	0.3991059	0.4593935	0.7748806
700	0.4308903	0.9496948	0.5776635	0.6901061	0.3417064	0.5532126	0.4829642	0.3598867	0.4781802	0.8621575
750	0.3969181	1.0317165	0.5703278	0.7454885	0.3588589	0.5597952	0.5430820	0.3628913	0.4115006	0.9133258
800	0.3781042	1.0263663	0.4838115	0.7639864	0.3305021	0.5579286	0.6275565	0.4046816	0.5019950	0.9452116
850	0.4772538	0.9732635	0.5138413	0.7218929	0.3030164	0.5925623	0.5929072	0.4410889	0.5672579	1.0016820
900	0.4699408	1.0564338	0.5151332	0.6849659	0.3181970	0.5381490	0.5538141	0.3452907	0.5736661	1.0534882
950	0.4538819	1.0637776	0.4793826	0.7462069	0.3371597	0.5672782	0.5574404	0.2856267	0.5727497	1.0170263
1000	0.4493426	1.0739836	0.4231418	0.7784396	0.3238031	0.5422590	0.5592521	0.3762025	0.6265154	1.0664605

0	0.4674526	0.9051941	0.3809851	0.7895696	0.3123251	0.4962284	0.6372309	0.3620181	0.6342698	1.0091090
50	0.5100667	1.0948805	0.5536170	0.6855994	0.3583528	0.4771175	0.6171858	0.1701795	0.5432760	0.8059854
100	0.4333730	1.0444185	0.4686486	0.8708629	0.4038088	0.5468028	0.7188649	0.1204934	0.5595456	0.4982215
150	0.4263146	0.9425776	0.4374857	0.7025897	0.4449028	0.5295334	0.6973957	0.1061846	0.5095526	0.2607418
200	0.5196888	1.0278151	0.4445917	0.6128494	0.4793564	0.4575252	0.6078706	0.0800566	0.4232181	0.1218748
250	0.5213244	0.9421347	0.5130067	0.6072305	0.4501156	0.5438705	0.6036316	0.1202573	0.3265820	0.0894945
300	0.5280408	0.9135916	0.6288841	0.5814251	0.5080994	0.4904523	0.6236508	0.1107163	0.2683113	0.0578245
350	0.5723484	0.9161526	0.5332672	0.6614058	0.4768775	0.5115702	0.6325968	0.1367854	0.2043800	0.0594403
400	0.5396185	1.0668941	0.5323813	0.5988210	0.4223514	0.4146546	0.6660798	0.1273902	0.2031720	0.0490651
450	0.4672355	0.9718287	0.5324856	0.5462371	0.4052814	0.5269342	0.6722382	0.1673906	0.1957499	0.0255260
500	0.5083763	0.9375806	0.4869586	0.6497645	0.3795881	0.5067961	0.7307707	0.1675084	0.2172271	0.0105695
550	0.5096918	0.9632805	0.5939269	0.6169346	0.3618047	0.4305890	0.6582687	0.4330083	0.2216828	0.2138038
600	0.5189552	1.0629047	0.6482905	0.6134908	0.3134897	0.5153431	0.6429924	0.5007086	0.2386123	0.5746908
650	0.4774794	1.0928990	0.6026473	0.6346838	0.2827570	0.4590174	0.6030184	0.5440659	0.3929280	0.8016661
700	0.4505620	1.1263080	0.5261403	0.7060831	0.2820810	0.4582474	0.5566139	0.4805858	0.4739741	0.8902866
750	0.4747380	1.0996377	0.4019698	0.7159216	0.2717732	0.4651871	0.5117159	0.3647678	0.6286932	0.9403725
800	0.4776407	1.0135365	0.4161463	0.8283720	0.2602659	0.5572988	0.4618424	0.3332847	0.6083053	0.9704845
850	0.5389944	0.9215232	0.3798670	0.9097715	0.2604852	0.5597552	0.4632768	0.3601949	0.5900594	0.9036707
900	0.4817533	1.0072010	0.3840928	0.9342343	0.2491843	0.4909228	0.5327723	0.3926155	0.5173049	0.9536696
950	0.4471677	1.0331602	0.3388123	0.9327876	0.2522493	0.5160859	0.6161268	0.3732672	0.5524492	1.0574999
1000	0.4168237	1.0554245	0.3378161	0.9671441	0.2654227	0.4433687	0.5776579	0.4061134	0.5017558	1.0665457

0	0.4674526	0.9051941	0.3809851	0.7895696	0.3123251	0.4962284	0.6372309	0.3620181	0.6342698	1.0091090
50	0.4871487	1.0561753	0.4449729	0.8009800	0.2465129	0.4509378	0.7098381	0.3304081	0.7440191	1.0207824
100	0.5072228	1.0484896	0.4086175	0.8131846	0.2265106	0.4168284	0.6381402	0.2794564	0.8913605	0.9588784
150	0.5103720	1.0912008	0.4223249	0.8907541	0.2624572	0.5081494	0.5955012	0.2584459	0.8850998	0.9813564
200	0.4861468	1.0898673	0.4180958	0.9370042	0.2569829	0.4429685	0.6472967	0.2120718	1.0546652	0.9681124
250	0.4550351	1.1309183	0.3556704	0.9037200	0.2527482	0.4116348	0.6365516	0.2167868	0.9851310	0.9942557
300	0.5302223	0.9895518	0.3475697	0.8845848	0.2428204	0.5235128	0.6882690	0.2529551	0.9720285	0.8191989
350	0.4968291	1.0175706	0.3286514	0.8465248	0.3420736	0.5014195	0.6538683	0.2243118	0.9257490	0.9406461
400	0.5537927	0.9510600	0.3694505	0.8142956	0.2914847	0.4628990	0.6638017	0.2925562	0.9182599	0.9016969
450	0.5976974	1.0465226	0.4020297	0.8262545	0.2265766	0.4287501	0.6605900	0.2452352	1.0388292	0.8872115
500	0.5405732	1.1148405	0.3985972	0.7993957	0.2186420	0.4511335	0.7013925	0.2383182	1.0474094	0.8983533
550	0.4845087	1.0730266	0.3829628	0.8413420	0.2398154	0.4576192	0.6579477	0.2420593	1.0526045	0.9348375
600	0.4971087	0.9861746	0.4159796	0.8258669	0.2336400	0.4864965	0.6652227	0.2624834	0.7365280	0.9455925
650	0.5534967	0.9175759	0.3704502	0.8499809	0.2710352	0.4697269	0.6369841	0.2949331	0.6811676	1.0277019
700	0.5437650	1.0274907	0.3234350	0.9130350	0.2632222	0.4081017	0.7241138	0.2567662	0.5520129	0.9594277
750	0.4684076	0.8850051	0.2695867	0.8456337	0.2608298	0.4405934	0.6996104	0.3158151	0.6021927	0.9740839
800	0.4974768	0.9366210	0.2776450	0.7921045	0.2774578	0.4559475	0.6358709	0.2971350	0.5942514	0.9636447
850	0.4822030	0.9620814	0.4322744	0.7831032	0.3176883	0.4189468	0.6489370	0.3419412	0.5960002	0.9525401
900	0.4732840	0.9773807	0.3849156	0.7391983	0.2677776	0.4482103	0.6044616	0.3211212	0.5829227	0.9592586
950	0.4550783	1.0503430	0.4190197	0.7535172	0.2299864	0.5496161	0.6003514	0.3605427	0.5432379	0.9043325
1000	0.5141642	0.9233396	0.4133723	0.8034524	0.2437813	0.6047289	0.6993475	0.3996985	0.5466308	0.9886891
