"Time"	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C
1000	0.1021843	0.6656993	0.5303606	0.4093382	0.5535213	0.7024239	0.1345008	0.3807067	0.7101424	0.6921100

0	0.1560787	0.7528973	0.3484339	0.3366217	0.5217646	0.8090315	0.1819859	0.3668345	0.8741712	0.8989605
50	0.1363566	0.6467015	0.4621219	0.2874791	0.5036627	0.8199250	0.2706743	0.3268565	0.6378165	0.7600463
100	0.1242872	0.6849059	0.4992585	0.3267164	0.5455249	0.8018401	0.2163816	0.3179988	0.6858304	0.6015814
150	0.1223906	0.7079570	0.6123954	0.2733505	0.4645117	0.7233995	0.2179304	0.3439852	0.7256144	0.7534428
200	0.0959466	0.7398023	0.7216265	0.3604265	0.5100962	0.7364488	0.1988105	0.3819555	0.7447250	0.6736510
250	0.1285366	0.8499356	0.7228656	0.3166692	0.3859946	0.7334354	0.1773174	0.4014618	0.7165870	0.8068847
300	0.1744535	0.7122236	0.6502123	0.3582015	0.5381166	0.6965910	0.1259218	0.3978640	0.7428631	0.6418014
350	0.1489859	0.8789740	0.5411082	0.3515365	0.5070403	0.7781377	0.1538488	0.2994939	0.7008319	0.7731252
400	0.2056537	0.8874139	0.5221031	0.2616562	0.4613773	0.7379807	0.1864681	0.3154747	0.7156019	0.7393312
450	0.1492686	0.7571536	0.4965833	0.3475151	0.5209856	0.6648070	0.1325243	0.3032765	0.7428953	0.6481916
500	0.2048578	0.7566976	0.6523115	0.3394648	0.5627774	0.7020133	0.2538153	0.3831808	0.6066526	0.7768624
550	0.1611234	0.7684180	0.4682003	0.3468883	0.5276519	0.6599782	0.2430624	0.3487527	0.5966172	0.5578794
600	0.1514664	0.7248243	0.4343763	0.2962029	0.4632312	0.6854652	0.2313080	0.2853707	0.7667484	0.6854875
650	0.1376631	0.7067501	0.4668753	0.2836464	0.6688467	0.8461060	0.1763785	0.3446043	0.9430275	0.6804734
700	0.1839491	0.7094402	0.5635211	0.3011575	0.5497605	0.8981466	0.1484789	0.4107537	0.8207976	0.7124944
750	0.1848016	0.6857006	0.3747464	0.2660503	0.5595819	0.7702747	0.1452510	0.3616189	0.6078275	0.7757885
800	0.1524355	0.7475834	0.4105979	0.2844810	0.5079484	0.7858049	0.1989281	0.4167596	0.7031521	0.7226272
850	0.1596379	0.8161759	0.3226134	0.3248571	0.5355563	0.7103476	0.2257593	0.4346421	0.6514205	0.8236216
900	0.2057614	0.8139076	0.3554478	0.2843363	0.5540832	0.8144996	0.2068472	0.3509610	0.6097895	0.6657713
950	0.1629582	0.8447238	0.4036119	0.2349481	0.5942892	0.7851153	0.1419293	0.4210529	0.7396050	0.8314359
1000	0.2034933	0.7819178	0.4799775	0.2773026	0.5347002	0.7501799	0.1857691	0.3005435	0.8111927	0.6279509

0	0.1152289	0.7490994	0.4267269	0.2738197	0.5031279	0.9445042	0.1744809	0.3759531	0.8119719	0.7125729
50	0.2133879	0.7823687	0.4808281	0.2517881	0.3576202	0.6451592	0.0573479	0.3909605	0.7449589	0.7561786
100	0.1819353	0.7252032	0.3698368	0.2530459	0.4493605	0.5643879	0.0226475	0.3299799	0.7466277	0.7390201
150	0.1441561	0.6467368	0.3810324	0.3065593	0.3644459	0.5841922	0.0086321	0.3460514	0.6590764	0.6908879
200	0.2127627	0.8028986	0.5495981	0.3376927	0.4654618	0.5267772	0.0061995	0.2743912	0.6460095	0.6737857
250	0.1948092	0.7235831	0.5472178	0.4096791	0.2745854	0.5684853	0.0060437	0.2735676	0.7139526	0.8069372
300	0.1561509	0.6908202	0.5281915	0.3791242	0.4471102	0.5505464	0.0005503	0.3976913	0.6835629	0.7458588
350	0.1607403	0.5652993	0.5214239	0.3477030	0.3539209	0.5439680	0.0014245	0.3915563	0.8065265	0.6919586
400	0.1628482	0.7098092	0.5950382	0.3602249	0.2449000	0.5956598	0.0018004	0.3034128	0.7291741	0.8428506
450	0.1260458	0.7583008	0.6137135	0.5270473	0.3299493	0.5405501	0.0014627	0.3719117	0.7815633	0.5109252
500	0.1014045	0.7903438	0.5322819	0.4951561	0.2314440	0.5409594	0.0006272	0.3431968	0.8343155	0.6602544
550	0.1466892	0.8119331	0.5874184	0.4528081	0.3066862	0.8399669	0.0509064	0.2623405	0.6797041	0.7583045
600	0.1722858	0.7389434	0.6256362	0.4940212	0.3901269	0.8054022	0.1336567	0.3152082	0.7353127	0.6299194
650	0.1603957	0.6778633	0.6401872	0.5418732	0.4250098	0.7394376	0.1343578	0.3445655	0.7548438	0.8802032
700	0.1892144	0.6370608	0.4914182	0.3461366	0.5747941	0.7569223	0.1840673	0.3615977	0.8257738	0.7787043
750	0.2440233	0.6323604	0.4369499	0.2961457	0.5570701	0.7456489	0.1213598	0.2933929	0.7597504	0.7030222
800	0.2156605	0.7311664	0.5864957	0.2258265	0.6311411	0.6771717	0.2006317	0.3018866	0.6204561	0.7894849
850	0.1634883	0.7029891	0.4912034	0.2670908	0.4168664	0.8097791	0.2511802	0.2998659	0.8205899	0.7877534
900	0.1605503	0.7914353	0.5196814	0.3101996	0.3437236	0.6384391	0.1793361	0.3760952	0.6144368	0.7880738
950	0.2138610	0.7639319	0.4787849	0.3532224	0.4358829	0.7093284	0.1832378	0.2625686	0.7957447	0.9064930
1000	0.1715942	0.6866630	0.5023776	0.3732294	0.4783579	0.7052133	0.1608828	0.3844684	0.5893591	0.8264893

0	0.1526227	0.7027779	0.3894453	0.3456586	0.4030074	0.8013756	0.2117865	0.4045418	0.7953668	0.7301189
50	0.0948871	0.6198978	0.5573971	0.2598639	0.5637314	0.7453700	0.1118464	0.1848756	0.8077199	0.8216662
100	0.1625365	0.8075513	0.5270258	0.2722128	0.4751546	0.6981151	0.1731414	0.0852844	0.6807308	0.6828443
150	0.0898986	0.8527368	0.5163355	0.1924150	0.5040360	0.6641633	0.1517323	0.0236817	0.8098802	0.7114952
200	0.1756602	0.8460287	0.4425953	0.1676118	0.4368106	0.8177906	0.2191755	0.0270785	0.6933831	0.9128667
250	0.1951008	0.7578818	0.4299814	0.2683106	0.4252615	0.6574867	0.2657464	0.0127381	0.6073273	0.8000206
300	0.1859563	0.9724497	0.3946185	0.2994193	0.4740297	0.7702047	0.2577265	0.0277197	0.9116169	0.7386130
350	0.1261972	0.8095494	0.4170525	0.3130817	0.6574443	0.7850477	0.2431379	0.0362583	0.5646644	0.6119600
400	0.1342566	0.7614840	0.3867064	0.2054484	0.5508753	0.7574704	0.2422793	0.0222074	0.6724735	0.7478201
450	0.1294420	0.6918779	0.4144079	0.2511638	0.6014345	0.7403086	0.2071552	0.0159889	0.7020197	0.8572394
500	0.1386714	0.7921614	0.3306985	0.2325495	0.4722002	0.7610720	0.1919529	0.0301155	0.8168526	0.6167615
550	0.2091021	0.8810958	0.3089201	0.2283204	0.6426920	0.8457618	0.3674483	0.1768076	0.7242820	0.7747051
600	0.1146892	0.8634130	0.2351298	0.3149973	0.5219672	0.7660906	0.2961616	0.3146417	0.7856106	0.6309901
650	0.1408393	0.8830365	0.3235107	0.3912065	0.4817135	0.7802677	0.2725031	0.3229156	0.6106842	0.8143181
700	0.1315649	0.8535333	0.4659391	0.3294494	0.6459751	0.7448211	0.2220337	0.3727859	0.7519667	0.9434738
750	0.1424640	0.6558061	0.4475204	0.2171410	0.5065003	0.6697827	0.2096432	0.3197230	0.7227046	0.8137337
800	0.1593714	0.7651755	0.4791903	0.2759868	0.5651841	0.7315384	0.1298229	0.3241793	0.6617278	0.8327818
850	0.1514281	0.6743214	0.3524037	0.2719822	0.5218959	0.8056801	0.1934515	0.4028596	0.7335655	0.7547412
900	0.1470224	0.8174563	0.4227463	0.2712330	0.5512408	0.7893801	0.1276481	0.3616947	0.6816081	0.7308950
950	0.1610587	0.7073818	0.4137528	0.2431800	0.5856983	0.7051204	0.1547972	0.4064501	0.5912897	0.7386814
1000	0.1597715	0.5854274	0.2897441	0.2498328	0.5307515	0.7451925	0.1232929	0.2340759	0.5945688	0.9036271

0	0.1257633	0.6744020	0.3907347	0.3290389	0.4916367	0.8574151	0.1773923	0.3689175	0.9513552	0.8433010
50	0.1071294	0.6593084	0.3633756	0.2643655	0.5876874	0.6880476	0.1948658	0.2256180	0.7645097	0.7031068
100	0.0649025	0.7182466	0.4245096	0.3667566	0.5925928	0.7026243	0.2786334	0.0585407	0.7896641	0.6635028
150	0.0524970	0.6135175	0.3223816	0.2476974	0.4991517	0.6430158	0.4514569	0.0193341	0.6920386	0.6189099
200	0.0540091	0.6865241	0.4213373	0.2558739	0.4327500	0.7840949	0.6591619	0.0101851	0.6040442	0.5331697
250	0.0194954	0.6887473	0.3726119	0.2524717	0.4154881	0.6235119	0.7078776	0.0193990	0.7977969	0.8214712
300	0.0198976	0.7855104	0.3545816	0.2593990	0.5212595	0.8400812	0.7078415	0.0042487	0.7653875	0.7811531
350	0.0397545	0.5761114	0.4243265	0.2978298	0.5552857	0.8103323	0.7984754	0.0037034	0.6813976	0.8054523
400	0.0194398	0.6885777	0.5049094	0.3066304	0.5062088	0.6904311	0.7807090	0.0054570	0.7511704	0.8049202
450	0.0188325	0.6564491	0.5408710	0.3211718	0.4894486	0.7391732	0.6995331	0.0312315	0.7774110	0.7453482
500	0.0331934	0.8068073	0.4986629	0.3435277	0.3938575	0.9509451	0.7833669	0.0156686	0.6070121	0.8419304
550	0.0564753	0.6930709	0.4616881	0.3621175	0.6242614	0.7132815	0.6910344	0.1999873	0.6928178	0.7360854
600	0.0912480	0.8928974	0.4396260	0.2277009	0.4681811	0.7632714	0.4556190	0.3196585	0.7357720	0.6435930
650	0.1166562	0.8837011	0.3844761	0.3573047	0.4545181	0.6166051	0.4033242	0.3425437	0.6917530	0.7514751
700	0.1176599	0.6589377	0.4259047	0.4190592	0.3573494	0.7910771	0.2198073	0.3850683	0.7347880	0.6280639
750	0.1381993	0.8011779	0.4441959	0.3911366	0.3943347	0.7566039	0.1663382	0.4643424	0.7249761	0.7118084
800	0.2343663	0.7225393	0.5330473	0.2902461	0.4557837	0.6623998	0.1383444	0.3891680	0.7620470	0.7753000
850	0.1382870	0.7970502	0.4782219	0.2872257	0.4545762	0.7252708	0.2290216	0.4461438	0.7440389	0.7898414
900	0.1673214	0.7388477	0.6065020	0.3375086	0.4283961	0.7649336	0.1691150	0.3923517	0.6692553	0.8713472
950	0.1677420	0.7608562	0.5081053	0.3277441	0.5934171	0.7932095	0.2018225	0.3388007	0.6213663	0.7060204
1000	0.1358813	0.7310810	0.5619580	0.3603179	0.4269249	0.7412370	0.1497791	0.3971005	0.7324052	0.7305041

0	0.1252497	0.7648020	0.3259360	0.2458071	0.5640047	0.7954260	0.1840676	0.3711291	0.7427479	0.8126111
50	0.1776959	0.8170722	0.5452602	0.2544315	0.5385071	0.7445750	0.1251892	0.4137221	0.8314360	0.6881484
100	0.1485787	0.6699984	0.4151885	0.2755800	0.5962920	0.6932357	0.1158046	0.3622713	0.7274344	0.7580438
150	0.1857655	0.8040813	0.3705686	0.3098421	0.4847591	0.5910321	0.0423562	0.3547926	0.8068545	0.6674591
200	0.1302023	0.7130095	0.4898396	0.3167130	0.4457335	0.7069417	0.0413177	0.4248023	0.7227405	0.6713984
250	0.1612888	0.8382611	0.4264995	0.3333528	0.4208829	0.6747791	0.0618374	0.3790882	0.7368016	0.8503432
300	0.1298013	0.6992088	0.4359504	0.2435474	0.4777546	0.5834340	0.0278997	0.3363589	0.7707976	0.6367761
350	0.0675498	0.8554118	0.3966819	0.3962882	0.4579720	0.8377823	0.0251725	0.3823450	0.7131020	0.6864367
400	0.1354470	0.6860671	0.4607762	0.3306120	0.5134194	0.7119521	0.0207852	0.3245645	0.9163848	0.7469242
450	0.1511767	0.6478342	0.4561854	0.2879928	0.4649279	0.6578531	0.0659203	0.3876624	0.7329590	0.7887733
500	0.1628777	0.6246623	0.3654779	0.2409493	0.3935249	0.5988639	0.0155416	0.3478174	0.7371212	0.6369904
550	0.1286943	0.6859950	0.3575764	0.3670660	0.4260618	0.6701135	0.0809760	0.3713986	0.7227520	0.6643776
600	0.1530513	0.7118049	0.5822244	0.3222211	0.4054502	0.6289882	0.2405321	0.3674310	0.7791230	0.7773121
650	0.1392297	0.6930318	0.5203183	0.3547743	0.5030161	0.5984631	0.1745247	0.2668991	0.6966522	0.7532673
700	0.2028351	0.7428394	0.6188231	0.3651028	0.4195358	0.6370074	0.2284060	0.3680981	0.7666223	0.7066826
750	0.1669902	0.5505900	0.5318923	0.2774670	0.5476148	0.6882064	0.2537704	0.4260595	0.7353038	0.8195112
800	0.1835421	0.7719767	0.4553538	0.2645557	0.3913588	0.6123055	0.1666162	0.2747489	0.7148668	0.7230031
850	0.1520203	0.7589809	0.5241746	0.2447100	0.4294882	0.7510435	0.1822324	0.3207332	0.7822089	0.8873660
900	0.2447569	0.7820393	0.4029223	0.3277774	0.4408807	0.9708689	0.1954567	0.3570952	0.7785143	0.7248134
950	0.1319156	0.5936350	0.3909338	0.3438790	0.4421069	0.7967120	0.2067651	0.3420603	0.6566507	0.6920303
1000	0.1280944	0.8132860	0.4389401	0.3044851	0.4868780	0.6899307	0.1683439	0.3363065	0.6820410	0.6957581

0	0.1254681	0.7153109	0.4632165	0.3403432	0.5551294	0.7125585	0.1715296	0.3753104	1.0019828	0.8311354
50	0.1343585	0.8285166	0.4950350	0.2919927	0.4803299	0.7662057	0.1594834	0.3779096	0.7204138	0.7251058
100	0.0503066	0.7328387	0.3923369	0.2722170	0.6029742	0.6336274	0.1295204	0.3072492	0.8208643	0.7163724
150	0.0304198	0.8365673	0.3444246	0.2750761	0.4766175	0.7076728	0.1885925	0.4290268	0.7017043	0.7256808
200	0.0163252	0.6152530	0.4370884	0.2098884	0.6105023	0.8672317	0.1318020	0.3586378	0.7512697	0.6608496
250	0.0237901	0.6958371	0.2809511	0.1199515	0.6363216	0.8679093	0.1681102	0.4040522	0.7780952	0.9451921
300	0.0208422	0.7899727	0.2298269	0.1605840	0.5696844	0.7045578	0.1629937	0.4514740	0.6825421	0.8436234
350	0.0124370	0.6828756	0.2000970	0.1857096	0.6538797	0.7180400	0.1298206	0.4009161	0.7002992	0.7199400
400	0.0468181	0.7336312	0.1319020	0.1396659	0.7238656	0.6078918	0.1326009	0.4556797	0.8317068	0.7105555
450	0.0322516	0.6564869	0.1050063	0.2533990	0.5643975	0.4765531	0.1050968	0.4235800	0.6654669	0.8135958
500	0.0369477	0.5929767	0.1136448	0.1630271	0.5422604	0.3228667	0.0888851	0.3781124	0.7622291	0.6954227
550	0.0884966	0.6317014	0.1199715	0.2930414	0.3616813	0.4268482	0.1947158	0.4099108	0.8075378	0.7620823
600	0.1359661	0.5073931	0.2445888	0.5235642	0.2566450	0.5489828	0.1733273	0.5172341	0.6864840	0.7572750
650	0.1756372	0.6532621	0.3386548	0.6427861	0.2448266	0.5166093	0.1491626	0.3700885	0.7888476	0.8024752
700	0.1403145	0.7298282	0.4678412	0.4615304	0.3975397	0.6684539	0.1513266	0.3938320	0.6560370	0.7641092
750	0.1375135	0.7109130	0.5456088	0.4997559	0.3895941	0.7080735	0.1921867	0.3647621	0.8635178	0.9614776
800	0.1658882	0.8100084	0.5302330	0.4196584	0.5843907	0.7012220	0.1197509	0.4003431	0.7069020	0.7882893
850	0.1644364	0.6585644	0.4994597	0.3320486	0.4499676	0.7831421	0.1943262	0.3443752	0.9062501	0.7551445
900	0.1806072	0.7286487	0.5540361	0.4256452	0.4773080	0.6714220	0.1241128	0.4192892	0.7379336	0.7566394
950	0.1266985	0.6929303	0.5084500	0.2569871	0.5547335	0.9261765	0.1253233	0.5221902	0.6324876	0.7888272
1000	0.2273677	0.8100527	0.4903825	0.3395423	0.4766611	0.7653309	0.1632919	0.4156589	0.8775756	0.7163793

0	0.1769535	0.7728977	0.4381572	0.2974414	0.7010019	0.9511840	0.1393910	0.3285152	0.8298019	0.7177855
50	0.1162184	0.6727804	0.4817760	0.2609747	0.4549695	0.6355400	0.2040361	0.3980685	0.6456824	0.6907138
100	0.1108526	0.6639848	0.5131764	0.3507319	0.3237872	0.4454979	0.1901159	0.3629698	0.7707093	0.7707831
150	0.0545243	0.6415142	0.5222740	0.3052705	0.3916023	0.5293544	0.2028560	0.3945833	0.8119654	0.6786559
200	0.0723476	0.7261586	0.5363750	0.5053883	0.2720401	0.5705655	0.2313859	0.2867805	0.6189243	0.6324380
250	0.0575191	0.8199623	0.5421681	0.5682195	0.2670148	0.5983534	0.2113123	0.3383436	0.6397443	0.6660625
300	0.0681212	0.7776549	0.6099362	0.5579797	0.1870478	0.5521340	0.1282385	0.3790134	0.6576370	0.6878454
350	0.0636892	0.7191272	0.6151105	0.6414797	0.2199275	0.4611987	0.1095483	0.3954680	0.7231618	0.8129199
400	0.1374198	0.5753740	0.7004273	0.6033799	0.1168281	0.4492652	0.1304204	0.3559057	0.6281208	0.8208089
450	0.0712641	0.6967004	0.7034438	0.6701939	0.2138988	0.4489531	0.1654315	0.3485497	0.6892538	0.7652848
500	0.0682484	0.6359437	0.7691191	0.5758900	0.2440812	0.4322255	0.1120018	0.3333411	0.7128200	0.7759277
550	0.1198844	0.7338912	0.6601419	0.5652745	0.1817257	0.7314655	0.2613420	0.3523738	0.6844146	0.7305400
600	0.1312271	0.7108616	0.6724683	0.6809618	0.2932926	0.6250192	0.1267495	0.3456753	0.7482650	0.7831041
650	0.1311024	0.6970773	0.7531536	0.5322518	0.4797375	0.7048429	0.1236510	0.3712526	0.6602420	0.7278458
700	0.1945814	0.7386605	0.7113074	0.3849053	0.5133185	0.7284832	0.1412132	0.3635401	0.7429609	0.7732465
750	0.1807502	0.7192225	0.7256713	0.3049778	0.4599825	0.6802610	0.1481166	0.3208861	0.8609190	0.7946254
800	0.1071072	0.5520955	0.6769186	0.2827646	0.5426797	0.5803336	0.1716733	0.3689414	0.7710450	0.7859468
850	0.1569939	0.7376316	0.5948953	0.2605767	0.5713809	0.7598666	0.1713909	0.2887486	0.7443708	0.9180485
900	0.1332197	0.8977767	0.4723106	0.3014916	0.7054104	0.7178811	0.2343384	0.3243369	0.6330032	0.7648749
950	0.0969587	0.7891892	0.3359850	0.2979666	0.5408740	0.5412943	0.1351694	0.2719305	0.7633830	0.8848437
1000	0.1480872	0.8094840	0.4306203	0.2923463	0.4080865	0.5954266	0.1486674	0.3073898	0.8383371	0.7409606

0	0.1409741	0.7066978	0.3853745	0.3430727	0.5757181	0.8549274	0.2104276	0.3676442	0.8236893	0.7575903
50	0.1820786	0.5954346	0.3720317	0.2121381	0.5750636	0.7192866	0.1833377	0.3124422	0.7160826	0.8860430
100	0.1375343	0.7130835	0.3086179	0.1095864	0.5619208	0.5988294	0.2222124	0.3995668	0.7441560	0.8843449
150	0.2424820	0.6868531	0.2198351	0.1099132	0.5289784	0.6175613	0.1488142	0.4060291	0.5601080	0.9004407
200	0.1138999	0.8107685	0.1855015	0.1457844	0.5264821	0.5946337	0.1523623	0.4565187	0.7991530	0.6259248
250	0.1628809	0.5996240	0.1285178	0.1905741	0.4242104	0.5724308	0.1650969	0.4038930	0.8242089	0.6972689
300	0.1744645	0.6828624	0.0836201	0.2081147	0.3906734	0.4021098	0.1238425	0.3291362	0.6967020	0.7791188
350	0.1443882	0.8096228	0.1503467	0.3061895	0.3072621	0.2696699	0.0773344	0.3531128	0.8030792	0.8185245
400	0.1868112	0.6392789	0.3084112	0.3068835	0.2853474	0.5891912	0.2037313	0.3538582	0.8072800	0.6526671
450	0.1506096	0.8197546	0.4099199	0.4064753	0.3401470	0.5186619	0.1500182	0.3022321	0.8036479	0.6241357
500	0.1959974	0.7163994	0.4347526	0.3239709	0.3858693	0.5705237	0.1495963	0.3334592	0.6654750	0.8502639
550	0.1850320	0.8026901	0.4882033	0.4242881	0.3611283	0.6515088	0.2111820	0.3920396	0.7511451	0.6357156
600	0.1488189	0.7166112	0.5090722	0.2279415	0.4159352	0.7138742	0.2308924	0.3386693	0.6753948	0.7322030
650	0.1441662	0.7304117	0.5673703	0.3152177	0.4723751	0.7440575	0.1699323	0.3248092	0.6101145	0.7099929
700	0.1758479	0.7087512	0.5273170	0.2556156	0.4664922	0.7096604	0.1909843	0.3322683	0.7115073	0.7529011
750	0.1799012	0.7651350	0.4316099	0.3130920	0.4497653	0.7949870	0.1207380	0.3451048	0.6282420	0.6756255
800	0.1465453	0.8185285	0.4029576	0.3769405	0.5121591	0.7411869	0.1674503	0.3335202	0.7883345	0.6687186
850	0.1930313	0.6994952	0.5864893	0.3404334	0.4575014	0.7732173	0.1978191	0.4299165	0.7879681	0.7738846
900	0.2273810	0.7897997	0.4775379	0.3051027	0.5098910	0.9927136	0.2091784	0.3005723	0.6958018	0.8544859
950	0.1842968	0.6734429	0.4156902	0.3260020	0.4949609	0.8083456	0.1780317	0.2895785	0.9958217	0.7327702
1000	0.2180698	0.7106827	0.4979956	0.3915616	0.4855553	0.7849255	0.1874752	0.2915534	0.8435633	0.6852633

0	0.1667503	0.6365095	0.4679897	0.3058377	0.5005657	0.8186136	0.1827134	0.4317010	0.9022931	0.8136950
50	0.1508896	0.6753518	0.4778276	0.2236794	0.5316712	0.6644093	0.1824562	0.1618587	0.7346294	0.6437335
100	0.1430893	0.6421066	0.3810595	0.1671394	0.5759376	0.6965327	0.2683026	0.0675348	0.6818001	0.6889132
150	0.1385808	0.7338911	0.3382740	0.2072595	0.5601290	0.7295154	0.3246627	0.0256895	0.6975208	0.8006815
200	0.1629469	0.7298099	0.2770561	0.1420315	0.4744832	0.8338670	0.4780383	0.0138117	0.6602325	0.6476607
250	0.2322542	0.6734325	0.1880443	0.1173892	0.4939003	0.6627782	0.5135872	0.0149071	0.6587832	0.8200554
300	0.2038793	0.7718026	0.1298324	0.2367779	0.5381768	0.5308573	0.6743845	0.0179163	0.7695940	0.7964919
350	0.0999345	0.6388554	0.1586911	0.2856493	0.4223331	0.6434140	0.4682394	0.0239875	0.8011879	0.9095268
400	0.1642284	0.7846639	0.1964846	0.2969154	0.2094607	0.5287805	0.6352513	0.0695653	0.6409493	0.7543966
450	0.1354357	0.6501808	0.2342260	0.3875598	0.3123941	0.6485285	0.6494855	0.0099231	0.7921512	0.9027404
500	0.1326280	0.8189061	0.2926537	0.3250580	0.3754085	0.6858458	0.6669148	0.0047501	0.7412430	0.6221731
550	0.2009068	0.6711515	0.3539989	0.2634545	0.5177930	0.6525449	0.5845112	0.1895004	0.5133072	0.6928700
600	0.2089091	0.5492411	0.3908135	0.3615309	0.5425087	0.8039241	0.4295289	0.2894426	0.6038100	0.6473477
650	0.1828489	0.7090148	0.4541563	0.3841128	0.2671988	0.7231158	0.2695465	0.3109403	0.7631175	0.5716323
700	0.1481797	0.5763840	0.5239816	0.3211214	0.4273882	0.7331888	0.2696140	0.3151315	0.6666720	0.6670860
750	0.1974831	0.7604664	0.6386424	0.3181803	0.5115294	0.6296967	0.2504252	0.3483531	0.7830954	0.8259265
800	0.1334315	0.6562370	0.6203707	0.3025537	0.4979696	0.7463962	0.2141171	0.2644255	0.7872003	0.7015720
850	0.1015005	0.7450380	0.5313369	0.2210094	0.4155487	0.6362995	0.2351924	0.3120752	0.8385905	0.5840859
900	0.1642317	0.7153539	0.6117970	0.2661526	0.3792118	0.6487179	0.2475442	0.3181321	0.7583910	0.8029047
950	0.1821038	0.7385227	0.4066830	0.2678320	0.4889236	0.7664034	0.2239656	0.2685827	0.6899677	0.7134747
1000	0.1348139	0.7571057	0.4739870	0.3394845	0.5459563	0.9244547	0.1623080	0.2992592	0.7577315	0.7071032
