"Time"	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C
0	0.5395561	0.5344507	0.8010948	0.6611652	0.7133048	0.1784758	0.1128414	1.0992881	0.9933044	0.9959121
50	0.4284946	0.5093094	0.7986652	0.5760374	0.6172818	0.2000795	0.1093218	0.8699787	0.9462098	0.8428576
100	0.5998702	0.4961806	0.7858012	0.5623120	0.6149333	0.1480161	0.1215563	0.7122309	0.9028879	0.8656811
150	0.6920301	0.4920335	0.7580381	0.6114419	0.6040818	0.1213754	0.0891908	0.7225852	0.8590378	0.9768118
200	0.5742617	0.5440985	0.6658364	0.6300018	0.6770311	0.1837238	0.1144992	0.7037837	0.9981307	0.9117074
250	0.5277441	0.4666298	0.6887647	0.6020264	0.6809412	0.1767066	0.1352004	0.6225217	0.9492864	0.9808752
300	0.7325869	0.4782658	0.7886906	0.6732497	0.7601996	0.1909648	0.1454617	0.6123297	0.8966653	0.8442800
350	0.7099575	0.4883099	0.8109892	0.5807614	0.7773156	0.1893749	0.1343868	0.6955998	0.9573220	0.9002651
400	0.6338268	0.5454238	0.8755895	0.5231092	0.6764712	0.1829944	0.1246943	0.6905570	0.9961321	0.9068856
450	0.5018443	0.5756707	0.8314639	0.5951282	0.6339790	0.1646114	0.1409377	0.6871107	0.8781102	0.9802497
500	0.5257109	0.5217493	0.7432060	0.6182464	0.6775191	0.2169634	0.1439500	0.6700646	0.9778855	0.9657588
550	0.5638710	0.4992906	0.6618305	0.6983033	0.7278971	0.1711408	0.1060889	0.8518733	0.9497148	0.9420691
600	0.6678286	0.4677744	0.7271592	0.6029180	0.7799840	0.1764689	0.1427228	0.9306954	1.0600661	1.0883980
650	0.6887681	0.5309480	0.7661624	0.5818448	0.7497611	0.1285007	0.0982873	0.9328171	1.0394422	1.0367445
700	0.5942914	0.5127679	0.8180719	0.5943926	0.6245086	0.1442022	0.0996302	0.9916443	0.9758957	1.0812728
750	0.5979771	0.5412956	0.7741170	0.6110553	0.7138473	0.1435095	0.1054029	0.9026940	1.0437344	0.9338373
800	0.5323747	0.5457911	0.8216969	0.5788212	0.7651246	0.1629537	0.0942771	0.9805361	0.9964318	1.0302880
850	0.5701527	0.5130715	0.8443192	0.5865252	0.7473853	0.1317925	0.0964091	1.0929037	0.8744883	0.8933091
900	0.6021623	0.4537666	0.7953511	0.5050031	0.7113288	0.1361902	0.1075634	1.0251966	0.8747653	0.9739144
950	0.6522154	0.4710190	0.8120665	0.5259050	0.7073467	0.1221575	0.1082446	0.9820336	0.8324128	0.9694207
1000	0.6401902	0.5599524	0.8244042	0.6096084	0.6813406	0.1614643	0.1135446	0.9559387	0.9505354	1.0845312

0	0.5395561	0.5344507	0.8010948	0.6611652	0.7133048	0.1784758	0.1128414	1.0992881	0.9933044	0.9959121
50	0.5520352	0.4949815	0.7669636	0.5788635	0.6839269	0.2776132	0.0769856	0.9930991	0.9102186	0.9718454
100	0.6317488	0.4415675	0.7043892	0.5924787	0.6224541	0.4195754	0.1172016	0.9264026	1.0086419	0.9864949
150	0.7289570	0.4671364	0.7263282	0.5843599	0.6733424	0.4671371	0.1443069	0.8753199	0.9209243	1.0131584
200	0.7148783	0.5135812	0.7310699	0.6080659	0.6034487	0.6576925	0.1342658	1.0097822	0.9300761	0.9859336
250	0.5643833	0.5305504	0.7495483	0.6402498	0.5751340	0.6939741	0.1065476	1.0033096	1.0111408	1.1537789
300	0.6053636	0.4773804	0.8157258	0.7501668	0.5398017	0.7060703	0.1219271	1.0064294	1.0461808	1.0448860
350	0.6137260	0.5281406	0.8399537	0.6466654	0.6665625	0.6439727	0.0836269	1.0267200	1.0133085	1.0545608
400	0.5623648	0.4961495	0.8122332	0.6634052	0.6325417	0.6956525	0.0923041	1.1034699	1.0141663	0.9241904
450	0.6076650	0.4979411	0.7448373	0.6593776	0.5586938	0.7187003	0.1250368	1.0459541	0.9684692	1.0332218
500	0.6258037	0.5323143	0.7803696	0.7071259	0.6384683	0.6480848	0.1172726	0.9104178	0.9524130	1.0465421
550	0.5812808	0.4601899	0.8190750	0.7063529	0.7268239	0.5099631	0.1018360	1.0908957	1.0173100	0.9402266
600	0.6387070	0.4835771	0.7632477	0.6118921	0.7230203	0.3486158	0.1033540	1.0842287	1.0454454	0.9945328
650	0.6682784	0.4617710	0.8663321	0.5708188	0.7052192	0.2808530	0.1048970	0.9939575	1.0708919	0.9774060
700	0.6753044	0.5627479	0.7985923	0.4722324	0.6269381	0.1731427	0.1081104	0.8423236	0.9451679	1.0591025
750	0.5795342	0.4930596	0.7068384	0.6130015	0.5239379	0.1535268	0.1046789	0.8446638	0.9562573	1.0405256
800	0.5347564	0.4508604	0.7694611	0.6741175	0.5761776	0.1799964	0.1020643	0.9968998	0.9751012	1.0669331
850	0.7746078	0.4612808	0.7085806	0.7379514	0.6442800	0.1602698	0.1340758	1.0519836	0.9483261	1.0794772
900	0.6169571	0.5090982	0.7946014	0.6211986	0.7977394	0.1538139	0.1035282	1.1725778	1.0345753	1.0786312
950	0.6095752	0.5329210	0.9046850	0.5277273	0.7257195	0.1698266	0.0936911	0.9633435	0.9194247	1.0000741
1000	0.6175517	0.5097489	0.8029520	0.6117356	0.7489506	0.1927093	0.1014868	0.9058725	0.9220282	1.0870248

0	0.5395561	0.5344507	0.8010948	0.6611652	0.7133048	0.1784758	0.1128414	1.0992881	0.9933044	0.9959121
50	0.5774280	0.6013758	0.8458730	0.5616680	0.7426837	0.3585537	0.0549540	0.9253208	0.9711851	0.9183612
100	0.4703504	0.5389809	0.8270868	0.6119475	0.6813321	0.4932486	0.0364878	0.8332532	0.9724578	0.9491000
150	0.4996597	0.5238888	0.8399245	0.5962999	0.6256098	0.5861258	0.0283594	0.9283577	1.0793433	0.9168615
200	0.5487861	0.5125343	0.7461339	0.5851617	0.5837497	0.7210842	0.0216310	0.7555645	1.0248020	0.9598248
250	0.5427147	0.4983032	0.6812734	0.5987562	0.5678264	0.6295976	0.0229539	0.8306207	1.0327914	0.9515754
300	0.5747082	0.5333041	0.7427961	0.6723696	0.6059995	0.7021727	0.0285553	0.8602403	0.9859853	0.9640287
350	0.5945126	0.5358119	0.7105335	0.6049883	0.6351294	0.6729282	0.0191824	0.8656402	0.9349345	0.9854002
400	0.5320130	0.5009286	0.7605311	0.7232346	0.5700568	0.6902772	0.0184994	0.9101847	0.9653490	0.9291652
450	0.5759115	0.4483121	0.8253421	0.6636879	0.6014736	0.7593789	0.0103263	0.9102917	1.0304267	1.0347414
500	0.6499041	0.4823645	0.8599154	0.6773063	0.5858606	0.7281441	0.0101686	0.8010507	0.9279298	1.0017533
550	0.6878697	0.5062171	0.8505917	0.6486945	0.6458517	0.5949832	0.0403624	0.9071481	1.0452800	1.0252740
600	0.6359171	0.5610867	0.7277442	0.6564689	0.7316604	0.3572234	0.0852530	0.9891904	1.0482080	1.0352868
650	0.6030288	0.4908897	0.7254416	0.5808939	0.8289050	0.1874774	0.0876510	1.0788166	1.0117162	0.9920056
700	0.6607211	0.5180331	0.7542133	0.5853487	0.8254927	0.1479075	0.0865465	1.0491950	1.0662221	0.9950199
750	0.6505786	0.4813465	0.7636743	0.5140235	0.7452117	0.1473106	0.0788437	0.9519123	0.9504155	1.0331587
800	0.6069441	0.5341387	0.7684694	0.5598932	0.6814435	0.1248666	0.1100120	0.9640587	0.8856016	1.1066543
850	0.5726977	0.4836424	0.7481694	0.5274582	0.6713450	0.1344194	0.1336918	0.9911918	0.8361451	1.1206645
900	0.5364528	0.5026540	0.6818759	0.5448413	0.7180903	0.1331707	0.1071920	0.9978116	0.9200896	1.0692255
950	0.5885750	0.4748063	0.6741095	0.5697736	0.6716889	0.1650787	0.0891071	1.0070591	0.9733044	0.9460460
1000	0.6784803	0.4462486	0.7048797	0.5582216	0.6375324	0.1630983	0.1041102	0.9170695	0.9820518	0.9927893

0	0.5395561	0.5344507	0.8010948	0.6611652	0.7133048	0.1784758	0.1128414	1.0992881	0.9933044	0.9959121
50	0.3280300	0.6159399	0.7430979	0.5146171	0.6602795	0.1340944	0.0626628	1.0766505	0.9686470	0.9666398
100	0.1707918	0.7428705	0.7189050	0.5558330	0.6689353	0.1146653	0.0556025	1.0186792	0.9368097	0.9865917
150	0.0828673	0.9125743	0.7451349	0.4968349	0.6221698	0.0881940	0.0411154	0.9601961	0.9482866	0.9779705
200	0.0359331	0.8721226	0.7389750	0.5462374	0.5603948	0.0892100	0.0574952	0.9543075	0.9663527	0.9858684
250	0.0273389	0.9794000	0.6775386	0.5849477	0.5820674	0.0834916	0.0283858	0.9606163	0.8215131	1.0124818
300	0.0146299	0.9902821	0.7717571	0.5722061	0.6418679	0.0438224	0.0239817	1.0694729	0.8713518	1.0106226
350	0.0037066	0.9639296	0.7691579	0.6039221	0.7666147	0.0529515	0.0419271	1.1337289	0.9364760	0.8939107
400	0.0096362	0.9307464	0.7041460	0.4756051	0.7163153	0.0455102	0.0240072	1.0532282	0.8720513	1.0980351
450	0.0083863	0.9871103	0.7731206	0.5219835	0.6199932	0.0545973	0.0167870	1.0319622	0.7416704	0.9894935
500	0.0076189	1.0002228	0.7375848	0.5463314	0.7088987	0.0584140	0.0274176	0.9828944	0.8242855	1.0276302
550	0.0349714	0.8052139	0.6732524	0.5509138	0.6281580	0.0962538	0.0200572	0.9520515	1.0031888	0.9136022
600	0.1229066	0.6332308	0.6751353	0.5961523	0.6312597	0.0846883	0.0636598	1.0086980	0.9589018	1.0043810
650	0.2823169	0.4898056	0.6918103	0.6107786	0.7827057	0.0821350	0.0902527	1.0333513	1.0579389	0.8680088
700	0.5749656	0.4238040	0.7084320	0.6004934	0.7227931	0.1303755	0.0865351	1.0230812	1.0522370	0.9250897
750	0.7041639	0.4985584	0.7589111	0.6095039	0.7925111	0.1812198	0.0775010	1.0585149	0.9372862	0.9631188
800	0.6855362	0.4876048	0.8316097	0.5969469	0.7593729	0.1534438	0.1139211	0.9612620	0.8815163	0.9167927
850	0.6770310	0.5529076	0.8294908	0.5847820	0.6397307	0.1082721	0.0985363	0.9114947	0.9466604	0.9802301
900	0.5177007	0.5588854	0.8909306	0.5595085	0.5992892	0.1239025	0.0999538	1.0269269	1.0315679	0.9808623
950	0.5022248	0.5483562	0.9505736	0.5889912	0.6389009	0.1039629	0.0923076	1.1268888	1.0105978	1.0297145
1000	0.5128071	0.5598893	0.8935048	0.5762234	0.7702576	0.1059519	0.1226082	1.0166534	0.9079990	1.0098742

0	0.5395561	0.5344507	0.8010948	0.6611652	0.7133048	0.1784758	0.1128414	1.0992881	0.9933044	0.9959121
50	0.3806586	0.5114915	0.8065998	0.4474088	0.7854588	0.1860926	0.1257993	0.9795042	0.9756178	1.0213154
100	0.5216017	0.5209720	0.8187555	0.2426137	0.7585232	0.1359618	0.0990228	0.9404138	0.4748151	0.9539364
150	0.6441208	0.4885324	0.8434499	0.1933121	0.7777786	0.1197022	0.0782281	0.9378602	0.1452812	1.0512812
200	0.7045861	0.4368823	0.7630622	0.1604022	0.7317314	0.1142788	0.0966684	1.0482037	0.0761583	1.0369491
250	0.7669847	0.4590895	0.7326001	0.1438029	0.7063474	0.1357407	0.1016254	0.9519740	0.0316522	1.0970634
300	0.7480528	0.5078136	0.7373628	0.1468262	0.6801581	0.1405894	0.1115687	0.9805254	0.0190662	0.9879097
350	0.7040284	0.5124323	0.6627187	0.1656755	0.7102925	0.1399755	0.0824525	1.0331406	0.0228664	1.0234090
400	0.6688976	0.5184165	0.6511575	0.1564469	0.6963527	0.1112162	0.0853485	0.9084538	0.0318796	0.8317518
450	0.5622450	0.4814783	0.6722195	0.1534435	0.6679561	0.1395453	0.1190794	1.0145020	0.0371677	0.9426289
500	0.6218996	0.4872668	0.5893251	0.1549633	0.7169143	0.1340984	0.0983192	0.9353094	0.0265265	1.0400522
550	0.6369708	0.4456442	0.5998850	0.3376291	0.5832919	0.1800875	0.1224860	1.0758184	0.0778924	0.9123655
600	0.7927411	0.3464559	0.5772354	0.5277262	0.5130124	0.1633437	0.1362639	0.9072677	0.4777978	0.9662190
650	0.7669340	0.3548614	0.6673803	0.5994726	0.5492952	0.1925258	0.1276989	0.9191498	0.7752534	1.0655499
700	0.8689662	0.4218870	0.7064764	0.6978900	0.7165605	0.1810386	0.0916477	0.9794924	0.8765025	1.0889284
750	0.8733444	0.4317151	0.7245180	0.6803459	0.6525990	0.1933605	0.0811959	0.9321692	1.0042255	1.0728804
800	0.7844917	0.4324992	0.7924227	0.7103010	0.7242195	0.1896779	0.0954282	1.0432886	1.1118817	1.0161440
850	0.7526063	0.4838454	0.8467122	0.6752506	0.7891468	0.1600063	0.1185614	0.9109819	0.9639964	0.9920665
900	0.5920912	0.4841347	0.8363881	0.5657791	0.7497673	0.1518452	0.1167798	0.9735837	0.9921313	1.0472429
950	0.6146303	0.5020903	0.8109432	0.5247308	0.7263607	0.1649621	0.0968877	1.0056009	1.0200512	1.0248804
1000	0.6931431	0.4618242	0.7266020	0.6593216	0.7352393	0.1476888	0.0727134	1.0193443	1.0448329	0.9830886

0	0.5395561	0.5344507	0.8010948	0.6611652	0.7133048	0.1784758	0.1128414	1.0992881	0.9933044	0.9959121
50	0.6315641	0.5110864	0.6732187	0.6598964	0.6374138	0.1607906	0.0673992	0.8004814	0.9814134	1.0319879
100	0.5233508	0.4279588	0.6947335	0.6517300	0.6566454	0.1053436	0.0586394	0.5803180	1.0151787	1.0457913
150	0.5581956	0.4577612	0.6909791	0.5587374	0.6651312	0.1146913	0.0888825	0.4200057	0.8945023	0.9768730
200	0.6903645	0.4485650	0.7647768	0.6203625	0.7594716	0.1059527	0.1195675	0.5058890	0.9780257	1.0180578
250	0.6992529	0.4242235	0.7840392	0.5863022	0.6639485	0.1317165	0.1137075	0.4817195	1.0146643	1.0459318
300	0.7363531	0.4543144	0.8311798	0.5865478	0.6243293	0.1550658	0.1277862	0.4158746	1.0128983	1.0589669
350	0.6743097	0.5340106	0.8557171	0.6279701	0.6878010	0.1816432	0.1386040	0.4183940	0.9430139	0.9248523
400	0.4991549	0.5576522	0.8880827	0.5893105	0.7660149	0.2047308	0.1953770	0.4394391	0.9938488	0.9743007
450	0.4602443	0.5346097	0.8114449	0.5073776	0.7194304	0.2688999	0.1507282	0.4959760	0.9910665	1.0001139
500	0.4865293	0.5545815	0.7636655	0.5660350	0.6702437	0.2717027	0.1438673	0.4930653	0.9231797	0.9718620
550	0.5228410	0.5178527	0.7567786	0.5640916	0.6926390	0.2516556	0.1113578	0.7118462	0.8920187	0.9720425
600	0.5972856	0.4647010	0.7290581	0.5932140	0.6696941	0.2190670	0.1264407	0.8946134	1.0303831	0.8839040
650	0.7109491	0.4676311	0.7646520	0.6440411	0.5858122	0.2537395	0.1406895	1.0374509	1.0706739	0.9461419
700	0.6922381	0.4608550	0.7210326	0.6419285	0.6935656	0.2351139	0.1446285	1.0639438	1.0275233	0.9324244
750	0.6529337	0.5215337	0.7425813	0.5544981	0.7840525	0.2026297	0.1257527	1.0745257	1.0798654	1.0003389
800	0.5677232	0.4593193	0.8390743	0.5586139	0.6799938	0.2251258	0.1360591	1.1882879	0.8834731	0.9175311
850	0.6812192	0.4514855	0.7847149	0.6192559	0.7203384	0.2073292	0.0785584	1.1025331	0.8792397	0.9527017
900	0.7462237	0.3890441	0.7955523	0.5962348	0.7857872	0.1893581	0.1096910	1.0320730	0.8899125	0.9951951
950	0.8316992	0.4277244	0.7675369	0.5502444	0.7704029	0.1922808	0.1268749	0.9370917	0.8775416	1.0609913
1000	0.7142338	0.5183587	0.8295535	0.5085559	0.6906449	0.1880246	0.1196996	0.9531382	0.9418642	1.0205854
