YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C
0.7912875	0.1609496	0.8643360	0.3823103	0.4961265	0.9892686	0.0324060	0.7440745	0.1228862	0.0417428
