YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C
0.0000000	0.6170544	0.2599728	0.5941148	0.5573691	0.9520986	0.0139227	0.0000000	0.6293885	0.7460099
0.7968095	0.8121788	0.0000000	0.7931745	0.2521620	0.3389851	0.8299103	0.0000000	0.7139080	0.8495667
0.7379799	0.6566170	0.0101526	0.0000000	0.0000000	0.6322356	0.2957208	0.3771172	0.7905397	0.7675247
0.7196466	0.7348361	0.0122453	0.0000000	0.4702534	0.6898576	0.5010726	0.1777947	0.0000000	0.7651967
0.6249310	0.6810035	0.2293368	0.9096447	0.0000000	0.6290392	0.4450358	0.2366950	0.0000000	0.8069800
0.9115901	0.7371221	0.2858519	0.5381960	0.5111455	0.9361717	0.0000000	0.0123387	0.0000000	0.8562944
