"Time"	YIR023W	YKL112W	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W
600	0.3252678	0.5081332	0.8112613	0.0402816	0.7408134	0.0637272	0.0241911	0.6627981	0.7205533	0.0353045
650	0.3586862	0.9057138	0.7111436	0.0265422	0.6875598	0.0320053	0.0606774	0.7081906	0.6645836	0.0141009
700	0.4042949	0.7371255	0.7513883	0.0317129	0.6912618	0.0294997	0.0412576	0.5680892	0.8292899	0.0174672
750	0.4565822	0.6950098	0.6807389	0.0221244	0.8036904	0.0175072	0.0562356	0.7831041	0.8830872	0.0194896
800	0.4303719	0.7348947	0.7727131	0.0506444	0.8658120	0.0624015	0.0159176	0.6488020	0.8666446	0.0332189
850	0.5249290	0.7518661	0.8420985	0.0356419	0.8444868	0.0415393	0.0196588	0.7146087	0.7308733	0.0272625
900	0.5688125	0.6562706	0.8347139	0.0216179	0.8175978	0.0386307	0.0403169	0.6797843	0.6717776	0.0170673
950	0.5577378	0.7967245	0.9849897	0.0488346	0.8176436	0.0454393	0.0324114	0.7147699	0.6872872	0.0112660
1000	0.4762794	0.6808449	0.7651060	0.0372337	0.7939045	0.0403963	0.0156051	0.7083985	0.7845893	0.0135120

0	0.4968231	0.7413051	0.7541491	0.0326539	0.7749328	0.0242874	0.0381244	0.8515740	0.7050460	0.0168738
50	0.5568418	0.7740301	0.7507005	0.0389958	0.7446733	0.0127635	0.0435984	0.7588445	0.7184050	0.0353170
100	0.8049389	0.6166784	0.5541473	0.0538932	0.8507999	0.0099306	0.0172176	0.7001650	0.7132291	0.0094738
150	0.6324587	0.7395062	0.7164868	0.0392012	0.6505226	0.0090158	0.0094077	0.8447643	0.5762074	0.0113507
200	0.6821747	0.6436445	0.7506762	0.0391365	0.6526544	0.0040683	0.0211542	0.6795421	0.5025458	0.0245811
250	0.7203816	0.7184353	0.7927308	0.0570458	0.6887547	0.0020703	0.0392803	0.6636685	0.5472294	0.0083365
300	0.7937774	0.8946056	0.7071150	0.0101681	0.7117826	0.0006050	0.0376025	0.8263052	0.5364468	0.0468950
350	0.7786915	0.7453284	0.6862399	0.0442075	0.7805150	0.0004721	0.0370303	0.6275489	0.6430243	0.0106270
400	0.6352388	0.7204324	0.7168993	0.0185950	0.8115010	0.0063916	0.0344910	0.6537866	0.6255093	0.0280357
450	0.7269981	0.8140936	0.6534399	0.0384388	0.8241325	0.0005649	0.0149736	0.6023691	0.6197277	0.0411296
500	0.8511797	0.7675398	0.7586662	0.0534368	0.9610076	0.0004118	0.0274599	0.6170606	0.6343902	0.0144218
550	0.6210909	0.8776204	0.8458887	0.0465430	0.9082796	0.0065140	0.0355372	0.7754779	0.6145794	0.0189774
600	0.5691577	0.7719735	0.6170807	0.0618042	0.9081600	0.0289988	0.0349495	0.6901886	0.7884141	0.0126441
650	0.5918618	0.8771683	0.7089492	0.0551674	0.8577408	0.0327546	0.0688627	0.6775042	0.7634683	0.0592955
700	0.6800331	0.7985997	0.7102563	0.0215278	0.7760410	0.0370811	0.0130044	0.7638514	0.6275038	0.0049999
750	0.7092469	0.7576128	0.7790080	0.0127163	0.8444463	0.0300823	0.0131308	0.7061254	0.6064992	0.0098101
800	0.5038497	0.5881653	0.8377284	0.0130552	0.7222098	0.0301147	0.0157120	0.6239553	0.6411553	0.0149432
850	0.5577369	0.8825780	0.7881075	0.0161328	0.6727026	0.0218762	0.0089136	0.7370735	0.6191543	0.0122391
900	0.4621413	0.6962967	0.8114265	0.0233052	0.7330244	0.0214254	0.0507072	0.6566473	0.6446792	0.0121329
950	0.5320322	0.6092708	0.5790883	0.0346289	0.8281047	0.0160722	0.0255525	0.6376584	0.6802448	0.0222693
1000	0.5657282	0.8677020	0.7811271	0.0530172	0.8686056	0.0447503	0.0209741	0.6044525	0.6935960	0.0134023

0	0.4619244	0.7409507	0.7149753	0.0462810	0.8794004	0.0591943	0.0381314	0.8239178	0.7530538	0.0048985
50	0.5813085	0.4934033	0.6644614	0.0490103	0.6940775	0.0139857	0.0533653	0.6223784	0.7671825	0.0228517
100	0.5703896	0.4481102	0.7950495	0.0200699	0.8620555	0.0225158	0.0230265	0.6625022	0.6855533	0.0227771
150	0.4273172	0.2520205	0.7654920	0.0350806	0.7161588	0.0186598	0.0564211	0.5837694	0.6400194	0.0433050
200	0.4953918	0.2563121	0.8921476	0.0521794	0.6390088	0.0415121	0.0576999	0.8078642	0.7563191	0.0327295
250	0.3458186	0.2927527	0.7400039	0.0513090	0.6405637	0.0182382	0.0385152	0.8573620	0.6543575	0.0287521
300	0.3546635	0.2245144	0.7707524	0.0492345	0.5823844	0.0305771	0.0548255	0.7663672	0.9126749	0.0090734
350	0.4538474	0.2337562	0.7474945	0.0307229	0.7359907	0.0722338	0.0389936	0.6250368	0.9248482	0.0462307
400	0.4754764	0.2602652	0.6487416	0.0389769	0.7181648	0.0315779	0.0337185	0.7070892	0.7156016	0.0437605
450	0.4191245	0.2204277	0.6103374	0.0363884	0.7234611	0.0872048	0.0236662	0.8937688	0.7628063	0.0199999
500	0.3504889	0.1968702	0.7001164	0.0511576	0.6658847	0.0338990	0.0475081	0.7527783	0.7665818	0.0103003
550	0.3393707	0.5134072	0.6350947	0.0666142	0.8771884	0.0394941	0.0088552	0.8760679	0.7300960	0.0069968
600	0.3593710	0.6173903	0.6867944	0.0390141	0.7577816	0.0494831	0.0486518	0.8158938	0.7468077	0.0237396
650	0.4654757	0.7014770	0.7824696	0.0416361	0.8775288	0.0207591	0.0433643	0.6725495	0.7427158	0.0400895
700	0.4912362	0.7809499	0.8162115	0.0201169	0.7419073	0.0292945	0.0310723	0.5553550	0.7595138	0.0237101
750	0.5569353	0.8218668	0.8201411	0.0895186	0.8034407	0.0723690	0.0317432	0.6507301	0.7912910	0.0315219
800	0.5461666	0.9833236	0.6687204	0.0445973	0.6799925	0.0611323	0.0397241	0.7322138	0.8567460	0.0186867
850	0.6229367	0.6972083	0.8430872	0.0544596	0.6890751	0.0578090	0.0237953	0.7112558	0.6751665	0.0332957
900	0.4750720	0.7637817	0.6494128	0.0440003	0.6358012	0.0477590	0.0287313	0.6160106	0.7577751	0.0338241
950	0.5872530	0.7531344	0.7499442	0.0456331	0.6629242	0.0476536	0.0283812	0.7721083	0.7204549	0.0209932
1000	0.5563813	0.7420791	0.8571414	0.0448514	0.7755053	0.0623856	0.0097618	0.6995707	0.7842612	0.0278347

0	0.6218445	0.8985202	0.7561324	0.0380983	0.8425086	0.0773279	0.0361477	0.7381009	0.7889615	0.0147789
50	0.5708462	0.6577383	0.6955252	0.0211584	0.6800599	0.0241047	0.0355852	0.7449925	0.7511048	0.0120778
100	0.7840834	0.6532260	0.7653353	0.0707778	0.6888165	0.0288496	0.0326906	0.7958455	0.6745205	0.0204050
150	0.6777205	0.7128085	0.5871673	0.0199250	0.8246357	0.0096817	0.0845304	0.7843129	0.8375096	0.0166530
200	0.6210912	0.6818641	0.7452809	0.0517365	0.6314990	0.0042787	0.0391016	0.7135992	0.8906550	0.0178875
250	0.8085977	0.5664260	0.7847444	0.0225142	0.8324616	0.0029232	0.0451443	0.7162168	0.7511130	0.0091645
300	0.6988312	0.7260750	0.7223714	0.0171104	0.7753028	0.0146387	0.0283687	0.7067341	0.7345923	0.0123893
350	0.6804029	0.7286908	0.7952987	0.0292018	0.8093263	0.0046012	0.0328795	0.7481724	0.5799155	0.0174840
400	0.7637454	0.7825328	0.7529609	0.0241560	0.8422656	0.0041093	0.0562434	0.8223841	0.6971574	0.0115212
450	0.6932304	0.7671015	0.8311231	0.0335378	0.7351159	0.0017847	0.0392109	0.7099450	0.7430035	0.0160871
500	0.7311085	0.9176450	0.8852848	0.0371862	0.7541970	0.0004076	0.0230003	0.7993197	0.7684997	0.0080939
550	0.6775130	0.8938653	0.8469705	0.0673621	0.7759582	0.0136470	0.0516633	0.6901962	0.6791390	0.0064111
600	0.5240368	0.8246633	0.7768473	0.0532679	0.7202096	0.0226626	0.0243275	0.8725968	0.7224897	0.0168158
650	0.4943449	0.8077508	0.7188337	0.0245643	0.8687300	0.0612495	0.0242853	0.7825888	0.6176492	0.0112117
700	0.5571784	0.6764839	0.7930595	0.0467642	0.7210531	0.0329855	0.0325704	0.6375276	0.7071436	0.0238778
750	0.5504243	0.6060135	0.6816022	0.0338320	0.8571292	0.0233960	0.0469032	0.7405305	0.7311217	0.0271681
800	0.5274909	0.6885514	0.8248641	0.0663114	0.7967506	0.0209011	0.0481622	0.7506054	0.6898724	0.0190072
850	0.5786417	0.6602082	0.7635682	0.0603157	0.8515738	0.0227113	0.0205850	0.7559404	0.6742730	0.0196151
900	0.5179304	0.7260296	0.7815781	0.0395712	0.6725113	0.0102034	0.0247145	0.7175845	0.6975039	0.0403374
950	0.5445486	0.6371636	0.7575845	0.0398255	0.6680492	0.0264000	0.0837844	0.8038756	0.7656060	0.0344800
1000	0.4630601	0.7679446	0.8463281	0.0565089	0.8014640	0.0205569	0.0325511	0.7087206	0.8112466	0.0037044

0	0.5760763	0.8283660	0.7473952	0.0334451	0.9311469	0.0332657	0.0450282	0.8626926	0.8322788	0.0251992
50	0.6285942	0.7829384	0.5186670	0.0214466	0.6302408	0.0187897	0.0389072	0.7912743	0.5273813	0.0502749
100	0.5854340	0.6827251	0.3584002	0.0635201	0.7263019	0.0426422	0.0369369	0.6806245	0.5536427	0.0521864
150	0.5251285	0.6188470	0.2252201	0.0404305	0.6963867	0.0262293	0.0379887	0.6441805	0.5356768	0.0954923
200	0.4529509	0.5571082	0.1256757	0.1884624	0.7495449	0.0083587	0.0376835	0.5892869	0.5528630	0.2247761
250	0.4820691	0.5591782	0.0907252	0.4087736	0.8536971	0.0277100	0.0146920	0.7460709	0.5254781	0.2614912
300	0.4293144	0.6509486	0.0988550	0.6274978	0.7090760	0.0290287	0.0290516	0.6073438	0.4018757	0.3006145
350	0.5812424	0.6756629	0.0662194	0.5936043	0.8353001	0.0506460	0.0130004	0.5924002	0.2836831	0.3848683
400	0.5336004	0.9721038	0.0966379	0.6660425	0.7054879	0.0261634	0.0174437	0.5456109	0.2467033	0.5309022
450	0.4499552	0.8457460	0.0604056	0.8049027	0.7290388	0.0232075	0.0456768	0.5831495	0.2138239	0.5377118
500	0.6129162	0.6213429	0.0570144	0.8074613	0.7639696	0.0476580	0.0215133	0.5047092	0.2552180	0.4438069
550	0.4135819	0.7723815	0.2259030	0.7568131	0.7051372	0.0250248	0.0501793	0.5121282	0.2768580	0.4907191
600	0.5070076	0.7060420	0.4341061	0.8530668	0.6945702	0.0311581	0.0385197	0.4886554	0.2257191	0.3989450
650	0.5641146	0.7629202	0.5662560	0.9361925	0.7328542	0.0555239	0.0292610	0.5343256	0.4286993	0.2869130
700	0.5564428	0.7727679	0.5664218	0.7698470	0.7846224	0.0433149	0.0288910	0.5119180	0.4557463	0.2246394
750	0.5857426	0.7110360	0.7315114	0.8137181	0.6587446	0.0736760	0.0203959	0.5876404	0.4607916	0.2407146
800	0.5714388	0.4799092	0.7164146	0.7107703	0.7305302	0.0402865	0.0375705	0.6140210	0.5523636	0.2544409
850	0.4853678	0.7051852	0.8225113	0.6702984	0.7260913	0.0398755	0.0637468	0.6169009	0.5850595	0.2646458
900	0.4353189	0.7160836	0.6552473	0.6308557	0.7325458	0.0224505	0.0261330	0.5356122	0.5642037	0.1490333
950	0.4975316	0.8890579	0.8230659	0.5731933	0.6951522	0.0420711	0.0177031	0.5444950	0.6820965	0.1323223
1000	0.6157762	0.9022780	0.5896468	0.6071934	0.7474675	0.0359045	0.0237595	0.6652555	0.5812585	0.2304728

0	0.5248476	0.7443756	0.8252073	0.0435823	0.7711150	0.0401491	0.0378446	0.8905296	0.7971679	0.0144943
50	0.6031721	0.7899851	0.7380807	0.0590568	0.7153148	0.0545967	0.0344121	0.8756131	0.8302966	0.0173679
100	0.7024045	0.6869011	0.6645373	0.0332775	0.7616046	0.0135916	0.0394413	0.6874945	0.6837876	0.0167898
150	0.6515217	0.6945351	0.7738444	0.0081383	0.6780450	0.0188952	0.0261375	0.6467409	0.6775865	0.0164878
200	0.7280439	0.6749608	0.6614752	0.0314339	0.6947781	0.0188978	0.0190564	0.6910391	0.6360973	0.0258051
250	0.6068086	0.5728244	0.7032303	0.0320839	0.7462813	0.0093631	0.0282828	0.8435117	0.7630731	0.0222680
300	0.7741455	0.6616969	0.7358933	0.0649708	0.6949282	0.0226056	0.0427047	0.7031985	0.7025360	0.0149756
350	0.6211905	0.6255809	0.7739594	0.0372290	0.7264099	0.0231743	0.0341786	0.8995204	0.7471450	0.0175545
400	0.5244824	0.6891435	0.7595029	0.0562083	0.8258930	0.0730049	0.0256471	0.7265724	0.7707833	0.0520988
450	0.6233747	0.5974382	0.6947392	0.0353748	0.7095993	0.0125819	0.0242432	0.7862124	0.7123481	0.0400352
500	0.7081862	0.6633910	0.8176978	0.0208949	0.6415907	0.0291045	0.0281261	0.7064140	0.7742744	0.0169886
550	0.4892288	0.6873961	0.7049958	0.0408891	0.7077461	0.0642911	0.0661562	0.6104676	0.6704644	0.0270516
600	0.4606254	0.7101981	0.7055129	0.0487582	0.7807116	0.0334567	0.0541769	0.5922224	0.6837248	0.0231721
650	0.4891469	0.8197341	0.6562175	0.0417072	0.8690798	0.0238860	0.0174044	0.7178057	0.7590062	0.0087417
700	0.5514940	0.7441968	0.7233919	0.0250839	0.7770710	0.0391225	0.0398696	0.6653666	0.9214704	0.0116245
750	0.5190010	0.6858640	0.8354825	0.0231848	0.7810243	0.0152772	0.0318170	0.8914481	0.6804816	0.0264128
800	0.4879271	0.7315663	0.7250522	0.0463699	0.8041669	0.0277514	0.0711631	0.7698366	0.7823668	0.0121380
850	0.5462109	0.8416275	0.7616641	0.0287283	0.8012362	0.0818614	0.0492220	0.8720293	0.6478332	0.0295451
900	0.5022624	0.8341264	0.7535727	0.0238005	0.7952347	0.0274233	0.0796734	0.7782658	0.7545770	0.0207843
950	0.4873575	0.7148526	0.5972868	0.0182493	0.8054022	0.0233312	0.0517338	0.7029888	0.6964334	0.0248300
1000	0.4539802	0.6258178	0.7137427	0.0210222	0.7215430	0.0493060	0.0249261	0.6965513	0.7060017	0.0194015

0	0.5571282	0.7134639	0.8379475	0.0503803	0.8375961	0.0354239	0.0453320	0.6404360	0.7642243	0.0088200
50	0.5558515	0.6422420	0.9111531	0.0461017	0.7403486	0.0330970	0.0338559	0.7253728	0.7163822	0.0096086
100	0.4938067	0.4001463	0.7058906	0.0571861	0.8643270	0.0388986	0.0625182	0.6947633	0.6182232	0.0217327
150	0.4189722	0.4098215	0.8315633	0.0369793	0.7042611	0.0276796	0.0280637	0.7611417	0.6562387	0.0127566
200	0.3650876	0.2448985	0.9011562	0.0481096	0.7520590	0.0385662	0.0399581	0.6783104	0.4693177	0.0091768
250	0.3566353	0.3205379	0.5699326	0.0512755	0.7520874	0.0407243	0.0230444	0.6246317	0.6302007	0.0123238
300	0.3076287	0.3461900	0.7268587	0.0395138	0.8100180	0.0390425	0.0383755	0.7358313	0.5702066	0.0591319
350	0.3995676	0.2999960	0.8235064	0.0594808	0.6834874	0.0313006	0.0254686	0.8637463	0.6351230	0.0204447
400	0.3230465	0.3228244	0.6558312	0.0249309	0.8535699	0.0303700	0.0520761	0.8297463	0.6383616	0.0339385
450	0.2558375	0.2368580	0.8292215	0.0374284	0.6685728	0.0281222	0.0199530	0.6672871	0.6464103	0.0318215
500	0.3432276	0.2947294	0.6876122	0.0248755	0.7782106	0.0466226	0.0252260	0.6781991	0.5918467	0.0174398
550	0.3035617	0.4114215	0.6120766	0.0860483	0.7290733	0.0296619	0.0333436	0.6440421	0.8985281	0.0158987
600	0.3149480	0.6312403	0.6938165	0.0494977	0.7552529	0.0272719	0.0282124	0.8659287	0.6769861	0.0196165
650	0.4328163	0.6785671	0.7568590	0.0512417	0.6836883	0.0266871	0.0232917	0.6884577	0.6414057	0.0230006
700	0.4667775	0.7901880	0.7451490	0.0217444	0.7491184	0.0283054	0.0497657	0.8384612	0.7267004	0.0186514
750	0.5451971	0.7233758	0.7571235	0.0638364	0.7546767	0.0451429	0.0637222	0.6918577	0.6305366	0.0230788
800	0.6295640	0.7572663	0.7692191	0.0898242	0.7198463	0.0895707	0.0833964	0.7283946	0.7913523	0.0364930
850	0.6923926	0.7411217	0.7966743	0.0152199	0.7150374	0.0695551	0.0885580	0.7165670	0.8485039	0.0223386
900	0.4726747	0.9484432	0.7091376	0.0277610	0.7142825	0.0418531	0.0710017	0.7404245	0.8973927	0.0192234
950	0.5455961	0.8743721	0.6691558	0.0292544	0.6968046	0.0434190	0.0427838	0.7598779	0.9052751	0.0145601
1000	0.5491962	0.8354517	0.7544663	0.0271860	0.7187166	0.0419418	0.0233353	0.7626028	0.6711075	0.0149695

0	0.4897749	0.8751025	0.7639757	0.0460307	0.7270579	0.0349857	0.0664020	0.7408125	0.6899723	0.0195827
50	0.5282890	0.8256858	0.7095362	0.1591661	0.8361859	0.0418825	0.0713050	0.7724056	0.6518087	0.0238901
100	0.5333811	0.7121614	0.6803468	0.1673608	0.8098545	0.0189421	0.0473747	0.6539837	0.7690792	0.0154542
150	0.5074627	0.6378927	0.9175976	0.2802506	0.8457924	0.0454679	0.0340320	0.6839454	0.8944650	0.0285358
200	0.5112990	0.7804971	0.7058323	0.2498778	0.8253066	0.0825261	0.0363990	0.7404794	0.6873903	0.0159647
250	0.4676540	0.6580393	0.8956414	0.2859247	0.7693516	0.0724461	0.0119202	0.6849003	0.6466029	0.0170946
300	0.4963380	0.6300232	0.7040805	0.1751427	0.7487985	0.0332204	0.0562410	0.5847387	0.6931309	0.0457743
350	0.5031192	0.7610920	0.7822867	0.2245212	0.7089533	0.0510280	0.0357248	0.6865654	0.8743695	0.0153700
400	0.5325210	0.8278166	0.8196114	0.2584238	0.7020267	0.0497161	0.0200937	0.6796817	0.7390716	0.0060551
450	0.4649166	0.6732753	0.9526026	0.2981625	0.7595548	0.0324329	0.0348468	0.6664609	0.6959802	0.0196442
500	0.4657111	0.7621040	0.7800490	0.3093631	0.7476554	0.0222554	0.0185668	0.6975324	0.6602518	0.0164480
550	0.4398546	0.7573904	0.7635912	0.2542865	0.7086944	0.0350712	0.0421425	0.7213263	0.6728204	0.0320980
600	0.4046313	0.7670196	0.8305868	0.1363865	0.7728918	0.0317923	0.0649490	0.7385198	0.7169018	0.0238832
650	0.4452571	0.7776831	0.7264071	0.0880249	0.8066309	0.0276018	0.0354922	0.5971219	0.6899584	0.0144333
700	0.5751571	0.7955809	0.6077651	0.0492760	0.8118398	0.0461000	0.0473008	0.6992403	0.7383571	0.0317524
750	0.5499379	0.7862897	0.7001393	0.0482789	0.7330458	0.0334269	0.0336091	0.7689502	0.8192414	0.0446974
800	0.5690984	0.6128156	0.8387229	0.0482396	0.7903190	0.0118470	0.0379179	0.7874484	0.8245463	0.0108173
850	0.5407808	0.5782900	0.8951581	0.0288188	0.7698729	0.0227971	0.0350828	0.6700569	0.8507379	0.0109375
900	0.5166013	0.7610432	0.9475629	0.0147477	0.8847494	0.0654902	0.0191321	0.7508310	0.7971554	0.0233722
950	0.6605340	0.7159056	0.6488813	0.0381315	0.6785246	0.0622857	0.0266138	0.8393508	0.7310016	0.0597308
1000	0.5174060	0.6973933	0.7538275	0.0233725	0.6897747	0.0366243	0.0411014	0.6583653	0.8336262	0.0303872
