"Time"	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W
800	0.5667891	0.9729849	0.7380777	0.6552032	0.4968877	0.6736243	0.9170715	0.0695237	0.2354872	0.9962625
850	0.5187553	0.9222036	0.6141184	0.6983392	0.4982033	0.6707231	0.9206733	0.0675983	0.2374669	0.8607518
900	0.6299528	0.9796561	0.5694008	0.7862999	0.5050359	0.6968620	0.9187005	0.0647626	0.2555641	0.9189804
950	0.5425220	0.9757451	0.5952905	0.7560404	0.5428172	0.7441095	0.9534640	0.0666062	0.2439790	1.0605571
1000	0.5955024	0.8172515	0.6060470	0.7211802	0.4848947	0.7988533	0.9716700	0.0731774	0.2416160	1.0406871

0	0.5607797	0.7946865	0.5668191	0.7635892	0.6289618	0.8231529	1.0399037	0.0759484	0.1997393	1.0638100
50	0.5894956	0.8894698	0.5528921	0.9061771	0.5659366	0.8808209	0.8891166	0.0324055	0.2006256	0.7450013
100	0.6174475	0.8430191	0.4967363	0.9454667	0.5703699	0.9421537	0.9657551	0.0371300	0.3138894	0.4264675
150	0.6118715	0.8848220	0.4942924	0.9347279	0.5862347	0.9409276	0.9407216	0.0621958	0.5323141	0.3802201
200	0.5591775	0.8440853	0.4893443	0.9174379	0.4796209	0.8224337	0.9749464	0.1276374	0.7030653	0.3401783
250	0.5705230	0.8306438	0.4872403	0.8180991	0.4696761	0.8227379	0.7012543	0.2382345	0.7245822	0.2626427
300	0.6297450	0.8404803	0.5058390	0.7588151	0.4186043	0.9147546	0.5334353	0.3924571	0.8434699	0.3595432
350	0.6003863	0.7586834	0.5088104	0.7117695	0.2663673	0.8169581	0.5249740	0.4231637	0.8046638	0.3559649
400	0.6312137	0.8491829	0.6161095	0.6122662	0.1489597	0.6917044	0.5420104	0.4320441	0.7381540	0.3490873
450	0.6524201	0.9705820	0.6612545	0.4566378	0.1296681	0.6516361	0.4296348	0.3937705	0.6990549	0.3565319
500	0.5802111	0.9136203	0.7772112	0.3683357	0.1347855	0.6158474	0.5017409	0.4338001	0.7576770	0.2880017
550	0.5873577	0.9301514	0.8904027	0.2281246	0.1192691	0.6777827	0.5020342	0.4594819	0.7262458	0.6023654
600	0.5108482	0.9781820	1.0061362	0.1616870	0.0966797	0.5899189	0.4596312	0.4544070	0.5997314	0.8241922
650	0.5144859	1.0052925	1.0325547	0.1650913	0.1038309	0.5657844	0.5576644	0.3370264	0.3599350	0.9361552
700	0.5105505	0.9116748	1.0515836	0.1494659	0.0976499	0.6645211	0.6148912	0.2256306	0.2360784	1.0740699
750	0.5500139	1.0824897	1.0253436	0.1365622	0.1722816	0.6681265	0.7582895	0.1422510	0.1828496	1.0101272
800	0.5352569	1.0589593	1.1013998	0.2219900	0.2906102	0.6912945	0.7693143	0.0726354	0.1905902	0.9526096
850	0.4844158	1.0127600	0.9996993	0.4547065	0.3899624	0.7483956	0.9244582	0.0740912	0.2023375	1.0065869
900	0.5361547	1.0450488	1.0195425	0.5529174	0.4469397	0.6965719	0.9490321	0.0437457	0.2180254	1.0480998
950	0.5497045	1.0278063	0.8867011	0.6694088	0.5049834	0.7649327	1.0069721	0.0358873	0.1911079	1.0861575
1000	0.5459791	1.0064029	0.7866588	0.7260117	0.5403855	0.7758118	0.8636021	0.0407392	0.1862355	1.0933605

0	0.5607797	0.7946865	0.5668191	0.7635892	0.6289618	0.8231529	1.0399037	0.0759484	0.1997393	1.0638100
50	0.6308838	0.7928816	0.6118971	0.7144617	0.5423611	0.7555728	1.0032592	0.0495796	0.1492807	0.9500870
100	0.6075653	0.8022676	0.5449959	0.7844288	0.4811497	0.8222565	1.0088802	0.0478670	0.1295484	0.9471998
150	0.5346266	0.7466843	0.5420173	0.9463348	0.5194041	0.7728526	1.0320148	0.0434516	0.0895685	0.8069009
200	0.4498637	0.8855059	0.5278701	0.8800337	0.5338602	0.8042615	0.9581206	0.0588753	0.1458758	0.8934166
250	0.3633557	0.8600642	0.5030087	0.8603870	0.6421056	0.8023557	1.0748538	0.0429868	0.1198752	0.9126404
300	0.3376413	0.8507867	0.4940363	0.8867786	0.5504430	0.8629544	0.9279351	0.0316947	0.0916448	0.8595067
350	0.3707572	0.7959881	0.4628462	0.8643556	0.5346014	0.8945645	1.0269835	0.0258335	0.1116397	0.8529880
400	0.3925099	0.7159329	0.4570909	0.8380589	0.5109687	0.8906990	1.0806508	0.0296451	0.1465116	0.8476393
450	0.4486657	0.7142473	0.3972710	0.9379554	0.6561186	0.9543601	1.1373331	0.0464813	0.1607386	0.9148333
500	0.4589821	0.6755379	0.4523355	0.8758902	0.6169478	0.9643556	0.9609982	0.0237011	0.1375506	0.8754171
550	0.5421633	0.8893541	0.4475694	0.9261929	0.5043058	0.8510447	0.9858186	0.0488449	0.1630092	0.8914846
600	0.5422917	0.8511496	0.5034945	0.7903555	0.5148268	0.8211274	0.9989925	0.0632399	0.1769615	0.9540804
650	0.6173544	0.8891740	0.5408166	0.7895150	0.5564498	0.9128519	1.0112064	0.0428476	0.1539001	1.1169501
700	0.6339428	0.7730538	0.6113062	0.8291591	0.6170498	0.8082863	0.9357412	0.0638893	0.1592528	1.0294786
750	0.7407916	0.8220832	0.5526786	0.8758992	0.5660077	0.8046265	0.9608097	0.0549002	0.1816898	1.0404951
800	0.6996383	0.8791897	0.5332109	0.8134389	0.5268010	0.7713914	0.9778044	0.0575277	0.1476653	0.9861636
850	0.7174052	0.9336113	0.5445879	0.8923915	0.6257678	0.7792125	1.0790457	0.0516245	0.1325006	0.9943760
900	0.7135624	0.8744130	0.5664069	0.7951647	0.6173691	0.8540556	0.9998375	0.0415702	0.1405930	1.0453560
950	0.6794442	0.8673199	0.5627991	0.8660099	0.5450937	0.8851839	0.9337240	0.0506768	0.1846349	0.9559308
1000	0.7367305	0.7946387	0.5149274	0.9298502	0.5573449	0.8825449	0.8970376	0.0453985	0.1602944	0.9223216

0	0.5607797	0.7946865	0.5668191	0.7635892	0.6289618	0.8231529	1.0399037	0.0759484	0.1997393	1.0638100
50	0.6082370	0.8271305	0.6345927	0.8270031	0.6479899	0.6291598	1.0044241	0.0801148	0.1114076	0.9030483
100	0.5820020	0.9516267	0.5400697	0.9119889	0.6419430	0.4341046	0.9445467	0.0564676	0.0570153	0.9101951
150	0.5788759	0.9577742	0.5489892	0.9106163	0.5090331	0.3345045	0.8640289	0.0464536	0.0498275	0.9952993
200	0.5677427	0.9187943	0.5340968	0.7408480	0.4879332	0.1782986	0.8823833	0.0450540	0.0567969	1.0744743
250	0.6052352	0.9439157	0.5718589	0.7265711	0.4870976	0.1344999	0.9232779	0.0632872	0.0257972	1.0273441
300	0.6510637	0.8993686	0.5624133	0.8088929	0.5581835	0.1468125	0.9935219	0.0560266	0.0326658	0.9945934
350	0.6427616	0.9714974	0.5298868	0.8654375	0.5626432	0.1312924	0.9902500	0.0515382	0.0279080	0.9577574
400	0.6388394	0.9715067	0.6052874	0.9136017	0.5286490	0.1487642	0.9337329	0.0491270	0.0305073	1.0034596
450	0.6594569	0.9432575	0.5431643	0.8803626	0.5650483	0.1628073	0.9655962	0.0344222	0.0389166	0.9962381
500	0.6283157	0.9981401	0.5598263	0.7561957	0.5665965	0.1639024	0.8877491	0.0619448	0.0171783	0.9733553
550	0.6376396	1.0496537	0.5711143	0.7959588	0.5309574	0.2694374	0.9810592	0.0460301	0.1093215	0.9896176
600	0.5642855	1.0524422	0.6230293	0.7910918	0.4910081	0.4828669	0.9351138	0.0604973	0.1416288	0.9921206
650	0.5232839	0.9752143	0.5530429	0.7561160	0.4650837	0.6232678	1.0634730	0.0468468	0.1578584	0.9631295
700	0.5258646	0.8668709	0.5141121	0.7670833	0.4678698	0.7278338	0.9824657	0.0494466	0.1766631	0.9673695
750	0.5662690	0.9305816	0.5989866	0.7352884	0.5082343	0.7413438	0.9880575	0.0566094	0.1700340	0.9810323
800	0.5548142	0.9079269	0.5977134	0.7343267	0.5655390	0.7364536	0.9494316	0.0383052	0.1763140	0.8843917
850	0.6021719	0.9103692	0.6328365	0.7033162	0.5565777	0.7971076	0.9708656	0.0426816	0.1978170	0.9622447
900	0.5676879	0.9542448	0.6428682	0.8930921	0.5823214	0.8664646	0.9847917	0.0569232	0.1807338	0.9368334
950	0.5503929	0.9517372	0.5973422	0.7935001	0.5433895	0.8484718	0.9311531	0.0599991	0.1694244	0.9144375
1000	0.6245388	1.0264041	0.5347323	0.7835406	0.5367138	0.8135434	0.9099607	0.0696865	0.1755982	0.9947023

0	0.5607797	0.7946865	0.5668191	0.7635892	0.6289618	0.8231529	1.0399037	0.0759484	0.1997393	1.0638100
50	0.5257206	0.9624210	0.5678589	0.8006002	0.4954778	0.7531957	1.0689800	0.0470590	0.1309806	0.9719148
100	0.4903711	0.9428470	0.6127201	0.8038273	0.5423912	0.4743181	1.0530840	0.0456138	0.0512666	1.0449418
150	0.4176846	0.9211458	0.5780265	0.7861058	0.5839925	0.2684099	0.9256389	0.0460897	0.0435693	1.0885887
200	0.3532693	0.8551214	0.5106072	0.8008414	0.5130879	0.1772263	0.9036983	0.0423075	0.0486353	0.8985275
250	0.2437072	0.8964370	0.5014738	0.7751857	0.5334353	0.1646739	0.8976868	0.0378188	0.0461674	0.9262732
300	0.2716086	0.9446767	0.5342646	0.7838608	0.4728377	0.1102163	0.7664677	0.0378324	0.0443026	0.8225304
350	0.2655947	0.9999267	0.5410093	0.7811010	0.4914717	0.1015071	0.8715616	0.0729985	0.0522505	0.8972176
400	0.2795066	0.8565055	0.5568968	0.7473730	0.5121238	0.1032421	1.0354233	0.0632149	0.0657881	1.0322228
450	0.2874963	0.7823102	0.5772791	0.8481834	0.5255143	0.1156672	1.0590689	0.0561372	0.0490880	0.9994900
500	0.3283710	0.9153219	0.5383720	0.8058727	0.6067985	0.1110792	0.9185211	0.0479974	0.0435311	0.9588906
550	0.3421476	0.9546248	0.5522535	0.8920520	0.6033442	0.3033714	1.1218243	0.0732206	0.1033391	0.9449890
600	0.3801256	0.9006448	0.5914301	0.9120772	0.5792565	0.5265883	1.1138533	0.0598840	0.1506498	0.9865414
650	0.3833759	0.8844931	0.4917127	0.8455070	0.5848205	0.6269351	1.0333427	0.0606573	0.2089673	1.0026950
700	0.5841870	0.8539603	0.4975312	0.8768684	0.6403109	0.7514327	1.0363469	0.0775853	0.1931636	1.1861986
750	0.6696015	0.8030790	0.5415767	0.8532725	0.5445980	0.7681909	0.9053744	0.0848185	0.2195010	1.0618395
800	0.6751844	0.9043931	0.5746276	0.7599255	0.4494219	0.7634626	0.9189437	0.0821845	0.1808595	0.9447020
850	0.6642678	0.9257024	0.6188297	0.7332793	0.4654445	0.8285967	1.1228302	0.0531734	0.1809503	1.0858031
900	0.6196492	0.9751043	0.6733464	0.8225619	0.4906146	0.8866662	0.9881497	0.0706451	0.1871197	1.0472678
950	0.5328921	0.9630556	0.6327353	0.7999139	0.4853651	0.8613063	0.9013869	0.0658299	0.2051048	1.0114076
1000	0.4860341	1.0395281	0.5587604	0.8509929	0.4107999	0.8758325	0.8143367	0.0813957	0.2305947	1.0174301

0	0.5607797	0.7946865	0.5668191	0.7635892	0.6289618	0.8231529	1.0399037	0.0759484	0.1997393	1.0638100
50	0.5413460	0.9104759	0.5289325	0.8810872	0.4894339	0.7638974	0.6384791	0.1802699	0.2187401	0.9765673
100	0.5700259	0.9322604	0.5954725	0.8964582	0.3996136	0.7242787	0.5031785	0.3250136	0.1918705	0.9991127
150	0.5503168	0.8379617	0.4950352	0.8059800	0.2184733	0.6987164	0.3435124	0.5344932	0.1942590	1.0382951
200	0.5930960	0.7773448	0.5328517	0.6600219	0.1304946	0.6327807	0.2079289	0.6069614	0.2234062	0.9337745
250	0.6013425	0.8162860	0.5687419	0.4093360	0.0778492	0.5686023	0.1752034	0.6663127	0.1968271	0.8794012
300	0.6924269	0.8846762	0.6701201	0.2513107	0.0482223	0.5781521	0.1252622	0.6540313	0.2060510	0.9832262
350	0.6699535	0.9529968	0.7911239	0.1384406	0.0345517	0.5049042	0.1626799	0.6504217	0.2084190	0.9233728
400	0.6542467	1.0133346	0.8625497	0.0893519	0.0263215	0.4141906	0.1315241	0.5565529	0.2029911	0.9115711
450	0.6047926	0.9612953	0.9144669	0.0466287	0.0189964	0.4352013	0.1367854	0.5745193	0.2098287	0.9984110
500	0.5551761	1.0178509	0.9433301	0.0239521	0.0342231	0.5170514	0.1660075	0.4961095	0.2209751	1.0815828
550	0.5167054	0.9971812	0.8962587	0.0224159	0.0209897	0.4580820	0.2548848	0.3169335	0.1843933	1.0797285
600	0.4989389	0.9603532	0.9604416	0.0154648	0.0427894	0.4884639	0.5060246	0.2053764	0.1617010	1.0692828
650	0.6114479	0.9627195	0.9752230	0.0421116	0.1284249	0.5982680	0.7113084	0.1280318	0.1750028	0.9733891
700	0.5794840	0.9460700	0.9334492	0.1141764	0.2317696	0.5885436	0.7734605	0.1007890	0.1834267	0.9514056
750	0.5735340	1.0115358	0.8777782	0.2992925	0.3469110	0.6395343	0.9330293	0.0708311	0.1959326	0.9087089
800	0.5795520	1.0001734	0.9183945	0.5020459	0.4500565	0.7269190	0.8630113	0.0730174	0.2107788	1.0685121
850	0.5251060	0.9790573	0.7955210	0.5414845	0.4877171	0.8053056	0.9336415	0.0770651	0.2171412	1.0054961
900	0.5145110	0.9241121	0.7718699	0.6213522	0.5084711	0.8021119	0.8403300	0.0730744	0.2171077	1.1163264
950	0.5559147	0.9894980	0.7318344	0.6827215	0.4165973	0.7596612	0.9858200	0.0418089	0.1827659	1.0980133
1000	0.7198209	0.8634472	0.6638811	0.6937854	0.4782317	0.7579470	0.9506913	0.0712869	0.1835028	1.0800239

0	0.5607797	0.7946865	0.5668191	0.7635892	0.6289618	0.8231529	1.0399037	0.0759484	0.1997393	1.0638100
50	0.5115237	0.8904616	0.5468937	0.9232400	0.4979167	0.7499992	0.9742779	0.0515903	0.1532710	0.9809835
100	0.4316128	0.9022271	0.5350031	0.7815597	0.5243787	0.7488755	1.0623620	0.0592441	0.0760764	0.9409088
150	0.3811157	0.9165852	0.5302239	0.7603916	0.5666579	0.8496923	0.8692647	0.0463145	0.0240907	1.0105547
200	0.3561392	0.8720196	0.5062793	0.8792597	0.5221529	0.8353233	0.8692093	0.0495012	0.0273136	1.0083109
250	0.3674522	0.8542965	0.4698033	0.8567527	0.5398660	0.7944596	0.9295952	0.0373110	0.0189087	0.9803723
300	0.3562914	0.9012307	0.5703901	0.8359081	0.5438050	0.7118104	1.0144035	0.0666878	0.0130077	0.9516168
350	0.3454948	0.8773113	0.5169552	0.9180121	0.5760868	0.7379949	0.9431737	0.0730146	0.0249525	1.0608146
400	0.3290063	0.8106736	0.4991029	0.8557291	0.5689293	0.8239492	0.9644712	0.0586290	0.0168861	1.0556991
450	0.2916990	0.7933249	0.4892240	0.7547213	0.6111562	0.7710650	0.8953273	0.0819551	0.0192066	1.0368154
500	0.3192339	0.9478640	0.5548866	0.7493942	0.5436842	0.8544698	0.9298334	0.0701228	0.0195560	1.0366248
550	0.3688186	0.9359763	0.5198616	0.7314220	0.5136938	0.8873822	0.9330934	0.0482357	0.0829947	0.9624890
600	0.4395520	0.9438943	0.5000606	0.7914091	0.4848085	0.9512018	0.9577449	0.0510470	0.1495300	1.0259729
650	0.5110309	1.0010633	0.5241838	0.7892554	0.5229800	0.9088448	0.8909602	0.0567648	0.2194457	1.0664067
700	0.4864873	0.8273837	0.5834125	0.8145606	0.5328706	0.8777651	0.9550720	0.0555983	0.1751834	0.9571876
750	0.5275544	0.8642927	0.6174342	0.7393270	0.6090840	0.8419922	0.9446031	0.0679212	0.1749852	0.8935203
800	0.5624413	0.9280721	0.6672841	0.8702380	0.5484307	0.9141332	0.8828944	0.0667121	0.1829443	1.0150109
850	0.5727461	0.9513869	0.6404884	0.7692525	0.5086923	0.9107435	0.7705492	0.0459694	0.1568416	0.9339187
900	0.5800350	1.0586728	0.6216504	0.8014668	0.4507375	0.8821897	0.8349695	0.0474873	0.2081296	0.9822880
950	0.5525128	0.9460234	0.5484799	0.7207670	0.3838042	0.8003704	1.0135063	0.0520056	0.2114806	1.0718314
1000	0.5280240	0.9243642	0.5545293	0.6669845	0.4635378	0.7915684	1.0442969	0.0610464	0.1781549	1.0559806

0	0.5607797	0.7946865	0.5668191	0.7635892	0.6289618	0.8231529	1.0399037	0.0759484	0.1997393	1.0638100
50	0.6421161	1.0106312	0.6521503	0.8482124	0.5944120	0.7451131	0.8117972	0.0301246	0.2144269	0.7777116
100	0.5453581	1.0332219	0.6189274	0.9099441	0.5954268	0.5852676	0.7629427	0.0471126	0.3028314	0.5728303
150	0.4662160	1.0785806	0.5065646	0.8753626	0.5244907	0.4330048	0.7365389	0.0575495	0.4277041	0.4839180
200	0.3845501	0.9529870	0.4317596	0.8937377	0.5715510	0.3086353	0.7577822	0.0719667	0.5508752	0.5427634
250	0.4078070	0.9920719	0.5005629	0.8980932	0.5587711	0.3041011	0.8052652	0.1148672	0.6201785	0.3345287
300	0.4408720	0.9350083	0.5742605	0.8935262	0.5529314	0.2692053	0.7728456	0.1913977	0.7009736	0.3669422
350	0.4995086	0.8544539	0.5580616	0.9748722	0.4899288	0.3048016	0.6387644	0.2198753	0.6982444	0.3412827
400	0.4312577	0.9291489	0.5043005	0.8628098	0.4379853	0.2690310	0.5486766	0.2762080	0.7368606	0.3201891
450	0.4781486	0.7831942	0.5383142	0.8881937	0.4450415	0.2832679	0.5947561	0.3522760	0.7644042	0.3038237
500	0.4994726	0.8895251	0.4825700	0.9785999	0.4078586	0.2988108	0.5483394	0.4205535	0.8298760	0.2808107
550	0.5084443	0.9852596	0.4770320	0.7868785	0.3154244	0.4162332	0.4486689	0.4736674	0.7993553	0.5991128
600	0.6602386	0.8834662	0.4827924	0.7323665	0.2233358	0.4627168	0.4439333	0.4678507	0.6284195	0.8783140
650	0.6750914	0.8119869	0.5215380	0.5687326	0.1667348	0.5335083	0.4019989	0.3655899	0.4016131	0.9196171
700	0.7402306	0.8646363	0.6697017	0.3975456	0.1084957	0.5586339	0.4599649	0.2206914	0.2971925	1.0140801
750	0.7967054	0.8471844	0.7580469	0.2286292	0.1164955	0.5809982	0.5850736	0.1660236	0.1963075	0.9555818
800	0.7100793	0.8685086	0.9341856	0.1905736	0.1348324	0.6586347	0.7023084	0.1158873	0.1878231	0.9706542
850	0.7189614	0.9634943	1.0342759	0.1951770	0.2767766	0.6930634	0.8929204	0.0556739	0.1688083	1.0506583
900	0.6346570	0.9487885	1.0192188	0.3760472	0.3491785	0.7512798	0.8547023	0.0745011	0.1724414	1.0649341
950	0.6239928	0.9869196	0.9767015	0.5400359	0.4398121	0.7403212	1.0056226	0.0543500	0.1778621	1.0109352
1000	0.6212904	1.0121956	0.8365227	0.5553744	0.4765471	0.8173122	1.0432329	0.0619201	0.2163742	1.1094576
