"Time"	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C
100	0.4332515	0.8238330	0.5806999	0.6831283	0.7893433	0.2575856	0.0583058	0.1166086	0.9974376	0.7777466
150	0.4003130	0.8498094	0.6432918	0.6624661	0.8165945	0.3063787	0.0644090	0.1532034	1.0185395	0.7854815
200	0.4340758	0.7438102	0.5950841	0.6650859	0.9155536	0.2925246	0.0565047	0.1316944	0.9793562	0.7462978
250	0.4012400	0.8389970	0.6039064	0.6821202	0.8820383	0.2405553	0.0802371	0.1347991	0.9884599	0.6801738
300	0.3714220	0.8836727	0.5906813	0.7020197	0.8133410	0.2413233	0.0557981	0.1275853	1.0294073	0.7006165
350	0.3891897	0.8575581	0.5998157	0.7433202	0.9267158	0.2875286	0.0609145	0.1431170	0.9491122	0.7371915
400	0.2914520	0.8948703	0.5544673	0.7738632	0.8848304	0.2471633	0.0631368	0.1282034	0.9318285	0.7326913
450	0.2704124	0.9158944	0.5091470	0.7845114	0.8159655	0.2339703	0.0518373	0.1147974	1.0407162	0.6975029
500	0.2457379	0.8722738	0.5557347	0.7369790	0.8659627	0.2315712	0.0652379	0.0792472	1.0725968	0.6910825
550	0.3667406	0.5857101	0.5852976	0.5718302	0.7509381	0.2566843	0.0641174	0.0979663	1.0705755	0.9183911
600	0.7066858	0.5224713	0.6504202	0.5295289	0.8095337	0.2398407	0.0676063	0.1183705	1.0565593	0.9905726
650	0.7982442	0.4865704	0.7335474	0.5155467	0.8587694	0.2429197	0.0445159	0.1334690	1.0931311	1.0310607
700	0.7612611	0.5400183	0.8204493	0.5201657	0.8213121	0.2782393	0.0615934	0.1344571	1.1332746	1.0183220
750	0.6508762	0.5023521	0.6788358	0.6247502	0.8475804	0.2917811	0.0717971	0.1028475	1.0603206	0.9647401
800	0.6312548	0.5303692	0.6465485	0.6139272	0.7947430	0.2507731	0.0837485	0.1135999	0.9824497	1.0275550
850	0.6983989	0.5284997	0.6305569	0.5389235	0.8797823	0.3070558	0.0563706	0.1181371	1.0633622	0.9469302
900	0.6321502	0.5555474	0.7158419	0.6123556	0.8705708	0.3352899	0.0640339	0.1239840	0.9313619	0.9314677
950	0.5828501	0.6077286	0.6812574	0.6405448	0.9263420	0.3619443	0.0675935	0.0970196	0.9926339	0.9565409
1000	0.6461480	0.5914248	0.6331627	0.6558316	0.7964604	0.3221135	0.0714254	0.1614112	0.9967071	0.9978281

0	0.7682824	0.5801234	0.7641134	0.5851311	0.8989712	0.3653589	0.0739970	0.1312150	0.9739010	0.9752496
50	0.4663890	0.5413381	0.5307377	0.8109006	0.8426950	0.5620856	0.0607006	0.1246708	1.0234750	0.9727932
100	0.2507417	0.4780579	0.4663827	0.9064128	0.8599774	0.6084686	0.0560264	0.1482798	0.9954893	0.9825253
150	0.2036582	0.4520451	0.4610198	1.0064566	0.9013947	0.6728318	0.0594710	0.1077279	0.9803672	1.0134301
200	0.2137163	0.4597445	0.4477918	0.9638374	0.9106271	0.6408761	0.0515590	0.0992002	1.0389883	1.0061056
250	0.1353288	0.4350359	0.4588064	1.0334629	0.9237659	0.6002356	0.0800452	0.1073698	1.0061396	1.0528573
300	0.1145593	0.4325292	0.4154218	0.9547045	0.9959190	0.6075069	0.0880386	0.1053273	0.9890890	0.9696173
350	0.1459545	0.4057242	0.4460592	0.8949020	0.9345916	0.5442452	0.0689181	0.1043496	1.0141929	0.9493182
400	0.1631116	0.3765795	0.5281775	0.9468055	0.8222524	0.5449888	0.0823822	0.1114205	1.0916328	1.0088798
450	0.1379882	0.4093142	0.5127943	0.9799395	0.8692550	0.5828479	0.0875107	0.1116815	0.9698184	1.0536077
500	0.1153581	0.4135147	0.4742180	0.9745664	0.8668381	0.5894051	0.0825194	0.1000830	0.9849881	0.9963063
550	0.1185496	0.4461343	0.5006907	0.7604149	0.8630085	0.3390683	0.0738414	0.1089456	0.9960410	1.0241376
600	0.1963668	0.4874326	0.5155903	0.6778334	0.8481987	0.2257741	0.0727168	0.1117034	1.0588675	1.0000275
650	0.4234095	0.4779750	0.6068921	0.6435232	0.9419285	0.2451048	0.0530166	0.1054246	1.0596992	0.9770073
700	0.3975489	0.4863020	0.5818937	0.6357943	0.8215270	0.2531091	0.0683790	0.0919610	1.0210116	0.8756184
750	0.5317702	0.4489367	0.6408694	0.5384143	0.8661165	0.2633920	0.0628951	0.0942997	0.9715908	0.9359329
800	0.7052333	0.5013827	0.6379539	0.5274619	0.7525278	0.3373784	0.0472596	0.1146053	0.9776088	0.8962916
850	0.7668741	0.5494213	0.7388861	0.4758849	0.8495087	0.2458437	0.0610015	0.1239819	0.9889637	0.9143758
900	0.8386697	0.5562142	0.7121267	0.5382732	0.7833059	0.2838563	0.0600073	0.1112759	0.9739821	0.9693966
950	0.8104953	0.5098086	0.7402340	0.5304825	0.8136675	0.3031346	0.0585490	0.1237276	1.0832356	0.9750101
1000	0.7240282	0.5318357	0.6993171	0.5840875	0.7997781	0.3084835	0.0448206	0.1484635	1.0516629	0.9400846

0	0.7682824	0.5801234	0.7641134	0.5851311	0.8989712	0.3653589	0.0739970	0.1312150	0.9739010	0.9752496
50	0.5807575	0.5952969	0.7474300	0.6094819	0.9062159	0.7078529	0.0624711	0.0520688	0.8320947	0.5050752
100	0.5713453	0.5804531	0.6505262	0.6334501	0.9927017	0.9275810	0.0578198	0.0387844	0.9391698	0.4042479
150	0.5278038	0.4726494	0.6437991	0.6436090	0.9267159	0.8916598	0.0800377	0.0168465	0.9955474	0.3017289
200	0.4799628	0.5004373	0.6322776	0.6178781	0.9409762	0.9611770	0.0641583	0.0135017	1.0072139	0.2458403
250	0.5797317	0.4564591	0.6564758	0.6218237	1.0001760	0.9622301	0.0553823	0.0137118	1.0370397	0.2904870
300	0.5354821	0.5333321	0.6486132	0.6654261	1.0830778	0.9178650	0.0771986	0.0100276	1.1113618	0.2630793
350	0.4664601	0.5620286	0.6226646	0.7906396	1.0007485	0.9420283	0.0793176	0.0137024	1.0937735	0.2436302
400	0.3055689	0.5761779	0.5757499	0.7987537	0.9429888	0.9586189	0.0720895	0.0345480	1.0179210	0.2428642
450	0.2606706	0.5107144	0.5797222	0.7838543	0.9683726	1.0100769	0.0560324	0.0220986	0.9240624	0.2341443
500	0.3300997	0.5032024	0.5858721	0.8230868	1.0682649	1.0308797	0.0499902	0.0219444	1.0016959	0.2448020
550	0.3976670	0.5050009	0.6091703	0.7064541	0.9140385	0.4864489	0.0534226	0.0818975	0.9622441	0.7370013
600	0.3666655	0.6004009	0.5542994	0.6950860	0.9311408	0.3513237	0.0519245	0.1111122	1.0469279	0.8870203
650	0.4022367	0.5407177	0.5911402	0.7207314	0.9740820	0.2567638	0.0435430	0.1321230	1.0899276	0.9372025
700	0.3764158	0.5509361	0.5866415	0.7130534	0.8969172	0.2933118	0.0763850	0.1462923	0.9349516	1.0261742
750	0.3541090	0.5686558	0.6003134	0.6299334	0.8592136	0.2439130	0.0468578	0.1506279	0.9527406	0.9945727
800	0.4834627	0.5914037	0.6318900	0.6319709	0.8200245	0.2506163	0.0562136	0.1179847	0.9714983	1.0248526
850	0.6604916	0.5580024	0.7295338	0.5456941	0.8115928	0.2935992	0.0563362	0.1176541	1.0491152	0.9924454
900	0.7562196	0.5402681	0.6798167	0.5416130	0.7837185	0.2927543	0.0496561	0.1407840	0.9999182	0.9840291
950	0.8097256	0.5377634	0.7205978	0.5345259	0.8381628	0.2764732	0.0733659	0.1365016	1.0273251	0.9850079
1000	0.7506451	0.5235619	0.6481659	0.5763920	0.8739103	0.3420724	0.0727686	0.1641515	1.0154042	0.9509992

0	0.7682824	0.5801234	0.7641134	0.5851311	0.8989712	0.3653589	0.0739970	0.1312150	0.9739010	0.9752496
50	0.4649074	0.5766211	0.3546838	0.7694977	0.9475356	0.2758477	0.0632364	0.0954551	0.9735789	1.0370751
100	0.3389188	0.6204378	0.3031319	0.8198659	0.9788106	0.2815133	0.0532447	0.1211168	0.8765176	1.0626792
150	0.2067108	0.5572557	0.2156387	0.8427240	0.9946196	0.2265794	0.0623621	0.1723157	0.8024905	1.0945731
200	0.1945885	0.4296775	0.2126529	0.8706693	0.9852772	0.1379589	0.0770604	0.1535178	0.8338217	0.9725761
250	0.2300830	0.4108420	0.2109680	0.8804661	0.9319559	0.0992901	0.0789289	0.1656193	0.8981438	0.8569316
300	0.2079790	0.4010448	0.1730780	0.9050803	0.9002539	0.1087149	0.0737429	0.1678530	0.7801593	0.6148994
350	0.1622658	0.3921053	0.1968372	0.8520348	0.9633412	0.0810155	0.0891661	0.1391324	0.8769956	0.4657174
400	0.1632930	0.3856681	0.1939616	0.8469438	0.8898722	0.0939631	0.0683513	0.1628696	0.7951602	0.4975917
450	0.2522355	0.3842017	0.2438073	0.7291354	0.8210842	0.0941664	0.0610812	0.1282178	0.8292692	0.4510724
500	0.3579968	0.4303395	0.2103265	0.8346651	0.9305269	0.1050360	0.0441373	0.1241494	0.8501577	0.4288090
550	0.3673290	0.3439563	0.4441563	0.6624543	0.6141709	0.1166798	0.0812224	0.1341883	0.9259879	0.5169366
600	0.6734495	0.3369230	0.6272989	0.3690608	0.5909063	0.1445317	0.0529672	0.1218375	1.0239222	0.4499030
650	0.8614822	0.4666219	0.8234620	0.2514444	0.6506701	0.2218745	0.0624223	0.1369183	1.0722268	0.7603745
700	0.9465390	0.5157048	0.9555441	0.3437108	0.8002140	0.2723683	0.0681270	0.1390336	0.9123999	0.8491777
750	1.0138511	0.5256117	0.8948077	0.4056226	0.8301052	0.2845308	0.0746007	0.1003367	0.9557729	1.0076886
800	0.9110312	0.5697440	0.8933261	0.4473963	0.8350323	0.3048716	0.0724563	0.1154109	1.0031553	0.9140369
850	1.0022577	0.5450016	0.8027807	0.5546141	0.8545766	0.3086107	0.0565516	0.1290473	1.0261774	0.9727078
900	0.7156552	0.5950513	0.6811829	0.6257953	0.8881719	0.3481337	0.0445338	0.1097005	1.0637073	1.0349142
950	0.7158388	0.5692263	0.7144478	0.6399752	0.8370184	0.3115464	0.0419242	0.1189711	0.9924941	1.0950805
1000	0.4677258	0.5163309	0.6249767	0.6190769	0.8049815	0.2937718	0.0666368	0.1460733	1.0629095	0.9908461

0	0.7682824	0.5801234	0.7641134	0.5851311	0.8989712	0.3653589	0.0739970	0.1312150	0.9739010	0.9752496
50	0.5403585	0.6525544	0.6743253	0.7800213	0.7938043	0.2619523	0.0722439	0.1435610	0.9598523	0.7806136
100	0.3204470	0.6057642	0.5874697	0.8692695	0.8287344	0.2910453	0.0653876	0.1493871	0.9808878	0.7340256
150	0.2667876	0.5853670	0.5229462	0.8658205	0.7676061	0.2788677	0.0752764	0.1356447	0.9965960	0.7369930
200	0.1813983	0.4914527	0.5311227	0.8694652	0.8745345	0.2566843	0.0755526	0.1130346	0.9694141	0.8169978
250	0.1504781	0.4745789	0.4320238	0.8959348	0.8395905	0.2320156	0.0681486	0.1237099	0.9794754	0.7108594
300	0.1105786	0.5022091	0.3894162	0.9778060	0.8541812	0.2145302	0.0680901	0.0884481	1.0407503	0.7188960
350	0.1308155	0.4853014	0.4508143	1.0210171	0.7349930	0.1976712	0.0516711	0.1085383	0.9499140	0.7235163
400	0.1514933	0.3556670	0.5136788	0.9262150	0.7484807	0.2031300	0.0536384	0.1283275	1.0120907	0.7813123
450	0.1490268	0.4157404	0.4318011	0.8919781	0.7306613	0.2106822	0.0677016	0.1536771	0.9991477	0.7106530
500	0.1724331	0.4602825	0.4846449	0.8356335	0.6579843	0.1962311	0.0790564	0.1074302	1.0221781	0.7334615
550	0.4348875	0.4380977	0.5882844	0.5208337	0.8079441	0.2226047	0.0758334	0.1006076	1.0151098	0.9395208
600	0.5894523	0.4884460	0.6795274	0.6440486	0.8242218	0.2539398	0.0606627	0.0985020	1.0114521	1.0117577
650	0.6070623	0.4871278	0.6488381	0.5999261	0.7779293	0.2771609	0.0437419	0.1257965	0.9033039	1.0661315
700	0.5975095	0.5074890	0.6929117	0.6037205	0.8551358	0.2879696	0.0821669	0.1290588	1.0295334	0.9623188
750	0.5841930	0.5600485	0.6558581	0.5535798	0.8599559	0.2856832	0.0892550	0.1050564	1.0712402	0.8791647
800	0.6973876	0.5411745	0.6729096	0.5425098	0.8863832	0.3251829	0.0814852	0.1084159	1.0058732	0.8906949
850	0.6884171	0.5439764	0.7008894	0.6448089	0.8357537	0.2791797	0.0863137	0.0951976	0.9979203	0.9315072
900	0.6431654	0.5724862	0.6765734	0.5779436	0.8438848	0.2808316	0.0830720	0.0901501	1.0421575	0.9787374
950	0.7390390	0.4948966	0.7350115	0.5217244	0.8287138	0.2530454	0.0476464	0.1053226	0.9832618	0.9668048
1000	0.8220995	0.6204976	0.7570332	0.5081602	0.8532254	0.3201941	0.0578031	0.1030751	1.0820804	1.0298706

0	0.7682824	0.5801234	0.7641134	0.5851311	0.8989712	0.3653589	0.0739970	0.1312150	0.9739010	0.9752496
50	0.5746439	0.4822987	0.3515349	0.6050883	0.7946396	0.7344478	0.0558931	0.1258834	0.9073684	0.9449504
100	0.6570413	0.4632488	0.1861058	0.5174063	0.9681660	0.8554331	0.0666134	0.1625893	0.9299541	1.0225682
150	0.7354881	0.3560794	0.1448467	0.5929790	0.9207492	0.8521469	0.0341983	0.1612043	0.8444653	0.9191354
200	0.8123820	0.2855986	0.1233538	0.6549027	0.9627588	0.7619964	0.0401041	0.1184125	0.9022560	0.9631503
250	0.5550089	0.2007044	0.1084723	0.6472996	0.8929772	0.7951567	0.0611642	0.1339840	0.9227766	0.9627150
300	0.5192325	0.1694551	0.0676488	0.7082492	0.9802814	0.8652838	0.0594041	0.1147894	0.8857807	0.9513186
350	0.4094670	0.2156241	0.0527467	0.7004159	0.9334617	0.8027635	0.0789664	0.1466398	0.9433701	1.0486243
400	0.3602218	0.2282434	0.0806001	0.6888800	0.9860584	0.9234539	0.0614526	0.1343687	1.0216532	1.0921500
450	0.4837400	0.1691527	0.1086278	0.6380870	0.9298353	0.9038977	0.0573632	0.1380532	1.0525834	1.0600923
500	0.5926392	0.1522549	0.1151554	0.6533212	1.0290714	0.8354061	0.0693715	0.1350416	0.9791024	1.0468604
550	0.5557017	0.2286611	0.4538868	0.6805915	0.9802148	0.3463238	0.0553647	0.1253313	0.9717130	0.9701488
600	0.4977137	0.3091616	0.4988846	0.6328695	0.9330784	0.2596845	0.0445864	0.1214644	0.9782790	0.9483810
650	0.6257098	0.3454922	0.6126351	0.5444102	0.8423229	0.2119182	0.0576330	0.1064825	0.9519148	1.0185529
700	0.6527511	0.4256820	0.7091932	0.5018694	0.7295261	0.2923741	0.0654021	0.1030970	1.0398672	1.0143182
750	0.6995438	0.4968763	0.7540300	0.4406023	0.7450066	0.2648157	0.0498086	0.1352696	0.9277492	1.0087354
800	0.8812902	0.5228073	0.7472769	0.4254982	0.7225300	0.2690829	0.0548461	0.1050580	0.9602902	1.0503086
850	0.8848658	0.5443936	0.8172417	0.4847826	0.8346625	0.3399123	0.0578192	0.1425230	1.0508045	1.0057589
900	0.8160192	0.5598613	0.7201141	0.4732691	0.7218187	0.3410417	0.0879174	0.1221812	1.1313339	1.0121378
950	0.7983775	0.5622584	0.7931840	0.5533490	0.8133298	0.3484334	0.0671087	0.1363546	1.1135478	0.9551138
1000	0.8286357	0.6088884	0.7869653	0.5109526	0.8391401	0.3505890	0.0575573	0.1301894	1.0361691	1.0493297

0	0.7682824	0.5801234	0.7641134	0.5851311	0.8989712	0.3653589	0.0739970	0.1312150	0.9739010	0.9752496
50	0.4021576	0.4941670	0.6236359	0.6280847	0.9751501	0.3019177	0.4551218	0.0956606	1.0160576	0.9495622
100	0.5035091	0.5101004	0.6258071	0.6096054	0.9348712	0.3877800	0.5875208	0.1183217	0.9686329	0.8690177
150	0.5618127	0.5442609	0.6823248	0.6783232	0.9694030	0.5461780	0.6241542	0.1136824	0.9839069	0.8927813
200	0.5771958	0.4968904	0.5927196	0.5517871	0.9474818	0.5785153	0.6365019	0.0952654	0.9627250	0.8972388
250	0.5545137	0.5250247	0.6189903	0.6614953	1.0537257	0.6530532	0.6332791	0.1146761	1.0078921	0.8512836
300	0.4446716	0.5036887	0.5970751	0.6818655	1.0127100	0.6557410	0.5893732	0.0839166	1.0495510	0.8928367
350	0.4110505	0.4859040	0.5708621	0.7115987	0.9719307	0.6287548	0.5334544	0.0890748	1.0804039	0.8562051
400	0.4287900	0.5476936	0.6109478	0.7448837	0.9818459	0.6338413	0.5523411	0.0814569	1.0113966	0.8621078
450	0.3358154	0.4748445	0.6637579	0.6237740	0.9390255	0.6052635	0.6049101	0.1079114	1.0163081	0.8474073
500	0.4787365	0.5373381	0.6873938	0.7052429	1.0165793	0.6449550	0.5500436	0.0633316	1.0234511	0.9179982
550	0.5230497	0.5078808	0.5956782	0.6687825	0.9970530	0.5489474	0.1891271	0.1445541	0.9884304	0.9251618
600	0.5232666	0.5574210	0.6627574	0.6597294	0.9657370	0.3239839	0.0865926	0.1482878	0.9367671	0.9954888
650	0.5597091	0.5059160	0.6336871	0.7100665	0.8471513	0.2499729	0.0698815	0.1592079	0.9695493	0.9455420
700	0.4466962	0.5413799	0.6129427	0.5867557	0.8753214	0.2781453	0.0686581	0.1135450	1.0465930	1.0136765
750	0.5656510	0.5357694	0.6475025	0.6652415	0.8409469	0.2799764	0.0674429	0.1056866	1.0356979	1.0727527
800	0.5841982	0.5233373	0.6364519	0.5571892	0.8365459	0.2553621	0.0548641	0.1100148	0.9924671	1.0284086
850	0.6481049	0.4953220	0.6361117	0.5026195	0.7587911	0.2887566	0.0570428	0.1558205	0.9287052	0.9548681
900	0.6903488	0.5263430	0.6823405	0.4889567	0.7545710	0.2916820	0.0626105	0.1264435	0.9899850	0.9822032
950	0.8816162	0.5472423	0.7264629	0.4923929	0.8246130	0.2795671	0.0742766	0.1260765	0.9634981	1.0633029
1000	0.8062857	0.5213344	0.6820429	0.4778016	0.7847056	0.2268870	0.0561880	0.1594871	0.9746699	1.0016089

0	0.7682824	0.5801234	0.7641134	0.5851311	0.8989712	0.3653589	0.0739970	0.1312150	0.9739010	0.9752496
50	0.3465783	0.4681570	0.6229416	0.5881561	0.8239035	0.3063384	0.3739180	0.1364166	0.7953918	1.0953833
100	0.3156061	0.5117577	0.6881019	0.6182205	0.8200194	0.3857808	0.4832873	0.1606989	0.6314660	0.9635231
150	0.3012557	0.5167824	0.6612023	0.6130702	0.8203422	0.4570516	0.5549596	0.2214715	0.5757984	1.0375914
200	0.2822002	0.5629577	0.6869824	0.5326289	0.9061639	0.5350504	0.6160609	0.2295054	0.5647427	1.0000221
250	0.3338655	0.5695679	0.7225678	0.5867852	0.9404311	0.5962815	0.5263763	0.2740526	0.5201959	0.9520773
300	0.2913730	0.5343158	0.6830309	0.6319886	0.9173388	0.6334353	0.5002878	0.2609599	0.5543951	1.0002631
350	0.2500217	0.5482248	0.7282017	0.6350058	0.9300888	0.6057629	0.4605391	0.2672238	0.5760535	1.0047906
400	0.2497520	0.5964109	0.6138630	0.6414799	0.9761490	0.5818207	0.4993701	0.2582658	0.5654924	0.9925568
450	0.2189542	0.5505285	0.5911205	0.6701190	0.9711800	0.5863288	0.4849017	0.2521803	0.6094286	0.9921463
500	0.2270086	0.5043154	0.5959135	0.5774769	0.9588674	0.5097579	0.5019956	0.1967190	0.6302052	1.0032146
550	0.5318322	0.6219242	0.6233332	0.6287654	0.8873688	0.4326512	0.1688215	0.2332404	0.8904775	0.9746057
600	0.5989446	0.6183013	0.6788937	0.5851301	0.8762562	0.3541290	0.1249318	0.1329260	0.9747807	0.9541876
650	0.6176399	0.5690208	0.6738761	0.6183153	0.8448008	0.2769903	0.0877134	0.1350445	0.9445418	0.9892745
700	0.5277672	0.5081260	0.6501712	0.5954231	0.8790003	0.3292968	0.0482377	0.1587533	0.9180507	1.0277956
750	0.6627404	0.5446935	0.7201935	0.5369198	0.8646940	0.2830862	0.0474337	0.1369350	0.9632578	0.9985953
800	0.8320045	0.4856444	0.5933005	0.4847893	0.7858126	0.2772533	0.0483077	0.0963658	0.9742012	0.9576078
850	0.7359292	0.5097423	0.6276326	0.6151836	0.7895716	0.2449511	0.0686043	0.1186829	0.9715202	0.9226105
900	0.5970109	0.5134236	0.6964759	0.5705489	0.8236901	0.2624839	0.0578731	0.1147438	1.0042278	0.9795355
950	0.6710117	0.5498688	0.7039648	0.5157359	0.7537213	0.3101039	0.0534106	0.1227273	1.0496588	0.9457553
1000	0.7664426	0.5273013	0.7805938	0.4405827	0.8271779	0.2889490	0.0470501	0.1060039	1.0480596	0.9731243

0	0.7682824	0.5801234	0.7641134	0.5851311	0.8989712	0.3653589	0.0739970	0.1312150	0.9739010	0.9752496
50	0.5397785	0.5022994	0.4002746	0.5612801	0.9399529	0.2948028	0.1171050	0.1549387	0.3388092	0.9592425
100	0.5172055	0.4350145	0.2689604	0.5902305	0.8709856	0.2461575	0.1130238	0.4169737	0.1322140	0.9398099
150	0.6125431	0.4071138	0.2523775	0.5918434	0.8281969	0.1850570	0.1443080	0.7259823	0.0482421	0.9012785
200	0.5896532	0.3271128	0.2489327	0.6740668	0.7572863	0.1612646	0.2784815	0.9460447	0.0204253	0.9181741
250	0.4776866	0.3186701	0.2472355	0.4718076	0.7406247	0.1976014	0.4729088	0.9678434	0.0084214	0.9341347
300	0.6562173	0.2669843	0.2522136	0.5252275	0.7289448	0.2586490	0.5084323	0.9900351	0.0042939	1.0117069
350	0.6493378	0.2661141	0.2673913	0.4984298	0.8482306	0.3588323	0.5416216	0.9545959	0.0016143	0.9771112
400	0.7391569	0.2637112	0.2804118	0.4705371	0.8920888	0.4147268	0.5576799	0.9601069	0.0000000	0.9649394
450	0.6944643	0.3196902	0.2234802	0.6287428	0.8776417	0.4401662	0.5738028	0.9786423	0.0042232	0.9551495
500	0.4372257	0.3220994	0.1785255	0.5882571	0.8874101	0.4468787	0.6097799	0.9964066	0.0018289	0.9123127
550	0.5879226	0.2639483	0.4613548	0.6125539	0.9198147	0.4616925	0.6115949	0.6406306	0.6102729	0.9069089
600	0.5893917	0.3392758	0.6118990	0.6758804	0.9265833	0.4860693	0.3894289	0.2899384	0.8905512	0.9455299
650	0.6426700	0.4351959	0.6564331	0.6183717	0.9378434	0.3569536	0.1559899	0.1487900	0.9542050	1.0151920
700	0.4754977	0.4993524	0.5912560	0.6338369	0.8901300	0.3316161	0.0910389	0.1315070	0.9533308	0.9869563
750	0.5612648	0.5190636	0.6609558	0.5082943	0.8446241	0.2962826	0.0695126	0.1609671	1.0220600	1.0301281
800	0.7004287	0.5251783	0.7079959	0.4967630	0.7870079	0.2845856	0.0545656	0.0998451	1.0171857	0.9991586
850	0.7991648	0.5379493	0.7287002	0.5056492	0.7634591	0.2559608	0.0843782	0.1030473	0.9113406	0.9653063
900	0.7463343	0.5013313	0.6954843	0.5263787	0.9095392	0.2828300	0.0718694	0.1148821	0.9797884	1.0007888
950	0.7473353	0.5891233	0.6933297	0.5925774	0.8779439	0.2646424	0.0598325	0.0997768	0.9889970	1.0184726
1000	0.7581549	0.5385158	0.7141686	0.5690765	0.8380263	0.2854547	0.0601788	0.1434072	0.9261443	0.9836841
