YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W
0.0000000	0.3284636	0.5393464	0.9758172	0.1422835	0.6286474	1.0056436	0.3708362	0.0000000	0.2624358
0.0000000	0.4448664	0.4678161	0.9212468	0.1705271	0.7574661	0.8628941	0.3935109	1.1119103	0.0000000
0.0862426	0.0000000	0.4391458	0.0000000	0.1293762	0.5933852	1.0236371	0.5049229	0.1830596	0.9607630
1.0063692	0.3838894	0.5038460	0.9748037	0.0957194	0.7015057	0.9991252	0.9757559	0.0000000	0.0000000
