"Time"	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W
300	0.0335712	0.4963373	0.4538594	0.0483775	0.4631518	0.8668358	0.4289568	0.0659288	0.9475372	1.0000000
350	0.0412042	0.4635018	0.4458344	0.0548917	0.4718214	0.8676940	0.4350448	0.0659288	0.9475372	1.0000000
400	0.0490759	0.4447101	0.4407662	0.0593061	0.4761292	0.8679858	0.4396751	0.0659288	0.9475372	1.0000000
450	0.0559295	0.4333779	0.4373000	0.0619677	0.4782236	0.8680850	0.4429395	0.0659288	0.9475372	1.0000000
500	0.0613542	0.4260676	0.4349128	0.0634334	0.4792272	0.8681187	0.4451934	0.0659288	0.9475372	1.0000000
550	0.0689693	0.4568493	0.5774479	0.0639808	0.4686149	0.6634292	0.4995599	0.0659288	0.9475372	1.0000000
600	0.0806720	0.6038493	0.7521607	0.0605997	0.4135786	0.5083142	0.5531070	0.0659288	0.9475372	1.0000000
650	0.0780878	0.7462863	0.8623991	0.0510118	0.3435097	0.4473146	0.5767710	0.0659288	0.9475372	1.0000000
700	0.0673283	0.8295313	0.9239391	0.0402201	0.2888917	0.4257788	0.5841768	0.0659288	0.9475372	1.0000000
750	0.0573348	0.8702728	0.9577459	0.0323069	0.2547443	0.4183807	0.5853699	0.0659288	0.9475372	1.0000000
800	0.0505288	0.8893478	0.9762002	0.0276576	0.2357023	0.4158584	0.5847686	0.0659288	0.9475372	1.0000000
850	0.0464497	0.8983899	0.9861068	0.0252299	0.2257528	0.4150002	0.5839279	0.0659288	0.9475372	1.0000000
900	0.0441504	0.9027948	0.9913142	0.0240390	0.2207562	0.4147084	0.5832692	0.0659288	0.9475372	1.0000000
950	0.0428943	0.9049873	0.9939981	0.0234730	0.2183095	0.4146092	0.5828359	0.0659288	0.9475372	1.0000000
1000	0.0422196	0.9060899	0.9953591	0.0232079	0.2171315	0.4145755	0.5825744	0.0659288	0.9475372	1.0000000

0	0.0414578	0.9071500	0.9966292	0.0230020	0.2162329	0.4145666	0.5822569	0.0659290	0.9475372	1.0000000
50	0.0308375	0.9071241	0.9936174	0.0834571	0.2514168	0.5952420	0.5713191	0.0659289	0.9475372	1.0000000
100	0.0177125	0.9053702	0.9609575	0.1450753	0.3263183	0.7321567	0.5581119	0.0659288	0.9475372	1.0000000
150	0.0097243	0.8961298	0.8914313	0.1787295	0.3977428	0.7859988	0.5506439	0.0659288	0.9475372	1.0000000
200	0.0057237	0.8751171	0.8142698	0.1981270	0.4467101	0.8050076	0.5482651	0.0659288	0.9475372	1.0000000
250	0.0039485	0.8438019	0.7486201	0.2116437	0.4753227	0.8115376	0.5492828	0.0659288	0.9475372	1.0000000
300	0.0033284	0.8072115	0.6980769	0.2215995	0.4906679	0.8137640	0.5522536	0.0659288	0.9475372	1.0000000
350	0.0033179	0.7704804	0.6606617	0.2285181	0.4984963	0.8145215	0.5561224	0.0659288	0.9475372	1.0000000
400	0.0036445	0.7372429	0.6337990	0.2329397	0.5023681	0.8147791	0.5601719	0.0659288	0.9475372	1.0000000
450	0.0041572	0.7095326	0.6152200	0.2355623	0.5042448	0.8148666	0.5639405	0.0659288	0.9475372	1.0000000
500	0.0047534	0.6880502	0.6029039	0.2370278	0.5051422	0.8148964	0.5671606	0.0659288	0.9475372	1.0000000
550	0.0136316	0.6733479	0.6057166	0.1797230	0.4785206	0.6342258	0.5806025	0.0659288	0.9475372	1.0000000
600	0.0289293	0.6811393	0.6663510	0.1152066	0.4111098	0.4973126	0.5944619	0.0659288	0.9475372	1.0000000
650	0.0447342	0.7284262	0.7647312	0.0731539	0.3385329	0.4434708	0.5992650	0.0659288	0.9475372	1.0000000
700	0.0532562	0.7906372	0.8549309	0.0483831	0.2850248	0.4244622	0.5974086	0.0659288	0.9475372	1.0000000
750	0.0539767	0.8404573	0.9178161	0.0351282	0.2523805	0.4179322	0.5932590	0.0659288	0.9475372	1.0000000
800	0.0511590	0.8717708	0.9554136	0.0285834	0.2344064	0.4157058	0.5893597	0.0659288	0.9475372	1.0000000
850	0.0479165	0.8891709	0.9759308	0.0255172	0.2250834	0.4149483	0.5865092	0.0659288	0.9475372	1.0000000
900	0.0453996	0.8982454	0.9865182	0.0241210	0.2204225	0.4146908	0.5846728	0.0659288	0.9475372	1.0000000
950	0.0437353	0.9028202	0.9917930	0.0234928	0.2181470	0.4146032	0.5835768	0.0659288	0.9475372	1.0000000
1000	0.0427263	0.9050808	0.9943621	0.0232106	0.2170535	0.4145735	0.5829557	0.0659288	0.9475372	1.0000000

0	0.0414578	0.9071500	0.9966292	0.0230020	0.2162329	0.4145666	0.5822569	0.0659290	0.9475372	1.0000000
50	0.0414650	0.9071712	0.9966455	0.0250559	0.4640041	0.4145616	0.4378052	0.0659289	0.9475372	1.0000000
100	0.0414675	0.9071498	0.9952130	0.0608151	0.7188567	0.4145595	0.2618568	0.0659288	0.9475372	1.0000000
150	0.0414753	0.9061927	0.9716122	0.1586927	0.8580706	0.4145587	0.1540899	0.0659288	0.9475372	1.0000000
200	0.0415898	0.8972964	0.8703579	0.2703614	0.9257265	0.4145584	0.0997178	0.0659288	0.9475372	1.0000000
250	0.0423735	0.8609197	0.7052814	0.3549557	0.9575281	0.4145582	0.0767266	0.0659288	0.9475372	1.0000000
300	0.0457003	0.7709434	0.5459643	0.4063493	0.9723205	0.4145582	0.0728213	0.0659288	0.9475372	1.0000000
350	0.0574049	0.6221546	0.4283471	0.4304561	0.9791780	0.4145581	0.0832605	0.0659288	0.9475372	1.0000000
400	0.0963326	0.4560711	0.3551020	0.4275470	0.9823534	0.4145581	0.1053329	0.0659288	0.9475372	1.0000000
450	0.2044204	0.3251861	0.3209809	0.3836712	0.9838233	0.4145581	0.1334811	0.0659288	0.9475372	1.0000000
500	0.3912634	0.2545093	0.3307637	0.2972715	0.9845036	0.4145581	0.1579255	0.0659288	0.9475372	1.0000000
550	0.5683175	0.2587777	0.3998533	0.2065818	0.7369635	0.4145581	0.3110449	0.0659288	0.9475372	1.0000000
600	0.6281909	0.3580849	0.5257835	0.1357539	0.4822159	0.4145581	0.4740068	0.0659288	0.9475372	1.0000000
650	0.5171581	0.5265885	0.6727036	0.0851975	0.3430503	0.4145581	0.5558210	0.0659288	0.9475372	1.0000000
700	0.3394838	0.6854611	0.7996284	0.0535372	0.2754167	0.4145581	0.5848037	0.0659288	0.9475372	1.0000000
750	0.2035446	0.7915647	0.8876609	0.0368139	0.2436255	0.4145581	0.5909966	0.0659288	0.9475372	1.0000000
800	0.1237639	0.8502796	0.9401717	0.0289597	0.2288378	0.4145581	0.5898587	0.0659288	0.9475372	1.0000000
850	0.0818883	0.8798938	0.9686245	0.0255072	0.2219826	0.4145581	0.5873797	0.0659288	0.9475372	1.0000000
900	0.0609973	0.8942376	0.9831447	0.0240397	0.2188081	0.4145581	0.5853332	0.0659288	0.9475372	1.0000000
950	0.0508250	0.9010782	0.9902785	0.0234243	0.2173387	0.4145581	0.5839841	0.0659288	0.9475372	1.0000000
1000	0.0459308	0.9043208	0.9936976	0.0231667	0.2166586	0.4145581	0.5831833	0.0659288	0.9475372	1.0000000

0	0.0414578	0.9071500	0.9966292	0.0230020	0.2162329	0.4145666	0.5822569	0.0659290	0.9475372	1.0000000
50	0.0387378	0.9209865	0.7403871	0.0235051	0.3276289	0.6417161	0.5831167	0.0479321	0.9475372	1.0000000
100	0.0313243	0.8685353	0.4283719	0.0302198	0.4732700	0.8069264	0.5927848	0.0267416	0.9475372	1.0000000
150	0.0263054	0.7177425	0.2353024	0.0527095	0.5757100	0.8629926	0.6305650	0.0142544	0.9475372	1.0000000
200	0.0259818	0.5805773	0.1344535	0.0892687	0.6348659	0.8761727	0.7110970	0.0081394	0.9475372	1.0000000
250	0.0304682	0.5121643	0.0846729	0.1272831	0.6654451	0.8769911	0.8082041	0.0053927	0.9475372	1.0000000
300	0.0372607	0.4867623	0.0598578	0.1568359	0.6801409	0.8754988	0.8868299	0.0042184	0.9475372	1.0000000
350	0.0432297	0.4785964	0.0468727	0.1755751	0.6868420	0.8742160	0.9375052	0.0037319	0.9475372	1.0000000
400	0.0471855	0.4761379	0.0397559	0.1857986	0.6897773	0.8734560	0.9662875	0.0035347	0.9475372	1.0000000
450	0.0494198	0.4754070	0.0357811	0.1907758	0.6910223	0.8730658	0.9815121	0.0034559	0.9475372	1.0000000
500	0.0505704	0.4751822	0.0335782	0.1929910	0.6915362	0.8728804	0.9892506	0.0034248	0.9475372	1.0000000
550	0.0820085	0.2561255	0.2111323	0.1872083	0.6040480	0.5239615	0.9835239	0.0214094	0.9475372	1.0000000
600	0.3741403	0.1946651	0.4412213	0.1458388	0.4400097	0.3336242	0.9028347	0.0425951	0.9475372	1.0000000
650	0.6213770	0.3913938	0.6276323	0.0914614	0.3030367	0.3240081	0.7882235	0.0550804	0.9475372	1.0000000
700	0.5526380	0.6147202	0.7740683	0.0546019	0.2297213	0.3555464	0.6994025	0.0611947	0.9475372	1.0000000
750	0.3545673	0.7607627	0.8744402	0.0359140	0.2028687	0.3824817	0.6444483	0.0639411	0.9475372	1.0000000
800	0.2061023	0.8379095	0.9340131	0.0277401	0.1986203	0.3986644	0.6139299	0.0651153	0.9475372	1.0000000
850	0.1226000	0.8750885	0.9660267	0.0244817	0.2021351	0.4071197	0.5979681	0.0656018	0.9475372	1.0000000
900	0.0802931	0.8924022	0.9821801	0.0232957	0.2068002	0.4112109	0.5899137	0.0657990	0.9475372	1.0000000
950	0.0597846	0.9003963	0.9900025	0.0229254	0.2104849	0.4130949	0.5859403	0.0658778	0.9475372	1.0000000
1000	0.0500432	0.9040854	0.9936814	0.0228506	0.2129109	0.4139326	0.5840093	0.0659089	0.9475372	1.0000000

0	0.0414578	0.9071500	0.9966292	0.0230020	0.2162329	0.4145666	0.5822569	0.0659290	0.9475372	1.0000000
50	0.0291967	0.9071712	0.9966458	0.0250216	0.4616789	0.4145616	0.5822536	0.0659289	0.9475372	1.0000000
100	0.0167178	0.9071504	0.9952361	0.0606531	0.7141404	0.4145595	0.5822534	0.0659288	0.9475372	1.0000000
150	0.0101153	0.9061919	0.9711919	0.1626135	0.8520481	0.4145587	0.5823154	0.0659288	0.9475372	1.0000000
200	0.0070754	0.8969257	0.8643911	0.2853694	0.9190692	0.4145584	0.5829672	0.0659288	0.9475372	1.0000000
250	0.0058680	0.8575382	0.6886803	0.3829753	0.9505724	0.4145582	0.5859518	0.0659288	0.9475372	1.0000000
300	0.0059538	0.7569026	0.5198928	0.4456579	0.9652260	0.4145582	0.5944634	0.0659288	0.9475372	1.0000000
350	0.0082920	0.5889300	0.3957636	0.4809603	0.9720191	0.4145581	0.6125221	0.0659288	0.9475372	1.0000000
400	0.0178370	0.4052567	0.3166297	0.4973716	0.9751648	0.4145581	0.6421009	0.0659288	0.9475372	1.0000000
450	0.0459532	0.2635208	0.2710612	0.4951681	0.9766209	0.4145581	0.6796269	0.0659288	0.9475372	1.0000000
500	0.0905055	0.1777721	0.2501289	0.4647073	0.9772949	0.4145581	0.7170889	0.0659288	0.9475372	1.0000000
550	0.3862976	0.1367847	0.2533012	0.3781543	0.7320769	0.4145581	0.7459945	0.0659288	0.9475372	1.0000000
600	0.6807708	0.1361932	0.3073113	0.2343812	0.4797191	0.4145581	0.7574932	0.0659288	0.9475372	1.0000000
650	0.8276180	0.2155527	0.4492681	0.1280316	0.3418591	0.4145581	0.7396234	0.0659288	0.9475372	1.0000000
700	0.7861325	0.4131858	0.6356618	0.0700262	0.2748600	0.4145581	0.6975189	0.0659288	0.9475372	1.0000000
750	0.5457476	0.6283959	0.7901896	0.0428217	0.2433670	0.4145581	0.6544678	0.0659288	0.9475372	1.0000000
800	0.3177059	0.7707995	0.8887476	0.0310889	0.2287180	0.4145581	0.6232266	0.0659288	0.9475372	1.0000000
850	0.1790372	0.8446103	0.9432803	0.0262502	0.2219271	0.4145581	0.6041136	0.0659288	0.9475372	1.0000000
900	0.1071175	0.8790480	0.9711500	0.0242964	0.2187825	0.4145581	0.5934659	0.0659288	0.9475372	1.0000000
950	0.0721788	0.8945456	0.9847433	0.0235123	0.2173268	0.4145581	0.5878544	0.0659288	0.9475372	1.0000000
1000	0.0556963	0.9014847	0.9911847	0.0231966	0.2166531	0.4145581	0.5849989	0.0659288	0.9475372	1.0000000

0	0.0414578	0.9071500	0.9966292	0.0230020	0.2162329	0.4145666	0.5822569	0.0659290	0.9475372	1.0000000
50	0.0414654	0.9069598	0.9819150	0.1863029	0.2512258	0.4145591	0.5822659	0.0659192	0.9512546	1.0000000
100	0.0415398	0.8976877	0.8432258	0.3507142	0.2872545	0.4145037	0.5828722	0.0658607	0.9555315	1.0000000
150	0.0424962	0.8448527	0.6333269	0.4330326	0.3069165	0.4143226	0.5867559	0.0657694	0.9579972	1.0000000
200	0.0478056	0.7106681	0.4632051	0.4678087	0.3164178	0.4140393	0.5984798	0.0656838	0.9591834	1.0000000
250	0.0707914	0.5160417	0.3554025	0.4815318	0.3208034	0.4137402	0.6222366	0.0656214	0.9597092	1.0000000
300	0.1576092	0.3391295	0.2949066	0.4867801	0.3227586	0.4134908	0.6569853	0.0655822	0.9599319	1.0000000
350	0.3618197	0.2225692	0.2632568	0.4887336	0.3235931	0.4133128	0.6952884	0.0655598	0.9600236	1.0000000
400	0.6049246	0.1588427	0.2474334	0.4893890	0.3239271	0.4131988	0.7291069	0.0655480	0.9600608	1.0000000
450	0.7836563	0.1272211	0.2397861	0.4895291	0.3240475	0.4131315	0.7544947	0.0655420	0.9600756	1.0000000
500	0.8866974	0.1122482	0.2362033	0.4894926	0.3240827	0.4130940	0.7714528	0.0655391	0.9600815	1.0000000
550	0.9397263	0.1061616	0.2459289	0.3268351	0.2889691	0.4130766	0.7814694	0.0655469	0.9563665	1.0000000
600	0.9644729	0.1297290	0.3430462	0.1624169	0.2528521	0.4131179	0.7763708	0.0656030	0.9520904	1.0000000
650	0.9501505	0.2709988	0.5385752	0.0797595	0.2331437	0.4132890	0.7385357	0.0656927	0.9496251	1.0000000
700	0.7620147	0.5142671	0.7281178	0.0448427	0.2236258	0.4135662	0.6854861	0.0657783	0.9484390	1.0000000
750	0.4697211	0.7095539	0.8554446	0.0311537	0.2192434	0.4138635	0.6421445	0.0658416	0.9479134	1.0000000
800	0.2610920	0.8171603	0.9269620	0.0259864	0.2173028	0.4141139	0.6143929	0.0658817	0.9476907	1.0000000
850	0.1471024	0.8675821	0.9635578	0.0240743	0.2164870	0.4142941	0.5986908	0.0659046	0.9475989	1.0000000
900	0.0908272	0.8898382	0.9813244	0.0233741	0.2161707	0.4144102	0.5904028	0.0659169	0.9475618	1.0000000
950	0.0642182	0.8995413	0.9896797	0.0231191	0.2160646	0.4144791	0.5862087	0.0659231	0.9475469	1.0000000
1000	0.0518828	0.9037969	0.9935297	0.0230267	0.2160400	0.4145175	0.5841432	0.0659262	0.9475410	1.0000000

0	0.0414578	0.9071500	0.9966292	0.0230020	0.2162329	0.4145666	0.5822569	0.0659290	0.9475372	1.0000000
50	0.0334402	0.9071063	0.9923621	0.0987077	0.2367945	0.5752243	0.5822574	0.0659289	0.9475372	1.0000000
100	0.0213312	0.9045408	0.9453143	0.1752258	0.2947950	0.6969698	0.5824258	0.0659288	0.9475372	1.0000000
150	0.0130731	0.8906505	0.8494883	0.2149540	0.3558573	0.7448467	0.5834655	0.0659288	0.9475372	1.0000000
200	0.0087671	0.8581466	0.7501033	0.2345916	0.3993962	0.7617494	0.5861974	0.0659288	0.9475372	1.0000000
250	0.0070430	0.8090729	0.6728849	0.2457288	0.4253352	0.7675559	0.5908331	0.0659288	0.9475372	1.0000000
300	0.0069514	0.7533422	0.6199583	0.2528456	0.4393987	0.7695357	0.5968247	0.0659288	0.9475372	1.0000000
350	0.0079897	0.7015279	0.5854445	0.2574600	0.4466209	0.7702092	0.6032295	0.0659288	0.9475372	1.0000000
400	0.0098330	0.6595430	0.5633781	0.2603204	0.4502080	0.7704382	0.6091958	0.0659288	0.9475372	1.0000000
450	0.0121572	0.6285242	0.5494697	0.2619928	0.4519515	0.7705161	0.6142158	0.0659288	0.9475372	1.0000000
500	0.0146151	0.6070266	0.5408627	0.2629182	0.4527869	0.7705425	0.6181245	0.0659288	0.9475372	1.0000000
550	0.0245894	0.5940862	0.5484246	0.1899065	0.4364118	0.6098887	0.6208949	0.0659288	0.9475372	1.0000000
600	0.0437420	0.6116554	0.6249776	0.1128765	0.3831920	0.4881441	0.6207064	0.0659288	0.9475372	1.0000000
650	0.0623350	0.6825476	0.7437585	0.0684077	0.3220214	0.4402676	0.6149022	0.0659288	0.9475372	1.0000000
700	0.0678454	0.7680238	0.8471697	0.0449728	0.2760197	0.4233649	0.6059200	0.0659288	0.9475372	1.0000000
750	0.0632618	0.8314629	0.9158325	0.0332626	0.2477253	0.4175584	0.5975395	0.0659288	0.9475372	1.0000000
800	0.0562238	0.8687371	0.9553252	0.0276809	0.2320823	0.4155786	0.5913817	0.0659288	0.9475372	1.0000000
850	0.0504411	0.8883179	0.9762562	0.0251061	0.2239495	0.4149051	0.5874172	0.0659288	0.9475372	1.0000000
900	0.0465889	0.8980825	0.9868205	0.0239391	0.2198778	0.4146761	0.5850629	0.0659288	0.9475372	1.0000000
950	0.0442739	0.9028371	0.9919941	0.0234130	0.2178881	0.4145982	0.5837374	0.0659288	0.9475372	1.0000000
1000	0.0429629	0.9051248	0.9944795	0.0231755	0.2169314	0.4145718	0.5830188	0.0659288	0.9475372	1.0000000

0	0.0414578	0.9071500	0.9966292	0.0230020	0.2162329	0.4145666	0.5822569	0.0659290	0.9475372	1.0000000
50	0.0414645	0.9117677	0.8552101	0.2971410	0.2158401	0.4035533	0.4406403	0.0469570	0.9565418	1.0000000
100	0.0438214	0.8715644	0.5803945	0.5724936	0.2088731	0.3405012	0.2718820	0.0246181	0.9669018	1.0000000
150	0.0654328	0.7159443	0.3435070	0.7093759	0.1842543	0.2445929	0.1841648	0.0114540	0.9728744	1.0000000
200	0.2013942	0.4868581	0.1959555	0.7663453	0.1446318	0.1576760	0.1817198	0.0050073	0.9757478	1.0000000
250	0.5046151	0.3264245	0.1161166	0.7882678	0.1037635	0.0983220	0.2443174	0.0021115	0.9770213	1.0000000
300	0.7520170	0.2544768	0.0759367	0.7963622	0.0719227	0.0643569	0.3248601	0.0008735	0.9775607	1.0000000
350	0.8859624	0.2289023	0.0565531	0.7992823	0.0511554	0.0470503	0.3886871	0.0003605	0.9777830	1.0000000
400	0.9491953	0.2208327	0.0474504	0.8003217	0.0390181	0.0388997	0.4289074	0.0001525	0.9778730	1.0000000
450	0.9775966	0.2184226	0.0432528	0.8006887	0.0323822	0.0352667	0.4512856	0.0000694	0.9779090	1.0000000
500	0.9901088	0.2177100	0.0413420	0.8008176	0.0289010	0.0337098	0.4628616	0.0000366	0.9779233	1.0000000
550	0.9956017	0.1184489	0.0659599	0.5263075	0.0272756	0.0527445	0.6100329	0.0187539	0.9689243	1.0000000
600	0.9980378	0.0488623	0.1520125	0.2505555	0.0308938	0.1464189	0.7758299	0.0409074	0.9585665	1.0000000
650	0.9990988	0.0684544	0.3520142	0.1134450	0.0505332	0.2533071	0.8281961	0.0540946	0.9525948	1.0000000
700	0.9909773	0.2744947	0.5952660	0.0563262	0.0862992	0.3286037	0.7756747	0.0606510	0.9497217	1.0000000
750	0.8144200	0.5568260	0.7788786	0.0343151	0.1256746	0.3719057	0.7018080	0.0636550	0.9484484	1.0000000
800	0.4994057	0.7444278	0.8876389	0.0262341	0.1585368	0.3943567	0.6476156	0.0649707	0.9479090	1.0000000
850	0.2741285	0.8367721	0.9446856	0.0234512	0.1818081	0.4053009	0.6156333	0.0655310	0.9476867	1.0000000
900	0.1523639	0.8772472	0.9726861	0.0226387	0.1966507	0.4104202	0.5986176	0.0657654	0.9475968	1.0000000
950	0.0928604	0.8943992	0.9858884	0.0225219	0.2054692	0.4127441	0.5900685	0.0658622	0.9475608	1.0000000
1000	0.0649712	0.9016810	0.9919430	0.0226122	0.2104499	0.4137753	0.5859190	0.0659018	0.9475465	1.0000000

0	0.0414578	0.9071500	0.9966292	0.0230020	0.2162329	0.4145666	0.5822569	0.0659290	0.9475372	1.0000000
50	0.0415418	0.9071733	0.9967667	0.0186853	0.2158579	0.4041989	0.5823004	0.0480000	0.9617394	1.0000000
100	0.0435298	0.9072250	0.9973256	0.0143373	0.2093128	0.3452218	0.5824839	0.0268204	0.9780793	1.0000000
150	0.0541700	0.9073491	0.9980454	0.0120456	0.1862528	0.2560469	0.5826531	0.0142595	0.9874993	1.0000000
200	0.0896273	0.9075131	0.9986324	0.0108213	0.1489980	0.1752307	0.5827462	0.0080521	0.9920313	1.0000000
250	0.1786570	0.9076642	0.9990277	0.0100936	0.1100101	0.1195524	0.5827843	0.0052316	0.9940398	1.0000000
300	0.3313862	0.9077780	0.9992721	0.0096826	0.0788563	0.0870954	0.5827947	0.0040091	0.9948906	1.0000000
350	0.5043657	0.9078541	0.9994159	0.0094783	0.0578537	0.0700849	0.5827943	0.0034946	0.9952412	1.0000000
400	0.6468130	0.9079014	0.9994971	0.0093873	0.0451169	0.0617723	0.5827909	0.0032823	0.9953831	1.0000000
450	0.7427656	0.9079293	0.9995413	0.0093497	0.0378878	0.0579001	0.5827874	0.0031959	0.9954399	1.0000000
500	0.8000832	0.9079451	0.9995645	0.0093349	0.0339577	0.0561570	0.5827849	0.0031610	0.9954624	1.0000000
550	0.8264077	0.9079530	0.9995365	0.0136329	0.0320937	0.0744208	0.5827831	0.0208516	0.9812691	1.0000000
600	0.7286456	0.9079398	0.9992528	0.0179535	0.0362408	0.1619335	0.5827775	0.0418482	0.9649327	1.0000000
650	0.4874590	0.9078741	0.9987275	0.0201024	0.0564337	0.2616968	0.5827380	0.0544215	0.9555141	1.0000000
700	0.2835542	0.9077578	0.9981814	0.0210017	0.0915043	0.3324298	0.5826445	0.0607302	0.9509826	1.0000000
750	0.1627661	0.9076268	0.9977586	0.0213735	0.1294100	0.3734398	0.5825250	0.0636556	0.9489743	1.0000000
800	0.1000908	0.9075140	0.9974794	0.0215906	0.1608530	0.3948919	0.5824176	0.0649552	0.9481236	1.0000000
850	0.0693132	0.9074315	0.9973035	0.0218152	0.1831029	0.4054499	0.5823398	0.0655176	0.9477730	1.0000000
900	0.0545688	0.9073757	0.9971825	0.0220751	0.1973200	0.4104401	0.5822910	0.0657569	0.9476311	1.0000000
950	0.0475912	0.9073372	0.9970844	0.0223340	0.2057937	0.4127309	0.5822636	0.0658575	0.9475744	1.0000000
1000	0.0443129	0.9073077	0.9969965	0.0225526	0.2105984	0.4137595	0.5822499	0.0658994	0.9475518	1.0000000
