"Time"	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W
600	0.0681232	0.3927983	0.6647418	0.6717374	0.3976666	0.5010023	0.0328310	0.9247206	0.9989703	1.0090310
650	0.0977823	0.4103216	0.5810746	0.6531211	0.3185928	0.3890787	0.0644498	1.0022171	1.0064704	0.9404062
700	0.1607530	0.5428314	0.5635848	0.7031504	0.2702960	0.3967232	0.0415988	1.0485901	1.0036490	0.9666630
750	0.2192312	0.5147650	0.5472969	0.8208856	0.1873598	0.2198524	0.0583886	1.0466663	1.0885918	0.9244215
800	0.2027530	0.5044102	0.5843938	0.7351273	0.1016029	0.1237344	0.0445700	0.9815019	1.0116736	0.8907004
850	0.1493143	0.5137672	0.5497612	0.8410713	0.0580471	0.0576648	0.0466860	1.0665808	1.0116935	0.8774488
900	0.1653818	0.6304969	0.5844569	0.8658717	0.0543827	0.0179889	0.0400529	1.0289751	0.9759649	0.9462626
950	0.1961552	0.6741435	0.5317721	0.8556997	0.0577883	0.0073541	0.0403047	0.9386622	0.9227685	0.9298897
1000	0.2626787	0.6422988	0.5052354	1.0186012	0.0470805	0.0093395	0.0583381	0.9808374	0.9739332	1.0335377

0	0.2727780	0.5809836	0.6775342	0.9603315	0.0455090	0.0208798	0.0435043	0.9429291	1.0095516	0.8930676
50	0.5655231	0.5112719	0.5471626	0.8101930	0.0368600	0.0143276	0.0106821	0.9674992	0.9615813	0.9887625
100	0.7305665	0.5714588	0.5898013	0.7828699	0.0425598	0.0094494	0.0078380	0.9851387	0.9463542	0.9567698
150	0.6519228	0.5449099	0.5911604	0.8169788	0.0392766	0.0166066	0.0164397	0.9904519	0.9207203	1.0443017
200	0.6676783	0.5450975	0.6602745	0.8189554	0.0576094	0.0186981	0.0204506	1.0293302	1.0093039	1.1292088
250	0.6856526	0.5616961	0.6767752	0.7329312	0.0592199	0.0124554	0.0045773	1.0673817	0.9831117	1.0318374
300	0.6775622	0.5176987	0.6042395	0.7610534	0.0346549	0.0139212	0.0048181	1.0570026	0.9596894	1.0923700
350	0.7797855	0.5306694	0.6611609	0.7453459	0.0264436	0.0177710	0.0154209	0.9846785	1.0981791	1.0647814
400	0.7569699	0.5752388	0.5808549	0.7399775	0.0397334	0.0138759	0.0149576	0.9493189	1.0307351	1.0143519
450	0.7202423	0.5594453	0.5955666	0.7007841	0.0361083	0.0079835	0.0173677	0.9581776	1.0728919	0.9692639
500	0.7184928	0.6234329	0.5699051	0.8246697	0.0451425	0.0206927	0.0158015	1.0072010	0.9885013	0.9699094
550	0.4198475	0.5794785	0.5404247	0.9523477	0.0608491	0.0235817	0.0325156	1.0214998	1.0273187	0.9562131
600	0.3215675	0.5639260	0.5584637	0.9914991	0.0525625	0.0130412	0.0421630	0.9418136	1.0437940	1.0546269
650	0.2470135	0.5215439	0.5458417	0.9575452	0.0532370	0.0181782	0.0396462	1.0348160	0.9819849	0.9598873
700	0.2876089	0.5312697	0.5837677	1.0818668	0.0336801	0.0106275	0.0501176	1.0179637	0.9666908	0.9313145
750	0.2583851	0.5442016	0.5602746	0.9744078	0.0383480	0.0141246	0.0419925	1.0586504	0.9651486	1.0207796
800	0.2119575	0.5075157	0.5686744	1.0374885	0.0369410	0.0147939	0.0614263	1.0154407	0.9764406	1.0356765
850	0.1986049	0.5539295	0.5661831	0.9176599	0.0387725	0.0127046	0.0404261	1.0086594	1.0103669	0.9795884
900	0.2120701	0.5950525	0.6363734	0.9366814	0.0476685	0.0121035	0.0398427	1.0472535	0.9851411	0.9723798
950	0.1972502	0.4936889	0.6187350	0.9122664	0.0409266	0.0112008	0.0495059	1.0243756	0.9423743	0.9905360
1000	0.1694145	0.5498998	0.5592692	0.9148955	0.0377499	0.0086781	0.0329465	0.9568888	0.9306181	1.0073573

0	0.2727780	0.5809836	0.6775342	0.9603315	0.0455090	0.0208798	0.0435043	0.9429291	1.0095516	0.8930676
50	0.2418268	0.5772431	0.5879813	0.9228491	0.0475050	0.0186727	0.0141430	0.9201745	1.1261404	0.9168347
100	0.2297859	0.5245212	0.5462875	0.9921942	0.0344938	0.0208780	0.0120358	1.0440617	1.0870303	1.0006016
150	0.2495411	0.5586527	0.6169007	0.9449403	0.0375281	0.0156798	0.0062063	1.0178965	1.0779569	0.9587484
200	0.1744596	0.5648075	0.6485399	0.9085574	0.0537728	0.0196655	0.0005764	1.0078796	0.9791376	0.9915398
250	0.1894049	0.4348434	0.6031921	1.0155713	0.0208097	0.0164958	0.0082818	1.0011555	0.9447118	0.8856788
300	0.1970660	0.5918541	0.6506773	0.9442016	0.0356998	0.0215044	0.0097963	0.9853082	0.9421274	0.9583419
350	0.2364401	0.5281479	0.6032743	0.9302952	0.0368852	0.0049101	0.0062445	1.0023624	0.9442819	0.9547156
400	0.2529808	0.4902534	0.5465573	0.9115495	0.0523798	0.0195921	0.0201105	1.0398952	1.0035299	0.9777095
450	0.2199909	0.5509522	0.5250084	0.9349580	0.0346690	0.0158426	0.0054534	1.0096268	0.9437869	0.9655398
500	0.2429680	0.6120081	0.5699484	0.8543092	0.0351178	0.0194746	0.0130213	0.9704943	0.9145265	0.9998557
550	0.2303935	0.6049917	0.5693560	1.0043222	0.0549958	0.0079345	0.0343121	0.9570724	0.9406806	1.0593762
600	0.2301363	0.6079774	0.6192219	0.9554771	0.0464484	0.0052040	0.0336338	0.9017807	0.9055806	0.9425294
650	0.1936022	0.5709939	0.5985117	0.9569368	0.0288262	0.0176718	0.0327232	0.9676737	0.9634428	0.9727764
700	0.2246538	0.5042046	0.5797516	0.9411884	0.0343764	0.0042004	0.0295860	0.9985588	0.9527931	0.9544054
750	0.2017466	0.5063855	0.5523087	0.8697469	0.0312401	0.0165920	0.0449130	1.0108187	0.9667906	0.9404052
800	0.2269523	0.5596995	0.5868942	0.8099132	0.0367188	0.0170264	0.0478030	1.0708084	0.9321741	0.9653059
850	0.2071891	0.6185834	0.5441065	0.9276481	0.0514391	0.0105763	0.0565965	1.0296415	1.0380923	1.0284988
900	0.2506898	0.6046562	0.5959005	0.9612372	0.0418076	0.0112041	0.0450985	1.0065378	1.0783335	0.9924175
950	0.2537747	0.5239108	0.6178460	0.9184619	0.0288726	0.0096786	0.0310871	0.9838052	1.0555471	1.0363617
1000	0.2304153	0.5765943	0.6325199	0.9422040	0.0317837	0.0129391	0.0455251	0.9907294	1.0244006	0.9698040

0	0.2727780	0.5809836	0.6775342	0.9603315	0.0455090	0.0208798	0.0435043	0.9429291	1.0095516	0.8930676
50	0.2172118	0.2687137	0.6579136	0.9298838	0.5832479	0.0246509	0.0145599	0.8940119	1.0156018	0.6770848
100	0.1010356	0.1886117	0.5785275	0.7716876	0.7797733	0.0260237	0.0039282	0.9924141	1.0066226	0.6671140
150	0.0816307	0.1827676	0.5415154	0.6431753	0.7931624	0.0564373	0.0047903	1.0212777	0.9094920	0.6098099
200	0.0625047	0.1646591	0.4926786	0.6626750	0.8328717	0.0465893	0.0049372	1.0292198	1.0375639	0.5484787
250	0.0448228	0.2322669	0.4824904	0.6505528	0.8356023	0.0381489	0.0030850	1.0109420	0.9482475	0.5896149
300	0.0299643	0.1849734	0.4751038	0.7236437	0.8185567	0.0423643	0.0052354	0.9437866	0.9871870	0.5223310
350	0.0449522	0.2010539	0.4697671	0.5269562	0.8424575	0.0317180	0.0053557	0.9510959	0.9390360	0.6054238
400	0.0408220	0.1946408	0.4721363	0.6322791	0.8981755	0.0203719	0.0014974	0.9378973	0.9973439	0.6104905
450	0.0364975	0.1922522	0.5284211	0.6200001	0.9051954	0.0247530	0.0015789	1.0309048	1.0972059	0.5446770
500	0.0382322	0.1634307	0.4805809	0.5231563	0.8035151	0.0233637	0.0020128	0.9011589	0.9961884	0.5580878
550	0.0783356	0.5066037	0.4749644	0.5559090	0.2848196	0.0264729	0.0345554	0.9408742	0.9997949	0.8668799
600	0.1121477	0.6193957	0.4748379	0.6464806	0.1085606	0.0813477	0.0518619	1.0705733	1.0159605	0.9618670
650	0.1928754	0.7169494	0.5091758	0.7952887	0.0844685	0.0957001	0.0569432	1.0324608	1.0319755	1.0154622
700	0.3363370	0.6548478	0.6195041	0.8277945	0.0574221	0.0478329	0.0457678	0.9977731	0.9877927	0.9962997
750	0.3061692	0.6199806	0.6086796	0.8825936	0.0327696	0.0293035	0.0369072	1.0340315	1.0500066	1.0822734
800	0.3080555	0.5660934	0.6446009	0.8490616	0.0335871	0.0076508	0.0391116	0.9896548	1.0280218	0.9217931
850	0.3654326	0.5169384	0.6277924	0.9610467	0.0233425	0.0091628	0.0381002	1.1341915	1.0702394	0.9897750
900	0.2715226	0.4883633	0.5592467	0.8366759	0.0225321	0.0145832	0.0280864	1.0495342	1.0302425	0.9491759
950	0.1895873	0.5294334	0.6021644	0.9425549	0.0370236	0.0163250	0.0248722	1.0748151	0.9272455	1.0229121
1000	0.2200898	0.5917264	0.6319074	1.0350650	0.0301638	0.0236502	0.0254404	0.9729252	1.0369513	1.0888685

0	0.2727780	0.5809836	0.6775342	0.9603315	0.0455090	0.0208798	0.0435043	0.9429291	1.0095516	0.8930676
50	0.2365976	0.5245466	0.9088158	0.9772459	0.0259738	0.0163221	0.0203927	1.0844544	0.6255387	0.9561066
100	0.2213491	0.4403449	0.9159864	0.9035841	0.0398101	0.0067349	0.0071172	1.0500949	0.4687837	0.9315386
150	0.1714733	0.3783918	0.8996135	0.8229560	0.0307737	0.0123914	0.0086815	1.0275670	0.4894883	0.9243339
200	0.1484077	0.3555510	0.8209678	0.7974964	0.0325179	0.0163297	0.0089761	1.0176268	0.3837511	1.0443860
250	0.1200140	0.3882328	0.8632127	0.8417564	0.0336978	0.0129128	0.0084484	1.0665172	0.4081362	1.0279016
300	0.1160423	0.3941787	0.8599787	0.7862336	0.0307167	0.0103952	0.0027533	0.9753191	0.4086529	1.0886415
350	0.1153252	0.4199017	0.8444149	0.8660021	0.0410268	0.0178326	0.0110468	0.9407925	0.4999181	1.0982408
400	0.1141121	0.4026130	0.8753497	0.8160201	0.0567170	0.0166716	0.0106996	1.0732695	0.4441997	0.9985360
450	0.1188143	0.3511995	0.8089072	0.8296200	0.0413879	0.0180844	0.0028336	1.0819991	0.4114340	0.9926650
500	0.1130347	0.4051585	0.8474616	0.8017740	0.0485680	0.0169869	0.0050283	0.9908579	0.4684829	1.0181354
550	0.1565713	0.4339287	0.4612880	0.8079241	0.0315886	0.0147581	0.0189985	0.9888230	0.7950070	1.0759144
600	0.1459701	0.5541130	0.5110172	0.9391792	0.0252552	0.0181142	0.0435927	1.0461829	0.8884548	0.9746737
650	0.1809054	0.5811514	0.5918202	0.9571950	0.0280328	0.0170198	0.0494629	1.0092931	0.9738719	1.0893622
700	0.2164807	0.4901611	0.6285172	0.9155184	0.0315629	0.0172494	0.0331863	0.9435244	1.0412124	1.1098713
750	0.1662433	0.5665800	0.5859971	0.9714929	0.0543935	0.0105072	0.0341771	0.9801432	0.9589938	1.0179379
800	0.1470018	0.5222924	0.5609672	1.0208020	0.0508314	0.0137597	0.0466349	1.0149526	0.9845207	0.9552757
850	0.1676657	0.5533501	0.5425499	0.9123055	0.0508652	0.0111541	0.0447049	0.9644692	0.9325336	0.9301335
900	0.2288345	0.6064075	0.5957422	0.9025933	0.0463996	0.0142499	0.0295800	0.9681675	1.0250122	0.9542634
950	0.1832555	0.5704215	0.5783366	0.9422895	0.0342864	0.0166917	0.0279223	0.9843169	1.0311628	1.0241106
1000	0.2837349	0.5429444	0.5205842	1.0361901	0.0385190	0.0147670	0.0583314	0.9705290	1.0064093	1.0367211

0	0.2727780	0.5809836	0.6775342	0.9603315	0.0455090	0.0208798	0.0435043	0.9429291	1.0095516	0.8930676
50	0.2380038	0.5774848	0.5606287	0.9372600	0.0564166	0.0144839	0.0260991	0.5393764	0.6572690	1.0279572
100	0.2388969	0.5180607	0.4973644	1.0311253	0.0456612	0.0120527	0.0250341	0.5235787	0.5786427	0.9273087
150	0.2067953	0.6299366	0.4129121	0.9624827	0.0302504	0.0163967	0.0321732	0.5330859	0.5175611	1.0192160
200	0.2619988	0.6665972	0.4382019	0.9096264	0.0255171	0.0177175	0.0641484	0.4991383	0.5667635	1.0532652
250	0.2315456	0.7732203	0.4765660	0.8954779	0.0344833	0.0122605	0.1000432	0.5464760	0.5810643	1.0459573
300	0.2781787	0.7276914	0.4790583	0.9181109	0.0287956	0.0103084	0.0944907	0.5181662	0.5291172	0.9656135
350	0.3437142	0.6255808	0.4016683	0.8835825	0.0296413	0.0213324	0.0929798	0.4781975	0.5510211	0.9222264
400	0.3254315	0.7461643	0.3455072	0.8833442	0.0415272	0.0054753	0.1288632	0.5652492	0.5069004	0.9096310
450	0.4065169	0.8539719	0.4335664	0.8396857	0.0474907	0.0139277	0.1135267	0.4926210	0.5872642	0.9003906
500	0.4257339	0.7544415	0.4018500	0.8960627	0.0459285	0.0139532	0.0962199	0.5373772	0.5108593	0.9637663
550	0.3828605	0.7783468	0.3796403	0.8487959	0.0406714	0.0165027	0.1081566	0.9029202	0.8728449	1.0205334
600	0.3323811	0.6918928	0.4796685	0.8835112	0.0491314	0.0137058	0.0513077	1.0497462	0.8484922	0.9714502
650	0.3207516	0.7114818	0.5576923	0.9101818	0.0382959	0.0062404	0.0371570	0.9669264	0.9438162	0.9002445
700	0.2800904	0.6138620	0.5783516	0.9972911	0.0337462	0.0135358	0.0583078	0.9787604	1.0150491	0.9559807
750	0.2866045	0.5947244	0.5018950	0.8700780	0.0404529	0.0132307	0.0377679	1.0239873	1.0073658	0.9981180
800	0.2769176	0.6148937	0.6199966	0.8825770	0.0614955	0.0180638	0.0486786	1.0096720	1.0768312	0.9821710
850	0.2942965	0.5574428	0.6458349	0.8175071	0.0361072	0.0134985	0.0398359	1.0206710	1.1178355	1.0512399
900	0.2692958	0.5182416	0.6171270	0.8410514	0.0259149	0.0183256	0.0274950	1.1522246	1.0671492	0.9862765
950	0.1990678	0.4101133	0.5966499	0.9054241	0.0329811	0.0149910	0.0416993	1.0104177	1.0426492	0.9604805
1000	0.1458867	0.5144475	0.6451276	1.0071843	0.0359860	0.0165246	0.0366746	1.0205762	1.0138965	0.9844906

0	0.2727780	0.5809836	0.6775342	0.9603315	0.0455090	0.0208798	0.0435043	0.9429291	1.0095516	0.8930676
50	0.2068240	0.3680909	0.5416430	0.8495487	0.0365057	0.0199443	0.0456819	0.6874754	0.9949363	0.6457829
100	0.1257204	0.2717733	0.5391346	0.9124654	0.0475766	0.0047438	0.0634602	0.5756848	0.9860634	0.5693293
150	0.1041628	0.2486561	0.5390478	0.9457422	0.0405761	0.0045962	0.1194873	0.5658528	1.0024714	0.5864735
200	0.0832566	0.2189633	0.5808537	0.9507969	0.0424768	0.0049877	0.1074868	0.5471740	0.9972750	0.5424006
250	0.0522269	0.2076463	0.6243528	1.0488127	0.0283624	0.0071636	0.0861401	0.5537617	1.0262932	0.6098236
300	0.0471743	0.1692620	0.5360744	0.9785781	0.0461553	0.0134336	0.1082690	0.6274845	1.0903504	0.6193257
350	0.0382974	0.1786328	0.5315154	0.9121388	0.0302408	0.0103674	0.0908669	0.5667399	1.0322390	0.5277413
400	0.0501790	0.2721459	0.4352587	0.8950986	0.0493704	0.0187133	0.1156085	0.5159797	0.9241432	0.5531925
450	0.0556188	0.2534400	0.5015460	1.0055497	0.0406849	0.0161823	0.1473738	0.5393632	1.0825655	0.6198024
500	0.0607589	0.2322974	0.5125984	1.0039725	0.0373247	0.0201407	0.1180401	0.5845640	1.0675310	0.5565446
550	0.0701332	0.4883121	0.5706937	0.9669793	0.0406294	0.0104857	0.1315385	0.9647617	1.0749601	0.9496440
600	0.1416247	0.5444741	0.5574037	0.9586074	0.0513725	0.0060620	0.1030281	0.9906471	1.0794368	0.9422617
650	0.2177950	0.5693625	0.5776242	0.9146886	0.0362433	0.0069822	0.0608760	0.9801667	1.0758542	1.0078488
700	0.1960189	0.5150075	0.5901115	1.0019869	0.0439978	0.0108864	0.0459280	1.0173566	1.0569322	0.9514195
750	0.2083496	0.4933105	0.6256682	0.9883283	0.0343427	0.0064157	0.0451729	1.0672732	1.0679601	0.9827081
800	0.2106373	0.5603633	0.5753596	0.9433106	0.0375585	0.0092843	0.0571987	1.0447171	1.0093319	1.0104457
850	0.2240200	0.5094116	0.6065523	0.9831656	0.0597671	0.0131728	0.0502846	1.0978640	0.9419555	0.9813601
900	0.1738579	0.5297051	0.5780225	0.8851526	0.0533747	0.0124378	0.0375321	0.9942132	0.9537268	1.0584076
950	0.1815599	0.6101827	0.5771098	0.8862629	0.0400475	0.0124771	0.0131022	0.9580713	1.0311134	1.0478648
1000	0.1765412	0.5814979	0.6100054	0.8796427	0.0219704	0.0089515	0.0437323	0.9610045	0.9801611	1.1110375

0	0.2727780	0.5809836	0.6775342	0.9603315	0.0455090	0.0208798	0.0435043	0.9429291	1.0095516	0.8930676
50	0.5867612	0.5107334	0.5762282	0.9010937	0.0419635	0.3188650	0.0567810	0.3862719	1.0376951	1.0390905
100	0.6232431	0.5950431	0.5384358	1.0250266	0.0486683	0.4442667	0.1376100	0.2912092	1.0822066	0.9372986
150	0.6637545	0.5205161	0.5899195	0.9339511	0.0670201	0.5240405	0.2592264	0.2900922	1.0334356	0.9303361
200	0.6442159	0.4876565	0.5815720	0.8760196	0.1088497	0.4717263	0.4034349	0.3064244	1.0638594	0.9907124
250	0.6357863	0.5110544	0.5772561	0.9397316	0.0981860	0.5146794	0.3456108	0.2771048	1.0523161	0.9976292
300	0.6169118	0.4646017	0.5887817	0.9776864	0.1003057	0.5737644	0.3981409	0.3442131	1.0334968	1.0261509
350	0.6142542	0.5190137	0.6229277	0.9131421	0.1261558	0.6837564	0.4050360	0.3105483	0.9895529	1.0168669
400	0.6385532	0.6392043	0.5908913	0.9098690	0.1324015	0.9700793	0.4098454	0.2720231	1.0798152	1.0796833
450	0.6191431	0.5550567	0.5840893	0.7881345	0.1882036	0.9950544	0.4243893	0.3311402	1.0686237	1.0565742
500	0.6120047	0.6034198	0.6269701	0.7600734	0.1974931	0.9942024	0.4908190	0.2592938	1.0232415	0.9553716
550	0.3049815	0.5115943	0.6868744	0.7927045	0.2119920	1.0382502	0.3164293	0.7981081	1.1173491	0.8799815
600	0.2344945	0.5487302	0.5872579	0.7888178	0.3146127	0.9481010	0.1220093	0.9546204	1.0878082	1.0054659
650	0.2114287	0.4835525	0.5588779	0.7097369	0.4678161	0.7994707	0.0709361	1.0591062	1.0539350	0.9300341
700	0.2113632	0.5538936	0.5572414	0.6938012	0.4465000	0.6424183	0.0323643	1.0053506	0.9457010	0.8324019
750	0.2050794	0.6163987	0.6070430	0.6896174	0.3864298	0.4236877	0.0329104	1.0451624	0.9465308	0.9582160
800	0.2094405	0.5900840	0.6049263	0.7155240	0.2720175	0.1653584	0.0507885	1.0856009	1.0125525	1.0052184
850	0.2049070	0.5211325	0.5361038	0.7473174	0.1583712	0.1513826	0.0521411	0.9762516	1.0198615	0.9700676
900	0.1718698	0.5737242	0.5906256	0.7682197	0.0833358	0.0951238	0.0337225	0.9340082	1.0283378	0.9378058
950	0.2516065	0.6619714	0.5926814	0.8426397	0.0560579	0.0486734	0.0530828	0.9733101	0.9865836	1.0123109
1000	0.2585913	0.5356961	0.6408366	0.8743289	0.0408913	0.0149460	0.0212781	1.0238867	0.9581386	1.0158732

0	0.2727780	0.5809836	0.6775342	0.9603315	0.0455090	0.0208798	0.0435043	0.9429291	1.0095516	0.8930676
50	0.2039615	0.5394271	0.6026871	0.9453750	0.0242270	0.0192859	0.0400947	0.9395415	0.5723657	0.9102003
100	0.1605958	0.4945687	0.5044247	0.8953147	0.0315381	0.0078453	0.0397788	0.9531763	0.3918829	1.0011790
150	0.2471064	0.6218583	0.4395387	0.8270075	0.0420176	0.0163019	0.0610883	0.8180760	0.3363211	1.0630940
200	0.2887366	0.6933018	0.3953266	0.8291654	0.0513199	0.0070140	0.0651704	0.9491439	0.2939294	1.1001089
250	0.3130420	0.7623962	0.4212221	0.7831605	0.0483257	0.0045304	0.0523569	0.8754729	0.3072928	1.0733037
300	0.3825142	0.7946097	0.3707164	0.6738665	0.0396082	0.0125098	0.0525202	0.9962026	0.2994133	1.1095585
350	0.3594039	0.7842214	0.2963552	0.5782862	0.0270714	0.0203782	0.0601105	0.9529549	0.3365795	1.0340838
400	0.3278641	0.8536841	0.2825530	0.6908594	0.0236016	0.0212426	0.0424492	0.9776311	0.3052555	0.9714600
450	0.4599697	0.9694556	0.2581597	0.6889766	0.0255372	0.0081442	0.0503037	0.8929805	0.2916153	1.0233266
500	0.4847401	0.8954254	0.2682169	0.7261100	0.0324527	0.0148795	0.0521290	0.8585668	0.3238092	1.0210563
550	0.5146906	0.8529730	0.3758677	0.7633814	0.0313528	0.0035228	0.0577136	0.9335643	0.7627281	1.0421682
600	0.4474312	0.7813983	0.4402032	0.8762587	0.0464201	0.0125743	0.0645387	0.9257700	0.9174308	0.9601170
650	0.4235318	0.7765232	0.4911148	0.9338702	0.0350484	0.0070628	0.0547540	1.0560127	1.0009833	0.9400635
700	0.3978992	0.7959619	0.5517769	0.9313843	0.0486061	0.0097238	0.0385580	0.9559154	0.9491943	0.9339266
750	0.4343222	0.7536109	0.5936584	0.9815156	0.0406867	0.0086511	0.0407123	0.9358937	1.0047327	0.9636067
800	0.3489235	0.6382519	0.5876256	1.0238647	0.0163710	0.0163984	0.0586038	0.8514418	0.9089805	0.9027353
850	0.2972634	0.5616557	0.6086204	0.9336135	0.0289903	0.0092906	0.0555549	0.8910786	1.0700197	0.9005692
900	0.2467060	0.5364117	0.5738433	0.8977820	0.0365849	0.0041448	0.0603494	1.0389927	1.0248297	0.9390532
950	0.2104345	0.5388975	0.5949734	0.9515147	0.0256173	0.0121238	0.0366780	0.9980738	0.9917796	0.9169915
1000	0.1808422	0.4857240	0.5356504	0.8995051	0.0163176	0.0216669	0.0520140	0.9666928	1.0464811	0.9394765
