"Time"	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C
150	0.0506193	0.2105988	0.8309015	0.3111894	0.6399978	0.5178731	0.0670139	0.5831294	0.0402263	0.7279867
200	0.0477046	0.2202072	0.7456143	0.3470149	0.4928218	0.5554439	0.0921028	0.6545848	0.0585808	0.6025407
250	0.0373841	0.2580935	0.6986607	0.4029544	0.4290588	0.4448041	0.0416207	0.6435275	0.0615180	0.6467429
300	0.0573613	0.2197285	0.7367090	0.4076795	0.6019240	0.5511212	0.0683974	0.5680114	0.0274496	0.7924120
350	0.0335300	0.3228904	0.6665527	0.4655018	0.5913219	0.4497856	0.0650377	0.5516947	0.0282840	0.7705599
400	0.0708013	0.3361015	0.6987526	0.4657563	0.4357356	0.5100075	0.0517876	0.6305545	0.0595150	0.7609905
450	0.0487317	0.2496017	0.5765258	0.3475044	0.5650526	0.4427669	0.0587797	0.4712664	0.0792252	0.7200404
500	0.0253558	0.2942410	0.6651843	0.4394636	0.6003336	0.4918758	0.0671683	0.6144112	0.0989463	0.5907206
550	0.0547512	0.2189715	0.7421620	0.3879277	0.5555085	0.5058464	0.1371146	0.5687221	0.0856671	0.6510034
600	0.0518373	0.2905199	0.6294663	0.3591292	0.4693103	0.4842615	0.1144986	0.7680809	0.0863553	0.6586749
650	0.0425590	0.3363933	0.7294984	0.4225115	0.4999375	0.5608441	0.2083581	0.6761622	0.0510629	0.7645560
700	0.0372311	0.2258916	0.6614124	0.2460468	0.5839393	0.4714236	0.1865607	0.6527811	0.0515898	0.8214220
750	0.0360192	0.2536309	0.7963430	0.3695661	0.5535593	0.6289320	0.2220929	0.6585220	0.0455056	0.6080566
800	0.0706494	0.2466475	0.6574006	0.4271117	0.4923274	0.5601624	0.2742781	0.6476548	0.0681536	0.6502281
850	0.0503680	0.2739372	0.7718625	0.4104279	0.5712399	0.6606990	0.2657516	0.6714622	0.0732381	0.7858293
900	0.0767787	0.2851336	0.7709425	0.4168419	0.5355418	0.6592056	0.2302229	0.6477111	0.0480112	0.8139086
950	0.0730825	0.2335495	0.6851678	0.4410531	0.3520472	0.5674695	0.2187419	0.6700784	0.0545983	0.7118549
1000	0.0460053	0.2478200	0.7314307	0.3517890	0.5202348	0.5414958	0.2545081	0.7778850	0.0618962	0.6915572

0	0.0554585	0.2673549	0.8272224	0.4427039	0.4645978	0.4730804	0.3153621	0.5901943	0.0739631	0.7179958
50	0.1435937	0.3110494	0.6864522	0.4724885	0.4483944	0.5681377	0.2050677	0.6178269	0.0890556	0.5821833
100	0.3202635	0.2616233	0.6294376	0.3954955	0.3998710	0.4555468	0.2720952	0.6160655	0.0364469	0.7173532
150	0.2214200	0.2420667	0.7124560	0.4883274	0.4644768	0.5618441	0.1951426	0.5691017	0.0381459	0.6074278
200	0.2720858	0.2679979	0.6056803	0.4049415	0.3199265	0.4161180	0.2434991	0.6896238	0.0301772	0.7536056
250	0.2711996	0.2200507	0.6491900	0.3338095	0.4285463	0.5586309	0.1181882	0.7354884	0.0599508	0.5896101
300	0.2847403	0.2543623	0.7185001	0.4631008	0.3740068	0.6579083	0.2239778	0.6167819	0.0301243	0.6821040
350	0.2838085	0.2110300	0.5832858	0.3667569	0.4504588	0.5484553	0.2067918	0.5836593	0.0445758	0.6702259
400	0.2821204	0.1926206	0.6315672	0.3404033	0.3914552	0.5050996	0.2766702	0.6412566	0.0768061	0.6963642
450	0.3893168	0.1674662	0.7232188	0.4208987	0.4750447	0.5200468	0.2178891	0.5861021	0.0652290	0.6448525
500	0.3305074	0.2797867	0.6567552	0.4264810	0.5000049	0.5239633	0.1975076	0.6218954	0.0835791	0.7294989
550	0.3271721	0.1865429	0.6816799	0.3613813	0.4595319	0.4820637	0.2760278	0.7001761	0.0401773	0.6811131
600	0.1616611	0.3483219	0.6535207	0.4012976	0.4968945	0.4972887	0.2550231	0.6593848	0.0669127	0.6559533
650	0.1071642	0.3435141	0.7567706	0.4412285	0.6202040	0.5652414	0.2279841	0.5765402	0.0590853	0.6394563
700	0.0272168	0.2175221	0.7949155	0.4731925	0.4736974	0.5197863	0.2479453	0.6930058	0.0768225	0.6467007
750	0.1008709	0.2876541	0.7882233	0.4188574	0.4804871	0.5404446	0.2655776	0.5920874	0.0495007	0.7515754
800	0.0412890	0.2140119	0.6171018	0.3922323	0.5208608	0.5094071	0.2397290	0.6085983	0.0441803	0.9456418
850	0.0543271	0.2527404	0.8358741	0.4313943	0.5401472	0.4187197	0.3000841	0.6792941	0.0390713	0.6749777
900	0.0307566	0.2380534	0.7959861	0.4242745	0.4872378	0.4452158	0.2366816	0.6209077	0.0290123	0.6295538
950	0.0258182	0.2348796	0.6610739	0.4986402	0.5667321	0.5543618	0.2014752	0.5274738	0.0418237	0.6085209
1000	0.0664674	0.2490129	0.5986674	0.4510218	0.6603890	0.5715858	0.2157745	0.6280276	0.0386135	0.6780681

0	0.0685381	0.2163963	0.6856106	0.4126297	0.4459336	0.5266032	0.3024021	0.5899602	0.0990540	0.6488897
50	0.0320316	0.2610026	0.6291857	0.3904647	0.6525157	0.2477546	0.2487382	0.5050090	0.0264675	0.7941463
100	0.0227696	0.3015828	0.6449913	0.3351026	0.6195530	0.1038685	0.2157650	0.6118091	0.0314770	0.7376402
150	0.0319621	0.2873029	0.3934223	0.4099548	0.7206172	0.1224851	0.2120701	0.6066969	0.0676711	0.7285414
200	0.0278814	0.2758199	0.3605305	0.3270349	0.7032376	0.0387237	0.2611974	0.5778511	0.0523138	0.6431945
250	0.0472988	0.2165206	0.5028328	0.3974620	0.7689838	0.0435443	0.2137469	0.6892467	0.0449023	0.6424328
300	0.0392070	0.2323899	0.4125591	0.4347499	0.5898355	0.0528831	0.2137805	0.6713371	0.0255634	0.7541385
350	0.0339774	0.2130235	0.4015260	0.4538828	0.7931017	0.0295983	0.3372530	0.7610495	0.0234901	0.7422645
400	0.0314209	0.2259168	0.4940311	0.5178635	0.7642161	0.0483279	0.2610815	0.6344469	0.0298036	0.7729201
450	0.0289662	0.2827478	0.4274317	0.4176682	0.7575682	0.0511952	0.2508961	0.7088613	0.0329827	0.8481764
500	0.0187819	0.2283017	0.6043212	0.4886038	0.8093625	0.0498680	0.3107103	0.6562819	0.0654691	0.7378560
550	0.0370327	0.2236100	0.4985564	0.4263684	0.5721778	0.3446485	0.2514856	0.6446088	0.0450479	0.6417275
600	0.0694596	0.2448696	0.5737438	0.5367951	0.6057706	0.4531289	0.2473799	0.7328444	0.0230715	0.6339334
650	0.0424873	0.2744839	0.5880510	0.4203787	0.6413426	0.5231917	0.2836028	0.5914712	0.1064792	0.6733309
700	0.0350535	0.2316635	0.7075043	0.5192033	0.6009799	0.3944087	0.2845147	0.6549326	0.0768533	0.7790185
750	0.1099759	0.2627261	0.7402190	0.4993277	0.5266072	0.5361955	0.2784936	0.7559716	0.0489140	0.8211065
800	0.0919461	0.2324806	0.8234641	0.4245625	0.4837361	0.6487016	0.2656149	0.7098763	0.0552169	0.8570498
850	0.0681453	0.2903821	0.6187552	0.4149336	0.5166715	0.4792131	0.3118364	0.6344301	0.0371441	0.6813708
900	0.0435360	0.2580548	0.7588793	0.4437388	0.3791556	0.5696356	0.2050005	0.6223580	0.0379818	0.8618683
950	0.0639652	0.3032557	0.6836599	0.4106911	0.3850028	0.5392472	0.2464871	0.6907043	0.0779346	0.7661000
1000	0.0763705	0.2504985	0.5480183	0.3250312	0.6445091	0.4815876	0.2928313	0.6983444	0.0580814	0.6011377

0	0.0640697	0.2956141	0.6918713	0.3812998	0.5382942	0.5864417	0.2333496	0.5408044	0.0976780	0.7698544
50	0.1033844	0.3044620	0.7434704	0.4457531	0.3140825	0.6330764	0.1539819	0.5831807	0.0179211	0.6541588
100	0.0867861	0.3061364	0.6705642	0.3396077	0.1230134	0.5644010	0.1089759	0.5477407	0.0151706	0.7145741
150	0.0853595	0.3104993	0.6970960	0.2196797	0.0615795	0.6391250	0.0869131	0.6147806	0.0077975	0.7107671
200	0.0919627	0.2859546	0.6140919	0.1150204	0.0593309	0.7272199	0.1051702	0.5701737	0.0117321	0.6690807
250	0.0443601	0.2366442	0.7941372	0.0948969	0.1117394	0.7303696	0.1004844	0.8049185	0.0064525	0.7541458
300	0.0370077	0.1821537	0.6959721	0.0612853	0.0846792	0.6746799	0.0653519	0.7306191	0.0103642	0.6743476
350	0.0313365	0.2305578	0.6493848	0.0511707	0.0548089	0.7029762	0.0492854	0.6928530	0.0068290	0.7834177
400	0.0378729	0.2412796	0.6420331	0.0536025	0.0448617	0.7241854	0.0458989	0.5346318	0.0078117	0.6343874
450	0.0324753	0.2647167	0.7111614	0.0720638	0.0424360	0.6941561	0.0472829	0.6453181	0.0171231	0.7750389
500	0.0819332	0.2579345	0.7541723	0.0625007	0.0400515	0.6674880	0.0739497	0.6612788	0.0193173	0.6932074
550	0.0493475	0.2365847	0.7733548	0.0329597	0.2054995	0.6262926	0.1828373	0.5117309	0.0629180	0.7938461
600	0.0264986	0.1981347	0.6534632	0.0857917	0.2887251	0.6417715	0.2292634	0.6243852	0.0683696	0.6488142
650	0.0394338	0.2489731	0.6610140	0.2000179	0.4045132	0.6130246	0.3732378	0.6951696	0.0569975	0.7820207
700	0.0920000	0.1726628	0.6773338	0.2466667	0.3662244	0.6294781	0.2307192	0.6913753	0.0525340	0.6414116
750	0.0390974	0.2784153	0.6295221	0.3042181	0.4119831	0.4824961	0.2278661	0.5891569	0.0971175	0.5989318
800	0.0362364	0.2112597	0.7548522	0.3236050	0.4686692	0.5294483	0.2759721	0.5171264	0.0674580	0.5954833
850	0.0291213	0.2166140	0.9459632	0.3527112	0.4189803	0.6480376	0.2038636	0.7443743	0.0524415	0.7044701
900	0.0374021	0.2447776	0.7030613	0.3902960	0.4237730	0.4952416	0.3003690	0.5557921	0.0453705	0.5984872
950	0.0391040	0.2776641	0.5947438	0.2688778	0.6275344	0.5122884	0.2279123	0.6866717	0.0735924	0.7032100
1000	0.0372067	0.2778212	0.6685480	0.3767497	0.5291087	0.4670468	0.2430784	0.6442874	0.0662745	0.7650643

0	0.0754409	0.3403778	0.7549266	0.4511651	0.4857687	0.5022256	0.2455153	0.6088178	0.0638736	0.6774763
50	0.0681355	0.2658331	0.5377817	0.4032259	0.6510016	0.2825647	0.3182907	0.7561988	0.0455679	0.7507606
100	0.1122119	0.3109314	0.3918674	0.5486368	0.7091786	0.1191872	0.3254428	0.6157744	0.0992874	0.6471885
150	0.1500572	0.3999471	0.2616566	0.4573516	0.7108222	0.0212615	0.2768666	0.5882961	0.0387191	0.6268924
200	0.2385200	0.3970882	0.1774788	0.4935335	0.7877586	0.0081308	0.3500379	0.7523756	0.0417308	0.6877349
250	0.3891529	0.4375903	0.1962919	0.6642354	0.6662063	0.0039091	0.2248853	0.6306294	0.0731362	0.7806932
300	0.3565091	0.4750630	0.1933015	0.6419830	0.6198886	0.0026985	0.2838455	0.7177414	0.0426967	0.7392550
350	0.4353320	0.4915074	0.2379688	0.7386249	0.8008240	0.0004387	0.2852064	0.5588036	0.0851954	0.6676347
400	0.3961812	0.4720360	0.2821030	0.6756730	0.6645211	0.0096342	0.2158245	0.6640985	0.0792621	0.7849556
450	0.4819043	0.5061015	0.2190405	0.6603824	0.6211734	0.0013321	0.2229972	0.6319789	0.0406932	0.7348842
500	0.5353828	0.5151849	0.1599011	0.6543348	0.7439153	0.0112374	0.2012866	0.7861397	0.0582198	0.6678516
550	0.6108339	0.5059497	0.4638931	0.6686413	0.7736352	0.2663015	0.2295616	0.7403713	0.0316449	0.6941326
600	0.4251740	0.4729702	0.6004528	0.5639639	0.6816286	0.4628753	0.2414040	0.6798048	0.0426894	0.8814476
650	0.2261523	0.4366288	0.7193317	0.7426290	0.5461703	0.5688962	0.2800619	0.6572661	0.1292216	0.8067474
700	0.2364617	0.3732610	0.7300157	0.4540391	0.5113889	0.5395758	0.2015928	0.8030124	0.0265309	0.6413598
750	0.1535278	0.3994752	0.6271351	0.4654312	0.5625017	0.6004466	0.2038617	0.6641524	0.0591044	0.6959948
800	0.1221541	0.3724918	0.7319034	0.4692420	0.5363247	0.4761808	0.2103082	0.7392939	0.0633995	0.6447412
850	0.1532077	0.2945597	0.7396285	0.4167514	0.6285234	0.5251058	0.1742181	0.7322343	0.0528939	0.7759404
900	0.1319957	0.2380080	0.7382732	0.4302076	0.4645715	0.5426764	0.2295699	0.6009847	0.0703880	0.6572093
950	0.0800371	0.3096555	0.7146031	0.4440761	0.5146958	0.6017170	0.2138268	0.5886893	0.0708625	0.7496683
1000	0.0671036	0.2426843	0.6889103	0.3974960	0.3856536	0.5526252	0.2095661	0.5965184	0.0635389	0.7011549

0	0.0660722	0.2896739	0.6575143	0.3908355	0.4532369	0.5307520	0.2964985	0.6836065	0.0676565	0.6582533
50	0.0745322	0.2559765	0.7183203	0.4350774	0.4924840	0.5008554	0.1241969	0.6842120	0.0434712	0.5505587
100	0.0552840	0.2166298	0.8427191	0.4667020	0.4820480	0.5271717	0.0428373	0.7215491	0.0163906	0.5620553
150	0.0564134	0.2329511	0.7706845	0.4096979	0.4695064	0.5849483	0.0298576	0.7765115	0.0332369	0.4425368
200	0.0326484	0.1890982	0.5983533	0.3692138	0.4755722	0.5907985	0.0477994	0.6222874	0.0447090	0.4399814
250	0.0586996	0.2200443	0.6479736	0.3096548	0.4377253	0.5671767	0.0402798	0.6008335	0.0504513	0.3885871
300	0.0415567	0.2873709	0.7578027	0.3019610	0.4347440	0.6514296	0.0290705	0.6374104	0.0708162	0.5559734
350	0.0375327	0.2976066	0.7674930	0.2779191	0.3867494	0.5879130	0.0372205	0.7936686	0.0656660	0.4313362
400	0.0611169	0.3126404	0.5982287	0.2748418	0.3657111	0.4718729	0.0841568	0.6004850	0.0245786	0.4588195
450	0.0422780	0.3584169	0.8724014	0.3453792	0.4806305	0.7330829	0.0485105	0.7455173	0.0231143	0.4086139
500	0.0616842	0.1812136	0.8335610	0.2773170	0.5417180	0.6208948	0.0421921	0.6227964	0.0398236	0.3303090
550	0.0659927	0.2210654	0.7532694	0.3415445	0.3805976	0.7590450	0.1365310	0.6292927	0.0893022	0.5161618
600	0.0189786	0.2586729	0.6757700	0.3229704	0.4163639	0.6464597	0.1749574	0.6341309	0.0602326	0.5705354
650	0.0518985	0.2119904	0.5568608	0.3606100	0.3717649	0.6160462	0.2317925	0.6851701	0.0587878	0.6887601
700	0.0495737	0.1892057	0.7413539	0.4471630	0.5529718	0.6392083	0.2222314	0.6003099	0.0520753	0.6599007
750	0.0442090	0.2325521	0.7659676	0.4411049	0.6185629	0.5157764	0.1742863	0.6513872	0.0664742	0.8022367
800	0.0458190	0.2774619	0.7940748	0.4255242	0.4665873	0.5085779	0.1975791	0.6357232	0.0608338	0.6188286
850	0.0628858	0.2607490	0.6762628	0.4560203	0.5040571	0.6340371	0.2585649	0.7158038	0.0684983	0.8045547
900	0.0686003	0.3028032	0.6537978	0.5467094	0.5805023	0.5471105	0.2667027	0.6410615	0.0511691	0.6498806
950	0.0380505	0.2196872	0.7411220	0.4360534	0.6446026	0.4791216	0.1979168	0.6485144	0.0419936	0.7270168
1000	0.0509348	0.2405009	0.7328109	0.3637887	0.5247475	0.4510170	0.2131453	0.7829701	0.0288591	0.6294079

0	0.0811861	0.3097702	0.6969184	0.4301730	0.5663813	0.4309389	0.2507214	0.5985075	0.2610356	0.7626061
50	0.1371339	0.2812098	0.6554286	0.4556669	0.4981718	0.4412243	0.1938388	0.6873605	0.0305052	0.7094892
100	0.1726242	0.1187834	0.7575691	0.4163775	0.5327792	0.5404106	0.2068844	0.4508506	0.0737056	0.7001570
150	0.1142819	0.0624267	0.7096031	0.5682989	0.4722561	0.5050151	0.2245950	0.4356224	0.0611488	0.7083155
200	0.0716525	0.0361489	0.6201699	0.6007344	0.6193371	0.5148302	0.2388555	0.4473520	0.0961575	0.6751273
250	0.0934898	0.0208120	0.7098440	0.6235108	0.5392446	0.5384440	0.2564522	0.3725716	0.1393200	0.7379183
300	0.1380134	0.0112305	0.6786457	0.6072022	0.5417052	0.5956790	0.2397792	0.4756946	0.0945601	0.6285941
350	0.1252837	0.0091677	0.6272387	0.6526978	0.6639434	0.5557076	0.2154781	0.3568759	0.1327997	0.7433466
400	0.0963912	0.0149407	0.6204635	0.5901205	0.5989723	0.4883732	0.2557361	0.2921886	0.1539865	0.6542496
450	0.0623361	0.0176072	0.6482562	0.5780701	0.5522887	0.7089495	0.2632322	0.2400179	0.1772274	0.6913716
500	0.0818649	0.0113441	0.6427503	0.6360222	0.4267596	0.6022936	0.3458919	0.2762276	0.2502833	0.7800151
550	0.0526708	0.0913456	0.6704219	0.5257152	0.4711441	0.5332716	0.3288287	0.2755102	0.2418634	0.7539657
600	0.0273805	0.1850191	0.5679672	0.4304890	0.4898150	0.5943603	0.3879118	0.4475747	0.2009438	0.6631406
650	0.0582425	0.2452297	0.5610993	0.5008623	0.5331478	0.5075475	0.3819307	0.4150862	0.1755344	0.5882412
700	0.0539936	0.2620492	0.6108486	0.4620169	0.6083004	0.4617378	0.2325043	0.6287143	0.1188414	0.6686108
750	0.0194881	0.2218584	0.5860143	0.3717828	0.5673731	0.6791782	0.3024469	0.5109471	0.0911247	0.6020105
800	0.0469735	0.2171752	0.5594818	0.4018313	0.5137481	0.5106852	0.3229886	0.6257400	0.0928062	0.5736269
850	0.0489039	0.2041083	0.7285036	0.4804655	0.5276808	0.7457053	0.2342161	0.6069946	0.0796085	0.6719475
900	0.0689746	0.2344835	0.7570186	0.3831492	0.5643828	0.6293975	0.2863529	0.6161370	0.1172909	0.5308409
950	0.0593848	0.2269991	0.6049290	0.3536076	0.5740423	0.6721617	0.2534765	0.5712392	0.0670621	0.7006199
1000	0.0502116	0.3186364	0.7174218	0.3610449	0.5918807	0.6298611	0.2481131	0.5831349	0.0512868	0.6221516

0	0.0707791	0.3174895	0.7623991	0.3845910	0.4979192	0.5076909	0.2707029	0.5397699	0.1045709	0.6368298
50	0.0851760	0.2170513	0.8090059	0.3840385	0.4581968	0.5209968	0.4032645	0.5018055	0.0275195	0.8541525
100	0.0231284	0.2575927	0.6499149	0.3245061	0.5189691	0.5528577	0.3319744	0.5638102	0.0545215	0.8152705
150	0.0238000	0.1927017	0.6340595	0.4159417	0.4873819	0.5960144	0.2915869	0.6536764	0.0384481	0.8072257
200	0.0452022	0.2342631	0.6854579	0.3969571	0.4644665	0.4222544	0.2308588	0.7097430	0.0226448	0.6832648
250	0.0482288	0.2104962	0.7302568	0.3824730	0.5137377	0.4858073	0.3059048	0.6190874	0.0092080	0.6972838
300	0.0240825	0.2010137	0.7315088	0.4162817	0.5268363	0.4213891	0.3083789	0.6933491	0.0432382	0.6379291
350	0.0522453	0.2626668	0.7938261	0.3819023	0.3426769	0.5868110	0.1864702	0.6745525	0.0229317	0.6587244
400	0.0420168	0.3066947	0.6825077	0.3563196	0.6296444	0.5154093	0.2674095	0.6776149	0.0159845	0.6606338
450	0.0341578	0.2800616	0.7437702	0.3768558	0.4779088	0.5722824	0.2206237	0.8644877	0.0293395	0.7254251
500	0.0504505	0.1940621	0.6998764	0.3512456	0.5543099	0.5987114	0.2744236	0.7525851	0.0406600	0.6935986
550	0.0322679	0.2337378	0.7878192	0.4386443	0.5133185	0.5744375	0.2284967	0.5489609	0.0759233	0.7300271
600	0.0254324	0.2607839	0.6892793	0.4148355	0.5072206	0.5815934	0.2392969	0.6081836	0.0485882	0.6581328
650	0.0199533	0.2658661	0.6407026	0.3470784	0.5023290	0.5059885	0.2428964	0.6610837	0.0777070	0.7132784
700	0.0236382	0.2376430	0.6945918	0.4270404	0.5666273	0.5344756	0.1603427	0.6957798	0.0598435	0.6397026
750	0.0619230	0.3377911	0.6848398	0.3201659	0.4988708	0.5334827	0.2571282	0.5846955	0.0530784	0.6994201
800	0.0773593	0.3416728	0.6189177	0.4151209	0.4132121	0.4622955	0.2484809	0.6973757	0.0420315	0.7391270
850	0.0323819	0.3656870	0.6956927	0.3682117	0.4241897	0.5052665	0.3227331	0.6056694	0.0393744	0.7370904
900	0.0654058	0.3456384	0.7416631	0.4010789	0.4434357	0.5096787	0.3247538	0.6728298	0.0795469	0.7408868
950	0.0289651	0.2632348	0.7722489	0.4015495	0.4326309	0.7270852	0.2926576	0.5982239	0.0764694	0.6445663
1000	0.0422005	0.2123153	0.7422751	0.3719485	0.4469156	0.4545405	0.2945002	0.5493776	0.0548165	0.8574578

0	0.0936294	0.2159051	0.7273702	0.3204585	0.4847726	0.4760773	0.2966463	0.5551704	0.0794607	0.9370523
50	0.0545243	0.3164976	0.6910665	0.5456858	0.4430468	0.2546614	0.2515122	0.6460836	0.0910077	0.6666491
100	0.0736323	0.3195777	0.5980277	0.4920032	0.6088284	0.0772332	0.2973694	0.5006035	0.0537751	0.7531488
150	0.0867634	0.2628562	0.6264549	0.5412137	0.7063887	0.0463381	0.2796762	0.4609414	0.0867350	0.6465415
200	0.0564630	0.1741597	0.7287365	0.5993366	0.5924254	0.0103776	0.2286543	0.4627721	0.1099881	0.6795634
250	0.0636475	0.2348296	0.8573412	0.7016667	0.6759336	0.0068553	0.3256349	0.5329994	0.1050813	0.6129795
300	0.0332401	0.2337392	0.7549056	0.6257386	0.7108532	0.0064626	0.2710839	0.5335057	0.1021027	0.7756270
350	0.0503015	0.1991149	0.7215577	0.6453381	0.5843204	0.0144570	0.2135211	0.4624120	0.0884610	0.6636659
400	0.0384932	0.2402781	0.7037011	0.7174492	0.7971999	0.0044552	0.3135383	0.4992369	0.1061687	0.7245610
450	0.0741492	0.1959309	0.6993529	0.7611039	0.8373931	0.0014195	0.2636214	0.5049890	0.0811862	0.6890999
500	0.0610828	0.2310990	0.6656179	0.7180100	0.6655467	0.0039226	0.2948109	0.4103115	0.0723756	0.6272602
550	0.0612413	0.3092784	0.7122805	0.6392578	0.8759214	0.3326272	0.2858279	0.5980976	0.1051756	0.7471336
600	0.0789875	0.2720163	0.7072685	0.6734166	0.6901805	0.4215533	0.2162762	0.7835650	0.1301348	0.7767050
650	0.0220916	0.3211505	0.7537107	0.4449680	0.5420853	0.6201015	0.2446250	0.6336423	0.0747629	0.5621719
700	0.0888134	0.2988301	0.7855592	0.4850060	0.4962248	0.4666936	0.2634116	0.6120566	0.0439574	0.6665711
750	0.0491512	0.2949675	0.6872051	0.4449181	0.6449404	0.5583463	0.2660440	0.5987050	0.0731655	0.7262255
800	0.0651755	0.2770692	0.6263183	0.4637183	0.5441053	0.5687839	0.2392657	0.5841047	0.0409504	0.6110958
850	0.1086489	0.3076100	0.6633899	0.3417650	0.4776232	0.4843100	0.2117793	0.7939171	0.0352364	0.5680775
900	0.0718153	0.3088822	0.5903827	0.3337421	0.5446306	0.6266270	0.2223825	0.6588314	0.0867564	0.6619846
950	0.0585648	0.3348384	0.6574387	0.4401965	0.4491653	0.5596071	0.2378131	0.6084628	0.0498827	0.7116920
1000	0.0901157	0.2802377	0.6432708	0.3260961	0.5178668	0.4517191	0.2031546	0.6416397	0.0914269	0.5712571
