"Time"	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W
850	0.4622647	0.9291093	0.4512800	0.6436354	0.4546580	0.5458083	0.8615724	0.0213293	0.1429520	0.7660305
900	0.4840649	0.6737757	0.4728739	0.7272725	0.6719383	0.6703715	0.7907339	0.0306902	0.2246790	0.7058166
950	0.4972259	0.6993191	0.4924016	0.6909455	0.4055050	0.7342379	0.8578849	0.0383589	0.1557870	0.8172920
1000	0.4646380	0.6593041	0.4356928	0.7651599	0.4575298	0.6836331	0.6197767	0.0750099	0.1421301	0.7251797

0	0.5694193	0.6843800	0.4920018	0.6259344	0.5992765	0.7823623	0.6287125	0.0295528	0.1401483	0.7441519
50	0.5566023	0.6754908	0.4445546	0.6296667	0.3084236	0.5473586	0.4434271	0.0532396	0.0892325	0.9092054
100	0.4696286	0.7833330	0.3471293	0.5330334	0.1370629	0.5038862	0.4212165	0.0510322	0.0949646	0.7971213
150	0.3262454	0.7596784	0.3342028	0.5810397	0.1194050	0.6250175	0.3477719	0.0286773	0.0952896	0.7399727
200	0.3897489	0.8398788	0.3836140	0.2653849	0.0772758	0.5723687	0.3052937	0.0222955	0.1792408	0.6134931
250	0.4136935	0.5681948	0.3376120	0.1773422	0.0451814	0.4359916	0.2772830	0.0280273	0.1255031	0.7163274
300	0.3238324	0.7699144	0.5539020	0.0980073	0.0617840	0.5042690	0.3758970	0.0221670	0.1120008	0.8362572
350	0.4840782	0.6201311	0.5867247	0.1208971	0.0586262	0.5806420	0.3717668	0.0304533	0.1143811	0.7546509
400	0.2975984	0.7415922	0.6149998	0.0715079	0.0574072	0.4952584	0.3948916	0.0640709	0.2057706	0.6859674
450	0.4087414	0.6702907	0.6039546	0.0763780	0.1010183	0.6139308	0.2956426	0.0364595	0.1407979	0.6128953
500	0.4101322	0.6476436	0.5506069	0.0597978	0.0886787	0.5638559	0.3753127	0.0533937	0.1440748	0.5857074
550	0.4852333	0.7753707	0.6649467	0.0846493	0.0590339	0.5590196	0.7059397	0.0530582	0.2200992	0.7334834
600	0.4788375	0.7797838	0.7407796	0.1993001	0.2712375	0.5257552	0.6517937	0.0442572	0.1595691	0.8953130
650	0.4792894	0.7965255	0.7886484	0.3256096	0.2583876	0.4803693	0.7398430	0.0596545	0.0791663	0.8316005
700	0.3645235	0.7288687	0.7824533	0.4892560	0.3150575	0.6242584	0.6697759	0.0164568	0.0830631	0.8399125
750	0.3157083	0.9400897	0.6271935	0.5627826	0.4957991	0.4847700	0.7366438	0.0451865	0.1307267	0.9012316
800	0.3426773	0.5966170	0.7001600	0.6162943	0.3898679	0.5738474	0.8293636	0.0410113	0.2259943	0.6797289
850	0.4075527	0.7937853	0.5525798	0.6098083	0.3516899	0.6505992	0.7432304	0.0376723	0.1223195	0.8860436
900	0.4356690	0.6415914	0.3883396	0.6309868	0.4152085	0.6337493	0.7279038	0.0901397	0.1694785	0.8470398
950	0.3919097	0.7900355	0.4275346	0.4993442	0.4753662	0.5625513	0.8915268	0.0309914	0.1507552	0.8633139
1000	0.5173044	0.5939202	0.5389292	0.5410471	0.5117113	0.6534684	0.7331742	0.0362790	0.2308819	0.7882596

0	0.4990821	0.6706052	0.3820738	0.5697179	0.4841876	0.6836438	0.6709361	0.0208593	0.1226786	0.7950359
50	0.3564048	0.7482794	0.3838972	0.6062937	0.5286471	0.6863870	0.7529992	0.1904028	0.1031382	0.6607761
100	0.3448675	0.6377659	0.4727321	0.5542627	0.5614072	0.5414572	0.5189135	0.2305871	0.1285898	0.7768551
150	0.2930265	0.7240994	0.3912028	0.8453128	0.6066779	0.6445802	0.4742509	0.2766909	0.1306134	0.7543833
200	0.3331334	0.8090384	0.4241555	0.7105863	0.5596056	0.6004851	0.4800724	0.3377297	0.1712746	0.6870069
250	0.3482119	0.7863713	0.4510925	0.6154624	0.5560891	0.5992326	0.4918537	0.2972899	0.1620117	0.8132007
300	0.1944822	0.7584540	0.4516539	0.7651736	0.5816846	0.4985533	0.3626082	0.3639062	0.2354614	0.8108608
350	0.2096859	0.7183998	0.4573131	0.6764319	0.5934819	0.5356603	0.4358934	0.3320167	0.1871709	0.8157130
400	0.2754897	0.7010232	0.3962471	0.7914173	0.6201335	0.6005472	0.4512848	0.3066100	0.1062821	0.7878646
450	0.2220643	0.6819041	0.4041639	0.6563463	0.5535805	0.6228852	0.4067644	0.2818297	0.1967682	0.6851272
500	0.2331780	0.8144513	0.4045784	0.7129432	0.5711449	0.5493218	0.3958876	0.3509361	0.1879188	0.7557748
550	0.3502457	0.8249331	0.3742789	0.6677905	0.1806196	0.5202737	0.4272325	0.1871775	0.2184759	0.6729378
600	0.3666022	0.6814477	0.4702349	0.5909430	0.2351182	0.4450543	0.5609920	0.0982123	0.2553321	0.8682466
650	0.4952752	0.8040735	0.5284998	0.4795414	0.2280493	0.4908535	0.6302551	0.0365121	0.1842601	0.9009595
700	0.5005374	0.7438222	0.6388007	0.5136991	0.3004668	0.5233810	0.6722187	0.0482508	0.2038108	0.8244395
750	0.5034079	0.6932214	0.5870972	0.4124014	0.2939443	0.5909800	0.7702250	0.0368835	0.2312329	0.7954041
800	0.4744770	0.7586917	0.4516909	0.5316925	0.4853573	0.5451990	0.7049428	0.0596384	0.1922337	0.6150767
850	0.3960639	0.6568685	0.4679583	0.5659008	0.3267138	0.6107942	0.7192327	0.0398320	0.1910750	0.6691283
900	0.5441584	0.7069382	0.4537772	0.5466626	0.3493844	0.6789664	0.7665399	0.0702761	0.1851351	0.7593683
950	0.4996042	0.7524227	0.4201459	0.5753463	0.4708073	0.5327222	0.6831810	0.0355891	0.1601455	0.6910869
1000	0.4937799	0.7363422	0.6072788	0.6628787	0.4750408	0.5642130	0.7617145	0.0320836	0.1059297	0.7337950

0	0.5823587	0.6465626	0.3962529	0.7382010	0.4940584	0.6617786	0.7635016	0.0194414	0.0983105	0.9572350
50	0.5023605	0.5136566	0.4074379	0.7261954	0.3872146	0.6973887	0.9390163	0.0630113	0.1849417	0.4378245
100	0.4617072	0.8066358	0.4202029	0.6359715	0.3604099	0.7290068	0.7761028	0.0436746	0.3905836	0.2181996
150	0.4433846	0.5740835	0.4639261	0.6840486	0.5452462	0.6835305	0.6980226	0.1173079	0.5207268	0.2644438
200	0.4260800	0.7371205	0.3969671	0.6556845	0.3735251	0.6878243	0.6886393	0.1599564	0.6051457	0.2775882
250	0.4417291	0.6679783	0.4422634	0.6851630	0.3343268	0.5618558	0.5677265	0.3228453	0.5529966	0.2357534
300	0.5773461	0.6747389	0.4422445	0.6048069	0.2193998	0.7832428	0.4578366	0.3403044	0.5967068	0.3085676
350	0.4198048	0.5905415	0.5916557	0.4826886	0.1385312	0.6109681	0.4793487	0.3037340	0.3888017	0.2256363
400	0.5409143	0.8682441	0.5340218	0.3664088	0.0513774	0.6191960	0.4595513	0.3422233	0.7437402	0.2444424
450	0.5207906	0.7184970	0.5698869	0.3120916	0.0841670	0.4240788	0.3672455	0.2915818	0.6095774	0.1912312
500	0.5128745	0.6928807	0.8084919	0.3062832	0.0823505	0.4851006	0.4256441	0.3019110	0.5573122	0.2143894
550	0.4229053	0.6584082	0.8223207	0.1524609	0.0484873	0.4180654	0.4151709	0.2964426	0.4770258	0.6195007
600	0.3504447	0.9159615	0.7495900	0.1023722	0.0815074	0.5481430	0.3240552	0.2486300	0.2614814	0.6181443
650	0.3765400	0.7538900	0.7107177	0.1102201	0.0714514	0.6126222	0.4446871	0.1214079	0.2141564	0.8010215
700	0.4104481	0.7199063	0.8001550	0.0967473	0.1065334	0.5052554	0.4993273	0.0828399	0.1122476	0.8405046
750	0.5240772	0.7509430	0.7963193	0.0904034	0.2220692	0.5183484	0.6393535	0.0685603	0.1218235	0.7715083
800	0.4734167	0.8473654	0.7273018	0.2312884	0.2614721	0.6287279	0.6260546	0.0722140	0.1535494	0.7195439
850	0.5330096	0.8181374	0.7444116	0.4125060	0.3575945	0.4870924	0.6488381	0.0362164	0.1296892	0.7372858
900	0.3627095	0.9137293	0.7894924	0.4732869	0.3462114	0.6864138	0.6973314	0.0202746	0.1842191	0.7778499
950	0.5168645	0.8370784	0.6091347	0.5080860	0.3276695	0.5222964	0.6351604	0.0399524	0.1081359	0.7657600
1000	0.4505907	0.9255936	0.6243069	0.6516321	0.3442444	0.5497762	0.7602408	0.0244310	0.0735639	0.7739208

0	0.4925949	0.6894424	0.4637414	0.6648942	0.5518651	0.6043786	0.6766884	0.0289469	0.1979341	0.7676134
50	0.4057914	0.7527325	0.4499967	0.6380139	0.4873839	0.5379083	0.6985904	0.0584692	0.0792961	0.8462145
100	0.3529176	0.6102832	0.3783516	0.7709753	0.3425027	0.6459389	0.8053775	0.0417316	0.0713040	0.6402314
150	0.3343947	0.6524687	0.3772118	0.7370895	0.4994771	0.5306905	0.8154456	0.0906495	0.0815540	0.7326752
200	0.2842167	0.6835642	0.3528617	0.5728408	0.4356827	0.6192935	0.8715085	0.0565923	0.1272294	0.6836794
250	0.2691675	0.6078353	0.3407908	0.7111104	0.4186778	0.5347617	0.8713723	0.0543989	0.1085563	0.8173016
300	0.2432181	0.5230619	0.4793484	0.8096388	0.4203607	0.6923412	0.7150372	0.0098875	0.1273307	0.5669136
350	0.4205689	0.6022253	0.3647488	0.7133895	0.3927566	0.7301235	0.9080962	0.0299532	0.0942475	0.6956258
400	0.4537578	0.4898311	0.3839602	0.7136116	0.4682916	0.6948077	0.7849042	0.0284079	0.1173030	0.7969957
450	0.3890238	0.5621274	0.3235477	0.7624934	0.4720459	0.7133998	0.7912994	0.0575446	0.1467951	0.7433914
500	0.4904565	0.6534002	0.3277620	0.8447265	0.4579817	0.6196561	0.6662402	0.0181312	0.0804537	0.7150936
550	0.4518523	0.7399932	0.3765540	0.7613580	0.4741606	0.6545552	0.8002019	0.0432455	0.1188903	0.7816014
600	0.5665831	0.8390365	0.4581883	0.7129339	0.4979248	0.6722085	0.8046340	0.0489611	0.1763644	0.8998154
650	0.5417721	0.7192370	0.4406850	0.6870500	0.5444049	0.6179624	0.7438456	0.0549519	0.1925251	0.8705177
700	0.5699389	0.7487110	0.4587507	0.7007365	0.3799805	0.5897517	0.8598788	0.0279876	0.1062877	0.8860464
750	0.5361163	0.7990990	0.4179933	0.5651774	0.4010415	0.5794105	0.5946831	0.0220649	0.1233917	0.8211059
800	0.6047585	0.7336574	0.3962282	0.8191135	0.4410996	0.5794350	0.8603216	0.0330055	0.1722371	0.7989615
850	0.5074275	0.6461220	0.4941667	0.6593627	0.4372236	0.5526997	0.6793554	0.0396515	0.1213248	0.7640596
900	0.5848217	0.6807638	0.3689462	0.7049668	0.5004376	0.5857697	0.7975798	0.0280463	0.1317869	0.7409058
950	0.5320979	0.8111654	0.4281324	0.6996237	0.3611801	0.5220453	0.6732692	0.0659762	0.1586405	0.8030613
1000	0.4664144	0.5800366	0.3804933	0.5825986	0.3524476	0.6018645	0.8164592	0.0172525	0.2271529	0.6923693

0	0.4456045	0.7294501	0.4679962	0.6606765	0.5276097	0.7217906	0.7191778	0.0103091	0.1161953	0.6695857
50	0.4992329	0.6349105	0.4336757	0.6161914	0.4089364	0.3653052	0.8394255	0.0436979	0.0585987	0.6926191
100	0.4005380	0.6836071	0.5252808	0.6117801	0.3757607	0.2539058	0.8794928	0.0249013	0.0107983	0.6677486
150	0.4114774	0.7835026	0.3565735	0.6275332	0.4115143	0.1048226	0.6025010	0.0448433	0.0251670	0.7581947
200	0.4508037	0.5803631	0.4664629	0.5633276	0.3334312	0.1005842	0.7634719	0.0361145	0.0286821	0.7852620
250	0.5779230	0.8004590	0.4716293	0.5699041	0.4085922	0.1294269	0.7679920	0.0554981	0.0351170	0.7377749
300	0.5270721	0.7507056	0.4479514	0.5791578	0.4449512	0.1127685	0.6985007	0.0268939	0.0369375	0.7388676
350	0.4793322	0.7184540	0.4125850	0.7167223	0.4956134	0.0819096	0.8073705	0.0281487	0.0568409	0.7084477
400	0.3293507	0.6782429	0.3515930	0.7128072	0.3852435	0.1322876	0.9053284	0.0609200	0.0128339	0.8364554
450	0.5004493	0.8328714	0.4249627	0.5547209	0.4546694	0.1195292	0.8768143	0.0645428	0.0179880	0.8376551
500	0.4243602	0.7725231	0.4358199	0.6101726	0.4147848	0.1215727	0.6991057	0.0153501	0.0181185	0.6670133
550	0.3988011	0.8234784	0.4818051	0.5834960	0.3563826	0.3795917	0.8865869	0.0382630	0.1241910	0.7699959
600	0.3770004	0.7985691	0.3724546	0.5831336	0.3591637	0.5432457	0.7691102	0.0431384	0.1485481	0.8100881
650	0.3735846	0.7365109	0.4580457	0.6266390	0.3986329	0.6243539	0.7964712	0.0746146	0.1331410	0.6789211
700	0.4823606	0.6651306	0.4699714	0.5710305	0.3265858	0.7541538	0.8859202	0.0531054	0.1564467	0.7869357
750	0.5699840	0.7919251	0.5331988	0.6744923	0.4567853	0.6563089	0.7418866	0.0523899	0.1155282	0.7983900
800	0.5226484	0.6440844	0.4251894	0.5792172	0.4491506	0.6612482	0.8632501	0.0539277	0.1390949	0.7710917
850	0.4373578	0.6701542	0.5077145	0.6928988	0.4032331	0.6074112	0.8982670	0.0401232	0.1499279	0.7531712
900	0.4452426	0.7442994	0.4543267	0.5819594	0.3676115	0.7455791	0.7796662	0.0475893	0.1686309	0.8535310
950	0.5423261	0.7477958	0.3201412	0.5846266	0.3807918	0.5970674	0.8104474	0.0375511	0.1611039	0.6960081
1000	0.5533174	0.9362754	0.4989433	0.6532136	0.5391910	0.5520354	0.6334201	0.0459339	0.1262587	0.7643231

0	0.4484739	0.7251297	0.3721569	0.6733810	0.3938671	0.6609120	0.8011564	0.0442847	0.1361870	0.7143141
50	0.3665982	0.6355264	0.3790697	0.6253710	0.4237532	0.3041572	0.7583306	0.0570687	0.0824978	0.6979148
100	0.2658659	0.8097297	0.4048099	0.6304012	0.4856944	0.1457494	0.7182377	0.1093399	0.0530160	0.7673352
150	0.3164241	0.7264860	0.3837540	0.6616289	0.3652254	0.1080442	0.6154135	0.0224609	0.0231216	0.7126711
200	0.2787273	0.6856929	0.4066679	0.5972202	0.4337767	0.0620674	0.6692930	0.0524869	0.0203259	0.7226997
250	0.3012985	0.6944062	0.3859724	0.5757546	0.3953291	0.0794066	0.7725887	0.0473977	0.0473162	0.7894449
300	0.2394594	0.8112477	0.4508565	0.5855283	0.3016045	0.0520019	0.6052273	0.0620728	0.0336481	0.8649278
350	0.1730033	0.8342926	0.3439456	0.5857480	0.3333896	0.1240551	0.7691337	0.0488418	0.0446083	0.6810844
400	0.1393810	0.7083498	0.5248267	0.6775148	0.4357696	0.0461020	0.8399584	0.0613950	0.0391958	0.8537635
450	0.2798890	0.6556192	0.4953572	0.6568372	0.6354011	0.0675972	0.7852930	0.0233204	0.0497758	0.9492544
500	0.2293956	0.6891488	0.4922373	0.6718351	0.4456599	0.0751157	0.8086813	0.0272965	0.0351292	0.6463076
550	0.2298054	0.7440501	0.4276450	0.6829549	0.4026471	0.4393698	0.8040191	0.0676529	0.1178128	0.8560079
600	0.2596808	0.7028920	0.4306915	0.6662155	0.5487299	0.4775508	0.8707053	0.0605585	0.1563971	0.7427485
650	0.4896619	0.6703811	0.4040968	0.6750336	0.5030205	0.5468471	0.7911191	0.0507694	0.1652024	0.7489081
700	0.5411937	0.6249903	0.4328468	0.7010080	0.4421211	0.4643178	0.8702783	0.0390598	0.1911601	0.8429256
750	0.4787215	0.6397575	0.4449804	0.5449939	0.3347239	0.5706961	0.8308418	0.0846945	0.1467126	0.7580568
800	0.5452956	0.7520623	0.4117810	0.5591606	0.3860739	0.7058434	0.7830697	0.0408634	0.0872360	0.8971604
850	0.5172360	0.7861102	0.4106047	0.5589218	0.3236647	0.5584582	0.8277822	0.0290942	0.1512034	0.8663256
900	0.4230550	0.6610468	0.5123595	0.5567744	0.3499348	0.6455782	0.7990472	0.0408727	0.1206813	1.0000000
950	0.4148748	0.7552104	0.3924392	0.5548240	0.3221532	0.6072453	0.5403535	0.0345995	0.2075608	0.8321099
1000	0.4421423	0.7647676	0.3897002	0.5527629	0.3103080	0.6345538	0.6956903	0.0305635	0.1514396	0.7727636

0	0.5315087	0.6642967	0.4109421	0.6430363	0.3905944	0.6518914	0.6930268	0.0317156	0.1347354	0.7831718
50	0.5378528	0.6973577	0.3349136	0.7125419	0.3744863	0.6616831	0.4006180	0.2951965	0.1484466	0.7657179
100	0.4144984	0.7517547	0.4145126	0.5623871	0.2016105	0.5632385	0.2726325	0.4088711	0.1673190	0.7891244
150	0.4837241	0.6133663	0.3779786	0.5377493	0.1080933	0.5079746	0.2723239	0.5014500	0.2159917	0.7045293
200	0.5011103	0.7245773	0.3297125	0.3121160	0.0438403	0.5829972	0.1206662	0.4801347	0.1481344	0.7655017
250	0.5152899	0.7111573	0.4506124	0.2249355	0.0406673	0.5360834	0.1557423	0.4811894	0.1145202	0.6492011
300	0.5519643	0.7493647	0.5199071	0.0975284	0.0199038	0.4048342	0.1358819	0.4492351	0.1461195	0.6524188
350	0.4220280	0.8321708	0.6603837	0.0524772	0.0255191	0.4416226	0.1320252	0.4296354	0.1477606	0.7703221
400	0.3787316	0.7132752	0.8256741	0.0306247	0.0264894	0.3374117	0.0766594	0.3572070	0.1691284	0.6990688
450	0.3616369	0.7699797	0.7229477	0.0266053	0.0116966	0.4147118	0.0890602	0.4486796	0.1596613	0.7579577
500	0.4986532	0.7759734	0.6835131	0.0231056	0.0108828	0.3553596	0.1246668	0.3696996	0.1705773	0.8536288
550	0.4208608	0.8140311	0.6790326	0.0111202	0.0138610	0.3299655	0.2710735	0.2212159	0.1391777	0.8383625
600	0.4108792	0.7117766	0.8100059	0.0043360	0.0768774	0.4498446	0.3642657	0.1435696	0.0929406	0.7136093
650	0.3830445	0.7973441	0.7307665	0.1105765	0.1237295	0.5465068	0.5348383	0.0841629	0.1421087	0.9190571
700	0.6128738	0.5941460	0.6408069	0.2384300	0.2561255	0.5548008	0.6972017	0.0806740	0.1836309	0.8223869
750	0.4505897	0.6360830	0.7240420	0.3463027	0.3128452	0.5393103	0.8017480	0.0700746	0.1578660	0.8684959
800	0.3459795	0.8123121	0.7742554	0.5064747	0.3981947	0.7166337	0.7489904	0.0428031	0.1467816	0.7779113
850	0.3761316	0.8117193	0.5852176	0.6011815	0.3676046	0.7433952	0.7364686	0.0706707	0.1228751	0.8319606
900	0.5166348	0.7276820	0.6229140	0.5994920	0.3433840	0.6273949	0.7350942	0.0409206	0.1222132	0.8854507
950	0.4287750	0.7352690	0.4977525	0.5203757	0.3557364	0.6765628	0.8056288	0.0283043	0.1760965	0.7807345
1000	0.4654482	0.7386496	0.4638502	0.5519270	0.3888889	0.6593411	0.6894136	0.0337407	0.1104066	0.7971097

0	0.4818041	0.5414959	0.3841491	0.6738434	0.4707369	0.6660319	0.7553164	0.0173052	0.1725069	0.8394408
50	0.2753343	0.7859009	0.3825124	0.6735742	0.4302385	0.6681407	0.8933020	0.0475388	0.0482594	0.7105901
100	0.2757092	0.8094526	0.4384798	0.5617725	0.5672096	0.6870175	0.7317817	0.0131146	0.0538692	0.7327681
150	0.2588284	0.7165801	0.3890869	0.5976541	0.4428801	0.6443558	0.6567277	0.0388421	0.0372082	0.9048289
200	0.2192825	0.6195263	0.3786957	0.6843113	0.3203611	0.6071739	0.7277453	0.0403887	0.0086655	0.8704716
250	0.2440649	0.5937528	0.4404078	0.7874702	0.4402149	0.5540010	0.8437464	0.0573766	0.0093606	0.8398229
300	0.3170596	0.8097287	0.4229679	0.6476183	0.4322363	0.9030474	0.7605268	0.0324907	0.0074179	0.7508942
350	0.2102682	0.6656012	0.4886514	0.5430203	0.4401264	0.8489535	0.7290274	0.0540459	0.0376571	0.7777818
400	0.2718956	0.5442841	0.4265551	0.5894691	0.4769479	0.6351657	0.8013671	0.0602837	0.0152197	0.9221819
450	0.2426095	0.5191688	0.3365176	0.6172138	0.4657501	0.9035557	0.8286180	0.0543294	0.0060225	0.8191363
500	0.2495024	0.6123444	0.4872259	0.6779930	0.3412176	0.7155881	0.6454030	0.0520994	0.0071233	0.8757814
550	0.3988666	0.7006949	0.3780092	0.7017425	0.4227666	0.6275898	0.7290948	0.0344431	0.1001682	0.8570568
600	0.5138957	0.6082497	0.5347904	0.6545541	0.4661211	0.6128492	0.7868821	0.0482615	0.2603514	0.7864964
650	0.4229012	0.5425215	0.4106487	0.6935675	0.5639009	0.7713061	0.6361115	0.0323748	0.1445582	0.7955860
700	0.4019203	0.7201207	0.4402303	0.4623435	0.4003968	0.6987877	0.8818817	0.0544875	0.1256486	0.7886336
750	0.4405855	0.7473029	0.4744378	0.6687976	0.3512694	0.7139080	0.8085162	0.0736350	0.1662641	0.7997751
800	0.4061460	0.6773697	0.5085750	0.7068337	0.3379071	0.6847286	0.8068235	0.0377632	0.1421038	0.8704826
850	0.4756747	0.6817418	0.5176303	0.5889613	0.3267801	0.6090495	0.6560356	0.0294666	0.1335187	0.8124177
900	0.4756318	0.7707794	0.5044434	0.5100020	0.3455691	0.6525287	0.7204914	0.0418702	0.1648709	0.7196986
950	0.4675052	0.8593079	0.3372607	0.6156463	0.4026199	0.5953144	0.8145572	0.0573931	0.2427688	0.7675237
1000	0.4008663	0.8818513	0.4810993	0.4908060	0.5640779	0.6817099	0.6966388	0.0498478	0.1074570	0.9636799

0	0.5341403	0.6089020	0.4268102	0.6877006	0.5505129	0.5705122	0.7199959	0.0197769	0.1483949	0.7601098
50	0.4466978	0.7660714	0.4516184	0.7366466	0.4579553	0.4350077	0.6155471	0.0624433	0.1661219	0.4511142
100	0.3656048	0.7902733	0.4221181	0.8057696	0.3786608	0.3055304	0.5788102	0.0277736	0.4112824	0.4278222
150	0.2963995	0.7710983	0.4206635	0.6254627	0.4165780	0.2882120	0.5932499	0.0679329	0.4427535	0.2696852
200	0.2378551	0.7685087	0.4344034	0.6588759	0.3634797	0.2859330	0.6853841	0.1189805	0.5046675	0.3322606
250	0.3790087	0.8160855	0.4551952	0.6739735	0.4098426	0.3487703	0.6581980	0.1438870	0.4064661	0.2231789
300	0.3393063	0.6782902	0.4781283	0.6712739	0.3974261	0.2100498	0.5841176	0.1448119	0.6403037	0.2108996
350	0.3091439	0.6705583	0.4981871	0.6018664	0.4821678	0.1696121	0.5127941	0.2229459	0.5973224	0.2681265
400	0.3611126	0.7544447	0.5051005	0.8661559	0.2806665	0.2272901	0.4133243	0.3193201	0.5422974	0.2540474
450	0.4879431	0.6662263	0.3619133	0.6171843	0.3188557	0.2392727	0.4327698	0.4150042	0.6866302	0.2818759
500	0.4249734	0.8060753	0.3946798	0.6101853	0.3093705	0.2211321	0.4741756	0.3409577	0.6278987	0.3267884
550	0.4849372	0.6608933	0.3908487	0.5567790	0.1382485	0.4930416	0.4041705	0.4144692	0.4398985	0.5566999
600	0.5657612	0.6729310	0.4305646	0.3970666	0.1465842	0.5819412	0.2925018	0.3564191	0.2900969	0.6360306
650	0.5217783	0.5912799	0.5650247	0.2184018	0.0713532	0.5504330	0.3323667	0.2022088	0.2165152	0.9321092
700	0.6777744	0.7124215	0.5602230	0.1468631	0.0621766	0.3770335	0.4506906	0.1078242	0.1362698	0.7136059
750	0.5271960	0.7914545	0.6105606	0.1453183	0.1268284	0.5168090	0.5788046	0.0755154	0.1150547	0.7061852
800	0.4980156	0.7110404	0.7075349	0.1814406	0.1563389	0.5497132	0.6238796	0.0788222	0.1704769	0.7809715
850	0.5112468	0.8055739	0.8813899	0.2447255	0.2704044	0.7134659	0.5586446	0.0456174	0.1367893	0.7847142
900	0.5078062	0.8202395	0.7750778	0.4142066	0.3201696	0.5349118	0.6731726	0.0845615	0.1495046	0.7873937
950	0.4423899	0.6659300	0.6440417	0.5139328	0.3773347	0.5635508	0.8071259	0.0305187	0.1878048	0.7425734
1000	0.3810673	0.6881993	0.6823894	0.5428402	0.4259515	0.5088458	0.6993078	0.0495622	0.1075422	0.7516951
