"Time"	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W
150	0.8529966	0.3192792	0.2319841	0.7064401	0.2820020	0.5744308	0.5337705	0.0059199	0.3062818	0.3528444
200	1.0451988	0.4524704	0.2129525	0.6211945	0.4036248	0.5971149	0.5229328	0.0018167	0.2131857	0.3508189
250	0.7950117	0.4852463	0.2077760	0.5389121	0.3259539	0.5606101	0.5612430	0.0256817	0.3533409	0.3410756
300	0.7519994	0.3648502	0.2960523	0.6124964	0.2855615	0.4518898	0.6706262	0.0237439	0.2611329	0.3684438
350	0.8672756	0.3392367	0.2488467	0.6385469	0.3191358	0.4914123	0.6219860	0.0132936	0.2075176	0.3969813
400	0.7403845	0.3031704	0.2447508	0.5854605	0.2937573	0.6499009	0.5916553	0.0237073	0.2493026	0.4342023
450	0.9477570	0.4462607	0.2340610	0.6228806	0.3483791	0.6606515	0.6031842	0.0350753	0.3457405	0.4850316
500	0.9099432	0.2748046	0.2127935	0.5813681	0.2516227	0.6175385	0.6282650	0.0220898	0.2554561	0.4047667
550	0.6606922	0.3172609	0.3506733	0.6383949	0.2805692	0.4370793	0.5328285	0.0346806	0.2782689	0.4213284
600	0.8504709	0.4270520	0.3349938	0.5094024	0.2786015	0.5898614	0.5047347	0.0245983	0.2644809	0.3622685
650	0.8159888	0.2984740	0.3055291	0.5199046	0.2924268	0.5138262	0.6584937	0.0316686	0.3468518	0.3935284
700	0.7948131	0.3787525	0.2404899	0.5612764	0.2628336	0.5633602	0.5726765	0.0170350	0.1809774	0.5603847
750	0.9034419	0.3369317	0.3253007	0.5244519	0.3327173	0.6837797	0.5981487	0.0103233	0.2607542	0.3356097
800	0.7784401	0.3830645	0.3146742	0.5781045	0.2545035	0.5289255	0.5517057	0.0106665	0.2445158	0.3403778
850	0.8593028	0.3378196	0.2662009	0.5710444	0.2819590	0.5075744	0.5418155	0.0129509	0.2872396	0.3866856
900	0.7976279	0.3588848	0.3364685	0.5472557	0.4067739	0.5526637	0.8763174	0.0099479	0.2822700	0.4924914
950	0.8498603	0.3737562	0.3199432	0.6396174	0.3901909	0.5815324	0.7664855	0.0182828	0.2071496	0.4216465
1000	0.8585975	0.2405314	0.3292688	0.7170471	0.4203003	0.3922430	0.8145906	0.0189412	0.2464237	0.3790333

0	0.7777050	0.3198394	0.3081760	0.7010659	0.3704469	0.6095347	0.6032587	0.0173432	0.2419424	0.4570610
50	0.6794459	0.2999483	0.2609691	0.6310632	0.4712806	0.5803593	0.6228111	0.0034094	0.3340406	0.3251870
100	0.7500427	0.3336803	0.2599551	0.5611409	0.3017120	0.5411395	0.5549150	0.0038054	0.2272924	0.3391402
150	0.6866222	0.4244902	0.2219256	0.5553783	0.3701710	0.5237134	0.5663281	0.0082893	0.2366695	0.1977409
200	0.7884936	0.3809544	0.2552239	0.6376484	0.2934155	0.5129664	0.5443131	0.0108278	0.2611252	0.2249033
250	0.6620262	0.3101472	0.3023218	0.4885267	0.3334935	0.5140780	0.5825439	0.0150034	0.3085357	0.3103751
300	0.8982014	0.2872513	0.2628343	0.5686623	0.3590643	0.4953440	0.7599938	0.0279697	0.2925876	0.3370951
350	0.7621345	0.2734667	0.3457105	0.6457856	0.2985583	0.3887567	0.6755445	0.0134816	0.3166045	0.4739197
400	0.6748244	0.3060891	0.2133555	0.7044051	0.3904071	0.4948610	0.7282128	0.0028820	0.2961484	0.2852147
450	0.6630092	0.3530789	0.2242845	0.6783812	0.5053309	0.4080480	0.6413344	0.0309710	0.2154150	0.3681496
500	0.6744232	0.3845414	0.2308992	0.5641168	0.5168184	0.4626515	0.7021282	0.0151109	0.2994938	0.4864521
550	0.6947573	0.3329938	0.2582551	0.5459239	0.4351027	0.5800957	0.7140538	0.0062597	0.3661517	0.5184212
600	0.6602318	0.4528507	0.2505006	0.6918517	0.3932508	0.4672224	0.7040551	0.0172125	0.3478369	0.5117634
650	0.7771692	0.4470503	0.1841395	0.6850879	0.4143660	0.4550199	0.5731398	0.0140989	0.3027564	0.4774029
700	0.8928054	0.3758207	0.2471654	0.6120200	0.4481425	0.5084869	0.5968101	0.0091544	0.3022947	0.4996652
750	0.7177405	0.3522051	0.1494681	0.5915233	0.3859851	0.5069906	0.5717336	0.0198092	0.2874347	0.4201083
800	0.7681297	0.4715357	0.2971883	0.6536965	0.3639345	0.4342806	0.6064169	0.0321672	0.3880205	0.5220131
850	0.6811885	0.4800810	0.2382604	0.6398559	0.3936274	0.4771663	0.6658506	0.0129521	0.2790759	0.5002560
900	0.7608980	0.2605961	0.1686489	0.7219732	0.4656992	0.4729022	0.4838938	0.0351558	0.3189379	0.4239607
950	0.7193364	0.3337093	0.1930808	0.6274707	0.5212207	0.6291653	0.5347152	0.0138680	0.2426529	0.3924219
1000	0.7957949	0.4060968	0.2339533	0.7450802	0.3533869	0.5041548	0.5625750	0.0261643	0.2811946	0.3771075

0	0.7783935	0.3326951	0.3097088	0.4815241	0.4489662	0.4084297	0.6026013	0.0094675	0.2009473	0.5440707
50	0.8012378	0.3866268	0.2121852	0.7253778	0.3267858	0.3528387	0.3775616	0.2526772	0.3026313	0.4091541
100	0.9683178	0.3764791	0.2319503	0.6004338	0.2060338	0.3175769	0.3101617	0.3958438	0.2204953	0.5817397
150	0.7290921	0.3754822	0.0949513	0.7316572	0.0845766	0.3396026	0.2287195	0.7941824	0.2529445	0.4163988
200	0.8491658	0.3650478	0.1603845	0.5867507	0.0906759	0.4993395	0.1267116	0.6287704	0.2220027	0.3258588
250	0.6665151	0.3088131	0.1652936	0.4965840	0.0611107	0.5670818	0.1021456	0.5943292	0.2835627	0.3193588
300	0.8746692	0.3357316	0.1976245	0.5375043	0.0543273	0.4759408	0.1162592	0.7220429	0.2317662	0.4258597
350	0.8085670	0.3159785	0.1821488	0.6569127	0.0450619	0.5203717	0.1204210	0.7410307	0.2815587	0.3910513
400	0.9079324	0.4475134	0.1995023	0.5430377	0.0326032	0.5344772	0.1194241	0.8737218	0.2529145	0.4584853
450	0.9120155	0.3579761	0.2893323	0.6005371	0.0360444	0.5023961	0.1051310	0.7617387	0.2328459	0.3701104
500	0.7357202	0.2607117	0.3058232	0.6472463	0.0444417	0.4397782	0.1378093	0.6669670	0.2793979	0.4345955
550	0.7348463	0.4052799	0.3210970	0.6974631	0.1058721	0.4583652	0.1781111	0.5629117	0.2048587	0.4834653
600	0.8869295	0.2856470	0.3389642	0.6962163	0.2120728	0.7031356	0.3713577	0.2803069	0.2748547	0.3789954
650	0.8320831	0.3197976	0.2160097	0.4761242	0.2908929	0.6642635	0.5094441	0.1439338	0.2506996	0.4313890
700	0.8091377	0.4144765	0.3024216	0.7123715	0.1840256	0.8749756	0.5808201	0.0771949	0.2756666	0.4112876
750	0.7443069	0.4193058	0.3005914	0.6784382	0.1555041	0.5726112	0.6131759	0.0390784	0.1653010	0.3226978
800	0.7210979	0.3900779	0.2569987	0.5182209	0.2275729	0.5801380	0.5738564	0.0388370	0.2690596	0.4798401
850	0.7195025	0.4753181	0.2054808	0.6021420	0.2116211	0.5924357	0.5033673	0.0147207	0.2283971	0.4429765
900	0.7027756	0.3954537	0.2976988	0.5945925	0.1876503	0.5313142	0.5074500	0.0284695	0.2264883	0.4004184
950	0.7606970	0.4121725	0.3170594	0.4831674	0.2672072	0.4611418	0.6606652	0.0018254	0.3243103	0.4407508
1000	0.7501071	0.3531616	0.3851960	0.5618348	0.2499439	0.5688016	0.7362931	0.0160278	0.4409613	0.3844367

0	0.8314542	0.2972792	0.2163860	0.5719488	0.4715068	0.4606324	0.4684878	0.0177715	0.2603133	0.4125771
50	0.7458702	0.1550501	0.2904454	0.3341305	0.2797441	0.3917090	0.5316992	0.0173094	0.2253465	0.1494018
100	0.5189255	0.1599368	0.3727775	0.3078075	0.3463639	0.2482373	0.5167566	0.0336233	0.1881985	0.1386283
150	0.5074753	0.0976370	0.7944565	0.1814804	0.5524433	0.2328476	0.7811277	0.0747044	0.1382111	0.1114406
200	0.4385894	0.0628009	0.7756748	0.0978434	0.6803362	0.2010892	0.7220241	0.0706546	0.1597673	0.1587772
250	0.1731662	0.0869539	0.7077405	0.1171323	0.6685004	0.1618019	0.8001346	0.0551203	0.1334433	0.1643431
300	0.1769551	0.1045202	0.6698837	0.2282894	0.7599669	0.1848341	0.7915376	0.0594695	0.1096383	0.2079541
350	0.0928061	0.0588076	0.7766971	0.1870120	0.6968839	0.2081378	0.9435785	0.0410161	0.0793586	0.1688066
400	0.1150242	0.0475771	0.7900998	0.2043343	0.9973016	0.2061641	0.6984884	0.0942211	0.0896889	0.1700066
450	0.0744718	0.0669122	0.6548396	0.1536300	0.8264826	0.1219330	0.7676639	0.0831420	0.0724396	0.1312680
500	0.1504108	0.0377434	0.7750980	0.1592632	0.7271787	0.1457064	0.8823248	0.0873974	0.0510988	0.1933178
550	0.2591514	0.2834872	0.7135663	0.3808754	0.6733475	0.2541746	0.9971908	0.0446723	0.0791703	0.5446721
600	0.6050733	0.3783681	0.6175983	0.5852494	0.7642897	0.3157493	0.7803211	0.0212339	0.1283895	0.6062211
650	0.6346901	0.3453782	0.4337383	0.7676557	0.5859073	0.3910516	0.7406451	0.0085261	0.2057941	0.4502663
700	0.7672601	0.2522609	0.1748177	0.6479408	0.6189651	0.4812915	0.5383169	0.0070319	0.1969158	0.4393649
750	0.7584575	0.3632765	0.1483238	0.8533534	0.6137633	0.4768878	0.5516755	0.0149520	0.2941878	0.4800172
800	0.7675843	0.5442905	0.1697047	0.8037480	0.5315545	0.5082382	0.5051468	0.0363183	0.3645736	0.4345661
850	0.8792104	0.3537414	0.1594372	0.7665527	0.3530860	0.5614868	0.4349147	0.0070339	0.3350187	0.4404698
900	0.7826001	0.4184744	0.1846454	0.7628021	0.3872871	0.5415664	0.4210949	0.0405954	0.3307146	0.4524621
950	0.7723585	0.3081068	0.1800423	0.5074102	0.4073645	0.5042434	0.5695342	0.0218562	0.3538148	0.3459192
1000	0.8333110	0.4329094	0.1955513	0.6317526	0.4396702	0.5143037	0.5432133	0.0168081	0.3494338	0.3909244

0	0.8089437	0.3432503	0.2888487	0.7287524	0.3899719	0.4770781	0.6280194	0.0083525	0.2462358	0.5812265
50	0.8367134	0.4090658	0.2389257	0.6235014	0.2964386	0.4369331	0.4886664	0.1512546	0.2317719	0.4552809
100	0.7585744	0.3200860	0.2813557	0.7391778	0.3480268	0.5437542	0.4594140	0.2051324	0.3804789	0.4185131
150	0.6506830	0.3474393	0.2910984	0.4981929	0.3221237	0.4808625	0.4973380	0.4113960	0.3262218	0.4559128
200	0.8469961	0.3331094	0.2124782	0.6908880	0.3508739	0.5599847	0.5659200	0.3876296	0.2857928	0.4849563
250	0.8134211	0.2918049	0.2412935	0.6078509	0.3741754	0.5957996	0.4328065	0.3843504	0.2937137	0.4818169
300	0.6902465	0.2927015	0.2233018	0.6131738	0.4121260	0.6840597	0.4703981	0.4471867	0.1801758	0.4414121
350	0.7306333	0.4337313	0.1662048	0.5653511	0.2894400	0.5514827	0.4998815	0.3520918	0.3285319	0.3864232
400	0.7540552	0.4454193	0.2128469	0.5415826	0.2454924	0.6488127	0.4585050	0.4961982	0.2501088	0.3792986
450	0.7847024	0.4037898	0.2638644	0.5765624	0.2379156	0.6370938	0.5594136	0.4276379	0.3353205	0.3297912
500	0.8808552	0.2997655	0.2868756	0.5552576	0.2150372	0.5597827	0.4626303	0.4106641	0.2291065	0.3255892
550	0.8795660	0.3705230	0.2258035	0.5315616	0.2219423	0.7455071	0.4983268	0.2863900	0.2403953	0.3338326
600	0.8745209	0.3285484	0.3504760	0.6372190	0.2495659	0.4954115	0.4968577	0.1475562	0.2734673	0.3073125
650	0.7035533	0.3390510	0.2834727	0.6236114	0.2327981	0.7004476	0.7203451	0.0630571	0.3516351	0.4862264
700	0.9043740	0.3567690	0.2777828	0.6237520	0.2471626	0.5055715	0.7253895	0.0232231	0.3224703	0.2906183
750	0.8361052	0.3361040	0.3511472	0.6022973	0.2656504	0.4954538	0.6725886	0.0366943	0.3331755	0.4260655
800	0.7189453	0.3051122	0.4468135	0.5097834	0.3472163	0.5652466	0.5976364	0.0257305	0.2899598	0.4633642
850	0.7588001	0.3044680	0.3826836	0.5847957	0.3008208	0.6448725	0.7409057	0.0361277	0.2817030	0.3295126
900	0.5495796	0.4041526	0.3093568	0.6350617	0.3090330	0.6059004	0.6601743	0.0161003	0.3017595	0.3412183
950	0.7149902	0.3860957	0.2645245	0.5934419	0.2976755	0.4364279	0.5414493	0.0142285	0.4239063	0.6329566
1000	0.7227297	0.2736278	0.3446373	0.5595009	0.3897836	0.4723249	0.6118871	0.0078294	0.2478263	0.4584346

0	0.8111721	0.3239701	0.2861006	0.5955069	0.4115141	0.4506916	0.6324507	0.0040981	0.2325951	0.4383723
50	0.7059670	0.1668178	0.2087878	0.5952973	0.3579227	0.5291981	0.5021272	0.0233323	0.4248612	0.5038634
100	0.6238309	0.1007125	0.1726775	0.5386834	0.4282244	0.7080683	0.5494714	0.0359178	0.2496383	0.4905549
150	0.4113754	0.0936881	0.2452735	0.5693154	0.2721887	0.5780665	0.5751128	0.0172662	0.2728521	0.4404363
200	0.3102439	0.0874029	0.2308743	0.6289264	0.2708838	0.5369640	0.5592396	0.0197030	0.3372786	0.3675086
250	0.3257182	0.1297954	0.2429444	0.4509024	0.2344027	0.3755180	0.6503197	0.0069449	0.4003750	0.4182522
300	0.4519884	0.0706156	0.2451511	0.5417666	0.3535614	0.5122461	0.7264666	0.0101685	0.2297060	0.4527829
350	0.3542585	0.1182672	0.2508662	0.5781663	0.3548393	0.3751699	0.5471867	0.0096513	0.2497560	0.3695052
400	0.2029145	0.1029675	0.2733481	0.5538160	0.3569540	0.4523073	0.6657001	0.0084119	0.3385849	0.4363480
450	0.2131826	0.1133277	0.3534099	0.5404387	0.4446001	0.4803496	0.6838814	0.0218417	0.2191730	0.5225333
500	0.2320050	0.1265151	0.2767679	0.5945889	0.3145334	0.5654957	0.5554531	0.0026697	0.2100151	0.3894809
550	0.3405627	0.3630259	0.2261346	0.6437489	0.3286465	0.5578288	0.5356543	0.0115785	0.1538014	0.3665924
600	0.6913905	0.5985348	0.2606527	0.6788055	0.3593757	0.5877652	0.5871899	0.0090809	0.2539120	0.4970811
650	0.9393836	0.4503502	0.2663341	0.6147316	0.3418223	0.5204212	0.6987731	0.0047583	0.3573084	0.3417463
700	0.7056747	0.3887042	0.2763381	0.6016788	0.3274549	0.5177271	0.5957626	0.0035749	0.3308245	0.5084272
750	0.7878793	0.3215967	0.2816320	0.4789057	0.2824734	0.6912413	0.5403430	0.0042135	0.2365467	0.3037673
800	0.7608068	0.3604340	0.3504220	0.5838560	0.3086841	0.5638662	0.6729001	0.0378758	0.3175871	0.4004181
850	0.9480951	0.3537691	0.3874694	0.5331458	0.3091955	0.5558347	0.6748016	0.0199440	0.2747317	0.5015553
900	0.9289841	0.2361897	0.3423835	0.6109645	0.3098837	0.5277437	0.6474461	0.0063822	0.3081058	0.3879071
950	0.8064813	0.3181995	0.1954989	0.7120369	0.3340690	0.5167862	0.6961119	0.0058930	0.1738614	0.4483273
1000	0.7938879	0.3696478	0.2286451	0.6933339	0.3478948	0.4732219	0.6356358	0.0145923	0.2765361	0.5369719

0	0.8354806	0.2531610	0.2073358	0.6802947	0.3817578	0.4643535	0.5906962	0.0115184	0.1896592	0.4465739
50	0.7857380	0.3225336	0.2347108	0.7514938	0.2725466	0.5550171	0.5779800	0.1240875	0.2876720	0.1239017
100	0.7752004	0.3220739	0.2857065	0.6229671	0.1751823	0.4656724	0.6697992	0.2484619	0.2719809	0.1260296
150	0.8248322	0.4003878	0.2525331	0.4784607	0.0924325	0.6211084	0.6241767	0.3797660	0.3235001	0.0881142
200	0.7795070	0.3155169	0.2468120	0.6090365	0.0417499	0.5854541	0.5944111	0.4964400	0.3548575	0.1454561
250	0.7692772	0.1986425	0.4086367	0.4901666	0.0650246	0.4834604	0.5323890	0.5265589	0.3892355	0.0784471
300	0.8605589	0.3003773	0.3464379	0.4440400	0.0106910	0.5383559	0.5372118	0.4589629	0.4261596	0.1200758
350	0.7928912	0.3258412	0.3251914	0.4713627	0.0382352	0.4119818	0.4919395	0.4254015	0.3394719	0.0706377
400	0.7194111	0.2746864	0.4213605	0.3169588	0.0427226	0.6067660	0.5131500	0.5200878	0.3553140	0.0843633
450	0.8039752	0.4330458	0.4818533	0.3312208	0.0262473	0.4797918	0.5483146	0.4425866	0.3112025	0.0933283
500	0.7174168	0.2837896	0.4716034	0.3610388	0.0199079	0.6541176	0.4859175	0.5079370	0.3932337	0.0667807
550	0.6633095	0.2928445	0.5045645	0.3788440	0.0877738	0.5791513	0.6341080	0.2431198	0.3239610	0.3233772
600	0.7625564	0.2147838	0.4969153	0.6707609	0.1661747	0.6652454	0.5330844	0.1361669	0.2501741	0.4953116
650	0.7918202	0.2751902	0.4502344	0.6433512	0.2787523	0.4858569	0.6594975	0.0698242	0.2634163	0.3688476
700	0.6769076	0.3196943	0.4462929	0.5016800	0.2491029	0.4523307	0.7545315	0.0597839	0.2304597	0.4588805
750	0.6894918	0.3649069	0.3424763	0.6340068	0.3984677	0.4831408	0.7222367	0.0295073	0.2110317	0.4934325
800	0.7628895	0.4226906	0.2338369	0.5155647	0.3962441	0.3965355	0.7026332	0.0097409	0.2848611	0.3878185
850	0.6758514	0.4790784	0.1659508	0.6430240	0.4296756	0.3702467	0.6083702	0.0100579	0.2382602	0.5292183
900	0.8457189	0.4412978	0.1950818	0.7355882	0.5097337	0.4400985	0.5612182	0.0276261	0.2917431	0.4961542
950	0.8184104	0.3526210	0.2732949	0.7345024	0.4540028	0.5246746	0.5807024	0.0233477	0.3359040	0.3876196
1000	0.8907945	0.4471016	0.1725468	0.6283664	0.4373478	0.4932176	0.6849913	0.0157798	0.2997030	0.4587013
