YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W
0.1484487	0.0810138	0.1906095	0.3109888	0.5872132	0.7299023	0.5504343	0.5228247	0.6978247	0.7563529
