YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W
0.1638799	0.0000000	0.5790121	0.5239013	0.4818742	0.9877869	0.0000000	0.5904293	0.9743117	1.0583914
1.0078070	0.0000000	0.3560494	0.5244194	0.5179666	0.9160441	0.9593334	0.0000000	0.9556091	1.0022903
0.6516130	0.0289949	0.0000000	0.1084404	0.0000000	1.0234183	0.9610661	0.4722852	0.9807270	0.9627819
0.4464914	0.5121171	0.0000000	0.3284129	0.4906157	1.0153744	0.0000000	0.4380818	1.0901709	1.0436278
0.8892585	1.0257178	0.5415487	0.5381908	0.4279051	0.9672216	0.0000000	0.0000000	1.0445476	1.0200378
