"Time"	YIR023W	YKL112W	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W
950	0.9992402	1.0000000	1.0000000	0.2263079	0.0643286	0.9998958	0.7182569	0.5225174	0.5009209	0.6793280
1000	0.9992402	1.0000000	1.0000000	0.2263003	0.0641955	0.9998963	0.7186003	0.5222675	0.5008880	0.6793679

0	0.9992402	1.0000000	1.0000000	0.2262823	0.0641399	0.9998965	0.7190973	0.5221132	0.5007884	0.6793774
50	0.9992504	1.0000000	1.0000000	0.2262828	0.0733235	0.9998620	0.6276250	0.5331415	0.3750977	0.6793740
100	0.9992528	1.0000000	1.0000000	0.2262835	0.0991798	0.9997348	0.6050513	0.5607930	0.3520199	0.6793731
150	0.9992534	1.0000000	1.0000000	0.2262839	0.1219442	0.9995912	0.5812806	0.5836675	0.3477836	0.6793731
200	0.9992535	1.0000000	1.0000000	0.2262841	0.1343959	0.9994986	0.5584838	0.5966508	0.3470060	0.6793732
250	0.9992535	1.0000000	1.0000000	0.2262841	0.1397177	0.9994543	0.5421554	0.6028177	0.3468632	0.6793734
300	0.9992535	1.0000000	1.0000000	0.2262841	0.1416974	0.9994363	0.5325017	0.6054753	0.3468369	0.6793734
350	0.9992536	1.0000000	1.0000000	0.2262841	0.1423742	0.9994297	0.5274602	0.6065561	0.3468321	0.6793734
400	0.9992536	1.0000000	1.0000000	0.2262841	0.1425930	0.9994275	0.5250401	0.6069800	0.3468311	0.6793734
450	0.9992536	1.0000000	1.0000000	0.2262841	0.1426611	0.9994267	0.5239460	0.6071422	0.3468310	0.6793734
500	0.9992536	1.0000000	1.0000000	0.2262841	0.1426816	0.9994264	0.5234727	0.6072034	0.3468309	0.6793734
550	0.9992434	1.0000000	1.0000000	0.2262841	0.1222608	0.9995690	0.6097050	0.5932537	0.4725238	0.6793734
600	0.9992410	1.0000000	1.0000000	0.2262841	0.0907993	0.9997558	0.6345292	0.5635736	0.4956054	0.6793734
650	0.9992404	1.0000000	1.0000000	0.2262841	0.0743270	0.9998441	0.6612765	0.5421203	0.4998440	0.6793734
700	0.9992403	1.0000000	1.0000000	0.2262841	0.0677030	0.9998781	0.6851962	0.5308391	0.5006223	0.6793734
750	0.9992402	1.0000000	1.0000000	0.2262841	0.0653224	0.9998903	0.7014074	0.5256984	0.5007653	0.6793734
800	0.9992402	1.0000000	1.0000000	0.2262841	0.0645220	0.9998945	0.7106246	0.5235344	0.5007915	0.6793734
850	0.9992402	1.0000000	1.0000000	0.2262841	0.0642652	0.9998959	0.7153059	0.5226666	0.5007963	0.6793734
900	0.9992402	1.0000000	1.0000000	0.2262841	0.0641855	0.9998963	0.7175079	0.5223293	0.5007972	0.6793734
950	0.9992402	1.0000000	1.0000000	0.2262841	0.0641615	0.9998964	0.7184884	0.5222009	0.5007974	0.6793734
1000	0.9992402	1.0000000	1.0000000	0.2262841	0.0641543	0.9998965	0.7189077	0.5221528	0.5007974	0.6793734

0	0.9992402	1.0000000	1.0000000	0.2262823	0.0641399	0.9998965	0.7190973	0.5221132	0.5007884	0.6793774
50	0.9992402	1.0000000	1.0000000	0.0725002	0.0640915	0.9998967	0.7463240	0.4210547	0.5061905	0.6329484
100	0.9992402	1.0000000	1.0000000	0.0601109	0.0612599	0.9999056	0.8054311	0.3810755	0.5900525	0.4495311
150	0.9992402	1.0000000	1.0000000	0.1061570	0.0483065	0.9999405	0.8514930	0.3481170	0.7829265	0.3503993
200	0.9992402	1.0000000	1.0000000	0.1560416	0.0338183	0.9999717	0.8867777	0.3099069	0.8896259	0.4437777
250	0.9992402	1.0000000	1.0000000	0.1313860	0.0262605	0.9999856	0.9157727	0.2821140	0.8642174	0.5379628
300	0.9992402	1.0000000	1.0000000	0.0987388	0.0244754	0.9999895	0.9352087	0.2722238	0.7920760	0.5199392
350	0.9992402	1.0000000	1.0000000	0.0962002	0.0255255	0.9999889	0.9443501	0.2743870	0.7864914	0.4539190
400	0.9992402	1.0000000	1.0000000	0.1150792	0.0259679	0.9999885	0.9467535	0.2760265	0.8332365	0.4339819
450	0.9992402	1.0000000	1.0000000	0.1257737	0.0249918	0.9999896	0.9474030	0.2726225	0.8572763	0.4695656
500	0.9992402	1.0000000	1.0000000	0.1166150	0.0241442	0.9999907	0.9487924	0.2689112	0.8405394	0.4948748
550	0.9992402	1.0000000	1.0000000	0.2773799	0.0242719	0.9999906	0.9382897	0.3562970	0.7988625	0.5981890
600	0.9992402	1.0000000	1.0000000	0.2622028	0.0261491	0.9999884	0.9060504	0.3959749	0.6791825	0.6764244
650	0.9992402	1.0000000	1.0000000	0.2383711	0.0321276	0.9999795	0.8706972	0.4294788	0.5667976	0.6907608
700	0.9992402	1.0000000	1.0000000	0.2281633	0.0424879	0.9999590	0.8352068	0.4640725	0.5127469	0.6878928
750	0.9992402	1.0000000	1.0000000	0.2254143	0.0533203	0.9999314	0.7992155	0.4923642	0.4965819	0.6831325
800	0.9992402	1.0000000	1.0000000	0.2253310	0.0605422	0.9999094	0.7673354	0.5099141	0.4955456	0.6803215
850	0.9992402	1.0000000	1.0000000	0.2257904	0.0637153	0.9998986	0.7441862	0.5183561	0.4979528	0.6793065
900	0.9992402	1.0000000	1.0000000	0.2261253	0.0645320	0.9998954	0.7303481	0.5214713	0.4998322	0.6791495
950	0.9992402	1.0000000	1.0000000	0.2262684	0.0644926	0.9998954	0.7234318	0.5222505	0.5006712	0.6792336
1000	0.9992402	1.0000000	1.0000000	0.2263032	0.0643132	0.9998959	0.7205290	0.5222844	0.5008918	0.6793202

0	0.9992402	1.0000000	1.0000000	0.2262823	0.0641399	0.9998965	0.7190973	0.5221132	0.5007884	0.6793774
50	0.9991965	0.9392108	1.0000000	0.2262828	0.0208929	0.9998492	0.1838516	0.4307729	0.3431050	0.6793740
100	0.9990721	0.9217326	1.0000000	0.2262835	0.0130323	0.9996397	0.1250085	0.4226554	0.3141519	0.6793731
150	0.9989516	0.9167073	1.0000000	0.2262839	0.0133978	0.9993604	0.1202031	0.4337425	0.3088365	0.6793731
200	0.9988726	0.9152624	1.0000000	0.2262841	0.0145159	0.9991619	0.1193292	0.4429709	0.3078607	0.6793732
250	0.9988302	0.9148470	1.0000000	0.2262841	0.0151384	0.9990622	0.1183276	0.4479476	0.3076815	0.6793734
300	0.9988101	0.9147276	1.0000000	0.2262841	0.0153956	0.9990206	0.1174909	0.4502239	0.3076486	0.6793734
350	0.9988012	0.9146932	1.0000000	0.2262841	0.0154884	0.9990051	0.1169658	0.4511804	0.3076425	0.6793734
400	0.9987975	0.9146834	1.0000000	0.2262841	0.0155194	0.9989997	0.1166855	0.4515630	0.3076413	0.6793734
450	0.9987960	0.9146805	1.0000000	0.2262841	0.0155292	0.9989979	0.1165501	0.4517112	0.3076411	0.6793734
500	0.9987954	0.9146797	1.0000000	0.2262841	0.0155322	0.9989973	0.1164889	0.4517676	0.3076411	0.6793734
550	0.9988625	0.9754687	1.0000000	0.2262841	0.1074447	0.9993093	0.6867278	0.5490150	0.4653272	0.6793734
600	0.9990136	0.9929468	1.0000000	0.2262841	0.0909302	0.9996634	0.7096143	0.5517936	0.4942839	0.6793734
650	0.9991270	0.9979721	1.0000000	0.2262841	0.0753067	0.9998141	0.6979599	0.5391332	0.4996013	0.6793734
700	0.9991888	0.9994169	1.0000000	0.2262841	0.0682059	0.9998687	0.7000547	0.5301275	0.5005778	0.6793734
750	0.9992181	0.9998324	1.0000000	0.2262841	0.0655195	0.9998874	0.7068909	0.5255446	0.5007571	0.6793734
800	0.9992311	0.9999518	1.0000000	0.2262841	0.0645909	0.9998936	0.7125347	0.5235072	0.5007900	0.6793734
850	0.9992365	0.9999861	1.0000000	0.2262841	0.0642877	0.9998956	0.7159445	0.5226644	0.5007960	0.6793734
900	0.9992388	0.9999960	1.0000000	0.2262841	0.0641926	0.9998962	0.7177145	0.5223306	0.5007972	0.6793734
950	0.9992397	0.9999989	1.0000000	0.2262841	0.0641636	0.9998964	0.7185534	0.5222019	0.5007974	0.6793734
1000	0.9992400	0.9999997	1.0000000	0.2262841	0.0641550	0.9998965	0.7189275	0.5221533	0.5007974	0.6793734

0	0.9992402	1.0000000	1.0000000	0.2262823	0.0641399	0.9998965	0.7190973	0.5221132	0.5007884	0.6793774
50	0.9982916	0.3545516	1.0000000	0.0650206	0.0640881	0.9998967	0.7191750	0.5220412	0.5065466	0.6292908
100	0.9764199	0.1689723	1.0000000	0.0500911	0.0610315	0.9999063	0.7197074	0.5176533	0.5987011	0.4266615
150	0.7348360	0.1156146	1.0000000	0.0936070	0.0473024	0.9999428	0.7266693	0.4916382	0.8051809	0.3143090
200	0.3034808	0.1002732	1.0000000	0.1475285	0.0326739	0.9999735	0.7514239	0.4487665	0.9159321	0.4012261
250	0.1031045	0.0958622	1.0000000	0.1264046	0.0251785	0.9999870	0.7889481	0.4155172	0.9024460	0.5115201
300	0.0406528	0.0945940	1.0000000	0.0915021	0.0231270	0.9999910	0.8216878	0.4022443	0.8332814	0.4979124
350	0.0225428	0.0942293	1.0000000	0.0871856	0.0237947	0.9999909	0.8396743	0.4035559	0.8239977	0.4250221
400	0.0172488	0.0941245	1.0000000	0.1062226	0.0241604	0.9999907	0.8452119	0.4052402	0.8689388	0.3993441
450	0.0156440	0.0940943	1.0000000	0.1185254	0.0233676	0.9999916	0.8469072	0.4014438	0.8938035	0.4369140
500	0.0151346	0.0940857	1.0000000	0.1094770	0.0226338	0.9999924	0.8498263	0.3971075	0.8794843	0.4671585
550	0.3529589	0.7395316	1.0000000	0.2932381	0.0227023	0.9999923	0.8529399	0.3967924	0.8353297	0.5937422
600	0.8323411	0.9251101	1.0000000	0.2684475	0.0244448	0.9999905	0.8533045	0.4048598	0.6980943	0.6797358
650	0.9586428	0.9784677	1.0000000	0.2394732	0.0304232	0.9999822	0.8462166	0.4285720	0.5707500	0.6934381
700	0.9893464	0.9938090	1.0000000	0.2279841	0.0412536	0.9999616	0.8268612	0.4619068	0.5115351	0.6892737
750	0.9967957	0.9982200	1.0000000	0.2251097	0.0528640	0.9999325	0.7976102	0.4912945	0.4948258	0.6835907
800	0.9986217	0.9994882	1.0000000	0.2251485	0.0606131	0.9999092	0.7674910	0.5097933	0.4944803	0.6803642
850	0.9990782	0.9998528	1.0000000	0.2257203	0.0639244	0.9998979	0.7443333	0.5185886	0.4975301	0.6792468
900	0.9991958	0.9999577	1.0000000	0.2261115	0.0646881	0.9998949	0.7302441	0.5217068	0.4997395	0.6791007
950	0.9992274	0.9999878	1.0000000	0.2262722	0.0645692	0.9998951	0.7232340	0.5223915	0.5006865	0.6792117
1000	0.9992363	0.9999965	1.0000000	0.2263083	0.0643395	0.9998958	0.7203629	0.5223464	0.5009194	0.6793144

0	0.9992402	1.0000000	1.0000000	0.2262823	0.0641399	0.9998965	0.7190973	0.5221132	0.5007884	0.6793774
50	0.9993648	1.0000000	1.0000000	0.2262828	0.0538100	0.9998825	0.1853509	0.5056390	0.4404074	0.6793740
100	0.9993941	1.0000000	1.0000000	0.2262835	0.0583959	0.9998447	0.1207531	0.5101538	0.4293231	0.6793731
150	0.9994010	1.0000000	1.0000000	0.2262839	0.0636084	0.9998123	0.1125634	0.5171538	0.4272893	0.6793731
200	0.9994026	1.0000000	1.0000000	0.2262841	0.0664334	0.9997945	0.1107563	0.5215889	0.4269163	0.6793732
250	0.9994030	1.0000000	1.0000000	0.2262841	0.0676184	0.9997866	0.1098387	0.5237807	0.4268477	0.6793734
300	0.9994031	1.0000000	1.0000000	0.2262841	0.0680538	0.9997836	0.1092903	0.5247434	0.4268351	0.6793734
350	0.9994031	1.0000000	1.0000000	0.2262841	0.0682015	0.9997825	0.1089910	0.5251392	0.4268327	0.6793734
400	0.9994031	1.0000000	1.0000000	0.2262841	0.0682490	0.9997822	0.1088425	0.5252954	0.4268322	0.6793734
450	0.9994031	1.0000000	1.0000000	0.2262841	0.0682637	0.9997820	0.1087738	0.5253554	0.4268321	0.6793734
500	0.9994031	1.0000000	1.0000000	0.2262841	0.0682682	0.9997820	0.1087436	0.5253781	0.4268321	0.6793734
550	0.9992785	1.0000000	1.0000000	0.2262841	0.0793041	0.9998079	0.6354547	0.5412743	0.4872148	0.6793734
600	0.9992492	1.0000000	1.0000000	0.2262841	0.0731641	0.9998524	0.6937606	0.5363561	0.4983032	0.6793734
650	0.9992423	1.0000000	1.0000000	0.2262841	0.0680298	0.9998783	0.7026229	0.5296443	0.5003394	0.6793734
700	0.9992407	1.0000000	1.0000000	0.2262841	0.0655980	0.9998897	0.7084315	0.5255514	0.5007133	0.6793734
750	0.9992403	1.0000000	1.0000000	0.2262841	0.0646480	0.9998941	0.7130973	0.5235654	0.5007820	0.6793734
800	0.9992403	1.0000000	1.0000000	0.2262841	0.0643128	0.9998957	0.7160949	0.5227016	0.5007946	0.6793734
850	0.9992402	1.0000000	1.0000000	0.2262841	0.0642019	0.9998962	0.7177363	0.5223485	0.5007969	0.6793734
900	0.9992402	1.0000000	1.0000000	0.2262841	0.0641667	0.9998964	0.7185464	0.5222097	0.5007973	0.6793734
950	0.9992402	1.0000000	1.0000000	0.2262841	0.0641560	0.9998965	0.7189191	0.5221564	0.5007974	0.6793734
1000	0.9992402	1.0000000	1.0000000	0.2262841	0.0641528	0.9998965	0.7190821	0.5221363	0.5007974	0.6793734

0	0.9992402	1.0000000	1.0000000	0.2262823	0.0641399	0.9998965	0.7190973	0.5221132	0.5007884	0.6793774
50	0.9992868	1.0000000	1.0000000	0.2262828	0.0743506	0.9998576	0.7178276	0.5342177	0.3635029	0.6793740
100	0.9992977	1.0000000	1.0000000	0.2262835	0.1040637	0.9997048	0.7043666	0.5648198	0.3382958	0.6793731
150	0.9993003	1.0000000	1.0000000	0.2262839	0.1310082	0.9995220	0.6778645	0.5903179	0.3336684	0.6793731
200	0.9993009	1.0000000	1.0000000	0.2262841	0.1460000	0.9994001	0.6509996	0.6048511	0.3328190	0.6793732
250	0.9993010	1.0000000	1.0000000	0.2262841	0.1524650	0.9993408	0.6316090	0.6117699	0.3326631	0.6793734
300	0.9993010	1.0000000	1.0000000	0.2262841	0.1548819	0.9993165	0.6201259	0.6147554	0.3326343	0.6793734
350	0.9993010	1.0000000	1.0000000	0.2262841	0.1557104	0.9993076	0.6141253	0.6159705	0.3326290	0.6793734
400	0.9993011	1.0000000	1.0000000	0.2262841	0.1559788	0.9993045	0.6112435	0.6164472	0.3326280	0.6793734
450	0.9993011	1.0000000	1.0000000	0.2262841	0.1560623	0.9993034	0.6099400	0.6166297	0.3326278	0.6793734
500	0.9993011	1.0000000	1.0000000	0.2262841	0.1560876	0.9993031	0.6093760	0.6166985	0.3326278	0.6793734
550	0.9992545	1.0000000	1.0000000	0.2262841	0.1313954	0.9994922	0.6109393	0.6010144	0.4699156	0.6793734
600	0.9992436	1.0000000	1.0000000	0.2262841	0.0944648	0.9997277	0.6269649	0.5679279	0.4951264	0.6793734
650	0.9992410	1.0000000	1.0000000	0.2262841	0.0755927	0.9998348	0.6552716	0.5441673	0.4997560	0.6793734
700	0.9992404	1.0000000	1.0000000	0.2262841	0.0681151	0.9998752	0.6816336	0.5317173	0.5006062	0.6793734
750	0.9992403	1.0000000	1.0000000	0.2262841	0.0654518	0.9998894	0.6995610	0.5260552	0.5007623	0.6793734
800	0.9992402	1.0000000	1.0000000	0.2262841	0.0645617	0.9998942	0.7097447	0.5236743	0.5007910	0.6793734
850	0.9992402	1.0000000	1.0000000	0.2262841	0.0642770	0.9998958	0.7149102	0.5227202	0.5007962	0.6793734
900	0.9992402	1.0000000	1.0000000	0.2262841	0.0641890	0.9998963	0.7173373	0.5223495	0.5007972	0.6793734
950	0.9992402	1.0000000	1.0000000	0.2262841	0.0641625	0.9998964	0.7184172	0.5222085	0.5007974	0.6793734
1000	0.9992402	1.0000000	1.0000000	0.2262841	0.0641546	0.9998965	0.7188787	0.5221556	0.5007974	0.6793734

0	0.9992402	1.0000000	1.0000000	0.2262823	0.0641399	0.9998965	0.7190973	0.5221132	0.5007884	0.6793774
50	0.9992402	1.0000000	1.0000000	0.2262828	0.0641484	0.9998965	0.1461067	0.5221201	0.5007901	0.6793740
100	0.9992402	1.0000000	1.0000000	0.2262835	0.0641516	0.9998965	0.0755162	0.5221242	0.5007941	0.6793731
150	0.9992402	1.0000000	1.0000000	0.2262839	0.0641521	0.9998965	0.0668197	0.5221253	0.5007965	0.6793731
200	0.9992402	1.0000000	1.0000000	0.2262841	0.0641519	0.9998965	0.0657483	0.5221252	0.5007974	0.6793732
250	0.9992402	1.0000000	1.0000000	0.2262841	0.0641516	0.9998965	0.0656163	0.5221248	0.5007976	0.6793734
300	0.9992402	1.0000000	1.0000000	0.2262841	0.0641515	0.9998965	0.0656000	0.5221246	0.5007975	0.6793734
350	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.0655981	0.5221245	0.5007975	0.6793734
400	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.0655978	0.5221244	0.5007974	0.6793734
450	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.0655978	0.5221244	0.5007974	0.6793734
500	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.0655978	0.5221244	0.5007974	0.6793734
550	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.6386750	0.5221244	0.5007974	0.6793734
600	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.7092773	0.5221244	0.5007974	0.6793734
650	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.7179753	0.5221244	0.5007974	0.6793734
700	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.7190469	0.5221244	0.5007974	0.6793734
750	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.7191790	0.5221244	0.5007974	0.6793734
800	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.7191952	0.5221244	0.5007974	0.6793734
850	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.7191972	0.5221244	0.5007974	0.6793734
900	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.7191975	0.5221244	0.5007974	0.6793734
950	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.7191975	0.5221244	0.5007974	0.6793734
1000	0.9992402	1.0000000	1.0000000	0.2262841	0.0641514	0.9998965	0.7191975	0.5221244	0.5007974	0.6793734

0	0.9992402	1.0000000	1.0000000	0.2262823	0.0641399	0.9998965	0.7190973	0.5221132	0.5007884	0.6793774
50	0.9994151	0.8902541	0.9841543	0.2262582	0.0641500	0.9999696	0.7191723	0.5221221	0.5006599	0.6802995
100	0.9993082	0.8586999	0.9798973	0.2260451	0.0642082	0.9999905	0.7191823	0.5222016	0.4995090	0.6821105
150	0.9991471	0.8496275	0.9787537	0.2256955	0.0644450	0.9999964	0.7190825	0.5225432	0.4975732	0.6831888
200	0.9990262	0.8470190	0.9784465	0.2254103	0.0648494	0.9999981	0.7187452	0.5231588	0.4959544	0.6835517
250	0.9989568	0.8462690	0.9783640	0.2252563	0.0652668	0.9999986	0.7181557	0.5238342	0.4950560	0.6835899
300	0.9989226	0.8460533	0.9783418	0.2251984	0.0655755	0.9999987	0.7174619	0.5243717	0.4947050	0.6835467
350	0.9989072	0.8459913	0.9783358	0.2251862	0.0657521	0.9999988	0.7168416	0.5247095	0.4946236	0.6835098
400	0.9989007	0.8459735	0.9783342	0.2251884	0.0658322	0.9999988	0.7163910	0.5248838	0.4946314	0.6834928
450	0.9988980	0.8459684	0.9783338	0.2251921	0.0658601	0.9999988	0.7161143	0.5249585	0.4946513	0.6834881
500	0.9988970	0.8459669	0.9783337	0.2251942	0.0658663	0.9999988	0.7159674	0.5249846	0.4946633	0.6834881
550	0.9985468	0.9557124	0.9941794	0.2252195	0.0658644	0.9999214	0.7158992	0.5249894	0.4947994	0.6825471
600	0.9987977	0.9872664	0.9984363	0.2254329	0.0658056	0.9998994	0.7158817	0.5249134	0.4959621	0.6807278
650	0.9990222	0.9963388	0.9995799	0.2257830	0.0655601	0.9998940	0.7159771	0.5245677	0.4979047	0.6796607
700	0.9991431	0.9989473	0.9998871	0.2260690	0.0651483	0.9998936	0.7163162	0.5239471	0.4995230	0.6793077
750	0.9991991	0.9996973	0.9999697	0.2262234	0.0647318	0.9998946	0.7169098	0.5232708	0.5004169	0.6792735
800	0.9992234	0.9999130	0.9999919	0.2262811	0.0644292	0.9998955	0.7176050	0.5227362	0.5007635	0.6793174
850	0.9992335	0.9999750	0.9999978	0.2262930	0.0642583	0.9998961	0.7182234	0.5224021	0.5008423	0.6793539
900	0.9992376	0.9999928	0.9999994	0.2262906	0.0641816	0.9998964	0.7186705	0.5222305	0.5008336	0.6793706
950	0.9992392	0.9999979	0.9999998	0.2262868	0.0641551	0.9998965	0.7189439	0.5221573	0.5008134	0.6793751
1000	0.9992398	0.9999994	1.0000000	0.2262847	0.0641493	0.9998965	0.7190885	0.5221319	0.5008015	0.6793751

0	0.9992402	1.0000000	1.0000000	0.2262823	0.0641399	0.9998965	0.7190973	0.5221132	0.5007884	0.6793774
50	0.9988884	0.6447603	1.0000000	0.0902323	0.0640992	0.9999141	0.4265636	0.5220556	0.5053884	0.6409477
100	0.9967352	0.5426219	1.0000000	0.0822011	0.0617640	0.9999248	0.3907632	0.5187431	0.5713820	0.5004866
150	0.9916603	0.5132550	1.0000000	0.1258946	0.0508012	0.9999496	0.3893569	0.4993388	0.7259147	0.4298897
200	0.9851401	0.5048115	1.0000000	0.1641063	0.0371870	0.9999738	0.3999365	0.4646212	0.8160870	0.5068556
250	0.9798045	0.5023838	1.0000000	0.1434616	0.0296466	0.9999854	0.4177834	0.4369159	0.7851524	0.5707729
300	0.9765553	0.5016858	1.0000000	0.1177855	0.0281543	0.9999884	0.4336988	0.4281782	0.7241733	0.5582665
350	0.9749048	0.5014851	1.0000000	0.1154721	0.0296200	0.9999873	0.4417351	0.4320254	0.7176703	0.5146429
400	0.9741538	0.5014274	1.0000000	0.1291564	0.0303366	0.9999865	0.4432299	0.4348917	0.7526817	0.5002231
450	0.9738347	0.5014108	1.0000000	0.1373800	0.0293783	0.9999876	0.4431568	0.4318541	0.7731164	0.5211370
500	0.9737048	0.5014060	1.0000000	0.1320904	0.0284166	0.9999886	0.4443293	0.4278924	0.7622078	0.5377929
550	0.9832805	0.8566443	1.0000000	0.2571025	0.0284726	0.9999861	0.7762381	0.4275131	0.7316131	0.6097784
600	0.9936042	0.9587824	1.0000000	0.2525870	0.0303403	0.9999827	0.8172111	0.4338461	0.6434581	0.6725294
650	0.9974229	0.9881491	1.0000000	0.2362685	0.0360371	0.9999728	0.8164228	0.4515719	0.5574471	0.6867385
700	0.9986466	0.9965926	1.0000000	0.2282676	0.0452900	0.9999527	0.8017941	0.4760157	0.5134125	0.6857082
750	0.9990389	0.9990203	1.0000000	0.2258381	0.0545567	0.9999280	0.7795516	0.4976508	0.4989546	0.6823659
800	0.9991693	0.9997183	1.0000000	0.2256083	0.0607003	0.9999090	0.7569210	0.5116228	0.4971411	0.6802197
850	0.9992145	0.9999190	1.0000000	0.2259034	0.0635032	0.9998993	0.7394354	0.5186125	0.4986261	0.6793845
900	0.9992307	0.9999767	1.0000000	0.2261507	0.0643272	0.9998962	0.7285556	0.5213430	0.4999975	0.6792219
950	0.9992367	0.9999933	1.0000000	0.2262645	0.0643826	0.9998958	0.7229192	0.5221171	0.5006584	0.6792683
1000	0.9992389	0.9999981	1.0000000	0.2262958	0.0642730	0.9998961	0.7204541	0.5222169	0.5008524	0.6793302
