"Time"	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C
950	0.5506394	0.2880930	0.8949347	0.2456190	0.4560583	0.3964855	0.4733625	0.9838349	0.1108188	0.9688375
1000	0.5300582	0.1805112	0.8983492	0.2971437	0.3761662	0.3690246	0.5027729	0.9506216	0.0645091	1.0639176

0	0.4044684	0.1943853	0.8487493	0.3419321	0.4397986	0.8985757	0.7565898	0.9873274	0.0820443	1.0064926
50	0.4308847	0.1539794	0.9195949	0.2919416	0.4180422	0.7452741	0.7382109	1.0110844	0.0837290	1.0347505
100	0.3790338	0.1214615	0.7889997	0.3328425	0.4556132	0.8062514	0.9056057	1.0498448	0.0825138	1.0853550
150	0.4128445	0.1571373	0.8549249	0.2891439	0.4801949	0.8511563	0.9101178	1.0119785	0.0668145	1.0228416
200	0.3529896	0.1726237	0.8286406	0.2920300	0.4682206	0.8598411	1.0037731	0.9681083	0.0890678	1.1453456
250	0.5156369	0.1912155	0.8704965	0.2938609	0.4970082	0.9640552	1.0987362	0.9908570	0.0544166	0.9414923
300	0.4749799	0.2406144	0.9492642	0.2385316	0.5218824	0.9223331	1.0574559	0.9304282	0.0848560	0.9903289
350	0.4615652	0.2488027	0.9563310	0.2295220	0.4394868	0.9040472	1.0085859	0.8983829	0.1150487	1.0219480
400	0.4678667	0.2526782	0.9908601	0.2607844	0.5322829	0.9828642	0.9477192	0.9965022	0.0889454	1.0432484
450	0.5339760	0.2209301	0.9745649	0.2142303	0.5721540	0.9852394	1.0110493	0.9740065	0.0709814	1.0423595
500	0.4807466	0.3679303	0.9448363	0.2009316	0.5754805	0.9631217	1.0249054	0.9826169	0.0845531	0.9952120
550	0.5309205	0.3682632	0.8287912	0.1684843	0.6585944	1.0321747	0.8035463	0.9953560	0.0923308	0.9822150
600	0.6485139	0.4596324	0.9944841	0.1575653	0.6346230	0.9651928	0.5696771	0.9205319	0.0798294	0.9699360
650	0.6338396	0.3558824	0.9609189	0.1433102	0.6106228	0.7307143	0.4679276	0.8719733	0.0982566	0.9760867
700	0.6591606	0.3834247	1.0558117	0.1590024	0.5357411	0.5741892	0.4067181	0.9814174	0.0895457	1.0588218
750	0.6115092	0.3722120	0.8610745	0.2126681	0.4289990	0.4290372	0.3637116	0.9329638	0.1059160	1.0231495
800	0.5463497	0.2852719	0.9402548	0.2611869	0.3654650	0.2965932	0.4038008	0.9916087	0.1164609	0.9258473
850	0.3991132	0.1970167	0.9672404	0.3896918	0.2894650	0.2742811	0.4018488	0.9787134	0.1000579	0.8855138
900	0.2753559	0.0925606	0.8587040	0.5409101	0.2473133	0.3169951	0.5857708	0.9926740	0.0907344	0.9699808
950	0.2080760	0.0890111	0.8173351	0.6589119	0.2412655	0.4753649	0.6249368	1.0074755	0.0676738	0.9833215
1000	0.2007654	0.0518105	0.7084688	0.6956772	0.2421654	0.6179721	0.6666075	1.0431525	0.0820675	1.1036373

0	0.4044684	0.1943853	0.8487493	0.3419321	0.4397986	0.8985757	0.7565898	0.9873274	0.0820443	1.0064926
50	0.5162243	0.2790400	0.7353099	0.2941090	0.5694434	0.7684865	0.5631069	1.0749318	0.0809037	0.8910957
100	0.5634209	0.2975815	0.6095976	0.2257477	0.5466528	0.7384122	0.5731110	0.9334134	0.1002016	0.7187834
150	0.6051106	0.2207865	0.4854714	0.2157309	0.4897730	0.7215641	0.5097214	0.9073736	0.1095985	0.6136557
200	0.6074655	0.2142371	0.3973252	0.2353456	0.5384148	0.7757641	0.4370119	1.0271537	0.1226165	0.4322676
250	0.5411807	0.2530878	0.4961666	0.2232515	0.5057220	0.7353375	0.4472302	1.0554362	0.1292425	0.4947597
300	0.4891356	0.2555806	0.4775723	0.2398102	0.5517329	0.6326203	0.5030023	1.0323460	0.1237740	0.4799080
350	0.5133724	0.3117581	0.5135761	0.2909471	0.4933587	0.6533603	0.5377954	0.9919275	0.1724779	0.4250114
400	0.5771309	0.2261799	0.4856583	0.2398592	0.4893648	0.6484198	0.4926004	0.8476749	0.2062800	0.4774350
450	0.5620351	0.2178166	0.4228911	0.2669416	0.4677987	0.6997092	0.5309227	1.0229478	0.1724652	0.5005732
500	0.4925393	0.1903684	0.5049013	0.2631975	0.4597352	0.7621787	0.5242931	0.9414118	0.1383807	0.5197732
550	0.4925292	0.1903186	0.7159498	0.2641577	0.4800726	0.6345804	0.4711697	1.0861038	0.1467952	0.7759405
600	0.5190375	0.1536547	0.8320685	0.2286677	0.4639034	0.5561982	0.4573633	1.0615137	0.1165807	0.8314234
650	0.4393451	0.1732164	0.9041397	0.2945728	0.3935440	0.4265522	0.4849316	0.9934755	0.1007366	0.9380847
700	0.4457005	0.1418579	0.9460489	0.3005771	0.3891177	0.3851476	0.4573371	0.9830414	0.0834068	1.0714002
750	0.4196415	0.1503987	0.8845869	0.3726050	0.3449895	0.3732651	0.5727752	1.0772860	0.0689070	1.0389478
800	0.3986543	0.1240379	0.9028023	0.4859465	0.2635246	0.4381631	0.6184600	1.0666598	0.0987266	0.9759561
850	0.2685770	0.0848748	0.8912959	0.5651890	0.2720877	0.5857047	0.7264881	0.9720592	0.1202452	0.9249567
900	0.2463044	0.0577279	0.9145873	0.6015624	0.2920242	0.6519881	0.7448638	0.9873647	0.1000059	0.9099729
950	0.2705715	0.0666031	0.7307645	0.5135491	0.3786410	0.7467049	0.7665520	1.0291258	0.0861343	0.9272919
1000	0.2701577	0.0808808	0.6325616	0.5286295	0.4104048	0.9357911	0.7627731	1.0013679	0.1043083	1.0069340

0	0.4044684	0.1943853	0.8487493	0.3419321	0.4397986	0.8985757	0.7565898	0.9873274	0.0820443	1.0064926
50	0.4238962	0.2175830	0.8908558	0.2887550	0.4949101	0.7075317	0.6385631	0.8756023	0.0758648	0.9393671
100	0.4376616	0.2231967	0.8858884	0.2515826	0.4316686	0.7012437	0.6354544	0.8378234	0.0686906	1.0246792
150	0.4028257	0.2388674	0.9017012	0.2519129	0.4188470	0.7828027	0.6523174	0.8437706	0.0747353	0.9964892
200	0.3716811	0.1993782	0.9832379	0.3225282	0.4921745	0.7666705	0.6715344	0.8724676	0.0573830	1.0625542
250	0.4199781	0.2464938	0.9303315	0.3036196	0.4451597	0.7467257	0.7371892	0.8392642	0.0546985	1.0608469
300	0.3989007	0.2014797	0.8750868	0.2955833	0.4824744	0.8368653	0.6997524	0.9263690	0.0597209	1.0863655
350	0.4541552	0.2427397	1.0244654	0.2970642	0.5117829	0.8025395	0.7784180	0.8689398	0.0937057	1.0297110
400	0.4641789	0.2384841	0.9329681	0.2456378	0.5570887	0.8087538	0.6091900	0.8867342	0.0707951	1.0933709
450	0.5519509	0.2415439	0.9962978	0.2438842	0.5018442	0.8146879	0.6568290	0.8350244	0.0546356	1.0829891
500	0.5924569	0.2431713	0.8756168	0.2659179	0.4814266	0.7565227	0.5589368	0.7828646	0.0549349	1.0641819
550	0.5369163	0.2488279	0.9247489	0.3311091	0.4584497	0.5760010	0.4147531	0.8210609	0.0696520	1.0410969
600	0.4414654	0.1635552	1.0030787	0.3703445	0.4258911	0.4394847	0.5071778	0.9229202	0.0669468	1.1337181
650	0.4102467	0.1748307	0.9703725	0.3615742	0.3935153	0.4357294	0.6060598	0.9412148	0.0422394	1.0725085
700	0.3349785	0.1839156	0.9689777	0.3903555	0.3810444	0.4542926	0.6733724	1.0142296	0.0577641	1.0491264
750	0.2588910	0.1584371	0.9047344	0.4491417	0.3186039	0.5028314	0.6846670	1.0170219	0.0770918	1.0221449
800	0.2625731	0.1120562	0.8499759	0.4855355	0.2711040	0.5930906	0.7887520	1.0376531	0.0797813	0.9840825
850	0.2081421	0.0694982	0.7719790	0.4661739	0.2667688	0.7017088	0.7408194	1.0246876	0.0906842	0.9452952
900	0.2313529	0.0898632	0.6972578	0.5414801	0.2966938	0.6851699	0.6936049	1.0805925	0.0804719	0.9973729
950	0.2772442	0.0652236	0.7364850	0.5168519	0.3528961	0.7997387	0.7784240	1.0845605	0.0863296	0.9470891
1000	0.2957974	0.0725877	0.7220810	0.4686372	0.3629455	0.7776519	0.6218584	1.0367803	0.1032696	1.0470700

0	0.4044684	0.1943853	0.8487493	0.3419321	0.4397986	0.8985757	0.7565898	0.9873274	0.0820443	1.0064926
50	0.4798739	0.2398323	0.5967116	0.2736325	0.6033145	0.8288202	0.5997171	0.9186004	0.0867296	1.0407706
100	0.5274213	0.3430090	0.3532434	0.2325752	0.7342931	0.7744332	0.5200451	0.9426563	0.0783268	1.0782135
150	0.6277253	0.4053209	0.2968429	0.1545461	0.8223615	0.7765463	0.3699722	0.9006987	0.1153576	0.9638395
200	0.6563972	0.4338419	0.2169606	0.1651160	0.9061338	0.5516842	0.3175613	0.9466031	0.0972583	0.9744079
250	0.7824634	0.5470018	0.2295485	0.1017173	0.9168662	0.4154762	0.3397251	0.8568146	0.1058451	1.0335162
300	0.8768283	0.6151306	0.2032520	0.1148238	0.8499498	0.4001923	0.3409731	0.9444963	0.1194588	1.0602068
350	0.8312653	0.6043561	0.2314985	0.1080682	0.8308875	0.3857944	0.3514830	0.9456816	0.1011140	1.0057301
400	0.7883131	0.6529146	0.2046650	0.0966961	0.8842714	0.3388131	0.3637733	1.0471982	0.1035622	1.0401389
450	0.8627634	0.6840481	0.1932679	0.0641121	0.9291320	0.3356519	0.3269251	1.0128646	0.0797725	1.0249691
500	0.7348493	0.7490959	0.2278705	0.0616734	0.7751123	0.3380120	0.3207138	0.9863255	0.0803370	0.8859917
550	0.6942385	0.6193761	0.6457467	0.0904011	0.7021385	0.2769278	0.3226364	0.9592247	0.0646118	0.9250234
600	0.7633210	0.5346259	0.8379412	0.1250120	0.5338409	0.2047900	0.2941947	1.0077045	0.0734957	1.0449002
650	0.6097153	0.3886348	0.9329110	0.1765121	0.3619249	0.1288694	0.3427253	0.9640138	0.0943058	1.0188170
700	0.4307208	0.1936501	0.9394772	0.2976860	0.2195492	0.1337466	0.4021116	1.0107885	0.0996853	1.0449552
750	0.2552257	0.1017388	0.8883097	0.5048736	0.1550841	0.1710339	0.5347669	0.9076749	0.0953409	1.0041529
800	0.1675307	0.0740126	0.7227587	0.6625488	0.1250704	0.2674136	0.5586630	0.9455718	0.0728628	0.9475134
850	0.1268327	0.0580125	0.7193709	0.8321803	0.1374838	0.4376225	0.7500653	0.9438979	0.0875192	1.0172866
900	0.1153045	0.0452592	0.6561934	0.9055723	0.1783348	0.5921377	0.8381682	0.9760877	0.0842890	1.0336089
950	0.1009565	0.0671755	0.6810816	0.8860330	0.2915115	0.7121557	0.8154277	1.0732496	0.1001758	1.0236015
1000	0.1935269	0.0997862	0.6458791	0.7278763	0.3464942	0.7971988	0.9691062	1.1910988	0.1002733	0.9634359

0	0.4044684	0.1943853	0.8487493	0.3419321	0.4397986	0.8985757	0.7565898	0.9873274	0.0820443	1.0064926
50	0.4937698	0.3989347	0.8569222	0.2758648	0.5224677	0.7233553	0.6135058	1.0273097	0.0668271	0.7167105
100	0.5291700	0.5014024	0.8600506	0.2627896	0.4967684	0.6592178	0.6740653	0.9790009	0.0813717	0.3557297
150	0.5899983	0.5851724	0.9236026	0.2926071	0.4937041	0.6844705	0.6113972	1.0403169	0.1510569	0.2556585
200	0.5257387	0.6667351	0.9400030	0.3239682	0.4357752	0.7449309	0.5935460	0.8839388	0.2176066	0.1452250
250	0.4465400	0.6043483	0.8008146	0.3228870	0.4015936	0.6712800	0.5465075	0.8649862	0.2999391	0.1299622
300	0.4300807	0.5551191	0.9462518	0.3503830	0.4133953	0.6174954	0.6230371	0.7620962	0.4207244	0.0872133
350	0.4754818	0.5426981	0.8767966	0.3829455	0.4281450	0.6246043	0.6408534	0.7291987	0.4255279	0.1215545
400	0.4510210	0.5670553	0.9532102	0.4546481	0.3981447	0.6933952	0.6571837	0.7338263	0.4298237	0.1185656
450	0.4668697	0.5760252	0.8433905	0.3678826	0.4911103	0.7325207	0.5564792	0.6963897	0.4693896	0.1249364
500	0.4567618	0.5568883	0.9225928	0.3847481	0.5196997	0.5350949	0.5518841	0.7770030	0.4408791	0.1640186
550	0.4602775	0.3589455	0.9188751	0.3009431	0.3858228	0.4998455	0.6185383	0.7952991	0.4655209	0.4456876
600	0.4353855	0.2250170	0.9784518	0.3451606	0.3400434	0.4871682	0.5910735	0.7162104	0.3105365	0.7647396
650	0.3494527	0.1240715	0.8578551	0.4309243	0.3187898	0.5079444	0.5565558	0.8168803	0.1611026	0.9068826
700	0.2642759	0.1334512	0.8969756	0.4690367	0.3535064	0.5793460	0.6533591	0.8163146	0.0926876	1.1105436
750	0.3056418	0.1183921	0.7664420	0.4511032	0.3556694	0.7306149	0.6765180	0.8755534	0.1074146	1.0654842
800	0.2875578	0.1385208	0.8447689	0.4515502	0.4055347	0.7595139	0.7045064	0.9479713	0.0945894	1.0201471
850	0.3672118	0.1287100	0.8905914	0.3531619	0.4615468	0.8248932	0.6211057	0.9248888	0.0972922	1.0176186
900	0.3338310	0.1791438	0.8540563	0.3688905	0.4898570	0.7708676	0.7554313	1.0026113	0.0945456	0.9783114
950	0.3653841	0.1847010	0.8559464	0.2995108	0.4645563	0.8051042	0.5767558	0.9849344	0.1401575	0.9180461
1000	0.3985864	0.1819814	0.8783793	0.3494054	0.4560384	0.6659933	0.5751309	1.0423012	0.1049870	1.0659562

0	0.4044684	0.1943853	0.8487493	0.3419321	0.4397986	0.8985757	0.7565898	0.9873274	0.0820443	1.0064926
50	0.4927313	0.3023918	0.8255873	0.2911487	0.4981707	0.8085550	0.5872992	0.8658826	0.0415205	0.9886498
100	0.5095529	0.3713588	1.0668989	0.2480293	0.4390585	0.8224355	0.6861151	0.8928895	0.0521805	0.9965152
150	0.5173125	0.3465278	1.0177321	0.2676895	0.4655208	0.7765216	0.7232726	0.9922134	0.0885171	1.0098198
200	0.4448057	0.3350563	0.9324903	0.3109556	0.4435021	0.9023224	0.7509857	1.0943518	0.0789022	0.9927130
250	0.4602983	0.3305206	0.9965225	0.2784781	0.4779789	0.9352934	0.7605324	1.0387326	0.0818717	0.9942274
300	0.5031254	0.3739853	1.0003458	0.2867322	0.5610015	0.9280177	0.6603045	1.0616055	0.0906766	0.8712122
350	0.4451612	0.4847353	0.8828048	0.2442427	0.5699078	0.9061060	0.6155097	1.0025815	0.0789602	1.0138750
400	0.5186142	0.5547268	0.8881470	0.2009021	0.5531798	0.9024117	0.8017169	0.9419600	0.0901815	0.9760822
450	0.5781315	0.4157762	0.9029412	0.2322582	0.5768089	0.8514995	0.7247512	0.9073873	0.0771842	0.9590321
500	0.6545769	0.4270164	0.8462853	0.1835598	0.5731661	0.9392657	0.7646617	0.8882480	0.1247073	0.9319692
550	0.5411011	0.4255861	0.9092924	0.1914813	0.5602594	0.8171329	0.5766898	0.8266042	0.1231764	0.9544753
600	0.5280924	0.4096209	0.9248550	0.1900458	0.5194283	0.6264739	0.3485767	0.9809326	0.0788710	1.0227007
650	0.4730973	0.2993680	0.9183771	0.1989212	0.4718212	0.4943986	0.4042729	1.0875089	0.0963011	0.9612473
700	0.4750559	0.1998121	0.8783310	0.1739851	0.3864967	0.3766217	0.3633418	1.0051675	0.1005530	0.9139844
750	0.4299037	0.1337622	0.9977046	0.2997853	0.3289405	0.2887219	0.4215757	0.9589045	0.1104037	0.9038619
800	0.3252631	0.1344747	1.0383312	0.4387036	0.2880442	0.2353494	0.4603899	0.9215837	0.1209426	0.9556763
850	0.2349210	0.0901758	0.8836311	0.5926901	0.2474220	0.2987738	0.6404670	0.9320213	0.0871111	0.9107457
900	0.2031199	0.0822714	0.8548291	0.6618264	0.2057678	0.4363177	0.7647403	0.9775140	0.0700971	1.0593081
950	0.1310585	0.0615195	0.7628424	0.6813955	0.2644789	0.6857525	0.7554775	0.9982662	0.0912096	0.9835703
1000	0.1679093	0.0563292	0.7503865	0.6032090	0.2960915	0.7794018	0.8398500	1.1074909	0.0633071	0.9007877

0	0.4044684	0.1943853	0.8487493	0.3419321	0.4397986	0.8985757	0.7565898	0.9873274	0.0820443	1.0064926
50	0.5213465	0.3421708	0.9591998	0.2627111	0.4734223	0.6630455	0.6031809	0.9814432	0.0952430	0.9800740
100	0.5697870	0.3213208	1.0044076	0.2586882	0.5011163	0.6250448	0.8024378	1.0205002	0.0929322	0.9944206
150	0.5620982	0.4302014	0.9472708	0.2601442	0.4981304	0.7348875	0.9225334	1.0525226	0.0791744	0.9715070
200	0.5653383	0.3631551	0.8879031	0.2346923	0.5131661	0.7883528	0.9367684	1.0113962	0.0740859	0.9526653
250	0.5320649	0.3810607	0.8689523	0.2193702	0.4883994	0.9540029	0.8831752	1.0273497	0.0730141	0.9601776
300	0.5901150	0.3670695	0.9377543	0.2206692	0.4989864	0.9331412	0.8724862	1.1189338	0.0671476	1.0101903
350	0.5667072	0.3902359	0.8940899	0.2193497	0.5426551	0.9022801	0.9651711	1.0961981	0.1155237	1.0390193
400	0.5880909	0.4032174	1.0391277	0.2268838	0.5158634	0.8929850	0.9637709	1.1935997	0.0979667	0.9803023
450	0.5998919	0.3653365	1.0800973	0.2266405	0.5115958	0.9459265	1.0202441	1.1489934	0.0748470	0.9854850
500	0.5169087	0.4621096	0.9768935	0.2304433	0.5940887	0.9806675	0.9678711	1.0358371	0.0857934	1.0449576
550	0.5698408	0.4375320	0.9530060	0.2175609	0.5937584	1.0415144	0.7346010	0.9879901	0.1067745	1.0213936
600	0.5866205	0.3848176	0.9409156	0.2171179	0.6456113	0.9426423	0.5991912	1.0555721	0.0549040	0.9560152
650	0.6254494	0.3922812	1.0008551	0.1587848	0.6345832	0.7693520	0.4916988	1.0701004	0.0685426	0.9867977
700	0.5887006	0.3648792	0.9943068	0.1471878	0.6317283	0.6182042	0.3968505	0.9080339	0.0782429	1.0373617
750	0.6599735	0.3271453	0.9524756	0.1486415	0.5379972	0.3941082	0.3313360	1.0069466	0.0903902	1.0383386
800	0.5096491	0.2439072	0.9170199	0.1962147	0.4081054	0.3273116	0.3287165	1.0400053	0.0906071	0.9677478
850	0.4528518	0.2104280	0.9477893	0.2497075	0.3238573	0.2311070	0.4421434	1.0344867	0.0850010	1.0194302
900	0.2961188	0.1200484	0.9556924	0.3958303	0.2807176	0.2846154	0.4737436	1.0108478	0.1010506	1.0652593
950	0.2545025	0.0508561	0.8800744	0.5423124	0.2282115	0.2859129	0.5248225	1.0233976	0.0725898	0.8978796
1000	0.1872365	0.0787243	0.8235696	0.6532956	0.1765330	0.3661764	0.6821927	0.9676815	0.0960885	0.9849707

0	0.4044684	0.1943853	0.8487493	0.3419321	0.4397986	0.8985757	0.7565898	0.9873274	0.0820443	1.0064926
50	0.4875842	0.2404111	0.5855109	0.1990445	0.5522007	0.8316042	0.5032816	1.0338152	0.0943020	0.9558799
100	0.4859129	0.2574165	0.3706734	0.1742171	0.5355497	0.9079884	0.4594551	0.9521784	0.0947414	0.8491936
150	0.5147599	0.2543186	0.2720724	0.1890525	0.5867828	0.9273448	0.4470139	1.0606382	0.0997744	0.9111935
200	0.4893088	0.3125892	0.2361879	0.1590367	0.5090782	0.8600835	0.4088500	1.0683913	0.1096833	0.9856787
250	0.4774058	0.2433933	0.1881724	0.1839257	0.5054915	0.8420795	0.4105224	0.9224165	0.0864736	0.9148570
300	0.4381597	0.2265946	0.1988339	0.1881401	0.4829746	0.8340009	0.3464261	0.9908485	0.0626869	0.9973871
350	0.5146009	0.2297983	0.1791339	0.2094550	0.4761208	0.8439457	0.2918595	0.8912355	0.0554288	1.0859643
400	0.4850978	0.2560910	0.1958155	0.2176028	0.4889907	0.7615749	0.3347752	0.9214853	0.0715924	1.0086995
450	0.4782276	0.2244984	0.2115107	0.2269122	0.4647229	0.7911570	0.4231249	0.9150635	0.1010706	0.9087017
500	0.4143341	0.1762177	0.1873033	0.2021076	0.4961798	0.8490932	0.4412623	0.8424701	0.0728885	0.8193058
550	0.4040281	0.2121168	0.4251074	0.2028621	0.5167397	0.7361865	0.3837748	0.9325935	0.0681390	0.8174479
600	0.4431111	0.1932204	0.7032326	0.2343155	0.4519235	0.5006388	0.3938777	0.9467001	0.1001077	0.9773653
650	0.5023980	0.2342938	0.9172350	0.2668564	0.4219964	0.3357238	0.4581720	0.9977624	0.0851063	0.8955932
700	0.4571248	0.1963598	0.8409011	0.3307972	0.3781326	0.2773569	0.5471801	0.9636657	0.0961707	1.0375485
750	0.3780130	0.1478507	0.7356340	0.4285910	0.2926607	0.4019435	0.6502891	0.9910559	0.0764322	1.0538120
800	0.3303599	0.1036962	0.8613757	0.5671385	0.2301636	0.5718575	0.7730144	1.0509999	0.0822666	1.0580902
850	0.2062622	0.0699133	0.7609899	0.6746387	0.2482955	0.6756269	0.7859731	1.0447445	0.0849618	0.9705599
900	0.1830235	0.0629037	0.6245122	0.7132054	0.3756554	0.8269290	0.9254010	1.0449071	0.0695472	1.1039834
950	0.2545263	0.1315797	0.7012175	0.6529907	0.3418412	0.9017998	0.8865717	0.9786742	0.0656977	1.0139908
1000	0.2989829	0.1076993	0.7593656	0.6098497	0.4595457	0.9750564	0.8752681	0.9397881	0.0878825	0.9869818
