"Time"	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W
50	0.5412218	0.0372564	0.2699841	0.0839263	1.0072332	0.2938351	0.9240705	0.9001171	0.9384313	0.0197538
100	0.4866508	0.0399781	0.4856211	0.0514185	0.9983584	0.2953456	1.0019780	0.8257076	1.0309697	0.0126740
150	0.5486951	0.0624078	0.7722005	0.0373537	0.9331113	0.3126656	0.9225827	0.9688817	1.0571599	0.0062555
200	0.5364835	0.0961329	0.8748171	0.0409398	0.9352815	0.3431950	0.9401949	0.9507060	1.0487720	0.0023289
250	0.5124499	0.3191543	0.9384432	0.0603002	0.9594668	0.2818659	0.9365384	0.8953188	0.9815251	0.0002572
300	0.5761280	0.4050902	0.8267903	0.0620967	0.9048988	0.3289872	1.0122454	0.9135029	1.0283551	0.0003227
350	0.5489501	0.4465951	0.7256758	0.0629419	0.8926517	0.3407605	0.9679939	0.9853817	0.9809401	0.0012564
400	0.6161160	0.4549027	0.7987861	0.0565293	0.9233309	0.3538269	1.0016283	1.0623750	1.0507287	0.0000038
450	0.6010563	0.4228953	0.9038880	0.0403831	0.9440013	0.3964352	0.9732111	0.9228983	1.0838397	0.0004327
500	0.5763477	0.5083957	0.9863115	0.0500333	1.0001953	0.4400091	0.8642053	0.9896617	1.0379212	0.0033947
550	0.5314562	0.5275992	0.6462565	0.3322122	0.9313492	0.3137241	0.9524258	1.0192680	1.0074671	0.0217591
600	0.5728266	0.3889061	0.3453784	0.3492762	0.9943059	0.3979997	0.9310774	1.0470229	0.9540649	0.0430183
650	0.5385595	0.2037246	0.2473516	0.4422502	0.9053689	0.3583621	0.9797870	0.9384714	0.9716637	0.0457595
700	0.5778740	0.1115899	0.2817719	0.4738939	0.9637273	0.3447173	0.9078567	0.9037542	1.0579173	0.0381541
750	0.5335018	0.0665525	0.2448410	0.4172337	0.9858372	0.3416091	1.0205384	0.9463293	1.0123146	0.0283135
800	0.5925862	0.0454993	0.2764871	0.3754372	0.9570166	0.3520998	0.8938339	0.9572594	1.0004261	0.0403227
850	0.5947543	0.0313833	0.2601623	0.3863539	0.9667279	0.3377978	0.9091353	0.9668474	1.0293056	0.0413941
900	0.5254599	0.0277054	0.2063458	0.3679633	0.9575623	0.2502034	0.9475046	0.9606284	1.0966927	0.0274360
950	0.5149244	0.0264326	0.1990706	0.3981252	0.9922301	0.2819925	0.9580362	0.8991991	0.9898810	0.0497113
1000	0.5020054	0.0360077	0.2282718	0.3731131	0.8995959	0.2772707	0.9300380	0.9980833	1.0008423	0.0514615

0	0.5332094	0.0327829	0.2277121	0.4256180	0.9965135	0.3337830	1.0599876	0.9534105	0.9997657	0.0229569
50	0.5490717	0.0302209	0.2474559	0.4005363	0.8319590	0.6417101	0.9494385	0.9970385	1.0171905	0.0373851
100	0.4782173	0.0307705	0.2977587	0.4274767	0.7349463	0.8428556	0.9852255	0.9645585	1.0858604	0.0347676
150	0.4737724	0.0345235	0.2317369	0.5656549	0.5094452	0.7512513	1.0107516	0.9408268	1.0693426	0.0423697
200	0.4122343	0.0334536	0.2517908	0.6131986	0.4562099	0.8872275	0.9670295	0.9944962	1.0139761	0.0405576
250	0.4843351	0.0357271	0.2032736	0.6867176	0.3360279	0.9176964	0.9404244	0.9442945	1.0232455	0.0361222
300	0.4192916	0.0531973	0.2162121	0.7105477	0.2896405	0.9007776	0.9049706	0.9605835	0.9974075	0.0373746
350	0.5464315	0.0363779	0.1818218	0.7422186	0.2354809	0.9355869	0.9063444	0.9809590	0.9569291	0.0473122
400	0.5307062	0.0241434	0.2202785	0.7359406	0.2714895	0.9419374	0.8986523	0.9343298	0.9868307	0.0474079
450	0.5018721	0.0244265	0.1728697	0.8476097	0.2916484	1.0168238	0.9941328	1.0511596	1.0429431	0.0560738
500	0.4888169	0.0317172	0.2038136	0.8955138	0.3171558	1.0112172	0.9599195	0.9559627	0.9108232	0.0550404
550	0.6009323	0.0456504	0.2190988	0.8597907	0.3073145	0.8866614	0.9980554	0.9109816	0.9529055	0.0659885
600	0.5036419	0.0284755	0.1909484	0.7966949	0.3797127	0.8466505	1.0037377	0.9553788	0.9928815	0.0595101
650	0.5506561	0.0404093	0.2201343	0.7491396	0.4209803	0.8334268	0.9532655	0.8760271	1.0396831	0.0438399
700	0.5562685	0.0318572	0.2281928	0.6879996	0.3616917	0.6839233	0.8878765	0.9794753	1.0510625	0.0588051
750	0.5264932	0.0259938	0.2438641	0.5935537	0.4025070	0.7353448	0.9111503	0.9461124	0.9851586	0.0639962
800	0.5011249	0.0443039	0.2610625	0.6430095	0.4447346	0.7137740	0.8156091	0.9363049	0.9560175	0.0520341
850	0.4715336	0.0379287	0.2266934	0.6849333	0.4728964	0.7262034	0.8590381	1.0191589	1.0027010	0.0521160
900	0.5373543	0.0379082	0.2073260	0.7881928	0.4556332	0.7911654	0.9645152	0.9388680	1.0709778	0.0489773
950	0.4930134	0.0356744	0.1984390	0.6117943	0.4643248	0.8225918	0.9890512	0.9218895	1.0320355	0.0333600
1000	0.5279909	0.0479117	0.1948916	0.6151143	0.4264654	0.7571615	0.9298225	0.9483626	0.9981228	0.0608343

0	0.5332094	0.0327829	0.2277121	0.4256180	0.9965135	0.3337830	1.0599876	0.9534105	0.9997657	0.0229569
50	0.5080249	0.0425965	0.2547473	0.2562747	1.0200413	0.3783679	0.9645629	0.9866002	0.8366941	0.0367283
100	0.5158974	0.0781425	0.2834074	0.1893323	0.9750400	0.2856022	0.9355392	0.9460974	0.8040928	0.0429058
150	0.4674401	0.1047231	0.3241360	0.1987845	1.0067290	0.3012870	0.9474485	0.8426166	0.8170418	0.0227288
200	0.5444676	0.0919737	0.3483639	0.2288026	1.0521978	0.2641687	0.8754631	0.9043682	0.8848534	0.0254216
250	0.5079543	0.0950069	0.2975916	0.2086925	0.9786986	0.3145392	0.9316264	0.8841718	0.9023687	0.0361727
300	0.5034490	0.0969695	0.3347377	0.2026160	0.9651474	0.3110612	0.8359802	0.9573947	0.8501806	0.0399011
350	0.4708861	0.0985523	0.3288756	0.2213897	1.0064908	0.3412955	0.8964916	0.8858175	0.8577312	0.0359043
400	0.5213644	0.0797878	0.3088276	0.2646010	0.9348030	0.3203287	0.9572083	0.8483437	0.8546364	0.0341404
450	0.5149414	0.0675971	0.3417224	0.2194826	1.0258368	0.3123343	0.8921465	0.9402900	0.8312506	0.0510264
500	0.5175716	0.0706895	0.3279664	0.2109694	1.0561888	0.2662642	0.9008068	0.9609784	0.8460051	0.0440309
550	0.4812124	0.0528657	0.2612875	0.3112347	0.9632312	0.2601965	0.8394841	0.9436332	0.8875418	0.0402646
600	0.4712077	0.0465363	0.2653993	0.3509137	1.0052665	0.3075969	0.9314524	0.9286251	0.9135522	0.0486197
650	0.5826611	0.0380463	0.2063611	0.4873090	1.0323230	0.3763779	0.9792279	0.9659450	0.9140486	0.0652328
700	0.5106214	0.0459195	0.2522646	0.4025292	0.9807621	0.3489040	0.9547075	0.9379075	1.0144319	0.0569095
750	0.5036953	0.0426817	0.2439866	0.4001285	1.0083003	0.3441932	0.9023585	0.9580726	0.9651465	0.0617716
800	0.5188921	0.0446862	0.2480370	0.3508558	1.0248008	0.3008965	0.8792601	1.1183700	0.9636294	0.0589825
850	0.5320040	0.0482609	0.2332062	0.3572366	0.9936542	0.2559082	0.8908722	0.9673376	1.0399540	0.0474843
900	0.5548372	0.0585902	0.2187111	0.3522102	0.9970264	0.2946326	0.9423856	0.8384378	0.9975633	0.0452181
950	0.5532953	0.0526094	0.2294754	0.4233801	1.0207835	0.3600403	0.9614059	0.8773216	0.9563617	0.0380442
1000	0.5013432	0.0304991	0.2570617	0.3528109	0.9815739	0.3726844	0.9781479	1.0209121	1.0169102	0.0522641

0	0.5332094	0.0327829	0.2277121	0.4256180	0.9965135	0.3337830	1.0599876	0.9534105	0.9997657	0.0229569
50	0.5328726	0.0278120	0.2238404	0.3608510	1.0146966	0.2865418	0.9434191	0.9417237	0.4012955	0.0611994
100	0.4886303	0.0465947	0.2314087	0.3752800	0.9517960	0.3184784	0.9810619	0.6522430	0.1491023	0.0435538
150	0.4837529	0.0323311	0.2477673	0.3629423	0.9907438	0.2996658	0.8606651	0.2545507	0.0592429	0.0402074
200	0.5130327	0.0376574	0.2528492	0.3403936	0.9274902	0.3066551	0.7654137	0.0924813	0.0290392	0.0232705
250	0.5844185	0.0374940	0.2544522	0.3322657	0.9703898	0.3346500	0.7700496	0.1017512	0.0125965	0.0362132
300	0.5613719	0.0460642	0.2345787	0.4120174	0.8889380	0.3274117	0.6879225	0.1010137	0.0055197	0.0396218
350	0.5613369	0.0423199	0.2431956	0.3867030	0.9739316	0.3665768	0.6270310	0.0737690	0.0020811	0.0522296
400	0.5212477	0.0277873	0.2203033	0.3901378	0.9104928	0.3574178	0.6531961	0.0823633	0.0024159	0.0481858
450	0.5516768	0.0271430	0.2384785	0.3487760	1.0136798	0.3340239	0.6650879	0.0661831	0.0052925	0.0550242
500	0.5596149	0.0383135	0.2452080	0.3795133	0.8528268	0.3117326	0.6150661	0.1150761	0.0001200	0.0552441
550	0.4619974	0.0330184	0.2625191	0.4018964	0.9172005	0.3736978	0.1716299	0.1120052	0.5102249	0.0577415
600	0.4864847	0.0232324	0.2528684	0.3800851	0.9557482	0.2680330	0.0618813	0.7590438	0.8289080	0.0446390
650	0.5326829	0.0346657	0.2719129	0.4454692	0.9855198	0.1946653	0.4596047	0.9718002	0.9941367	0.0538401
700	0.4628905	0.0377329	0.2385405	0.3580456	1.0103149	0.2043817	0.6760297	0.9221613	0.9844744	0.0440626
750	0.5119935	0.0417464	0.2589420	0.3910212	1.0265661	0.2451272	0.8678905	1.0168848	0.9342416	0.0387206
800	0.5780551	0.0313412	0.2214069	0.3835645	0.9593545	0.3388459	0.8879565	0.9488167	0.9720268	0.0527506
850	0.5298683	0.0432013	0.2671377	0.4468341	0.9669815	0.3854690	0.9207548	1.0078315	0.9314973	0.0515136
900	0.5409325	0.0451459	0.2588760	0.4026528	1.0154482	0.3671882	0.8275763	0.9245585	1.0411409	0.0548131
950	0.5013618	0.0584363	0.2212380	0.4098179	1.0632167	0.3146868	0.8925463	0.9583743	1.0431563	0.0492910
1000	0.5522749	0.0532970	0.2313283	0.3790570	1.0471077	0.2903108	0.8147853	0.9320110	0.9719612	0.0554938

0	0.5332094	0.0327829	0.2277121	0.4256180	0.9965135	0.3337830	1.0599876	0.9534105	0.9997657	0.0229569
50	0.5321009	0.0397652	0.1036500	0.4083323	0.9741078	0.3398406	0.9273170	0.9436381	0.5379017	0.0453407
100	0.5180897	0.0275548	0.0393233	0.3747107	1.0184054	0.3474198	0.9593148	1.0590016	0.3055644	0.0618452
150	0.4229941	0.0224822	0.0422194	0.3898761	0.9807677	0.3393169	0.9367840	0.8256948	0.2205065	0.0349982
200	0.4702302	0.0385886	0.0180217	0.3613587	0.9330738	0.3427939	0.8686829	0.8045095	0.2055390	0.0382772
250	0.4962820	0.0256675	0.0186619	0.4028644	1.0739947	0.3014231	0.8370238	0.7318119	0.1641637	0.0356380
300	0.4811891	0.0272922	0.0207064	0.3453135	1.0268036	0.3025638	0.7905913	0.7573902	0.1644452	0.0385184
350	0.5021671	0.0304121	0.0188277	0.3772238	0.9708281	0.2866361	0.8402984	0.7146894	0.1857673	0.0663483
400	0.5927479	0.0330384	0.0185665	0.3626192	1.0174536	0.3689425	0.8331408	0.7240237	0.1885070	0.0451324
450	0.5059788	0.0291868	0.0188545	0.4589891	0.9279114	0.3572262	0.8079906	0.6024309	0.1846309	0.0538557
500	0.5061420	0.0486968	0.0234523	0.3880453	1.0729473	0.3377158	0.8171384	0.6865791	0.1812742	0.0665248
550	0.5193487	0.0520508	0.1620394	0.3665030	0.9883638	0.3394191	0.6874295	0.3541396	0.6941861	0.0527906
600	0.5392701	0.0522271	0.1947634	0.4017297	0.9932520	0.3060050	0.5195851	0.8577392	0.9180551	0.0356461
650	0.5414517	0.0443334	0.2339901	0.3778388	0.9787037	0.2592147	0.6850825	0.8824098	0.8910002	0.0441615
700	0.5161701	0.0515990	0.2458344	0.3661815	1.0277732	0.2756990	0.8323588	0.9584810	0.9205815	0.0516487
750	0.6480015	0.0431945	0.2405198	0.4325322	1.0441384	0.2889696	0.9538790	0.9327205	0.9121421	0.0491604
800	0.5864151	0.0391313	0.2233751	0.3681223	0.9821652	0.2960745	0.9392850	1.0142000	1.0143413	0.0365070
850	0.5662893	0.0265209	0.1877922	0.4355274	0.9255753	0.3850323	0.8912684	0.9455576	0.9520968	0.0470775
900	0.5879020	0.0333484	0.2169707	0.3992173	0.9560230	0.3717099	0.9012836	0.9768423	0.9434897	0.0553412
950	0.5540008	0.0340225	0.2029545	0.3292166	0.9390312	0.3099628	0.9494185	1.0007238	0.9744084	0.0502895
1000	0.5141543	0.0488888	0.2385688	0.4055169	0.9631625	0.3337185	0.9740866	1.0098112	1.0235201	0.0465309

0	0.5332094	0.0327829	0.2277121	0.4256180	0.9965135	0.3337830	1.0599876	0.9534105	0.9997657	0.0229569
50	0.5873764	0.0352210	0.2773002	0.4038521	1.0160542	0.3575695	0.9258866	0.9811947	1.0039249	0.0098671
100	0.5696375	0.0296075	0.2276627	0.3985224	1.0358426	0.2743516	0.9192157	0.9186920	1.0615596	0.0022291
150	0.5370883	0.0500684	0.2333919	0.4162361	0.9538675	0.3313557	0.9587255	1.0015205	1.0908897	0.0001463
200	0.5013784	0.0323260	0.2879720	0.3375614	1.0414331	0.3506543	0.9374049	0.9829935	1.0333640	0.0000310
250	0.4514938	0.0414236	0.2627814	0.3878071	0.9098741	0.2876405	0.9513959	0.9144472	1.0050837	0.0009076
300	0.4750151	0.0424775	0.2471085	0.3475392	1.0069662	0.3301392	0.9882923	0.9235315	0.9752311	0.0001700
350	0.5137923	0.0320580	0.2673507	0.3480391	0.9409548	0.3932160	0.9268681	0.9180196	0.9658003	0.0004735
400	0.5460482	0.0262680	0.1788515	0.3494938	0.9440530	0.4301996	0.8842757	1.0333755	0.9573970	0.0016706
450	0.5195627	0.0307316	0.1971381	0.3747755	0.9430023	0.3464042	0.8596313	0.9043429	1.0666405	0.0007004
500	0.4984334	0.0326375	0.2357728	0.4513448	0.9646147	0.3844867	0.9644437	1.0438319	1.0002739	0.0001491
550	0.4522193	0.0307696	0.2242693	0.4442664	0.9974806	0.4089367	0.9201771	0.9857833	1.0239452	0.0566706
600	0.5147917	0.0405994	0.2094315	0.3846300	1.0243377	0.3449357	0.9380808	0.9804223	0.8984241	0.0427289
650	0.5442760	0.0453855	0.1800517	0.3585156	0.9621602	0.2784086	0.9199951	0.9584746	1.0352534	0.0528633
700	0.4913786	0.0413932	0.1974498	0.3801163	1.0179138	0.2970544	0.8268454	1.0015449	0.9612836	0.0220966
750	0.5776453	0.0619863	0.2095466	0.4406820	1.0120746	0.3373809	0.8220482	0.9469028	0.9204478	0.0200823
800	0.6077030	0.0497495	0.2171860	0.3731605	0.9815028	0.3026603	0.8164900	1.0323231	0.9289867	0.0280984
850	0.5894289	0.0443089	0.1959710	0.3881253	1.0426932	0.2620882	0.9315233	0.8815765	0.9203496	0.0552555
900	0.5967262	0.0409952	0.2147682	0.3111020	0.9662079	0.2825048	0.9531805	1.0174152	0.9177261	0.0465558
950	0.5898117	0.0465479	0.2490181	0.3645552	1.0096253	0.3041702	0.9528251	0.9943248	0.9966378	0.0394654
1000	0.5601519	0.0393468	0.2212006	0.3743314	0.9881103	0.2932064	0.9093485	1.0400015	1.1201728	0.0417226

0	0.5332094	0.0327829	0.2277121	0.4256180	0.9965135	0.3337830	1.0599876	0.9534105	0.9997657	0.0229569
50	0.5096772	0.0379301	0.0860214	0.4556546	0.9333768	0.3951367	0.8758003	0.9612041	1.0262851	0.0123273
100	0.5919621	0.0356590	0.0290084	0.3912202	0.8604953	0.3739109	0.9431902	1.0210688	0.9369362	0.0033005
150	0.5141462	0.0352731	0.0168400	0.3782674	0.9826504	0.3839478	0.9967081	0.9262198	0.9202947	0.0011573
200	0.4809583	0.0344537	0.0076246	0.4580021	1.0749480	0.3176872	0.9476064	0.9390385	1.0194219	0.0000000
250	0.4766572	0.0402086	0.0053431	0.3138534	1.1492673	0.2583801	0.8591342	0.9441714	1.0290129	0.0000364
300	0.5209794	0.0302366	0.0101799	0.3964597	1.0163915	0.3021377	0.9186269	0.9983613	1.0306241	0.0002817
350	0.5241646	0.0241140	0.0111884	0.3887549	0.9989660	0.2926081	0.9012377	0.9634864	1.0200947	0.0005609
400	0.5574071	0.0294861	0.0057594	0.3390552	1.0385994	0.2955030	0.8936664	0.9588619	1.0416745	0.0022566
450	0.4857789	0.0245472	0.0083266	0.3517884	0.9030088	0.2757854	0.8658909	1.0419993	0.9760505	0.0061021
500	0.4358328	0.0323857	0.0094381	0.4407153	1.0154849	0.3415602	0.9784245	1.0121956	0.9345476	0.0000033
550	0.4509866	0.0345856	0.1579526	0.4364634	1.0170938	0.3539241	0.9116139	0.9558993	1.0012076	0.0314676
600	0.5067450	0.0297762	0.1923339	0.3780822	0.9596914	0.3406877	0.9804653	0.9816143	1.0026586	0.0318950
650	0.4966717	0.0278879	0.2165246	0.3956455	0.9573548	0.3566979	0.9144020	0.9011122	1.0409916	0.0371629
700	0.5535471	0.0381969	0.1951937	0.4235210	0.9199045	0.3384942	0.9425648	0.9503757	0.9862022	0.0360073
750	0.5336678	0.0376471	0.1965365	0.4359679	0.9331024	0.3654267	1.0138718	0.9226005	1.0207242	0.0459975
800	0.4961540	0.0360180	0.2313544	0.3935957	0.9593072	0.3020025	0.9458479	0.9306726	0.9301604	0.0426474
850	0.5496218	0.0466967	0.2253453	0.3965171	0.9844936	0.2531083	0.9593388	0.9421691	0.9878172	0.0367780
900	0.6033247	0.0371221	0.2318606	0.3761804	0.9932830	0.2973523	0.8964542	0.9896511	0.9361012	0.0323974
950	0.5556763	0.0358150	0.2173518	0.3279324	1.0631981	0.2943819	0.9332747	0.9188731	0.9031995	0.0314510
1000	0.5773782	0.0423447	0.1992736	0.3411437	0.9579845	0.3036180	0.8990071	0.9369859	0.8765457	0.0392754
