"Time"	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C
50	0.6706885	0.2681912	0.5233718	0.6137747	0.5823120	1.0091587	0.0261970	0.9353731	0.9922239	0.9009657
100	0.6654327	0.2948690	0.6399474	0.4350711	0.5916775	1.0108790	0.0408833	0.9320689	1.0259542	0.8051739
150	0.5213388	0.3596647	0.8674623	0.4681205	0.5382616	1.0362261	0.0621470	0.9377607	0.9045343	0.7067232
200	0.4433095	0.4770130	0.8919642	0.4634854	0.6100012	1.0911582	0.0433883	0.8857720	1.0120069	0.7748845
250	0.3046645	0.5648305	0.8740221	0.4999097	0.5764903	1.0580035	0.0384646	0.8589987	0.9949523	0.7331109
300	0.3300845	0.6208285	0.8059527	0.5230893	0.5497433	0.9871300	0.0439136	0.7878415	0.9344877	0.7970157
350	0.3097446	0.5832486	0.7993646	0.5116720	0.5085404	1.0289119	0.0403823	0.7815544	1.0161308	0.7533968
400	0.3964169	0.6133499	0.7749783	0.5335396	0.3930773	1.0282321	0.0481578	0.8187523	1.0646480	0.6962492
450	0.4037936	0.5778966	0.7397707	0.4709027	0.4669688	1.0878286	0.0436595	0.7945146	1.1299887	0.6361480
500	0.4357275	0.5446786	0.8175931	0.5092864	0.5091365	0.9155429	0.0464485	0.8321931	0.9729287	0.7382539
550	0.4342358	0.5639434	0.8237614	0.6864661	0.4974319	1.0479216	0.0494631	0.9310815	0.9773341	0.7757577
600	0.4403772	0.6172198	0.6509817	0.7457765	0.5201791	1.1583587	0.0439989	0.9363752	0.9784994	0.9274184
650	0.4914336	0.5268265	0.4957573	0.7839785	0.6670485	1.0807523	0.0444670	0.9315297	0.9779832	0.9636306
700	0.5311808	0.3645628	0.4593146	0.7948321	0.7098474	1.0777754	0.0507508	0.9256548	0.9298051	0.9388427
750	0.5748726	0.2806611	0.4190940	0.7781948	0.6855166	0.9899008	0.0341983	0.8535429	1.0528826	1.0108553
800	0.5660368	0.2435252	0.4639234	0.7118355	0.5808875	1.0227053	0.0422180	0.8339356	0.9952337	1.0636427
850	0.6223545	0.2481729	0.5028736	0.7201356	0.6256341	1.0502726	0.0386789	0.7919847	1.0508513	1.0359328
900	0.6444389	0.2584846	0.4684346	0.6489069	0.6703660	0.9458549	0.0497167	0.8505930	1.0301835	1.0246644
950	0.6065061	0.2954773	0.4884274	0.5700609	0.6507916	0.8555278	0.0538477	0.8916628	0.9765933	1.0493401
1000	0.6006227	0.2760125	0.5417170	0.6595917	0.7029526	0.9143707	0.0492481	0.9207517	1.0087649	1.0680686

0	0.5688987	0.2833800	0.5189705	0.7694506	0.6359232	1.0604416	0.0402087	0.8645461	1.0455753	1.0087137
50	0.6131814	0.3069822	0.5207587	0.7304935	0.8259895	0.6270999	0.2126001	0.7724220	0.6338919	0.9118973
100	0.5893336	0.3202474	0.4295083	0.7457455	0.7930682	0.2998954	0.2185226	0.6472174	0.3954580	1.0681746
150	0.6032013	0.2739291	0.4324279	0.7575388	0.8303120	0.1265855	0.3880400	0.4813824	0.3231652	1.0182376
200	0.6540976	0.2723075	0.4894196	0.6496325	0.8424132	0.0404167	0.4557370	0.4278096	0.3174806	0.9324706
250	0.5932003	0.2667731	0.5266469	0.6512314	0.8036672	0.0143651	0.4673026	0.3114858	0.3005570	0.9952680
300	0.5710438	0.3159228	0.5631882	0.7144880	0.8046250	0.0048777	0.5035393	0.2489714	0.2741623	0.9316935
350	0.6372779	0.3507561	0.5450084	0.7400080	0.9398614	0.0069601	0.4489720	0.2257377	0.2769532	1.0067444
400	0.6244580	0.3187964	0.4931862	0.7314005	0.8365110	0.0186107	0.4560046	0.2305745	0.2715623	1.0972524
450	0.6033865	0.2645307	0.4398235	0.7466500	0.7138333	0.0032094	0.4337607	0.2022417	0.2769663	1.0247145
500	0.5985986	0.2743805	0.4373959	0.7914183	0.7536359	0.0092813	0.4392270	0.2241788	0.2701276	1.2123691
550	0.6344102	0.2608197	0.4349120	0.7203350	0.4769504	0.3174247	0.3263238	0.2066459	0.6615564	1.1863414
600	0.6544398	0.2512086	0.4821644	0.6461011	0.3316177	0.5796846	0.1971991	0.3736807	0.9165291	1.0702296
650	0.5870316	0.2229535	0.5480095	0.5362171	0.4301294	0.7940810	0.1137661	0.5501123	0.9641132	0.9880293
700	0.6707539	0.3002366	0.5296265	0.5905629	0.4720440	0.8296004	0.0821717	0.6625619	0.9786725	1.0066917
750	0.6029113	0.3090359	0.5133652	0.5767392	0.5413608	0.8527634	0.0473246	0.7397407	0.8542794	1.0658874
800	0.5788806	0.3167253	0.5865610	0.6816509	0.6600821	0.9572604	0.0298939	0.8304052	1.0148325	1.1982163
850	0.5929899	0.3596440	0.5790771	0.6010968	0.6121906	0.8798068	0.0441658	0.8070204	1.0415353	1.0990610
900	0.6151074	0.3679688	0.5504000	0.6147212	0.6700439	0.9794395	0.0427334	0.9543270	1.0588755	0.9890624
950	0.5888145	0.3964675	0.5366424	0.5919273	0.6868269	1.0543820	0.0283279	0.9339249	1.0378353	1.0073113
1000	0.5482627	0.3193814	0.5808370	0.7067644	0.5966150	1.0417486	0.0478802	0.9145668	1.1288148	1.0789982

0	0.5688987	0.2833800	0.5189705	0.7694506	0.6359232	1.0604416	0.0402087	0.8645461	1.0455753	1.0087137
50	0.4291663	0.2253805	0.4327488	0.6908930	0.6347874	1.0024833	0.3126060	0.9206419	1.0159496	1.0774092
100	0.2235078	0.2324076	0.3609062	0.8066327	0.6784948	0.9644780	0.4523681	0.9399293	0.9835227	0.9541636
150	0.1130470	0.1716774	0.3003595	0.9295108	0.6818480	0.8838490	0.6812260	0.9254611	0.9881753	0.9809618
200	0.0747279	0.1264854	0.1943900	0.9089461	0.6414516	0.8372120	0.7608262	0.8605233	0.9338615	1.0617914
250	0.0767742	0.0718221	0.1285917	0.9635910	0.6101534	0.7049553	0.7723948	0.8206478	0.9402759	1.0236995
300	0.1039888	0.0426027	0.1007743	1.0736796	0.5012762	0.5989566	0.7744015	0.9296183	0.9753911	1.0518413
350	0.1039692	0.0278636	0.0814639	1.0062632	0.4624379	0.5995668	0.7008599	0.8585862	1.0241079	0.9763822
400	0.1023956	0.0282525	0.0713183	0.9941052	0.4634287	0.6038221	0.6802022	0.8094633	0.9435823	1.1037947
450	0.1119629	0.0150250	0.0957610	0.9309356	0.4444571	0.6693820	0.6159342	0.8344949	1.0658848	0.9549797
500	0.1061512	0.0243217	0.1085132	0.9828114	0.3971547	0.6194627	0.6085455	0.8763989	1.0483003	1.0401029
550	0.4006601	0.0250898	0.0720860	1.0538770	0.4999449	0.7724408	0.3712177	0.8856798	0.9471790	0.9892448
600	0.6547065	0.0153822	0.2108549	0.9419985	0.4651145	0.8401857	0.1866199	0.8565388	1.0183726	0.9968673
650	0.8054159	0.0371590	0.3902096	0.7770163	0.6090005	0.9660466	0.0927330	0.8496426	0.9494927	0.8967044
700	0.7784471	0.1361715	0.4910533	0.7312652	0.5726894	1.0169450	0.0659737	0.8171195	0.9357013	0.9618505
750	0.7152562	0.1817994	0.5307769	0.6358098	0.6587813	0.9077196	0.0648344	0.9099206	0.9839261	1.1060990
800	0.6903468	0.2255778	0.5130225	0.5812385	0.6442067	0.9096207	0.0673122	0.8762513	1.0321420	1.0407196
850	0.5633952	0.2429428	0.5734561	0.5394989	0.6672674	0.9447254	0.0424548	0.7896499	1.0360605	1.0326669
900	0.4986994	0.3529542	0.5307201	0.6676263	0.6702390	0.9301287	0.0317515	0.8077024	0.9455980	1.0226970
950	0.5421493	0.2711272	0.4315016	0.8106260	0.6579643	0.9145858	0.0285967	0.8569831	0.9670837	1.0247338
1000	0.6144053	0.2507473	0.3678803	0.7832862	0.5700445	0.9623346	0.0307429	0.8582398	1.0679012	0.9330956

0	0.5688987	0.2833800	0.5189705	0.7694506	0.6359232	1.0604416	0.0402087	0.8645461	1.0455753	1.0087137
50	0.6391414	0.4022992	0.5361031	0.6881712	0.7298312	1.0482757	0.0300113	0.8638156	0.9565329	1.0419815
100	0.6638593	0.5260443	0.5885477	0.6583092	0.8305313	1.0575966	0.0329257	0.8603890	0.9173985	0.9642978
150	0.5889122	0.7736977	0.6090418	0.6244328	0.7634528	0.9565072	0.0286463	0.7127022	0.9523525	0.9367309
200	0.5864770	0.7388892	0.5444749	0.6842066	0.7869360	0.9330828	0.0420385	0.7580245	1.0906778	1.0536805
250	0.6011597	0.7438260	0.5541106	0.7058522	0.8012818	1.0055964	0.0376435	0.8369765	1.0097923	1.0839212
300	0.5495237	0.7915018	0.5271205	0.6936320	0.8923076	1.0933747	0.0290663	0.8040927	0.9395729	1.0263048
350	0.4976404	0.7776234	0.5353072	0.7176435	0.8443068	0.9294071	0.0458679	0.8401746	0.9180297	1.0227164
400	0.4887616	0.8292544	0.4211397	0.7686218	0.8470184	0.9753054	0.0505083	0.8569916	0.9074594	1.0061951
450	0.5787666	0.8126619	0.4458400	0.7600637	0.9166036	0.9425536	0.0418783	0.9645841	0.9788617	0.9681878
500	0.5579966	0.8108401	0.4222907	0.8123076	0.8857101	0.9950665	0.0268273	0.8582609	0.9823538	0.9491434
550	0.6013589	0.6220133	0.4444622	0.8623325	0.7531657	0.9550426	0.0355018	0.8918657	0.9784283	0.9760051
600	0.6655874	0.4209237	0.4024934	0.8543973	0.5975796	1.0883810	0.0410444	0.9621987	0.9561174	1.0143048
650	0.6892976	0.2508138	0.4090672	0.7540152	0.7057305	1.0756189	0.0240853	0.8715894	1.0339656	1.1476496
700	0.6463699	0.2080246	0.4561133	0.6859536	0.6813827	1.0158171	0.0244012	0.7959764	0.9341031	1.0481261
750	0.6028154	0.2218364	0.5131998	0.6833078	0.5948429	0.9896094	0.0456619	0.8547876	0.9896692	1.0399866
800	0.6072988	0.2180989	0.5080070	0.7635471	0.6350432	1.0639497	0.0414557	0.8361171	0.9206483	0.9812357
850	0.5917217	0.2666483	0.5055621	0.7645835	0.6260424	0.9723801	0.0298852	0.8041434	1.0237373	0.9604204
900	0.5944002	0.2839143	0.5188511	0.7943603	0.6564463	1.1434799	0.0317263	0.7233483	0.9698081	1.0159568
950	0.6306542	0.2492185	0.4798248	0.7967020	0.7491431	1.0757692	0.0323452	0.7977658	0.9989256	1.0396937
1000	0.6390424	0.3099185	0.4730485	0.8010639	0.6726800	1.0306967	0.0238718	0.7563923	0.9550387	1.0659044

0	0.5688987	0.2833800	0.5189705	0.7694506	0.6359232	1.0604416	0.0402087	0.8645461	1.0455753	1.0087137
50	0.4326765	0.2842938	0.4983482	0.7537399	0.7410822	0.9808467	0.0365624	0.9285046	1.0157818	0.9749103
100	0.2299776	0.2797036	0.4133444	0.7629541	0.8168484	0.9662884	0.0273174	0.9641877	1.0292368	1.0875676
150	0.1401195	0.2075420	0.3617405	0.8496235	0.8845653	0.9924528	0.0352242	0.9101159	0.9979160	1.1024437
200	0.0931408	0.1565499	0.2132554	0.8890372	0.9034041	1.0526245	0.0407065	0.9443264	1.0072012	1.1248319
250	0.0758691	0.1079826	0.1367739	0.9646920	0.9070031	0.9790065	0.0331789	0.8576751	0.9877443	0.9851503
300	0.0944396	0.0433884	0.0770741	0.9706947	0.9272429	0.9765755	0.0427715	0.9092199	1.0466334	0.9908635
350	0.0862707	0.0397561	0.0863963	0.9485459	0.9785318	1.0191127	0.0347149	0.8612661	0.9550771	0.9458260
400	0.0675539	0.0326620	0.0863425	0.9896101	0.8615497	0.9767116	0.0317561	0.8932568	0.9911256	0.9234034
450	0.0762274	0.0350662	0.0848615	1.0024767	0.9120405	0.9169317	0.0284292	0.8283867	0.9406147	0.9383920
500	0.0574259	0.0133171	0.0678986	0.9638667	0.8268399	0.9634859	0.0276758	0.9041066	0.9362494	0.9828981
550	0.4161304	0.0110465	0.0754449	0.9433990	0.7257956	0.9471776	0.0371494	0.9395808	0.9808329	0.9810872
600	0.6833901	0.0104995	0.2902756	0.9845521	0.7342830	1.0311935	0.0456814	0.8868912	0.9389560	0.9501361
650	0.6966501	0.0585768	0.3971425	0.8799723	0.6256836	1.0378613	0.0562152	0.8186809	1.0179240	1.0131491
700	0.6798921	0.1377012	0.4319096	0.7025034	0.6547318	1.0371918	0.0428534	0.7982253	0.9209331	0.9647132
750	0.5867414	0.1845984	0.4947854	0.7131687	0.6740977	1.0256406	0.0506371	0.8148263	0.9756444	0.9778449
800	0.5868735	0.2517034	0.4688522	0.7199688	0.5522337	1.0933797	0.0372239	0.8016916	0.9899223	0.9673838
850	0.6314182	0.2399622	0.4824637	0.6848678	0.5994448	1.1934573	0.0324663	0.8830847	1.1145711	1.0944510
900	0.6611558	0.2241426	0.4474068	0.6677039	0.6199388	1.2018777	0.0409894	0.8732303	1.0532710	0.9378858
950	0.7240524	0.2086518	0.5482378	0.7139178	0.6717828	1.1277890	0.0437375	0.8678056	1.0385764	0.9291901
1000	0.5853374	0.2379828	0.5579014	0.7183609	0.6672311	1.0039667	0.0071171	0.8750923	0.9884253	1.0523654

0	0.5688987	0.2833800	0.5189705	0.7694506	0.6359232	1.0604416	0.0402087	0.8645461	1.0455753	1.0087137
50	0.4234664	0.5163743	0.3750032	0.7890800	0.6160866	0.9771034	0.2909724	0.8384660	0.9032411	1.0307198
100	0.3001552	0.6494072	0.2720226	0.8934251	0.6308136	0.9592564	0.5950352	0.8006252	0.7545891	1.0076444
150	0.2558393	0.7785191	0.2514147	0.9060011	0.5825411	0.9575312	0.6842707	0.7808279	0.8680196	1.0630894
200	0.2514629	0.8119465	0.2135377	0.9340565	0.5996914	0.9903402	0.7496807	0.8443569	0.8434393	1.1460782
250	0.2776073	0.8486882	0.1746083	0.9214830	0.7007375	0.9689402	0.7954655	0.8483924	0.7687130	1.0726194
300	0.2111211	0.8074779	0.1400555	0.9763844	0.6318002	0.9445218	0.7744672	0.7635295	0.7699512	1.0782467
350	0.1838321	0.8841733	0.1062933	1.0395731	0.6044860	0.9245239	0.7539025	0.6472866	0.8496404	0.8931814
400	0.2230326	0.9089226	0.0961245	0.9680014	0.6279140	1.0129348	0.8092352	0.7389380	0.8009085	0.9712630
450	0.2246884	0.8375169	0.0935533	0.8937201	0.6439295	0.9931674	0.7729899	0.7568034	0.8684601	1.0624157
500	0.2194749	0.8448086	0.1268814	0.9649063	0.6761406	0.8328378	0.7146822	0.7902394	0.8115678	1.0088368
550	0.4843295	0.5851978	0.2156492	0.9629135	0.6522529	0.8401968	0.3902108	0.7704055	0.8988170	1.0169105
600	0.6652463	0.2877379	0.3380578	0.9025787	0.5755775	0.9698154	0.1778725	0.8450547	0.9587949	1.0466217
650	0.7225698	0.1953362	0.4484955	0.8344536	0.5738792	0.9445538	0.1008871	0.8827267	1.0438045	0.9806141
700	0.6887534	0.1866626	0.4598395	0.7466242	0.6739583	0.9933777	0.0721129	0.8392043	1.0864680	0.9468476
750	0.5814953	0.2284317	0.4988347	0.6625839	0.6708972	1.0208570	0.0457494	0.8456128	1.0119960	1.0410017
800	0.5837432	0.2458560	0.4938958	0.7084430	0.6663483	1.0291487	0.0546472	0.8305480	1.0372764	1.0275045
850	0.5385012	0.2492498	0.5118104	0.7850488	0.6577916	1.0768996	0.0638800	0.8074589	0.9991462	0.9102160
900	0.5793272	0.2363943	0.4509395	0.7827593	0.5912201	1.0884303	0.0676573	0.8471081	0.9272705	0.8514346
950	0.5927168	0.2439759	0.4947541	0.7682428	0.6000742	1.0248774	0.0500634	0.7401938	0.9503274	0.8706318
1000	0.5943312	0.2121566	0.4766260	0.7625309	0.6485787	1.0617618	0.0308963	0.7829816	0.9059962	0.9585340

0	0.5688987	0.2833800	0.5189705	0.7694506	0.6359232	1.0604416	0.0402087	0.8645461	1.0455753	1.0087137
50	0.7365389	0.2245449	0.4335753	0.5984861	0.6439885	0.9133431	0.0625154	0.7466501	1.0386771	1.0492501
100	0.6907008	0.2358500	0.5414333	0.4052521	0.7259659	0.9037618	0.0711661	0.7527589	0.9709190	0.9869457
150	0.5825464	0.3455181	0.8156016	0.3633241	0.6904114	1.0609259	0.0546095	0.8279625	1.0067569	1.0076183
200	0.4198282	0.4793180	0.9477144	0.4060794	0.6405228	1.0328715	0.0618990	0.9400659	1.0096981	0.9354558
250	0.3615412	0.6443274	0.9245273	0.3586977	0.6719426	0.9546634	0.0716748	0.9046714	0.9963318	0.9018255
300	0.3249263	0.6223069	0.9360694	0.4655516	0.6255690	0.9692108	0.0717167	0.8346189	1.0490448	0.9170324
350	0.3024124	0.7200517	0.8968611	0.4135031	0.6466068	0.9533063	0.0737970	0.8298466	1.0033111	0.8465514
400	0.3424237	0.7372257	0.9713923	0.4416578	0.5840747	1.0472377	0.0618255	0.8855016	1.1084301	0.8407228
450	0.2426786	0.6928521	1.0113856	0.4364069	0.6486091	1.0975044	0.0518600	0.8802348	0.9093784	0.8319098
500	0.3730638	0.7909438	0.9746871	0.4778341	0.6188370	0.9492643	0.0669190	0.8499999	1.0746175	0.8215543
550	0.3962930	0.7750696	0.8838655	0.6385194	0.4983768	0.9055038	0.0745885	0.8740425	1.0403240	0.9480695
600	0.4195839	0.7219777	0.6547432	0.8435632	0.6224004	0.9363215	0.0475742	0.8530028	0.9322894	1.0143140
650	0.4076259	0.5396497	0.5423943	0.8309402	0.6775436	1.0251913	0.0396696	0.8306454	1.0314797	0.9776265
700	0.4400639	0.4215635	0.4332904	0.8262521	0.7239546	1.0234245	0.0448307	0.8545475	0.9170407	1.1120076
750	0.5375002	0.3393167	0.3761623	0.8122932	0.6810960	0.9906548	0.0422619	0.8204117	1.0225272	1.0447708
800	0.6435818	0.2766502	0.3747754	0.7540076	0.6624962	0.9723295	0.0617898	0.7819500	1.0094951	0.9744276
850	0.6878985	0.1525682	0.4422411	0.7237359	0.5632794	1.0154438	0.0401175	0.9105998	1.0262480	0.9449366
900	0.5932996	0.1757779	0.4509441	0.7150520	0.6484988	1.0601841	0.0302523	0.8333789	0.8754076	1.0459144
950	0.6101206	0.2209379	0.5440062	0.6655599	0.6166720	1.0064030	0.0394784	0.8646386	0.9834583	0.9981657
1000	0.5787427	0.2808970	0.5366383	0.7044541	0.6590304	0.9888121	0.0311544	0.7723381	0.9162949	0.9533297

0	0.5688987	0.2833800	0.5189705	0.7694506	0.6359232	1.0604416	0.0402087	0.8645461	1.0455753	1.0087137
50	0.5246338	0.3341793	0.5284839	0.7061893	0.8751371	1.0641852	0.0480194	0.8523315	0.7616768	0.9052433
100	0.5632162	0.3470258	0.4247599	0.7594786	0.9518542	0.9481237	0.0363283	0.7423081	0.6113843	1.0048382
150	0.4980026	0.3047646	0.4905796	0.8223681	1.0696957	0.9329842	0.0303336	0.7018282	0.5692166	1.0720713
200	0.6062253	0.2837757	0.4112220	0.8135466	1.0645645	0.9630092	0.0323028	0.6679136	0.4972870	1.0892422
250	0.6734563	0.2075355	0.5292803	0.8088727	1.0882411	1.0590815	0.0337590	0.6336695	0.4828218	1.0161357
300	0.6089352	0.2099387	0.3821961	0.8214397	1.0095989	1.0004242	0.0240046	0.5052373	0.4411772	1.0924790
350	0.6920474	0.1447629	0.4374657	0.8106385	1.0262201	1.0146238	0.0359987	0.4935815	0.5022573	0.9567625
400	0.6432401	0.2127997	0.4687872	0.7489206	0.9300779	0.8678579	0.0370950	0.4887556	0.4582546	0.8920976
450	0.6258632	0.2757891	0.5373186	0.7990619	1.0139079	0.9277337	0.0407030	0.4113940	0.5421541	0.9422939
500	0.5703441	0.3147907	0.5628711	0.8656256	0.9688421	1.0177781	0.0339242	0.3620675	0.4786749	0.9064367
550	0.5556004	0.2934812	0.4484389	0.8991477	0.8226804	1.0585978	0.0626847	0.4534211	0.7663508	0.9916694
600	0.5027909	0.2922430	0.4482283	0.8318026	0.6806782	1.0101495	0.0565582	0.5265711	1.0599846	0.9491213
650	0.7008616	0.2161646	0.4279845	0.8073069	0.6491424	1.0854428	0.0383305	0.6401160	1.0564695	0.9811182
700	0.7007148	0.1290830	0.4118169	0.7378226	0.6210137	1.0501304	0.0390853	0.7242969	1.0188452	0.9915864
750	0.5973908	0.1849943	0.4806021	0.6607369	0.6117995	0.9466409	0.0590663	0.7009846	1.0508830	1.0619626
800	0.6502866	0.2089358	0.4928979	0.7046327	0.6012087	0.9111677	0.0798191	0.7550711	0.9804452	0.9977694
850	0.6057861	0.2709674	0.5737236	0.7479874	0.6288648	0.8632943	0.0653075	0.8166327	1.0084135	0.9998661
900	0.5701620	0.2802142	0.4993601	0.7465277	0.6802678	0.8576882	0.0467377	0.8186910	0.8868141	0.9404114
950	0.5868551	0.2638240	0.5400280	0.7351308	0.6238558	0.9353381	0.0436890	0.7523374	0.9376837	0.9465548
1000	0.5792397	0.2912916	0.5269572	0.7227900	0.6365859	0.9819741	0.0660825	0.8099623	1.0177491	0.8467688

0	0.5688987	0.2833800	0.5189705	0.7694506	0.6359232	1.0604416	0.0402087	0.8645461	1.0455753	1.0087137
50	0.6934395	0.2710453	0.4691250	0.7240561	0.7304386	1.0888496	0.0311985	0.8930365	0.9471169	0.9514499
100	0.6918137	0.3048424	0.5363049	0.7415473	0.8366052	1.0341872	0.0507484	0.7747931	1.0032928	1.0235608
150	0.6710650	0.2464475	0.5407932	0.6892393	0.8389990	0.9073996	0.0434919	0.8114383	0.9297239	1.0731338
200	0.5670106	0.2801782	0.5375615	0.5985003	0.7918068	0.9604139	0.0308551	0.9104297	0.9298468	1.0663070
250	0.5970314	0.2924737	0.5338632	0.6598910	0.7811701	0.9009274	0.0192604	0.9109125	1.0203294	1.0517264
300	0.5371756	0.2761710	0.5210087	0.7625514	0.8592166	0.9342258	0.0501162	0.8907870	1.0342773	1.0312670
350	0.6227406	0.2706817	0.5039684	0.7463370	0.7334026	0.8996240	0.0393207	0.8338679	0.9354572	0.9657791
400	0.5822201	0.2745423	0.5127774	0.7611072	0.7899623	0.9126967	0.0586096	0.8067737	1.0884999	0.9633350
450	0.6643128	0.2834326	0.3965566	0.7751080	0.7632406	1.0097034	0.0572379	0.8030715	1.0274347	0.9226986
500	0.6458255	0.2258531	0.4402466	0.7483532	0.7865631	0.9592811	0.0499705	0.8307664	0.9120829	1.0026996
550	0.6940829	0.2109234	0.4891252	0.7868286	0.7961039	0.9627374	0.0466805	0.8467341	0.8593531	0.8894609
600	0.7016905	0.2352593	0.5028638	0.8177744	0.6275563	0.9584345	0.0304903	0.7947656	0.9113303	0.9983082
650	0.6323529	0.2555050	0.6195428	0.8103634	0.5965705	0.9584037	0.0418215	0.8333529	1.0026846	0.9916972
700	0.6011295	0.3154787	0.5264719	0.8438520	0.6375204	0.9377370	0.0517011	0.8080033	0.9290929	0.9741039
750	0.5684985	0.3520349	0.5131798	0.7877734	0.6338400	0.9316408	0.0458840	0.8140101	0.9607367	1.0557057
800	0.5342969	0.3158537	0.5438415	0.7813390	0.6599479	0.8838559	0.0523253	0.7845957	0.9223373	1.0054430
850	0.5623333	0.2804923	0.4524038	0.7833898	0.5308636	0.9555165	0.0515433	0.7431632	1.0114943	0.8783853
900	0.6312054	0.2768875	0.4595925	0.8622868	0.5686638	0.9718821	0.0645435	0.7981837	0.9410362	0.9753956
950	0.5990201	0.2385763	0.4474431	0.8277984	0.5739521	0.9980647	0.0428878	0.8777340	1.0032668	1.0989550
1000	0.6594723	0.2337082	0.4715379	0.7659158	0.6178259	1.0589551	0.0411028	0.8724697	0.9914880	1.0460705
