"Time"	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C
900	0.3311502	0.9060762	0.2628054	0.5222721	0.2211286	0.4126150	0.3831936	0.2419423	0.4517068	0.6888586
950	0.3425146	0.7671102	0.3545757	0.4968910	0.1841222	0.3137820	0.4221552	0.2489236	0.4478591	0.8130812
1000	0.3636553	0.7522325	0.3151600	0.5563585	0.2791781	0.4907880	0.4739209	0.2373637	0.3939017	0.7586480

0	0.3457497	0.8193450	0.2160057	0.6572594	0.2008258	0.3537656	0.4951309	0.3341337	0.4711607	0.5991237
50	0.4832113	0.4264976	0.1797549	0.4683432	0.3817322	0.4277771	0.5219484	0.2990065	0.4598311	0.7919914
100	0.6729265	0.2015591	0.1714821	0.3772233	0.4988719	0.3451628	0.4625152	0.2721539	0.7148742	0.8751290
150	0.8011186	0.1867318	0.2238195	0.3099067	0.6485668	0.4917902	0.4096139	0.1933788	0.6417563	0.7610567
200	0.8203915	0.1306331	0.3281113	0.2670044	0.7374323	0.4204686	0.4411326	0.2098620	0.6258486	0.8192310
250	0.6755862	0.1326951	0.1890613	0.2329290	0.7001323	0.3226244	0.3422001	0.2248434	0.6844555	0.7151483
300	0.7736534	0.1354048	0.2713568	0.1834788	0.7555211	0.4040122	0.3850926	0.1393191	0.8844251	0.8539807
350	0.7400740	0.1222938	0.2512825	0.2413330	0.7649435	0.3589635	0.4048403	0.1906793	0.7870407	0.7737697
400	0.8214097	0.1765409	0.2896386	0.2679626	0.5315134	0.3523398	0.4124048	0.1946903	0.7109582	0.8377169
450	0.7852724	0.1379139	0.3104059	0.2199885	0.5667747	0.3900305	0.3388490	0.1965948	0.7459137	0.8021272
500	0.7383486	0.1100200	0.2767444	0.3561777	0.5277929	0.2725958	0.3639400	0.1635295	0.7194622	0.7816048
550	0.8482316	0.5265661	0.4795462	0.3768748	0.3354346	0.3448463	0.3867644	0.1508295	0.5346865	0.7460378
600	0.5676387	0.5532743	0.5129975	0.4231223	0.1678534	0.4041678	0.3376288	0.3108075	0.5282872	0.7782531
650	0.6012553	0.7089885	0.4441099	0.5121789	0.2104600	0.2825766	0.3680487	0.2321282	0.4906887	0.7725135
700	0.4583907	0.7246751	0.3479264	0.5031813	0.1916808	0.2816236	0.3456161	0.2447162	0.4813312	0.6884509
750	0.4827234	0.7132629	0.2804513	0.6734415	0.2564029	0.4162099	0.5008688	0.2445507	0.4088127	0.8081101
800	0.3354074	0.7122868	0.2794625	0.5559770	0.1884405	0.3050312	0.4683201	0.2416098	0.4984358	0.7464509
850	0.3457052	0.6148729	0.3220134	0.5139955	0.2072476	0.3856408	0.4319291	0.3740158	0.4176417	0.7178980
900	0.4359697	0.7445843	0.3352841	0.5085199	0.1889153	0.3064843	0.4188622	0.2876259	0.4066377	0.6837811
950	0.3495185	0.7500313	0.2677256	0.6229782	0.3178178	0.3462026	0.5220585	0.2398357	0.4254696	0.7034883
1000	0.4088288	0.7396325	0.3443400	0.5251939	0.1692530	0.3182241	0.5537158	0.2459895	0.5319069	0.8257529

0	0.2604552	0.7341153	0.4076902	0.4840951	0.2241901	0.4055602	0.5681602	0.2933949	0.3927744	0.7114064
50	0.2912770	0.9227994	0.3829395	0.4970797	0.5344113	0.1500588	0.5265918	0.1769262	0.4712786	0.7478707
100	0.3709379	0.8646855	0.3323870	0.4439852	0.5982939	0.0811789	0.3430034	0.2026590	0.4478756	0.7047327
150	0.3639903	0.7686192	0.4250363	0.3605058	0.5645420	0.0480571	0.3822154	0.1924561	0.4022115	0.7887976
200	0.3724694	0.7939416	0.4057935	0.4300963	0.4951718	0.0195011	0.3373315	0.1704650	0.4245535	0.9104699
250	0.3927420	0.6810117	0.4072133	0.5799686	0.5174378	0.0237243	0.3368357	0.1821333	0.3642828	0.7773192
300	0.3340245	0.7626322	0.4881297	0.4877079	0.6981356	0.0160571	0.3606873	0.1523013	0.4153723	0.7352983
350	0.3401501	0.8177390	0.5118363	0.4689934	0.5517556	0.0156955	0.2662366	0.2408006	0.2672444	0.8215129
400	0.2969366	0.7954113	0.4830349	0.3938077	0.5649921	0.0211026	0.3772202	0.1788649	0.2916453	0.8459478
450	0.3229538	0.7930095	0.4056389	0.4674492	0.5279684	0.0428015	0.3207682	0.2210287	0.2748459	0.8235097
500	0.3216046	0.6071498	0.3301054	0.4506031	0.6465671	0.0047244	0.3686228	0.2611889	0.4323894	0.7454230
550	0.3814164	0.7564066	0.3775162	0.3763931	0.1363836	0.2627339	0.3050710	0.2404709	0.3783533	0.7588554
600	0.3761646	0.8370748	0.2823334	0.4745057	0.1470994	0.3157852	0.3628726	0.3195612	0.3664301	0.6674410
650	0.3576573	0.8124832	0.3690728	0.6151670	0.1979456	0.3850333	0.4269961	0.3281209	0.4797387	0.7069289
700	0.4603904	0.7251955	0.3946397	0.5359199	0.2429933	0.3163006	0.4912788	0.2659138	0.4985059	0.8150039
750	0.3920466	0.7138043	0.3104944	0.5719730	0.2340726	0.3333543	0.4551606	0.3083605	0.3936055	0.8402701
800	0.4321410	0.8121739	0.3204356	0.6013063	0.2377683	0.3322682	0.3830790	0.2739689	0.5260933	0.9215001
850	0.2942669	0.8053691	0.1944437	0.4745954	0.2478788	0.5283648	0.3768565	0.2687370	0.4907373	0.7663884
900	0.3543989	0.7199059	0.4016643	0.4371442	0.2203898	0.3893128	0.3314889	0.2493762	0.4361665	0.7849504
950	0.3755330	0.7765700	0.3617020	0.5100923	0.2036243	0.4205103	0.4991156	0.1978704	0.4940599	0.7712616
1000	0.3419029	0.7844113	0.3294749	0.4369270	0.2678126	0.3316357	0.4096719	0.1762405	0.4322632	0.9116423

0	0.3677835	0.7855323	0.2437065	0.5419045	0.1909961	0.3068573	0.5109539	0.2812935	0.4900508	0.8352639
50	0.2161436	0.6451627	0.1399447	0.6298161	0.2878161	0.4061107	0.4966158	0.3328789	0.5565267	0.7541453
100	0.2932182	0.8221631	0.1052987	0.5509439	0.2584072	0.4371563	0.4930838	0.2434910	0.4197560	0.8568589
150	0.2704281	0.4998486	0.1032676	0.6273475	0.3492040	0.5040521	0.3603521	0.2540510	0.4839711	0.6854691
200	0.2046724	0.8153409	0.1686510	0.4326589	0.2827719	0.4167700	0.3665942	0.2048422	0.4046236	0.7063344
250	0.2875608	0.6851494	0.1239639	0.5349456	0.2410934	0.3970751	0.4836898	0.2503901	0.4529514	0.7084191
300	0.1799680	0.9386579	0.0950758	0.5462304	0.2711524	0.3800356	0.4389503	0.2804167	0.4354405	0.8568363
350	0.1212654	0.6610774	0.0884275	0.5669392	0.1909923	0.3754711	0.5565756	0.3731388	0.4557808	0.7436634
400	0.1802502	0.6608484	0.0882941	0.5382832	0.2105151	0.5375365	0.4199769	0.2805014	0.4356257	0.7705109
450	0.1875935	0.6581759	0.0992506	0.5173873	0.2577660	0.4322763	0.4354723	0.1962205	0.5481271	1.0000000
500	0.2130673	0.7191945	0.1097824	0.5296745	0.2630916	0.4363694	0.5044102	0.2765711	0.5318060	0.9350195
550	0.3473785	0.6261076	0.2716335	0.3949897	0.2617898	0.3528184	0.4887741	0.2382972	0.4454073	0.9020559
600	0.2979376	0.8624678	0.4792645	0.4424273	0.2524663	0.2572702	0.4365039	0.2398231	0.5489324	0.8350285
650	0.2972999	0.8367979	0.4792643	0.3858304	0.1132826	0.3377669	0.5037936	0.2471948	0.4753738	0.7289446
700	0.3590631	0.9139581	0.3572759	0.5073621	0.2172077	0.4621322	0.3690877	0.2226241	0.4690633	0.8148871
750	0.3853224	0.8113730	0.3557942	0.6614084	0.1918961	0.4167321	0.4442240	0.2552746	0.5070484	0.8355521
800	0.4475890	0.7831077	0.3106448	0.4999137	0.1801943	0.4542730	0.4359213	0.2789214	0.4485329	0.7851433
850	0.4307865	0.7212420	0.4041120	0.5227892	0.2356421	0.4141789	0.4252852	0.1899648	0.3886982	0.8379318
900	0.3560015	0.6919229	0.3314186	0.4562242	0.2635092	0.3957906	0.4170274	0.2068206	0.4500583	0.7124155
950	0.2805302	0.8182828	0.3845889	0.3171230	0.1784660	0.4271054	0.4330274	0.2848596	0.4137347	0.7956332
1000	0.3591664	0.7188669	0.3009032	0.4622924	0.1974975	0.4883716	0.5105857	0.2768875	0.5439812	0.7455314

0	0.3824747	0.7632618	0.2107572	0.6227978	0.1879307	0.3735652	0.5758767	0.2260717	0.4693839	0.6584133
50	0.3666730	0.7105834	0.1441629	0.5580262	0.1516637	0.1587392	0.4510117	0.2370238	0.3587256	0.6666669
100	0.2789817	0.7906288	0.1095504	0.6291933	0.0742880	0.1446891	0.4380602	0.2727562	0.3930800	0.7121033
150	0.3051989	0.8104258	0.0686325	0.5712146	0.0441204	0.1223360	0.4996533	0.2640377	0.4297570	0.7163816
200	0.3357848	0.6527682	0.1127067	0.5299405	0.0687341	0.1385026	0.6030286	0.2528303	0.4017403	0.7686197
250	0.4041766	0.7965862	0.1328101	0.5177450	0.0605235	0.1272186	0.6071844	0.2439218	0.4185807	0.6986782
300	0.3916365	0.7983222	0.0991099	0.5790696	0.0560549	0.0794423	0.5582560	0.2238485	0.3997747	0.7798156
350	0.2394213	0.7191065	0.0817857	0.5599088	0.0162085	0.0431212	0.6358450	0.1776529	0.4371216	0.6627713
400	0.4229703	0.7464322	0.0706338	0.5416708	0.0561664	0.0604172	0.6672171	0.2099488	0.3642886	0.7073025
450	0.4667137	0.8129784	0.1132530	0.5300266	0.0436218	0.0538596	0.6197074	0.2396090	0.3537788	0.7995575
500	0.3099902	0.7756133	0.0474430	0.5242188	0.0447343	0.1076403	0.6315415	0.3715666	0.3681396	0.7758448
550	0.2333584	0.7313354	0.2212138	0.6880795	0.0640009	0.2444928	0.5734966	0.2540483	0.3225800	0.8151263
600	0.3011696	0.7504341	0.2106631	0.7992881	0.1404802	0.2049461	0.5528326	0.2217280	0.3747452	0.8865137
650	0.2814375	0.6975781	0.1475690	0.5902533	0.1202851	0.4125627	0.4912145	0.2883701	0.4582325	0.8807163
700	0.3048798	0.8131831	0.1723323	0.6812912	0.1852247	0.3437824	0.6294236	0.2673562	0.4883352	0.7749951
750	0.3138522	0.7484483	0.1820955	0.7887016	0.1741674	0.3732775	0.5141419	0.2980366	0.5262960	0.8094843
800	0.3521418	0.6776411	0.1775515	0.7573890	0.1646190	0.3675555	0.5128440	0.3509862	0.3905882	0.6588568
850	0.4051499	0.7341870	0.2172695	0.6430543	0.2124632	0.3853588	0.5135595	0.2211410	0.4273082	0.7505235
900	0.3618708	0.7187287	0.2195357	0.6270900	0.2329493	0.3173684	0.4928888	0.2941215	0.4829449	0.7979446
950	0.4172216	0.6358736	0.3223126	0.6598963	0.2599391	0.3569766	0.5226943	0.2372242	0.3892818	0.8182664
1000	0.4122273	0.7126689	0.2950180	0.5795543	0.1689577	0.4455051	0.4162716	0.1819149	0.5447833	0.7280779

0	0.3067563	0.8260855	0.2987864	0.5349039	0.2510406	0.3552263	0.4630228	0.3080627	0.5052456	0.6330414
50	0.3897935	0.7949546	0.3321790	0.4005952	0.2513151	0.4567009	0.4970190	0.2511497	0.5486303	0.5794615
100	0.4525744	0.6257155	0.3568678	0.4506805	0.2146831	0.3898587	0.4924274	0.1466436	0.6788764	0.4195892
150	0.3372338	0.6330454	0.4498704	0.4002413	0.2526335	0.4068814	0.4032640	0.2342368	0.5663054	0.3643006
200	0.4188191	0.7074309	0.5449071	0.2857981	0.2745510	0.3540483	0.5241224	0.1062533	0.6092283	0.2815156
250	0.5248984	0.6250246	0.6148164	0.4020069	0.2247355	0.3414622	0.4434144	0.1881062	0.6910674	0.3019688
300	0.5229263	0.6052792	0.5017416	0.4218359	0.2437051	0.3911357	0.5896359	0.1963758	0.7148848	0.3135065
350	0.4925870	0.5776659	0.6195792	0.3953217	0.2538371	0.3612023	0.4942736	0.1847370	0.6611857	0.3293310
400	0.5924605	0.7748223	0.4695470	0.3710496	0.2121375	0.3961136	0.4973110	0.1167296	0.7151264	0.2863059
450	0.4778646	0.6336695	0.4346695	0.3730222	0.1833143	0.2911312	0.5096638	0.1538171	0.7009219	0.3521739
500	0.5817133	0.6116766	0.3403136	0.4276336	0.1694132	0.2921470	0.5055580	0.1321296	0.8289369	0.1865982
550	0.4164793	0.8084915	0.5532147	0.4624048	0.1492986	0.3616566	0.5488589	0.1711086	0.4306303	0.4596693
600	0.4656247	0.7249065	0.4373878	0.4808340	0.1773999	0.2752727	0.4669533	0.2112038	0.3377807	0.5606117
650	0.4597360	0.7162295	0.3264150	0.5012191	0.1432271	0.3421144	0.4512386	0.3703510	0.3099007	0.6916709
700	0.3711489	0.8203063	0.2751628	0.5817914	0.1562012	0.3554609	0.5397522	0.2807102	0.4235933	0.7848216
750	0.3415856	0.7841849	0.3150596	0.6063347	0.1838249	0.2790113	0.4049058	0.2282645	0.4724330	0.9302029
800	0.3961732	0.6748556	0.2989031	0.4777665	0.1607887	0.3980448	0.4688633	0.2280898	0.4236641	0.7952047
850	0.4294896	0.7822273	0.3143875	0.5754567	0.2116670	0.3325669	0.3799555	0.2442123	0.4176446	0.6915559
900	0.3513339	0.6980798	0.2596492	0.6980245	0.1978861	0.4296086	0.4615375	0.2597870	0.4828613	0.7902579
950	0.3594099	0.6644050	0.3249859	0.5383593	0.2274316	0.4150220	0.4305624	0.2152188	0.4384202	0.8145914
1000	0.2883670	0.6752036	0.3347415	0.5945263	0.2114320	0.3148859	0.4709950	0.2036985	0.4085841	0.7469959

0	0.4201459	0.7927714	0.2478025	0.6324296	0.2054191	0.3565468	0.4364215	0.2866795	0.4496014	0.6137927
50	0.4572968	0.3312569	0.0899011	0.5384321	0.2557333	0.4162067	0.3556719	0.0330745	0.4912378	0.8826680
100	0.5846790	0.1646224	0.0884911	0.3963374	0.3564073	0.3721988	0.3079722	0.0148687	0.4679078	0.5878671
150	0.5722999	0.1203054	0.0780873	0.3362919	0.3416003	0.4211330	0.2540910	0.0540513	0.4263015	0.6164452
200	0.8872038	0.1675104	0.0687871	0.3569712	0.3032343	0.3980197	0.2325416	0.0616355	0.3710593	0.5808913
250	0.6790838	0.1269279	0.0685615	0.1892836	0.2914991	0.4567387	0.2858833	0.0211913	0.4099476	0.5606480
300	0.7260777	0.1629304	0.1256672	0.1635772	0.3963556	0.3942717	0.2351245	0.0205121	0.4501779	0.6800704
350	0.5981732	0.1802238	0.0603789	0.2013611	0.3714349	0.3576261	0.2921192	0.0243702	0.4511901	0.5700766
400	0.8121643	0.1368504	0.0655465	0.2031362	0.3660057	0.3872355	0.1995961	0.0188478	0.4549607	0.7338215
450	0.6974381	0.1187836	0.0502882	0.0953974	0.3771154	0.4763989	0.2068937	0.0317646	0.4374331	0.7513074
500	0.7133065	0.1817757	0.0756025	0.1295889	0.3478120	0.3149860	0.1929049	0.0216998	0.4811329	0.6736545
550	0.8162540	0.5747171	0.5841585	0.1407337	0.2687991	0.4371480	0.4387332	0.2258805	0.4321712	0.7017851
600	0.4520968	0.7667128	0.4445956	0.3080561	0.2249729	0.3808384	0.4306287	0.1977326	0.4559570	0.6805844
650	0.4821093	0.7833578	0.4119738	0.4602866	0.1682629	0.3842370	0.3420771	0.2296512	0.4814228	0.6874739
700	0.3138513	0.6558597	0.4405378	0.5443761	0.1818993	0.3972169	0.4221891	0.1939475	0.4491449	0.7868475
750	0.3628292	0.7967482	0.3574109	0.3695349	0.1783735	0.3478243	0.3961375	0.1970630	0.3942314	0.8089066
800	0.3977296	0.9081068	0.3421323	0.5183235	0.1923098	0.4141979	0.4458633	0.2234458	0.4301544	0.9002202
850	0.3280695	0.7141885	0.2941430	0.6602567	0.2671217	0.3291085	0.4811779	0.3379808	0.4793844	0.7250384
900	0.3457132	0.7976161	0.3826403	0.6099380	0.1920547	0.3682308	0.4877184	0.3089251	0.4664964	0.7976136
950	0.3440421	0.7335689	0.3497020	0.5712956	0.1887904	0.4261478	0.4453803	0.1958129	0.4781072	0.6973615
1000	0.3004565	0.8143554	0.2929717	0.5993396	0.2285493	0.3783476	0.4274050	0.2349745	0.4425722	0.6487608

0	0.3722092	0.7954118	0.2437637	0.6049927	0.3027174	0.3506948	0.5803916	0.2800917	0.4521428	0.6585770
50	0.2972654	0.7129912	0.4750635	0.3186600	0.3171097	0.3538758	0.1657553	0.2430842	0.5398324	0.5084697
100	0.2942913	0.7791586	0.4345384	0.2631241	0.4951386	0.3541074	0.1431156	0.2177323	0.7777570	0.3431447
150	0.4008931	0.8913590	0.4524450	0.2511132	0.4494698	0.5466250	0.0292704	0.1843524	0.8043167	0.1746068
200	0.3908391	0.6998826	0.4612683	0.2638836	0.4385946	0.3726452	0.0222112	0.1843718	0.6934474	0.1636710
250	0.5346644	0.7285562	0.5450012	0.1995882	0.4807926	0.4653032	0.0186103	0.2026963	0.5809822	0.1868501
300	0.4628372	0.7071597	0.5052555	0.2489736	0.5058748	0.4585667	0.0264768	0.2361091	0.6092753	0.2130325
350	0.3853463	0.7991653	0.4658236	0.2981431	0.4145113	0.3083751	0.0074329	0.2255407	0.6559769	0.1598493
400	0.4610167	0.7191325	0.5147108	0.2987959	0.4882088	0.4928396	0.0285865	0.1543699	0.5959424	0.1561681
450	0.4352208	0.8125751	0.4265881	0.2194900	0.5075299	0.3521166	0.0103282	0.2188792	0.8766656	0.2406524
500	0.3770170	0.6939528	0.5272714	0.2458525	0.3672296	0.5036684	0.0293767	0.1850375	0.9706463	0.1879369
550	0.3992329	0.7653545	0.5113755	0.3357632	0.2695382	0.4687412	0.3348292	0.2262296	0.4583990	0.4748977
600	0.3575538	0.6498565	0.4709025	0.5209472	0.2402420	0.3913524	0.3409408	0.3344795	0.3573618	0.6389148
650	0.2776021	0.8691044	0.4728843	0.5494781	0.2189937	0.4542450	0.2666922	0.3086401	0.4373247	0.5798961
700	0.3123307	0.8645427	0.3404073	0.4987762	0.2917802	0.3863995	0.4054313	0.1894109	0.3554054	0.7181897
750	0.2625954	0.7079171	0.3177891	0.5057147	0.1978779	0.4296211	0.4000907	0.2904621	0.3633729	0.7443061
800	0.3843029	0.7744101	0.3579250	0.6060188	0.2199462	0.3810454	0.3615513	0.3119427	0.4732439	0.7323540
850	0.4055524	0.7149073	0.4047794	0.6531159	0.2594688	0.3657542	0.4340872	0.3324217	0.3154718	0.7370018
900	0.4069976	0.6526482	0.2851761	0.4441886	0.2684573	0.3835108	0.4314503	0.1974980	0.4418868	0.7855910
950	0.3201575	0.8672568	0.2818266	0.4971144	0.2981808	0.3698821	0.3779448	0.2872178	0.4911415	0.8488498
1000	0.3898396	0.6847616	0.3159650	0.5805062	0.2565937	0.3531073	0.4828214	0.2672501	0.4655979	0.7833638

0	0.4595668	0.6791124	0.2136398	0.5045590	0.1816146	0.4436313	0.4535290	0.2924886	0.4114432	0.6641627
50	0.3476941	0.6492530	0.4211612	0.4843786	0.2747856	0.3793576	0.4275814	0.1089736	0.3665092	0.2911265
100	0.2679235	0.7332937	0.3584975	0.5416349	0.3653507	0.3321803	0.4517480	0.0753364	0.3564372	0.1665593
150	0.4773369	0.5942076	0.2839420	0.6628404	0.3563068	0.3818985	0.4370565	0.0938238	0.2722101	0.0922363
200	0.4415937	0.7208404	0.3770222	0.4020923	0.3098304	0.4032847	0.4582791	0.0561224	0.2977398	0.0434660
250	0.4011955	0.7488299	0.4499912	0.2664413	0.3735711	0.4858144	0.4530377	0.0702551	0.1956621	0.0233417
300	0.4066889	0.8265654	0.5634148	0.4619566	0.3083697	0.4200613	0.4549463	0.1145184	0.2288921	0.0355140
350	0.4274051	0.6751694	0.4371293	0.5642160	0.3989104	0.3647476	0.4612964	0.0726557	0.1600641	0.0156883
400	0.3694267	0.7754221	0.4033416	0.3770569	0.4200907	0.2766126	0.4706080	0.1115850	0.1505926	0.0233404
450	0.3464666	0.8002307	0.4215555	0.5724938	0.4811344	0.3639872	0.5508988	0.1164280	0.1268333	0.0076424
500	0.4640375	0.7869083	0.4926581	0.4663309	0.3410019	0.3679860	0.4839731	0.1019875	0.1433248	0.0097359
550	0.4453142	0.8022122	0.3960188	0.4326277	0.2688494	0.2699855	0.4062184	0.3346708	0.1366376	0.3631649
600	0.3745300	0.8512707	0.4476392	0.4833691	0.1559885	0.5546807	0.3425825	0.3833731	0.2459618	0.6556164
650	0.2143191	0.8006833	0.4038551	0.5382825	0.1704709	0.2951394	0.4041553	0.3576719	0.3637808	0.6542743
700	0.3258887	0.8018626	0.3422098	0.6324346	0.2517812	0.3406320	0.3584034	0.3619496	0.3860259	0.7224972
750	0.3278345	0.6353698	0.4181905	0.6605319	0.1970422	0.4638565	0.4538357	0.3115740	0.6018144	0.7637246
800	0.3422109	0.7716949	0.2989521	0.5707148	0.2427374	0.4323124	0.4362418	0.3054776	0.4554353	0.6728248
850	0.3869911	0.6608897	0.2778551	0.5744110	0.2399049	0.3567848	0.4154979	0.2900038	0.5028141	0.8457766
900	0.3534503	0.7063136	0.2334913	0.6466076	0.1951016	0.3463379	0.4577057	0.3159581	0.3088807	0.8266442
950	0.3079574	0.8837418	0.2491328	0.6087842	0.1917607	0.4083001	0.3705794	0.2237640	0.4066728	0.7194352
1000	0.3175830	0.6769086	0.1812627	0.6184566	0.2498813	0.3481497	0.3288660	0.2542341	0.3988581	0.7362691

0	0.3750937	0.8157269	0.2897125	0.5563905	0.1868501	0.3496273	0.5503405	0.2510405	0.4358607	0.7985242
50	0.4146695	0.9941193	0.3566211	0.7535280	0.3116241	0.3702277	0.5155717	0.2007571	0.6754145	0.7451385
100	0.3896271	0.7870977	0.3616948	0.7098274	0.2229906	0.3477796	0.4518768	0.1752207	0.6334516	0.7456839
150	0.5344827	0.7270277	0.2912925	0.7757171	0.2315080	0.3627794	0.5414313	0.1239999	0.6842231	0.7212740
200	0.2950104	0.7786844	0.2616970	0.6675463	0.1545605	0.4385775	0.5427398	0.1989762	0.8062561	0.7701026
250	0.3231934	0.7489555	0.1855771	0.7917323	0.1346140	0.3885999	0.5222374	0.2094852	0.6584116	0.6851842
300	0.3306586	0.7843997	0.2213637	0.5919004	0.2304530	0.4113120	0.6225174	0.1441993	0.7236178	0.7121402
350	0.3276893	0.7689135	0.2564083	0.6231369	0.2732326	0.2416272	0.5577979	0.1718248	0.8025502	0.6690259
400	0.4919832	0.6183570	0.3397206	0.6755975	0.1812038	0.3454465	0.4383602	0.1712567	0.7795380	0.6616747
450	0.3259342	0.6784640	0.3843628	0.5053902	0.1484064	0.3436611	0.5067533	0.1838358	0.9041677	0.7824492
500	0.3363731	0.9328137	0.2750717	0.5376990	0.1711656	0.3281084	0.5219454	0.1882533	0.7950901	0.6451138
550	0.3310537	0.7685866	0.2754750	0.7325709	0.2725759	0.3707720	0.4909811	0.1227334	0.6971051	0.7533143
600	0.3844418	0.6191761	0.2919905	0.5823704	0.2417914	0.3432060	0.5011455	0.2948968	0.5001058	0.8719057
650	0.3650912	0.7632454	0.2312341	0.6214138	0.1917304	0.3437579	0.5363003	0.2321550	0.4911927	0.6752433
700	0.3448789	0.6799418	0.2730566	0.6466217	0.1568209	0.3126087	0.5333907	0.2002730	0.4704947	0.7430199
750	0.3785211	0.6983594	0.2168903	0.6566147	0.1985674	0.4120353	0.5278993	0.1825411	0.3921341	0.8596448
800	0.4472995	0.7580966	0.2857535	0.6415308	0.2196563	0.3320697	0.3978600	0.2484863	0.4769972	0.8204266
850	0.3797189	0.6635459	0.3290025	0.5992765	0.2690775	0.3385433	0.4869656	0.2239177	0.4147363	0.7997612
900	0.4234789	0.6976334	0.3486165	0.4749014	0.1681142	0.3086698	0.3843553	0.2755157	0.4001392	0.7439085
950	0.3455527	0.7837071	0.2820664	0.5947675	0.2119761	0.3938155	0.5553229	0.3281486	0.4233194	0.6420934
1000	0.4494124	0.8394490	0.2381145	0.6832024	0.2540105	0.3921480	0.5361029	0.2844706	0.3854823	0.6418691
