"Time"	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C
300	0.6652148	0.0000000	0.6247102	0.4987676	0.4939733	0.5181825	0.1990304	0.6478735	0.6784146	0.0392534
350	0.7569999	0.0001876	0.5325026	0.5509948	0.4949405	0.3705956	0.2822630	0.5934569	0.9107692	0.0191063
400	0.7492889	0.0020252	0.4573658	0.5286709	0.6077078	0.3930632	0.3320787	0.6455751	0.7064618	0.0116899
450	0.8097645	0.0000015	0.6318122	0.4620818	0.6122353	0.3301610	0.2445536	0.6031434	0.7467725	0.0188718
500	0.8409171	0.0007231	0.5737124	0.4747064	0.6394995	0.3851125	0.2231629	0.5390683	0.6100262	0.0233785
550	0.6883330	0.0398870	0.4871063	0.5973716	0.5273230	0.3420762	0.2427524	0.5783751	0.8207370	0.0149391
600	0.7476205	0.0801558	0.5022042	0.5636133	0.6247076	0.4286710	0.3020737	0.6507061	0.7534162	0.0156679
650	0.6360886	0.0382993	0.5078448	0.5918026	0.5577004	0.3450849	0.4531255	0.4869536	0.6553254	0.0190756
700	0.6570492	0.0893205	0.4494203	0.6983412	0.5976382	0.3519313	0.3348805	0.5393041	0.7891357	0.0288441
750	0.6881630	0.0593641	0.4739237	0.5334465	0.4912841	0.3771032	0.3243858	0.6138466	0.7078766	0.0252268
800	0.6843656	0.0445379	0.5350918	0.4586714	0.5295899	0.4149794	0.4043466	0.6071451	0.7271044	0.0312297
850	0.6764555	0.0472199	0.5246951	0.4891729	0.5672859	0.5409805	0.3874412	0.5984460	0.7130420	0.0279015
900	0.7904576	0.0494880	0.4024100	0.5461435	0.4428877	0.4252727	0.3915609	0.6062034	0.6779078	0.0215251
950	0.6651364	0.0716102	0.4793332	0.4968531	0.5075623	0.4928066	0.3653756	0.5517775	0.7347922	0.0178064
1000	0.6658967	0.0753012	0.5177838	0.5236587	0.6391351	0.4324609	0.3356770	0.7223579	0.6506086	0.0338895

0	0.7191499	0.0544182	0.4362919	0.5571168	0.6549170	0.4078297	0.3307629	0.6628596	0.6446646	0.0477501
50	0.6168885	0.0457271	0.5366810	0.6580505	0.6563774	0.4825584	0.4333880	0.6789923	0.7337388	0.0095632
100	0.5723774	0.0557979	0.5286448	0.5669766	0.6460707	0.4248968	0.2816314	0.6053247	0.6300035	0.0145840
150	0.6125308	0.0613147	0.4704364	0.6385079	0.5836287	0.3465769	0.3535370	0.5664190	0.6925024	0.0472008
200	0.6192714	0.0825534	0.4437514	0.4930843	0.5247696	0.3173980	0.3081873	0.5264062	0.7365215	0.0128688
250	0.5164726	0.0768203	0.3984024	0.4478928	0.5174863	0.3668952	0.2991702	0.6300112	0.7751713	0.0210480
300	0.6428917	0.0739091	0.5326237	0.4474518	0.5385491	0.3674557	0.3414582	0.6006450	0.8424817	0.0405247
350	0.5803172	0.0428652	0.5139016	0.6121312	0.5613694	0.4319029	0.3003030	0.6070720	0.6695234	0.0341182
400	0.5042301	0.0967719	0.5820558	0.6419967	0.7111769	0.4193024	0.3382056	0.5477973	0.6310307	0.0223277
450	0.5589062	0.0544185	0.4838252	0.5708512	0.6009548	0.4467861	0.4562854	0.7190437	0.6805746	0.0352755
500	0.6216728	0.0582837	0.5143191	0.5520876	0.6334714	0.3869898	0.3759928	0.6545427	0.6167356	0.0376870
550	0.6936157	0.0369696	0.5073295	0.4909911	0.5949373	0.3195205	0.2647441	0.5377528	0.6199484	0.0491926
600	0.7127235	0.0692715	0.4042328	0.5513824	0.5269886	0.3938051	0.2952544	0.6275792	0.8211482	0.0273571
650	0.7763778	0.0406217	0.4793099	0.4403111	0.5777442	0.4398686	0.2918366	0.5445849	0.6995882	0.0153120
700	0.8448255	0.0413876	0.4901586	0.5044237	0.5149892	0.4228815	0.2547606	0.5715294	0.7316021	0.0236195
750	0.6709388	0.0914765	0.6123187	0.5472179	0.6646568	0.3860086	0.3331819	0.5739792	0.7496779	0.0294358
800	0.6409448	0.0466690	0.5203539	0.4576594	0.5034559	0.4034389	0.3706986	0.6317053	0.6700710	0.0132386
850	0.6371540	0.0624151	0.5848453	0.5812783	0.4570428	0.3761694	0.4208639	0.5418684	0.8076908	0.0375411
900	0.6538397	0.0458005	0.4987686	0.5015381	0.5874568	0.3337425	0.2931631	0.5119259	0.7935697	0.0168540
950	0.7701067	0.0993826	0.4621249	0.5207541	0.5250357	0.5444642	0.2952107	0.5898793	0.8593940	0.0367256
1000	0.6898009	0.0673241	0.6216046	0.5287870	0.4972622	0.4221447	0.4151739	0.6919699	0.9433798	0.0218048

0	0.7817480	0.0662503	0.5599332	0.4050282	0.5980755	0.4169406	0.4093597	0.6416202	0.7669560	0.0604996
50	0.6948637	0.0234359	0.5426740	0.4534430	0.7309602	0.3955215	0.3604133	0.6786074	0.7104669	0.0256134
100	0.6320066	0.0615356	0.5469132	0.4420586	0.5090392	0.3366144	0.2885646	0.6781125	0.7994349	0.0140717
150	0.7107241	0.0708160	0.5440924	0.6804465	0.7579421	0.4307486	0.2851036	0.6205631	0.7382166	0.0124551
200	0.7196422	0.0633009	0.5739942	0.4677966	0.6138422	0.4073108	0.3434597	0.6437627	0.7307929	0.0176558
250	0.6216952	0.0793878	0.5132785	0.5369108	0.5733653	0.4309016	0.3511517	0.7438485	0.8781905	0.0233409
300	0.7376332	0.0460462	0.4900253	0.5108144	0.5797478	0.2931929	0.3517902	0.7288450	0.7944361	0.0415018
350	0.6109092	0.0448075	0.5311011	0.4661765	0.5269851	0.4393821	0.3522842	0.7187077	0.7012225	0.0477363
400	0.6664807	0.0533229	0.4782439	0.5140552	0.5803856	0.4521409	0.3480110	0.7753112	0.6712515	0.0215516
450	0.8582597	0.0730432	0.6003704	0.6915496	0.6127425	0.4703280	0.2074986	0.7823998	0.6938588	0.0125251
500	0.7157666	0.0518112	0.5357973	0.6688626	0.5148592	0.3774265	0.3001438	0.6162278	0.7859502	0.0223460
550	0.6785060	0.0733751	0.4987203	0.6073667	0.5866141	0.3313850	0.2378186	0.6351288	0.8474079	0.0236458
600	0.6815192	0.0452585	0.5769641	0.5753244	0.5553016	0.3620882	0.2860966	0.6226161	0.7321957	0.0328838
650	0.6671887	0.0546077	0.5996463	0.5072568	0.6754081	0.2946881	0.3747873	0.6192010	0.7690213	0.0135566
700	0.6368792	0.0610091	0.4951066	0.4944935	0.6387362	0.3907699	0.2908554	0.5688190	0.8733473	0.0137812
750	0.7291741	0.0478425	0.4881713	0.5256043	0.4828541	0.3289650	0.3146709	0.5766822	0.6879695	0.0224578
800	0.8405417	0.0944980	0.4963729	0.4725622	0.5752157	0.4228330	0.3028001	0.5023538	0.6804399	0.0316912
850	0.6928781	0.0633235	0.5799240	0.3401507	0.5830264	0.4453822	0.3002237	0.5485473	0.7946298	0.0189738
900	0.5616576	0.0314032	0.5184632	0.4140775	0.5626660	0.4232613	0.2883350	0.5600117	0.7459950	0.0299089
950	0.6916209	0.0470298	0.6088278	0.5470420	0.6015537	0.4042112	0.3190446	0.4965128	0.6763167	0.0191021
1000	0.6753180	0.0638770	0.5333063	0.4506023	0.6790201	0.3370021	0.2645206	0.6540996	0.8250674	0.0179410
