"Time"	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C
350	0.3031326	0.4011807	0.5011366	0.3564527	0.4311761	0.8546487	0.0416568	0.4917331	0.6956673	0.5680074
400	0.4059685	0.4619801	0.4934290	0.3561289	0.3435943	0.7622902	0.0251046	0.6155692	0.7002240	0.5173947
450	0.3127087	0.3916544	0.4948450	0.3485965	0.3200004	0.6488951	0.0173010	0.6431844	0.6736036	0.5221603
500	0.4196221	0.4133970	0.6905374	0.3670615	0.2719999	0.7745833	0.0469771	0.7351159	0.7576875	0.5796863
550	0.3738213	0.6214121	0.5421821	0.7386831	0.3809970	0.9910676	0.0374968	0.7115963	0.7687011	0.7637812
600	0.3455478	0.3998396	0.4067464	0.6695917	0.4904670	0.7545743	0.0335802	0.6109123	0.8112180	0.7503214
650	0.4507948	0.2509942	0.2337900	0.6240108	0.4207909	0.8023874	0.0179531	0.7449837	0.6337209	0.7716046
700	0.3390026	0.2364334	0.3598814	0.5875893	0.5419573	0.6984698	0.0518144	0.6144958	0.8097517	0.7614248
750	0.4463475	0.1472187	0.2844405	0.6188234	0.4326460	0.8002592	0.0253089	0.5858039	0.6993461	0.7188145
800	0.4426382	0.1508249	0.3493747	0.5244962	0.4939058	0.7213439	0.0272638	0.5577457	0.8792863	0.7478111
850	0.4362433	0.2434217	0.3631736	0.5071118	0.4934626	0.6780175	0.0247135	0.6869205	0.7711660	0.7823415
900	0.4665791	0.2509270	0.3765213	0.5608015	0.4203718	0.6890118	0.0351115	0.6170747	0.7877716	0.8060568
950	0.4490549	0.2105920	0.4504728	0.5116220	0.4589043	0.7254035	0.0360687	0.5686994	0.7920255	0.7330925
1000	0.4073596	0.2826660	0.5435558	0.5204887	0.3768558	0.8521563	0.0214111	0.5817230	0.7557593	0.7387040

0	0.4520271	0.2434078	0.3141300	0.6788256	0.4906047	0.7625006	0.0320913	0.5454350	0.9112215	0.6552241
50	0.4486720	0.2783222	0.3213802	0.6091778	0.5297402	0.1622806	0.2205783	0.5796835	0.3822293	0.7876216
100	0.4688253	0.1775015	0.3080680	0.5829614	0.7006008	0.0739037	0.2641401	0.2976483	0.2673231	0.7160793
150	0.3995923	0.1332525	0.3233428	0.5666624	0.6061134	0.0173992	0.3889364	0.2692943	0.1959718	0.6356178
200	0.5075245	0.1462764	0.4306490	0.5051251	0.5280646	0.0201350	0.3566304	0.2368543	0.2361920	0.7807959
250	0.3940039	0.1610365	0.4012511	0.5488605	0.6026011	0.0100096	0.3199472	0.1457160	0.1728682	0.7126466
300	0.5936495	0.2417882	0.3217022	0.6027632	0.6097792	0.0016644	0.2928332	0.2590950	0.1378341	0.8112214
350	0.5368238	0.2429357	0.3475073	0.5612311	0.6300815	0.0044109	0.2645907	0.2298319	0.1953758	0.8179281
400	0.4061730	0.2669364	0.4311915	0.5531259	0.5512358	0.0059767	0.3764351	0.1752695	0.2776073	0.7299923
450	0.4522529	0.1770031	0.3014286	0.5789513	0.5379202	0.0036948	0.2933075	0.1568280	0.2180215	0.7408620
500	0.3847489	0.1841290	0.4642253	0.5933006	0.6548639	0.0018869	0.2584237	0.1383325	0.2082034	0.9106391
550	0.5102987	0.2020025	0.3909772	0.3850624	0.1979983	0.6029673	0.1575444	0.2824959	0.7134051	0.7255946
600	0.5674949	0.1414921	0.4555076	0.4666283	0.2435318	0.7340647	0.0363661	0.6185028	0.6514359	0.7262231
650	0.4934974	0.1735986	0.4230312	0.5486217	0.2917359	0.6727676	0.0359966	0.4733062	0.8106032	0.7696421
700	0.4468123	0.2375906	0.3714625	0.4735778	0.3837929	0.6842532	0.0477686	0.6350567	0.7852432	0.7770716
750	0.4187013	0.3168089	0.4160669	0.5464394	0.5352829	0.7629873	0.0239325	0.6187230	0.7020725	0.7892062
800	0.3917021	0.2069367	0.4394815	0.4520120	0.4557306	0.7738374	0.0308826	0.6355369	0.8212077	0.9761979
850	0.4698623	0.2478085	0.4107204	0.4978168	0.5691126	0.8677204	0.0370156	0.7713310	0.8287302	0.7525436
900	0.3499791	0.2593707	0.5030814	0.4550710	0.5727922	0.6835816	0.0228939	0.6113800	0.7378366	0.8461478
950	0.3803713	0.1618560	0.4229437	0.5506335	0.5939036	0.7824595	0.0206377	0.7136741	0.7844539	0.7798158
1000	0.4029598	0.1573733	0.4215862	0.5687535	0.4810310	0.7940120	0.0339829	0.8284067	0.7346973	0.6452467

0	0.3868993	0.2814315	0.3878553	0.5826737	0.5587365	0.7283412	0.0167383	0.5663448	0.7411699	0.6419987
50	0.1496790	0.1342015	0.3578272	0.5940332	0.5240155	0.7313265	0.5265612	0.6670681	0.7788265	0.9354854
100	0.0722143	0.1059130	0.2146142	0.6623359	0.4924273	0.6589574	0.4516227	0.6535914	0.6946350	0.9385533
150	0.0385052	0.1550082	0.1440203	0.7893237	0.4435368	0.6792463	0.5645540	0.7513099	0.6590158	0.7030095
200	0.0559295	0.0819445	0.0897185	0.8869907	0.4356492	0.5426175	0.4685928	0.7201585	0.9285835	0.8135006
250	0.0779964	0.0248668	0.0698585	0.7293800	0.4118222	0.4645830	0.4782355	0.5487489	0.7630941	0.6804576
300	0.0710897	0.0318666	0.0436684	0.7288858	0.3849261	0.4208386	0.5698835	0.6272402	0.8109150	0.7099690
350	0.0697088	0.0123982	0.0521947	0.8535529	0.2932244	0.5334161	0.4259778	0.5084370	0.6561530	0.7185245
400	0.0725497	0.0148841	0.0724808	0.6952978	0.3472851	0.5970303	0.4748207	0.6656085	0.6598408	0.7934036
450	0.0776922	0.0142771	0.0686543	0.6711316	0.3675725	0.4815531	0.4763758	0.5574001	0.7873464	0.7456115
500	0.0690754	0.0174238	0.0474891	0.8169574	0.3319293	0.4960419	0.5409920	0.6118256	0.7990939	0.9437329
550	0.4826098	0.0196833	0.1835612	0.6834635	0.3120227	0.5612268	0.0423458	0.7446279	0.6313381	0.7307900
600	0.5516212	0.0254618	0.2929232	0.5666592	0.3723895	0.6793756	0.0313871	0.7419408	0.7296308	0.6460854
650	0.6467346	0.0980376	0.3462049	0.4421700	0.5274637	0.7717486	0.0146042	0.7047584	0.6500333	0.6255191
700	0.5148036	0.1928599	0.4164101	0.4827697	0.4646852	0.6213983	0.0236797	0.5924757	0.7805046	0.7740737
750	0.4924350	0.1909794	0.3813766	0.3871845	0.4507291	0.6504648	0.0700165	0.6213445	0.7008172	0.7137190
800	0.3807195	0.1729415	0.3914898	0.4294919	0.5414488	0.8179144	0.0363234	0.7067411	0.7577231	0.8316967
850	0.3731065	0.2207635	0.5051454	0.5292901	0.4116236	0.7934091	0.0290283	0.7014247	0.6949505	0.7204502
900	0.3593225	0.2671373	0.4078879	0.5422720	0.5254014	0.5564568	0.0353802	0.6683804	0.7435214	0.7610228
950	0.4907990	0.1987556	0.2915131	0.5635003	0.4876990	0.7624849	0.0328326	0.6965723	0.7987787	0.8490489
1000	0.5637210	0.1384442	0.3517655	0.5711044	0.5104749	0.7342492	0.0597668	0.7327083	0.7763485	0.7963212

0	0.3745104	0.2754144	0.3571026	0.5597338	0.5491911	0.8881489	0.0375683	0.5775124	0.7381215	0.6778084
50	0.4680954	0.4525847	0.3391031	0.5337476	0.5578783	0.8191596	0.0208104	0.7018559	0.6576315	0.8738391
100	0.3879990	0.5557644	0.3808462	0.5814880	0.4937720	0.8218685	0.0292425	0.6552766	0.8446067	0.7239186
150	0.3509229	0.6524227	0.3480196	0.5572831	0.5517465	0.6250689	0.0480724	0.5642756	0.8309249	0.7756936
200	0.4552827	0.6027545	0.3613952	0.5753220	0.5915565	0.5619007	0.0245694	0.7111898	0.7587510	0.8123572
250	0.4409402	0.4888817	0.3444277	0.5253682	0.6208891	0.6878343	0.0320305	0.7277118	0.6082529	0.7957868
300	0.4964828	0.6070579	0.3408528	0.6596005	0.5424143	0.8203176	0.0138172	0.5624301	0.6295962	0.7726026
350	0.3656656	0.5617650	0.2893425	0.5392598	0.6182811	0.9223937	0.0313075	0.6140097	0.6881424	0.7468793
400	0.4398936	0.5140111	0.2456183	0.4802283	0.7477379	0.6862418	0.0515742	0.6244275	0.9334372	0.7911766
450	0.5011032	0.5388018	0.3984456	0.5993520	0.6004114	0.7030187	0.0066874	0.6962790	0.7391469	0.6749309
500	0.4476165	0.5806237	0.2685995	0.7922128	0.5940574	0.8707896	0.0190807	0.6542545	0.6117380	0.7625507
550	0.4719643	0.2602982	0.3172606	0.5632690	0.4276539	0.7609823	0.0354772	0.4917625	0.7272567	0.8872937
600	0.5029073	0.2236870	0.4069318	0.5603851	0.3696721	0.7635304	0.0394834	0.6990637	0.9455431	0.7843676
650	0.5857031	0.1118259	0.3564175	0.4492370	0.5615995	0.6520987	0.0383594	0.6484656	0.7253608	0.8732028
700	0.4443578	0.1203777	0.3608723	0.5112222	0.5487041	0.7928947	0.0402718	0.6710493	0.7173137	0.7767919
750	0.4627557	0.1821580	0.4350162	0.5111278	0.3724232	0.7641942	0.0202401	0.6185164	0.8035792	0.6209080
800	0.4779349	0.1870450	0.3664533	0.5367782	0.5582386	0.6123223	0.0516418	0.7040991	0.7686756	0.8405751
850	0.4201731	0.2460190	0.3973710	0.5533106	0.5862506	0.7695085	0.0270756	0.7247664	0.8062823	0.7618355
900	0.3579094	0.2022735	0.3526054	0.6261764	0.4486834	0.8002520	0.0210904	0.5560834	0.6942630	0.8269965
950	0.4089163	0.1938969	0.3014410	0.4761295	0.4960458	0.8269586	0.0220888	0.6600495	0.7970591	0.7927098
1000	0.4759680	0.2418385	0.4426471	0.5975319	0.5058064	0.7094984	0.0448820	0.5186228	0.7742745	0.7236445

0	0.4032082	0.2264636	0.4470491	0.5777715	0.5274938	0.7111993	0.0348876	0.6089312	0.8202152	0.6688217
50	0.1459937	0.1971228	0.3259256	0.4861892	0.7098432	0.7084609	0.0169274	0.9326439	0.7572285	0.8559421
100	0.0708688	0.2051189	0.3394821	0.5790123	0.6447817	0.7071834	0.0157501	0.7331228	0.7440066	0.7947034
150	0.0669887	0.1298863	0.1066223	0.7071017	0.6495376	0.9151530	0.0292780	0.8847128	0.8415848	0.7196023
200	0.0494238	0.0935042	0.1184722	0.7879009	0.5961011	0.6234775	0.0179011	0.6344889	0.7366971	0.7968961
250	0.1781671	0.0343850	0.0678180	0.6929555	0.6418956	0.6321251	0.0193286	0.6792274	0.7381015	0.6591376
300	0.0377314	0.0198274	0.0565418	0.8393457	0.5653279	0.7930467	0.0289286	0.6009720	0.7203924	0.7907074
350	0.0562210	0.0153936	0.0550887	0.6356539	0.7254541	0.8248748	0.0140467	0.5867782	0.8189996	0.7163337
400	0.0615334	0.0233255	0.0403571	0.6230452	0.5559642	0.7283759	0.0278708	0.6203371	0.7398628	0.7336824
450	0.0596356	0.0183287	0.0621425	0.7687194	0.6103345	0.5358662	0.0367918	0.7023903	0.7722596	0.8110309
500	0.0597315	0.0101248	0.0402608	0.6693586	0.7094206	0.6754936	0.0285464	0.6625190	0.7782855	0.8021138
550	0.5247776	0.0050611	0.1574777	0.7669735	0.5322713	0.7313732	0.0541460	0.6166210	0.7693956	0.5867547
600	0.6145711	0.0493552	0.3127615	0.5808553	0.3765414	0.8254917	0.0239243	0.5841381	0.7247064	0.7515971
650	0.5385221	0.0510446	0.3831960	0.4812598	0.5569375	0.7174327	0.0135118	0.7301843	0.6548724	0.7221819
700	0.5266585	0.1539793	0.3457599	0.6159358	0.5616840	0.7598539	0.0311220	0.5073836	0.6001382	0.7162000
750	0.4837672	0.2010062	0.3465639	0.5506774	0.4808687	0.7313201	0.0328557	0.5799759	0.7894255	0.6985216
800	0.6198255	0.2384782	0.4062656	0.4974756	0.4356842	0.8570822	0.0256234	0.6390356	0.7666749	0.6100868
850	0.5245358	0.1913142	0.3724133	0.4997764	0.4638671	0.7579632	0.0300961	0.6861967	0.7779139	0.6673534
900	0.4505155	0.2126071	0.3874904	0.6619080	0.5538768	0.6953576	0.0322232	0.6543392	0.8789139	0.7241795
950	0.4188139	0.1820602	0.4394514	0.4908011	0.4176533	0.7734624	0.0093154	0.6179825	0.7432452	0.7494550
1000	0.3821576	0.2345712	0.3216337	0.6631709	0.4393277	0.7095762	0.0106506	0.6085177	0.7254079	0.9388862

0	0.4001881	0.2492601	0.3354031	0.6315037	0.7353550	0.8030646	0.0698041	0.5857225	0.7653718	0.5809349
50	0.1884007	0.5147825	0.2194253	0.4644606	0.4757113	0.6281706	0.6091278	0.5327829	0.6742903	0.6755786
100	0.2159679	0.6127520	0.1882279	0.6810091	0.4953339	0.6738979	0.5104524	0.5553214	0.6070382	0.8171921
150	0.1485664	0.8279647	0.1298313	0.8131040	0.4712551	0.7371699	0.5264404	0.5857046	0.6980007	0.9002761
200	0.2204059	0.5808502	0.1273992	0.7262043	0.4927731	0.7334811	0.5808519	0.7232644	0.6068447	0.8716252
250	0.1358450	0.6543420	0.1372571	0.7514794	0.4163808	0.7513814	0.5200609	0.5247440	0.7878369	0.7458911
300	0.1697742	0.5556415	0.0972748	0.7219595	0.4435249	0.6814013	0.5315599	0.5694223	0.4892764	0.7305997
350	0.1897574	0.5812201	0.0715360	0.9135480	0.4676375	0.7679774	0.4852137	0.5006975	0.6068691	0.7461695
400	0.1431071	0.5716495	0.0790639	0.7387999	0.3851232	0.7921105	0.5590979	0.5965254	0.4803426	0.8588307
450	0.1402805	0.6585884	0.1048736	0.7771587	0.4259259	0.6495329	0.6075999	0.6091772	0.5331298	0.6830297
500	0.1572158	0.6895425	0.0784472	0.8332974	0.6090764	0.7541620	0.5091053	0.6201765	0.5627294	0.8635782
550	0.4228446	0.1574555	0.2077521	0.7627711	0.3984283	0.6504918	0.0507325	0.5227799	0.6147799	0.7475123
600	0.6183061	0.0807256	0.3318346	0.4985410	0.4889967	0.6809624	0.0204061	0.5650415	0.6494173	0.7775497
650	0.5962343	0.2070164	0.3398612	0.5056604	0.4154458	0.7253171	0.0133892	0.7839658	0.6185863	0.8219666
700	0.4563112	0.1619344	0.5011569	0.4946153	0.5777118	0.7651209	0.0392535	0.7087466	0.6971579	0.7490281
750	0.4411273	0.1634517	0.3292269	0.5127520	0.3701279	0.9913837	0.0408805	0.7601211	0.7017419	0.8402881
800	0.4568865	0.2035959	0.3129536	0.4711697	0.4517137	0.6835798	0.0367465	0.6176616	0.7668636	0.8144864
850	0.4384187	0.1293117	0.3335487	0.4718913	0.3967661	0.7477704	0.0226048	0.6910811	0.7377913	0.6880604
900	0.4708005	0.1349885	0.3668580	0.6303906	0.5373603	0.7490159	0.0235695	0.5713054	0.6854560	0.6717866
950	0.4395354	0.1553042	0.4162669	0.6993130	0.3955600	0.7366931	0.0244547	0.5470834	0.8140640	0.7688211
1000	0.4159395	0.1792723	0.3479454	0.6310349	0.4089765	0.7991100	0.0373817	0.5140983	0.7913218	0.8369053

0	0.4178976	0.3349993	0.3273981	0.6034351	0.4482307	0.8062988	0.0266401	0.7658418	0.8049735	0.7034941
50	0.5784166	0.1536424	0.3237108	0.2008308	0.4427050	0.5978518	0.0623629	0.6870114	0.9002150	0.8057916
100	0.4419754	0.1891899	0.6115268	0.1800486	0.5114281	0.7057700	0.0855218	0.4647114	0.5955424	0.6846786
150	0.4332205	0.4010387	0.6709727	0.2543879	0.4353103	0.6575389	0.0859414	0.7682125	0.8011682	0.6396521
200	0.2593094	0.4554509	0.7853368	0.2883995	0.5311685	0.9854058	0.0564073	0.6202483	0.6600075	0.6360808
250	0.2205972	0.5142232	0.6428260	0.3507395	0.4634017	0.8040017	0.0713632	0.6179983	0.7551973	0.6251005
300	0.2869369	0.5874672	0.7050974	0.3699216	0.3800094	0.7454886	0.0571431	0.5628335	0.7758525	0.5903764
350	0.2362444	0.6143685	0.6546563	0.3420145	0.4966905	0.7455731	0.0414206	0.5362346	0.8797908	0.5529420
400	0.3889469	0.4710936	0.6566713	0.3229736	0.4760415	0.6962821	0.0371180	0.5279219	0.7730949	0.7197752
450	0.1930844	0.5067867	0.7138841	0.3190301	0.4041683	0.8212519	0.0433463	0.6077949	0.6906872	0.7151798
500	0.3201056	0.4396463	0.6385999	0.3935940	0.4702421	0.8365875	0.0356368	0.6084330	0.7953826	0.7803772
550	0.3580777	0.6291443	0.5823585	0.6691844	0.4668937	0.7318777	0.0441584	0.5793143	0.6745976	0.6768367
600	0.3026408	0.4661721	0.3741160	0.7049262	0.4598091	0.7078363	0.0408955	0.5855354	0.7033460	0.5984777
650	0.3218558	0.2709780	0.3627693	0.5818903	0.5107083	0.6165108	0.0171799	0.6573127	0.5756207	0.7966365
700	0.4414905	0.2780967	0.2922899	0.6186325	0.4610001	0.9096900	0.0338054	0.6012002	0.6559587	0.8771050
750	0.5051448	0.1153347	0.2875759	0.4849324	0.5055136	0.7794596	0.0194471	0.8345922	0.6273574	0.8401279
800	0.5425891	0.1328283	0.3788978	0.4841052	0.5102700	0.6922194	0.0300848	0.7614356	0.7437629	0.7151006
850	0.4983864	0.0599182	0.2899287	0.6252254	0.4777413	0.8163446	0.0308811	0.5756076	0.6771108	0.7012452
900	0.4149002	0.1687641	0.3885044	0.5274666	0.5436984	0.7504882	0.0258708	0.4703850	0.7219096	0.8511881
950	0.4989179	0.1655163	0.4343525	0.5899648	0.5251260	0.8008651	0.0155775	0.5593372	0.7987120	0.6954849
1000	0.4444129	0.2065827	0.3465581	0.5759836	0.4761908	0.7461179	0.0216672	0.5234818	0.7135973	0.7206632

0	0.5105983	0.1958603	0.3418747	0.4849948	0.5536655	0.8528372	0.0549670	0.7250541	0.7462993	0.6671393
50	0.4078582	0.2533295	0.3653256	0.5671908	0.7027969	0.6972096	0.0218227	0.5246212	0.4703348	0.6801697
100	0.5092819	0.2282331	0.3580880	0.5992814	0.7901435	0.7950782	0.0249956	0.5127670	0.5720592	0.6251365
150	0.4708609	0.1758948	0.3184875	0.5244437	0.7619939	0.6580820	0.0232308	0.3970198	0.4455205	0.8125271
200	0.5980326	0.1571919	0.3504947	0.6076181	0.7936360	0.7286088	0.0224728	0.4305292	0.3644718	0.8043030
250	0.5156537	0.1917758	0.4589871	0.5385807	0.8397648	0.8104360	0.0206568	0.3483354	0.4112604	0.6337775
300	0.5984053	0.1774909	0.4049376	0.8154647	0.7842786	0.6977424	0.0288812	0.2950742	0.4204427	0.8351218
350	0.4197365	0.1023833	0.2959091	0.6445801	0.6647947	0.8027887	0.0170644	0.3378404	0.3723965	0.7578839
400	0.3796814	0.1455907	0.3603780	0.6317140	0.7759474	0.6207692	0.0447478	0.3341167	0.3496422	0.8457064
450	0.4525804	0.1585996	0.3848024	0.6299715	0.7261578	0.8015696	0.0254603	0.3049608	0.4194414	0.7472232
500	0.4434410	0.2083774	0.2783510	0.6428418	0.6173380	0.7037868	0.0240790	0.2659390	0.3748866	0.8852704
550	0.4184727	0.2492996	0.3031778	0.6677423	0.6055220	0.9093269	0.0191177	0.3998851	0.7092891	0.6527159
600	0.4475657	0.2049121	0.2751601	0.6735250	0.5477980	0.7891436	0.0368076	0.4289053	0.7876218	0.7949524
650	0.5107871	0.0900634	0.3501535	0.6327622	0.4006724	0.8264415	0.0439229	0.4781245	0.7110600	0.7595675
700	0.4411357	0.1201002	0.3080551	0.5544552	0.5351767	0.7529407	0.0324543	0.5833168	0.7650586	0.6968026
750	0.6083969	0.1830736	0.3745441	0.5009091	0.4136490	0.6648438	0.0478952	0.5651360	0.7524620	0.7836644
800	0.5251461	0.2263258	0.3694718	0.5934072	0.4377611	0.6461347	0.0203658	0.6173361	0.8731081	0.8120486
850	0.4217966	0.2399819	0.3405940	0.5280113	0.4429424	0.8938053	0.0405210	0.4492770	0.6353766	0.6784817
900	0.4212628	0.2453554	0.2987875	0.5098349	0.4036201	0.8233953	0.0131867	0.6501880	0.6681259	0.6684346
950	0.3914713	0.2730065	0.3910434	0.6582480	0.5512170	0.7132858	0.0492277	0.6128790	0.6886007	0.6539260
1000	0.4433336	0.2590220	0.4182423	0.6938955	0.3763843	0.8958455	0.0304461	0.6226878	0.6967479	0.6505210

0	0.4297452	0.2610645	0.3194324	0.4871757	0.4659459	0.6716293	0.0232682	0.6316035	0.8921410	0.5877789
50	0.4967329	0.1680210	0.3718750	0.5857707	0.6239803	0.8288640	0.0357301	0.6456297	0.8861145	0.7037597
100	0.3509491	0.2167571	0.3917337	0.4633931	0.5964446	0.7674763	0.0355947	0.5841745	0.7450325	0.8503311
150	0.3474095	0.2511439	0.4198699	0.4829889	0.6641333	0.7086160	0.0284774	0.7254920	0.8395071	0.6471187
200	0.4032944	0.2264946	0.4227864	0.5185075	0.6745527	0.6105401	0.0217035	0.6418956	0.6924478	0.8378496
250	0.4521398	0.1976861	0.3811082	0.5411545	0.4836222	0.6417320	0.0230000	0.5576040	0.6859960	0.8647089
300	0.4331369	0.2506156	0.4787317	0.5210507	0.5611132	0.7734581	0.0565745	0.6149122	0.8042753	0.7052194
350	0.3916616	0.2227966	0.2900510	0.4997556	0.4276653	0.6944531	0.0176335	0.5978513	0.7150986	0.7559310
400	0.5370828	0.2167112	0.4422385	0.5280743	0.5762709	0.6289502	0.0385536	0.7433041	0.9170338	0.8425719
450	0.4924173	0.1977224	0.3594013	0.5612407	0.5176713	0.7871326	0.0679339	0.6432158	0.6808410	0.6640447
500	0.4940805	0.1498032	0.4234485	0.6317459	0.6955177	0.8491377	0.0178024	0.6497594	0.6571650	0.5965918
550	0.5365923	0.1468760	0.3656846	0.4768270	0.4911139	0.8539781	0.0363046	0.6602418	0.6921463	0.7328143
600	0.4683432	0.1643083	0.4357080	0.6628901	0.5962715	0.7936940	0.0346316	0.6722838	0.7801166	0.6620538
650	0.4012496	0.2655395	0.4556051	0.5380344	0.4034845	0.6621218	0.0390788	0.6691002	0.7302847	0.7176092
700	0.4510644	0.2257338	0.4094656	0.5830683	0.4150644	0.5393089	0.0424416	0.5820082	0.7234582	0.7221365
750	0.4654535	0.2445663	0.4801616	0.5324757	0.5408660	0.7010624	0.0509028	0.6585744	0.8772285	0.7282016
800	0.3208310	0.2767565	0.3335287	0.5897084	0.4859863	0.6493653	0.0353749	0.4969811	0.8003442	0.8244297
850	0.4253332	0.2404105	0.2886031	0.5738984	0.4644683	0.7031886	0.0558901	0.5745806	0.7016922	0.6722552
900	0.5720078	0.1719547	0.2957508	0.6385791	0.3552893	0.7683761	0.0437093	0.7584832	0.8124184	0.6914450
950	0.5502673	0.1477518	0.2832557	0.6668706	0.4808446	0.8118853	0.0292820	0.5451296	0.6783299	0.7405974
1000	0.4549355	0.1852225	0.3892035	0.4317912	0.4361424	0.6856930	0.0500172	0.6139376	0.7544831	0.7696081
