YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C
0.1302044	0.0000000	0.1223363	0.1945713	0.3560993	0.7151311	0.1417257	0.4563357	0.0000000	1.0422594
0.0288135	0.0757401	0.0232396	0.0000000	0.2501650	0.6550865	0.0686646	0.0094072	1.0070556	0.0000000
0.5484707	0.6372232	1.0577681	0.8110255	0.0129650	0.0563126	0.0000000	0.0000000	0.2459404	1.0366274
