"Time"	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C
350	0.2678941	0.6877176	0.4476939	0.5217900	0.5971783	0.2480381	0.0796735	0.1128669	0.6487920	0.4917268
400	0.2229080	0.7107147	0.4002452	0.6309642	0.5125439	0.1766377	0.0510228	0.1296610	0.6685863	0.4824033
450	0.2657192	0.7651477	0.4305877	0.6139531	0.6237632	0.1690692	0.0670212	0.1006555	0.8154567	0.5420529
500	0.1521794	0.6618899	0.3573620	0.5298786	0.7524262	0.1749372	0.0444591	0.1180119	0.7333579	0.5762268
550	0.2204302	0.4574666	0.4762300	0.4646097	0.4895143	0.2230063	0.0439980	0.1130392	0.7825102	0.7096295
600	0.4153397	0.3963040	0.4337893	0.3905608	0.5103853	0.2045194	0.0429797	0.0859196	0.7623281	0.6886761
650	0.6094482	0.3464294	0.5818326	0.4193279	0.5879126	0.2979431	0.0399594	0.0857499	0.7546699	0.6746529
700	0.5356319	0.3225155	0.5613721	0.4154487	0.7827388	0.2643855	0.0579592	0.1448824	0.7834048	0.8570422
750	0.5170703	0.4353551	0.5719713	0.4348447	0.6518938	0.2683766	0.0853840	0.0731816	0.7410894	0.6528095
800	0.4395127	0.4058625	0.4758430	0.4812170	0.6368319	0.3586916	0.0294684	0.1077314	0.7257367	0.6388795
850	0.6933172	0.3297305	0.4408681	0.4154329	0.6691875	0.1991803	0.0544308	0.0974673	0.8298411	0.9674671
900	0.4921035	0.4706618	0.4851228	0.4914448	0.6392594	0.2375198	0.0551522	0.0746943	0.6454130	0.6703369
950	0.5654881	0.4162462	0.6212654	0.4557446	0.7355202	0.2954611	0.0642234	0.0851579	0.7480656	0.7736533
1000	0.5955388	0.5782588	0.6145301	0.4965851	0.5633070	0.2643005	0.0338994	0.0871146	0.7678040	0.7315493

0	0.6693296	0.4709308	0.5112519	0.4306204	0.6888185	0.3238562	0.0582228	0.0841716	0.6707800	0.8344992
50	0.4965315	0.3338646	0.4363551	0.5009055	0.5932340	0.2853950	0.0331853	0.1153954	0.7244592	0.6388800
100	0.2151895	0.4025461	0.4207043	0.5889982	0.6495906	0.3533528	0.0143257	0.1311224	0.7694548	0.7703071
150	0.1243830	0.3964521	0.4623254	0.7767869	0.6408761	0.4531349	0.0480881	0.1043039	0.7746629	0.6840311
200	0.1692103	0.3875982	0.3277662	0.6924818	0.6460982	0.4997343	0.0367339	0.0548487	0.7880636	0.7543853
250	0.1617836	0.3887621	0.3512836	0.8427063	0.7009839	0.5260724	0.0581291	0.0746094	0.8444026	0.5895675
300	0.1338168	0.4436644	0.3214247	0.7750593	0.8224472	0.4423605	0.0884322	0.1054694	0.6689609	0.5751766
350	0.1262002	0.2881443	0.3163713	0.7566442	0.8415651	0.4448694	0.0405590	0.1288243	0.6862413	0.8083642
400	0.1528187	0.3383056	0.3302269	0.6663586	0.6666029	0.4154889	0.0368769	0.0612020	0.7940145	0.6783070
450	0.1547314	0.3528339	0.3312870	0.7932367	0.5977672	0.4559991	0.0964589	0.0895496	0.9232528	0.7388338
500	0.1091280	0.3721099	0.3109099	0.8292148	0.8593131	0.3861775	0.1152277	0.0750177	0.8666744	0.6634347
550	0.0846799	0.3591303	0.3680717	0.7478838	0.7020556	0.3826958	0.0955068	0.0787367	0.7368544	0.7054751
600	0.0943817	0.2988395	0.4313581	0.5433060	0.5978865	0.2779686	0.0704100	0.1198683	0.8376403	0.7324750
650	0.1928632	0.3682073	0.4956710	0.5417699	0.6415101	0.2097046	0.0482499	0.1088730	0.9236993	0.7982683
700	0.3547814	0.4515839	0.4206412	0.4739044	0.4791127	0.1597856	0.0440159	0.1054236	0.8106779	0.6696937
750	0.2910289	0.3660772	0.4474399	0.3356462	0.6036347	0.2854772	0.0317250	0.1127272	0.8451128	0.7225267
800	0.5070587	0.4017648	0.4214814	0.4732031	0.7146945	0.2251072	0.0511370	0.0399016	0.6737484	0.7136874
850	0.5753129	0.3789946	0.3965354	0.3669250	0.5363679	0.2172082	0.0309157	0.1165717	0.7775409	0.6616258
900	0.6620416	0.4885432	0.4476110	0.3528142	0.5691557	0.2978770	0.0495585	0.0811525	0.7329921	0.6543183
950	0.6865060	0.3761495	0.5164326	0.3450193	0.7391482	0.1984326	0.0492232	0.0622552	0.7773675	0.7778792
1000	0.5096553	0.3208232	0.5401812	0.4586647	0.6195339	0.2310223	0.0312182	0.1084124	0.8171591	0.7520114

0	0.5628947	0.4477656	0.5979083	0.5353264	0.8149328	0.2406960	0.0699177	0.0876794	0.7674285	0.8092930
50	0.4969971	0.4895970	0.7095006	0.4555055	0.5514733	0.3241964	0.0271719	0.1062486	0.6898611	0.5013978
100	0.3994705	0.4090414	0.6134393	0.4999935	0.6639893	0.5819984	0.0647568	0.0308108	0.5776224	0.4071844
150	0.3694121	0.4571527	0.4666772	0.5019024	0.8781486	0.6689968	0.0689145	0.0197843	0.8119237	0.2868697
200	0.3549419	0.3071108	0.4576872	0.4520977	0.6753656	0.6075820	0.0427848	0.0131482	0.6268319	0.1673034
250	0.3854308	0.4137830	0.5180219	0.4008737	0.8046165	0.6389777	0.0294694	0.0169572	0.7479698	0.1952794
300	0.3812909	0.3526213	0.4073011	0.4181687	0.7486481	0.6602402	0.0378360	0.0200446	0.8463263	0.2293523
350	0.4668988	0.5425669	0.4617914	0.5943236	0.7425781	0.5964074	0.0616802	0.0113735	0.7412451	0.1842710
400	0.3019092	0.5539813	0.4509859	0.6723700	0.7012050	0.7296596	0.0529641	0.0255963	0.7452291	0.2186474
450	0.2167380	0.4404155	0.3658441	0.6214948	0.8324839	0.8389270	0.0769185	0.0152153	0.7998521	0.1429356
500	0.2195029	0.3847751	0.4932310	0.6014541	0.8526527	0.7611170	0.0539417	0.0128754	0.9078198	0.1695251
550	0.2379036	0.5169039	0.5129864	0.5222870	0.7546791	0.5569420	0.0486307	0.0694332	0.8938939	0.3889067
600	0.2247660	0.3882767	0.3797558	0.6538444	0.9241990	0.3863558	0.0253748	0.0533998	0.6975386	0.6135466
650	0.3368786	0.3626699	0.4025285	0.4849493	0.7270330	0.2143457	0.0481298	0.0815618	0.7004068	0.5628791
700	0.2820476	0.4479944	0.4233574	0.5366548	0.7088027	0.3385275	0.0649171	0.0796559	0.9348689	0.6844460
750	0.2964424	0.3929557	0.4946088	0.5589724	0.6454862	0.2170550	0.0512135	0.1581200	0.8815204	0.7984702
800	0.3518714	0.4237735	0.4220130	0.5239891	0.5470154	0.2124334	0.0470696	0.0594008	0.8088438	0.7161134
850	0.3937304	0.4593935	0.4627140	0.3619869	0.6526490	0.1527907	0.0969316	0.0676645	0.6732567	0.6643101
900	0.4824029	0.4004540	0.4578355	0.4375917	0.5882227	0.1840715	0.0393400	0.0920116	0.6495216	0.7593477
950	0.5294475	0.4724619	0.5663923	0.4102535	0.6032948	0.1994748	0.0682364	0.0916731	0.7666367	0.6955031
1000	0.6392704	0.3412207	0.4721000	0.4243155	0.5883135	0.3196482	0.0689775	0.1190705	0.8479524	0.8463509

0	0.5327239	0.4932345	0.5678017	0.3242753	0.6219776	0.2858407	0.0431406	0.0839116	0.6168334	0.7299674
50	0.3628025	0.4883324	0.3581117	0.6211151	0.5307315	0.2365262	0.0457573	0.0597466	0.8595984	0.7642963
100	0.2396222	0.4378644	0.3244872	0.5964130	0.6833519	0.1946211	0.0662479	0.0937520	0.6693189	0.6530162
150	0.1703179	0.4545100	0.2259370	0.6277902	0.6996648	0.3134708	0.0457094	0.0991377	0.5104134	0.7178615
200	0.1904614	0.3149767	0.1401929	0.6403123	0.7556048	0.1369422	0.0465771	0.1032665	0.5490793	0.8655971
250	0.1663145	0.3068404	0.0866985	0.7151664	0.6480907	0.1107816	0.0487844	0.1275010	0.5843295	0.6345843
300	0.1816763	0.2855990	0.0972637	0.7299629	0.7968077	0.0557397	0.0645936	0.0870941	0.6309229	0.4876564
350	0.1063506	0.2292581	0.1244279	0.7459488	0.6477519	0.1209365	0.0558730	0.1490915	0.6422284	0.4883954
400	0.0909767	0.2142415	0.1365288	0.7280940	0.6508396	0.0428526	0.0561793	0.0987405	0.4698116	0.3593224
450	0.1339064	0.2408522	0.1426764	0.4598361	0.6186813	0.0542951	0.0284313	0.1256863	0.7163852	0.3397051
500	0.1568643	0.2938820	0.1512255	0.6115684	0.6725632	0.0571137	0.0331520	0.1031164	0.5916250	0.3304466
550	0.2989013	0.2993276	0.2462913	0.4927025	0.6255658	0.0994792	0.0478002	0.1000113	0.6993042	0.3814253
600	0.4089950	0.1925328	0.3545170	0.2992980	0.4667879	0.0842082	0.0312760	0.0993967	0.7436441	0.3460619
650	0.5440821	0.3113461	0.5103519	0.2167552	0.4605854	0.1333208	0.0461040	0.1165210	0.6682543	0.3800132
700	0.6403466	0.3792202	0.5120283	0.2208836	0.4872861	0.1686063	0.0448525	0.1071256	0.7062815	0.5209028
750	0.7891101	0.4229335	0.6925542	0.3264066	0.5904110	0.2026898	0.0717061	0.1359924	0.7239907	0.7836272
800	0.5722203	0.4955091	0.7232116	0.3351007	0.5945480	0.1869269	0.0871716	0.0663136	0.6084552	0.7115614
850	0.6689204	0.4489446	0.6268977	0.3080529	0.7857985	0.2410862	0.0397338	0.0608512	0.7765896	0.7862834
900	0.5039876	0.4909902	0.5458725	0.4310614	0.7639202	0.2311659	0.0338117	0.0729615	0.6984728	0.7805174
950	0.5448261	0.4427588	0.5617169	0.4657052	0.5836034	0.2017471	0.0565836	0.0914688	0.6878021	0.6602100
1000	0.3055248	0.4533322	0.4860352	0.5649456	0.6426973	0.1604572	0.0276952	0.0946635	0.7576909	0.7926215

0	0.5521422	0.4242189	0.4503526	0.4496351	0.6217938	0.2618990	0.0616688	0.1006858	0.6915524	0.7381219
50	0.4876861	0.3688485	0.5317419	0.6416403	0.5319497	0.2423794	0.0422923	0.0649799	0.7052988	0.6963525
100	0.3507285	0.4270416	0.5211244	0.6341237	0.4987611	0.2226100	0.0483386	0.1172872	0.7870387	0.5871086
150	0.2046380	0.5181446	0.4337672	0.7331184	0.5058040	0.1683773	0.0256216	0.1107408	0.6885775	0.5531790
200	0.1791377	0.4430356	0.3597752	0.7263085	0.6295883	0.1600710	0.0764533	0.1134134	0.7395924	0.5523402
250	0.1579430	0.3910244	0.4537361	0.8548648	0.6693497	0.2099853	0.0674080	0.1145852	0.6968616	0.6845881
300	0.0950778	0.3137060	0.3462925	0.5809372	0.6341752	0.1972327	0.0610350	0.0925701	0.7492330	0.6365161
350	0.0795263	0.3829474	0.3470044	0.7435011	0.6406033	0.2078247	0.0395880	0.1094584	0.6483308	0.5476126
400	0.0951626	0.3027728	0.2603932	0.7369341	0.7314032	0.1941835	0.0431371	0.0611790	0.8474386	0.5707845
450	0.1006881	0.3552804	0.3395122	0.7238192	0.5209688	0.1852974	0.0623428	0.1172542	0.6898139	0.5012597
500	0.1174698	0.3073731	0.3510377	0.6648748	0.6287745	0.1255912	0.0431281	0.1298570	0.8321626	0.5462017
550	0.2289435	0.3241249	0.3110917	0.4099553	0.6428481	0.1815537	0.0369412	0.0915350	0.8652943	0.6524094
600	0.3722980	0.4095964	0.4250607	0.5163609	0.6038368	0.1664268	0.0822116	0.0762028	0.8087967	0.6999274
650	0.5073656	0.4603125	0.5452233	0.4864289	0.6106781	0.2127099	0.1141410	0.0684050	0.7627493	0.7960026
700	0.4609397	0.4119539	0.5737049	0.5044795	0.7055907	0.2041163	0.0509096	0.0476278	0.7885801	0.5942415
750	0.3605081	0.5045038	0.5216961	0.4729231	0.7178410	0.1954800	0.0331458	0.1167795	0.8626376	0.7433281
800	0.5462198	0.3611153	0.5374012	0.4104580	0.5847400	0.2604234	0.0602024	0.0967998	0.8378554	0.6602895
850	0.4768502	0.3808754	0.5724908	0.4033741	0.7088689	0.2348365	0.0973699	0.0936823	0.8139055	0.6135801
900	0.4400730	0.3998248	0.4828606	0.4088387	0.7577247	0.1578329	0.0502904	0.0820511	0.8211938	0.6701873
950	0.3711412	0.4036630	0.5361326	0.4409171	0.5797888	0.2673352	0.0425509	0.0785285	0.8120251	0.6937950
1000	0.4207722	0.3859153	0.5276952	0.3764542	0.6405089	0.2218854	0.0288650	0.0667991	0.8009495	0.7805888

0	0.6041910	0.4193355	0.5085442	0.3533691	0.6365142	0.2448756	0.0437175	0.1110894	0.7297869	0.8151781
50	0.4478848	0.3907455	0.4105245	0.3978657	0.6606520	0.4312102	0.0250080	0.0795813	0.6584551	0.9760856
100	0.4756795	0.3480579	0.3092565	0.3668377	0.4993829	0.7301106	0.0573213	0.0592446	0.6160748	0.7787311
150	0.4769817	0.2506726	0.2297419	0.4148324	0.6791140	0.6468965	0.0416189	0.0982867	0.5748004	0.8387501
200	0.6104961	0.2458360	0.1073933	0.4138625	0.6670384	0.6804921	0.0262387	0.1191215	1.0755858	0.7143251
250	0.5220975	0.1767083	0.1303368	0.4584491	0.7649075	0.5329260	0.0427747	0.0838666	0.7224448	0.6973816
300	0.4915994	0.1744372	0.0867593	0.6128997	0.7472473	0.4649991	0.1035130	0.0808059	0.6641206	0.6755749
350	0.3585160	0.1184134	0.0444085	0.6826069	0.7003540	0.6021354	0.0266282	0.1376380	0.5976037	0.6878025
400	0.2927602	0.1382860	0.0488818	0.6077592	0.7931903	0.7248582	0.0371050	0.0984432	0.7501851	0.6851075
450	0.3608880	0.1285829	0.0719417	0.3812473	0.7277939	0.6677841	0.0380876	0.1175649	0.7055642	0.9187439
500	0.3816001	0.0889372	0.0767756	0.5133899	0.7400615	0.7622148	0.0470846	0.0911697	0.6706475	0.6862863
550	0.3924979	0.0707830	0.1918163	0.4507188	0.7717347	0.4293683	0.0802345	0.0977629	0.9252795	0.6897826
600	0.4250907	0.1245719	0.3405365	0.4395704	0.8055104	0.3821913	0.0228582	0.0702337	0.6533654	0.8240521
650	0.4625600	0.1633698	0.3428282	0.5896041	0.6324536	0.2203753	0.0215271	0.0974465	0.8410539	0.7397419
700	0.4992775	0.2643454	0.4941898	0.5379163	0.5631712	0.1625573	0.0225775	0.0920478	0.7063226	0.7882999
750	0.5301286	0.2170030	0.5099049	0.2913233	0.5128627	0.1660467	0.0823931	0.1016255	0.7109088	0.8025308
800	0.5584456	0.4699883	0.5442484	0.2837135	0.4010311	0.2230951	0.0476356	0.0507940	0.8807101	0.6918241
850	0.6511599	0.4067854	0.6363242	0.3474939	0.6100514	0.1728737	0.0409664	0.1311765	0.5810165	0.8097284
900	0.6815386	0.3808270	0.7187009	0.3864398	0.7143010	0.1698630	0.0364455	0.1421623	0.6272519	0.7443615
950	0.5817381	0.5141206	0.5140960	0.3433346	0.7283253	0.2781658	0.0643056	0.1123644	0.9435881	0.7617165
1000	0.5952017	0.4174686	0.6114152	0.3429469	0.6256323	0.2420406	0.0540719	0.0909489	0.8737887	0.6307640

0	0.5826264	0.5135404	0.5515745	0.4182060	0.6458565	0.2573992	0.0864228	0.0664180	0.6219778	0.7356969
50	0.4067234	0.3898937	0.3968953	0.5423360	0.6676382	0.2279322	0.3162910	0.1000978	0.7570107	0.8100104
100	0.4777424	0.3380132	0.4922212	0.5925912	0.5768476	0.2166183	0.3280596	0.0529206	0.8608154	0.7954461
150	0.3636346	0.3262072	0.3768772	0.4018269	0.8615597	0.3591880	0.6470053	0.1193858	0.7482239	0.6651422
200	0.4956925	0.5101267	0.3779703	0.3705925	0.8066208	0.4704565	0.7100219	0.0779078	0.8028196	0.6969519
250	0.4305129	0.4486848	0.4601414	0.4598819	0.7683308	0.4075538	0.5280719	0.0512266	0.8653603	0.8006110
300	0.3396773	0.4138124	0.3804018	0.5779044	0.7887561	0.4208182	0.4441041	0.0634267	0.8411056	0.5848898
350	0.2867325	0.3506335	0.4912944	0.5020589	0.7557678	0.5606096	0.5210520	0.0614785	0.8201052	0.7013116
400	0.2598104	0.2695593	0.4174880	0.6085247	0.6811388	0.4677225	0.4206832	0.0552025	0.8192468	0.6175437
450	0.2663553	0.3703466	0.4453849	0.4673300	0.7280268	0.5113929	0.4540186	0.0796833	0.8454333	0.6306113
500	0.3307961	0.4464916	0.4682205	0.5389883	0.7006631	0.3307129	0.3966242	0.0661390	0.8810367	0.6239012
550	0.3848618	0.4650943	0.4900617	0.5062105	0.6638711	0.6043263	0.2084241	0.0516083	0.5894302	0.7970691
600	0.2936728	0.4405545	0.5333733	0.5048316	0.8050787	0.3135122	0.1211312	0.1005825	0.6211170	0.7413139
650	0.3977669	0.3980843	0.4666499	0.5633569	0.8038136	0.2218719	0.0491521	0.1199772	0.6582641	0.8110626
700	0.4046798	0.4515413	0.4270173	0.5373430	0.6895621	0.2468387	0.0597062	0.0666830	0.7363622	0.8619779
750	0.3599200	0.4473305	0.4805230	0.4262515	0.7088553	0.2475403	0.0470942	0.0605524	0.8319882	0.7922962
800	0.4613683	0.2959704	0.4576590	0.4644643	0.6361096	0.1509135	0.0229453	0.0927933	0.6975248	0.9182437
850	0.5103826	0.3588293	0.4420943	0.3982542	0.6701066	0.1629489	0.0182732	0.0957456	0.6412331	0.7344022
900	0.5185800	0.3400086	0.5314262	0.4761777	0.5351048	0.1651422	0.0278930	0.1267537	0.7811595	0.7890011
950	0.6395946	0.2944444	0.4868553	0.3821249	0.6225841	0.2399898	0.1059634	0.0969168	0.8419929	0.7729332
1000	0.6427209	0.4267517	0.4379424	0.4245582	0.5931051	0.2301457	0.0644980	0.0614212	0.7964053	0.7507363

0	0.5346806	0.4622382	0.5638912	0.3486867	0.6530624	0.2747118	0.0602835	0.0609650	0.5722987	0.6617354
50	0.2718372	0.3799449	0.4101679	0.5022967	0.7695614	0.2653161	0.1909908	0.0683869	0.6483258	0.8256570
100	0.2109113	0.3550813	0.5400603	0.4593965	0.6962786	0.2204737	0.4017167	0.0917554	0.4988066	0.7354316
150	0.1794540	0.3330550	0.4519358	0.4037712	0.6130575	0.2723181	0.4040983	0.1560601	0.4290577	0.6913969
200	0.2272414	0.4664957	0.5441205	0.4001770	0.6396799	0.3948494	0.4815135	0.1800837	0.3916856	0.8238201
250	0.1730716	0.4770472	0.5156388	0.4232371	0.7264306	0.4038357	0.3714550	0.2580564	0.3780302	0.5978591
300	0.2468914	0.4586513	0.5280500	0.4987908	0.7183825	0.4302254	0.4081713	0.2267723	0.3432385	0.8003450
350	0.1385235	0.4029591	0.4822480	0.5037060	0.6389890	0.3923390	0.3991288	0.1883797	0.4546376	0.6900298
400	0.1705200	0.3845049	0.6548220	0.4388713	0.6809932	0.4852100	0.4349228	0.1999306	0.4253224	0.7894448
450	0.1990560	0.2923361	0.5611911	0.5999205	0.6605771	0.4456098	0.3898227	0.1293684	0.4473404	0.7077549
500	0.1068443	0.3407425	0.4021720	0.3970592	0.7342197	0.3572498	0.3621861	0.1629767	0.5642410	0.8780803
550	0.3473378	0.5215652	0.4828504	0.4739637	0.6434474	0.4194981	0.2406546	0.1884142	0.5086347	0.7757839
600	0.3514160	0.4097071	0.4209526	0.4604843	0.6622671	0.2671891	0.1071686	0.1428094	0.6385843	0.7399176
650	0.4693415	0.4148527	0.6702012	0.3818529	0.6724397	0.1637121	0.0771550	0.1146710	0.6635157	0.7404167
700	0.4649832	0.3298986	0.4976272	0.4323442	0.5476584	0.2524916	0.0451427	0.0896495	0.7004357	0.8462449
750	0.4064321	0.4640253	0.5899598	0.4016093	0.6655487	0.3500585	0.0358956	0.1035648	0.6538325	0.7945229
800	0.4879410	0.3764445	0.4207723	0.4171923	0.5627586	0.2677524	0.0640892	0.0981593	0.7450073	0.7963660
850	0.5420648	0.2825365	0.4579010	0.4284903	0.6570265	0.2052303	0.0805709	0.1307584	0.8122783	0.4965106
900	0.4565759	0.4100905	0.5934637	0.4806236	0.6257338	0.2033074	0.0636805	0.0870614	0.7537013	0.6264487
950	0.4512688	0.4522831	0.5209914	0.5291742	0.6086913	0.2258745	0.0432730	0.0882979	0.7638285	0.7110448
1000	0.5847943	0.4289794	0.4770903	0.3328684	0.7189245	0.2111699	0.0365209	0.0900043	0.9373881	0.7882834

0	0.6284150	0.3930659	0.5205638	0.3792497	0.6979066	0.2852013	0.0425245	0.0740488	0.6022919	0.8528555
50	0.4223938	0.4981992	0.4173384	0.3487153	0.7177221	0.3139872	0.0662124	0.0733191	0.3868679	0.7675400
100	0.4111272	0.3072464	0.3748653	0.4736024	0.6480240	0.2331557	0.0415222	0.1804429	0.2141614	0.8187033
150	0.4555161	0.3773757	0.1992387	0.3603817	0.7370755	0.1803680	0.0578481	0.3865413	0.0514620	0.6916664
200	0.4363300	0.3224769	0.2557132	0.5022952	0.7056314	0.1064949	0.1505866	0.6013280	0.0132142	0.6918042
250	0.4075470	0.2534620	0.1720008	0.4796045	0.5600246	0.1433349	0.2979502	0.5924413	0.0091168	0.6129084
300	0.5428005	0.2297908	0.1317529	0.4713080	0.4846725	0.1291984	0.4044700	0.6843145	0.0178818	0.8339394
350	0.3819787	0.2290616	0.1354748	0.3661393	0.5958366	0.2494489	0.3876276	0.6897917	0.0018945	0.6506789
400	0.5019962	0.2267592	0.1513489	0.3498717	0.6607226	0.1872211	0.4920283	0.6961285	0.0008903	0.8346930
450	0.4498887	0.2783390	0.2032131	0.5089616	0.6849764	0.2930727	0.4383268	0.7093427	0.0046763	0.7585698
500	0.4537533	0.2403732	0.1817620	0.4061268	0.7080909	0.3294116	0.4297096	0.8708946	0.0311168	0.5938375
550	0.4254480	0.2244911	0.2694341	0.4111495	0.7632426	0.4018632	0.4557413	0.7332360	0.3898843	0.6802569
600	0.4118778	0.1805727	0.3023503	0.5582477	0.5999289	0.3721026	0.3310591	0.4352551	0.4665628	0.6840262
650	0.4177470	0.3277351	0.5345581	0.4490288	0.6862682	0.3446862	0.2263485	0.2051003	0.8246595	0.7511121
700	0.4076976	0.2898434	0.5328196	0.5104800	0.5954585	0.1813174	0.1104167	0.0949555	0.6942630	0.7199532
750	0.2937149	0.3393696	0.5285852	0.3936893	0.6089967	0.1723897	0.0678229	0.0843303	0.8305438	0.8405010
800	0.5629828	0.4574492	0.4897250	0.4175263	0.7472274	0.2282481	0.0572679	0.0716139	0.9705720	0.6770616
850	0.6598134	0.4126038	0.4980643	0.5093467	0.5947760	0.2232277	0.0711561	0.1301504	0.7903425	0.6136953
900	0.6288774	0.3436065	0.4730559	0.3992337	0.4615446	0.3254479	0.0484226	0.0682313	0.8315365	0.7438333
950	0.4688668	0.4047350	0.4693021	0.4179063	0.7148718	0.2486585	0.0606789	0.0960287	0.7213160	0.8544788
1000	0.5453945	0.4476464	0.5816659	0.4583914	0.7264109	0.2681119	0.0264605	0.0884578	0.6743791	0.7638404
