YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C
0.0473176	0.0000000	0.8159028	0.9262091	0.9627282	0.9647970	0.0551070	0.0664701	1.0000000	0.0000000
0.0504250	0.1081750	0.0192067	0.0000000	0.2153746	0.1207012	0.6493733	0.0664704	0.9999999	0.0000000
