"Time"	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W	YOR028C	YPL248C
100	0.8498760	0.3727924	0.0487355	1.0000000	1.0000000	0.6654638	1.0000000	1.0000000	1.0000000	1.0000000
150	0.8160535	0.2419135	0.0306411	1.0000000	1.0000000	0.6696564	1.0000000	1.0000000	1.0000000	1.0000000
200	0.7473477	0.1510662	0.0245016	1.0000000	1.0000000	0.6705226	1.0000000	1.0000000	1.0000000	1.0000000
250	0.6464091	0.1020317	0.0224185	1.0000000	1.0000000	0.6707016	1.0000000	1.0000000	1.0000000	1.0000000
300	0.5363295	0.0777776	0.0217117	1.0000000	1.0000000	0.6707386	1.0000000	1.0000000	1.0000000	1.0000000
350	0.4433562	0.0648047	0.0214718	1.0000000	1.0000000	0.6707462	1.0000000	1.0000000	1.0000000	1.0000000
400	0.3761464	0.0562639	0.0213905	1.0000000	1.0000000	0.6707478	1.0000000	1.0000000	1.0000000	1.0000000
450	0.3291109	0.0496297	0.0213629	1.0000000	1.0000000	0.6707481	1.0000000	1.0000000	1.0000000	1.0000000
500	0.2944448	0.0442214	0.0213535	1.0000000	1.0000000	0.6707482	1.0000000	1.0000000	1.0000000	1.0000000
550	0.2823484	0.0826229	0.1785195	1.0000000	1.0000000	0.5725249	1.0000000	1.0000000	1.0000000	1.0000000
600	0.3777080	0.1610519	0.2318464	1.0000000	1.0000000	0.5522318	1.0000000	1.0000000	1.0000000	1.0000000
650	0.5261797	0.2487417	0.2499405	1.0000000	1.0000000	0.5480392	1.0000000	1.0000000	1.0000000	1.0000000
700	0.6540373	0.3411863	0.2560798	1.0000000	1.0000000	0.5471730	1.0000000	1.0000000	1.0000000	1.0000000
750	0.7424238	0.4144705	0.2581629	1.0000000	1.0000000	0.5469940	1.0000000	1.0000000	1.0000000	1.0000000
800	0.7958092	0.4620316	0.2588697	1.0000000	1.0000000	0.5469571	1.0000000	1.0000000	1.0000000	1.0000000
850	0.8257598	0.4898094	0.2591096	1.0000000	1.0000000	0.5469494	1.0000000	1.0000000	1.0000000	1.0000000
900	0.8420041	0.5052243	0.2591909	1.0000000	1.0000000	0.5469478	1.0000000	1.0000000	1.0000000	1.0000000
950	0.8506967	0.5135803	0.2592186	1.0000000	1.0000000	0.5469475	1.0000000	1.0000000	1.0000000	1.0000000
1000	0.8553268	0.5180641	0.2592279	1.0000000	1.0000000	0.5469475	1.0000000	1.0000000	1.0000000	1.0000000

0	0.8604114	0.5230196	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
50	0.8604958	0.5231022	0.2592327	1.0000000	1.0000000	0.6717420	0.6843129	0.9014656	1.0000000	1.0000000
100	0.8605408	0.5231462	0.2592327	1.0000000	1.0000000	0.6683112	0.5975733	0.8779727	1.0000000	1.0000000
150	0.8605647	0.5231697	0.2592327	1.0000000	1.0000000	0.6496891	0.5737404	0.8723714	1.0000000	1.0000000
200	0.8605775	0.5231822	0.2592327	1.0000000	1.0000000	0.6384590	0.5671920	0.8710359	1.0000000	1.0000000
250	0.8605843	0.5231888	0.2592327	1.0000000	1.0000000	0.6335906	0.5653927	0.8707175	1.0000000	1.0000000
300	0.8605879	0.5231924	0.2592327	1.0000000	1.0000000	0.6317785	0.5648983	0.8706416	1.0000000	1.0000000
350	0.8605898	0.5231943	0.2592327	1.0000000	1.0000000	0.6311605	0.5647625	0.8706235	1.0000000	1.0000000
400	0.8605908	0.5231953	0.2592327	1.0000000	1.0000000	0.6309613	0.5647252	0.8706192	1.0000000	1.0000000
450	0.8605914	0.5231958	0.2592327	1.0000000	1.0000000	0.6308994	0.5647149	0.8706182	1.0000000	1.0000000
500	0.8605917	0.5231961	0.2592327	1.0000000	1.0000000	0.6308808	0.5647121	0.8706179	1.0000000	1.0000000
550	0.8605918	0.5231962	0.2592327	1.0000000	1.0000000	0.4796656	0.8803984	0.9691523	1.0000000	1.0000000
600	0.8605919	0.5231963	0.2592327	1.0000000	1.0000000	0.4993935	0.9671378	0.9926452	1.0000000	1.0000000
650	0.8605919	0.5231964	0.2592327	1.0000000	1.0000000	0.5257760	0.9909706	0.9982464	1.0000000	1.0000000
700	0.8605920	0.5231964	0.2592327	1.0000000	1.0000000	0.5389668	0.9975191	0.9995819	1.0000000	1.0000000
750	0.8605920	0.5231964	0.2592327	1.0000000	1.0000000	0.5441953	0.9993183	0.9999003	1.0000000	1.0000000
800	0.8605920	0.5231964	0.2592327	1.0000000	1.0000000	0.5460506	0.9998127	0.9999762	1.0000000	1.0000000
850	0.8605920	0.5231964	0.2592327	1.0000000	1.0000000	0.5466665	0.9999485	0.9999943	1.0000000	1.0000000
900	0.8605920	0.5231964	0.2592327	1.0000000	1.0000000	0.5468619	0.9999859	0.9999986	1.0000000	1.0000000
950	0.8605920	0.5231964	0.2592327	1.0000000	1.0000000	0.5469220	0.9999961	0.9999997	1.0000000	1.0000000
1000	0.8605920	0.5231964	0.2592327	1.0000000	1.0000000	0.5469400	0.9999989	0.9999999	1.0000000	1.0000000

0	0.8604114	0.5230196	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
50	0.8604958	0.5231022	0.2592327	1.0000000	0.7648442	0.5469474	1.0000000	0.9415927	0.8398891	1.0000000
100	0.8605408	0.5231462	0.2592327	1.0000000	0.7064865	0.5469474	1.0000000	0.9276670	0.7941782	1.0000000
150	0.8605647	0.5231697	0.2592327	1.0000000	0.6920040	0.5469474	1.0000000	0.9243468	0.7811279	1.0000000
200	0.8605775	0.5231822	0.2592327	1.0000000	0.6884100	0.5469474	1.0000000	0.9235552	0.7774021	1.0000000
250	0.8605843	0.5231888	0.2592327	1.0000000	0.6875181	0.5469474	1.0000000	0.9233665	0.7763384	1.0000000
300	0.8605879	0.5231924	0.2592327	1.0000000	0.6872967	0.5469474	1.0000000	0.9233215	0.7760348	1.0000000
350	0.8605898	0.5231943	0.2592327	1.0000000	0.6872418	0.5469474	1.0000000	0.9233108	0.7759481	1.0000000
400	0.8605908	0.5231953	0.2592327	1.0000000	0.6872282	0.5469474	1.0000000	0.9233082	0.7759233	1.0000000
450	0.8605914	0.5231958	0.2592327	1.0000000	0.6872248	0.5469474	1.0000000	0.9233076	0.7759162	1.0000000
500	0.8605917	0.5231961	0.2592327	1.0000000	0.6872239	0.5469474	1.0000000	0.9233074	0.7759142	1.0000000
550	0.8605918	0.5231962	0.2592327	1.0000000	0.9223795	0.5469474	1.0000000	0.9817147	0.9360246	1.0000000
600	0.8605919	0.5231963	0.2592327	1.0000000	0.9807372	0.5469474	1.0000000	0.9956404	0.9817353	1.0000000
650	0.8605919	0.5231964	0.2592327	1.0000000	0.9952196	0.5469474	1.0000000	0.9989606	0.9947855	1.0000000
700	0.8605920	0.5231964	0.2592327	1.0000000	0.9988137	0.5469474	1.0000000	0.9997522	0.9985113	1.0000000
750	0.8605920	0.5231964	0.2592327	1.0000000	0.9997056	0.5469474	1.0000000	0.9999409	0.9995750	1.0000000
800	0.8605920	0.5231964	0.2592327	1.0000000	0.9999269	0.5469474	1.0000000	0.9999859	0.9998787	1.0000000
850	0.8605920	0.5231964	0.2592327	1.0000000	0.9999819	0.5469474	1.0000000	0.9999966	0.9999654	1.0000000
900	0.8605920	0.5231964	0.2592327	1.0000000	0.9999955	0.5469474	1.0000000	0.9999992	0.9999901	1.0000000
950	0.8605920	0.5231964	0.2592327	1.0000000	0.9999989	0.5469474	1.0000000	0.9999998	0.9999972	1.0000000
1000	0.8605920	0.5231964	0.2592327	1.0000000	0.9999997	0.5469474	1.0000000	1.0000000	0.9999992	1.0000000

0	0.8604114	0.5230196	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
50	0.9297829	0.5373873	0.1030637	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9237898
100	0.9472615	0.4521666	0.0500750	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9085037
150	0.9461554	0.3432979	0.0320957	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9054376
200	0.9353226	0.2655946	0.0259953	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9048226
250	0.9198611	0.2237959	0.0239254	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9046992
300	0.9049295	0.2043696	0.0232230	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9046745
350	0.8938522	0.1959983	0.0229847	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9046695
400	0.8870668	0.1925163	0.0229039	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9046685
450	0.8834281	0.1910826	0.0228765	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9046683
500	0.8816424	0.1904896	0.0228671	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9046683
550	0.6898863	0.1971570	0.1790330	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9808785
600	0.6775751	0.3273466	0.2320207	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9961646
650	0.7408490	0.4114352	0.2499996	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9992307
700	0.7931730	0.4594122	0.2560999	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9998457
750	0.8240780	0.4876133	0.2581697	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9999690
800	0.8409667	0.5038019	0.2588721	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9999938
850	0.8500611	0.5127746	0.2591104	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9999988
900	0.8549504	0.5176327	0.2591912	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9999998
950	0.8575757	0.5202327	0.2592186	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	0.9999999
1000	0.8589821	0.5216183	0.2592279	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000

0	0.8604114	0.5230196	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
50	0.8604958	0.5231022	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
100	0.8605408	0.5231462	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
150	0.8605647	0.5231697	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
200	0.8605775	0.5231822	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
250	0.8605843	0.5231888	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
300	0.8605879	0.5231924	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
350	0.8605898	0.5231943	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
400	0.8605908	0.5231953	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
450	0.8605914	0.5231958	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
500	0.8605917	0.5231961	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
550	0.8605918	0.5231962	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
600	0.8605919	0.5231963	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
650	0.8605919	0.5231964	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
700	0.8605920	0.5231964	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
750	0.8605920	0.5231964	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
800	0.8605920	0.5231964	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
850	0.8605920	0.5231964	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
900	0.8605920	0.5231964	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
950	0.8605920	0.5231964	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
1000	0.8605920	0.5231964	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000

0	0.8604114	0.5230196	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
50	0.8977253	0.5808581	0.2885578	0.2462194	1.0000000	0.5469474	1.0000000	1.0000000	0.8721500	1.0000000
100	0.9120560	0.6202527	0.4150453	0.0759785	1.0000000	0.5469474	1.0000000	1.0000000	0.8356494	1.0000000
150	0.9203374	0.6742145	0.6076064	0.0375297	1.0000000	0.5469474	1.0000000	1.0000000	0.8252286	1.0000000
200	0.9272316	0.7255901	0.7769657	0.0288461	1.0000000	0.5469474	1.0000000	1.0000000	0.8222535	1.0000000
250	0.9329517	0.7606389	0.8816004	0.0268849	1.0000000	0.5469474	1.0000000	1.0000000	0.8214042	1.0000000
300	0.9370479	0.7808337	0.9347712	0.0264419	1.0000000	0.5469474	1.0000000	1.0000000	0.8211617	1.0000000
350	0.9396402	0.7915671	0.9592150	0.0263419	1.0000000	0.5469474	1.0000000	1.0000000	0.8210925	1.0000000
400	0.9411488	0.7970325	0.9698733	0.0263193	1.0000000	0.5469474	1.0000000	1.0000000	0.8210727	1.0000000
450	0.9419785	0.7997410	0.9743790	0.0263142	1.0000000	0.5469474	1.0000000	1.0000000	0.8210670	1.0000000
500	0.9424169	0.8010568	0.9762453	0.0263130	1.0000000	0.5469474	1.0000000	1.0000000	0.8210654	1.0000000
550	0.9199678	0.7721789	0.8305729	0.7800934	1.0000000	0.5469474	1.0000000	1.0000000	0.9489150	1.0000000
600	0.9122997	0.7482504	0.5569005	0.9503342	1.0000000	0.5469474	1.0000000	1.0000000	0.9854155	1.0000000
650	0.9077329	0.7092967	0.3945185	0.9887830	1.0000000	0.5469474	1.0000000	1.0000000	0.9958362	1.0000000
700	0.9024014	0.6586365	0.3176898	0.9974666	1.0000000	0.5469474	1.0000000	1.0000000	0.9988113	1.0000000
750	0.8951750	0.6100472	0.2838361	0.9994278	1.0000000	0.5469474	1.0000000	1.0000000	0.9996606	1.0000000
800	0.8867235	0.5737827	0.2694096	0.9998708	1.0000000	0.5469474	1.0000000	1.0000000	0.9999031	1.0000000
850	0.8785910	0.5510229	0.2633875	0.9999708	1.0000000	0.5469474	1.0000000	1.0000000	0.9999723	1.0000000
900	0.8720272	0.5381216	0.2609112	0.9999934	1.0000000	0.5469474	1.0000000	1.0000000	0.9999921	1.0000000
950	0.8674196	0.5311537	0.2599050	0.9999985	1.0000000	0.5469474	1.0000000	1.0000000	0.9999977	1.0000000
1000	0.8644970	0.5274460	0.2595001	0.9999997	1.0000000	0.5469474	1.0000000	1.0000000	0.9999994	1.0000000

0	0.8604114	0.5230196	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
50	0.8745734	0.8159680	0.2713014	0.6478591	0.9978161	0.4993969	0.3665207	1.0000000	1.0000000	0.6081742
100	0.8999956	0.9049758	0.3100957	0.5683282	0.9972742	0.3657314	0.1924633	1.0000000	1.0000000	0.5295822
150	0.9156817	0.9342769	0.3529324	0.5503662	0.9971397	0.2437316	0.1446385	1.0000000	1.0000000	0.5138183
200	0.9231543	0.9455606	0.3843870	0.5463095	0.9971063	0.1743656	0.1314980	1.0000000	1.0000000	0.5106564
250	0.9264325	0.9506318	0.4029407	0.5453933	0.9970980	0.1440002	0.1278874	1.0000000	1.0000000	0.5100222
300	0.9278473	0.9531159	0.4125510	0.5451864	0.9970960	0.1325672	0.1268954	1.0000000	1.0000000	0.5098949
350	0.9284682	0.9543614	0.4171386	0.5451397	0.9970955	0.1286384	0.1266228	1.0000000	1.0000000	0.5098694
400	0.9287490	0.9549795	0.4192136	0.5451291	0.9970953	0.1273655	0.1265479	1.0000000	1.0000000	0.5098643
450	0.9288795	0.9552790	0.4201177	0.5451267	0.9970953	0.1269693	0.1265273	1.0000000	1.0000000	0.5098633
500	0.9289411	0.9554203	0.4205012	0.5451262	0.9970953	0.1268495	0.1265217	1.0000000	1.0000000	0.5098631
550	0.9247843	0.7344585	0.3955889	0.8972670	0.9992791	0.2391019	0.7599994	1.0000000	1.0000000	0.9016888
600	0.9126372	0.6583669	0.3415925	0.9767978	0.9998211	0.4084223	0.9340564	1.0000000	1.0000000	0.9802808
650	0.8998732	0.6163301	0.3014869	0.9947598	0.9999556	0.4947626	0.9818811	1.0000000	1.0000000	0.9960447
700	0.8893945	0.5843336	0.2791853	0.9988165	0.9999890	0.5288494	0.9950216	1.0000000	1.0000000	0.9992067
750	0.8809990	0.5605357	0.2681933	0.9997327	0.9999973	0.5409871	0.9986321	1.0000000	1.0000000	0.9998409
800	0.8743435	0.5447264	0.2631219	0.9999396	0.9999993	0.5450567	0.9996242	1.0000000	1.0000000	0.9999681
850	0.8693581	0.5351696	0.2608794	0.9999864	0.9999998	0.5463647	0.9998967	1.0000000	1.0000000	0.9999936
900	0.8659068	0.5297284	0.2599169	0.9999969	1.0000000	0.5467719	0.9999716	1.0000000	1.0000000	0.9999987
950	0.8636888	0.5267285	0.2595128	0.9999993	1.0000000	0.5468955	0.9999922	1.0000000	1.0000000	0.9999997
1000	0.8623452	0.5250988	0.2593461	0.9999998	1.0000000	0.5469323	0.9999979	1.0000000	1.0000000	0.9999999

0	0.8604114	0.5230196	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
50	0.8605059	0.5240245	0.2729802	0.6040857	0.8569703	0.5034626	0.4134530	1.0000000	0.6099987	1.0000000
100	0.8610058	0.5349971	0.3184204	0.5146687	0.8214751	0.3844962	0.2522908	1.0000000	0.4986552	1.0000000
150	0.8634142	0.5597310	0.3701742	0.4944739	0.8126664	0.2790126	0.2080093	1.0000000	0.4668671	1.0000000
200	0.8682414	0.5877579	0.4090499	0.4899130	0.8104804	0.2201199	0.1958423	1.0000000	0.4577918	1.0000000
250	0.8740466	0.6104537	0.4323138	0.4888829	0.8099379	0.1945771	0.1924992	1.0000000	0.4552008	1.0000000
300	0.8792338	0.6258802	0.4444714	0.4886502	0.8098032	0.1850044	0.1915806	1.0000000	0.4544611	1.0000000
350	0.8831149	0.6353830	0.4503076	0.4885977	0.8097698	0.1817229	0.1913283	1.0000000	0.4542499	1.0000000
400	0.8857142	0.6408923	0.4529570	0.4885858	0.8097615	0.1806613	0.1912589	1.0000000	0.4541896	1.0000000
450	0.8873325	0.6439605	0.4541143	0.4885831	0.8097595	0.1803311	0.1912399	1.0000000	0.4541724	1.0000000
500	0.8882898	0.6456230	0.4546061	0.4885825	0.8097590	0.1802313	0.1912346	1.0000000	0.4541675	1.0000000
550	0.8888276	0.6454624	0.4230198	0.8844967	0.9527886	0.2751633	0.7777802	1.0000000	0.8441674	1.0000000
600	0.8888098	0.6351628	0.3565760	0.9739136	0.9882837	0.4225328	0.9389419	1.0000000	0.9555105	1.0000000
650	0.8873502	0.6121505	0.3085397	0.9941084	0.9970924	0.4995360	0.9832234	1.0000000	0.9872985	1.0000000
700	0.8839001	0.5849234	0.2823057	0.9986694	0.9992784	0.5303886	0.9953904	1.0000000	0.9963738	1.0000000
750	0.8789987	0.5617355	0.2695289	0.9996995	0.9998209	0.5414706	0.9987334	1.0000000	0.9989647	1.0000000
800	0.8738068	0.5455988	0.2636813	0.9999321	0.9999556	0.5452056	0.9996520	1.0000000	0.9997044	1.0000000
850	0.8693253	0.5356839	0.2611099	0.9999847	0.9999890	0.5464097	0.9999044	1.0000000	0.9999156	1.0000000
900	0.8659958	0.5300117	0.2600107	0.9999965	0.9999973	0.5467853	0.9999737	1.0000000	0.9999759	1.0000000
950	0.8637769	0.5268822	0.2595506	0.9999992	0.9999993	0.5468994	0.9999928	1.0000000	0.9999931	1.0000000
1000	0.8624067	0.5251823	0.2593612	0.9999998	0.9999998	0.5469334	0.9999980	1.0000000	0.9999980	1.0000000

0	0.8604114	0.5230196	0.2592327	1.0000000	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
50	0.8605035	0.5237954	0.2694216	0.6982650	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
100	0.8608872	0.5318952	0.3011733	0.6301183	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
150	0.8626770	0.5499724	0.3350615	0.6147274	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
200	0.8662895	0.5705703	0.3593333	0.6112514	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
250	0.8707221	0.5874433	0.3734243	0.6104663	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
300	0.8747770	0.5990276	0.3806511	0.6102890	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
350	0.8778755	0.6062114	0.3840793	0.6102490	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
400	0.8799857	0.6103947	0.3856233	0.6102399	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
450	0.8813159	0.6127335	0.3862942	0.6102379	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
500	0.8821102	0.6140065	0.3865781	0.6102374	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
550	0.8825597	0.6138998	0.3679014	0.9119724	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
600	0.8825459	0.6060465	0.3260456	0.9801190	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
650	0.8813271	0.5886320	0.2940008	0.9955099	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
700	0.8784946	0.5683942	0.2758158	0.9989859	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
750	0.8745733	0.5513996	0.2667325	0.9997710	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
800	0.8705281	0.5396383	0.2625042	0.9999483	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
850	0.8671109	0.5324015	0.2606229	0.9999883	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
900	0.8646091	0.5282406	0.2598119	0.9999974	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
950	0.8629558	0.5259322	0.2594703	0.9999994	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
1000	0.8619387	0.5246729	0.2593291	0.9999999	1.0000000	0.5469474	1.0000000	1.0000000	1.0000000	1.0000000
