YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W
0.3970926	0.0000000	0.0000000	0.2881734	0.7349018	0.2352326	0.7040514	0.7016097	0.8554193	0.0392855
0.8142730	0.0000000	0.1293950	0.2426906	0.8076048	0.0237415	0.0000000	0.8244457	0.6852492	0.0312037
0.6882329	0.0246431	0.0000000	0.3796677	0.7872115	0.0297152	0.0000000	0.5903549	0.8929217	0.0320652
0.6909942	0.0428038	0.1352668	0.8097330	0.0000000	0.0267759	0.0000000	0.6401948	0.7113672	0.7104951
