"Time"	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W
250	0.7469042	0.4100992	0.9693476	0.7468376	0.2802310	0.4010045	0.3117194	0.5957443	0.6394323	1.0000000
300	0.7517933	0.4095758	0.9669064	0.7312986	0.2749701	0.4159323	0.3036974	0.5969208	0.6394323	1.0000000
350	0.7538361	0.4115975	0.9637780	0.7246676	0.2746379	0.4271461	0.2990061	0.5966413	0.6394323	1.0000000
400	0.7538014	0.4145427	0.9611472	0.7229682	0.2761780	0.4348376	0.2973091	0.5955024	0.6394323	1.0000000
450	0.7526120	0.4172205	0.9594262	0.7235556	0.2783385	0.4393999	0.2978051	0.5941404	0.6394323	1.0000000
500	0.7510832	0.4191043	0.9585431	0.7250390	0.2805189	0.4414115	0.2994761	0.5929776	0.6394323	1.0000000
550	0.7457648	0.4643780	0.9536832	0.5675975	0.2923809	0.5149992	0.3669741	0.5920663	0.6394323	1.0000000
600	0.7284448	0.5006814	0.9211773	0.5047745	0.3436693	0.5674199	0.4292260	0.5882575	0.6394323	1.0000000
650	0.7067118	0.5428365	0.8805172	0.5437622	0.4047628	0.5614923	0.4682217	0.5738926	0.6394323	1.0000000
700	0.6823251	0.5827266	0.8693300	0.6054537	0.4531252	0.5289928	0.5102742	0.5524384	0.6394323	1.0000000
750	0.6600819	0.5962197	0.8833981	0.6571516	0.4955853	0.4851244	0.5604560	0.5386260	0.6394323	1.0000000
800	0.6475044	0.5844387	0.9054758	0.6981215	0.5364685	0.4368490	0.6014280	0.5388516	0.6394323	1.0000000
850	0.6467000	0.5615725	0.9258716	0.7302502	0.5669281	0.3937810	0.6180900	0.5486351	0.6394323	1.0000000
900	0.6543078	0.5385235	0.9415689	0.7513564	0.5782986	0.3647320	0.6102252	0.5613553	0.6394323	1.0000000
950	0.6655113	0.5199851	0.9523784	0.7598496	0.5702510	0.3532825	0.5871895	0.5728996	0.6394323	1.0000000
1000	0.6766752	0.5069063	0.9589737	0.7566000	0.5488459	0.3578188	0.5593820	0.5817305	0.6394323	1.0000000

0	0.6895774	0.5097019	0.9483414	0.6921946	0.4813559	0.4458955	0.5077366	0.5851845	0.6394323	1.0000000
50	0.4515829	0.5092597	0.9506342	0.7954615	0.4755312	0.4492071	0.4929140	0.4721271	0.6965391	0.8668925
100	0.2306252	0.5054059	0.9590744	0.8535655	0.4871452	0.4452645	0.5969622	0.3497553	0.7179264	0.7437454
150	0.1285859	0.4969840	0.9680491	0.8778970	0.5556754	0.4013385	0.6971269	0.2865398	0.7091214	0.6882968
200	0.0887238	0.4877487	0.9747190	0.8983771	0.6234293	0.3417980	0.7453185	0.2625403	0.6978665	0.6675344
250	0.0743375	0.4802856	0.9791985	0.9135623	0.6596317	0.2935775	0.7635817	0.2563941	0.6910364	0.6603809
300	0.0694701	0.4750193	0.9820917	0.9218863	0.6719138	0.2628654	0.7697745	0.2564325	0.6877938	0.6580266
350	0.0679684	0.4715461	0.9838787	0.9253831	0.6732946	0.2458247	0.7717438	0.2578412	0.6864399	0.6572731
400	0.0675915	0.4693691	0.9849192	0.9264016	0.6714673	0.2371796	0.7723405	0.2591008	0.6859176	0.6570362
450	0.0675563	0.4680756	0.9854849	0.9264373	0.6694843	0.2330615	0.7725116	0.2599335	0.6857264	0.6569626
500	0.0676025	0.4673519	0.9857696	0.9262108	0.6681123	0.2311898	0.7725564	0.2604168	0.6856590	0.6569399
550	0.3150520	0.4670126	0.9855219	0.8631481	0.6747415	0.2265286	0.8635724	0.3773919	0.6145311	0.7900405
600	0.5448011	0.4675602	0.9835348	0.8313123	0.6999496	0.2083317	0.8998591	0.5068190	0.5963709	0.9131854
650	0.6507683	0.4695352	0.9809188	0.8282739	0.7074651	0.1948983	0.7878153	0.5745629	0.6118819	0.9686335
700	0.6917204	0.4720480	0.9790036	0.8256890	0.6662435	0.2117626	0.6366179	0.5997874	0.6261255	0.9893957
750	0.7059079	0.4741372	0.9776351	0.8061322	0.5782395	0.2659884	0.5335303	0.6058629	0.6338241	0.9965490
800	0.7101528	0.4759308	0.9755965	0.7624949	0.4909318	0.3393692	0.4830632	0.6055642	0.6372524	0.9989033
850	0.7108295	0.4786203	0.9711390	0.7075715	0.4409993	0.4062801	0.4642325	0.6036039	0.6386293	0.9996569
900	0.7097989	0.4839317	0.9630518	0.6653508	0.4257623	0.4531649	0.4604188	0.6007897	0.6391476	0.9998938
950	0.7071033	0.4928456	0.9525353	0.6462435	0.4287538	0.4795352	0.4637234	0.5967198	0.6393342	0.9999674
1000	0.7025078	0.5040480	0.9429746	0.6447078	0.4384390	0.4902319	0.4716704	0.5914103	0.6393992	0.9999900

0	0.6895774	0.5097019	0.9483414	0.6921946	0.4813559	0.4458955	0.5077366	0.5851845	0.6394323	1.0000000
50	0.6896732	0.5095210	0.9484677	0.6922728	0.4812629	0.4457319	0.5075819	0.5852791	0.6394323	1.0000000
100	0.6897781	0.5093758	0.9485492	0.6922173	0.4810758	0.4457408	0.5073664	0.5853640	0.6394323	1.0000000
150	0.6898726	0.5092790	0.9485858	0.6920754	0.4808517	0.4458712	0.5071420	0.5854286	0.6394323	1.0000000
200	0.6899448	0.5092321	0.9485845	0.6918944	0.4806371	0.4460676	0.5069471	0.5854683	0.6394323	1.0000000
250	0.6899896	0.5092283	0.9485564	0.6917145	0.4804634	0.4462798	0.5068041	0.5854841	0.6394323	1.0000000
300	0.6900077	0.5092558	0.9485136	0.6915641	0.4803467	0.4464694	0.5067210	0.5854802	0.6394323	1.0000000
350	0.6900038	0.5093013	0.9484671	0.6914586	0.4802891	0.4466127	0.5066937	0.5854629	0.6394323	1.0000000
400	0.6899849	0.5093524	0.9484255	0.6914021	0.4802829	0.4467002	0.5067105	0.5854389	0.6394323	1.0000000
450	0.6899584	0.5093994	0.9483939	0.6913895	0.4803141	0.4467340	0.5067562	0.5854138	0.6394323	1.0000000
500	0.6899305	0.5094358	0.9483746	0.6914101	0.4803673	0.4467241	0.5068152	0.5853920	0.6394323	1.0000000
550	0.6899062	0.5094590	0.9483670	0.6914512	0.4804275	0.4466846	0.5068743	0.5853760	0.6394323	1.0000000
600	0.6898883	0.5094690	0.9483691	0.6915004	0.4804832	0.4466302	0.5069240	0.5853667	0.6394323	1.0000000
650	0.6898778	0.5094681	0.9483778	0.6915474	0.4805268	0.4465740	0.5069591	0.5853637	0.6394323	1.0000000
700	0.6898743	0.5094594	0.9483897	0.6915855	0.4805548	0.4465254	0.5069782	0.5853656	0.6394323	1.0000000
750	0.6898763	0.5094466	0.9484020	0.6916110	0.4805672	0.4464899	0.5069828	0.5853707	0.6394323	1.0000000
800	0.6898820	0.5094329	0.9484127	0.6916236	0.4805665	0.4464696	0.5069763	0.5853774	0.6394323	1.0000000
850	0.6898893	0.5094208	0.9484205	0.6916249	0.4805565	0.4464632	0.5069630	0.5853840	0.6394323	1.0000000
900	0.6898967	0.5094117	0.9484250	0.6916180	0.4805416	0.4464679	0.5069469	0.5853896	0.6394323	1.0000000
950	0.6899029	0.5094063	0.9484265	0.6916063	0.4805255	0.4464796	0.5069314	0.5853935	0.6394323	1.0000000
1000	0.6899073	0.5094043	0.9484255	0.6915930	0.4805111	0.4464945	0.5069188	0.5853956	0.6394323	1.0000000

0	0.6895774	0.5097019	0.9483414	0.6921946	0.4813559	0.4458955	0.5077366	0.5851845	0.6394323	1.0000000
50	0.6896732	0.5095211	0.9484666	0.6920672	0.4787656	0.3906871	0.5078554	0.5832372	0.6879980	0.9665897
100	0.6897776	0.5093888	0.9484591	0.6882141	0.4655054	0.3236743	0.5125362	0.5747131	0.7161437	0.9356796
150	0.6898569	0.5094964	0.9478110	0.6777253	0.4509538	0.2813088	0.5255937	0.5659371	0.7218975	0.9217618
200	0.6898012	0.5103891	0.9459373	0.6667070	0.4463144	0.2561577	0.5417494	0.5604412	0.7217770	0.9165504
250	0.6893739	0.5124944	0.9432068	0.6623638	0.4509408	0.2397687	0.5551947	0.5573540	0.7210170	0.9147549
300	0.6883829	0.5153518	0.9408880	0.6651653	0.4589004	0.2282571	0.5646362	0.5553008	0.7205452	0.9141639
350	0.6869591	0.5177815	0.9399567	0.6713514	0.4662585	0.2200601	0.5712579	0.5537926	0.7203271	0.9139748
400	0.6855606	0.5188597	0.9404458	0.6777391	0.4720173	0.2142453	0.5760935	0.5529131	0.7202385	0.9139153
450	0.6846630	0.5184742	0.9418090	0.6830526	0.4763047	0.2101229	0.5793431	0.5527472	0.7202051	0.9138969
500	0.6844798	0.5170925	0.9434677	0.6870613	0.4791739	0.2072719	0.5808862	0.5531747	0.7201931	0.9138912
550	0.6849302	0.5152981	0.9450405	0.6899333	0.4828215	0.2511242	0.5805318	0.5559510	0.6689721	0.9472997
600	0.6857768	0.5135189	0.9464045	0.6945681	0.4939947	0.3060756	0.5741875	0.5656157	0.6407681	0.9782094
650	0.6867788	0.5118632	0.9478618	0.7026368	0.5036039	0.3429129	0.5583887	0.5755937	0.6361828	0.9921269
700	0.6878180	0.5100797	0.9496635	0.7087993	0.5030428	0.3689374	0.5393643	0.5818049	0.6371427	0.9973383
750	0.6889241	0.5080560	0.9514033	0.7087821	0.4948648	0.3907051	0.5238344	0.5849990	0.6383181	0.9991338
800	0.6901152	0.5061989	0.9524063	0.7036089	0.4855634	0.4094773	0.5135126	0.5866441	0.6389662	0.9997247
850	0.6912437	0.5051157	0.9523477	0.6968663	0.4788720	0.4245699	0.5072345	0.5874728	0.6392530	0.9999139
900	0.6920480	0.5051140	0.9514143	0.6913004	0.4752266	0.4357143	0.5036198	0.5876986	0.6393669	0.9999733
950	0.6923320	0.5060354	0.9500748	0.6878081	0.4737772	0.4433263	0.5018922	0.5874283	0.6394094	0.9999918
1000	0.6920845	0.5074346	0.9487749	0.6861594	0.4737391	0.4480498	0.5016425	0.5868305	0.6394245	0.9999975

0	0.6895774	0.5097019	0.9483414	0.6921946	0.4813559	0.4458955	0.5077366	0.5851845	0.6394323	1.0000000
50	0.5279009	0.3832530	0.9484627	0.6913661	0.4711211	0.4518871	0.4501790	0.5852790	0.6394323	1.0000000
100	0.3917823	0.3110391	0.9481885	0.6781452	0.4371233	0.4809141	0.4348987	0.5853487	0.6394323	1.0000000
150	0.3385142	0.2923047	0.9459378	0.6546493	0.4261507	0.5044262	0.4638110	0.5851756	0.6394323	1.0000000
200	0.3211782	0.2897784	0.9412272	0.6470727	0.4449864	0.5024098	0.4936360	0.5841742	0.6394323	1.0000000
250	0.3155887	0.2918693	0.9372528	0.6603418	0.4708525	0.4839909	0.5123647	0.5821189	0.6394323	1.0000000
300	0.3134050	0.2940667	0.9369961	0.6801162	0.4894646	0.4627729	0.5228500	0.5799580	0.6394323	1.0000000
350	0.3123430	0.2942460	0.9399985	0.6957722	0.4993313	0.4454434	0.5287985	0.5790058	0.6394323	1.0000000
400	0.3119618	0.2924296	0.9441848	0.7050873	0.5034775	0.4332957	0.5317708	0.5796880	0.6394323	1.0000000
450	0.3121303	0.2897101	0.9479806	0.7095728	0.5044004	0.4256851	0.5323246	0.5814875	0.6394323	1.0000000
500	0.3126469	0.2870896	0.9507559	0.7110224	0.5033775	0.4216940	0.5310767	0.5836200	0.6394323	1.0000000
550	0.5023793	0.4105453	0.9524844	0.7117440	0.5147155	0.4132440	0.6023883	0.5855183	0.6394323	1.0000000
600	0.6431619	0.4804948	0.9536963	0.7240488	0.5512796	0.3863391	0.6012027	0.5869461	0.6394323	1.0000000
650	0.6856565	0.4978508	0.9556697	0.7413100	0.5542681	0.3715126	0.5563567	0.5880439	0.6394323	1.0000000
700	0.6944130	0.4997825	0.9582833	0.7423106	0.5245164	0.3811051	0.5227311	0.5892166	0.6394323	1.0000000
750	0.6959589	0.4980447	0.9598787	0.7262449	0.4929244	0.4033203	0.5053313	0.5905362	0.6394323	1.0000000
800	0.6967760	0.4967199	0.9592282	0.7053749	0.4738438	0.4254391	0.4968454	0.5915478	0.6394323	1.0000000
850	0.6973979	0.4974676	0.9564435	0.6894992	0.4656930	0.4422028	0.4924988	0.5917029	0.6394323	1.0000000
900	0.6972553	0.5003299	0.9526621	0.6808167	0.4634562	0.4532720	0.4908580	0.5908082	0.6394323	1.0000000
950	0.6960840	0.5042966	0.9491269	0.6774584	0.4641279	0.4596308	0.4917388	0.5891307	0.6394323	1.0000000
1000	0.6941416	0.5081584	0.9465473	0.6773364	0.4666072	0.4621329	0.4947792	0.5871852	0.6394323	1.0000000

0	0.6895774	0.5097019	0.9483414	0.6921946	0.4813559	0.4458955	0.5077366	0.5851845	0.6394323	1.0000000
50	0.7020797	0.3684160	0.9489377	0.7114625	0.4812463	0.4457408	0.5072020	0.5852935	0.6394323	1.0000000
100	0.7534178	0.2872144	0.9511724	0.7222950	0.4799520	0.4464159	0.5004019	0.5856587	0.6394323	1.0000000
150	0.8049081	0.2645031	0.9537919	0.7239004	0.4730457	0.4512467	0.4830720	0.5865821	0.6394323	1.0000000
200	0.8363050	0.2581926	0.9555780	0.7189735	0.4587835	0.4635625	0.4624457	0.5878424	0.6394323	1.0000000
250	0.8517750	0.2561016	0.9560128	0.7084210	0.4422378	0.4820899	0.4455170	0.5889646	0.6394323	1.0000000
300	0.8586587	0.2556128	0.9549527	0.6955025	0.4291935	0.5023455	0.4342370	0.5895569	0.6394323	1.0000000
350	0.8614266	0.2562023	0.9526386	0.6842452	0.4217274	0.5202330	0.4279043	0.5894092	0.6394323	1.0000000
400	0.8621700	0.2575963	0.9496900	0.6769088	0.4190127	0.5336311	0.4253436	0.5885224	0.6394323	1.0000000
450	0.8618302	0.2594060	0.9468567	0.6736054	0.4194197	0.5421015	0.4255565	0.5871062	0.6394323	1.0000000
500	0.8609258	0.2611861	0.9446976	0.6733437	0.4215955	0.5461339	0.4276571	0.5855025	0.6394323	1.0000000
550	0.8462649	0.4049861	0.9427398	0.6522150	0.4246159	0.5466323	0.4310920	0.5840318	0.6394323	1.0000000
600	0.7918883	0.4888021	0.9388354	0.6421054	0.4286316	0.5440241	0.4402323	0.5825208	0.6394323	1.0000000
650	0.7393772	0.5145729	0.9346638	0.6430151	0.4368656	0.5359274	0.4593748	0.5804591	0.6394323	1.0000000
700	0.7073521	0.5237330	0.9322952	0.6508980	0.4515485	0.5197449	0.4829352	0.5781185	0.6394323	1.0000000
750	0.6910051	0.5273160	0.9325076	0.6643804	0.4696301	0.4973883	0.5037466	0.5763000	0.6394323	1.0000000
800	0.6834268	0.5273760	0.9351194	0.6800230	0.4859384	0.4738284	0.5184712	0.5756679	0.6394323	1.0000000
850	0.6806275	0.5246680	0.9392198	0.6938389	0.4971653	0.4534633	0.5266743	0.5764264	0.6394323	1.0000000
900	0.6806467	0.5202494	0.9436539	0.7034973	0.5025497	0.4386222	0.5291570	0.5782971	0.6394323	1.0000000
950	0.6823359	0.5153533	0.9475220	0.7085063	0.5028606	0.4298420	0.5272688	0.5807252	0.6394323	1.0000000
1000	0.6848218	0.5109735	0.9503555	0.7094446	0.4995130	0.4265358	0.5226368	0.5831516	0.6394323	1.0000000
