"Time"	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C
200	0.4338523	0.5752486	0.3730809	0.7785764	0.1769514	0.5813413	0.0286730	0.0492037	0.7551751	0.6150972
250	0.4128943	0.5482778	0.4485000	0.7704704	0.2450247	0.4717638	0.0485342	0.0486091	0.7426618	0.6739580
300	0.4339492	0.6977789	0.4570442	0.5509355	0.1904993	0.7060924	0.0417849	0.0717911	0.8143794	0.6824894
350	0.4955291	0.8745605	0.3102837	0.8170993	0.1950326	0.5194323	0.0237208	0.0210210	0.6820010	0.7130255
400	0.4221836	0.8129697	0.4610268	0.9122463	0.2508755	0.5580227	0.0332183	0.0557670	0.7673305	0.7052760
450	0.4000822	0.6743868	0.3929959	0.6897127	0.1826460	0.5213512	0.0672235	0.0139631	0.7613008	0.8783529
500	0.4256216	0.6392823	0.3879034	0.7797053	0.1974994	0.5439848	0.0255503	0.0291666	0.8190765	0.8478317
550	0.4436164	0.5864753	0.3511089	0.6946938	0.2585843	0.4638650	0.0181034	0.0334286	0.7173766	0.6396313
600	0.5651512	0.6675856	0.4033289	0.7189413	0.2644457	0.4079231	0.0490695	0.0549438	0.8061002	0.8126416
650	0.4986364	0.6796585	0.2917794	0.7758714	0.3282889	0.3201770	0.0476345	0.1342658	0.6465274	0.8384515
700	0.4691597	0.7182799	0.3830636	0.7023302	0.3243313	0.3416834	0.0810566	0.1369316	0.6330691	0.7296895
750	0.3360986	0.7360386	0.3461100	0.7249945	0.3017273	0.2913138	0.0922575	0.1240665	0.6521782	0.6880269
800	0.3798757	0.6605133	0.2493892	0.7169320	0.4720030	0.2454152	0.0593083	0.1050690	0.6513101	0.7612952
850	0.5246359	0.6909776	0.3375781	0.7063804	0.3142817	0.1459684	0.0923644	0.1297087	0.8073102	0.5314239
900	0.3851581	0.6077968	0.5482029	0.7029925	0.3523433	0.1415569	0.1049661	0.1310493	0.9184306	0.9617169
950	0.4217978	0.6540841	0.4207970	0.6778718	0.3042134	0.1864093	0.1098246	0.1175665	0.5964357	0.6270623
1000	0.3271421	0.6046191	0.2991335	0.8144913	0.3376051	0.2384566	0.0745646	0.0796964	0.6195748	0.6563740

0	0.4909661	0.5751352	0.3170530	0.6864211	0.2675870	0.3279845	0.1423521	0.1315552	0.6561103	0.6020099
50	0.3236896	0.5316317	0.5287303	0.5298194	0.3864885	0.3995256	0.1160509	0.1448311	0.7518291	0.8962663
100	0.3594546	0.5427987	0.3768523	0.2166002	0.3289370	0.3421160	0.0786905	0.1085303	0.6675489	0.6819222
150	0.4000409	0.6892718	0.4993758	0.2303296	0.4032191	0.2676372	0.0795613	0.1406543	0.7864659	0.7530343
200	0.3751754	0.4959387	0.5733541	0.2066941	0.4283644	0.1652026	0.0883249	0.1299098	0.9271164	0.6393648
250	0.4756513	0.4034111	0.5261275	0.2044613	0.3274436	0.1850763	0.1231206	0.1693607	0.6886084	0.7630518
300	0.4839365	0.3829125	0.7424690	0.2119067	0.3536017	0.1469600	0.1502430	0.1433020	0.6484812	0.7218501
350	0.5806824	0.2397769	0.6053465	0.1679267	0.3387530	0.2433837	0.1624217	0.1715079	0.6461228	0.5669549
400	0.6950237	0.3681965	0.7614944	0.1259194	0.3396841	0.2331079	0.0834396	0.2200874	0.6922670	0.6411861
450	0.6677421	0.2515799	0.6387772	0.1491586	0.2686266	0.2683733	0.1211493	0.1896189	0.6755761	0.6223442
500	0.5578347	0.2663466	0.7405662	0.2227354	0.3003279	0.2520646	0.1186228	0.2384024	0.7008806	0.6783577
550	0.5794306	0.2744524	0.6339688	0.4383613	0.3106996	0.2327226	0.1724652	0.1390682	0.6405638	0.5776469
600	0.6645682	0.3221745	0.5364186	0.6731169	0.3124050	0.2672547	0.1140373	0.1944825	0.8449408	0.7926170
650	0.6327949	0.4069693	0.3150235	0.5962545	0.2950952	0.2160710	0.1560296	0.1734743	0.7675893	0.7434278
700	0.6022427	0.6016879	0.4621294	0.6264895	0.2936873	0.3291429	0.1290054	0.1738030	0.8528050	0.6936739
750	0.6911723	0.4906093	0.4147560	0.7924950	0.2680214	0.3971724	0.1793279	0.1351573	0.8091483	0.6583391
800	0.4475980	0.5830431	0.3079871	0.6849374	0.3405049	0.2713194	0.1216547	0.1532056	0.6156542	0.6617806
850	0.3785078	0.7585557	0.4149823	0.7927511	0.3127581	0.2742935	0.0741137	0.1643926	0.7288810	0.6976881
900	0.4921443	0.5888680	0.3775015	0.7084294	0.3824104	0.2441127	0.1137610	0.1311807	0.5983878	0.7552708
950	0.4831046	0.6754835	0.3062162	0.6930440	0.3212396	0.2924828	0.1202600	0.1681316	0.8203543	0.7282098
1000	0.4356683	0.6688881	0.4165437	0.7218224	0.2595121	0.3122326	0.1160481	0.0641367	0.6660268	0.6833217

0	0.5366137	0.5970644	0.3492196	0.6804677	0.2705531	0.2975033	0.1237313	0.1145916	0.6070390	0.6185522
50	0.4432508	0.7082444	0.3709396	0.6864392	0.3462460	0.2986897	0.0640579	0.1425015	0.5055297	0.6398050
100	0.3937719	0.6811036	0.4030468	0.5615989	0.5182537	0.1569584	0.0570714	0.1266085	0.3218129	0.7254869
150	0.4564161	0.6803336	0.3168136	0.6888824	0.4814212	0.1405357	0.1060894	0.1741546	0.2517380	0.6299917
200	0.4350574	0.6525877	0.3771891	0.9220398	0.4221329	0.0781773	0.1038787	0.1983643	0.3051753	0.5804956
250	0.3963520	0.6090221	0.3947629	0.8401261	0.4058114	0.0469329	0.2316592	0.3103126	0.3036510	0.6413953
300	0.4102642	0.6435415	0.3713790	0.6714165	0.3936599	0.0331481	0.2795202	0.3221466	0.2570834	0.6616611
350	0.3926024	0.7528777	0.3148086	0.7828053	0.5001819	0.0533708	0.4704376	0.3070502	0.2193048	0.6314160
400	0.4718500	0.6787267	0.4137391	0.7444961	0.3800131	0.0866859	0.3411229	0.3826498	0.1751868	0.6801342
450	0.3958738	0.6121286	0.3210957	0.6629818	0.4125367	0.0830532	0.5117589	0.3588052	0.1513606	0.7055881
500	0.3667328	0.7009239	0.3657469	0.7008925	0.5067025	0.0512799	0.4914344	0.4225958	0.1906240	0.5420896
550	0.3828578	0.7898041	0.3247551	0.5963577	0.4553214	0.0666872	0.4599824	0.5050108	0.2858754	0.5539249
600	0.3524003	0.6382261	0.3029445	0.7482522	0.3657895	0.1437858	0.4228195	0.3384888	0.3395717	0.6676433
650	0.3149637	0.7413009	0.4118432	0.7104088	0.2830385	0.1602992	0.5006981	0.2569747	0.3542710	0.7725990
700	0.4119346	0.5981475	0.4389332	0.7030672	0.2808663	0.2369939	0.4802649	0.2473088	0.5034855	0.7582589
750	0.4270564	0.6216552	0.4667894	0.7429127	0.2832187	0.3119082	0.4070231	0.2136810	0.3189271	0.6894752
800	0.4455445	0.4359620	0.3145104	0.6598117	0.2357680	0.4427981	0.2636541	0.1572938	0.4532769	0.6515433
850	0.4597807	0.6310322	0.3841414	0.7510823	0.2867026	0.3637810	0.2647794	0.1388950	0.4827702	0.6275380
900	0.5154917	0.6897031	0.3796303	0.7069120	0.3008573	0.3461004	0.1923421	0.1707660	0.6124559	0.7450630
950	0.5099088	0.7453149	0.2598957	0.7564792	0.3791862	0.3665192	0.1342333	0.0875199	0.5833678	0.7141749
1000	0.3831694	0.5422115	0.3270908	0.7779309	0.4153749	0.2698050	0.1042071	0.1009897	0.6171963	0.6305552

0	0.4773131	0.6020769	0.3861224	0.7261619	0.2370744	0.3201940	0.1050599	0.1239826	0.7052873	0.6486170
50	0.4332455	0.3147634	0.2744194	0.6543216	0.3531487	0.2097050	0.2060797	0.1301514	0.5986050	0.6630605
100	0.5192381	0.1751048	0.1470970	0.7773302	0.3909456	0.2080119	0.3642188	0.1483444	0.4484457	0.5807788
150	0.6498165	0.0991687	0.2580861	0.6885108	0.3309144	0.2319595	0.5182845	0.1310905	0.4430602	0.4267539
200	0.7119258	0.1170285	0.2354917	0.7000069	0.2833042	0.2775954	0.5080261	0.1546551	0.3248171	0.4800354
250	0.6652612	0.1680805	0.2709702	0.7430849	0.2692762	0.3341947	0.4880275	0.1714842	0.2839384	0.3218568
300	0.7451724	0.0819309	0.1457806	0.7639412	0.3144097	0.2665931	0.5797245	0.1922104	0.3477121	0.5650135
350	0.8146864	0.0502944	0.1871264	0.6496153	0.2554677	0.2770465	0.5374365	0.2818983	0.2189970	0.4485198
400	0.5239356	0.0902309	0.1922183	0.6452222	0.2710130	0.2493526	0.6116039	0.3211461	0.2035251	0.4726256
450	0.6713348	0.0715484	0.1991875	0.7496040	0.2527627	0.3226614	0.5684058	0.3069535	0.3289882	0.3244756
500	0.6059539	0.1047350	0.1576202	0.7282778	0.3536480	0.2851970	0.6197360	0.2292516	0.2872340	0.4489895
550	0.7000223	0.3795348	0.3331956	0.7832423	0.3073033	0.2025406	0.4751539	0.2393898	0.3884731	0.6242691
600	0.6904291	0.5857355	0.4040359	0.7606139	0.3613992	0.2399036	0.3016958	0.1897569	0.3737945	0.5725328
650	0.6492826	0.6701384	0.3238642	0.5982489	0.3166783	0.1760028	0.2351259	0.2191326	0.4580089	0.6454943
700	0.4789944	0.6672306	0.3747224	0.6991409	0.3134495	0.2122216	0.2144648	0.2660751	0.6180079	0.6260398
750	0.4396910	0.6910250	0.4149209	0.6982334	0.2709803	0.3028392	0.1925831	0.1781665	0.6034414	0.6957957
800	0.3172754	0.6012148	0.4701663	0.6939416	0.2950282	0.2786299	0.1491586	0.1336547	0.5908620	0.6221655
850	0.4183374	0.5499262	0.3418984	0.7139651	0.3523463	0.2706616	0.0851660	0.1328520	0.6540754	0.6770498
900	0.4924970	0.6220358	0.3427253	0.6080671	0.3552895	0.2446812	0.0608839	0.1391623	0.6482482	0.5438066
950	0.4942983	0.5719859	0.3939752	0.7845874	0.3739584	0.2588663	0.0698335	0.1188037	0.7259695	0.5944426
1000	0.3910237	0.5332328	0.4094796	0.7376399	0.2789398	0.3243019	0.1055158	0.1561519	0.8005424	0.6271178

0	0.4367738	0.6390833	0.3708370	0.5623014	0.2758933	0.4141948	0.0998125	0.1087187	0.5750595	0.6856535
50	0.4192926	0.7045498	0.3803087	0.6744288	0.2409908	0.2794678	0.0534902	0.1081153	0.6719280	0.7084466
100	0.4374912	0.6784262	0.4036580	0.8122177	0.2093715	0.3776286	0.0679895	0.1257673	0.7714225	0.8319315
150	0.4909719	0.6386535	0.3730735	0.7205636	0.1938504	0.4330044	0.1123330	0.1631142	0.5700023	0.7001449
200	0.4355800	0.6889986	0.3636196	0.7279261	0.1692003	0.5538054	0.1664425	0.1283500	0.7220985	0.6902321
250	0.4634900	0.7155162	0.2924681	0.8305471	0.1388405	0.5413350	0.1297813	0.0967302	0.7798915	0.7378833
300	0.4617745	0.7668060	0.2927021	0.6849904	0.1326743	0.6655811	0.0570806	0.0763267	0.5941685	0.8553463
350	0.4875899	0.6616336	0.3264141	0.5979874	0.2016020	0.5441622	0.0484689	0.1403814	0.5991091	0.7289962
400	0.3570918	0.6392495	0.3653661	0.7548846	0.2484055	0.5148297	0.1274680	0.0854567	0.8350439	0.8899563
450	0.3911717	0.5601456	0.2909117	0.7558062	0.2430095	0.5722367	0.1796917	0.1824132	0.5911491	0.7361729
500	0.3615631	0.7130537	0.2956669	0.7709109	0.1571411	0.4756121	0.0770000	0.1645283	0.6480713	0.7991675
550	0.4760496	0.5957133	0.3572056	0.6781094	0.2169902	0.5372849	0.1066597	0.1234069	0.6980022	0.8462800
600	0.3572272	0.6054335	0.3474979	0.6529824	0.3118755	0.4557355	0.1278279	0.1401325	0.7692030	0.8390186
650	0.3947676	0.7765792	0.4538871	0.7418610	0.3496033	0.3931688	0.1500615	0.1078102	0.7047549	0.7331025
700	0.4234212	0.7228034	0.3164156	0.6590263	0.3134487	0.3163425	0.1229420	0.0860154	0.6853833	0.7045314
750	0.4136155	0.6502609	0.4726278	0.6848150	0.3220691	0.3040878	0.1127666	0.1168294	0.6894491	0.5861639
800	0.2853337	0.6151468	0.3960441	0.6868595	0.3556235	0.2358413	0.1178640	0.1680005	0.6285681	0.6695057
850	0.3280929	0.6573122	0.3331717	0.6858963	0.3080419	0.2996098	0.1222726	0.0891251	0.6975167	0.6514965
900	0.3139677	0.7071516	0.3654504	0.6182604	0.3429193	0.3617366	0.1015220	0.1539135	0.6590791	0.7493719
950	0.3837950	0.6456658	0.3120611	0.7425767	0.2356374	0.3404611	0.1164727	0.1401060	0.8439969	0.6594100
1000	0.4471445	0.6780288	0.4198673	0.7413982	0.3376827	0.4932398	0.2273662	0.1735578	0.6900545	0.7169187

0	0.4449941	0.7406529	0.2932399	0.6288259	0.3061704	0.3595517	0.0909162	0.0684464	0.7100246	0.6620628
50	0.4318422	0.8075961	0.3014544	0.6366747	0.3195376	0.2312571	0.1227183	0.1322568	0.7493662	0.7672631
100	0.2933340	0.7556832	0.1169048	0.8848872	0.2742564	0.2310856	0.0745423	0.1596354	0.6710150	0.8067232
150	0.3088033	0.7935259	0.0723132	0.7111656	0.2731768	0.2742258	0.1148888	0.1028657	0.7148886	0.8025433
200	0.3428319	0.8652330	0.0657146	0.6196545	0.2371600	0.2326240	0.0685607	0.0979440	0.6840453	0.6823069
250	0.3791190	0.7256734	0.0455545	0.7012839	0.2747673	0.2603270	0.0733275	0.0507447	0.8198630	0.7599801
300	0.2584438	0.5670566	0.0341239	0.6587939	0.2909287	0.2756036	0.0744321	0.0284189	0.7577241	0.6864604
350	0.4458603	0.6690638	0.0471070	0.7508104	0.2893770	0.2800630	0.0541392	0.0092638	0.7445798	0.9081117
400	0.3368715	0.6307073	0.0502962	0.7747616	0.2307092	0.2810989	0.0248494	0.0071467	0.6927070	0.8323608
450	0.2996511	0.6297610	0.0345082	0.6901062	0.3605471	0.3929630	0.0306519	0.0171831	0.7855577	0.7390744
500	0.3811170	0.6236866	0.0209237	0.6958889	0.2535442	0.4600108	0.0370601	0.0283328	0.6031650	0.6777333
550	0.3204112	0.5627318	0.1470796	0.6628997	0.3222994	0.4002887	0.0246936	0.0183385	0.7682284	0.7462795
600	0.3944072	0.6673677	0.3301519	0.6467779	0.4086780	0.4745697	0.0119457	0.0546210	0.6822270	0.7374046
650	0.4815398	0.6641736	0.3768717	0.6719494	0.4408010	0.5094684	0.0196198	0.0983477	0.6572374	0.6887763
700	0.3595004	0.6476180	0.3913993	0.5355793	0.4061519	0.4472833	0.0768334	0.0664200	0.6612718	0.7500392
750	0.3220045	0.5764523	0.4588782	0.6897186	0.3496588	0.2231332	0.0536524	0.1100398	0.7642480	0.7611628
800	0.4462204	0.7317971	0.3846218	0.6474988	0.2861987	0.2782818	0.1214439	0.1126566	0.6627412	0.6760424
850	0.4011764	0.6241448	0.3821118	0.8169774	0.2202031	0.2828112	0.0745009	0.0831946	0.7696589	0.7155998
900	0.4132127	0.6960128	0.4595860	0.6847461	0.2564452	0.2290564	0.0474176	0.1971049	0.6946882	0.7513093
950	0.4170129	0.4547360	0.2910883	0.7302296	0.2897357	0.3710193	0.1348740	0.0931049	0.7072173	0.8396699
1000	0.5539940	0.6726411	0.4153907	0.7723750	0.3326945	0.2999115	0.1160378	0.1202703	0.6467244	0.7586456

0	0.4830591	0.6792614	0.3224479	0.7525001	0.2844465	0.3446628	0.1648964	0.1312848	0.6378965	0.6577697
50	0.3790129	0.5227157	0.3044785	0.5102670	0.3528738	0.3816845	0.0606054	0.1173278	0.6879704	0.5069250
100	0.3519581	0.5111175	0.4873445	0.2612953	0.2316512	0.3465683	0.0887848	0.1675632	0.7333965	0.3326832
150	0.3607017	0.4202043	0.5228722	0.1991649	0.2134147	0.3448843	0.0857816	0.1266230	0.5791069	0.2521529
200	0.6062996	0.3909647	0.5596196	0.2114250	0.2567112	0.3051785	0.0661870	0.1298839	0.6259346	0.2233413
250	0.6043903	0.2605682	0.6282228	0.1966433	0.1905406	0.4493344	0.0733525	0.1076366	0.6419955	0.2090054
300	0.7273875	0.2856676	0.6813443	0.2004071	0.1947120	0.5571578	0.1057158	0.1579011	0.7212402	0.1742259
350	0.7154732	0.2274502	0.5510577	0.1700592	0.2045855	0.5187737	0.0988892	0.1531123	0.7914460	0.2646603
400	0.7150547	0.1652641	0.7272146	0.1459135	0.2064554	0.5442062	0.1229173	0.1325830	0.8553012	0.1392929
450	0.8169112	0.2678012	0.7618595	0.2540582	0.2148075	0.5446195	0.1105343	0.1796853	0.8126814	0.1424509
500	0.7842899	0.2110765	0.8121798	0.2335649	0.2055379	0.4514909	0.1338185	0.0978892	0.6902483	0.1437836
550	0.6738305	0.2539540	0.6553640	0.4395678	0.2479213	0.4080774	0.1923077	0.1661526	0.7823925	0.3555175
600	0.5715225	0.3711118	0.5493601	0.6409996	0.2107255	0.4810899	0.1400210	0.2221015	0.7397824	0.4532006
650	0.7257771	0.5049256	0.4465322	0.6452439	0.2955025	0.4004979	0.1866155	0.1941314	0.5977887	0.6245247
700	0.5819403	0.5510871	0.3858810	0.7523798	0.2743041	0.3706469	0.0846869	0.1872360	0.6651271	0.6894254
750	0.5151277	0.5726328	0.3948506	0.7214057	0.3952569	0.2589083	0.0701015	0.1501163	0.6101391	0.7426827
800	0.5413192	0.6172427	0.3458558	0.6608329	0.3227538	0.2384536	0.1383826	0.2074120	0.7097227	0.7038806
850	0.4217254	0.6475180	0.4306653	0.6232924	0.3757353	0.2051078	0.1967800	0.1889396	0.7275195	0.6594570
900	0.3758176	0.5865124	0.3322731	0.8936898	0.3367635	0.1648572	0.1612663	0.1076900	0.6759597	0.7026448
950	0.3736832	0.7984986	0.3252378	0.5961279	0.3448644	0.2080709	0.1071278	0.1196267	0.7242492	0.6065813
1000	0.3521753	0.8401960	0.3829174	0.6048162	0.3130774	0.1854444	0.1740665	0.0767284	0.7288899	0.7761324
