YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C
0.0000000	0.6839952	0.9999992	0.0000002	0.9972252	0.0374875	0.9990803	0.2461422	1.0000000	1.0000000
0.0000000	0.5904595	0.6874975	0.5780116	0.0000000	0.0405354	0.9989880	0.2461422	1.0000000	1.0000000
0.0000000	0.5596281	0.6117433	0.9110272	1.0000000	0.0419780	0.9989445	0.2461422	1.0000000	0.0000000
0.4736841	0.0000000	0.2624527	0.5831949	0.0271512	1.0000000	0.0000000	0.2461422	1.0000000	1.0000000
0.9937247	0.5353331	0.5587896	0.1047805	0.0000000	0.0433453	0.9989027	0.2461422	1.0000000	0.0000000
0.1411979	0.2747503	0.1982915	0.9102568	0.9999999	0.0000000	1.0000000	0.0000000	1.0000000	1.0000000
0.1648833	0.2820331	0.2052157	0.8423991	1.0000000	0.0000000	1.0000000	0.2461422	1.0000000	0.0000000
