"Time"	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C
700	0.1056375	0.0541069	0.3626717	0.6134187	0.7986849	0.0116193	0.6114541	0.8020573	0.4668002	0.4909491
750	0.1110601	0.0320305	0.3745201	0.6496419	0.7552886	0.0037138	0.7179035	0.6301126	0.4364122	0.5403025
800	0.1047411	0.0504641	0.2182881	0.6717806	0.9063114	0.0030999	0.6277062	0.5937679	0.5458733	0.5732515
850	0.1372531	0.0508424	0.2686528	0.5894912	0.8521084	0.0094895	0.6690576	0.6658964	0.5031313	0.5049237
900	0.0762403	0.0278740	0.3308450	0.5501473	0.6978959	0.0228488	0.6888133	0.5754653	0.6042684	0.5456911
950	0.1263976	0.0455697	0.3328824	0.6780003	0.8690724	0.0071493	0.6487719	0.6609752	0.6481984	0.4108347
1000	0.1091514	0.0483376	0.3348238	0.5640668	0.8184638	0.0124274	0.7592482	0.6230704	0.6385036	0.4599760

0	0.0932697	0.0186167	0.3243020	0.5647089	0.7180038	0.0295274	0.7218462	0.7491141	0.4614434	0.6041181
50	0.0813302	0.0305808	0.2199940	0.5815251	0.8187392	0.0026218	0.8407567	0.7183924	0.6343779	0.5650247
100	0.1465498	0.0493494	0.3024290	0.6024205	0.7483967	0.0009393	0.7516974	0.5772460	0.4803718	0.4403161
150	0.1482244	0.0529193	0.3587500	0.5300404	0.7361163	0.0019727	0.8147058	0.7056507	0.5686055	0.4753497
200	0.1475314	0.0616242	0.2989942	0.5303492	0.7330824	0.0027199	0.7977480	0.8160654	0.5572900	0.5386968
250	0.0754197	0.0313594	0.2850289	0.5910689	0.7593972	0.0116127	0.7044707	0.7407756	0.5563594	0.6591670
300	0.1064304	0.0117638	0.3339003	0.4796419	0.7336279	0.0130162	0.6719536	0.8031240	0.5510976	0.6198074
350	0.1466925	0.0373582	0.3087141	0.6347808	0.7896786	0.0090040	0.6119333	0.6509900	0.4661448	0.5747757
400	0.1008051	0.0326129	0.3430224	0.5589641	0.7538560	0.0323554	0.6793551	0.7262508	0.6352232	0.4596219
450	0.1076104	0.0332725	0.3097962	0.6158063	0.7219366	0.0373948	0.7396731	0.6524325	0.5716488	0.4152668
500	0.1062451	0.0257808	0.2989715	0.6076712	0.6525929	0.0160449	0.7040620	0.7075437	0.4357065	0.5373188
550	0.1231219	0.0396620	0.3307437	0.5528746	0.7271157	0.0075074	0.5714854	0.6971837	0.4372078	0.5132228
600	0.1151894	0.0242647	0.3191750	0.6298622	0.6820998	0.0145310	0.5925521	0.7230720	0.5670388	0.5114371
650	0.1066860	0.0464346	0.3740634	0.6657411	0.7170463	0.0057139	0.6789552	0.6648108	0.5470551	0.5382906
700	0.0738639	0.0299006	0.2750703	0.6806263	0.8050888	0.0287708	0.7084004	0.5032126	0.6154766	0.4771478
750	0.0810705	0.0296090	0.2650662	0.6771210	0.7569893	0.0016731	0.7822444	0.5986776	0.5964031	0.5879234
800	0.1221629	0.0411387	0.3290726	0.5386061	0.6174425	0.0119782	0.7263123	0.6592702	0.6742252	0.5493493
850	0.1171003	0.0463163	0.3676866	0.5730038	0.6964726	0.0058508	0.6789883	0.6068129	0.4853177	0.6365520
900	0.1629632	0.1201448	0.3107948	0.5217857	0.7531363	0.0146654	0.5909389	0.6911447	0.5586359	0.5390478
950	0.1178863	0.0812411	0.3549617	0.5734167	0.8007482	0.0195205	0.6271897	0.6754821	0.5782368	0.4887477
1000	0.1538058	0.0920952	0.3568635	0.6500291	0.7918726	0.0194348	0.7517644	0.7201050	0.5101320	0.4440579

0	0.1058822	0.0476568	0.3939885	0.6488815	0.7590690	0.0052285	0.7167404	0.7153772	0.5550858	0.5935140
50	0.1734416	0.2419615	0.2762796	0.5860942	0.7452683	0.0073966	0.7460038	0.7491377	0.7944590	0.4591494
100	0.3015894	0.3116610	0.2046888	0.5855237	0.5759042	0.0202967	0.6756352	0.6754952	0.7020468	0.4386281
150	0.4051687	0.3033998	0.1312436	0.5052887	0.8055659	0.0089008	0.7133252	0.9015888	0.7713332	0.2837206
200	0.4713282	0.2358231	0.1174281	0.5922937	0.8601793	0.0305134	0.6448984	0.7931180	0.7827661	0.3904695
250	0.3447384	0.3120285	0.1834443	0.4924982	0.8097506	0.0145380	0.8150278	0.8077143	0.8717834	0.2886193
300	0.3357667	0.3708102	0.1693685	0.5919616	0.6710603	0.0067641	0.6661584	0.6792621	0.7611050	0.3098867
350	0.3889205	0.2481731	0.2471331	0.7215205	0.6885062	0.0154784	0.6743456	0.7170300	0.7522138	0.2733332
400	0.4334122	0.2291969	0.1627978	0.7472099	0.6884174	0.0051003	0.6028449	0.9837385	0.6396718	0.2656529
450	0.4630399	0.2094137	0.1578146	0.7259493	0.7599541	0.0033830	0.7981044	0.8970754	0.7803585	0.2224890
500	0.3859917	0.2100811	0.1582845	0.6577809	0.7052242	0.0135570	0.7370529	0.7589044	0.8471263	0.3055126
550	0.3893691	0.1270566	0.2640704	0.4948140	0.8950133	0.0106247	0.8087116	0.6416169	0.3256898	0.3275908
600	0.1957875	0.0515484	0.3104663	0.6121322	0.7508611	0.0010599	0.7474232	0.7279506	0.3808975	0.3961126
650	0.2006107	0.0430392	0.3330322	0.4879235	0.7602753	0.0087243	0.6119940	0.7103807	0.5001738	0.5155639
700	0.1998164	0.0374866	0.3479737	0.6141238	0.7588390	0.0061709	0.8457509	0.7324023	0.7397539	0.6209612
750	0.1547722	0.0467644	0.3725111	0.6450646	0.7200661	0.0143167	0.8122136	0.6642675	0.5578177	0.5618581
800	0.1577447	0.0645072	0.3507422	0.6725797	0.7598487	0.0214348	0.6957614	0.7298955	0.5313905	0.5028381
850	0.0596952	0.0655593	0.2831412	0.6520539	0.8705286	0.0072163	0.6816054	0.6436951	0.4524431	0.4642655
900	0.0993949	0.0335439	0.3019645	0.5794909	0.7921069	0.0205558	0.7423580	0.6643226	0.5763729	0.4252778
950	0.1218682	0.0627677	0.2843842	0.6311278	0.6859774	0.0007416	0.8309053	0.6910131	0.5281874	0.4420421
1000	0.0899140	0.0727277	0.3526279	0.6151957	0.7178334	0.0160081	0.6580944	0.7407968	0.5251634	0.4718665

0	0.1154146	0.0299828	0.2549225	0.5558168	0.7843768	0.0117565	0.6412333	0.7537282	0.4283176	0.5002727
50	0.1896639	0.2584164	0.1854779	0.5598248	0.3942518	0.0001095	0.6844474	0.6612040	0.6849419	0.5882030
100	0.2990374	0.2744204	0.1373471	0.6156953	0.2382450	0.0004501	0.6921451	0.6215077	0.5104582	0.5456374
150	0.3294966	0.2923075	0.1520001	0.7258829	0.1270309	0.0013088	0.6716785	0.8372302	0.3745725	0.4719296
200	0.4461982	0.3006967	0.1414163	0.8477914	0.0458481	0.0006689	0.6931842	0.7165704	0.3532116	0.5015346
250	0.4205658	0.3041040	0.1050284	0.8052001	0.0432297	0.0000636	0.6232973	0.7166472	0.4265931	0.5423365
300	0.4195274	0.2497564	0.1103297	0.8819629	0.0209672	0.0000440	0.8051076	0.6219168	0.3290357	0.5368660
350	0.4718256	0.3090803	0.0879376	0.7029984	0.0279250	0.0000604	0.6633310	0.8136288	0.3614293	0.7119745
400	0.4517302	0.2864010	0.0988150	0.7074257	0.0181909	0.0001196	0.7853919	0.7744244	0.3988358	0.6327884
450	0.4441330	0.2990760	0.0883891	0.7978961	0.0218753	0.0002976	0.8171820	0.8198422	0.4246725	0.7446790
500	0.4435096	0.2729812	0.1510954	0.8202465	0.0219925	0.0000125	0.6633855	0.7114693	0.3277145	0.5656800
550	0.2947269	0.0696032	0.2670805	0.6619678	0.3758373	0.0117673	0.7045076	0.6574154	0.2872153	0.6625365
600	0.2667567	0.0424975	0.2626652	0.6326781	0.5347634	0.0080612	0.6596166	0.5061649	0.3710321	0.5619946
650	0.1938138	0.0374870	0.2916480	0.6167214	0.5995298	0.0136155	0.5392012	0.4273169	0.4838881	0.6575442
700	0.1454028	0.0581607	0.2535287	0.6496332	0.6304216	0.0225021	0.5721757	0.6453975	0.5020973	0.6440202
750	0.0684808	0.0288587	0.2964179	0.5941572	0.7365015	0.0242492	0.8988146	0.6747494	0.7142088	0.5797796
800	0.0925447	0.0339551	0.4043600	0.7783183	0.6944466	0.0012259	0.7815900	0.6950301	0.4681354	0.5054650
850	0.0745509	0.0170596	0.2697473	0.6536442	0.6850100	0.0178084	0.7036285	0.7125657	0.5665242	0.3742565
900	0.1270083	0.0226465	0.2756342	0.5608032	0.7000002	0.0098158	0.5886665	0.7593688	0.5081037	0.4082431
950	0.1216197	0.0215615	0.3127413	0.5118321	0.7462247	0.0268552	0.7644283	0.6688993	0.5780640	0.3778505
1000	0.1147156	0.0641764	0.2210516	0.5144536	0.7335593	0.0164374	0.7756876	0.7598802	0.5262475	0.4422022

0	0.1022537	0.0348418	0.3854041	0.5973169	0.6747519	0.0091486	0.8920815	0.7743815	0.4976902	0.5780803
50	0.1490270	0.0549885	0.3604917	0.6916813	0.8052294	0.0030462	0.6443394	0.6988006	0.5023869	0.3746902
100	0.1857063	0.0924498	0.2708844	0.6145277	0.6179026	0.0101130	0.6707598	0.8610853	0.4162936	0.2273198
150	0.2418947	0.1452576	0.3188116	0.5267197	0.5981359	0.0072027	0.8174202	0.7235184	0.4456627	0.2218823
200	0.1652047	0.1011501	0.3131698	0.5562963	0.5766600	0.0234397	0.7800739	0.7730289	0.3668845	0.1719754
250	0.2260377	0.1020802	0.2781500	0.6253374	0.4830085	0.0162860	0.6215708	0.7542927	0.4100420	0.2245452
300	0.2719546	0.0597749	0.2998301	0.6797772	0.5369011	0.0074973	0.6629007	0.5805492	0.3045921	0.2128014
350	0.2375855	0.1505075	0.3541316	0.6571802	0.5931776	0.0048683	0.5713961	0.5520764	0.3966995	0.2271027
400	0.2206962	0.1000238	0.3658311	0.6477643	0.5455753	0.0023348	0.7155116	0.6186667	0.4084655	0.2492073
450	0.1378693	0.0971743	0.3094100	0.6743809	0.5261899	0.0178505	0.6633855	0.6188725	0.4961836	0.2191949
500	0.1801344	0.1145009	0.3764832	0.6269373	0.5680436	0.0071526	0.6947707	0.6210692	0.3971311	0.1698109
550	0.2697751	0.0481558	0.3972881	0.6494517	0.6202827	0.0069439	0.7867777	0.6651840	0.4520521	0.4497667
600	0.1944973	0.0454298	0.3406948	0.7089671	0.6473226	0.0163331	0.6887406	0.5986249	0.4619119	0.4767110
650	0.1579906	0.0861469	0.2914052	0.6338427	0.7748156	0.0352907	0.7297378	0.6457228	0.4656596	0.4927194
700	0.1739274	0.0228956	0.3114147	0.6415728	0.5962456	0.0017213	0.7081892	0.6509657	0.4650095	0.4046586
750	0.1026945	0.0179789	0.3247228	0.6345610	0.8032043	0.0089743	0.6416659	0.6902885	0.5405113	0.4709185
800	0.0766900	0.0430112	0.2726419	0.6530277	0.7543640	0.0088835	0.7073216	0.7042235	0.4442045	0.5128237
850	0.0839652	0.0490870	0.4392478	0.5439417	0.7073650	0.0103798	0.8608036	0.5693535	0.5243245	0.4349932
900	0.1143036	0.0516946	0.2669488	0.6918536	0.7647891	0.0150495	0.6824732	0.6283628	0.5923658	0.4575263
950	0.1021720	0.1407076	0.2938131	0.5811349	0.7927294	0.0236370	0.6833588	0.7906619	0.4443618	0.4386287
1000	0.1292846	0.0367871	0.3134830	0.6044653	0.6664501	0.0203803	0.8024174	0.6540014	0.5313523	0.5328898

0	0.1067001	0.0255216	0.4218737	0.5228260	0.7513478	0.0087851	0.7426392	0.7275584	0.5168943	0.4942382
50	0.0757616	0.0554606	0.3068062	0.4043733	0.7428260	0.0090574	0.7809189	0.6735238	0.6856848	0.2413279
100	0.1041807	0.0331030	0.3258114	0.2869680	0.7359218	0.0108047	0.6803000	0.6091018	0.6907819	0.1523006
150	0.0652478	0.0545754	0.4015694	0.2649875	0.8561194	0.0074756	0.8050756	0.6953073	0.7507888	0.0766657
200	0.0701640	0.0458914	0.3925171	0.2813837	0.7975627	0.0086131	0.7636013	0.7697202	0.8979659	0.0583374
250	0.1412860	0.0798843	0.4525429	0.2354134	0.7062272	0.0060186	0.8305541	0.8190300	0.6990774	0.1108344
300	0.1655839	0.0970928	0.3733776	0.2389923	0.6389263	0.0057194	0.8102157	0.7510295	0.6958085	0.0931654
350	0.1797279	0.0667161	0.4765747	0.1561629	0.8137405	0.0044019	0.6796338	0.7529960	0.7815825	0.1556665
400	0.1483534	0.0493573	0.4764906	0.0564872	0.8448381	0.0109204	0.6474160	0.7111739	0.7840961	0.0828577
450	0.1904062	0.0586356	0.4738800	0.1568919	0.7958864	0.0188099	0.8155735	0.8716011	0.8197562	0.0608011
500	0.1144897	0.0322929	0.5146821	0.1440477	0.8544976	0.0083010	0.7602771	0.7827230	0.9252093	0.0721464
550	0.0811782	0.0421938	0.5574323	0.2870970	0.6571488	0.0079647	0.7650154	0.7241724	0.4977254	0.2117005
600	0.1196208	0.1015238	0.4792998	0.4981229	0.6540290	0.0018383	0.8010239	0.7789839	0.5507354	0.4168297
650	0.1708728	0.1109654	0.4883516	0.5355475	0.6803615	0.0098444	0.6744542	0.7073308	0.4971399	0.5157815
700	0.2190443	0.0884265	0.3514425	0.5721993	0.7691767	0.0090812	0.8657552	0.6679712	0.4916508	0.4557750
750	0.2633399	0.0341577	0.4033522	0.6195246	0.7291783	0.0129969	0.6897103	0.7171308	0.5370870	0.5463072
800	0.2000232	0.0442052	0.3059300	0.7240715	0.7191034	0.0047254	0.7495161	0.8410517	0.6893324	0.4262833
850	0.1155989	0.0447499	0.3020435	0.5650801	0.7491382	0.0152106	0.7250416	0.6753480	0.5637995	0.4921189
900	0.1045016	0.0530224	0.3438292	0.7024988	0.8544684	0.0062472	0.6647422	0.8324401	0.5529139	0.5364706
950	0.1095087	0.0185132	0.3635498	0.5334151	0.7141515	0.0087570	0.8340527	0.7094883	0.6017200	0.5015229
1000	0.1683105	0.0534881	0.3317425	0.5245306	0.7706759	0.0101378	0.7529217	0.6944188	0.6117185	0.4022976

0	0.0799559	0.0315012	0.4196236	0.4855064	0.6982542	0.0677889	0.5554201	0.7036970	0.5119196	0.6366289
50	0.1176443	0.0278215	0.3036184	0.5957367	0.4709464	0.0095578	0.7361258	0.7079629	0.6780714	0.4117169
100	0.1318138	0.0276303	0.3537544	0.5116789	0.5459128	0.0140970	0.6839718	0.7516973	0.7136342	0.3942552
150	0.0851130	0.0329422	0.3867130	0.6300640	0.6473179	0.0258663	0.6679603	0.7593754	0.7583352	0.4556288
200	0.1209830	0.0678658	0.3128865	0.5471835	0.4696279	0.0051010	0.6393662	0.7843981	0.7018959	0.3267431
250	0.1100950	0.0357956	0.3780608	0.7246671	0.6157422	0.0124172	0.7678555	0.7111954	0.7637498	0.3365442
300	0.1396986	0.0367604	0.2813951	0.5853867	0.4731177	0.0089087	0.7096235	0.7009504	0.6852977	0.4925427
350	0.1570816	0.0267655	0.3466014	0.6051303	0.4530510	0.0040406	0.9510439	0.8830510	0.7382597	0.4566308
400	0.1374893	0.0498930	0.2844569	0.6827447	0.6818709	0.0064612	0.6989872	0.6664025	0.7834810	0.3690457
450	0.1417715	0.0352826	0.2738334	0.7202078	0.5053720	0.0143730	0.7056189	0.6278511	0.7583951	0.3439226
500	0.1216482	0.0484657	0.2929136	0.5453918	0.5362740	0.0044636	0.7417344	0.7922870	0.7250368	0.3100820
550	0.1029656	0.0566056	0.3335740	0.5834941	0.5558597	0.0084710	0.8356467	0.6832705	0.6116253	0.4070566
600	0.1346840	0.0374653	0.3353228	0.6345577	0.7625261	0.0266270	0.6188983	0.7059373	0.6057100	0.4042941
650	0.1342693	0.0320953	0.3215941	0.5763924	0.7071797	0.0216212	0.8362099	0.8398433	0.5262526	0.4604047
700	0.1468671	0.0347559	0.3141354	0.6572753	0.7297564	0.0123486	0.9426344	0.8079909	0.5624935	0.4279584
750	0.1180634	0.0407854	0.3331469	0.5371797	0.7472711	0.0375428	0.7873740	0.6828465	0.5448966	0.6061348
800	0.1151066	0.0402198	0.2879784	0.5488594	0.8204640	0.0133876	0.7467917	0.7627975	0.4872786	0.4319122
850	0.1105358	0.0493216	0.2726369	0.5737524	0.8572190	0.0175646	0.7187044	0.8592658	0.5717866	0.5536444
900	0.1392132	0.0334533	0.3360931	0.6643039	0.7155407	0.0049913	0.7319626	0.7728785	0.4527266	0.4817710
950	0.1135419	0.0351835	0.3420141	0.5612767	0.8056986	0.0131670	0.7204253	0.6681385	0.3943890	0.4859644
1000	0.1177440	0.0716982	0.4483599	0.5705404	0.7592028	0.0039972	0.7783898	0.6627761	0.4737296	0.5288958

0	0.0887820	0.0375038	0.3075989	0.4871713	0.8002040	0.0139996	0.6724916	0.7573218	0.4739736	0.5621802
50	0.2276322	0.3653930	0.2130183	0.6836756	0.6315199	0.0209919	0.8654254	0.8177892	0.5521508	0.3481073
100	0.3354965	0.5602996	0.3625504	0.6326747	0.8400686	0.0241158	0.5863869	0.9480928	0.7939559	0.3674961
150	0.5149106	0.4302053	0.3350311	0.5696028	0.8625639	0.0269602	0.7147992	0.7511197	0.8211454	0.2746945
200	0.5760205	0.5289713	0.2843758	0.5875144	0.6929132	0.0039101	0.6857212	0.7812529	0.8665554	0.4100541
250	0.4761063	0.5496198	0.4350747	0.6250700	0.7711935	0.0040400	0.6803788	0.7246852	0.7315952	0.3152855
300	0.5205787	0.4685626	0.3093952	0.6479370	0.7494229	0.0053350	0.6810361	0.6991567	0.6304015	0.3368041
350	0.5039627	0.4884798	0.4019613	0.6749888	0.9707661	0.0112546	0.6492692	0.6664850	0.6154196	0.3363834
400	0.6634543	0.5175786	0.2875647	0.6319167	0.8821933	0.0111276	0.7596646	0.7408487	0.7694471	0.3632747
450	0.5932156	0.4444936	0.3500297	0.5309091	0.7905836	0.0060199	0.6873590	0.8628970	0.7891593	0.3719679
500	0.5170153	0.5340327	0.3277614	0.5645035	0.7599727	0.0058033	0.6455435	0.8379691	0.6486518	0.3639207
550	0.4132831	0.1341321	0.3993424	0.6445743	0.7605151	0.0011889	0.7704240	0.7533282	0.5135230	0.3736227
600	0.2997105	0.0812757	0.3960889	0.5028367	0.7277104	0.0193619	0.7468677	0.7650443	0.5872380	0.4670584
650	0.2139170	0.0379910	0.3354626	0.5010583	0.7073232	0.0285166	0.6458027	0.8083164	0.6525801	0.4662664
700	0.1984361	0.0664761	0.3529277	0.6093135	0.9213158	0.0042476	0.8601058	0.8011194	0.6281004	0.5136640
750	0.2066287	0.0366665	0.3289651	0.4822718	0.7377189	0.0008816	0.6112847	0.7876753	0.6602370	0.5856869
800	0.1131980	0.0329976	0.3901650	0.5291738	0.8446694	0.0086585	0.6613334	0.7900631	0.5800761	0.4306429
850	0.1994330	0.0538936	0.4115485	0.5548220	0.8014976	0.0397180	0.6867631	0.7304315	0.4521777	0.4438161
900	0.1077975	0.0412168	0.3969070	0.5851626	0.6680191	0.0054364	0.7199102	0.6629951	0.5159720	0.4323050
950	0.1406887	0.0335396	0.3181688	0.6024470	0.8716892	0.0074845	0.6264117	0.6841719	0.6269864	0.4327120
1000	0.1343083	0.0296791	0.3628466	0.6204990	0.8303524	0.0338382	0.7530538	0.6625349	0.5881965	0.4135886

0	0.0995623	0.0334771	0.3406988	0.5071666	0.6662285	0.0167579	0.7225498	0.7745673	0.6165785	0.5379912
50	0.0801427	0.0991666	0.2566081	0.3245709	0.7531841	0.0081762	0.6265919	0.8672089	0.6342880	0.4498010
100	0.0938702	0.0501198	0.2734401	0.4121013	0.7762239	0.0078453	0.7156154	0.7006300	0.4574244	0.5016502
150	0.1581511	0.0742412	0.4641605	0.3731930	0.9087353	0.0005860	0.7847769	0.8033125	0.5276293	0.4653401
200	0.1061096	0.0898784	0.3978763	0.4649368	0.8838179	0.0016817	0.7293217	0.6730924	0.5199738	0.4191099
250	0.1837197	0.0723170	0.5172103	0.3198704	0.6998250	0.0028097	0.6689543	0.8451513	0.5201141	0.5029626
300	0.1195160	0.0698045	0.3784753	0.3822400	0.7000380	0.0028543	0.7786791	0.6405812	0.5247475	0.4628932
350	0.1412137	0.0840639	0.4414573	0.3542299	0.7859161	0.0001066	0.7669184	0.8406169	0.5201522	0.4905887
400	0.1683196	0.0790260	0.4331096	0.5181223	0.8074855	0.0000000	0.7758815	0.6080536	0.5305521	0.5225852
450	0.1131056	0.1067857	0.4582413	0.3866798	0.7696463	0.0013244	0.6506339	0.7086294	0.5379038	0.4027491
500	0.1140408	0.0542152	0.4312505	0.3868237	0.7795089	0.0078105	0.7637830	0.7102209	0.5764408	0.5212453
550	0.2016362	0.0812212	0.3557471	0.6428214	0.8798202	0.0148018	0.6499642	0.6546911	0.5790311	0.4836532
600	0.1312819	0.0345379	0.2807720	0.5008169	0.6784394	0.0070038	0.7819344	0.6149030	0.5318504	0.4917347
650	0.1599692	0.0507078	0.3617612	0.6750032	0.7724064	0.0069231	0.7508005	0.7084873	0.4645515	0.5393955
700	0.1104652	0.0620704	0.3968940	0.6396000	0.7676162	0.0020901	0.6555279	0.6818948	0.5037078	0.4869980
750	0.1377032	0.0647747	0.2634041	0.5476101	0.6615127	0.0239069	0.7529219	0.5998572	0.6901359	0.6080081
800	0.1141100	0.0247610	0.3245404	0.7161998	0.8456367	0.0035828	0.7071805	0.6696707	0.5094252	0.6766060
850	0.1139712	0.0251350	0.3550209	0.5690271	0.6464682	0.0222243	0.7136834	0.7488784	0.5330994	0.6202338
900	0.1020254	0.0351077	0.3159365	0.6887724	0.7568154	0.0092249	0.6271644	0.6662664	0.5245079	0.5961176
950	0.1055023	0.0376674	0.3488911	0.7277561	0.6771927	0.0152627	0.8672921	0.6971920	0.6062571	0.4929104
1000	0.1286687	0.0599195	0.3047197	0.6249003	0.7331961	0.0208658	0.8117665	0.7790491	0.5710048	0.5707860
