"Time"	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W
1000	0.7872422	0.7228792	0.7141955	0.7206561	0.0431514	0.1164294	0.5514039	0.3892122	0.6139210	0.6731145

0	0.5930358	0.7232190	0.7004061	0.6193716	0.0533873	0.1044989	0.7776667	0.2678576	0.6921757	0.8752282
50	0.5807215	0.6644062	0.6131083	0.6874670	0.1755942	0.0996544	0.5988820	0.1547043	0.8331745	0.6612233
100	0.4425461	0.8236981	0.7322432	0.7453881	0.3434246	0.0887911	0.7330712	0.0367255	0.8364117	0.6882927
150	0.2933710	0.5752281	0.5720826	0.6942918	0.3891785	0.1082635	0.7845402	0.0162077	1.0344980	0.8672565
200	0.3670941	0.7126955	0.5512934	0.5899144	0.4883868	0.1087650	0.7517511	0.0192737	0.7364692	0.6740651
250	0.4087120	0.6766384	0.7077146	0.5672683	0.3820895	0.0883220	0.7218550	0.0060909	0.7761900	0.6256110
300	0.3236868	0.7408033	0.6993940	0.6605347	0.3017625	0.0755945	0.7587584	0.0004069	0.6407488	0.8355537
350	0.3063601	0.7956239	0.7668129	0.6632018	0.3758208	0.0950652	0.7157039	0.0008346	0.6636494	0.7425834
400	0.4245763	0.8869551	0.7873401	0.5836614	0.4001996	0.0934439	0.6841121	0.0022720	0.7128669	0.8240993
450	0.3879171	0.8654461	0.6445256	0.5584400	0.3439007	0.0477397	0.7941402	0.0006376	0.7708327	0.6654529
500	0.4753177	0.6837710	0.6574616	0.5594592	0.3394378	0.1150559	0.7448722	0.0010699	0.8000869	0.7687010
550	0.4398007	0.6915175	0.7216903	0.6204689	0.1704897	0.0888659	0.6786561	0.2722786	0.7697708	0.7685761
600	0.5631557	0.8736095	0.7777641	0.7849918	0.0661590	0.0709093	0.6558714	0.2303583	0.7328997	0.6091001
650	0.5537576	0.6948728	0.5963143	0.7747031	0.0817781	0.1087614	0.6015132	0.2565643	0.7454084	0.7489055
700	0.5921103	0.7684700	0.6420509	0.6845365	0.0232849	0.1377726	0.6101324	0.3487720	0.7707687	0.7793856
750	0.6302026	0.7177739	0.5245679	0.6580591	0.0587829	0.0691660	0.5906036	0.2762161	0.6960564	0.6935807
800	0.5817450	0.7820233	0.6149313	0.7264528	0.0527901	0.1057781	0.6763029	0.2483717	0.6421285	0.7921215
850	0.6352170	0.6482953	0.7138611	0.6892937	0.0297505	0.0902873	0.6403957	0.2977375	0.6213923	0.6942287
900	0.5720774	0.7096060	0.6146239	0.8255070	0.0287770	0.1236143	0.6042532	0.2863155	0.6975722	0.7302610
950	0.8035406	0.7274837	0.6043753	0.7029449	0.0608859	0.0910719	0.5882099	0.2673127	0.6384674	0.7677096
1000	0.7057470	0.8032300	0.7128150	0.6925069	0.0338666	0.1097087	0.6173302	0.2187189	0.7925693	0.7339824

0	0.6575352	0.7380310	0.7788645	0.6508077	0.0398651	0.1048953	0.7172082	0.2095240	0.7854069	0.8277607
50	0.7449331	0.6784779	0.7051305	0.7320350	0.0261684	0.1035487	0.6512192	0.1578335	0.5181626	0.7381440
100	0.7465833	0.7987873	0.6906264	0.6957097	0.0513793	0.0791613	0.6648046	0.0412258	0.3003972	0.6216244
150	0.6683227	0.6515614	0.7018799	0.6283203	0.0497402	0.0983269	0.6879486	0.0878103	0.2019152	0.7280834
200	0.6571290	0.6216137	0.6549273	0.6670187	0.0214162	0.0612188	0.6916157	0.0354298	0.0981012	0.8077768
250	0.5746094	0.6074019	0.6275700	0.6941106	0.0239203	0.1035656	0.6090846	0.0791282	0.0893205	0.7367334
300	0.7172335	0.6771898	0.7275603	0.8321501	0.0657612	0.1091537	0.7491024	0.0877412	0.1076844	0.8708023
350	0.6229412	0.6950813	0.7348192	0.6685741	0.0270035	0.0904208	0.6582148	0.1076692	0.1138335	0.7417763
400	0.7802281	0.7550313	0.7162011	0.8775843	0.0247807	0.1343363	0.7290212	0.0845654	0.0938394	0.6970106
450	0.6117638	0.7888855	0.8181050	0.9402141	0.0483770	0.0997916	0.8131683	0.0890274	0.0866125	0.7980885
500	0.5761349	0.7539633	0.8080417	0.8090994	0.0168521	0.0933393	0.7707399	0.0412260	0.0695423	0.7468395
550	0.6131372	0.7015484	0.7543895	0.7452293	0.0366260	0.1106911	0.8151022	0.1980713	0.3104573	0.7813711
600	0.7749696	0.8688429	0.5897517	0.7102641	0.0239291	0.0737608	0.6976148	0.3503102	0.5316108	0.7721014
650	0.6370566	0.8367140	0.7668131	0.7046166	0.0470555	0.1020147	0.6645485	0.2491545	0.5788251	0.7058377
700	0.6831395	0.7369412	0.8196772	0.6590409	0.0222549	0.1042663	0.6093508	0.3112453	0.5849286	0.6652940
750	0.6024830	0.7308137	0.7312779	0.7435381	0.0483405	0.1223537	0.7956598	0.2323472	0.7128784	0.7668818
800	0.6835222	0.7418808	0.6304575	0.6463506	0.0415461	0.1172640	0.7401880	0.2902970	0.7408538	0.7312608
850	0.6852722	0.7048956	0.7449538	0.7407844	0.0366148	0.0548009	0.7412088	0.2769591	0.8076801	0.6896862
900	0.5722171	0.8328389	0.7147450	0.7773311	0.0307653	0.0388714	0.6806425	0.1770827	0.7564460	0.8034129
950	0.5894128	0.8105568	0.7494258	0.7662254	0.0451271	0.0897275	0.5449290	0.2656462	0.7082223	0.7321886
1000	0.7386676	0.6595690	0.7053958	0.6759102	0.0526247	0.0829385	0.7066711	0.2490461	0.8374951	0.7495771

0	0.5806906	0.7256393	0.6696804	0.6934333	0.0494841	0.0846539	0.7651481	0.1897373	0.7994971	0.7021997
50	0.6469792	0.6579008	0.7273090	0.9153494	0.2954136	0.1362067	0.4354313	0.2004400	0.4579924	0.8451960
100	0.6926033	0.6648937	0.7138547	0.6896972	0.3891968	0.1816635	0.3944846	0.2350405	0.5287959	0.7379709
150	0.7043557	0.6574396	0.7776623	0.7982913	0.4309023	0.1384893	0.3292704	0.2981926	0.3201668	0.8057055
200	0.8449907	0.7591816	0.7150699	0.6111827	0.4435379	0.1423173	0.3304458	0.3264073	0.3281402	0.9099378
250	0.7602155	0.7443625	0.8835110	0.5657044	0.4972913	0.1634972	0.3189506	0.2526612	0.3476992	0.7079268
300	0.6890762	0.6900437	0.6638648	0.5173429	0.2968397	0.1979126	0.2304720	0.2959546	0.3607148	0.5878259
350	0.6692603	0.8320438	0.6475914	0.6559303	0.4008098	0.1721530	0.2887188	0.2646274	0.4039792	0.7124798
400	0.6280889	0.7951792	0.6330195	0.5975071	0.4111961	0.1953570	0.3770885	0.3050926	0.2664026	0.8317836
450	0.8040654	0.7470745	0.7972015	0.5743258	0.3430312	0.1444524	0.2699090	0.3383623	0.2694019	0.7836873
500	0.6123411	0.6365096	0.6409688	0.5025779	0.3561939	0.2022899	0.3267248	0.3876274	0.2430000	0.7529994
550	0.6222984	0.8129961	0.5888465	0.4644213	0.2666095	0.1650357	0.4103129	0.3080340	0.5335157	0.6909830
600	0.6588864	0.7839720	0.7274851	0.6797823	0.2014808	0.1759675	0.5840381	0.3342593	0.6282056	0.8991745
650	0.5409135	0.6665780	0.6276046	0.7205684	0.0970777	0.1670918	0.5591831	0.3108924	0.7361064	0.7846952
700	0.6685892	0.7576287	0.7078444	0.7295589	0.0964821	0.1065533	0.6418968	0.2770531	0.5881858	0.7059935
750	0.7603207	0.8314187	0.7157541	0.7111647	0.1046110	0.1321743	0.5717700	0.3148691	0.9527178	0.6852847
800	0.5596033	0.8386342	0.7184887	0.7614067	0.0607053	0.0668721	0.7116830	0.2728119	0.6866118	0.7191142
850	0.6530313	0.7672795	0.9055675	0.7158593	0.0415351	0.1065092	0.6342622	0.1975872	0.8842630	0.6100575
900	0.5409114	0.6867121	0.7425732	0.7682779	0.0959332	0.0851441	0.7162055	0.2394761	0.7333901	0.6736084
950	0.6863463	0.7645847	0.7631537	0.8604304	0.0557258	0.1398495	0.8418319	0.2394720	0.7821501	0.7763220
1000	0.5839279	0.6547736	0.7793538	0.8733605	0.0349230	0.1418169	0.5814261	0.3143312	0.6348037	0.8157674

0	0.6884128	0.5677620	0.6460680	0.7189932	0.0506747	0.1408370	0.6041003	0.2046401	0.7408794	0.7316942
50	0.5918483	0.7990098	0.6571958	0.7667862	0.0287440	0.0849881	0.5149476	0.2342817	0.7658328	0.6575579
100	0.6680517	0.8600166	0.7877832	0.7781826	0.0157476	0.0420393	0.6113372	0.2388245	0.7040872	0.6258185
150	0.5631078	0.6360452	0.7373088	0.8104730	0.0354806	0.0119644	0.8169603	0.2843318	0.7242920	0.4350083
200	0.6254396	0.7266812	0.6418616	0.7210222	0.0071855	0.0089883	0.7283784	0.3049291	0.7646780	0.4328236
250	0.6969941	0.7912665	0.6676573	0.6712447	0.0224906	0.0031356	0.6788405	0.2399531	0.8932829	0.3937423
300	0.7181073	0.7357251	0.7301683	0.7150787	0.0059803	0.0045990	0.6887289	0.2955826	0.8558815	0.3994583
350	0.6961518	0.7013359	0.6454120	0.7515442	0.0093544	0.0071975	0.6345747	0.2501101	0.6508238	0.4578883
400	0.6760038	0.9240365	0.6608256	0.7437611	0.0111022	0.0015348	0.6057020	0.2159350	0.7908192	0.4465286
450	0.6240459	0.7913046	0.6073446	0.7697595	0.0203393	0.0081119	0.5853541	0.3329233	0.6592281	0.5988469
500	0.6938097	0.6403264	0.6794845	0.8318169	0.0235374	0.0045746	0.6687608	0.3276160	0.6158540	0.5035460
550	0.6225019	0.8164175	0.8383928	0.8611990	0.0162158	0.0415089	0.6407556	0.2508067	0.7505534	0.5292854
600	0.6749451	0.7460634	0.7038915	0.8421831	0.0159792	0.0895384	0.5490931	0.2607991	0.6049161	0.7033403
650	0.5295701	0.7096193	0.6578756	0.8202492	0.0643613	0.0656283	0.7978284	0.2658768	0.8255754	0.7232681
700	0.6324355	0.7956599	0.8162217	0.6240917	0.0246770	0.1029098	0.7248765	0.3344314	0.6189790	0.6402534
750	0.5790769	0.6612245	0.7531462	0.7031252	0.0417673	0.0998413	0.6486539	0.2683524	0.8013713	0.7918095
800	0.5781012	0.7776600	0.7273134	0.6661223	0.0578032	0.1227805	0.6176282	0.2601099	0.6809794	0.8689995
850	0.5538715	0.6300508	0.7938824	0.8597399	0.0211635	0.0826840	0.6274079	0.2382752	0.5144203	0.7847230
900	0.7119496	0.7311674	0.7448594	0.7686803	0.0098374	0.0918022	0.6776310	0.2221064	0.7946673	0.8220818
950	0.5094952	0.7941862	0.7488465	0.7094607	0.0398424	0.1183360	0.5400061	0.3425589	0.7300687	0.9243392
1000	0.5028540	0.7797935	0.6892881	0.8223642	0.0333449	0.0752414	0.7634143	0.2253512	0.5996983	0.8365090

0	0.5457838	0.6578421	0.6913874	0.6480798	0.0620580	0.1327707	0.7409371	0.2558123	0.7020063	0.8075078
50	0.5810713	0.7088148	0.5815331	0.6096349	0.0549419	0.1453632	0.6454441	0.2899466	0.7413387	0.6933454
100	0.5437566	0.6291539	0.5814707	0.6733987	0.0454969	0.1077687	0.5160139	0.1631261	0.7289375	0.4490900
150	0.5988287	0.7329598	0.7109649	0.6393123	0.0475680	0.0960357	0.5491462	0.2164225	0.6605055	0.3643921
200	0.6369977	0.6513938	0.7808821	0.6252943	0.0641483	0.0691550	0.6920933	0.2058929	0.8458148	0.3848491
250	0.7016892	0.7131283	0.6409038	0.6446177	0.0516971	0.1015224	0.4469351	0.2105379	0.8372242	0.3316652
300	0.6806172	0.6321192	0.6915448	0.7051334	0.0723354	0.1125416	0.4368126	0.2799813	0.6229615	0.2991935
350	0.6795548	0.6916106	0.5792825	0.8084792	0.0599057	0.1067127	0.4991168	0.2569082	0.6392379	0.3635843
400	0.6261151	0.6837286	0.6963993	0.8508749	0.0780068	0.1369532	0.4941164	0.2434644	0.6366051	0.3628383
450	0.6913187	0.6587023	0.7605746	0.8413694	0.0818090	0.1568437	0.4644635	0.2315756	0.6764432	0.2701947
500	0.6511167	0.7959898	0.6839210	0.8017533	0.0371248	0.1162968	0.5968314	0.3380024	0.7532823	0.3026642
550	0.6128425	0.6442494	0.6473385	0.8764995	0.0910310	0.1181189	0.5650280	0.2699413	0.6229197	0.4435373
600	0.6000350	0.6815497	0.6793535	0.6576271	0.0746031	0.1099110	0.6902255	0.2288367	0.6299938	0.6784584
650	0.6251682	0.7915921	0.6216437	0.7675770	0.0656185	0.1405401	0.6129302	0.3140133	0.9371042	0.6745022
700	0.5981124	0.8566701	0.6465646	0.7006153	0.0435680	0.0769020	0.7178716	0.3288141	0.8479312	0.6479347
750	0.5426984	0.7936740	0.6866875	0.7722417	0.0505763	0.1098602	0.6460483	0.1944676	0.7731515	0.7581123
800	0.6250132	0.7795790	0.6984303	0.8647189	0.0368664	0.0894571	0.6484782	0.2402865	0.6626711	0.7441360
850	0.6928921	0.8393415	0.7374282	0.7225415	0.0443011	0.1966300	0.5834035	0.1961173	0.6872205	0.6909860
900	0.7939525	0.6731079	0.7110284	0.8644309	0.0562835	0.1720491	0.6814047	0.1953447	0.6904516	0.7575194
950	0.7714864	0.6615340	0.7067208	0.8618370	0.0630970	0.1164710	0.6834680	0.2369649	0.7401846	0.6156062
1000	0.7810725	0.5489595	0.7466813	0.7394615	0.0411662	0.0636369	0.6926973	0.2427049	0.5806314	0.5638640

0	0.6965888	0.6876575	0.6852988	0.6223556	0.0591856	0.0988549	0.9064317	0.2176085	0.7323253	0.8824772
50	0.6260041	0.7665393	0.6330294	0.6727059	0.1059268	0.0572685	0.6390463	0.2346692	0.7141469	0.8304697
100	0.6659837	0.8482145	0.6471207	0.7583266	0.0622059	0.0810900	0.6356715	0.2755609	0.6645950	0.7416836
150	0.5415772	0.6703706	0.7026364	0.7154133	0.0389435	0.0800076	0.5527526	0.3255619	0.5579643	0.7019834
200	0.6705310	0.6504090	0.7249963	0.8323474	0.0228520	0.1423103	0.5177718	0.2855147	0.8155789	0.6894894
250	0.7261847	0.7552875	0.7517579	0.7897900	0.0459857	0.0823279	0.8282365	0.2811629	0.6854287	0.6465247
300	0.7219223	0.7176708	0.8277904	0.7423587	0.0433917	0.0823756	0.6089184	0.2901799	0.6578530	0.8707420
350	0.7875557	0.8671722	0.7073358	0.7469100	0.0158390	0.1005527	0.6411277	0.2124810	0.7673422	0.7671739
400	0.5907866	0.7660081	0.7558586	0.7174692	0.0332507	0.0974680	0.6250993	0.2429880	0.6676288	0.6654025
450	0.7066070	0.8107188	0.6760096	0.7070655	0.0360182	0.1512600	0.5839432	0.2869046	0.6807639	0.6992269
500	0.6495541	0.7129158	0.7346855	0.6762084	0.0348398	0.1163564	0.6761752	0.2380764	0.6891672	0.5631902
550	0.6893666	0.6852309	0.6810617	0.7854311	0.0451975	0.0746882	0.7187578	0.3195564	0.8282942	0.6649383
600	0.7208737	0.8048546	0.7412349	0.6768481	0.0792045	0.0688772	0.7744938	0.1831479	0.8018824	0.6880553
650	0.7332943	0.7264827	0.6647939	0.6628429	0.0210850	0.1024985	0.6930394	0.2424862	0.7303413	0.6518157
700	0.6951677	0.5723250	0.7326796	0.6786447	0.0293982	0.1313535	0.6526221	0.1918675	0.7832637	0.6590350
750	0.5551020	0.7055366	0.6511799	0.6104486	0.0333196	0.0992708	0.5350230	0.3271464	0.5955818	0.8207793
800	0.7205138	0.6749878	0.6097810	0.7338788	0.0335707	0.1328065	0.6522723	0.2441765	0.7649950	0.6754175
850	0.7794030	0.6416964	0.5768301	0.7537187	0.0637558	0.1084073	0.7208154	0.2445140	0.7255162	0.7723483
900	0.6674254	0.8333530	0.6774811	0.8172904	0.0547423	0.1146856	0.7253008	0.2181704	0.5918477	0.7674393
950	0.6454036	0.6324771	0.7274766	0.7754761	0.0497973	0.0710005	0.6346488	0.3584618	0.7087111	0.7256733
1000	0.6242064	0.7644822	0.6845959	0.8201236	0.0223580	0.0776280	0.6274777	0.2386749	0.6376070	0.7185027

0	0.6766920	0.7898725	0.6396594	0.6023991	0.0374444	0.1451750	0.7677801	0.2529584	0.6811472	0.7774774
50	0.7494331	0.9186232	0.6025790	0.7006456	0.0753574	0.1020817	0.6164672	0.1645609	0.5459729	0.8507377
100	0.6106494	0.7847233	0.7216349	0.7134881	0.0331051	0.1066733	0.7748542	0.1074487	0.3403328	0.7470118
150	0.6817593	0.6704243	0.7726302	0.6329135	0.0542013	0.0955148	0.8068596	0.0735830	0.3366692	0.7454186
200	0.7852067	0.7421221	0.7418984	0.7562755	0.0284150	0.0994665	0.6894330	0.0771465	0.2485520	0.6634420
250	0.6930854	0.7281096	0.8402605	0.6317628	0.0225742	0.0973206	0.7223616	0.0744274	0.3189825	0.7285631
300	0.6537333	0.7850187	0.7800490	0.8561558	0.0140177	0.0939027	0.7493996	0.1346291	0.1860321	0.6192493
350	0.7039959	0.8104174	0.7518175	0.6038517	0.0172742	0.0600531	0.7193345	0.1433110	0.2485935	0.7237547
400	0.7372872	0.7562308	0.6491775	0.7588143	0.0437390	0.1398823	0.7526977	0.0824777	0.2366803	0.7107097
450	0.6225550	0.6501907	0.7999645	0.7334666	0.0609020	0.1199892	0.8835360	0.1429307	0.1788542	0.7899187
500	0.7133662	0.6099363	0.7750263	0.7419308	0.0969729	0.1151335	0.7329137	0.1170448	0.1656401	0.8070442
550	0.7116002	0.6912773	0.7255268	0.7761439	0.0653090	0.1160783	0.5980394	0.2845530	0.5019232	0.7333714
600	0.6801499	0.7501039	0.6620486	0.8495900	0.0685333	0.1242193	0.6226563	0.3446623	0.6854562	0.7220736
650	0.8210895	0.6680143	0.5993875	0.7705264	0.0656547	0.0875985	0.5783168	0.2924591	0.6028924	0.6419394
700	0.7334940	0.5541961	0.6018790	0.7290437	0.0383847	0.0916422	0.5790102	0.2746691	0.7515188	0.6671403
750	0.7366437	0.7155242	0.6436380	0.6323030	0.0679684	0.1493788	0.6135262	0.1960706	0.7430313	0.7170425
800	0.5734843	0.8317590	0.7053596	0.8022436	0.0840897	0.0841455	0.6916636	0.2203645	0.6678496	0.7662766
850	0.7489029	0.8777683	0.6613744	0.7552662	0.0465665	0.1413261	0.7345299	0.2367699	0.6927060	0.6956338
900	0.6270812	0.6399876	0.6675069	0.7100450	0.0503641	0.0782644	0.7420656	0.2447655	0.8085059	0.7192383
950	0.5119703	0.7619245	0.7289842	0.7317776	0.1081959	0.0937580	0.5984450	0.2725831	0.7169246	0.6803996
1000	0.5698759	0.6877355	0.6856477	0.7074602	0.0526684	0.0993786	0.6656656	0.3080178	0.6614554	0.6950344

0	0.7033112	0.7170643	0.6802046	0.6451403	0.0349130	0.0929109	0.7771560	0.2349211	0.7872433	0.8382285
50	0.5016225	0.6707286	0.7452320	0.6286393	0.0642808	0.1225028	0.6512652	0.2133900	0.7520714	0.6773162
100	0.6134512	0.7346178	0.7144633	0.3171315	0.0420585	0.0867006	0.7083619	0.2295678	0.8377696	0.8985689
150	0.5911819	0.7814906	0.7135991	0.2551423	0.0636567	0.1193447	0.5297508	0.1572463	0.7950755	0.7736772
200	0.5073461	0.7131141	0.6648589	0.2116615	0.0412560	0.0727448	0.6088433	0.1891998	0.7061985	0.6972627
250	0.4980999	0.6599830	0.5621841	0.2211388	0.0280316	0.0679472	0.5944434	0.1419830	0.7733489	0.7547550
300	0.5808089	0.6375740	0.4627077	0.1925004	0.0427131	0.1295504	0.6857179	0.1241580	0.7682944	0.8409783
350	0.4825642	0.6074178	0.6421571	0.1808011	0.0590819	0.0894757	0.7470758	0.1187162	0.6817290	0.6088291
400	0.4622948	0.7083404	0.6107041	0.2144387	0.0538158	0.1571538	0.8800554	0.1581378	0.7082003	0.7458618
450	0.4988210	1.0147107	0.5974611	0.1756773	0.0485405	0.0763440	0.6583442	0.1446824	0.8750609	0.6462125
500	0.6408296	0.8719879	0.4173672	0.1721405	0.0293757	0.0996510	0.6759268	0.1185258	0.8658257	0.6999830
550	0.5212586	0.6651544	0.5060836	0.3369236	0.0536745	0.0910995	0.9317794	0.1828261	0.7357139	0.8511943
600	0.4969184	0.7907920	0.6611221	0.5327476	0.0223657	0.1242767	0.8346379	0.2683021	0.4923702	0.8459598
650	0.5600271	0.6708433	0.6467021	0.5534660	0.0560242	0.0794979	0.8173589	0.2619052	0.6990870	0.7411164
700	0.5907666	0.8867034	0.5949517	0.6628188	0.0483815	0.0972967	0.7236920	0.2768152	0.8771261	0.7321119
750	0.6436101	0.7214199	0.7432507	0.7115726	0.0306018	0.0987212	0.6374902	0.2126458	0.7517095	0.7568784
800	0.5761351	0.8292538	0.6949184	0.8107656	0.0337049	0.1154895	0.6400075	0.2053678	0.7521839	0.6806321
850	0.5431411	0.7465864	0.6336744	0.6869413	0.0731617	0.1034530	0.6363470	0.2038930	0.7843782	0.7053193
900	0.5202485	0.6060970	0.5731007	0.8324896	0.0694841	0.0968060	0.6848666	0.2875375	0.7204291	0.6491866
950	0.5199150	0.7089097	0.7936296	0.7667219	0.0509249	0.1792914	0.5945926	0.2795943	0.7480332	0.6501651
1000	0.5628466	0.8162477	0.7283616	0.7296497	0.0601291	0.1465860	0.6995450	0.2229192	0.6606925	0.6239763

0	0.6389332	0.6502297	0.6043373	0.7455707	0.0370308	0.1381621	0.7689172	0.2293659	0.7957435	0.8135278
50	0.8465602	0.7716837	0.8116561	0.5963449	0.0606142	0.0952663	0.6247859	0.1761199	0.6355226	0.6842289
100	0.5284614	0.7112873	0.6005180	0.4586091	0.0374828	0.0981705	0.4854232	0.1162839	0.4610980	0.6105108
150	0.6876840	0.7722998	0.6891902	0.4015803	0.0290526	0.0353477	0.6018752	0.1150049	0.3227332	0.5653541
200	0.7149486	0.6721506	0.6418360	0.3700395	0.0580899	0.0894256	0.5555090	0.2239416	0.2967342	0.4862821
250	0.6821834	0.6833074	0.6482486	0.3981361	0.0573319	0.1542897	0.7149720	0.2114305	0.3005064	0.5016872
300	0.6324720	0.8278627	0.6888581	0.3607026	0.0876796	0.1653275	0.5718258	0.1955420	0.2721554	0.5581777
350	0.5611836	0.7190364	0.7684820	0.2780557	0.0326181	0.1141749	0.5980084	0.2636125	0.3355793	0.4563709
400	0.7492166	0.8145678	0.6599170	0.3263864	0.0277644	0.1166704	0.6495355	0.2235578	0.2484892	0.4660032
450	0.6510468	0.8095081	0.6792847	0.2157467	0.0604770	0.1557137	0.7474060	0.2080356	0.2916424	0.4739866
500	0.6571423	0.8337460	0.5794813	0.3490013	0.0457549	0.0973015	0.7626903	0.2131534	0.3285030	0.5807210
550	0.7756789	0.8244175	0.7013195	0.4799127	0.0255636	0.0853477	0.6380628	0.2626380	0.3920495	0.6431477
600	0.6597216	0.6853370	0.7714101	0.4668554	0.0426522	0.0759370	0.6892144	0.2691761	0.5199539	0.6246534
650	0.7037840	0.8906996	0.8612153	0.6244091	0.0562923	0.1424614	0.7331741	0.2271506	0.7200818	0.8421367
700	0.5653480	0.6506648	0.7230765	0.7846108	0.0380757	0.1216713	0.6249732	0.2963785	0.8799536	0.7939727
750	0.5971556	0.6997691	0.6371829	0.6987131	0.0582319	0.1223325	0.6027375	0.2227329	0.7188795	0.7413935
800	0.6398067	0.7951482	0.7758138	0.6597041	0.0350912	0.0681282	0.5955166	0.3170104	0.6146131	0.8264936
850	0.6633202	0.8402614	0.7719464	0.7874625	0.0511729	0.0811231	0.6542066	0.2176244	0.6669885	0.7441700
900	0.7497117	0.7904499	0.8264181	0.7180497	0.0505573	0.0759844	0.6141688	0.2751554	0.8499394	0.7140614
950	0.6662256	0.8610654	0.6723067	0.7963731	0.0244115	0.1252159	0.6233256	0.2067671	0.7216694	0.6862871
1000	0.7317438	0.9170353	0.6014301	0.7410702	0.0199841	0.1125434	0.5314559	0.2661281	0.6501870	0.8617282
