"Time"	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W
450	0.7230611	0.4365610	0.5039208	0.4931170	0.1930850	0.2395220	0.9449118	0.7290478	0.4667845	0.9896463
500	0.7287415	0.4330991	0.5691018	0.4259497	0.1404625	0.1642794	1.0087114	0.7275824	0.4645150	0.9837931
550	0.6843740	0.4462225	0.6153368	0.4322754	0.1475129	0.2466730	0.9258465	0.7879703	0.4681150	1.0185807
600	0.6182454	0.4618895	0.5043802	0.4550045	0.1560245	0.3380103	0.9140881	0.8380883	0.5068379	1.0434237
650	0.5870947	0.4830763	0.5098327	0.4525686	0.1824816	0.4021544	1.0357135	0.8744917	0.4312443	0.9865103
700	0.6415630	0.3929730	0.5033218	0.4687234	0.1787718	0.3025187	1.0867031	0.8097644	0.4719622	0.9669583
750	0.5624311	0.3741499	0.5209682	0.4235008	0.2409522	0.3529627	1.0975752	0.7076025	0.5167826	1.0456298
800	0.5343478	0.3794118	0.5387987	0.4318546	0.2565282	0.3830219	1.0557063	0.6366382	0.5120410	0.9634625
850	0.5330174	0.4067490	0.5863648	0.3934170	0.2899503	0.3371677	1.0771375	0.5744756	0.5613433	1.0130273
900	0.4439828	0.4345572	0.6119325	0.3625540	0.3345181	0.3732627	1.0433132	0.5266989	0.6749434	1.0170536
950	0.4784841	0.4640647	0.7031386	0.2925902	0.3292549	0.3239287	1.1202024	0.4699371	0.6534497	1.0524359
1000	0.5475264	0.4658682	0.6843465	0.2623750	0.3498252	0.3387466	0.9570275	0.4324628	0.6652763	1.0189462

0	0.6659239	0.5824143	0.7364277	0.2641436	0.3040723	0.3572633	1.0861479	0.3468553	0.6032531	0.9701633
50	0.8184120	0.5526106	0.3970890	0.1972828	0.3238232	0.4112792	0.8989784	0.2626508	0.5360002	0.8939303
100	0.7471297	0.5518915	0.1485908	0.1996700	0.2806965	0.3944455	0.9651255	0.2785464	0.3971106	0.5056189
150	0.7421257	0.4735949	0.1200793	0.2226259	0.2742488	0.3584193	0.9867910	0.2708232	0.3962661	0.3667594
200	0.6781728	0.3771918	0.1137929	0.2624515	0.2953797	0.4097714	1.0040877	0.3214897	0.4143608	0.3747986
250	0.5999668	0.3748590	0.0608670	0.2544410	0.3641973	0.4051193	1.0214022	0.3147295	0.4369551	0.3123044
300	0.5237554	0.3087468	0.0670513	0.2116801	0.3308310	0.3701847	0.9761422	0.3668463	0.5154009	0.2460793
350	0.4289125	0.3045350	0.0816422	0.2230014	0.3491614	0.4411305	0.9997753	0.3514385	0.4758295	0.2653893
400	0.4041166	0.3200128	0.0991275	0.2578862	0.3481276	0.3458519	0.9697197	0.3889102	0.5344102	0.2457675
450	0.4171783	0.3233185	0.0960018	0.2429674	0.3844317	0.3928926	0.8955491	0.3361738	0.5246909	0.2201810
500	0.4663975	0.3645619	0.1064234	0.2227199	0.3790319	0.3996987	0.9921933	0.3217112	0.5710467	0.2406613
550	0.4410000	0.3279622	0.4893442	0.2184032	0.3783416	0.4274188	0.9691635	0.3000074	0.6524513	0.5121342
600	0.4383259	0.3232474	0.6548162	0.2133800	0.3594937	0.4297644	1.0062045	0.3088440	0.6747263	0.8206483
650	0.4773614	0.3286094	0.7194315	0.1720116	0.3564237	0.3887282	1.0062784	0.2829959	0.7663448	0.8936949
700	0.4799917	0.4498312	0.8039519	0.1995058	0.3188328	0.4005363	1.0014753	0.2543868	0.6980698	0.9116974
750	0.5391531	0.4809607	0.8083658	0.2097789	0.3516289	0.3673775	1.0474374	0.2863571	0.7373428	0.9830813
800	0.6017823	0.5546083	0.7430274	0.2842498	0.3187667	0.3733071	1.0436621	0.3298460	0.7772986	0.9217980
850	0.5972344	0.5311402	0.7127426	0.2339077	0.2931028	0.3492699	1.0320505	0.3563653	0.7570041	0.9748122
900	0.6575292	0.5386743	0.6637621	0.2523695	0.2893144	0.3713257	1.0341624	0.3464155	0.7268705	1.0673334
950	0.7168466	0.5342058	0.6833604	0.2659475	0.2714192	0.3694735	1.0335396	0.4032509	0.6370563	1.0160304
1000	0.7586034	0.4811551	0.7010034	0.2980510	0.2534555	0.3949901	1.0650526	0.4231394	0.6114072	0.9784400

0	0.6659239	0.5824143	0.7364277	0.2641436	0.3040723	0.3572633	1.0861479	0.3468553	0.6032531	0.9701633
50	0.8783133	0.5570540	0.8431696	0.1422598	0.3404094	0.3852264	0.8160617	0.2877402	0.3309957	0.7760142
100	0.9305810	0.5413643	0.8799027	0.0871579	0.2716753	0.3768613	0.5374422	0.2373013	0.1746369	0.6223095
150	0.9087002	0.6651550	0.9826789	0.0501197	0.2244861	0.4657648	0.3155359	0.1883197	0.1146974	0.4296203
200	0.9920892	0.7121406	1.0655920	0.0273683	0.3194643	0.6592281	0.1896049	0.1841847	0.0630239	0.4368507
250	0.9464692	0.7820414	1.0159419	0.0197488	0.3477004	0.7952909	0.1648665	0.1400702	0.0545352	0.3993607
300	0.9062943	0.6693298	0.9277659	0.0177720	0.5371765	0.9029470	0.1094014	0.0934847	0.0498538	0.3786624
350	0.9193435	0.6596327	0.8770407	0.0076402	0.5589275	0.8900904	0.0808334	0.0468263	0.0571024	0.3613181
400	0.8820158	0.6022059	0.8806831	0.0021659	0.5575801	0.8873293	0.0955757	0.0175811	0.0523291	0.3382287
450	0.8683825	0.6833169	0.9719008	0.0012569	0.5875326	0.8783123	0.1242652	0.0125181	0.0664212	0.4245355
500	0.8930975	0.7163441	0.9483951	0.0005527	0.6003276	0.8268210	0.0920713	0.0087665	0.0645335	0.4182959
550	0.9050262	0.7385070	0.9639462	0.0046829	0.5929564	0.9159914	0.3322255	0.0082045	0.2929991	0.5811324
600	0.9438828	0.6849761	0.9740594	0.0114580	0.6543126	0.7854819	0.7272786	0.0127142	0.4534274	0.8806543
650	0.8376407	0.6446211	1.0150909	0.0099742	0.6204928	0.5846284	0.8599045	0.0158186	0.5239602	0.9513574
700	0.8506141	0.6761348	1.0557803	0.0350327	0.5709303	0.5036347	0.9232827	0.0151896	0.6953322	1.0137651
750	0.8298299	0.6748128	1.1465714	0.0406648	0.5157983	0.4483697	0.9327258	0.0231376	0.6137744	1.0606832
800	0.7755681	0.7343884	0.9890223	0.0419244	0.4461045	0.4180173	0.9247276	0.0196683	0.6013542	1.0128117
850	0.8663525	0.7165132	0.9880209	0.0640819	0.3776250	0.4463075	1.0013866	0.0177046	0.5757812	0.9348213
900	0.9068572	0.7004373	1.0145640	0.0822887	0.3319939	0.3999397	0.9963381	0.0229471	0.6013193	0.9265303
950	0.7543650	0.6773323	0.9061185	0.1055455	0.3237135	0.3701606	0.9765953	0.0909155	0.6308610	0.9728033
1000	0.8047100	0.6628381	1.0454171	0.1378898	0.3147795	0.3614602	1.0156456	0.0996487	0.7204293	1.0274650

0	0.6659239	0.5824143	0.7364277	0.2641436	0.3040723	0.3572633	1.0861479	0.3468553	0.6032531	0.9701633
50	0.6557027	0.5688014	0.6959083	0.2287505	0.2893102	0.3390387	1.1210339	0.3096051	0.6273232	0.9203412
100	0.7377302	0.5001939	0.8646312	0.1175515	0.2664425	0.3715604	1.1047058	0.1867950	0.5898428	0.9172312
150	0.7065395	0.5895426	0.7791441	0.0803661	0.2550763	0.3171360	1.0847716	0.0964899	0.5138929	0.9242809
200	0.7677949	0.5610621	0.8850278	0.0467718	0.2127550	0.3587035	1.0729285	0.0611805	0.5593291	0.9585513
250	0.7783267	0.6216129	0.8959883	0.0345299	0.2414860	0.3329015	1.0236752	0.0460862	0.5063405	0.9860504
300	0.7464600	0.6223713	0.9352551	0.0204530	0.2223137	0.3551954	0.9979145	0.0393901	0.5780983	0.9469850
350	0.7844152	0.6385052	1.0247563	0.0272547	0.2665702	0.4256191	0.9810977	0.0278860	0.5782023	1.0307859
400	0.8243250	0.6432497	1.0527265	0.0234905	0.2846764	0.4394694	0.8718771	0.0263367	0.5521260	1.0312413
450	0.7420303	0.6992695	0.9219767	0.0150045	0.3557812	0.3382426	1.0508894	0.0206124	0.5288927	0.9510247
500	0.7934877	0.6668919	0.9684696	0.0120906	0.3291016	0.3646832	1.0490699	0.0259113	0.4897396	1.0696144
550	0.8231679	0.6903016	0.9796091	0.0449473	0.3215612	0.3747244	1.1157519	0.0313069	0.4999384	1.0308455
600	0.7739306	0.7045763	1.0319093	0.1240040	0.2611695	0.4026279	1.0276088	0.0685437	0.6015706	1.0094949
650	0.8201058	0.6883602	1.0020497	0.1459001	0.2583930	0.3684433	1.0846928	0.1082636	0.7323543	0.9174283
700	0.7940110	0.7114345	0.7962798	0.1887485	0.3056720	0.3836606	1.0494398	0.1824838	0.6885737	1.0248299
750	0.7481680	0.6502542	0.7743975	0.1977818	0.2560132	0.3607771	1.0744187	0.2173049	0.7585693	1.0693487
800	0.6917747	0.6032554	0.8165366	0.2533462	0.2626973	0.3765300	1.0824050	0.2972569	0.7927069	1.1024833
850	0.7813912	0.5848265	0.7841125	0.2835283	0.3481441	0.3450728	1.0964874	0.3473904	0.6588355	1.0331239
900	0.7586968	0.5806587	0.7230980	0.2624688	0.3407982	0.3129775	1.0537723	0.3561943	0.6350342	1.0265650
950	0.7591930	0.5771406	0.7309019	0.2038008	0.3603179	0.3828782	0.9506322	0.3512514	0.6237075	0.9036612
1000	0.7563772	0.6170472	0.7162473	0.2131370	0.3622661	0.4079795	0.9914435	0.3509330	0.6599784	1.0439673

0	0.6659239	0.5824143	0.7364277	0.2641436	0.3040723	0.3572633	1.0861479	0.3468553	0.6032531	0.9701633
50	0.6462362	0.4836855	0.5214046	0.3195870	0.2574328	0.3955852	1.0240825	0.3426497	0.6630568	1.0434468
100	0.6272671	0.4661760	0.4310331	0.2908169	0.2695450	0.4092292	0.9408210	0.3618790	0.6467113	0.9360296
150	0.6222993	0.5159835	0.4143393	0.3285128	0.2922621	0.3707919	0.9791221	0.3610711	0.7094824	0.8371636
200	0.6668952	0.4819781	0.4122650	0.2555799	0.3363973	0.3232000	0.9345911	0.3376452	0.7256167	0.7325931
250	0.6687322	0.4883470	0.4700202	0.2087850	0.2776898	0.3835993	0.9504687	0.3196891	0.6741890	0.8077779
300	0.7220796	0.5446280	0.4944324	0.2658993	0.2767210	0.4305698	0.9250777	0.3103526	0.6446863	0.8975517
350	0.6279010	0.5642746	0.5553602	0.2636103	0.3057302	0.4178448	0.9612722	0.2584539	0.6736208	0.7820732
400	0.6761480	0.5196175	0.5138643	0.2589490	0.3263574	0.3956967	1.0551511	0.2585483	0.6839328	0.7109165
450	0.7104978	0.5815280	0.4592754	0.2135090	0.3272125	0.4281052	0.9015649	0.2541537	0.6167176	0.7677093
500	0.7132038	0.5734628	0.5530673	0.2023275	0.3553940	0.4306129	0.9758428	0.2577987	0.6218035	0.7685067
550	0.7416572	0.5601200	0.6312469	0.1943533	0.3328940	0.4283721	1.0320555	0.2681768	0.6552120	0.9357819
600	0.6418553	0.5634748	0.7380182	0.2092229	0.3224745	0.3337642	0.9862163	0.2416200	0.6540736	1.0247027
650	0.6662421	0.5040162	0.6793305	0.2131294	0.2665762	0.3427026	0.9962473	0.2418826	0.6862322	0.9151701
700	0.6460559	0.5536838	0.7115296	0.2615402	0.3275691	0.3790795	1.0146712	0.2743740	0.7369231	0.9480692
750	0.6741146	0.6137119	0.7874705	0.2548902	0.3574351	0.3124009	1.1435929	0.3174701	0.6598586	0.9989445
800	0.7310422	0.5764235	0.7691505	0.2331821	0.3315677	0.3479523	1.1337986	0.3473356	0.6548896	1.0085833
850	0.7716689	0.5314618	0.7675963	0.2379869	0.2910011	0.3693803	1.0217616	0.3221008	0.6774032	1.0404709
900	0.7081772	0.5381134	0.7507423	0.2133654	0.2759784	0.4109737	1.0980486	0.3636549	0.6033343	1.0457598
950	0.6537331	0.5528979	0.7452904	0.2511817	0.2978267	0.4191845	1.0694529	0.3807406	0.5814458	1.0580935
1000	0.7224323	0.5354278	0.7386797	0.2015123	0.2580564	0.3595184	0.9502283	0.4081253	0.6359174	0.9847714

0	0.6659239	0.5824143	0.7364277	0.2641436	0.3040723	0.3572633	1.0861479	0.3468553	0.6032531	0.9701633
50	0.7261823	0.5266311	0.6812839	0.2317133	0.3055552	0.4595954	0.9791676	0.3620159	0.6509090	0.9664419
100	0.7996407	0.5389692	0.7506550	0.1895993	0.3096497	0.3381732	0.8351029	0.3488819	0.4731193	1.0912173
150	0.8866785	0.5301205	0.7788309	0.1984084	0.3155430	0.3720583	0.8269080	0.3189823	0.4190229	1.0014603
200	0.9066326	0.5646691	0.7909629	0.1603170	0.2660662	0.4132708	0.7660913	0.3058588	0.4130249	0.9556022
250	0.8916241	0.5499934	0.8760725	0.1986536	0.2932401	0.4146665	0.7343446	0.3191543	0.3957550	0.9875550
300	0.9162410	0.5576255	0.8739640	0.1727395	0.3126467	0.4601183	0.6641228	0.2586688	0.3545997	0.9513010
350	0.9955650	0.5988177	0.7794746	0.1917782	0.2904213	0.3903848	0.6107482	0.2335696	0.3861891	0.9808516
400	0.9297740	0.6136879	0.7920964	0.1731004	0.3084533	0.4332984	0.6893953	0.2330284	0.3966066	0.9891648
450	1.0156130	0.6048777	0.8248720	0.1633865	0.3224261	0.4799453	0.7428807	0.2214008	0.4007039	1.0283638
500	1.0179747	0.5642762	0.7733641	0.1434354	0.3327248	0.4182863	0.6804010	0.1919757	0.4060037	0.9803478
550	0.9272704	0.4988531	0.7984014	0.1254110	0.4011403	0.5233460	0.7237095	0.1693863	0.4450957	0.9882631
600	0.7909378	0.5155113	0.8480164	0.1408596	0.3466535	0.5068239	0.8376386	0.1534794	0.5729161	0.9854533
650	0.7507008	0.5720091	0.8507913	0.1146729	0.4100043	0.4651383	0.9026446	0.1372432	0.6009755	0.9734077
700	0.7373428	0.6054744	0.8910914	0.1123535	0.4017078	0.3971097	1.0054132	0.1301508	0.6420613	0.9983326
750	0.7988983	0.6751267	0.8535203	0.1340058	0.3841039	0.3595175	1.0730615	0.1139486	0.6826589	1.0726944
800	0.7784658	0.6614444	0.8355409	0.1039690	0.3469826	0.3416618	1.0044955	0.0959505	0.6868583	1.0408176
850	0.8504004	0.6806687	0.8756816	0.1485767	0.3126838	0.3553022	0.9952174	0.1260267	0.7904352	1.0414373
900	0.7426733	0.7399892	0.7999161	0.1837177	0.3071531	0.3305228	0.9390675	0.1560908	0.6506923	1.0174062
950	0.7713199	0.6813498	0.8108740	0.1943282	0.2993542	0.3928141	1.0541432	0.2259595	0.7519692	0.9952388
1000	0.7604666	0.6218848	0.7788592	0.1661843	0.3433581	0.3298061	1.0484505	0.2101341	0.7351781	0.9230054

0	0.6659239	0.5824143	0.7364277	0.2641436	0.3040723	0.3572633	1.0861479	0.3468553	0.6032531	0.9701633
50	0.7215510	0.6449199	0.7476878	0.3226375	0.4360938	0.3000897	0.9929682	0.4640466	0.6392664	1.0732996
100	0.8165076	0.5840655	0.6856507	0.2288578	0.5971970	0.2865981	1.0035697	0.4530567	0.6176270	1.1166407
150	0.7696206	0.5614026	0.7647548	0.1448357	0.8524473	0.3625809	0.9884444	0.3895160	0.6662161	0.9057026
200	0.7193901	0.5441374	0.8095044	0.0726395	0.8751545	0.3315672	0.9959890	0.3303905	0.6032435	1.0398270
250	0.7457676	0.5205772	1.0076020	0.0541225	0.8575664	0.3449584	0.9966215	0.2150098	0.6872159	1.0415045
300	0.6629948	0.5176148	0.9761230	0.0542017	0.8812463	0.2815713	0.9134869	0.1519898	0.6908308	0.9446214
350	0.6359433	0.5274702	1.0705559	0.0351977	0.9666512	0.2501741	1.0079065	0.1734847	0.7941476	1.0291558
400	0.7434727	0.6518187	1.0164650	0.0264299	0.9120763	0.2698712	1.0144443	0.1316211	0.6590592	1.0002097
450	0.7872460	0.6368359	1.0478987	0.0432046	0.9550518	0.2304192	0.9873096	0.1208940	0.7023841	0.9523861
500	0.7312715	0.6799373	1.0183941	0.0318660	1.1275120	0.2006279	1.0746121	0.1200100	0.6571509	0.9902062
550	0.7396883	0.6207174	1.0273130	0.0358287	0.8774659	0.2655859	0.9970008	0.1083896	0.7407625	0.9540042
600	0.8079802	0.6921666	0.9648981	0.0368560	0.5166177	0.2953080	1.0610734	0.0645735	0.6622835	0.9096676
650	0.7549777	0.6589349	1.0515940	0.0421868	0.3145804	0.2965897	1.1232579	0.0474808	0.5490090	1.0276600
700	0.8674853	0.6855098	1.0609874	0.0899310	0.2575475	0.3376988	1.0262948	0.0396762	0.6081959	1.0042936
750	0.7783247	0.7271972	0.9982265	0.2227844	0.2432356	0.3394157	0.9242758	0.0961647	0.6701564	0.9747734
800	0.8016355	0.7264362	0.8585731	0.2549422	0.2483232	0.3521208	0.8639965	0.2058595	0.6377135	0.9952454
850	0.7594862	0.6027050	0.7186450	0.2993478	0.2958607	0.4140061	0.9035026	0.3385241	0.7625600	1.1854517
900	0.8456592	0.5792500	0.6163419	0.3102940	0.2757006	0.4177454	1.0342624	0.3555256	0.7161275	1.1312277
950	0.8496059	0.5336626	0.6241864	0.2900900	0.2892279	0.3451074	1.0709400	0.4093216	0.7239398	1.0346300
1000	0.8075723	0.4740149	0.6426535	0.2741547	0.2544144	0.2897021	0.9488527	0.4587543	0.6545631	1.0206185

0	0.6659239	0.5824143	0.7364277	0.2641436	0.3040723	0.3572633	1.0861479	0.3468553	0.6032531	0.9701633
50	0.7818414	0.6428494	0.6257841	0.2336048	0.3210968	0.3312959	0.9521634	0.4337074	0.6286283	0.7387016
100	0.8258610	0.6550451	0.5267318	0.2163326	0.2916817	0.2886562	1.0097487	0.5260316	0.6169908	0.5779579
150	0.9085082	0.7498410	0.4897192	0.1835718	0.2534553	0.3239704	1.0640639	0.6141949	0.6310899	0.4619843
200	0.9574637	0.7692010	0.4368463	0.2460163	0.2354783	0.3036372	1.1290489	0.6545665	0.5533918	0.3921849
250	0.9619801	0.7028572	0.3803972	0.2566463	0.2500953	0.3432014	1.0013790	0.7351041	0.5048105	0.4542020
300	0.8595482	0.6675643	0.3796520	0.3456400	0.2349124	0.3955697	0.9506527	0.7206893	0.3889009	0.4483166
350	0.8594239	0.6416071	0.3469939	0.3727198	0.3151921	0.3771655	1.1465513	0.7504979	0.4389548	0.4390662
400	0.8047585	0.6402060	0.3062239	0.2835035	0.3245649	0.3061257	1.1156600	0.7985808	0.4362355	0.3880297
450	0.8363535	0.5562551	0.3384470	0.2813443	0.3100127	0.3395443	1.0114656	0.7986947	0.4498631	0.4515201
500	0.7696379	0.6499705	0.3078285	0.2374759	0.2664095	0.4243923	1.0354855	0.7380179	0.4686666	0.4425349
550	0.8205463	0.5467467	0.5347780	0.2341442	0.2809884	0.3889566	1.0203004	0.5734915	0.5653683	0.5829326
600	0.7267427	0.4380526	0.6699660	0.2243671	0.3306202	0.3677072	0.9602436	0.5504019	0.4941338	0.7381313
650	0.6094540	0.4471099	0.6293228	0.2007785	0.2812318	0.3639979	0.9562341	0.4453871	0.5986125	0.9120970
700	0.6295314	0.4955306	0.7243232	0.2374789	0.2519292	0.3351973	0.8950826	0.3511364	0.7153179	0.8286392
750	0.6326772	0.5062557	0.7669827	0.2877017	0.2405744	0.3723402	0.8882555	0.3346917	0.6980341	0.9530711
800	0.7258507	0.5073201	0.6609160	0.3230280	0.2484479	0.4114386	0.9710220	0.4350549	0.6780829	0.9455189
850	0.6300492	0.4365632	0.7243988	0.3075008	0.3019654	0.4449247	0.9238829	0.4848612	0.6071789	0.9567710
900	0.5521631	0.5372771	0.7416712	0.2783548	0.2518500	0.4119934	0.9919413	0.4477378	0.6496746	1.0112792
950	0.6250019	0.5353132	0.6788149	0.2482976	0.2919819	0.3885483	1.0070803	0.4776775	0.5939193	1.0292617
1000	0.6978797	0.4869542	0.6829119	0.2351472	0.2945058	0.4149927	1.0881136	0.4172993	0.6818945	1.0127027
