YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C
0.0235992	0.0000000	0.0883556	0.7776258	0.9999897	0.0139553	0.0043765	0.5905189	0.6133690	0.0000000
0.9930538	0.9912354	1.0000000	0.0000000	0.9999833	0.0139565	0.0043765	0.9948686	0.1116924	0.0000000
