YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W	YOR028C	YPL248C
0.6457609	0.6149989	0.5581550	1.0239092	1.0017301	0.9636825	0.9373951	0.9939676	1.0226399	0.9738425
