YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C
0.9912747	0.9902007	0.0221115	0.0747514	0.0000022	0.2581467	0.9828229	0.5079841	0.9999831	0.0000044
