"Time"	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C
50	0.1042691	0.4381492	0.0517081	0.7688459	0.2591264	0.6908433	0.5737923	0.1852526	0.0106734	0.0586853
100	0.1821752	0.5435895	0.0922729	0.6047042	0.3787804	0.6811917	0.5109402	0.1635963	0.0270173	0.0351852
150	0.3085330	0.6639958	0.1455383	0.4592528	0.4584108	0.7713722	0.5305966	0.1777935	0.0169492	0.0366340
200	0.4744189	0.8642795	0.2433641	0.4249200	0.5659378	0.7844759	0.4507047	0.1751545	0.0410462	0.0303260
250	0.6786564	0.8576167	0.3772999	0.3530015	0.5051337	0.7960277	0.5060203	0.5057401	0.0308928	0.0326366
300	0.7799133	0.9440753	0.5365868	0.3310381	0.5044816	0.8401846	0.6777633	0.8326886	0.0387310	0.0399936
350	0.8509367	0.9460527	0.6723642	0.3678637	0.4971422	0.5709029	0.7513548	0.6762727	0.0246958	0.0239345
400	1.0048862	1.0257988	0.6727038	0.3519137	0.5356333	0.6045174	0.7597314	0.5077700	0.0384663	0.0354979
450	0.9190494	1.0275740	0.6386703	0.3909328	0.4713843	0.6718329	0.7438271	0.6959161	0.0418179	0.0665063
500	0.8421386	0.8394298	0.6698251	0.3557046	0.4610855	0.6351201	0.7178789	0.8365191	0.0800546	0.0435763
550	0.8580410	0.9457200	0.6515810	0.5325667	0.3033931	0.6024954	0.7368192	0.9031757	0.0432365	0.0315279
600	0.7811973	0.8912244	0.4708702	0.8173571	0.1479708	0.6038587	0.7950094	0.7020912	0.0230592	0.0267443
650	0.8539136	0.8103770	0.1998910	0.8589488	0.1175782	0.6919430	0.7438360	0.5400911	0.0294263	0.0438004
700	0.8203395	0.6949022	0.1082472	0.9639447	0.0963182	0.6059253	0.7079490	0.4165005	0.0294951	0.0448391
750	0.5514864	0.5065044	0.0376295	1.0505539	0.0950337	0.7256918	0.7508757	0.3132080	0.0207262	0.0349328
800	0.3614531	0.4661831	0.0212216	0.9214012	0.1032803	0.5909881	0.7709085	0.2045656	0.0172903	0.0446198
850	0.2710403	0.4455740	0.0378237	1.0893940	0.1009964	0.6169942	0.6261577	0.1243878	0.0281333	0.0514060
900	0.2471820	0.4365453	0.0340687	0.9943708	0.1100163	0.7507739	0.4746018	0.0946258	0.0125321	0.0282620
950	0.2455283	0.5222089	0.0507784	0.9657349	0.0704329	0.8366885	0.4212528	0.1954964	0.0292709	0.0267871
1000	0.2632653	0.4471938	0.0562081	0.9686024	0.0633359	0.9306866	0.4981641	0.2172413	0.0099977	0.0471457

0	0.1753289	0.4128253	0.0483449	1.0747103	0.1058300	0.7920433	0.4476856	0.1761034	0.0363248	0.0178952
50	0.1650449	0.4149906	0.0455425	1.0167677	0.0808653	0.5446323	0.6469152	0.4852391	0.1444820	0.0408971
100	0.2090272	0.4149038	0.0367880	1.0419092	0.0968998	0.2782792	0.6309240	0.7962138	0.1569159	0.0382623
150	0.1748980	0.3856144	0.0426237	1.0665711	0.2031188	0.2589918	0.7805125	0.9337055	0.2095010	0.0671065
200	0.1398766	0.4043905	0.0297987	0.9714814	0.2342420	0.1323572	0.8164783	0.9842997	0.2174107	0.0637041
250	0.1658355	0.4579784	0.0358843	0.9911804	0.3098838	0.1601855	0.9211951	0.9501140	0.1876868	0.1102820
300	0.1740931	0.4840780	0.0431470	0.8932243	0.3568522	0.1668313	0.9427817	0.9713043	0.2409524	0.1187660
350	0.2074929	0.4497600	0.0337110	0.8633052	0.3373074	0.1470924	0.8716083	1.0323542	0.2385901	0.1120530
400	0.1750651	0.4516369	0.0544631	0.8817852	0.3416122	0.1645226	0.8219455	1.1134365	0.2318055	0.1134388
450	0.1837674	0.4327913	0.0447204	1.0780755	0.3728690	0.1441146	0.9552429	0.9822489	0.2305571	0.1285872
500	0.1845620	0.4051976	0.0583702	1.0108292	0.3695507	0.1292172	0.8259035	0.9514254	0.2071842	0.1290109
550	0.1864323	0.4186359	0.0441977	0.9868664	0.4116847	0.3068094	0.8349578	1.0402497	0.1611299	0.1124354
600	0.1873374	0.4417722	0.0542897	0.9996963	0.2413280	0.3811408	0.7924750	1.0116608	0.0566498	0.1034447
650	0.1750568	0.4309523	0.0413490	1.0458610	0.1619700	0.5068778	0.8691108	0.8654783	0.0309793	0.0759268
700	0.1475858	0.4121166	0.0342292	1.0542447	0.1048316	0.5642327	0.7899946	0.5645652	0.0082338	0.0504869
750	0.1625312	0.4024842	0.0359733	1.0022996	0.1104427	0.5090214	0.8099032	0.3058926	0.0179156	0.0393321
800	0.1879364	0.4210051	0.0234535	1.0201321	0.1191573	0.6644393	0.6717339	0.1735787	0.0222265	0.0465261
850	0.1608142	0.4097965	0.0515620	1.0010945	0.0883600	0.7112854	0.5664202	0.1618301	0.0247193	0.0567735
900	0.1277183	0.4011651	0.0388052	1.0503330	0.0720022	0.8053301	0.4775067	0.2189031	0.0319009	0.0630184
950	0.0998971	0.3650749	0.0415401	0.9675370	0.0720747	0.7639312	0.5657433	0.3537354	0.0206941	0.0435077
1000	0.0859107	0.5119644	0.0515909	0.9985773	0.0680464	0.7854028	0.5838254	0.2531942	0.0252910	0.0255225

0	0.1753289	0.4128253	0.0483449	1.0747103	0.1058300	0.7920433	0.4476856	0.1761034	0.0363248	0.0178952
50	0.3295759	0.3969634	0.0357620	0.9204331	0.0730442	0.7439347	0.5922560	0.2156959	0.0356199	0.0312712
100	0.4001870	0.4190021	0.0459845	0.8359792	0.0850086	0.6822283	0.6173543	0.2093791	0.0244128	0.0249396
150	0.4303208	0.4575297	0.0496653	0.9067961	0.0769100	0.6996709	0.6033178	0.2317654	0.0286532	0.0201211
200	0.4963908	0.4667454	0.0384480	0.9417349	0.0996705	0.7881140	0.5267592	0.3249263	0.0421801	0.0328475
250	0.5384466	0.4514517	0.0371272	0.9307568	0.0680333	0.7703214	0.5808413	0.5438923	0.0300759	0.0308679
300	0.5043238	0.4405825	0.0483965	0.9958090	0.0932242	0.7552621	0.5563356	0.4355374	0.0252750	0.0427510
350	0.5563339	0.4599176	0.0480397	0.9874076	0.0779202	0.7768553	0.6459998	0.2656763	0.0198971	0.0428375
400	0.5507895	0.4141418	0.0387404	0.9626484	0.0412034	0.7759267	0.6578922	0.2401408	0.0318009	0.0315406
450	0.5582816	0.4729498	0.0209630	1.0011562	0.0617643	0.7893670	0.5895404	0.3179562	0.0423620	0.0403660
500	0.6035970	0.4041524	0.0208648	1.0835014	0.0573767	0.8098808	0.5529585	0.5321563	0.0539007	0.0421408
550	0.3055930	0.3746643	0.0347464	1.0953462	0.0566728	0.8929590	0.6404956	0.6977832	0.0374684	0.0476447
600	0.1626787	0.3906268	0.0501181	1.0273864	0.0907501	0.6418381	0.6264435	0.5227572	0.0142275	0.0584886
650	0.1610096	0.3694379	0.0515289	1.0520557	0.1002466	0.6821687	0.7608401	0.4444051	0.0334103	0.0390010
700	0.1702114	0.3857630	0.0505941	1.1126472	0.0966994	0.7401291	0.7502402	0.4696113	0.0287852	0.0295299
750	0.1408584	0.4095372	0.0424924	1.0219846	0.0970382	0.6366398	0.7645966	0.4378903	0.0293326	0.0424599
800	0.1353466	0.4557325	0.0525909	0.9328794	0.1044111	0.6273686	0.7438129	0.3482355	0.0168715	0.0361198
850	0.1427288	0.4506342	0.0727607	1.0704239	0.0722395	0.5843282	0.7038329	0.2110088	0.0227152	0.0348998
900	0.1651956	0.4413304	0.0509269	1.0467835	0.0828579	0.6692056	0.5587914	0.1476104	0.0178094	0.0525248
950	0.2272083	0.4621192	0.0318914	1.0314486	0.0767958	0.7104699	0.4516488	0.1125165	0.0211037	0.0605865
1000	0.1947879	0.4646641	0.0465776	1.0829221	0.0923151	0.8000575	0.4690012	0.2522197	0.0377227	0.0481787

0	0.1753289	0.4128253	0.0483449	1.0747103	0.1058300	0.7920433	0.4476856	0.1761034	0.0363248	0.0178952
50	0.2389355	0.4479252	0.0469520	0.9817489	0.0549028	0.6964625	0.5574457	0.1825125	0.0065545	0.2486442
100	0.2025785	0.4299619	0.0394023	0.9201058	0.0675718	0.6952670	0.4233812	0.1041233	0.0095672	0.6134000
150	0.1432176	0.4371657	0.0374516	1.0369951	0.0494870	0.8342183	0.3838946	0.0821106	0.0077731	0.8181227
200	0.1599417	0.4308381	0.0533071	1.0462268	0.0537858	0.8994399	0.3233055	0.0713217	0.0016321	0.8829073
250	0.1578434	0.3600908	0.0346193	0.9395987	0.0580822	0.9353434	0.3027054	0.0469297	0.0117163	0.9170053
300	0.1135164	0.3991802	0.0308307	0.9003875	0.0459068	1.0008590	0.3398152	0.0807579	0.0206706	0.8772696
350	0.1093455	0.4077009	0.0477405	0.9969232	0.0305487	0.8716675	0.3167870	0.0957110	0.0099688	0.9671964
400	0.1484352	0.4484736	0.0513690	1.1163242	0.0294386	0.9545264	0.3443605	0.0864965	0.0044082	0.9774689
450	0.1481920	0.4738288	0.0634024	1.0296675	0.0720555	0.9102189	0.3982307	0.0780150	0.0262420	1.0177079
500	0.2062533	0.5518075	0.0451785	0.9407580	0.0485638	0.9038646	0.3168055	0.1058308	0.0154913	1.0014511
550	0.3291504	0.4514373	0.0432646	1.0377570	0.0330335	0.9486267	0.2997382	0.0971960	0.0176562	0.8022160
600	0.2884915	0.4789020	0.0631738	0.9963198	0.0576569	0.8995916	0.3792586	0.1758721	0.0153962	0.4571535
650	0.2207424	0.4414442	0.0785030	1.0251564	0.0671402	0.8832535	0.4656306	0.1679184	0.0312085	0.2400284
700	0.2666449	0.4610271	0.0378038	0.9991771	0.0492652	0.8021926	0.5023942	0.2010033	0.0187275	0.1236132
750	0.2048489	0.4090216	0.0324370	0.9850562	0.0782722	0.9208693	0.4637091	0.1398533	0.0179599	0.0663494
800	0.2286826	0.4404243	0.0512656	0.9840674	0.0771880	0.9602769	0.5013847	0.1716153	0.0175042	0.0584700
850	0.2199005	0.4335324	0.0526272	0.9482222	0.0810805	0.8862398	0.5100753	0.1886752	0.0315257	0.0470283
900	0.2278047	0.4668163	0.0481106	0.8689157	0.1010924	0.7139711	0.4798603	0.2881400	0.0241398	0.0532614
950	0.2259725	0.5140563	0.0605831	0.9536828	0.1004450	0.7210689	0.5977259	0.3000766	0.0228900	0.0572142
1000	0.3120731	0.5359609	0.0498498	0.9932657	0.0870052	0.7499605	0.5890686	0.3239669	0.0294029	0.0355680

0	0.1753289	0.4128253	0.0483449	1.0747103	0.1058300	0.7920433	0.4476856	0.1761034	0.0363248	0.0178952
50	0.1587099	0.5420083	0.0739537	1.0487130	0.0973604	0.8252900	0.5394217	0.2606158	0.0313638	0.1450041
100	0.1794585	0.5037318	0.0915966	1.0112418	0.0586355	0.7782119	0.5508694	0.2672005	0.0293177	0.3526877
150	0.2791066	0.4841489	0.0500022	0.9735466	0.0665030	0.8043752	0.6948705	0.4639495	0.0511353	0.4413538
200	0.1642965	0.4051917	0.0358857	0.9955805	0.0980789	0.7141126	0.6430549	0.6210873	0.0299615	0.4344776
250	0.1459527	0.4082057	0.0506028	1.0827806	0.0963575	0.6743121	0.6656657	0.3571611	0.0191170	0.4239981
300	0.2039078	0.4045486	0.0456949	1.0008102	0.0749149	0.6740999	0.6619791	0.2068150	0.0258745	0.4151774
350	0.1459733	0.4262837	0.0288444	0.8798340	0.0525429	0.7028616	0.5416127	0.1655853	0.0162776	0.4239354
400	0.2203052	0.4418938	0.0385559	0.9133325	0.0643960	0.7453966	0.5155946	0.1758933	0.0241085	0.4923767
450	0.2412359	0.4250279	0.0352385	0.9768134	0.0607895	0.6879325	0.5504533	0.3470920	0.0417866	0.4388112
500	0.1501743	0.4448417	0.0272553	0.9539373	0.0825630	0.8318503	0.5005293	0.5907032	0.0324984	0.4560951
550	0.1022668	0.3793231	0.0423632	0.9510143	0.0475866	0.7486290	0.6317274	0.4568321	0.0191425	0.4133624
600	0.1052639	0.4480059	0.0378924	0.9946613	0.0728941	0.6455210	0.7079465	0.3381983	0.0410138	0.2422976
650	0.1541856	0.4371565	0.0561333	0.8973742	0.1003066	0.6699750	0.6659586	0.3908678	0.0148597	0.1291647
700	0.2005698	0.4737159	0.0636206	0.9843200	0.0918754	0.6306762	0.6828075	0.2489468	0.0132179	0.0637801
750	0.2333822	0.4893713	0.0414236	1.0733605	0.0856218	0.6636859	0.6702313	0.1642358	0.0178954	0.0456061
800	0.2107319	0.4187561	0.0224671	1.1106504	0.0608921	0.6738855	0.5546797	0.1096650	0.0127816	0.0610230
850	0.1962942	0.4291532	0.0237530	1.0298667	0.0612207	0.6591802	0.4971733	0.1152891	0.0182034	0.0340639
900	0.1652410	0.3659805	0.0131091	1.0344953	0.0798615	0.8107794	0.4571979	0.1799834	0.0205329	0.0303272
950	0.1659428	0.3731715	0.0434494	1.1118614	0.0740727	0.8881797	0.4349705	0.1655678	0.0157964	0.0352651
1000	0.1245928	0.4002242	0.0383019	1.0082177	0.0562597	0.9160988	0.4673909	0.1454898	0.0135654	0.0360144

0	0.1753289	0.4128253	0.0483449	1.0747103	0.1058300	0.7920433	0.4476856	0.1761034	0.0363248	0.0178952
50	0.1936591	0.4415922	0.0629798	0.7638373	0.0476230	0.9231094	0.5781471	0.3928007	0.2200897	0.0483300
100	0.1642837	0.4724748	0.0728714	0.7186275	0.0550513	0.7455856	0.6213778	0.7044775	0.3770261	0.1017008
150	0.2181638	0.4824740	0.0926061	0.6000024	0.0659203	0.7188844	0.8211940	0.9103750	0.4622018	0.1984881
200	0.3365374	0.6263583	0.1085082	0.5477983	0.1075318	0.5939376	0.7900326	0.9916216	0.5384638	0.2955863
250	0.3608093	0.6420888	0.1882424	0.5010813	0.1227660	0.5604449	0.8705069	0.9937304	0.6499198	0.3530909
300	0.4418133	0.8263072	0.2685918	0.5122751	0.1002161	0.6018890	0.7968928	1.0507306	0.6072508	0.5107280
350	0.6669565	0.8364372	0.2248241	0.6104071	0.0936014	0.5561223	0.7992545	1.0798530	0.7433501	0.5519342
400	0.7587434	0.8994555	0.1864297	0.4869947	0.1058496	0.5861669	0.8292668	0.9714514	0.6111358	0.5674285
450	0.7793783	0.9373408	0.2260623	0.4759014	0.0796448	0.4892554	0.8455677	1.0804897	0.5993401	0.5590761
500	0.8050787	0.7567732	0.2468144	0.4956841	0.1043078	0.4196004	0.8315849	1.0495981	0.7099711	0.5734580
550	0.6733986	0.8359279	0.2611647	0.6737235	0.0967530	0.5051924	0.9049571	1.0413401	0.5176912	0.5600687
600	0.7614619	0.7638590	0.1854457	0.7670413	0.1342817	0.5503539	0.8720585	1.0023273	0.3822572	0.6024622
650	0.6116963	0.6518469	0.1130379	0.9138300	0.1305538	0.5329474	0.9107993	1.0273765	0.3203167	0.4565971
700	0.5379218	0.5430666	0.0594789	0.9690856	0.1643429	0.5231785	0.8321134	0.9822575	0.1817577	0.3511137
750	0.3697370	0.4397335	0.0529786	0.9452525	0.1222401	0.5585001	0.8882538	0.9593992	0.0782305	0.2262525
800	0.3089816	0.4438949	0.0545450	0.9910456	0.0920838	0.5204769	0.9752866	0.8780578	0.0570013	0.1314075
850	0.2572654	0.3821168	0.0518647	1.0835319	0.1029797	0.4446781	0.9029755	0.8349793	0.0453054	0.0995451
900	0.1609386	0.4343625	0.0493268	1.1003363	0.1431372	0.4195113	0.9180065	0.7334509	0.0167232	0.0780956
950	0.1662893	0.4270208	0.0404165	1.0702715	0.1265545	0.5511897	0.8553498	0.3550119	0.0141502	0.0628227
1000	0.1442236	0.4118326	0.0519864	1.1144973	0.1084027	0.6210854	0.8096815	0.1714462	0.0244148	0.0624525

0	0.1753289	0.4128253	0.0483449	1.0747103	0.1058300	0.7920433	0.4476856	0.1761034	0.0363248	0.0178952
50	0.3880991	0.3901734	0.0399083	0.9917432	0.2156148	0.8372421	0.5688088	0.2167223	0.0249101	0.0356309
100	0.5335919	0.3962632	0.0459612	0.9938717	0.3697283	0.8259595	0.5797729	0.2712692	0.0297445	0.0382501
150	0.7703237	0.4094364	0.0439415	1.0550822	0.3409538	0.7783678	0.5720589	0.3500566	0.0312509	0.0456172
200	0.6515055	0.3714636	0.0474643	0.9835666	0.3657568	0.8051801	0.5434657	0.3400693	0.0198756	0.0372284
250	0.6538616	0.4438821	0.0309517	1.0668044	0.3849167	0.7671035	0.6672978	0.2900383	0.0259697	0.0297220
300	0.6573846	0.3709269	0.0264410	1.1113793	0.3804774	0.7705332	0.5787754	0.2704359	0.0274161	0.0252180
350	0.7754037	0.3900276	0.0302451	1.0669049	0.4219645	0.7249036	0.5231907	0.4583169	0.0250800	0.0353114
400	0.6295643	0.4423703	0.0441306	1.0643090	0.4642792	0.7509909	0.6675387	0.5028578	0.0221622	0.0347772
450	0.6861565	0.4379934	0.0244411	1.0491052	0.3959511	0.6743882	0.6553113	0.3661908	0.0168369	0.0215232
500	0.6683529	0.3640449	0.0364684	1.0065567	0.3672347	0.7296662	0.7148463	0.2329878	0.0170016	0.0231681
550	0.5076309	0.4415870	0.0381551	0.9559410	0.2733398	0.7201598	0.6666327	0.3620455	0.0347534	0.0410413
600	0.2818947	0.4318459	0.0241540	0.9975994	0.1936370	0.6282898	0.6606555	0.4806035	0.0289508	0.0370833
650	0.3053617	0.3561261	0.0459951	1.0455666	0.1244172	0.6504051	0.6701114	0.2392515	0.0120115	0.0451266
700	0.1563411	0.3887738	0.0463212	0.9962558	0.1097490	0.7676498	0.5663043	0.1540754	0.0254678	0.0269281
750	0.1633355	0.4462451	0.0540306	1.0000797	0.0626241	0.7093202	0.5650848	0.3289292	0.0433578	0.0462205
800	0.1743586	0.4339209	0.0332800	1.0645788	0.0887171	0.8223669	0.5652631	0.5791789	0.0557455	0.0298838
850	0.1788994	0.3943074	0.0267335	0.9700930	0.0482296	0.6760143	0.6530767	0.7412420	0.0344110	0.0237275
900	0.1448292	0.4325452	0.0537930	1.0549562	0.0870690	0.6266551	0.6521956	0.5282510	0.0166444	0.0395842
950	0.1405160	0.4000894	0.0377595	1.0196160	0.0963673	0.6930543	0.6611127	0.2408153	0.0296877	0.0373091
1000	0.1370141	0.3728427	0.0411711	1.0354386	0.0887139	0.6625591	0.6455480	0.2776553	0.0203026	0.0334011

0	0.1753289	0.4128253	0.0483449	1.0747103	0.1058300	0.7920433	0.4476856	0.1761034	0.0363248	0.0178952
50	0.5418392	0.3450904	0.0391383	0.9813608	0.5159885	0.8350172	0.6281919	0.2327112	0.0143352	0.0313142
100	0.7399181	0.3639806	0.0260233	1.0422717	0.8929028	0.7810961	0.6990222	0.2866330	0.0408036	0.0335148
150	0.8325749	0.3306600	0.0414842	0.9287535	0.9677009	0.6462526	0.8108263	0.4986169	0.0343592	0.0279535
200	0.8689575	0.3432307	0.0518370	0.9887326	1.0684710	0.5441386	0.8622650	0.5741670	0.0535722	0.0405188
250	0.8638386	0.3566393	0.0698859	0.9816950	0.9803444	0.5401366	0.9464945	0.6134601	0.0310210	0.0357795
300	0.8236871	0.3424028	0.0497743	1.0318350	1.0245114	0.5138923	1.0243242	0.5542356	0.0223239	0.0388781
350	0.9387963	0.3876646	0.0470694	0.9830334	1.1304038	0.4481211	0.8966293	0.3249301	0.0330686	0.0343493
400	0.9063238	0.3850915	0.0689107	1.0104615	1.0696459	0.4420229	0.9558202	0.4122511	0.0248104	0.0321276
450	0.9088759	0.3724030	0.0507982	0.9327645	0.9690384	0.5888680	0.8542722	0.2956086	0.0173103	0.0236067
500	1.0256539	0.3920005	0.0443774	0.9520111	1.0283901	0.5364511	0.8910009	0.1887430	0.0326388	0.0369167
550	0.6204926	0.4144857	0.0359189	0.8956719	0.4656220	0.5499628	0.7794984	0.3329745	0.0456747	0.0213603
600	0.2756814	0.4022616	0.0796896	0.9543928	0.2509140	0.5715795	0.6682737	0.3971938	0.0143611	0.0245722
650	0.1983852	0.4575144	0.0733262	0.9351350	0.1445187	0.6721159	0.7014658	0.2510874	0.0184775	0.0298996
700	0.2227508	0.4714986	0.0913668	0.9615330	0.0830123	0.7314885	0.6731843	0.1618383	0.0067071	0.0419739
750	0.2406393	0.5164891	0.0471593	0.9295464	0.0919749	0.6588509	0.5475048	0.1184920	0.0194037	0.0456543
800	0.3302593	0.4899585	0.0472550	1.0353760	0.1065977	0.6887527	0.4775584	0.1083189	0.0108222	0.0320613
850	0.3186680	0.4477025	0.0467755	1.0034742	0.0809421	0.7647949	0.4533329	0.0812179	0.0126026	0.0456413
900	0.2431543	0.4190038	0.0437775	1.0390261	0.0620726	0.9159890	0.3644831	0.0745001	0.0254973	0.0420522
950	0.1471255	0.4534880	0.0339219	0.9227408	0.0677309	0.8994109	0.3254388	0.2163620	0.0172512	0.0557717
1000	0.2113355	0.5317905	0.0362864	0.9484158	0.0573510	0.8537676	0.3426070	0.2537312	0.0240973	0.0410062

0	0.1753289	0.4128253	0.0483449	1.0747103	0.1058300	0.7920433	0.4476856	0.1761034	0.0363248	0.0178952
50	0.4531056	0.4497415	0.0440915	0.9088903	0.0643147	0.5869149	0.4900420	0.4456496	0.1602352	0.1594316
100	0.7603045	0.3645990	0.0242477	0.9580254	0.0985031	0.3357398	0.6753071	0.7515878	0.2768571	0.3765488
150	0.9049610	0.4436991	0.0434974	0.9098583	0.1560718	0.2312285	0.7124618	0.9639097	0.3334836	0.5372362
200	0.7512362	0.4465234	0.0654923	0.8295128	0.2032136	0.1878054	0.7834091	1.0232401	0.3346771	0.6466656
250	0.9034773	0.5142782	0.0625998	0.9727577	0.2263415	0.1714587	0.8887264	0.9905226	0.3150807	0.7028326
300	0.8443097	0.4715493	0.0333012	0.9249533	0.3188551	0.1785703	0.8704790	0.9549781	0.2912553	0.7954435
350	0.9084453	0.3508198	0.0382934	0.7972846	0.3425569	0.1693319	0.8432891	1.0601808	0.3187931	0.6804970
400	0.9943052	0.4623415	0.0649809	0.8118956	0.3426541	0.1581462	0.9248851	1.0449411	0.2744261	0.6853789
450	0.8489532	0.4560627	0.0720421	0.7130315	0.3360607	0.1360439	0.9297293	1.0003892	0.3157840	0.7089327
500	0.9238360	0.5751667	0.0696882	0.6978202	0.4299540	0.1579298	0.9321698	1.0303619	0.3038705	0.6944569
550	0.5995853	0.5589644	0.0866905	0.7188459	0.3186006	0.2835189	0.9226264	0.9978845	0.2072025	0.5230450
600	0.4827883	0.6066369	0.1062487	0.7612227	0.1999220	0.4457970	0.9283507	0.9825446	0.1119001	0.2849029
650	0.3925287	0.5338169	0.1148781	0.8291458	0.1489726	0.4907590	0.8462818	1.0034035	0.0966767	0.1684064
700	0.3203340	0.5750023	0.0895085	0.9355853	0.1096036	0.5870134	0.8357612	1.0936434	0.0598817	0.1088830
750	0.3432676	0.5396791	0.0639701	1.0450668	0.1187925	0.6012443	0.8322223	0.9477922	0.0278152	0.0588397
800	0.2967231	0.5212786	0.0457821	1.0753072	0.1137013	0.5039864	0.9173997	0.8438281	0.0498515	0.0416872
850	0.2580478	0.4434434	0.0485836	1.0351079	0.1198579	0.5517120	0.8437691	0.7343850	0.0219420	0.0335879
900	0.2152119	0.4075173	0.0606748	1.0319593	0.1293711	0.5343170	0.8744869	0.4458240	0.0151230	0.0373910
950	0.2110903	0.3701262	0.0241427	1.1220609	0.0943795	0.5264926	0.7754523	0.2727318	0.0207607	0.0288117
1000	0.1491145	0.3571677	0.0321227	1.0768094	0.0788726	0.6144473	0.6582676	0.2929924	0.0332285	0.0430945
