YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C
0.0205062	0.0000000	0.0041108	0.0448402	0.0000000	0.7316640	0.0370738	0.0351497	0.8409263	0.9199472
0.7134955	0.0000000	0.0400143	0.0442245	0.7336688	0.0000000	0.0432510	0.0704722	0.6883117	0.7266399
0.1103019	0.7742706	0.0000000	0.0924698	0.2426526	0.7487229	0.0455015	0.0000000	0.7235732	0.6398513
0.0936358	0.7813450	0.0093899	0.1074869	0.1944564	0.7200697	0.0000000	0.0389847	0.0000000	0.8446433
