YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C
0.0152463	0.0000000	0.0000000	0.6116003	0.2738836	0.8379665	0.1544968	0.6465001	0.0491649	0.7603031
0.0152616	0.0000000	0.4786642	0.5076526	0.3199234	0.8855583	0.2029170	0.7121936	0.0000000	0.7248681
0.4298359	0.5790974	0.2975755	0.0000000	0.3323936	0.6183496	0.2138801	0.6919460	0.0000000	0.8106517
0.4276903	0.6746584	0.2512325	0.0579787	0.0000000	0.0000000	0.1796500	0.7072992	0.1453810	0.8292287
0.0178759	0.8784680	0.0394065	0.1036514	0.0000000	0.2239549	0.7927201	0.1102650	0.6520342	0.0000000
0.0508865	0.7569631	0.1102300	0.3097510	0.7896840	0.0000000	0.7082499	0.0397283	0.6814613	0.0000000
0.0211880	0.8639052	0.0921002	0.3213386	0.4411530	0.3067615	0.6997139	0.0000000	0.6373102	0.0000000
