YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C
0.1435864	0.0603052	0.0000000	0.0000000	0.9636219	0.0231592	0.7238706	0.5916455	0.3703343	0.7566297
0.1534940	0.0448986	0.0000000	0.1822033	0.9256232	0.9494544	0.0044383	0.0350691	0.0233074	0.0000000
0.1655085	0.0783041	0.5716206	0.4225649	0.0000000	0.0061748	1.0511837	0.8136961	0.5912389	0.0000000
0.1330985	0.0646188	0.3803997	0.7933254	1.0411405	0.0000000	0.0000000	0.8502369	0.7016627	0.6259152
