"Time"	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W
300	0.7958288	0.0252188	0.0667374	0.1901284	0.4483812	0.0611292	0.0233410	0.5695771	0.0228539	0.6344500
350	0.6474504	0.0062798	0.0673998	0.1074490	0.4710494	0.1001796	0.0209477	0.7964996	0.0081946	0.7535379
400	0.7210564	0.0113745	0.1249022	0.1622767	0.4127504	0.1149737	0.0536525	0.6472201	0.0093086	0.6765019
450	0.7270253	0.0055115	0.1695939	0.1424537	0.3862552	0.1531555	0.0327935	0.5780704	0.0134464	0.7893048
500	0.7794400	0.0038832	0.2498877	0.0990846	0.4942806	0.1270424	0.0325352	0.5894641	0.0080527	0.7810208
550	0.7472547	0.0011602	0.1547969	0.1060565	0.4220208	0.3862541	0.0154846	0.7090036	0.0064596	0.8928530
600	0.7428862	0.0030762	0.2085482	0.2820705	0.5312537	0.6554151	0.0122438	0.8696899	0.0515008	0.7047804
650	0.7016958	0.0008257	0.0975931	0.4835016	0.8193702	0.7146850	0.0259745	0.8002245	0.0336767	0.6422375
700	0.8194505	0.0011964	0.0640686	0.4491958	0.8014290	0.6325057	0.0258843	0.7328564	0.0407616	0.6976401
750	0.7322179	0.0009955	0.0662985	0.6557677	0.7591274	0.5933483	0.0147170	0.7498498	0.0379790	0.5868563
800	0.7059925	0.0020317	0.0402401	0.6295285	0.6238777	0.7003032	0.0140164	0.8247188	0.0438293	0.7959073
850	0.6557252	0.0064824	0.0435494	0.6496403	0.6105961	0.7589484	0.0196516	0.6722849	0.0130705	0.7278812
900	0.7323111	0.0135398	0.0418496	0.7264860	0.6400764	0.7655690	0.0268291	0.7098698	0.0340791	0.9598499
950	0.6544143	0.0162525	0.0285673	0.5990341	0.6676149	0.8877435	0.0368594	0.7553223	0.0122620	0.7463339
1000	0.6305652	0.0039146	0.0377576	0.6955378	0.7685203	0.7374248	0.0467340	0.6829643	0.0334424	0.8350919

0	0.6572941	0.0251980	0.0390517	0.7447553	0.7187487	0.7947804	0.0136712	0.7462512	0.0156195	0.6661082
50	0.6866906	0.0203377	0.0584957	0.7076493	0.5894130	0.8386056	0.0414269	0.8943548	0.0129892	0.6574395
100	0.8345040	0.0052629	0.0374557	0.7116069	0.7629900	0.9069740	0.0255017	0.8964089	0.0274148	0.6992694
150	0.7535248	0.0204064	0.0408093	0.7176367	0.6649594	0.8578770	0.0109663	0.7187640	0.0459653	0.7973671
200	0.7707915	0.0504661	0.0262092	0.7157054	0.7836558	0.7378078	0.0392401	0.7783250	0.0351696	0.6299895
250	0.8182336	0.0397735	0.0427906	0.7309042	0.6220848	0.7118736	0.0485689	0.6598211	0.0271011	0.7140406
300	0.7072454	0.0203904	0.0430341	0.6342890	0.7902728	0.7448418	0.0375617	0.7767890	0.0374861	0.7868041
350	0.6822036	0.0017805	0.0580665	0.5130336	0.6522123	0.7294415	0.0345588	0.7954279	0.0621999	0.7390171
400	0.8162727	0.0027612	0.0301352	0.5493968	0.6920801	0.7217814	0.0415600	0.7098673	0.0206686	0.6897292
450	0.7010465	0.0000066	0.0306626	0.6206829	0.7255273	0.7394271	0.0214360	0.5591161	0.0406844	0.7071744
500	0.6912741	0.0013043	0.0869454	0.5224167	0.7149755	0.6853922	0.0278522	0.6001863	0.0306644	0.8420316
550	0.8079441	0.0020310	0.0450193	0.5431826	0.7851459	0.7592243	0.0449515	0.7249680	0.0530916	1.0297960
600	0.6925659	0.0018159	0.0340605	0.6007099	0.7404175	0.7893566	0.0106015	0.7335480	0.0165493	0.7854262
650	0.8666443	0.0007662	0.0458075	0.6742192	0.6640991	0.7395616	0.0442054	0.6195137	0.0343124	0.6737559
700	0.8108417	0.0769230	0.0165184	0.6578611	0.8304351	0.7492694	0.0386414	0.7701414	0.0231963	0.7504936
750	0.8215048	0.2590618	0.0205574	0.5256462	0.6898813	0.6397055	0.0295252	0.6890625	0.0276954	0.7124046
800	0.7251600	0.2607961	0.0323298	0.5895595	0.6086879	0.7025125	0.0293078	0.7262333	0.0452482	0.7381124
850	0.6626664	0.1086321	0.0623777	0.5890610	0.7461834	0.8157764	0.0429532	0.8614454	0.0256563	0.6894441
900	0.6241834	0.0810096	0.0315495	0.6054271	0.7530755	0.8690864	0.0539272	0.6943233	0.0496145	0.7090526
950	0.6660829	0.0463566	0.0217727	0.5890095	0.6714096	0.9380261	0.0343946	0.8375246	0.0298089	0.7326256
1000	0.8209169	0.1308539	0.0149923	0.7161747	0.6966628	0.6514386	0.0118101	0.5977515	0.0393807	0.7355073

0	0.8975793	0.0254733	0.0502840	0.6457847	0.7267417	0.8558227	0.0295917	0.7634513	0.0148456	0.6552529
50	0.7740330	0.0163612	0.0378371	0.6977964	0.6748657	0.8597600	0.0762713	0.5149332	0.0142245	0.8291460
100	0.5830974	0.0382000	0.0052795	0.6735840	0.7440876	0.7837068	0.1637505	0.3505148	0.0127016	0.7407060
150	0.4855955	0.0075698	0.0054760	0.5932033	0.7137580	0.7262242	0.2662116	0.1111881	0.0129638	0.8629227
200	0.6243722	0.0186256	0.0106842	0.7005634	0.5640897	0.6869944	0.3954292	0.0378808	0.0071807	0.8159961
250	0.5682943	0.0173000	0.0059070	0.7609679	0.7354264	0.7712164	0.3782982	0.0884798	0.0260348	0.7635087
300	0.5549537	0.0096360	0.0052728	0.5947358	0.6294775	0.6268936	0.5033035	0.1262239	0.0084661	0.6893815
350	0.5120980	0.0056760	0.0076552	0.6538921	0.6760438	0.8140540	0.5066198	0.0449325	0.0064576	0.6899943
400	0.5747555	0.0210258	0.0142418	0.6371226	0.6942876	0.5117506	0.4352991	0.0712859	0.0174095	0.5739904
450	0.6007710	0.0099517	0.0187458	0.5729704	0.6295570	0.6502043	0.2777287	0.0610572	0.0131106	0.6833646
500	0.5685662	0.0182407	0.0168899	0.5594591	0.7377224	0.7131207	0.3151487	0.0508792	0.0136076	0.7527838
550	0.4630912	0.1290028	0.0376399	0.6922822	0.5906235	0.6971445	0.2796009	0.2453205	0.0208770	0.7116029
600	0.6810422	0.2634061	0.0311420	0.6374899	0.6270345	0.7133285	0.2133238	0.5927022	0.0609534	0.8397322
650	0.5496894	0.1709049	0.0570205	0.5900619	0.7187890	0.6275164	0.0886777	0.6609901	0.0244118	0.8557065
700	0.5732744	0.1633193	0.0108644	0.5764610	0.7931091	0.6115905	0.0656462	0.9019764	0.0258283	0.7877025
750	0.6203964	0.1159082	0.0405062	0.5503101	0.6310874	0.7137010	0.0771523	0.6776770	0.0477202	0.6693645
800	0.6031423	0.1058115	0.0535331	0.6143424	0.8166244	0.8263808	0.0539565	0.7814902	0.0308990	0.8872579
850	0.6426915	0.0484219	0.0483328	0.5874654	0.5841356	0.8103898	0.0326487	0.7302334	0.0616742	0.7323822
900	0.7229290	0.0093734	0.0229565	0.6944473	0.6536073	0.7270147	0.0448835	0.7885071	0.0275499	0.7677306
950	0.7757189	0.0314607	0.0393024	0.7197614	0.7152435	0.7402385	0.0147308	0.8459824	0.0344510	0.8371787
1000	0.7054441	0.0168041	0.0567506	0.6062300	0.5854130	0.6595753	0.0422494	0.8274235	0.0684786	0.6326005

0	0.6617820	0.0218995	0.0500830	0.6021353	0.6873844	0.8651297	0.0149392	0.7771363	0.0213931	0.6211067
50	0.8158614	0.0075618	0.0388554	0.6753546	0.6636529	0.5160928	0.0412181	0.6822476	0.0541238	0.5506648
100	0.6716605	0.0164161	0.0180886	0.7937682	0.8119884	0.3714931	0.0142656	0.7001774	0.0955513	0.2598850
150	0.9782031	0.0141971	0.0364371	0.5454650	0.6694589	0.4898773	0.0435518	0.6460889	0.2451696	0.1976824
200	0.9431937	0.0084910	0.0300864	0.5613919	0.6313205	0.3133161	0.1496120	0.6113541	0.3538742	0.1629148
250	0.7164885	0.0014492	0.0284407	0.6023964	0.6764600	0.2883618	0.2487025	0.4696234	0.6254184	0.1022446
300	0.9734343	0.0000267	0.0685763	0.6950899	0.7052495	0.3373158	0.3396263	0.3805798	0.6528314	0.1021642
350	0.6728293	0.0006687	0.1036448	0.5788882	0.7310749	0.3582641	0.4300027	0.3398726	0.8350181	0.0602408
400	0.8670472	0.0106374	0.0319348	0.7758473	0.6750169	0.2517340	0.4642280	0.1804274	0.7657729	0.1290635
450	0.7515345	0.0184718	0.0397359	0.7585509	0.6201829	0.2489781	0.4880219	0.1883096	0.8825787	0.0394531
500	0.8384581	0.0245697	0.0340467	0.6812919	0.8025885	0.2319729	0.3889295	0.1901956	0.8340707	0.1008590
550	0.7215578	0.0117567	0.0403643	0.6795481	0.6874476	0.3091019	0.5657860	0.1545936	0.6040450	0.2318046
600	0.6519987	0.0269278	0.0286909	0.6338669	0.7355075	0.6684121	0.5068045	0.2024912	0.4688024	0.4870754
650	0.6887863	0.0118879	0.0360356	0.6288262	0.6358001	0.6092173	0.3820797	0.3118764	0.2178328	0.6601541
700	0.6505356	0.0283566	0.0542335	0.6021041	0.7874132	0.6895723	0.4311932	0.4387602	0.0961935	0.6787696
750	0.7707184	0.0061599	0.0664357	0.7352674	0.7510699	0.7338403	0.2623136	0.7122056	0.0915764	0.8552912
800	0.7825953	0.0153355	0.0820719	0.7264700	0.6097676	0.7170146	0.1613847	0.7218486	0.0481621	0.6724577
850	0.7943351	0.0249763	0.0577723	0.5410648	0.5773021	0.7550055	0.0780241	0.7852823	0.0544667	0.7591973
900	0.8326251	0.0226883	0.0241854	0.7323961	0.7541549	0.8458988	0.1060991	0.6537851	0.0609926	0.8154793
950	0.6864301	0.0215310	0.0433507	0.6132118	0.5985960	0.8101788	0.0538534	0.7186540	0.0379276	0.7666146
1000	0.7758602	0.0148086	0.0347471	0.5163229	0.7977513	0.8133656	0.0641467	0.8294093	0.0619806	0.7307514

0	0.6486902	0.0259897	0.0440719	0.5937473	0.6996692	0.7579951	0.0222488	0.7676560	0.0094010	0.6333487
50	0.7248298	0.0020040	0.0631963	0.7673222	0.6058797	0.8701967	0.0268399	0.8166628	0.0752818	0.7223448
100	0.7355111	0.0012737	0.0374599	0.6384786	0.5454365	0.8395257	0.0261774	0.7873485	0.0143636	0.6826898
150	0.7885715	0.0024959	0.0432220	0.6093034	0.6840420	0.8431067	0.0341104	0.7944431	0.0404391	0.7199586
200	0.6837301	0.0007965	0.0557918	0.6524568	0.5868687	0.7191678	0.0278133	0.8024199	0.0704519	0.6708961
250	0.6495254	0.0012056	0.0456536	0.6193363	0.6071751	0.8057830	0.0199415	0.8361795	0.0317903	0.5760342
300	0.6789996	0.0033050	0.0372170	0.7180740	0.6929441	0.8090065	0.0143566	0.6538650	0.0384384	0.7228114
350	0.6696366	0.0209501	0.0257920	0.6046178	0.7131349	0.8139288	0.0657518	0.7242887	0.0630733	0.7798443
400	0.7921516	0.0767856	0.0757907	0.6992172	0.7326572	0.8399752	0.0566125	0.7731374	0.0417733	0.4800572
450	0.8506859	0.0365249	0.0313905	0.6446139	0.6586169	0.6309646	0.0262727	0.7483249	0.0632518	0.6142567
500	0.6493559	0.0387543	0.0287925	0.6427497	0.7610156	0.7386288	0.0391551	0.6429278	0.0498793	0.4799795
550	0.8324412	0.0296875	0.0164350	0.5927470	0.7506335	0.7722452	0.0404887	0.7848470	0.0423676	0.5921083
600	0.6727093	0.1016955	0.0305422	0.7045128	0.8068956	0.8209195	0.0319933	0.7118211	0.0592753	0.7994529
650	0.6231649	0.3124631	0.0397152	0.6731257	0.7631850	0.6530704	0.0525128	0.7914450	0.0383534	0.8425002
700	0.5676378	0.3178902	0.0766859	0.7917778	0.6701239	0.7089857	0.1155547	0.8530328	0.0213067	0.6962929
750	0.6105856	0.0964383	0.0404058	0.6265365	0.7704506	0.6568971	0.0737500	0.7244933	0.0550744	0.6089360
800	0.6260739	0.0372459	0.0328978	0.6448488	0.6824419	0.7516292	0.0709456	0.8578862	0.0237950	0.5685772
850	0.7450121	0.0317628	0.0624091	0.6265176	0.6282938	0.7519275	0.0318817	0.6974559	0.0666699	0.6182601
900	0.7018019	0.0205841	0.0182592	0.5608845	0.5975610	0.7899936	0.0504855	0.6527005	0.0224197	0.6777265
950	0.7767866	0.0111111	0.0448300	0.5731217	0.5379835	0.7542230	0.0496941	0.7321558	0.0081371	0.7142112
1000	0.7544086	0.0673897	0.0161133	0.5690930	0.6505504	0.8529784	0.0182942	0.7116155	0.0116623	0.6652227

0	0.8647614	0.0237660	0.0322245	0.6156674	0.7643356	0.6295116	0.0254463	0.6269376	0.0109827	0.7936726
50	0.6873325	0.1383212	0.0271924	0.6040608	0.6138079	0.7072556	0.0061241	0.5510282	0.0475538	0.6615222
100	0.7056248	0.0552830	0.1136727	0.7000846	0.7626275	0.4732472	0.0355901	0.5354498	0.0270126	0.6623943
150	0.5876400	0.0369093	0.0592597	0.7549911	0.7342591	0.4152065	0.0374542	0.3903932	0.0468570	0.6126893
200	0.7621483	0.0465073	0.0333268	0.7281596	0.6171685	0.4534947	0.0273281	0.5417951	0.0378911	0.5721167
250	0.7418166	0.0341197	0.0420142	0.5894890	0.7482181	0.3955587	0.0216162	0.5038659	0.0393650	0.4738871
300	0.7734889	0.0291589	0.0521442	0.7075883	0.6361462	0.4095642	0.0385863	0.4728265	0.0544298	0.4263570
350	0.7303282	0.0558669	0.0381935	0.5811507	0.5101603	0.4315794	0.0218223	0.3817503	0.0726414	0.3894241
400	0.7117750	0.1740775	0.0273766	0.6547852	0.7502168	0.4719770	0.0629441	0.3011819	0.1080194	0.5186802
450	0.6466790	0.2983263	0.0464939	0.6714181	0.5404598	0.3052290	0.0808764	0.3360758	0.0764054	0.5061647
500	0.6212165	0.1689340	0.0570300	0.7377884	0.6554034	0.2791176	0.0535114	0.3459811	0.0696808	0.5053974
550	0.6569252	0.0814993	0.0515787	0.6621695	0.7101740	0.3713867	0.0979462	0.4270363	0.0749670	0.6120381
600	0.6061976	0.0403263	0.0980502	0.6342034	0.6629491	0.6844326	0.0604888	0.5933362	0.0638707	0.7495657
650	0.5838101	0.0384386	0.0820109	0.6116825	0.6608950	0.7598275	0.0486782	0.7123317	0.0329040	0.8143338
700	0.5974465	0.0165855	0.0543618	0.5797914	0.7388508	0.7658260	0.0437253	0.6026883	0.0219666	0.8161166
750	0.8296738	0.0041415	0.0247895	0.5457474	0.7125341	0.6409258	0.0328669	0.7857580	0.0514666	0.8447775
800	0.7625993	0.0101195	0.0593007	0.5519698	0.9189966	0.7814103	0.0358836	0.6580657	0.0284442	0.8173642
850	0.7015418	0.0080261	0.0260611	0.5566479	0.7993706	0.6715919	0.0250974	0.6400719	0.0421834	0.7822554
900	0.9473525	0.0487006	0.0238394	0.7138771	0.6778882	0.8110105	0.0183975	0.7150341	0.0136976	0.7924566
950	0.8179506	0.1334812	0.0213284	0.5128109	0.6651189	0.7360515	0.0141795	0.9384693	0.0328756	0.8403727
1000	0.6871913	0.1704719	0.0305192	0.6282936	0.6023235	0.6707070	0.0225659	0.8108809	0.0480220	0.8023689

0	0.7434456	0.0198716	0.0512814	0.6978551	0.6970343	0.7483471	0.0311958	0.8798344	0.0332220	0.7117902
50	0.5610780	0.0044053	0.0173040	0.6864204	0.7284737	0.6877518	0.0196959	0.7571938	0.0876809	0.5537254
100	0.4603607	0.1833016	0.0141801	0.6481338	0.7358104	0.6233142	0.0424019	0.6930019	0.0230807	0.3441672
150	0.2946430	0.4444149	0.0113612	0.5828471	0.8360292	0.5445854	0.0986717	0.8070786	0.1480533	0.1515460
200	0.1906030	0.5091270	0.0106541	0.6742272	0.6868442	0.4477146	0.2267101	0.6265287	0.3677297	0.0729822
250	0.1937674	0.5857859	0.0129080	0.5387495	0.6944051	0.5793098	0.3582444	0.5557661	0.5988785	0.0565619
300	0.1289821	0.7233942	0.0068327	0.6696705	0.7020057	0.4605535	0.4886894	0.4814215	0.7411940	0.0710008
350	0.1616917	0.8400132	0.0005545	0.5436528	0.5464112	0.4676697	0.4313475	0.2349129	0.7356140	0.0701552
400	0.0760720	0.6916745	0.0007712	0.5131533	0.7506045	0.2974340	0.4988888	0.2122837	0.8003320	0.0671818
450	0.0670526	0.7861024	0.0003262	0.6288300	0.6384102	0.3847876	0.5907904	0.2126512	0.8111366	0.0436661
500	0.1030474	0.7205519	0.0003784	0.4731503	0.5232424	0.4812983	0.4779133	0.2091081	0.9530870	0.0437101
550	0.1469582	0.7056087	0.0190445	0.5749253	0.6088363	0.5207047	0.5267335	0.1889007	0.6035096	0.3069915
600	0.2561565	0.5906200	0.0245833	0.5754910	0.6550238	0.4761606	0.4170035	0.1939543	0.5075357	0.4291844
650	0.2704207	0.4006210	0.0556159	0.6245158	0.5572548	0.6397457	0.4107224	0.2695352	0.2359530	0.6408001
700	0.4188766	0.2511167	0.0682379	0.5146562	0.7411808	0.5843342	0.3450274	0.5581897	0.1452250	0.6719869
750	0.4730120	0.1363929	0.0738150	0.6266872	0.5809039	0.6690736	0.2055038	0.5847550	0.1115555	0.8528612
800	0.5656907	0.0590031	0.0600272	0.6212756	0.5314514	0.7380474	0.2219668	0.6578556	0.0907352	0.7775773
850	0.6833462	0.0425014	0.0699496	0.6139872	0.6477434	0.7605148	0.0623126	0.6967950	0.0385199	0.7795823
900	0.7328435	0.0060321	0.0689481	0.6838145	0.7672150	0.7904746	0.0433393	0.6921729	0.0330975	0.7282861
950	0.7750274	0.0013853	0.0464959	0.8056661	0.6546021	0.8059641	0.0374484	0.7936004	0.0134653	0.7996851
1000	0.7449563	0.0004867	0.0951628	0.7190260	0.5958965	0.8359439	0.0464161	0.6941576	0.0552821	0.7323520

0	0.7965663	0.0340202	0.0362985	0.7893022	0.7584305	0.7684169	0.0309674	0.8215981	0.0151341	0.6785202
50	0.7813437	0.0134461	0.0188048	0.6329034	0.7014573	0.8502410	0.1186947	0.7459349	0.0319357	0.7290077
100	0.6934786	0.1711244	0.0076702	0.6769024	0.6489618	0.7898957	0.2800097	0.7513651	0.0248992	0.8049216
150	0.7245400	0.3885189	0.0195726	0.7451175	0.7209752	0.7028698	0.2582032	0.5881830	0.0470806	0.7756974
200	0.7372946	0.6155264	0.0034925	0.6467751	0.7274329	0.8020642	0.3422058	0.7239126	0.0481532	0.7279535
250	0.4668571	0.6916548	0.0011871	0.8949376	0.7983694	0.8704111	0.4513289	0.7407234	0.0648410	0.8288047
300	0.3388574	0.6652797	0.0013398	0.7524930	0.6886416	0.6677263	0.5762526	0.8101502	0.0491227	0.7414434
350	0.2248506	0.7938952	0.0036075	0.8320459	0.6918153	0.5703763	0.6578204	0.6582639	0.0532413	0.7192724
400	0.2093715	0.7953529	0.0008763	0.8443066	0.8319937	0.4620535	0.6533676	0.7541377	0.0689566	0.7131558
450	0.2254397	0.6852985	0.0003836	0.7531575	0.6191762	0.3547175	0.7850461	0.6544456	0.0481773	0.8047900
500	0.2407406	0.6381474	0.0043668	0.6659227	0.6848379	0.2322146	0.6809575	0.8067615	0.0614118	0.7684444
550	0.1971700	0.6596772	0.0102524	0.4587369	0.8076317	0.2673144	0.6250773	0.6598484	0.0433014	0.6192818
600	0.2358574	0.6511949	0.0187243	0.5509994	0.5595759	0.3219698	0.4888975	0.6970038	0.0303484	0.6699750
650	0.2626577	0.3341681	0.0434837	0.4343985	0.6717255	0.4247325	0.4694076	0.7627984	0.0262954	0.7206661
700	0.3728473	0.1864416	0.0674190	0.6240161	0.6035792	0.7020742	0.3280988	0.7872728	0.0475497	0.7051885
750	0.4420358	0.0752751	0.0255234	0.6791674	0.5486590	0.8413163	0.1568998	0.7266500	0.0540470	0.7163173
800	0.4919963	0.0243248	0.0656697	0.7292255	0.6121916	0.8521323	0.1071307	0.7909055	0.0548159	0.5939971
850	0.6709995	0.0161611	0.0686421	0.7013845	0.7004645	0.6977148	0.1148398	0.8672002	0.0165170	0.5670792
900	0.5692528	0.0446328	0.0647352	0.6164888	0.5982460	0.8123172	0.0582668	0.7600925	0.0304253	0.7758317
950	0.7357674	0.0226904	0.0554506	0.6677343	0.6677320	0.7264979	0.0497110	0.7430534	0.0170993	0.6670964
1000	0.7537986	0.0102437	0.0667407	0.7026820	0.6202780	0.6325175	0.0399216	0.7927069	0.0811826	0.7732008

0	0.6888538	0.0346030	0.0399456	0.7139387	0.6240993	0.7753038	0.0191182	0.8109266	0.0083074	0.6517241
50	0.8380208	0.0006981	0.0305331	0.6981518	0.6388886	0.6589622	0.0881261	0.7571168	0.0665485	0.9136328
100	0.7312628	0.0148492	0.0661366	0.6546745	0.7510994	0.4925653	0.0357477	0.7590988	0.0332794	0.7100824
150	0.7027085	0.0118280	0.0381534	0.6126659	0.7646616	0.3180425	0.0174067	0.5664786	0.0105510	0.7717572
200	0.7507020	0.0082366	0.0399824	0.6139370	0.5301646	0.3602421	0.0206682	0.6451911	0.0239027	0.7379657
250	0.6855305	0.0142267	0.0528657	0.6770869	0.6868360	0.3280929	0.0193910	0.7052308	0.0384811	0.8178620
300	0.6646709	0.0094541	0.0433540	0.5097684	0.5823283	0.3064250	0.0284205	0.6563261	0.0286104	0.7734661
350	0.6815691	0.0279040	0.0316999	0.3808378	0.5333703	0.2776587	0.0494244	0.6234255	0.0538823	0.7534117
400	0.6651208	0.0147935	0.0326313	0.5116192	0.6696270	0.3834716	0.0338149	0.8300179	0.0181211	0.7808000
450	0.7236024	0.0113383	0.0471063	0.5025527	0.5870108	0.2118895	0.0453338	0.5620768	0.0410254	0.6770000
500	0.6948329	0.0113335	0.0330419	0.4357489	0.7058920	0.3029682	0.0336055	0.6799538	0.0377997	0.8332000
550	0.7781574	0.0181854	0.1282179	0.4213829	0.6356858	0.4267997	0.0181984	0.7710945	0.0234220	0.7134940
600	0.8019511	0.0034517	0.0394412	0.3902267	0.6838962	0.6719715	0.0297148	0.6869891	0.0352307	0.6546638
650	0.7556749	0.0276669	0.0232089	0.5113422	0.7146671	0.6450396	0.0231903	0.7457363	0.0153584	0.7013945
700	0.6757430	0.0601172	0.0127804	0.6183315	0.6908072	0.7984769	0.0108502	0.8612758	0.0230543	0.8577570
750	0.7813408	0.1334720	0.0571193	0.6225076	0.6237181	0.9082655	0.0267642	0.6869800	0.0369575	0.7470958
800	0.7739587	0.0766045	0.0362037	0.6255783	0.5758156	0.7294362	0.0105709	0.7681899	0.0196956	0.7882628
850	0.6394823	0.1211662	0.0150216	0.6347342	0.6504393	0.6394636	0.0185462	0.6713481	0.0353955	0.8323366
900	0.7322908	0.1123662	0.0357242	0.6061505	0.6933607	0.7294036	0.0283406	0.6654454	0.0164714	0.7603378
950	0.7912975	0.1035685	0.0262196	0.6243865	0.7405621	0.6964902	0.0371884	0.7536455	0.0274846	0.8034790
1000	0.6825155	0.1323309	0.0468431	0.5560991	0.6191148	0.8621319	0.0296341	0.8366137	0.0439476	0.7081935
