YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C
0.1053444	0.0483274	0.0000000	0.0000000	0.6936110	0.0186118	0.4809019	0.4712742	0.2422796	0.5487307
0.1275607	0.0488470	0.0000000	0.0887581	0.6099045	0.7945766	0.0034512	0.0221086	0.0211635	0.0000000
0.1143786	0.0762468	0.3759324	0.3028180	0.0000000	0.0072782	0.8899488	0.6015355	0.4853056	0.0000000
0.0975842	0.0577021	0.2669766	0.6250538	0.8671303	0.0000000	0.0000000	0.6880074	0.6071568	0.4339876
