"Time"	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C
0	0.3955641	0.3258030	0.1530550	0.4503123	0.9837765	0.0620009	0.0494192	0.6079170	1.0000000	0.9294668
50	0.3839202	0.4929307	0.1459514	0.2949060	0.9837939	0.0619197	0.0494192	0.6079170	1.0000000	0.9303267
100	0.3145548	0.6073218	0.1140866	0.1456551	0.9838393	0.0607736	0.0494192	0.6079170	1.0000000	0.9400398
150	0.2148438	0.6223481	0.0797990	0.0759704	0.9840841	0.0579120	0.0494192	0.6079170	1.0000000	0.9600608
200	0.1329327	0.6011708	0.0570220	0.0490664	0.9846718	0.0548188	0.0494192	0.6079170	1.0000000	0.9777541
250	0.0812800	0.5789077	0.0446376	0.0395378	0.9854895	0.0525933	0.0494192	0.6079170	1.0000000	0.9887482
300	0.0529768	0.5646011	0.0385514	0.0362927	0.9863090	0.0512988	0.0494192	0.6079170	1.0000000	0.9945758
350	0.0386991	0.5570052	0.0357318	0.0351854	0.9869756	0.0506286	0.0494192	0.6079170	1.0000000	0.9974185
400	0.0318676	0.5533365	0.0344745	0.0347866	0.9874474	0.0503040	0.0494192	0.6079170	1.0000000	0.9987387
450	0.0287130	0.5516532	0.0339284	0.0346264	0.9877500	0.0501527	0.0494192	0.6079170	1.0000000	0.9993326
500	0.0272909	0.5509041	0.0336956	0.0345528	0.9879308	0.0500840	0.0494192	0.6079170	1.0000000	0.9995942
550	0.0329510	0.3134616	0.0339971	0.1880858	0.9880331	0.0500536	0.0494192	0.6079170	1.0000000	0.9997076
600	0.0849066	0.1378538	0.0416597	0.3355293	0.9880883	0.0500603	0.0494192	0.6079170	1.0000000	0.9997549
650	0.1747400	0.0885241	0.0638576	0.4043324	0.9881112	0.0502438	0.0494192	0.6079170	1.0000000	0.9997486
700	0.2587496	0.1072598	0.0918078	0.4308627	0.9880848	0.0509519	0.0494192	0.6079170	1.0000000	0.9994160
750	0.3177319	0.1577200	0.1152224	0.4402483	0.9879488	0.0524455	0.0494192	0.6079170	1.0000000	0.9973950
800	0.3530491	0.2119122	0.1308877	0.4435112	0.9876353	0.0545078	0.0494192	0.6079170	1.0000000	0.9915439
850	0.3722293	0.2545357	0.1400507	0.4448287	0.9871347	0.0566128	0.0494192	0.6079170	1.0000000	0.9816465
900	0.3820648	0.2826521	0.1450149	0.4456540	0.9865164	0.0583505	0.0494192	0.6079170	1.0000000	0.9700576
950	0.3870307	0.2993218	0.1476497	0.4464181	0.9858857	0.0595888	0.0494192	0.6079170	1.0000000	0.9594331
1000	0.3896473	0.3086732	0.1491207	0.4471812	0.9853290	0.0603912	0.0494192	0.6079170	1.0000000	0.9511185

0	0.3955641	0.3258030	0.1530550	0.4503123	0.9837765	0.0620009	0.0494192	0.6079170	1.0000000	0.9294668
50	0.5269879	0.3904097	0.3680915	0.4502760	0.9837358	0.0677433	0.0494192	0.6079170	1.0000000	0.8711597
100	0.6904433	0.6107694	0.6366881	0.4504950	0.9815108	0.1208171	0.0494192	0.6079170	1.0000000	0.6499792
150	0.7928812	0.7813871	0.8055065	0.4535637	0.9684355	0.2227494	0.0494192	0.6079170	1.0000000	0.4645028
200	0.8465565	0.8658796	0.8936055	0.4669266	0.9375298	0.3227541	0.0494192	0.6079170	1.0000000	0.3498671
250	0.8733403	0.9018258	0.9358462	0.4979155	0.8945406	0.3942545	0.0494192	0.6079170	1.0000000	0.2780538
300	0.8879428	0.9164340	0.9554113	0.5455211	0.8511741	0.4375656	0.0494192	0.6079170	1.0000000	0.2290546
350	0.8979381	0.9223819	0.9646669	0.6002852	0.8154239	0.4614421	0.0494192	0.6079170	1.0000000	0.1951231
400	0.9062379	0.9248840	0.9694918	0.6513741	0.7896273	0.4739449	0.0494192	0.6079170	1.0000000	0.1725756
450	0.9134316	0.9260132	0.9724121	0.6923136	0.7726402	0.4803939	0.0494192	0.6079170	1.0000000	0.1583777
500	0.9193854	0.9265860	0.9744065	0.7217168	0.7621420	0.4837986	0.0494192	0.6079170	1.0000000	0.1498452
550	0.8380342	0.9237315	0.8188059	0.7412356	0.7560397	0.4784511	0.0494192	0.6079170	1.0000000	0.1449942
600	0.7369390	0.9024276	0.6280405	0.7530824	0.7556990	0.4322530	0.0494192	0.6079170	1.0000000	0.1450108
650	0.6759870	0.8616929	0.5121855	0.7565630	0.7676933	0.3545406	0.0494192	0.6079170	1.0000000	0.1557367
700	0.6450395	0.8157928	0.4530845	0.7471484	0.7940757	0.2802830	0.0494192	0.6079170	1.0000000	0.1785828
750	0.6277188	0.7775982	0.4209980	0.7217634	0.8284342	0.2266257	0.0494192	0.6079170	1.0000000	0.2064442
800	0.6126991	0.7490415	0.3957555	0.6835379	0.8621031	0.1921690	0.0494192	0.6079170	1.0000000	0.2316994
850	0.5943336	0.7244057	0.3678826	0.6404311	0.8899063	0.1691778	0.0494192	0.6079170	1.0000000	0.2522643
900	0.5715478	0.6970986	0.3359886	0.6001394	0.9109245	0.1510633	0.0494192	0.6079170	1.0000000	0.2709757
950	0.5461247	0.6634294	0.3029338	0.5667207	0.9265733	0.1346011	0.0494192	0.6079170	1.0000000	0.2936540
1000	0.5207496	0.6234079	0.2722226	0.5406571	0.9386689	0.1192869	0.0494192	0.6079170	1.0000000	0.3278289

0	0.3955641	0.3258030	0.1530550	0.4503123	0.9837765	0.0620009	0.0494192	0.6079170	1.0000000	0.9294668
50	0.4400273	0.3243413	0.1460936	0.2985007	0.9838174	0.0601531	0.0173193	0.6078310	0.9973472	0.9303512
100	0.4591658	0.3012381	0.1146435	0.1526954	0.9842711	0.0529799	0.0033123	0.6074669	0.9954128	0.9400670
150	0.4337374	0.2393441	0.0804654	0.0845756	0.9856006	0.0450612	0.0006633	0.6070768	0.9946784	0.9600694
200	0.4001417	0.1667592	0.0575504	0.0581793	0.9875216	0.0392372	0.0002545	0.6068177	0.9944266	0.9778086
250	0.3753592	0.1117025	0.0449946	0.0487075	0.9894542	0.0357681	0.0001972	0.6066791	0.9943425	0.9888558
300	0.3606322	0.0790249	0.0387841	0.0453678	0.9910211	0.0339492	0.0001896	0.6066132	0.9943145	0.9947153
350	0.3528046	0.0621370	0.0358906	0.0441435	0.9921239	0.0330665	0.0001886	0.6065840	0.9943052	0.9975720
400	0.3489096	0.0540610	0.0345934	0.0436502	0.9928272	0.0326573	0.0001885	0.6065716	0.9943021	0.9988966
450	0.3470496	0.0503663	0.0340269	0.0434257	0.9932447	0.0324727	0.0001885	0.6065665	0.9943011	0.9994911
500	0.3461835	0.0487213	0.0337841	0.0433125	0.9934795	0.0323909	0.0001885	0.6065645	0.9943008	0.9997521
550	0.2685387	0.0480338	0.0341254	0.1909756	0.9935982	0.0333404	0.0322950	0.6066501	0.9969534	0.9998647
600	0.2158203	0.0496164	0.0418003	0.3328104	0.9934531	0.0384146	0.0463038	0.6070148	0.9988878	0.9999062
650	0.2381376	0.0630416	0.0633368	0.3992084	0.9927352	0.0440470	0.0489507	0.6074046	0.9996223	0.9998815
700	0.2858085	0.0991796	0.0902037	0.4253930	0.9915629	0.0481042	0.0493570	0.6076633	0.9998740	0.9995452
750	0.3271130	0.1525126	0.1127772	0.4355221	0.9902750	0.0511633	0.0494125	0.6078015	0.9999582	0.9977148
800	0.3546273	0.2060016	0.1281403	0.4399352	0.9890659	0.0538182	0.0494190	0.6078672	0.9999861	0.9925347
850	0.3708716	0.2479714	0.1374776	0.4423688	0.9879795	0.0561059	0.0494195	0.6078963	0.9999954	0.9837093
900	0.3799952	0.2762878	0.1428860	0.4440675	0.9870227	0.0579042	0.0494193	0.6079086	0.9999985	0.9731045
950	0.3851385	0.2938307	0.1460385	0.4454258	0.9862111	0.0591931	0.0494192	0.6079136	0.9999995	0.9629726
1000	0.3881876	0.3043412	0.1479760	0.4465555	0.9855584	0.0600603	0.0494192	0.6079157	0.9999998	0.9545973

0	0.3955641	0.3258030	0.1530550	0.4503123	0.9837765	0.0620009	0.0494192	0.6079170	1.0000000	0.9294668
50	0.5515153	0.3250481	0.1499295	0.3874403	0.9821590	0.1176455	0.0493862	0.6245171	1.0000000	0.9298723
100	0.7449425	0.3140728	0.1335674	0.3287738	0.9712261	0.1747703	0.0492757	0.6391230	1.0000000	0.9333924
150	0.8655487	0.2806646	0.1119359	0.3075771	0.9528744	0.2028354	0.0491856	0.6456517	1.0000000	0.9432532
200	0.9280641	0.2345078	0.0952689	0.3092571	0.9350524	0.2134325	0.0491396	0.6481945	1.0000000	0.9545033
250	0.9578785	0.1936285	0.0863755	0.3200756	0.9220382	0.2165899	0.0491201	0.6491410	1.0000000	0.9627935
300	0.9715266	0.1675094	0.0838344	0.3318660	0.9140766	0.2172347	0.0491126	0.6494874	1.0000000	0.9677181
350	0.9776785	0.1561343	0.0850949	0.3411504	0.9097656	0.2172771	0.0491097	0.6496133	1.0000000	0.9702868
400	0.9804602	0.1551469	0.0879310	0.3473102	0.9076217	0.2173121	0.0491087	0.6496590	1.0000000	0.9714198
450	0.9817385	0.1596812	0.0909124	0.3509594	0.9066002	0.2174511	0.0491083	0.6496756	1.0000000	0.9717019
500	0.9823392	0.1660323	0.0933649	0.3529615	0.9060992	0.2176590	0.0491082	0.6496816	1.0000000	0.9714979
550	0.8078483	0.1725326	0.0980953	0.4284577	0.9080787	0.1621843	0.0491367	0.6330836	1.0000000	0.9723779
600	0.6158288	0.1889623	0.1183673	0.4970848	0.9211323	0.1050192	0.0492403	0.6184785	1.0000000	0.9771806
650	0.5197221	0.2333831	0.1488489	0.5181383	0.9406421	0.0769690	0.0493324	0.6119500	1.0000000	0.9767661
700	0.4805215	0.2970547	0.1734912	0.5108939	0.9578938	0.0674142	0.0493827	0.6094073	1.0000000	0.9568206
750	0.4617014	0.3532395	0.1849708	0.4941636	0.9695158	0.0662565	0.0494050	0.6084609	1.0000000	0.9155504
800	0.4474815	0.3858999	0.1852597	0.4783636	0.9760081	0.0673983	0.0494138	0.6081145	1.0000000	0.8725423
850	0.4342895	0.3950816	0.1796237	0.4670859	0.9791217	0.0680755	0.0494172	0.6079886	1.0000000	0.8472536
900	0.4227341	0.3887612	0.1724900	0.4602680	0.9804808	0.0677132	0.0494184	0.6079429	1.0000000	0.8438315
950	0.4137236	0.3756448	0.1662642	0.4565756	0.9811360	0.0666857	0.0494189	0.6079264	1.0000000	0.8551894
1000	0.4074035	0.3618716	0.1617150	0.4546555	0.9815950	0.0654917	0.0494191	0.6079204	1.0000000	0.8721498

0	0.3955641	0.3258030	0.1530550	0.4503123	0.9837765	0.0620009	0.0494192	0.6079170	1.0000000	0.9294668
50	0.3892440	0.3907154	0.3692871	0.3650429	0.9773386	0.2571683	0.0187493	0.5804655	1.0000000	0.8699498
100	0.3521618	0.6115547	0.6388941	0.2887654	0.9312803	0.4811276	0.0055225	0.5563117	1.0000000	0.6321220
150	0.2994464	0.7821275	0.8079530	0.2749071	0.8511124	0.6337538	0.0031505	0.5455152	1.0000000	0.4035581
200	0.2630393	0.8664373	0.8960162	0.3058952	0.7679147	0.7280891	0.0028508	0.5413102	1.0000000	0.2451135
250	0.2573019	0.9022494	0.9381861	0.3547350	0.7001605	0.7818658	0.0028370	0.5397451	1.0000000	0.1498143
300	0.2775606	0.9167816	0.9576078	0.4004049	0.6521207	0.8105954	0.0028462	0.5391722	1.0000000	0.0969070
350	0.3104483	0.9226790	0.9664983	0.4341268	0.6209950	0.8252419	0.0028516	0.5389640	1.0000000	0.0689300
400	0.3440126	0.9251246	0.9706570	0.4559064	0.6020755	0.8324778	0.0028539	0.5388884	1.0000000	0.0545874
450	0.3718115	0.9261737	0.9726814	0.4689089	0.5911118	0.8359883	0.0028547	0.5388611	1.0000000	0.0473836
500	0.3921367	0.9266435	0.9737117	0.4763177	0.5849882	0.8376811	0.0028550	0.5388511	1.0000000	0.0438157
550	0.4164503	0.9225032	0.7724814	0.6458328	0.5854717	0.7066672	0.0335757	0.5662990	1.0000000	0.0435517
600	0.4797798	0.8931946	0.5698302	0.8042995	0.6108987	0.5225160	0.0467709	0.5904515	1.0000000	0.0559187
650	0.5556864	0.8451432	0.4954625	0.8655891	0.6650404	0.3738167	0.0491216	0.6012475	1.0000000	0.0901560
700	0.6128423	0.8085748	0.4848123	0.8598774	0.7329076	0.2821305	0.0494191	0.6054523	1.0000000	0.1390459
750	0.6423914	0.7925648	0.4831005	0.8125748	0.7958211	0.2371127	0.0494348	0.6070174	1.0000000	0.1837983
800	0.6466217	0.7852787	0.4667059	0.7463198	0.8432512	0.2164579	0.0494270	0.6075903	1.0000000	0.2152100
850	0.6315400	0.7739663	0.4323925	0.6814504	0.8747068	0.2020171	0.0494223	0.6077985	1.0000000	0.2350581
900	0.6047301	0.7518064	0.3875500	0.6293100	0.8951000	0.1848276	0.0494203	0.6078741	1.0000000	0.2491265
950	0.5737377	0.7174185	0.3419238	0.5914068	0.9099124	0.1638411	0.0494196	0.6079014	1.0000000	0.2639639
1000	0.5440929	0.6736038	0.3020854	0.5639961	0.9226459	0.1419932	0.0494193	0.6079113	1.0000000	0.2866849

0	0.3955641	0.3258030	0.1530550	0.4503123	0.9837765	0.0620009	0.0494192	0.6079170	1.0000000	0.9294668
50	0.3930335	0.3621865	0.1527998	0.4463612	0.9837935	0.0619791	0.0494192	0.6079170	1.0000000	0.9226625
100	0.3886575	0.3887801	0.1516101	0.4425751	0.9838069	0.0619260	0.0494192	0.6079170	1.0000000	0.9142893
150	0.3845245	0.3963208	0.1498830	0.4407988	0.9838248	0.0617771	0.0494192	0.6079170	1.0000000	0.9101924
200	0.3814731	0.3960125	0.1483522	0.4400977	0.9838602	0.0615420	0.0494192	0.6079170	1.0000000	0.9098098
250	0.3795444	0.3936334	0.1472910	0.4398203	0.9839190	0.0612875	0.0494192	0.6079170	1.0000000	0.9113432
300	0.3784384	0.3913533	0.1466487	0.4396795	0.9839943	0.0610699	0.0494192	0.6079170	1.0000000	0.9133710
350	0.3778327	0.3897249	0.1462834	0.4395726	0.9840731	0.0609103	0.0494192	0.6079170	1.0000000	0.9151623
400	0.3774959	0.3886991	0.1460737	0.4394734	0.9841439	0.0608042	0.0494192	0.6079170	1.0000000	0.9164946
450	0.3772929	0.3880817	0.1459433	0.4393822	0.9842008	0.0607376	0.0494192	0.6079170	1.0000000	0.9173998
500	0.3771555	0.3877031	0.1458527	0.4393041	0.9842429	0.0606961	0.0494192	0.6079170	1.0000000	0.9179903
550	0.3795095	0.3498843	0.1459785	0.4431551	0.9842724	0.0606710	0.0494192	0.6079170	1.0000000	0.9254899
600	0.3837621	0.3223054	0.1470569	0.4468673	0.9842915	0.0606886	0.0494192	0.6079170	1.0000000	0.9344108
650	0.3878007	0.3145203	0.1487030	0.4485905	0.9842967	0.0608062	0.0494192	0.6079170	1.0000000	0.9390547
700	0.3907760	0.3149669	0.1501824	0.4492536	0.9842787	0.0610161	0.0494192	0.6079170	1.0000000	0.9399237
750	0.3926455	0.3175897	0.1512108	0.4495031	0.9842335	0.0612547	0.0494192	0.6079170	1.0000000	0.9386994
800	0.3937071	0.3200794	0.1518305	0.4496230	0.9841681	0.0614645	0.0494192	0.6079170	1.0000000	0.9367943
850	0.3942802	0.3218455	0.1521792	0.4497145	0.9840959	0.0616210	0.0494192	0.6079170	1.0000000	0.9350080
900	0.3945930	0.3229481	0.1523766	0.4498028	0.9840289	0.0617258	0.0494192	0.6079170	1.0000000	0.9336333
950	0.3947785	0.3236043	0.1524981	0.4498869	0.9839741	0.0617919	0.0494192	0.6079170	1.0000000	0.9326789
1000	0.3949033	0.3240025	0.1525828	0.4499608	0.9839331	0.0618331	0.0494192	0.6079170	1.0000000	0.9320467

0	0.3955641	0.3258030	0.1530550	0.4503123	0.9837765	0.0620009	0.0494192	0.6079170	1.0000000	0.9294668
50	0.3954862	0.3255842	0.1529988	0.4502742	0.9837935	0.0619808	0.0494192	0.6079170	1.0000000	0.9297741
100	0.3954300	0.3254258	0.1529582	0.4502467	0.9838059	0.0619663	0.0494192	0.6079170	1.0000000	0.9299963
150	0.3953894	0.3253114	0.1529290	0.4502268	0.9838148	0.0619558	0.0494192	0.6079170	1.0000000	0.9301568
200	0.3953601	0.3252287	0.1529079	0.4502123	0.9838213	0.0619482	0.0494192	0.6079170	1.0000000	0.9302726
250	0.3953389	0.3251691	0.1528926	0.4502019	0.9838260	0.0619427	0.0494192	0.6079170	1.0000000	0.9303563
300	0.3953236	0.3251260	0.1528816	0.4501943	0.9838294	0.0619388	0.0494192	0.6079170	1.0000000	0.9304166
350	0.3953125	0.3250948	0.1528736	0.4501888	0.9838319	0.0619359	0.0494192	0.6079170	1.0000000	0.9304602
400	0.3953045	0.3250723	0.1528678	0.4501849	0.9838337	0.0619339	0.0494192	0.6079170	1.0000000	0.9304917
450	0.3952987	0.3250560	0.1528636	0.4501820	0.9838349	0.0619324	0.0494192	0.6079170	1.0000000	0.9305145
500	0.3952945	0.3250441	0.1528606	0.4501799	0.9838359	0.0619313	0.0494192	0.6079170	1.0000000	0.9305309
550	0.3952914	0.3250356	0.1528584	0.4501784	0.9838365	0.0619305	0.0494192	0.6079170	1.0000000	0.9305428
600	0.3952892	0.3250294	0.1528568	0.4501773	0.9838370	0.0619299	0.0494192	0.6079170	1.0000000	0.9305514
650	0.3952876	0.3250249	0.1528556	0.4501765	0.9838374	0.0619295	0.0494192	0.6079170	1.0000000	0.9305577
700	0.3952865	0.3250217	0.1528548	0.4501760	0.9838376	0.0619292	0.0494192	0.6079170	1.0000000	0.9305622
750	0.3952857	0.3250194	0.1528542	0.4501756	0.9838378	0.0619290	0.0494192	0.6079170	1.0000000	0.9305655
800	0.3952850	0.3250177	0.1528538	0.4501753	0.9838379	0.0619289	0.0494192	0.6079170	1.0000000	0.9305678
850	0.3952846	0.3250164	0.1528535	0.4501751	0.9838380	0.0619288	0.0494192	0.6079170	1.0000000	0.9305695
900	0.3952843	0.3250156	0.1528532	0.4501749	0.9838381	0.0619287	0.0494192	0.6079170	1.0000000	0.9305708
950	0.3952841	0.3250149	0.1528531	0.4501748	0.9838382	0.0619286	0.0494192	0.6079170	1.0000000	0.9305716
1000	0.3952839	0.3250145	0.1528529	0.4501747	0.9838382	0.0619286	0.0494192	0.6079170	1.0000000	0.9305723

0	0.3955641	0.3258030	0.1530550	0.4503123	0.9837765	0.0620009	0.0494192	0.6079170	1.0000000	0.9294668
50	0.4235968	0.6291177	0.1532409	0.4617409	0.9012892	0.1436115	0.0183987	0.6079170	1.0000000	0.9295056
100	0.4652507	0.8560072	0.1598442	0.5345432	0.7856309	0.2241896	0.0048626	0.6079170	1.0000000	0.9248700
150	0.5142926	0.9374380	0.1894607	0.6514752	0.6984398	0.2649569	0.0023025	0.6079170	1.0000000	0.9012956
200	0.5718259	0.9640628	0.2489621	0.7596415	0.6426464	0.2864266	0.0019073	0.6079170	1.0000000	0.8215595
250	0.6276199	0.9750935	0.3241161	0.8353378	0.6092682	0.3052705	0.0018518	0.6079170	1.0000000	0.6622037
300	0.6727608	0.9814990	0.3950986	0.8811602	0.5886433	0.3293458	0.0018444	0.6079170	1.0000000	0.4916526
350	0.7048825	0.9856313	0.4508898	0.9074476	0.5736600	0.3582902	0.0018434	0.6079170	1.0000000	0.3652318
400	0.7259142	0.9882153	0.4899992	0.9230709	0.5604881	0.3874587	0.0018433	0.6079170	1.0000000	0.2850971
450	0.7390808	0.9897649	0.5157389	0.9334722	0.5479926	0.4126528	0.0018433	0.6079170	1.0000000	0.2362723
500	0.7472672	0.9906760	0.5323829	0.9413084	0.5364748	0.4321266	0.0018433	0.6079170	1.0000000	0.2059129
550	0.7389890	0.9078598	0.5433077	0.9439636	0.5959626	0.3672603	0.0328637	0.6079170	1.0000000	0.1890630
600	0.7246083	0.8480691	0.5485488	0.9207320	0.6920684	0.2985586	0.0463998	0.6079170	1.0000000	0.1918527
650	0.7103357	0.8277011	0.5421050	0.8626753	0.7705726	0.2658564	0.0489599	0.6079170	1.0000000	0.2057779
700	0.6909475	0.8182849	0.5174598	0.7862115	0.8233520	0.2494228	0.0493551	0.6079170	1.0000000	0.2198167
750	0.6635557	0.8052339	0.4751170	0.7141253	0.8559376	0.2338287	0.0494107	0.6079170	1.0000000	0.2307618
800	0.6303260	0.7824474	0.4233728	0.6581449	0.8768418	0.2127941	0.0494181	0.6079170	1.0000000	0.2401452
850	0.5960736	0.7486429	0.3723958	0.6181116	0.8928649	0.1870373	0.0494190	0.6079170	1.0000000	0.2511691
900	0.5647957	0.7062097	0.3286091	0.5886846	0.9076098	0.1605719	0.0494191	0.6079170	1.0000000	0.2678677
950	0.5380320	0.6597357	0.2935743	0.5647667	0.9219216	0.1370766	0.0494191	0.6079170	1.0000000	0.2949287
1000	0.5153522	0.6136576	0.2659222	0.5436060	0.9352205	0.1182199	0.0494192	0.6079170	1.0000000	0.3363208

0	0.3955641	0.3258030	0.1530550	0.4503123	0.9837765	0.0620009	0.0494192	0.6079170	1.0000000	0.9294668
50	0.4790598	0.3812005	0.3309602	0.3591157	0.9837475	0.0665038	0.0494192	0.6079170	1.0000000	0.8800282
100	0.5683550	0.5826235	0.5498503	0.2716315	0.9820631	0.1069772	0.0494192	0.6079170	1.0000000	0.6660721
150	0.6080150	0.7490636	0.6845971	0.2319220	0.9723682	0.1863665	0.0494192	0.6079170	1.0000000	0.4767901
200	0.6185678	0.8357993	0.7534721	0.2212118	0.9491545	0.2671084	0.0494192	0.6079170	1.0000000	0.3605035
250	0.6195121	0.8741968	0.7858368	0.2274823	0.9158804	0.3266845	0.0494192	0.6079170	1.0000000	0.2926484
300	0.6202603	0.8902676	0.8005133	0.2441690	0.8812172	0.3636172	0.0494192	0.6079170	1.0000000	0.2503452
350	0.6239348	0.8969328	0.8073027	0.2655336	0.8518206	0.3842869	0.0494192	0.6079170	1.0000000	0.2225056
400	0.6305457	0.8997589	0.8108104	0.2865486	0.8301109	0.3952031	0.0494192	0.6079170	1.0000000	0.2042191
450	0.6387859	0.9010394	0.8130109	0.3040895	0.8155492	0.4008662	0.0494192	0.6079170	1.0000000	0.1926080
500	0.6471463	0.9017020	0.8146459	0.3171334	0.8064152	0.4038944	0.0494192	0.6079170	1.0000000	0.1855193
550	0.5601847	0.8957747	0.6273570	0.4623344	0.8011143	0.3949614	0.0494192	0.6079170	1.0000000	0.1815232
600	0.4946395	0.8501912	0.4240872	0.5995891	0.8027617	0.3318154	0.0494192	0.6079170	1.0000000	0.1841536
650	0.4979575	0.7651940	0.3374478	0.6598278	0.8201026	0.2435026	0.0494192	0.6079170	1.0000000	0.2056031
700	0.5237553	0.6901924	0.3188661	0.6672360	0.8519073	0.1773847	0.0494192	0.6079170	1.0000000	0.2464095
750	0.5428847	0.6525246	0.3177331	0.6425432	0.8868122	0.1417515	0.0494192	0.6079170	1.0000000	0.2852933
800	0.5462240	0.6378145	0.3101102	0.6035197	0.9154711	0.1254189	0.0494192	0.6079170	1.0000000	0.3115998
850	0.5350540	0.6242684	0.2914109	0.5644189	0.9352314	0.1165257	0.0494192	0.6079170	1.0000000	0.3322788
900	0.5149653	0.6006284	0.2661850	0.5328579	0.9478056	0.1085248	0.0494192	0.6079170	1.0000000	0.3600818
950	0.4920853	0.5659603	0.2405628	0.5102946	0.9560172	0.0997764	0.0494192	0.6079170	1.0000000	0.4067004
1000	0.4708274	0.5251044	0.2185339	0.4949126	0.9620032	0.0910457	0.0494192	0.6079170	1.0000000	0.4765867
