"Time"	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W
700	0.0219242	0.9999943	0.4109562	0.4830677	0.5917165	0.3676886	1.0000000	0.3510973	0.6144242	1.0000000
750	0.0219243	0.9999923	0.3870014	0.4614244	0.6509970	0.3745995	1.0000000	0.3171632	0.5820864	1.0000000
800	0.0219244	0.9999898	0.3702708	0.4514604	0.6770064	0.3768923	1.0000000	0.2937953	0.5519840	1.0000000
850	0.0219245	0.9999872	0.3600203	0.4470792	0.6877375	0.3776308	1.0000000	0.2797374	0.5299769	1.0000000
900	0.0219246	0.9999849	0.3542705	0.4452104	0.6919861	0.3778640	1.0000000	0.2719982	0.5160390	1.0000000
950	0.0219247	0.9999832	0.3512400	0.4444305	0.6936185	0.3779366	1.0000000	0.2679972	0.5079556	1.0000000
1000	0.0219248	0.9999821	0.3497142	0.4441107	0.6942315	0.3779591	1.0000000	0.2660239	0.5035259	1.0000000

0	0.0219251	0.9999809	0.3485405	0.4439422	0.6945857	0.3779689	1.0000000	0.2643046	0.4988439	1.0000000
50	0.0219251	0.9999808	0.3484299	0.4439175	0.6945857	0.3779689	1.0000000	0.2643051	0.3623930	0.9659096
100	0.0219251	0.9999807	0.3483758	0.4439069	0.6945856	0.3779689	1.0000000	0.2643071	0.2128021	0.9288825
150	0.0219251	0.9999807	0.3483499	0.4439024	0.6945856	0.3779689	1.0000000	0.2643098	0.1309256	0.9088757
200	0.0219251	0.9999807	0.3483377	0.4439006	0.6945856	0.3779689	1.0000000	0.2643122	0.0934489	0.8998592
250	0.0219251	0.9999807	0.3483320	0.4438999	0.6945856	0.3779689	1.0000000	0.2643138	0.0776081	0.8961157
300	0.0219251	0.9999807	0.3483294	0.4438996	0.6945856	0.3779689	1.0000000	0.2643147	0.0711935	0.8946300
350	0.0219251	0.9999807	0.3483283	0.4438995	0.6945856	0.3779689	1.0000000	0.2643152	0.0686612	0.8940562
400	0.0219251	0.9999807	0.3483278	0.4438994	0.6945856	0.3779689	1.0000000	0.2643155	0.0676773	0.8938385
450	0.0219251	0.9999807	0.3483276	0.4438994	0.6945856	0.3779689	1.0000000	0.2643156	0.0672989	0.8937568
500	0.0219251	0.9999807	0.3483275	0.4438994	0.6945856	0.3779689	1.0000000	0.2643157	0.0671544	0.8937264
550	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643155	0.2035515	0.9278056
600	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643140	0.3531221	0.9648285
650	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643116	0.4349910	0.9848338
700	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643092	0.4724649	0.9938498
750	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643074	0.4883046	0.9975931
800	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643063	0.4947187	0.9990787
850	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643056	0.4972508	0.9996525
900	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643053	0.4982346	0.9998702
950	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643051	0.4986129	0.9999518
1000	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4987574	0.9999822

0	0.0219251	0.9999809	0.3485405	0.4439422	0.6945857	0.3779689	1.0000000	0.2643046	0.4988439	1.0000000
50	0.0219251	0.9999812	0.3626241	0.4037552	0.6945857	0.3779689	1.0000000	0.2643051	0.4988449	1.0000000
100	0.0219250	0.9999829	0.3660691	0.3550497	0.6945856	0.3779689	1.0000000	0.2643070	0.4988454	1.0000000
150	0.0219250	0.9999838	0.3549630	0.3254141	0.6945856	0.3779689	1.0000000	0.2643095	0.4988460	1.0000000
200	0.0219249	0.9999826	0.3407399	0.3104373	0.6945856	0.3779689	1.0000000	0.2643115	0.4988467	1.0000000
250	0.0219250	0.9999799	0.3294061	0.3035012	0.6945856	0.3779689	1.0000000	0.2643128	0.4988474	1.0000000
300	0.0219251	0.9999765	0.3220365	0.3004469	0.6945856	0.3779689	1.0000000	0.2643136	0.4988480	1.0000000
350	0.0219252	0.9999734	0.3177709	0.2991454	0.6945856	0.3779689	1.0000000	0.2643140	0.4988484	1.0000000
400	0.0219253	0.9999710	0.3154814	0.2986037	0.6945856	0.3779689	1.0000000	0.2643142	0.4988487	1.0000000
450	0.0219255	0.9999694	0.3143158	0.2983825	0.6945856	0.3779689	1.0000000	0.2643143	0.4988489	1.0000000
500	0.0219256	0.9999684	0.3137450	0.2982938	0.6945856	0.3779689	1.0000000	0.2643144	0.4988490	1.0000000
550	0.0219257	0.9999667	0.2977039	0.3384222	0.6945856	0.3779689	1.0000000	0.2643143	0.4988490	1.0000000
600	0.0219258	0.9999615	0.2946184	0.3871052	0.6945856	0.3779689	1.0000000	0.2643135	0.4988490	1.0000000
650	0.0219260	0.9999591	0.3070469	0.4167329	0.6945856	0.3779689	1.0000000	0.2643117	0.4988488	1.0000000
700	0.0219261	0.9999624	0.3218310	0.4317079	0.6945856	0.3779689	1.0000000	0.2643097	0.4988484	1.0000000
750	0.0219260	0.9999679	0.3330815	0.4386443	0.6945856	0.3779689	1.0000000	0.2643079	0.4988478	1.0000000
800	0.0219259	0.9999728	0.3401671	0.4416987	0.6945856	0.3779689	1.0000000	0.2643067	0.4988473	1.0000000
850	0.0219256	0.9999762	0.3441780	0.4429994	0.6945856	0.3779689	1.0000000	0.2643059	0.4988467	1.0000000
900	0.0219254	0.9999782	0.3462971	0.4435396	0.6945856	0.3779689	1.0000000	0.2643055	0.4988464	1.0000000
950	0.0219253	0.9999794	0.3473637	0.4437591	0.6945856	0.3779689	1.0000000	0.2643052	0.4988461	1.0000000
1000	0.0219252	0.9999800	0.3478813	0.4438465	0.6945856	0.3779689	1.0000000	0.2643051	0.4988459	1.0000000

0	0.0219251	0.9999809	0.3485405	0.4439422	0.6945857	0.3779689	1.0000000	0.2643046	0.4988439	1.0000000
50	0.0219251	0.9999808	0.3484299	0.4439175	0.6945857	0.3779689	1.0000000	0.2643048	0.4988449	1.0000000
100	0.0219251	0.9999807	0.3483758	0.4439069	0.6945856	0.3779689	1.0000000	0.2643049	0.4988453	1.0000000
150	0.0219251	0.9999807	0.3483499	0.4439024	0.6945856	0.3779689	1.0000000	0.2643049	0.4988455	1.0000000
200	0.0219251	0.9999807	0.3483377	0.4439006	0.6945856	0.3779689	1.0000000	0.2643050	0.4988456	1.0000000
250	0.0219251	0.9999807	0.3483320	0.4438999	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
300	0.0219251	0.9999807	0.3483294	0.4438996	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
350	0.0219251	0.9999807	0.3483283	0.4438995	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
400	0.0219251	0.9999807	0.3483278	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
450	0.0219251	0.9999807	0.3483276	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
500	0.0219251	0.9999807	0.3483275	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
550	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
600	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
650	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
700	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
750	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
800	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
850	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
900	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
950	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000
1000	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2643050	0.4988457	1.0000000

0	0.0219251	0.9999809	0.3485405	0.4439422	0.6945857	0.3779689	1.0000000	0.2643046	0.4988439	1.0000000
50	0.0219250	0.9999842	0.5608925	0.4439175	0.6945857	0.3779689	1.0000000	0.2294173	0.4978619	1.0000000
100	0.0219249	0.9999918	0.7687591	0.4439066	0.6945856	0.3779689	1.0000000	0.1883650	0.4933432	1.0000000
150	0.0219246	0.9999965	0.8731669	0.4439007	0.6945856	0.3779689	1.0000000	0.1641116	0.4883260	1.0000000
200	0.0219244	0.9999986	0.9187681	0.4438960	0.6945856	0.3779689	1.0000000	0.1521618	0.4849052	1.0000000
250	0.0219242	0.9999994	0.9377643	0.4438916	0.6945856	0.3779689	1.0000000	0.1467427	0.4830127	1.0000000
300	0.0219241	0.9999997	0.9455350	0.4438878	0.6945856	0.3779689	1.0000000	0.1443959	0.4820700	1.0000000
350	0.0219241	0.9999998	0.9486906	0.4438850	0.6945856	0.3779689	1.0000000	0.1434081	0.4816271	1.0000000
400	0.0219240	0.9999998	0.9499682	0.4438832	0.6945856	0.3779689	1.0000000	0.1429998	0.4814263	1.0000000
450	0.0219240	0.9999999	0.9504848	0.4438820	0.6945856	0.3779689	1.0000000	0.1428333	0.4813372	1.0000000
500	0.0219240	0.9999999	0.9506935	0.4438813	0.6945856	0.3779689	1.0000000	0.1427659	0.4812984	1.0000000
550	0.0219240	0.9999998	0.7383066	0.4438810	0.6945856	0.3779689	1.0000000	0.1776264	0.4813913	1.0000000
600	0.0219240	0.9999995	0.5304152	0.4438808	0.6945856	0.3779689	1.0000000	0.2186680	0.4824787	1.0000000
650	0.0219240	0.9999979	0.4259954	0.4438807	0.6945856	0.3779689	1.0000000	0.2429172	0.4853019	1.0000000
700	0.0219241	0.9999945	0.3803888	0.4438809	0.6945856	0.3779689	1.0000000	0.2548653	0.4891310	1.0000000
750	0.0219242	0.9999901	0.3613904	0.4438816	0.6945856	0.3779689	1.0000000	0.2602837	0.4926882	1.0000000
800	0.0219244	0.9999863	0.3536189	0.4438832	0.6945856	0.3779689	1.0000000	0.2626302	0.4953007	1.0000000
850	0.0219246	0.9999837	0.3504634	0.4438856	0.6945856	0.3779689	1.0000000	0.2636179	0.4969475	1.0000000
900	0.0219248	0.9999822	0.3491866	0.4438886	0.6945856	0.3779689	1.0000000	0.2640261	0.4978835	1.0000000
950	0.0219249	0.9999814	0.3486712	0.4438915	0.6945856	0.3779689	1.0000000	0.2641926	0.4983779	1.0000000
1000	0.0219250	0.9999810	0.3484638	0.4438940	0.6945856	0.3779689	1.0000000	0.2642599	0.4986255	1.0000000

0	0.0219251	0.9999809	0.3485405	0.4439422	0.6945857	0.3779689	1.0000000	0.2643046	0.4988439	1.0000000
50	0.0219250	0.9999863	0.4467908	0.4439180	0.6776236	0.3023960	0.7558804	0.2667858	0.4988793	0.7311477
100	0.0219248	0.9999930	0.5429953	0.4439191	0.6146778	0.2940189	0.5966540	0.2852008	0.4999053	0.4391360
150	0.0219246	0.9999968	0.5913204	0.4439470	0.6015047	0.3521802	0.5488143	0.3174909	0.5052213	0.2813531
200	0.0219243	0.9999985	0.6124315	0.4439653	0.6477166	0.4046172	0.5370000	0.3444660	0.5175988	0.2102448
250	0.0219242	0.9999992	0.6212281	0.4439504	0.7002947	0.4338702	0.5343362	0.3568744	0.5340195	0.1807222
300	0.0219241	0.9999995	0.6248240	0.4439171	0.7361268	0.4470086	0.5337662	0.3583394	0.5477647	0.1690050
350	0.0219241	0.9999996	0.6262787	0.4438840	0.7558106	0.4522231	0.5336483	0.3551778	0.5551993	0.1644799
400	0.0219240	0.9999996	0.6268620	0.4438592	0.7653936	0.4541364	0.5336245	0.3513490	0.5570973	0.1627628
450	0.0219240	0.9999996	0.6270935	0.4438433	0.7697042	0.4548019	0.5336198	0.3483647	0.5559408	0.1621189
500	0.0219240	0.9999996	0.6271841	0.4438340	0.7715361	0.4550250	0.5336188	0.3464340	0.5538014	0.1618793
550	0.0219240	0.9999992	0.5288499	0.4438287	0.7808656	0.5146067	0.7777382	0.3376917	0.5514669	0.4306430
600	0.0219240	0.9999978	0.4325981	0.4438230	0.8004382	0.4932979	0.9369646	0.3090715	0.5448593	0.7226220
650	0.0219241	0.9999947	0.3842511	0.4438166	0.7950724	0.4407202	0.9848043	0.2812460	0.5317788	0.8803929
700	0.0219242	0.9999905	0.3631334	0.4438154	0.7683076	0.4057534	0.9966186	0.2643113	0.5179065	0.9514968
750	0.0219244	0.9999867	0.3543362	0.4438230	0.7390705	0.3889097	0.9992824	0.2573796	0.5075789	0.9810178
800	0.0219246	0.9999839	0.3507400	0.4438376	0.7178837	0.3819661	0.9998524	0.2564801	0.5014479	0.9927344
850	0.0219248	0.9999823	0.3492841	0.4438545	0.7056100	0.3793564	0.9999703	0.2581004	0.4984877	0.9972592
900	0.0219249	0.9999814	0.3486998	0.4438696	0.6994337	0.3784333	0.9999941	0.2601680	0.4974528	0.9989763
950	0.0219250	0.9999810	0.3484682	0.4438810	0.6966059	0.3781203	0.9999988	0.2618348	0.4973854	0.9996202
1000	0.0219250	0.9999808	0.3483782	0.4438887	0.6953942	0.3780173	0.9999998	0.2629413	0.4976873	0.9998598

0	0.0219251	0.9999809	0.3485405	0.4439422	0.6945857	0.3779689	1.0000000	0.2643046	0.4988439	1.0000000
50	0.0219251	0.9999808	0.3484299	0.4439175	0.6945857	0.3779689	1.0000000	0.1983910	0.4971901	0.7937423
100	0.0219251	0.9999807	0.3483758	0.4439069	0.6945856	0.3779689	1.0000000	0.1208300	0.4910570	0.5697172
150	0.0219251	0.9999807	0.3483499	0.4439024	0.6945856	0.3779689	1.0000000	0.0750074	0.4857631	0.4486697
200	0.0219251	0.9999807	0.3483377	0.4439006	0.6945856	0.3779689	1.0000000	0.0524303	0.4828586	0.3941169
250	0.0219251	0.9999807	0.3483320	0.4438999	0.6945856	0.3779689	1.0000000	0.0421918	0.4815185	0.3714678
300	0.0219251	0.9999807	0.3483294	0.4438996	0.6945856	0.3779689	1.0000000	0.0377579	0.4809489	0.3624786
350	0.0219251	0.9999807	0.3483283	0.4438995	0.6945856	0.3779689	1.0000000	0.0358914	0.4807173	0.3590071
400	0.0219251	0.9999807	0.3483278	0.4438994	0.6945856	0.3779689	1.0000000	0.0351201	0.4806256	0.3576898
450	0.0219251	0.9999807	0.3483276	0.4438994	0.6945856	0.3779689	1.0000000	0.0348054	0.4805899	0.3571957
500	0.0219251	0.9999807	0.3483275	0.4438994	0.6945856	0.3779689	1.0000000	0.0346781	0.4805761	0.3570119
550	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.1005409	0.4805736	0.5632016
600	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.1780817	0.4807797	0.7872016
650	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2238962	0.4822682	0.9082400
700	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2464701	0.4856412	0.9627894
750	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2567073	0.4897595	0.9854372
800	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2611406	0.4932948	0.9944260
850	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2630068	0.4957453	0.9978974
900	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2637779	0.4972256	0.9992146
950	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2640926	0.4980404	0.9997086
1000	0.0219251	0.9999807	0.3483274	0.4438994	0.6945856	0.3779689	1.0000000	0.2642198	0.4984604	0.9998924

0	0.0219251	0.9999809	0.3485405	0.4439422	0.6945857	0.3779689	1.0000000	0.2643046	0.4988439	1.0000000
50	0.0219250	0.9999841	0.4634189	0.4439175	0.6945857	0.3779689	1.0000000	0.2643051	0.3861182	1.0000000
100	0.0219249	0.9999909	0.5758957	0.4439066	0.6945856	0.3779689	1.0000000	0.2643067	0.2625371	1.0000000
150	0.0219247	0.9999955	0.6323913	0.4439008	0.6945856	0.3779689	1.0000000	0.2643090	0.1948967	1.0000000
200	0.0219244	0.9999978	0.6570658	0.4438963	0.6945856	0.3779689	1.0000000	0.2643111	0.1639361	1.0000000
250	0.0219242	0.9999988	0.6673438	0.4438921	0.6945856	0.3779689	1.0000000	0.2643125	0.1508497	1.0000000
300	0.0219241	0.9999992	0.6715476	0.4438884	0.6945856	0.3779689	1.0000000	0.2643133	0.1455504	1.0000000
350	0.0219241	0.9999993	0.6732542	0.4438857	0.6945856	0.3779689	1.0000000	0.2643138	0.1434585	1.0000000
400	0.0219241	0.9999994	0.6739447	0.4438838	0.6945856	0.3779689	1.0000000	0.2643140	0.1426456	1.0000000
450	0.0219240	0.9999994	0.6742237	0.4438826	0.6945856	0.3779689	1.0000000	0.2643141	0.1423331	1.0000000
500	0.0219240	0.9999994	0.6743362	0.4438819	0.6945856	0.3779689	1.0000000	0.2643142	0.1422137	1.0000000
550	0.0219240	0.9999992	0.5593879	0.4438815	0.6945856	0.3779689	1.0000000	0.2643140	0.2548950	1.0000000
600	0.0219240	0.9999982	0.4468728	0.4438813	0.6945856	0.3779689	1.0000000	0.2643127	0.3784594	1.0000000
650	0.0219241	0.9999955	0.3903586	0.4438813	0.6945856	0.3779689	1.0000000	0.2643106	0.4460935	1.0000000
700	0.0219242	0.9999913	0.3656754	0.4438817	0.6945856	0.3779689	1.0000000	0.2643085	0.4770518	1.0000000
750	0.0219244	0.9999873	0.3553932	0.4438829	0.6945856	0.3779689	1.0000000	0.2643070	0.4901374	1.0000000
800	0.0219246	0.9999843	0.3511874	0.4438851	0.6945856	0.3779689	1.0000000	0.2643061	0.4954363	1.0000000
850	0.0219247	0.9999825	0.3494801	0.4438878	0.6945856	0.3779689	1.0000000	0.2643055	0.4975281	1.0000000
900	0.0219249	0.9999816	0.3487897	0.4438907	0.6945856	0.3779689	1.0000000	0.2643053	0.4983408	1.0000000
950	0.0219249	0.9999811	0.3485115	0.4438934	0.6945856	0.3779689	1.0000000	0.2643051	0.4986534	1.0000000
1000	0.0219250	0.9999808	0.3483998	0.4438954	0.6945856	0.3779689	1.0000000	0.2643050	0.4987727	1.0000000

0	0.0219251	0.9999809	0.3485405	0.4439422	0.6945857	0.3779689	1.0000000	0.2643046	0.4988439	1.0000000
50	0.0219250	0.9999838	0.5145100	0.4439166	0.7059379	0.3824368	0.9074565	0.2648975	0.4988536	1.0000000
100	0.0219249	0.9999912	0.6769854	0.4439013	0.7204887	0.4035651	0.8470953	0.2680293	0.4990534	1.0000000
150	0.0219247	0.9999960	0.7585938	0.4438873	0.7399015	0.4275770	0.8289597	0.2716353	0.4997386	1.0000000
200	0.0219244	0.9999982	0.7942362	0.4438716	0.7596961	0.4433047	0.8244810	0.2732342	0.5007230	1.0000000
250	0.0219242	0.9999992	0.8090825	0.4438552	0.7744232	0.4511340	0.8234712	0.2727701	0.5014998	1.0000000
300	0.0219241	0.9999995	0.8151543	0.4438408	0.7833008	0.4544615	0.8232551	0.2713244	0.5017778	1.0000000
350	0.0219241	0.9999996	0.8176188	0.4438299	0.7879572	0.4557417	0.8232104	0.2698063	0.5016137	1.0000000
400	0.0219240	0.9999997	0.8186157	0.4438225	0.7901742	0.4562023	0.8232014	0.2686257	0.5012224	1.0000000
450	0.0219240	0.9999997	0.8190182	0.4438180	0.7911579	0.4563605	0.8231996	0.2678447	0.5007952	1.0000000
500	0.0219240	0.9999997	0.8191805	0.4438154	0.7915718	0.4564131	0.8231992	0.2673799	0.5004363	1.0000000
550	0.0219240	0.9999997	0.6531498	0.4438144	0.7831976	0.4500932	0.9157426	0.2661119	0.5001595	1.0000000
600	0.0219240	0.9999991	0.4906339	0.4438161	0.7706113	0.4255575	0.9761039	0.2617967	0.4996805	1.0000000
650	0.0219240	0.9999970	0.4090059	0.4438209	0.7515745	0.4021361	0.9942394	0.2577777	0.4987196	1.0000000
700	0.0219241	0.9999932	0.3733555	0.4438296	0.7308399	0.3884202	0.9987181	0.2563007	0.4976233	1.0000000
750	0.0219243	0.9999889	0.3585074	0.4438417	0.7146228	0.3820463	0.9997280	0.2570595	0.4968669	1.0000000
800	0.0219245	0.9999854	0.3524371	0.4438553	0.7045209	0.3794526	0.9999440	0.2588497	0.4966325	1.0000000
850	0.0219247	0.9999832	0.3499763	0.4438680	0.6991267	0.3784830	0.9999887	0.2606927	0.4968257	1.0000000
900	0.0219248	0.9999819	0.3489838	0.4438784	0.6965382	0.3781409	0.9999978	0.2621309	0.4972422	1.0000000
950	0.0219249	0.9999812	0.3485858	0.4438861	0.6953871	0.3780250	0.9999996	0.2630892	0.4977002	1.0000000
1000	0.0219250	0.9999809	0.3484274	0.4438913	0.6949031	0.3779868	0.9999999	0.2636633	0.4980927	1.0000000
