"Time"	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C
200	0.7544591	0.0038036	0.6965270	0.7120509	0.8565705	0.3749417	0.1906423	0.9666736	0.9956238	0.0054325
250	0.7568266	0.0014219	0.7046659	0.7273582	0.8947389	0.3451226	0.1847571	0.9771322	0.9975792	0.0039277
300	0.7581928	0.0005216	0.7133578	0.7409336	0.9199670	0.3281743	0.1819020	0.9821278	0.9986083	0.0032260
350	0.7587816	0.0001911	0.7208913	0.7508606	0.9348243	0.3190423	0.1805400	0.9844408	0.9991249	0.0028710
400	0.7590022	0.0000720	0.7265744	0.7573035	0.9430300	0.3142958	0.1799044	0.9854897	0.9993814	0.0026696
450	0.7590781	0.0000296	0.7304678	0.7611759	0.9473921	0.3118970	0.1796135	0.9859585	0.9995109	0.0025444
500	0.7591028	0.0000146	0.7329561	0.7633857	0.9496522	0.3107132	0.1794824	0.9861661	0.9995788	0.0024632
550	0.8687432	0.0254898	0.7344636	0.7645943	0.9502849	0.3249598	0.2966438	0.9438641	0.9992669	0.0116845
600	0.9411533	0.0522809	0.7351871	0.7648168	0.9417370	0.3824347	0.3709355	0.8886918	0.9969458	0.0225321
650	0.9537295	0.0661962	0.7345010	0.7623424	0.9148689	0.4425424	0.4051309	0.8519028	0.9931895	0.0288977
700	0.9487473	0.0722030	0.7313481	0.7553262	0.8762374	0.4849906	0.4243424	0.8309496	0.9897214	0.0320197
750	0.9430069	0.0745844	0.7255821	0.7443150	0.8385794	0.5111356	0.4355575	0.8195483	0.9872729	0.0334765
800	0.9395842	0.0754846	0.7182489	0.7317912	0.8091038	0.5264066	0.4419322	0.8133679	0.9857662	0.0342089
850	0.9379336	0.0758151	0.7107868	0.7202391	0.7888287	0.5351087	0.4454825	0.8099853	0.9848851	0.0346639
900	0.9372199	0.0759344	0.7042669	0.7110195	0.7759395	0.5399983	0.4474489	0.8081116	0.9843547	0.0350177
950	0.9369310	0.0759771	0.6991597	0.7043803	0.7681434	0.5427235	0.4485424	0.8070574	0.9840040	0.0353214
1000	0.9368189	0.0759925	0.6954690	0.6999403	0.7635767	0.5442373	0.4491579	0.8064479	0.9837463	0.0355801

0	0.9367505	0.0760021	0.6882844	0.6925018	0.7570151	0.5464553	0.4503130	0.8050925	0.9828488	0.0363665
50	0.9404611	0.0505183	0.6854089	0.7757391	0.7510369	0.5793417	0.2031250	0.8049049	0.9780810	0.0271217
100	0.9577455	0.0237219	0.6806747	0.8381546	0.7359583	0.5560343	0.0783473	0.8039185	0.9774852	0.0163135
150	0.9771184	0.0098042	0.6765663	0.8625337	0.7520739	0.4930916	0.0503767	0.8031639	0.9800237	0.0100183
200	0.9897139	0.0037965	0.6763054	0.8739760	0.7955924	0.4436699	0.0452446	0.8032781	0.9824890	0.0069935
250	0.9959270	0.0014149	0.6810153	0.8825823	0.8382834	0.4166453	0.0443662	0.8039932	0.9840862	0.0056441
300	0.9985253	0.0005148	0.6885351	0.8895860	0.8673954	0.4042136	0.0441882	0.8048580	0.9849747	0.0050163
350	0.9994999	0.0001847	0.6961186	0.8946074	0.8838318	0.3990130	0.0441185	0.8056018	0.9854414	0.0046673
400	0.9998385	0.0000660	0.7022011	0.8977777	0.8921256	0.3969474	0.0440722	0.8061433	0.9856880	0.0044310
450	0.9999498	0.0000238	0.7064295	0.8995939	0.8960174	0.3961431	0.0440394	0.8065014	0.9858255	0.0042567
500	0.9999848	0.0000090	0.7090923	0.9005617	0.8977577	0.3958266	0.0440173	0.8067259	0.9859080	0.0041293
550	0.9979642	0.0254868	0.7137196	0.8331500	0.9052597	0.3443446	0.2906546	0.8071065	0.9911808	0.0131098
600	0.9847584	0.0522805	0.7193018	0.7835937	0.9184357	0.3848248	0.4149240	0.8083293	0.9931430	0.0236388
650	0.9663619	0.0661968	0.7235450	0.7647809	0.9033835	0.4558063	0.4423064	0.8094983	0.9912823	0.0297303
700	0.9521386	0.0722038	0.7242384	0.7534736	0.8638376	0.5035180	0.4469548	0.8098047	0.9886584	0.0326245
750	0.9438767	0.0745851	0.7205353	0.7404803	0.8227159	0.5275354	0.4476897	0.8093245	0.9866255	0.0339026
800	0.9398004	0.0754852	0.7139029	0.7264040	0.7930334	0.5380585	0.4480505	0.8084908	0.9853485	0.0345124
850	0.9379860	0.0758156	0.7066641	0.7141962	0.7755524	0.5423888	0.4484729	0.8076557	0.9846027	0.0348972
900	0.9372321	0.0759349	0.7004802	0.7053961	0.7664400	0.5441866	0.4488946	0.8069798	0.9841514	0.0352160
950	0.9369335	0.0759775	0.6959587	0.6998545	0.7620019	0.5450043	0.4492463	0.8064871	0.9838454	0.0354995
1000	0.9368192	0.0759928	0.6929884	0.6966786	0.7598858	0.5454360	0.4495102	0.8061419	0.9836136	0.0357387

0	0.9367505	0.0760021	0.6882844	0.6925018	0.7570151	0.5464553	0.4503130	0.8050925	0.9828488	0.0363665
50	0.9404607	0.0505210	0.6884755	0.6926815	0.7573889	0.5432430	0.4064955	0.8051449	0.9828885	0.0363374
100	0.9577435	0.0237272	0.6886734	0.6930630	0.7615042	0.5296438	0.3843631	0.8051833	0.9829153	0.0363188
150	0.9771149	0.0098109	0.6893456	0.6948082	0.7720818	0.5153251	0.3793799	0.8052108	0.9829333	0.0363037
200	0.9897099	0.0038038	0.6909381	0.6984914	0.7846601	0.5062371	0.3784503	0.8052302	0.9829475	0.0362783
250	0.9959233	0.0014223	0.6932734	0.7030919	0.7947298	0.5016871	0.3782857	0.8052443	0.9829656	0.0362276
300	0.9985223	0.0005222	0.6957658	0.7072641	0.8011375	0.4996867	0.3782532	0.8052568	0.9829954	0.0361487
350	0.9994976	0.0001920	0.6979169	0.7103401	0.8046622	0.4988729	0.3782423	0.8052715	0.9830398	0.0360528
400	0.9998367	0.0000732	0.6995165	0.7123080	0.8064192	0.4985567	0.3782337	0.8052913	0.9830954	0.0359565
450	0.9999484	0.0000311	0.7005833	0.7134449	0.8072368	0.4984356	0.3782230	0.8053169	0.9831546	0.0358728
500	0.9999837	0.0000162	0.7012382	0.7140537	0.8075998	0.4983870	0.3782098	0.8053467	0.9832099	0.0358077
550	0.9979621	0.0254919	0.7016144	0.7143574	0.8075085	0.5019054	0.4219710	0.8053778	0.9832564	0.0357613
600	0.9847552	0.0522835	0.7017362	0.7142427	0.8034550	0.5160543	0.4440578	0.8054073	0.9832923	0.0357306
650	0.9663590	0.0661991	0.7012542	0.7127391	0.7929510	0.5301956	0.4490050	0.8054331	0.9833178	0.0357147
700	0.9521361	0.0722060	0.6997966	0.7093145	0.7804830	0.5388999	0.4499064	0.8054539	0.9833328	0.0357198
750	0.9438744	0.0745874	0.6975528	0.7048614	0.7704891	0.5431761	0.4500497	0.8054689	0.9833342	0.0357557
800	0.9397982	0.0754874	0.6951031	0.7006825	0.7641234	0.5450295	0.4500666	0.8054772	0.9833181	0.0358235
850	0.9379838	0.0758177	0.6929570	0.6975172	0.7606249	0.5457725	0.4500663	0.8054770	0.9832833	0.0359124
900	0.9372300	0.0759366	0.6913445	0.6954532	0.7588866	0.5460553	0.4500673	0.8054674	0.9832341	0.0360061
950	0.9369318	0.0759789	0.6902618	0.6942464	0.7580831	0.5461599	0.4500726	0.8054489	0.9831783	0.0360904
1000	0.9368178	0.0759938	0.6895943	0.6935962	0.7577303	0.5461994	0.4500825	0.8054237	0.9831240	0.0361578

0	0.9367505	0.0760021	0.6882844	0.6925018	0.7570151	0.5464553	0.4503130	0.8050925	0.9828488	0.0363665
50	0.8673373	0.0760021	0.6884743	0.6926772	0.7571548	0.5464035	0.4502744	0.8051449	0.9828885	0.0363374
100	0.8141159	0.0760020	0.6885865	0.6927784	0.7572390	0.5463685	0.4502458	0.8051833	0.9829153	0.0363190
150	0.7948631	0.0760020	0.6886527	0.6928380	0.7572925	0.5463439	0.4502249	0.8052108	0.9829330	0.0363077
200	0.7891192	0.0760020	0.6886921	0.6928741	0.7573280	0.5463263	0.4502099	0.8052300	0.9829443	0.0363008
250	0.7875521	0.0760020	0.6887160	0.6928969	0.7573524	0.5463136	0.4501994	0.8052431	0.9829515	0.0362966
300	0.7871458	0.0760020	0.6887310	0.6929118	0.7573696	0.5463046	0.4501922	0.8052519	0.9829559	0.0362941
350	0.7870439	0.0760020	0.6887406	0.6929219	0.7573818	0.5462982	0.4501874	0.8052576	0.9829587	0.0362926
400	0.7870190	0.0760020	0.6887469	0.6929289	0.7573904	0.5462939	0.4501842	0.8052613	0.9829603	0.0362916
450	0.7870129	0.0760020	0.6887512	0.6929338	0.7573964	0.5462909	0.4501821	0.8052636	0.9829614	0.0362910
500	0.7870115	0.0760020	0.6887541	0.6929372	0.7574005	0.5462889	0.4501808	0.8052651	0.9829620	0.0362906
550	0.8564245	0.0760020	0.6887562	0.6929396	0.7574033	0.5462876	0.4501800	0.8052661	0.9829624	0.0362904
600	0.9096459	0.0760020	0.6887576	0.6929412	0.7574051	0.5462868	0.4501794	0.8052666	0.9829627	0.0362902
650	0.9288987	0.0760020	0.6887585	0.6929423	0.7574064	0.5462862	0.4501791	0.8052670	0.9829628	0.0362901
700	0.9346427	0.0760020	0.6887591	0.6929430	0.7574072	0.5462859	0.4501789	0.8052672	0.9829629	0.0362900
750	0.9362098	0.0760020	0.6887596	0.6929435	0.7574077	0.5462857	0.4501788	0.8052674	0.9829630	0.0362900
800	0.9366161	0.0760020	0.6887599	0.6929438	0.7574080	0.5462855	0.4501787	0.8052675	0.9829630	0.0362900
850	0.9367180	0.0760020	0.6887600	0.6929440	0.7574082	0.5462854	0.4501787	0.8052675	0.9829631	0.0362899
900	0.9367430	0.0760020	0.6887602	0.6929441	0.7574083	0.5462854	0.4501786	0.8052676	0.9829631	0.0362899
950	0.9367490	0.0760020	0.6887602	0.6929442	0.7574084	0.5462854	0.4501786	0.8052676	0.9829631	0.0362899
1000	0.9367504	0.0760020	0.6887603	0.6929442	0.7574085	0.5462853	0.4501786	0.8052676	0.9829631	0.0362899

0	0.9367505	0.0760021	0.6882844	0.6925018	0.7570151	0.5464553	0.4503130	0.8050925	0.9828488	0.0363665
50	0.9367507	0.0760021	0.6884743	0.6926772	0.7571570	0.5463481	0.4482730	0.8235066	0.9828885	0.0363374
100	0.9367508	0.0760020	0.6885886	0.6927856	0.7574081	0.5452078	0.4391983	0.8473942	0.9829153	0.0363190
150	0.9367508	0.0760020	0.6886904	0.6929542	0.7586277	0.5417416	0.4287674	0.8630750	0.9829330	0.0363075
200	0.9367508	0.0760020	0.6889097	0.6934778	0.7616432	0.5367424	0.4212872	0.8716176	0.9829445	0.0362993
250	0.9367509	0.0760019	0.6893977	0.6946118	0.7661107	0.5318605	0.4169405	0.8758759	0.9829526	0.0362895
300	0.9367509	0.0760019	0.6901999	0.6962977	0.7709077	0.5280783	0.4146786	0.8778912	0.9829604	0.0362726
350	0.9367509	0.0760018	0.6912179	0.6982120	0.7750678	0.5255568	0.4135757	0.8788136	0.9829711	0.0362450
400	0.9367510	0.0760017	0.6922820	0.7000045	0.7781744	0.5240414	0.4130597	0.8792271	0.9829872	0.0362074
450	0.9367511	0.0760016	0.6932432	0.7014608	0.7802542	0.5231964	0.4128246	0.8794112	0.9830090	0.0361639
500	0.9367512	0.0760015	0.6940189	0.7025229	0.7815361	0.5227507	0.4127188	0.8794948	0.9830349	0.0361200
550	0.9367513	0.0760014	0.6945916	0.7032351	0.7822752	0.5225791	0.4144680	0.8611839	0.9830624	0.0360803
600	0.9367514	0.0760013	0.6949833	0.7036753	0.7825244	0.5235548	0.4228823	0.8373700	0.9830885	0.0360475
650	0.9367515	0.0760013	0.6952053	0.7038416	0.7816230	0.5269079	0.4330942	0.8217398	0.9831114	0.0360224
700	0.9367515	0.0760012	0.6951938	0.7035448	0.7788483	0.5318346	0.4407784	0.8132325	0.9831299	0.0360055
750	0.9367516	0.0760012	0.6948465	0.7025891	0.7745481	0.5366814	0.4454057	0.8089994	0.9831433	0.0359982
800	0.9367516	0.0760012	0.6941417	0.7010358	0.7698275	0.5404565	0.4478690	0.8070021	0.9831506	0.0360033
850	0.9367516	0.0760013	0.6931851	0.6991922	0.7656687	0.5429850	0.4490849	0.8060924	0.9831505	0.0360224
900	0.9367515	0.0760014	0.6921507	0.6974103	0.7625245	0.5445104	0.4496563	0.8056873	0.9831418	0.0360542
950	0.9367515	0.0760015	0.6911957	0.6959260	0.7603994	0.5453634	0.4499164	0.8055078	0.9831252	0.0360941
1000	0.9367514	0.0760016	0.6904123	0.6948220	0.7590802	0.5458139	0.4500333	0.8054258	0.9831027	0.0361363
