"Time"	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W
300	0.5972957	0.3621659	0.9460783	0.5954013	0.1646939	0.9608445	0.9376762	0.9105353	0.8729528	0.0284776
350	0.5002477	0.3240871	0.9517377	0.6012349	0.1085813	0.9786139	0.8583829	1.0183797	0.7750343	0.0399437
400	0.5427712	0.3842158	1.0880003	0.5622018	0.1390957	1.0419916	0.8151614	0.9176412	0.8574994	0.0238011
450	0.5219877	0.3135247	1.0228736	0.5666021	0.1477408	1.1053067	0.8172246	0.8691701	0.8091712	0.0091102
500	0.4744459	0.2976603	0.9364121	0.5134827	0.0932166	1.0189593	0.8354836	0.9339368	0.8125187	0.0219110
550	0.5448325	0.3185408	0.8890497	0.7628024	0.1213250	1.0210365	0.8421773	0.9440829	0.9248350	0.0118059
600	0.5986938	0.3688439	0.9592134	0.9690670	0.1434946	1.1276383	0.8068619	1.0233515	1.0348269	0.0101502
650	0.5309168	0.3471084	0.9923231	0.9565050	0.1354123	1.0859695	0.8812783	0.9502118	1.0595160	0.0249147
700	0.5250674	0.2920577	1.0869409	0.9811933	0.1641660	0.9808689	0.9371097	0.8906550	0.9580428	0.0291315
750	0.4984397	0.2882376	1.0581291	1.0012532	0.1993109	0.9918525	0.9268559	0.9190888	1.0423115	0.0574486
800	0.5254871	0.2631520	1.0831884	1.0105211	0.1803255	0.9735053	0.8329017	1.0044251	1.1162354	0.0599828
850	0.5159550	0.2711070	1.0724767	1.0096489	0.1650752	0.9034844	0.8870899	1.0375515	1.0672860	0.0581382
900	0.4281424	0.2936368	1.0309829	0.9470043	0.1895538	1.0465260	0.8850797	0.9582005	1.0768938	0.0579968
950	0.4551570	0.2169751	1.1348179	0.9813621	0.2605892	1.0081804	0.8911308	0.9618962	0.9390351	0.0624694
1000	0.4152921	0.3013988	0.9393384	0.9614089	0.2128928	1.0633224	0.8370304	0.9232095	0.9785761	0.0986942

0	0.4729697	0.3999937	0.9581713	0.9228760	0.1755052	1.0572776	0.8923502	1.0171999	1.0451300	0.0445046
50	0.4561071	0.3932179	0.9392568	0.8786771	0.1254972	0.8140889	0.8765454	0.9395999	0.8371984	0.3572317
100	0.6222323	0.4256088	1.0166206	0.8324277	0.1434428	0.4702981	0.8871316	0.9758033	0.5980632	0.5550055
150	0.5749009	0.3470976	1.0111538	0.8448236	0.2931739	0.2940724	0.8671442	0.9590348	0.2888523	0.5902823
200	0.5094401	0.3024427	1.0153032	0.7263192	0.3638611	0.1927144	0.7808438	0.9357966	0.1564837	0.7038637
250	0.4908612	0.2819690	1.1245023	0.6809708	0.4589116	0.1608390	0.7967883	0.9271620	0.0704708	0.8156912
300	0.5068733	0.2683256	0.9881002	0.6287185	0.4524871	0.1246805	0.8104115	1.0861870	0.0593290	0.7967397
350	0.4339440	0.2790381	1.0164854	0.5452171	0.5444052	0.1305113	0.7862665	1.0022545	0.0207412	0.8425355
400	0.4325779	0.2905293	1.0491846	0.5058528	0.5938054	0.1120308	0.8689249	1.0265116	0.0232141	0.9563134
450	0.5076047	0.3368617	1.1172112	0.4075181	0.5839680	0.1658601	0.7736315	1.0938762	0.0130409	1.0330964
500	0.4351736	0.2617160	1.0180425	0.4100691	0.5842500	0.1692585	0.6951756	1.0310929	0.0228883	1.0467116
550	0.4442678	0.2189998	1.0346918	0.3408159	0.7197888	0.3893162	0.7670432	0.9475548	0.0244124	0.9196485
600	0.4046476	0.2723169	1.0557312	0.2891573	0.6796121	0.7358125	0.8097240	0.7981039	0.0189197	0.9335443
650	0.4370729	0.3355348	0.9956358	0.2720583	0.4833466	0.8426194	0.7897204	0.7384883	0.0179190	0.8483640
700	0.4610774	0.3509483	1.1225294	0.4120465	0.3410300	0.9563763	0.9051224	0.6232036	0.0360374	0.7080556
750	0.4878691	0.2507366	1.0075679	0.6525526	0.2456168	0.8960391	0.9066065	0.6796512	0.0544890	0.5768589
800	0.4965108	0.2948275	0.9720971	0.7572839	0.3077912	0.9543473	0.8254657	0.7268434	0.1077996	0.3418340
850	0.5233351	0.2363182	1.0435769	0.8681373	0.2432589	1.0203733	0.7261775	0.6984479	0.3909962	0.2370602
900	0.3997076	0.2834264	1.0809103	0.9161709	0.2440509	1.0570383	0.7646543	0.7234625	0.7824163	0.1379680
950	0.4536979	0.2892794	1.0691547	1.0063337	0.1892680	1.0285476	0.8059877	0.8759096	0.8978740	0.1386317
1000	0.4138483	0.2983181	1.0215960	1.0635776	0.1433455	0.9654402	0.8075906	0.9030608	1.0203225	0.0779982

0	0.4729697	0.3999937	0.9581713	0.9228760	0.1755052	1.0572776	0.8923502	1.0171999	1.0451300	0.0445046
50	0.4611879	0.3021352	0.9750248	1.0107614	0.2269685	1.0847723	0.8555360	1.0596708	0.9673867	0.2042475
100	0.5549987	0.3228972	0.9642734	1.0023347	0.2265670	0.9622573	0.8491050	0.9712547	0.8113364	0.3020751
150	0.5082805	0.3039796	0.9193392	1.0410570	0.1732659	1.0075546	0.8906677	1.0000296	0.5523187	0.3602513
200	0.4830960	0.3253365	0.9604468	0.9844074	0.2005725	0.9664527	0.8777524	0.9374369	0.3691329	0.3874662
250	0.4245276	0.3309024	1.0755568	1.0442261	0.2225026	1.0208770	0.8901974	0.7813336	0.2607487	0.3734194
300	0.4583997	0.2123248	1.0748719	1.0436892	0.2000346	0.9142278	0.8682326	0.7667584	0.2449793	0.4778847
350	0.3790672	0.2269198	0.9095133	0.9989150	0.2276471	0.9896484	0.8866442	0.7562687	0.1826996	0.3451522
400	0.3170401	0.2971128	0.9923172	1.0118680	0.1406157	1.0555361	0.8573197	0.7137734	0.1712132	0.3727216
450	0.4512937	0.2389757	0.8668120	1.0086428	0.1910172	1.0298190	0.8317279	0.6832473	0.3066575	0.2955032
500	0.4123708	0.3105931	0.9859843	1.0250281	0.1961829	1.1085982	0.8032348	0.6631959	0.3390860	0.3787573
550	0.4493688	0.2709517	0.9300164	0.9174618	0.1822936	1.1244109	0.9158590	0.7311397	0.4089245	0.2529774
600	0.4627566	0.3853911	0.8357584	0.8729748	0.1586000	0.9735473	0.7951234	0.7627189	0.6739961	0.1608880
650	0.5529691	0.4366550	0.9020303	0.9481019	0.1797949	1.0205887	0.8491884	0.8359977	0.8471321	0.0511630
700	0.6167100	0.4376517	1.0074601	0.8807251	0.1948325	1.0164759	0.9408518	1.0037289	1.0277225	0.0640104
750	0.5560904	0.3349900	1.0897112	0.9515659	0.1811808	1.0350249	0.8862869	0.9977046	0.9877273	0.0895911
800	0.4801455	0.2854546	1.0877949	1.0042590	0.1843452	1.0260617	0.7415966	1.0561788	1.0254800	0.0801854
850	0.4838818	0.2331604	1.0699722	0.9775578	0.1757941	1.1060347	0.7626824	1.0374314	1.0902748	0.0470163
900	0.4736082	0.2796078	1.0824629	0.9796978	0.1318772	1.1290642	0.9054010	1.0037935	0.9791328	0.0354382
950	0.4306419	0.3081689	0.9859837	0.9639715	0.1287412	1.0769852	0.8417134	1.0671593	0.8545289	0.0259941
1000	0.4118848	0.3052848	0.9418205	0.9099779	0.1652060	1.0380948	0.8275302	0.9487021	0.9137501	0.0385294

0	0.4729697	0.3999937	0.9581713	0.9228760	0.1755052	1.0572776	0.8923502	1.0171999	1.0451300	0.0445046
50	0.5188225	0.1379387	1.0582165	1.0309241	0.2469797	0.9835263	0.8472562	0.8928526	1.0055790	0.1916705
100	0.3338667	0.0783997	1.0421065	1.0070240	0.2908973	0.8925909	0.8353488	1.0036801	0.9506926	0.2840768
150	0.1727282	0.0455787	1.0429293	0.9981832	0.2596205	0.8836258	0.8041373	1.0316595	0.9390337	0.3316126
200	0.1047713	0.0672785	0.9739199	0.9389118	0.1947806	0.9014554	0.8758190	1.0488674	0.7505571	0.3452599
250	0.0717510	0.0532086	0.9126049	1.0224810	0.2741838	0.8615408	0.8145382	0.9373835	0.6738472	0.3449708
300	0.0659145	0.0702754	0.8870146	0.9575569	0.2502236	0.7781461	0.8167289	0.9960953	0.5640739	0.3695541
350	0.0366039	0.0438948	0.8840185	1.0101395	0.2800922	0.7691966	0.8007423	0.9146569	0.4736994	0.3429768
400	0.0200345	0.0615641	1.0448727	1.1509191	0.2815176	0.8573506	0.8922702	0.9763824	0.4281049	0.4467229
450	0.0250134	0.0507814	0.9685435	0.9789008	0.2832173	0.8416257	0.8822204	0.8121355	0.2955311	0.4530407
500	0.0299851	0.0503494	0.9875560	0.9373335	0.3123038	0.8208277	0.8959820	0.7312576	0.2485615	0.3956868
550	0.0360553	0.1308089	1.1136750	0.9093651	0.2974454	0.8316610	0.9007217	0.7625684	0.3669525	0.2812417
600	0.1459235	0.2161328	0.9777382	0.8515880	0.2188456	0.9381233	0.8904564	0.7891679	0.5602731	0.2336449
650	0.3095927	0.3101982	0.9760640	0.9430781	0.1879020	0.9384351	0.8912881	0.9218418	0.8136976	0.1187824
700	0.4185702	0.2432055	0.9604724	0.8829497	0.1500783	0.9916720	0.9409067	1.0725953	1.0313156	0.0723865
750	0.4857265	0.3549324	1.0374651	0.9541061	0.2141961	0.9535153	0.8502481	0.9674956	1.0631106	0.0678300
800	0.3899728	0.2991290	1.0108187	0.9800823	0.1906441	0.9100069	0.8822140	0.9657759	1.1568916	0.0824194
850	0.4638431	0.3121463	1.0271094	0.9524765	0.2886094	0.9023501	0.9338862	0.9163328	1.0578766	0.1095658
900	0.5316435	0.3177391	1.1832302	0.8750346	0.2352483	0.8615391	0.9375627	0.9134630	0.9498125	0.2128511
950	0.5098347	0.2589356	1.0156868	0.8887842	0.2109250	0.8668837	0.8929091	0.9753212	1.0181339	0.1757039
1000	0.5260829	0.3233642	1.0489129	0.9598661	0.2269830	0.9744610	1.0044044	0.9709684	0.9218178	0.1443623

0	0.4729697	0.3999937	0.9581713	0.9228760	0.1755052	1.0572776	0.8923502	1.0171999	1.0451300	0.0445046
50	0.6088814	0.2405677	1.0517312	0.9874858	0.2052870	0.6833424	0.9090875	0.9702877	0.7124943	0.1144301
100	0.6074844	0.2469311	1.0273766	0.9104959	0.3161009	0.5308884	0.9362004	0.9190321	0.3901117	0.1798981
150	0.5817110	0.2602603	1.0520810	0.9708054	0.4398285	0.3803130	0.9030067	0.8602667	0.2262514	0.3034817
200	0.6712547	0.2565321	1.0281278	0.8102121	0.7317491	0.2706440	0.8450790	0.7420743	0.1065591	0.5144029
250	0.6488233	0.2944674	0.9158111	0.4589746	0.8045759	0.2220215	0.7441691	0.7157564	0.0489822	0.7649953
300	0.6440346	0.3044389	1.0408501	0.2505777	0.9682503	0.2088569	0.7205670	0.6823499	0.0141089	0.8642912
350	0.6343856	0.3302347	0.8650101	0.1413335	1.0003868	0.2209341	0.6861727	0.6660373	0.0174140	0.8909808
400	0.6493624	0.4075981	0.9202805	0.0768779	0.9189405	0.1949682	0.6565729	0.6763371	0.0059192	0.9698692
450	0.7809778	0.3421275	0.8520784	0.0926266	0.9297808	0.2038623	0.6271455	0.6583201	0.0038987	0.9043636
500	0.7442067	0.4630325	0.8168595	0.0577090	0.9875997	0.2478486	0.5894634	0.5910981	0.0000000	0.8688104
550	0.7547594	0.5127569	0.6076853	0.0493819	0.8451116	0.4770910	0.6860526	0.6776888	0.0029301	0.8223293
600	0.7096365	0.6309566	0.4655592	0.0858547	0.6495593	0.7471579	0.6359901	0.6730067	0.0250174	0.8791859
650	0.7547203	0.7932348	0.7168612	0.2272707	0.4614410	0.8508478	0.6423059	0.6764815	0.0223227	0.8861770
700	0.7779427	0.6184271	0.8644496	0.4180353	0.2925997	0.9753567	0.6543066	0.7769599	0.0218994	0.6704781
750	0.8003365	0.4022682	0.9855006	0.6422154	0.2105128	0.9697461	0.7459968	0.6708107	0.0670635	0.3853837
800	0.8008514	0.3123378	0.9841190	0.8569360	0.2337810	0.9750664	0.8162281	0.7479867	0.3144647	0.2186861
850	0.7187112	0.3130325	0.9746311	0.8866689	0.1760213	0.9720948	0.8363029	0.8151821	0.5992611	0.1478427
900	0.6167545	0.2719804	0.9912326	0.9652244	0.1653465	1.0653282	0.8574054	0.8498122	0.8910203	0.0679539
950	0.4938075	0.3091900	0.9631764	0.9285742	0.1898019	1.0528588	0.9337218	0.8629913	0.9301430	0.0473952
1000	0.5053020	0.3147436	0.9839228	0.9149666	0.1880923	1.0089987	0.8409020	0.9727582	0.9858735	0.0323466

0	0.4729697	0.3999937	0.9581713	0.9228760	0.1755052	1.0572776	0.8923502	1.0171999	1.0451300	0.0445046
50	0.5517435	0.2659513	1.1240714	0.9700796	0.2176261	0.9034011	0.9536382	0.9914904	0.8045327	0.1241144
100	0.4335024	0.2301408	1.0408598	0.9393801	0.2576088	0.8115678	0.8964832	1.0392400	0.6520204	0.1694184
150	0.4242780	0.2152957	1.0655021	0.9624446	0.3105470	0.6553252	0.8375789	1.0044726	0.5491338	0.2473757
200	0.4258251	0.2155292	1.0755676	0.9144422	0.4064914	0.5660864	0.8023834	0.9701850	0.4842799	0.3379548
250	0.4530248	0.2305214	0.9447189	0.7900138	0.4594222	0.5418391	0.8111070	0.9738259	0.3414863	0.4318898
300	0.4451789	0.2654758	0.9616402	0.6247679	0.5096429	0.5882799	0.8248707	0.9948744	0.2388129	0.6379004
350	0.4906891	0.2999261	0.9596010	0.5990748	0.4156528	0.5875610	0.7894325	0.9606960	0.1119696	0.7273165
400	0.4574971	0.2711501	0.9886723	0.6174210	0.4603723	0.6491751	0.8808123	0.9653146	0.0703766	0.6373327
450	0.4784974	0.3096795	1.0403929	0.7063151	0.4722121	0.5983149	0.9248569	0.9979592	0.0371792	0.5965336
500	0.4337293	0.2755449	0.9828623	0.6784495	0.4532975	0.5955996	0.8111110	1.0160454	0.0501830	0.5803386
550	0.4572171	0.3093921	0.9490114	0.6793165	0.3853946	0.7544785	0.8256938	0.8412648	0.0511988	0.6613871
600	0.5402022	0.3399319	0.9852141	0.7246138	0.3469787	0.8803418	0.9136228	0.8437105	0.0408541	0.5060287
650	0.5843266	0.3609560	0.8548747	0.7950458	0.2893755	0.9254921	0.8486014	0.7716262	0.1348731	0.3292050
700	0.5830638	0.4049986	1.0305836	0.8863348	0.2203776	0.9791370	0.9664987	0.7408176	0.2962455	0.3094111
750	0.5890622	0.2874727	1.1422070	0.8567145	0.2101704	1.0570762	0.9249416	0.7554104	0.5674516	0.1800215
800	0.5743111	0.2332700	1.0699214	0.8239144	0.1488244	0.9809386	0.9632039	0.8249385	0.8698533	0.1201813
850	0.4547344	0.2593611	1.0312595	0.9000888	0.1523673	0.9592975	0.8600549	0.8784697	0.9410146	0.0693075
900	0.4435366	0.3132987	1.0356450	0.9921377	0.1879788	1.0244898	0.8788024	0.9168580	0.9570898	0.0673877
950	0.4670339	0.2900994	0.9835190	0.9486246	0.1973255	1.0205367	0.7979798	0.9226535	0.9328136	0.0723231
1000	0.5035482	0.3009704	1.0755323	1.0130653	0.1787446	0.9793919	0.8122334	0.9469083	1.0192115	0.0372182

0	0.4729697	0.3999937	0.9581713	0.9228760	0.1755052	1.0572776	0.8923502	1.0171999	1.0451300	0.0445046
50	0.5088020	0.2328808	0.9705662	0.8370459	0.1760370	1.0332686	0.9238911	1.1251141	0.9478330	0.0551448
100	0.4720664	0.1503796	1.0531874	0.5915430	0.1480326	1.0191493	0.9685062	0.9950373	0.9976706	0.0396761
150	0.2960418	0.0846295	1.0644211	0.5084819	0.1361181	1.0161255	0.8427916	1.0023085	1.0166009	0.0333632
200	0.1553335	0.0787044	1.0817108	0.5069461	0.1502717	1.0755588	0.9027945	0.9639757	0.8577554	0.0178785
250	0.1341577	0.1282762	1.0547415	0.4126576	0.1354197	1.0221941	0.9455102	0.9733593	0.8399082	0.0443166
300	0.1577026	0.1359066	0.9670638	0.4426411	0.1362953	1.0006630	0.9631774	0.9764250	0.9397986	0.0173029
350	0.1436498	0.1315645	0.9835548	0.4698967	0.1590109	0.9086649	0.9679309	0.9511926	0.9570943	0.0091779
400	0.1558197	0.1398545	0.8837612	0.5032639	0.1438589	0.9197507	0.9799808	0.9128285	1.0371318	0.0391862
450	0.1975285	0.1981226	0.9787048	0.4333716	0.2374004	0.8906146	0.9782491	0.9494414	0.8872184	0.0469476
500	0.2732550	0.1669353	1.0489928	0.4670925	0.1800041	1.0082067	1.0604472	0.9735626	0.9909286	0.0445771
550	0.2543248	0.2048506	0.9877342	0.5788112	0.1711500	1.0706004	0.9306969	0.9277922	1.0165755	0.0404888
600	0.2793878	0.3214570	0.9806741	0.8568299	0.1683709	1.0803412	0.8052678	1.0682471	1.0126447	0.0536677
650	0.3736254	0.3196067	1.0168074	0.8352772	0.2126988	0.9906178	0.8480688	0.9298470	0.9562850	0.0205288
700	0.4442548	0.3247810	1.0999452	0.8684227	0.1966290	1.0253325	0.8788257	1.0542755	1.0517957	0.0613119
750	0.4345909	0.2450795	1.0319578	0.9682493	0.2088812	1.0581066	0.8634433	0.9695641	0.9588250	0.0712314
800	0.4635894	0.3574851	1.0358837	1.0484952	0.1551371	0.9655187	0.9182680	1.0661984	0.9789949	0.0784463
850	0.5866775	0.3291321	0.9501612	1.0069074	0.2065300	0.9782241	0.9249669	1.0451881	0.9562271	0.0715270
900	0.4798947	0.3812744	1.0038712	1.0026125	0.2238721	0.9380510	0.9346382	1.0343383	0.9796744	0.0607320
950	0.5636080	0.3087123	1.1000382	0.9351587	0.2400836	0.9651683	0.9314964	1.0196665	1.0144619	0.0724752
1000	0.5505170	0.2833893	1.0281609	0.8729171	0.2020465	1.0292845	1.0077341	0.9498180	1.0322637	0.1256901

0	0.4729697	0.3999937	0.9581713	0.9228760	0.1755052	1.0572776	0.8923502	1.0171999	1.0451300	0.0445046
50	0.7212414	0.2584783	1.0626757	0.8266989	0.1515319	1.1288378	0.8771806	1.0018192	1.0789918	0.0442205
100	0.8322003	0.2706063	1.0885202	0.6345507	0.1631578	1.0905589	0.9171220	0.9732288	0.9780137	0.0475747
150	0.9723467	0.2745198	1.0143925	0.5208302	0.1848830	1.1455914	0.9557728	1.0379121	1.0577755	0.0358497
200	1.0104129	0.3442978	1.0203159	0.3933482	0.1784268	1.1020245	0.9176438	0.9463676	1.0273114	0.0485937
250	0.8923127	0.3129002	0.9233959	0.4988188	0.2104595	1.1233601	0.9070553	0.8672573	0.9607146	0.0608350
300	0.8846156	0.4004455	1.0946287	0.4283351	0.1549678	1.1007681	0.9271293	1.0362542	1.0583144	0.0675542
350	0.9288792	0.3141631	1.0000173	0.4492935	0.1651479	1.0349506	0.8972557	1.0199338	0.9578337	0.0482885
400	0.9526755	0.3135271	0.9954935	0.4520281	0.1969645	1.0151014	1.0458531	1.0213187	1.0152073	0.0563904
450	0.9902103	0.3932187	0.9908849	0.4450034	0.1287430	0.9886532	0.9064492	0.9778801	1.0593587	0.0545115
500	1.0329397	0.2583892	1.0293995	0.4019087	0.1937428	1.0275152	0.9512050	0.9712506	1.1059385	0.0430334
550	0.8053214	0.2572652	1.0770525	0.5383991	0.2297415	0.9750841	0.8842212	0.9512705	0.9750144	0.0461458
600	0.6311210	0.2928061	0.9338927	0.8226769	0.2096149	0.9940653	0.8726867	0.9371288	0.9939038	0.0687542
650	0.5559239	0.3160463	0.9767178	0.9377791	0.2000616	1.0420782	0.9284700	0.8965166	1.0617846	0.0811684
700	0.5987825	0.3789943	0.8923402	0.9328822	0.2078686	0.9806333	0.9858189	0.8680006	0.9610666	0.0570861
750	0.6156295	0.3450892	0.9172516	0.9828553	0.1792882	0.9968298	0.9152894	0.9003004	1.0185230	0.0571135
800	0.6231327	0.3818334	0.9657764	1.0471497	0.1941948	0.9400291	0.9030645	0.9280498	0.9690315	0.0483986
850	0.6548526	0.4006762	1.1618077	0.9441243	0.1656343	0.9841442	0.9941426	0.8756619	1.1011428	0.0450531
900	0.5683517	0.3022723	1.0514134	0.9911364	0.1977068	1.0611856	0.9564114	0.9498262	1.0649521	0.0433352
950	0.5381155	0.3158770	1.0480817	1.0128641	0.2429501	1.0412499	0.9307737	1.0007660	0.9617631	0.0725380
1000	0.5830287	0.2850595	1.0595953	1.0117243	0.2303956	0.8921848	0.9163312	0.9708774	1.0416366	0.0756726

0	0.4729697	0.3999937	0.9581713	0.9228760	0.1755052	1.0572776	0.8923502	1.0171999	1.0451300	0.0445046
50	0.5995408	0.3077429	0.9721913	0.7057118	0.1325233	1.1226928	0.9807364	0.9355727	0.6519133	0.0255119
100	0.7178213	0.3488278	0.9369550	0.4124763	0.2299270	1.0912859	1.0273407	0.8865076	0.3044829	0.0397153
150	0.8068247	0.4096355	0.9035381	0.3158548	0.1503343	0.9978759	0.9856070	0.7490240	0.1719595	0.0421411
200	0.7277172	0.4455038	0.9146700	0.2536605	0.1487663	1.0362831	1.0293291	0.7255136	0.0838086	0.0332811
250	0.7939938	0.3217749	1.0644827	0.2507679	0.1882380	0.9399124	0.9371301	0.7397432	0.1042971	0.0291455
300	0.8874166	0.3162977	0.9613658	0.2378748	0.1796147	1.0062350	0.9281811	0.7828974	0.1131829	0.0352725
350	0.8429203	0.4018667	0.8528516	0.2224040	0.1548467	0.9316533	0.9446633	0.7753580	0.0777663	0.0405117
400	0.8786378	0.4582847	0.9740545	0.2220887	0.2101243	1.0431678	1.0165562	0.7454429	0.0697923	0.0167842
450	0.9717966	0.3755625	0.9222785	0.2507035	0.1655465	1.0836535	0.9349508	0.7337829	0.0915013	0.0812377
500	0.8815022	0.3507734	1.0184495	0.2356094	0.1545393	1.0550678	1.0069401	0.7633547	0.0774401	0.0492747
550	0.6755831	0.3165743	1.0677061	0.5108738	0.1773625	0.9385994	0.9057612	0.7140561	0.4473900	0.0446593
600	0.5611176	0.2897845	1.1040474	0.8305853	0.1751369	0.9253763	0.9654191	0.7065323	0.7366731	0.0595093
650	0.5038993	0.2973335	1.0713102	0.9568680	0.1518459	1.1082029	0.9842303	0.7746401	0.9907340	0.0557322
700	0.4818918	0.2568173	0.9899908	0.9732712	0.1573265	0.9862144	0.9676969	0.8459528	0.8873724	0.0318849
750	0.4742036	0.3196478	0.9676295	0.9947365	0.2133209	0.9584808	0.9232403	0.8818520	0.9946926	0.0346246
800	0.4973049	0.3827908	0.9655978	1.0316852	0.1766825	1.0605087	0.9146180	1.0433988	1.0016199	0.0980630
850	0.5161655	0.4108012	0.9903354	0.9755995	0.1639827	1.0612474	0.9707375	0.9712231	1.0963684	0.0863503
900	0.5631336	0.3490091	0.9647387	0.9006835	0.1793582	0.9723020	0.9034942	0.9391671	1.0496357	0.0412580
950	0.6199767	0.3493258	0.9181818	0.9391322	0.2146728	1.0421231	0.9615460	0.9616081	1.0781485	0.0636075
1000	0.6079454	0.3746622	0.8638386	1.0146094	0.1947392	0.9372650	0.8778336	1.0133972	1.0297284	0.0643141
