YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C
0.0000000	0.5402240	0.8154777	0.7413611	0.1331735	0.0653606	0.2552646	1.0000000	0.1203560	0.0000000
0.0266589	0.0000000	0.7453019	0.4684348	0.0000000	0.0613936	0.2553050	0.9999244	0.4075029	1.0000000
0.0266589	0.0052371	0.0000001	0.4669236	0.0525913	0.0082504	0.0000000	0.9999244	0.4191215	1.0000000
0.0266590	0.0157126	0.0254643	0.0000001	0.0525945	0.0082569	1.0000000	0.0000000	0.4191263	1.0000000
0.9856222	0.4715915	0.6645940	0.7110737	0.0000000	0.5727150	0.7471080	0.5067102	0.0213967	0.0000000
