YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C
0.0219748	0.0000000	0.6064932	0.7255614	0.7490097	0.7187287	0.0340588	0.0562577	0.5802326	0.0000000
0.0487457	0.0786986	0.0344194	0.0000000	0.1476578	0.0949475	0.4528170	0.0355805	0.6921687	0.0000000
