YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C
0.1048573	0.0296030	0.0000000	0.0000000	0.8938914	0.0106367	0.4910633	0.3915749	0.2037237	0.5696711
0.1277297	0.0277112	0.0000000	0.1240149	0.7125180	0.8058396	0.0022146	0.0183844	0.0141716	0.0000000
0.1029184	0.0468493	0.4947879	0.3600206	0.0000000	0.0042295	0.7331251	0.6199671	0.4196693	0.0000000
0.1059485	0.0524380	0.3568011	0.5536061	0.7140983	0.0000000	0.0000000	0.7154264	0.4919418	0.4396979
