"Time"	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C
650	0.9733454	0.7465462	0.2772659	0.1014095	0.1143726	0.0867360	0.9224728	0.6546668	0.4467699	0.9977566
700	0.9700270	0.7442139	0.2867655	0.1085600	0.1185798	0.0872713	0.9170642	0.7346591	0.4308056	0.9995910
750	0.9684153	0.7496335	0.2994696	0.1148332	0.1208434	0.0876569	0.9098107	0.7820918	0.4239870	0.9999254
800	0.9684352	0.7600579	0.3117261	0.1194400	0.1222436	0.0880591	0.9027500	0.8063953	0.4203638	0.9999864
850	0.9696089	0.7720730	0.3215756	0.1226316	0.1233936	0.0884944	0.8970254	0.8189349	0.4172353	0.9999975
900	0.9712956	0.7831222	0.3288232	0.1249593	0.1245107	0.0889233	0.8927730	0.8268762	0.4139328	0.9999995
950	0.9729880	0.7920914	0.3341264	0.1268538	0.1255996	0.0893073	0.8896207	0.8333919	0.4106364	0.9999999
1000	0.9744278	0.7989390	0.3382330	0.1285299	0.1266008	0.0896300	0.8871388	0.8393336	0.4076584	1.0000000

0	0.9809390	0.8367059	0.3711592	0.1434571	0.1343891	0.0920377	0.8662749	0.8729233	0.3920736	1.0000000
50	0.9808100	0.8357009	0.3700876	0.1429496	0.1341300	0.0919572	0.8667178	0.8687589	0.4199049	0.5190721
100	0.9806952	0.8348178	0.3691560	0.1425105	0.1339109	0.0919043	0.8649035	0.8188075	0.5081844	0.4313967
150	0.9805935	0.8340438	0.3683491	0.1421408	0.1337799	0.0919549	0.8581250	0.6740296	0.5997855	0.4154131
200	0.9805037	0.8333683	0.3676739	0.1418943	0.1339030	0.0922149	0.8498108	0.4917814	0.6611120	0.4124992
250	0.9804248	0.8327931	0.3672178	0.1419277	0.1344660	0.0926534	0.8444439	0.3581380	0.6942276	0.4119680
300	0.9803570	0.8323574	0.3671967	0.1424293	0.1354315	0.0931209	0.8418245	0.2837165	0.7101464	0.4118711
350	0.9803038	0.8321607	0.3678625	0.1434407	0.1365478	0.0935074	0.8403190	0.2470217	0.7172911	0.4118535
400	0.9802733	0.8323365	0.3693014	0.1447976	0.1375703	0.0937927	0.8389334	0.2299173	0.7203572	0.4118503
450	0.9802770	0.8329725	0.3713375	0.1462457	0.1383945	0.0940066	0.8373866	0.2222039	0.7216189	0.4118497
500	0.9803236	0.8340419	0.3736364	0.1475862	0.1390374	0.0941839	0.8357576	0.2188260	0.7220939	0.4118496
550	0.9804137	0.8354078	0.3758841	0.1487346	0.1395428	0.0942321	0.8528870	0.2236236	0.6654606	0.8927775
600	0.9805382	0.8368897	0.3778884	0.1496337	0.1395712	0.0937750	0.8599743	0.2926271	0.5496111	0.9804528
650	0.9806816	0.8383250	0.3794575	0.1499644	0.1387462	0.0932063	0.8603022	0.4570726	0.4692653	0.9964365
700	0.9808277	0.8395554	0.3801806	0.1494274	0.1375421	0.0928138	0.8600914	0.6362705	0.4270170	0.9993504
750	0.9809592	0.8403762	0.3797193	0.1482309	0.1365014	0.0925930	0.8605146	0.7566104	0.4070907	0.9998816
800	0.9810572	0.8405977	0.3782235	0.1468536	0.1357906	0.0924628	0.8615862	0.8196989	0.3982090	0.9999784
850	0.9811047	0.8401787	0.3762203	0.1456453	0.1353323	0.0923601	0.8629555	0.8493512	0.3944078	0.9999961
900	0.9810940	0.8392637	0.3742300	0.1447143	0.1350002	0.0922578	0.8642806	0.8626057	0.3928800	0.9999993
950	0.9810314	0.8380962	0.3725352	0.1440150	0.1347107	0.0921538	0.8653894	0.8683091	0.3923708	0.9999999
1000	0.9809336	0.8369006	0.3711844	0.1434604	0.1344345	0.0920549	0.8662648	0.8706025	0.3923207	1.0000000

0	0.9809390	0.8367059	0.3711592	0.1434571	0.1343891	0.0920377	0.8662749	0.8729233	0.3920736	1.0000000
50	0.9808328	0.8383930	0.3935739	0.1429496	0.1341299	0.0919565	0.8669739	0.8723468	0.3923624	1.0000000
100	0.9809449	0.8437139	0.3964439	0.1425100	0.1339051	0.0918862	0.8675806	0.8719264	0.3922710	1.0000000
150	0.9812842	0.8478258	0.3962738	0.1421292	0.1337103	0.0918252	0.8681069	0.8719636	0.3916740	1.0000000
200	0.9816474	0.8499453	0.3956993	0.1417996	0.1335416	0.0917724	0.8685630	0.8725892	0.3908865	1.0000000
250	0.9819109	0.8507592	0.3951325	0.1415143	0.1333954	0.0917267	0.8689583	0.8735621	0.3902082	1.0000000
300	0.9820612	0.8509183	0.3946302	0.1412674	0.1332689	0.0916871	0.8693006	0.8745381	0.3897500	1.0000000
350	0.9821293	0.8507990	0.3941931	0.1410539	0.1331595	0.0916529	0.8695970	0.8753026	0.3894944	1.0000000
400	0.9821488	0.8505828	0.3938142	0.1408692	0.1330647	0.0916232	0.8698536	0.8758010	0.3893816	1.0000000
450	0.9821438	0.8503480	0.3934861	0.1407095	0.1329828	0.0915976	0.8700756	0.8760732	0.3893540	1.0000000
500	0.9821280	0.8501252	0.3932021	0.1405714	0.1329120	0.0915755	0.8702676	0.8761876	0.3893712	1.0000000
550	0.9820896	0.8474216	0.3692770	0.1404520	0.1328507	0.0915563	0.8704338	0.8762047	0.3894375	1.0000000
600	0.9818686	0.8410465	0.3652575	0.1403488	0.1327977	0.0915397	0.8705774	0.8760873	0.3898270	1.0000000
650	0.9814258	0.8357269	0.3644559	0.1402596	0.1327519	0.0915254	0.8707016	0.8755762	0.3906957	1.0000000
700	0.9809375	0.8325673	0.3641917	0.1401825	0.1327123	0.0915130	0.8708090	0.8745197	0.3917687	1.0000000
750	0.9805449	0.8309428	0.3640320	0.1401159	0.1326781	0.0915023	0.8709019	0.8731130	0.3927325	1.0000000
800	0.9802827	0.8301499	0.3639051	0.1400583	0.1326485	0.0914931	0.8709821	0.8716968	0.3934474	1.0000000
850	0.9801263	0.8297568	0.3637971	0.1400085	0.1326230	0.0914851	0.8710515	0.8705163	0.3939167	1.0000000
900	0.9800387	0.8295459	0.3637040	0.1399655	0.1326009	0.0914782	0.8711114	0.8696545	0.3942020	1.0000000
950	0.9799904	0.8294179	0.3636236	0.1399284	0.1325818	0.0914722	0.8711632	0.8690817	0.3943683	1.0000000
1000	0.9799632	0.8293293	0.3635541	0.1398963	0.1325653	0.0914671	0.8712080	0.8687244	0.3944643	1.0000000

0	0.9809390	0.8367059	0.3711592	0.1434571	0.1343891	0.0920377	0.8662749	0.8729233	0.3920736	1.0000000
50	0.9946134	0.8361698	0.3936147	0.3078209	0.6461423	0.0919891	0.8481286	0.8667332	0.4363756	0.2884173
100	0.9967612	0.8503764	0.5533889	0.6387573	0.7866455	0.0933221	0.6952868	0.7763965	0.5936533	0.1586926
150	0.9972647	0.8870064	0.6969305	0.8026823	0.8261146	0.1026731	0.3577298	0.5128971	0.7590577	0.1350431
200	0.9976463	0.9193750	0.7650073	0.8640043	0.8424798	0.1470216	0.1441025	0.2725939	0.8619211	0.1307317
250	0.9979715	0.9390774	0.7928248	0.8878375	0.8705698	0.2828629	0.0867389	0.1549958	0.9130090	0.1299457
300	0.9981940	0.9495034	0.8041422	0.9008715	0.9210176	0.5044580	0.0719518	0.1078157	0.9359473	0.1298024
350	0.9983269	0.9546848	0.8092641	0.9115066	0.9602624	0.7023443	0.0672332	0.0895421	0.9456911	0.1297763
400	0.9984007	0.9571922	0.8121289	0.9196823	0.9793263	0.8254722	0.0651810	0.0823691	0.9496795	0.1297716
450	0.9984399	0.9584101	0.8139753	0.9249355	0.9873034	0.8905599	0.0640514	0.0795011	0.9512664	0.1297707
500	0.9984603	0.9590206	0.8151686	0.9279262	0.9905488	0.9227768	0.0633840	0.0783444	0.9518826	0.1297705
550	0.9910869	0.9593410	0.8158861	0.9288315	0.9674913	0.9071409	0.3782252	0.0800699	0.8602838	0.8413532
600	0.9899606	0.9595150	0.8161932	0.9279159	0.9546945	0.6092832	0.5607251	0.1153461	0.6462491	0.9710779
650	0.9897980	0.9596067	0.8161765	0.9257344	0.9084569	0.3557765	0.5831926	0.2598167	0.5002772	0.9947274
700	0.9897796	0.9596461	0.8158221	0.9189434	0.7876175	0.2318793	0.5860282	0.5114524	0.4262324	0.9990388
750	0.9897801	0.9596423	0.8146272	0.8992875	0.6102015	0.1770846	0.5868475	0.7163223	0.3924211	0.9998248
800	0.9897810	0.9595710	0.8112867	0.8545544	0.4549276	0.1534409	0.5882388	0.8243659	0.3778046	0.9999681
850	0.9897786	0.9593528	0.8035543	0.7758068	0.3573254	0.1431583	0.5914155	0.8722629	0.3717095	0.9999942
900	0.9897699	0.9588322	0.7887059	0.6715767	0.3054728	0.1383379	0.5977714	0.8923017	0.3692476	0.9999989
950	0.9897485	0.9577805	0.7652228	0.5684015	0.2793646	0.1354314	0.6085372	0.9005218	0.3683112	0.9999998
1000	0.9897050	0.9559576	0.7348135	0.4876831	0.2651010	0.1328038	0.6236942	0.9038256	0.3680381	1.0000000

0	0.9809390	0.8367059	0.3711592	0.1434571	0.1343891	0.0920377	0.8662749	0.8729233	0.3920736	1.0000000
50	0.9808222	0.8383913	0.4319772	0.3058519	0.1341563	0.0921471	0.8191512	0.9230064	0.1833679	0.8328252
100	0.9811031	0.8578086	0.5250969	0.3347768	0.1349005	0.0939569	0.7509723	0.9784217	0.1104523	0.8023485
150	0.9823827	0.8846624	0.5717940	0.3406920	0.1391308	0.0977454	0.7199576	0.9949202	0.0856077	0.7967925
200	0.9841625	0.9047435	0.5901809	0.3449284	0.1474922	0.1019894	0.7086081	0.9988286	0.0770073	0.7957796
250	0.9856960	0.9166311	0.5984402	0.3521104	0.1578099	0.1054870	0.7034911	0.9997204	0.0738343	0.7955949
300	0.9867443	0.9230871	0.6048170	0.3622998	0.1674678	0.1079571	0.6992584	0.9999235	0.0725405	0.7955613
350	0.9873848	0.9267051	0.6118260	0.3737959	0.1751344	0.1096498	0.6944970	0.9999704	0.0719528	0.7955551
400	0.9877623	0.9290679	0.6193808	0.3847584	0.1807928	0.1109038	0.6894257	0.9999815	0.0716589	0.7955540
450	0.9879928	0.9309193	0.6266495	0.3941328	0.1850216	0.1119459	0.6846459	0.9999844	0.0714982	0.7955538
500	0.9881475	0.9325122	0.6329941	0.4017366	0.1884021	0.1128726	0.6805562	0.9999852	0.0714009	0.7955538
550	0.9882623	0.9336140	0.6127221	0.2617699	0.1912672	0.1135571	0.6961949	0.9992219	0.3026715	0.9627285
600	0.9883276	0.9316913	0.5613658	0.2417366	0.1929340	0.1127008	0.7335566	0.9820420	0.3644940	0.9932052
650	0.9882616	0.9255029	0.5270487	0.2411209	0.1910166	0.1100095	0.7572706	0.9429689	0.3761090	0.9987613
700	0.9880122	0.9177040	0.5127224	0.2397158	0.1851050	0.1069871	0.7665487	0.9136224	0.3766534	0.9997742
750	0.9876361	0.9111630	0.5059795	0.2332890	0.1776404	0.1046450	0.7710220	0.9009148	0.3761107	0.9999588
800	0.9872421	0.9065230	0.4985232	0.2230941	0.1709797	0.1030603	0.7765115	0.8968217	0.3761528	0.9999925
850	0.9868985	0.9028787	0.4880690	0.2120062	0.1659243	0.1019175	0.7843318	0.8954813	0.3766249	0.9999986
900	0.9866061	0.8992093	0.4756856	0.2020850	0.1621546	0.1009235	0.7934848	0.8946714	0.3772640	0.9999998
950	0.9863296	0.8950384	0.4632279	0.1939600	0.1590642	0.0999453	0.8025493	0.8938428	0.3779756	1.0000000
1000	0.9860360	0.8904101	0.4519235	0.1873475	0.1562409	0.0989781	0.8106611	0.8929148	0.3787599	1.0000000

0	0.9809390	0.8367059	0.3711592	0.1434571	0.1343891	0.0920377	0.8662749	0.8729233	0.3920736	1.0000000
50	0.9871392	0.9002975	0.3698299	0.1399549	0.1052196	0.0414489	0.8671688	0.6614917	0.3903960	1.0000000
100	0.9897294	0.9230755	0.3599178	0.1147440	0.0538824	0.0229068	0.8742374	0.6168065	0.3849965	1.0000000
150	0.9911197	0.9293202	0.3234346	0.0812425	0.0262712	0.0159915	0.8982195	0.6107501	0.3797290	1.0000000
200	0.9917481	0.9249846	0.2682641	0.0611699	0.0154555	0.0131283	0.9294148	0.6131919	0.3763118	1.0000000
250	0.9918453	0.9106901	0.2193606	0.0530520	0.0115489	0.0116422	0.9522330	0.6163138	0.3749848	1.0000000
300	0.9914927	0.8886701	0.1886611	0.0503161	0.0101040	0.0107225	0.9641785	0.6181023	0.3756738	1.0000000
350	0.9907325	0.8647019	0.1732368	0.0494440	0.0095170	0.0101349	0.9694129	0.6181284	0.3781675	1.0000000
400	0.9896786	0.8446159	0.1664902	0.0491578	0.0092475	0.0097740	0.9715070	0.6164352	0.3819369	1.0000000
450	0.9885359	0.8307756	0.1637690	0.0490557	0.0091109	0.0095640	0.9723080	0.6133565	0.3861655	1.0000000
500	0.9875145	0.8224845	0.1627146	0.0490155	0.0090381	0.0094476	0.9726095	0.6094858	0.3900656	1.0000000
550	0.9757914	0.6295569	0.1623114	0.0490131	0.0153016	0.0571141	0.9727233	0.8165513	0.4000255	1.0000000
600	0.9526046	0.5576543	0.1622926	0.0494726	0.0443493	0.0745355	0.9727163	0.8467239	0.4280859	1.0000000
650	0.9185040	0.5312323	0.1640716	0.0529841	0.0763051	0.0809029	0.9720587	0.8169048	0.4637835	1.0000000
700	0.8866990	0.5251631	0.1732179	0.0631194	0.0967786	0.0832517	0.9686461	0.7574100	0.4943704	1.0000000
750	0.8683948	0.5373563	0.1950827	0.0779400	0.1071839	0.0842068	0.9599661	0.6918691	0.5136210	1.0000000
800	0.8694980	0.5710484	0.2259921	0.0920652	0.1120654	0.0847947	0.9464902	0.6411852	0.5191119	1.0000000
850	0.8884383	0.6198110	0.2567418	0.1025227	0.1146191	0.0854071	0.9318238	0.6180109	0.5106614	1.0000000
900	0.9143956	0.6700256	0.2812183	0.1093905	0.1164919	0.0861273	0.9193446	0.6257880	0.4922272	1.0000000
950	0.9368240	0.7118625	0.2984133	0.1139370	0.1183199	0.0868929	0.9101757	0.6582550	0.4704599	1.0000000
1000	0.9522864	0.7425735	0.3100519	0.1173194	0.1201952	0.0876113	0.9037586	0.7023888	0.4506474	1.0000000

0	0.9809390	0.8367059	0.3711592	0.1434571	0.1343891	0.0920377	0.8662749	0.8729233	0.3920736	1.0000000
50	0.9808378	0.8414992	0.4992014	0.5495059	0.1341930	0.0924006	0.7659764	0.8723463	0.3923562	1.0000000
100	0.9814645	0.8743519	0.6520132	0.6222389	0.1361234	0.0963345	0.6636312	0.8720475	0.3914479	1.0000000
150	0.9834387	0.9091755	0.7152438	0.6363043	0.1452869	0.1039895	0.6299739	0.8734063	0.3876969	1.0000000
200	0.9856587	0.9309914	0.7371254	0.6427042	0.1626445	0.1122117	0.6200470	0.8777363	0.3824003	1.0000000
250	0.9872979	0.9424367	0.7451864	0.6515874	0.1835318	0.1187284	0.6166024	0.8840927	0.3775511	1.0000000
300	0.9882982	0.9480186	0.7496190	0.6639274	0.2025375	0.1230720	0.6146075	0.8905027	0.3739928	1.0000000
350	0.9888547	0.9507110	0.7535738	0.6776923	0.2169465	0.1257306	0.6127362	0.8956879	0.3716954	1.0000000
400	0.9891509	0.9521008	0.7575524	0.6904264	0.2267069	0.1273452	0.6108543	0.8993370	0.3703240	1.0000000
450	0.9893075	0.9529340	0.7612465	0.7006927	0.2329828	0.1283836	0.6091402	0.9016802	0.3695401	1.0000000
500	0.9893933	0.9535188	0.7643309	0.7082452	0.2370311	0.1291090	0.6077397	0.9030979	0.3690961	1.0000000
550	0.9894440	0.9538015	0.7405887	0.3929436	0.2397342	0.1294995	0.6208461	0.9039283	0.3688385	1.0000000
600	0.9894625	0.9521872	0.6783063	0.3426468	0.2407008	0.1281231	0.6570356	0.9044084	0.3687118	1.0000000
650	0.9894039	0.9475005	0.6301428	0.3362847	0.2370989	0.1242461	0.6862462	0.9046453	0.3688037	1.0000000
700	0.9892286	0.9411977	0.6066527	0.3316577	0.2278452	0.1196071	0.7004286	0.9046013	0.3692314	1.0000000
750	0.9889610	0.9354515	0.5950164	0.3200191	0.2158845	0.1157787	0.7076725	0.9041915	0.3699661	1.0000000
800	0.9886683	0.9310947	0.5843990	0.3022587	0.2047508	0.1130639	0.7149549	0.9034246	0.3708401	1.0000000
850	0.9884019	0.9276445	0.5707466	0.2825348	0.1959741	0.1110813	0.7247125	0.9024336	0.3716884	1.0000000
900	0.9881703	0.9242943	0.5544027	0.2643550	0.1892943	0.1093891	0.7365020	0.9013849	0.3724472	1.0000000
950	0.9879526	0.9205401	0.5372924	0.2490999	0.1838254	0.1077450	0.7488665	0.9003805	0.3731451	1.0000000
1000	0.9877237	0.9162858	0.5210640	0.2365148	0.1788645	0.1061061	0.7605940	0.8994312	0.3738446	1.0000000

0	0.9809390	0.8367059	0.3711592	0.1434571	0.1343891	0.0920377	0.8662749	0.8729233	0.3920736	1.0000000
50	0.9839471	0.8393221	0.4526079	0.3716684	0.1341666	0.0922197	0.8026450	0.8724322	0.3992680	0.7760933
100	0.9847494	0.8635619	0.5680240	0.4124394	0.1352650	0.0946902	0.7192751	0.8581534	0.4298554	0.7352741
150	0.9860725	0.8940541	0.6224609	0.4206944	0.1410496	0.0997692	0.6847790	0.8192288	0.4574132	0.7278326
200	0.9876858	0.9153928	0.6430448	0.4260321	0.1523743	0.1054252	0.6728888	0.7710350	0.4729200	0.7264759
250	0.9889873	0.9274590	0.6517862	0.4347791	0.1663283	0.1100609	0.6678995	0.7324690	0.4794544	0.7262286
300	0.9898370	0.9337554	0.6580319	0.4472295	0.1793583	0.1132909	0.6641180	0.7094654	0.4814705	0.7261835
350	0.9903372	0.9371058	0.6646540	0.4613429	0.1896061	0.1154324	0.6600228	0.6985942	0.4817117	0.7261753
400	0.9906207	0.9391448	0.6717225	0.4747738	0.1969933	0.1169301	0.6557176	0.6946076	0.4814274	0.7261738
450	0.9907853	0.9406407	0.6784760	0.4861137	0.2022776	0.1180945	0.6517046	0.6937561	0.4810705	0.7261735
500	0.9908891	0.9418752	0.6842971	0.4950708	0.2062604	0.1190744	0.6483277	0.6940539	0.4807622	0.7261735
550	0.9891443	0.9426888	0.6626282	0.3057260	0.2094435	0.1197570	0.6637756	0.6958932	0.4678225	0.9500802
600	0.9889053	0.9409397	0.6067786	0.2778832	0.2111421	0.1186869	0.7021513	0.7258236	0.4304032	0.9908994
650	0.9888008	0.9354266	0.5678070	0.2762389	0.2086148	0.1154465	0.7282488	0.7830027	0.4014266	0.9983409
700	0.9885811	0.9283308	0.5507745	0.2739882	0.2012779	0.1117576	0.7391281	0.8344172	0.3855603	0.9996975
750	0.9882577	0.9222278	0.5425510	0.2655405	0.1919855	0.1088569	0.7445263	0.8670132	0.3784110	0.9999449
800	0.9879157	0.9177977	0.5338116	0.2523110	0.1836174	0.1068681	0.7508749	0.8841041	0.3757824	0.9999899
850	0.9876133	0.9142725	0.5217574	0.2378700	0.1772023	0.1054205	0.7598328	0.8919156	0.3751618	0.9999982
900	0.9873527	0.9107082	0.5073880	0.2248595	0.1723757	0.1041559	0.7704544	0.8949479	0.3753408	0.9999997
950	0.9871038	0.9066263	0.4927319	0.2141274	0.1683925	0.1029062	0.7811807	0.8957338	0.3758434	0.9999999
1000	0.9868371	0.9020319	0.4792225	0.2053347	0.1647342	0.1016626	0.7909752	0.8955066	0.3765175	1.0000000

0	0.9809390	0.8367059	0.3711592	0.1434571	0.1343891	0.0920377	0.8662749	0.8729233	0.3920736	1.0000000
50	0.9946728	0.9055141	0.6995392	0.1410774	0.1123365	0.0503375	0.8667774	0.5457518	0.4198724	0.4937703
100	0.9972672	0.9460082	0.7494429	0.1203723	0.0673245	0.0350421	0.8691537	0.4470983	0.5106032	0.4014823
150	0.9980008	0.9649969	0.7464545	0.0890479	0.0402538	0.0293349	0.8793462	0.3505709	0.6069418	0.3846577
200	0.9982916	0.9728308	0.7290182	0.0673270	0.0282681	0.0269214	0.8961818	0.2448573	0.6720076	0.3815905
250	0.9984224	0.9755158	0.7109823	0.0569381	0.0233124	0.0255076	0.9123285	0.1699942	0.7071466	0.3810314
300	0.9984808	0.9759914	0.6983287	0.0527061	0.0211096	0.0244275	0.9229336	0.1292444	0.7239598	0.3809294
350	0.9985046	0.9756767	0.6912195	0.0510386	0.0199419	0.0235856	0.9285358	0.1095024	0.7314529	0.3809109
400	0.9985123	0.9752150	0.6877146	0.0503497	0.0192165	0.0229812	0.9311963	0.1004240	0.7346527	0.3809075
450	0.9985133	0.9748400	0.6860973	0.0500376	0.0187381	0.0225834	0.9324104	0.0963691	0.7359875	0.3809069
500	0.9985121	0.9745927	0.6853634	0.0498811	0.0184262	0.0223391	0.9329667	0.0945955	0.7365399	0.3809067
550	0.9915229	0.9396557	0.2482436	0.0498021	0.0245951	0.0632519	0.9591542	0.1842610	0.6725640	0.8871364
600	0.9891238	0.8576665	0.1781064	0.0507599	0.0548773	0.0776535	0.9699703	0.2767132	0.5440186	0.9794245
650	0.9845562	0.7379355	0.1699922	0.0561129	0.0844317	0.0824746	0.9704216	0.4593454	0.4630996	0.9962490
700	0.9736402	0.6424593	0.1809560	0.0682696	0.1018687	0.0840513	0.9657846	0.6421764	0.4357216	0.9993162
750	0.9546995	0.6023609	0.2062277	0.0835911	0.1100892	0.0846631	0.9552986	0.7411218	0.4415187	0.9998753
800	0.9357629	0.6120194	0.2381682	0.0968215	0.1137400	0.0851364	0.9408176	0.7657640	0.4574858	0.9999773
850	0.9296933	0.6490149	0.2674056	0.1059822	0.1157299	0.0857338	0.9264387	0.7537386	0.4662184	0.9999959
900	0.9369094	0.6913114	0.2893647	0.1117990	0.1174023	0.0864577	0.9150059	0.7392625	0.4628392	0.9999992
950	0.9484857	0.7269466	0.3042584	0.1156943	0.1191698	0.0872088	0.9069506	0.7401888	0.4518170	0.9999999
1000	0.9583702	0.7529702	0.3142629	0.1187299	0.1209989	0.0878915	0.9013699	0.7562437	0.4390145	1.0000000
