"Time"	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C
300	0.7776773	0.4982567	0.3083814	0.0646571	0.9831975	0.3710069	0.1177752	0.8693041	0.1040379	0.7223782
350	0.7947845	0.4915563	0.3066653	0.0646568	0.9847458	0.3635549	0.1100490	0.8730840	0.1042153	0.7223708
400	0.8003063	0.4803252	0.3059768	0.0646566	0.9852136	0.3580498	0.1067334	0.8747838	0.1038242	0.7223695
450	0.7972993	0.4726157	0.3057005	0.0646566	0.9854744	0.3547203	0.1053044	0.8755477	0.1028431	0.7223693
500	0.7914297	0.4706417	0.3055897	0.0646565	0.9857986	0.3533961	0.1046857	0.8758864	0.1017903	0.7223692
550	0.7562691	0.6675303	0.7169462	0.0646565	0.9858851	0.3670436	0.1084586	0.4017027	0.1091704	0.9504595
600	0.8178980	0.7123650	0.8819903	0.0646565	0.9828297	0.4208780	0.1406670	0.1896024	0.1338768	0.9911600
650	0.8648794	0.6936351	0.9482092	0.0646566	0.9733992	0.5079220	0.2703018	0.0957716	0.1609487	0.9984226
700	0.8827851	0.6576790	0.9747775	0.0646567	0.9583418	0.6160094	0.5296529	0.0554535	0.1810133	0.9997185
750	0.8813471	0.6310262	0.9854371	0.0646571	0.9422663	0.7231322	0.7612274	0.0385158	0.1922362	0.9999498
800	0.8715757	0.6199967	0.9897140	0.0646576	0.9297934	0.8078117	0.8903963	0.0307605	0.1970546	0.9999910
850	0.8620333	0.6206643	0.9914299	0.0646581	0.9222606	0.8642981	0.9508466	0.0264010	0.1991442	0.9999984
900	0.8569882	0.6263668	0.9921183	0.0646585	0.9181353	0.8986647	0.9775779	0.0236248	0.2010478	0.9999997
950	0.8564091	0.6317819	0.9923944	0.0646588	0.9153075	0.9188456	0.9892324	0.0218658	0.2034941	0.9999999
1000	0.8581223	0.6345502	0.9925052	0.0646590	0.9125944	0.9305538	0.9943341	0.0208178	0.2060617	1.0000000

0	0.8603453	0.6327438	0.9925790	0.0646597	0.9047100	0.9457505	0.9985140	0.0195646	0.2097314	1.0000000
50	0.9368972	0.6188278	0.9925791	0.0646597	0.9048321	0.9451457	0.9985397	0.0187526	0.2081132	0.9278274
100	0.9592708	0.5844020	0.9925791	0.0646597	0.9069188	0.9433518	0.9986024	0.0185783	0.2012060	0.9149490
150	0.9632603	0.5567377	0.9925792	0.0646596	0.9130257	0.9416773	0.9986584	0.0184461	0.1908809	0.9126509
200	0.9611220	0.5422253	0.9925792	0.0646594	0.9220973	0.9408804	0.9987038	0.0181228	0.1808112	0.9122409
250	0.9578218	0.5370777	0.9925792	0.0646591	0.9313421	0.9411401	0.9987552	0.0176631	0.1732874	0.9121677
300	0.9552911	0.5366656	0.9925793	0.0646587	0.9387076	0.9422071	0.9988194	0.0171988	0.1687218	0.9121546
350	0.9539042	0.5378872	0.9925793	0.0646584	0.9436034	0.9436437	0.9988898	0.0168183	0.1664785	0.9121523
400	0.9533759	0.5391907	0.9925794	0.0646582	0.9463809	0.9450626	0.9989561	0.0165493	0.1656706	0.9121519
450	0.9533056	0.5400554	0.9925794	0.0646580	0.9477006	0.9462372	0.9990110	0.0163800	0.1655707	0.9121518
500	0.9534023	0.5404734	0.9925795	0.0646579	0.9481763	0.9470954	0.9990520	0.0162841	0.1657216	0.9121518
550	0.8311796	0.5613409	0.9925795	0.0646578	0.9481291	0.9487050	0.9990634	0.0170547	0.1676012	0.9843244
600	0.8079821	0.6148778	0.9925795	0.0646578	0.9464239	0.9518723	0.9990335	0.0172187	0.1752871	0.9972028
650	0.8261310	0.6532094	0.9925796	0.0646578	0.9407767	0.9542356	0.9989992	0.0173174	0.1888408	0.9995009
700	0.8504498	0.6613544	0.9925796	0.0646580	0.9303244	0.9546597	0.9989682	0.0176495	0.2029648	0.9999109
750	0.8654648	0.6513602	0.9925795	0.0646583	0.9176055	0.9534149	0.9989243	0.0182264	0.2121682	0.9999841
800	0.8698981	0.6382127	0.9925795	0.0646587	0.9070749	0.9512922	0.9988544	0.0188591	0.2151945	0.9999972
850	0.8677357	0.6297567	0.9925794	0.0646591	0.9014907	0.9490892	0.9987632	0.0193398	0.2141366	0.9999995
900	0.8635136	0.6272029	0.9925793	0.0646595	0.9004618	0.9473758	0.9986704	0.0195857	0.2117666	0.9999999
950	0.8602601	0.6284588	0.9925793	0.0646597	0.9018466	0.9463634	0.9985966	0.0196429	0.2098946	1.0000000
1000	0.8589591	0.6308691	0.9925792	0.0646598	0.9036302	0.9459449	0.9985511	0.0196076	0.2090923	1.0000000

0	0.8603453	0.6327438	0.9925790	0.0646597	0.9047100	0.9457505	0.9985140	0.0195646	0.2097314	1.0000000
50	0.8605876	0.6327486	0.9925791	0.0646597	0.9046644	0.9458093	0.4609280	0.0195587	0.2098667	1.0000000
100	0.8607199	0.6326131	0.9925791	0.0646597	0.9045537	0.9458357	0.2476452	0.0195603	0.2099439	1.0000000
150	0.8607414	0.6324769	0.9925792	0.0646597	0.9044635	0.9458397	0.1630270	0.0195640	0.2099600	1.0000000
200	0.8607031	0.6324033	0.9925792	0.0646597	0.9044233	0.9458343	0.1294555	0.0195668	0.2099413	1.0000000
250	0.8606555	0.6323920	0.9925792	0.0646597	0.9044237	0.9458286	0.1161362	0.0195678	0.2099158	1.0000000
300	0.8606257	0.6324139	0.9925792	0.0646597	0.9044419	0.9458263	0.1108518	0.0195674	0.2098992	1.0000000
350	0.8606177	0.6324408	0.9925792	0.0646597	0.9044595	0.9458271	0.1087553	0.0195665	0.2098943	1.0000000
400	0.8606232	0.6324574	0.9925792	0.0646597	0.9044686	0.9458293	0.1079235	0.0195658	0.2098971	1.0000000
450	0.8606323	0.6324617	0.9925792	0.0646597	0.9044695	0.9458312	0.1075935	0.0195654	0.2099020	1.0000000
500	0.8606388	0.6324585	0.9925792	0.0646597	0.9044664	0.9458322	0.1074626	0.0195654	0.2099056	1.0000000
550	0.8606411	0.6324534	0.9925792	0.0646597	0.9044628	0.9458324	0.6450014	0.0195656	0.2099070	1.0000000
600	0.8606405	0.6324498	0.9925792	0.0646597	0.9044606	0.9458322	0.8582655	0.0195657	0.2099068	1.0000000
650	0.8606388	0.6324485	0.9925792	0.0646597	0.9044601	0.9458319	0.9428763	0.0195658	0.2099059	1.0000000
700	0.8606374	0.6324489	0.9925792	0.0646597	0.9044606	0.9458317	0.9764449	0.0195658	0.2099051	1.0000000
750	0.8606368	0.6324498	0.9925792	0.0646597	0.9044612	0.9458317	0.9897630	0.0195658	0.2099048	1.0000000
800	0.8606368	0.6324506	0.9925792	0.0646597	0.9044617	0.9458317	0.9950468	0.0195657	0.2099048	1.0000000
850	0.8606371	0.6324509	0.9925792	0.0646597	0.9044619	0.9458318	0.9971432	0.0195657	0.2099049	1.0000000
900	0.8606374	0.6324509	0.9925792	0.0646597	0.9044618	0.9458318	0.9979749	0.0195657	0.2099051	1.0000000
950	0.8606376	0.6324508	0.9925792	0.0646597	0.9044617	0.9458319	0.9983048	0.0195657	0.2099052	1.0000000
1000	0.8606376	0.6324506	0.9925792	0.0646597	0.9044616	0.9458319	0.9984358	0.0195657	0.2099052	1.0000000

0	0.8603453	0.6327438	0.9925790	0.0646597	0.9047100	0.9457505	0.9985140	0.0195646	0.2097314	1.0000000
50	0.8605876	0.6327486	0.9925791	0.0646602	0.7478322	0.8365819	0.6142504	0.0258963	0.6599542	1.0000000
100	0.8607199	0.6326131	0.9925789	0.0646706	0.4338010	0.7867592	0.4612669	0.0521112	0.7909937	1.0000000
150	0.8607414	0.6324769	0.9925765	0.0647641	0.2776560	0.7331393	0.3973108	0.0843997	0.8288698	1.0000000
200	0.8607031	0.6324033	0.9925571	0.0653734	0.2208646	0.6706093	0.3622840	0.1149738	0.8395036	1.0000000
250	0.8606555	0.6323921	0.9924523	0.0675862	0.2016669	0.6098945	0.3312422	0.1441344	0.8420914	1.0000000
300	0.8606258	0.6324144	0.9921217	0.0716663	0.1954306	0.5565476	0.2966719	0.1719705	0.8422511	1.0000000
350	0.8606179	0.6324424	0.9914947	0.0759668	0.1935859	0.5117654	0.2594927	0.1971248	0.8416611	1.0000000
400	0.8606240	0.6324609	0.9907012	0.0790527	0.1932235	0.4754635	0.2237102	0.2181889	0.8408503	1.0000000
450	0.8606340	0.6324677	0.9899566	0.0807699	0.1933548	0.4471160	0.1928593	0.2346069	0.8400096	1.0000000
500	0.8606418	0.6324666	0.9893958	0.0815530	0.1936383	0.4257981	0.1684894	0.2466767	0.8392244	1.0000000
550	0.8606455	0.6324628	0.9890491	0.0805996	0.2581708	0.5197428	0.3329400	0.2323162	0.3689497	1.0000000
600	0.8606460	0.6324596	0.9892060	0.0727569	0.5074952	0.5593743	0.4193267	0.1652692	0.2350322	1.0000000
650	0.8606450	0.6324569	0.9901309	0.0674528	0.7494141	0.6083194	0.5428374	0.1017036	0.1991036	1.0000000
700	0.8606434	0.6324540	0.9911416	0.0655674	0.8655386	0.6776565	0.7053409	0.0631949	0.1918839	1.0000000
750	0.8606415	0.6324514	0.9918353	0.0649518	0.9065125	0.7534569	0.8405619	0.0428196	0.1933679	1.0000000
800	0.8606397	0.6324499	0.9922228	0.0647532	0.9175713	0.8192249	0.9216908	0.0323008	0.1971934	1.0000000
850	0.8606383	0.6324495	0.9924168	0.0646893	0.9180977	0.8674397	0.9628342	0.0267379	0.2010196	1.0000000
900	0.8606375	0.6324499	0.9925077	0.0646688	0.9154427	0.8990638	0.9821812	0.0236822	0.2040571	1.0000000
950	0.8606372	0.6324503	0.9925485	0.0646622	0.9123548	0.9184678	0.9910110	0.0219520	0.2062075	1.0000000
1000	0.8606372	0.6324507	0.9925662	0.0646602	0.9097674	0.9299536	0.9950160	0.0209547	0.2076299	1.0000000

0	0.8603453	0.6327438	0.9925790	0.0646597	0.9047100	0.9457505	0.9985140	0.0195646	0.2097314	1.0000000
50	0.8341356	0.6376611	0.9925791	0.0646597	0.9060922	0.7509581	0.7591484	0.0198757	0.1952142	0.5585286
100	0.8281865	0.6498038	0.9925791	0.0646596	0.9214436	0.6874839	0.6641600	0.0203765	0.1529403	0.4797524
150	0.8304168	0.6588595	0.9925792	0.0646591	0.9487886	0.6666991	0.6264512	0.0197903	0.1193950	0.4656955
200	0.8347273	0.6618088	0.9925792	0.0646584	0.9700814	0.6606036	0.6115224	0.0185606	0.1025918	0.4631872
250	0.8379573	0.6606640	0.9925794	0.0646576	0.9813572	0.6600298	0.6056732	0.0174689	0.0954186	0.4627397
300	0.8393057	0.6582662	0.9925795	0.0646571	0.9864293	0.6613665	0.6034256	0.0167373	0.0925191	0.4626598
350	0.8392584	0.6563989	0.9925796	0.0646567	0.9885748	0.6630431	0.6025872	0.0163052	0.0913514	0.4626455
400	0.8386302	0.6555863	0.9925797	0.0646565	0.9894654	0.6644609	0.6022883	0.0160656	0.0908702	0.4626430
450	0.8380280	0.6555871	0.9925798	0.0646564	0.9898344	0.6654833	0.6021894	0.0159364	0.0906708	0.4626425
500	0.8377042	0.6559383	0.9925798	0.0646564	0.9899873	0.6661552	0.6021614	0.0158677	0.0905954	0.4626425
550	0.8641176	0.6513270	0.9925798	0.0646564	0.9896664	0.8622575	0.8416552	0.0157906	0.1055158	0.9041138
600	0.8704758	0.6392199	0.9925798	0.0646564	0.9839590	0.9259171	0.9366788	0.0158854	0.1498310	0.9828901
650	0.8685429	0.6300401	0.9925798	0.0646565	0.9669491	0.9461430	0.9743699	0.0164731	0.1830225	0.9969469
700	0.8640615	0.6269012	0.9925798	0.0646568	0.9444080	0.9517834	0.9892824	0.0173373	0.1985242	0.9994552
750	0.8604443	0.6280158	0.9925798	0.0646574	0.9263542	0.9523426	0.9951308	0.0181106	0.2045738	0.9999028
800	0.8588931	0.6305655	0.9925797	0.0646581	0.9156620	0.9512678	0.9973768	0.0186466	0.2070374	0.9999827
850	0.8590036	0.6325925	0.9925796	0.0646586	0.9101863	0.9498991	0.9982050	0.0189800	0.2083829	0.9999969
900	0.8598109	0.6334429	0.9925795	0.0646590	0.9073840	0.9487010	0.9984875	0.0191888	0.2092965	0.9999994
950	0.8605563	0.6333672	0.9925794	0.0646593	0.9058185	0.9477723	0.9985681	0.0193285	0.2098669	0.9999999
1000	0.8609293	0.6329094	0.9925793	0.0646595	0.9049120	0.9470902	0.9985787	0.0194251	0.2101186	1.0000000

0	0.8603453	0.6327438	0.9925790	0.0646597	0.9047100	0.9457505	0.9985140	0.0195646	0.2097314	1.0000000
50	0.8605876	0.6327486	0.9925791	0.0646597	0.9050249	0.3482068	0.9920858	0.1151898	0.2059660	1.0000000
100	0.8607199	0.6326131	0.9925791	0.0646597	0.9099879	0.1452522	0.9348453	0.1615475	0.1884167	1.0000000
150	0.8607414	0.6324769	0.9925792	0.0646595	0.9251741	0.0741629	0.8257529	0.1822575	0.1578851	1.0000000
200	0.8607031	0.6324033	0.9925792	0.0646590	0.9476335	0.0486461	0.7230601	0.1893783	0.1258894	1.0000000
250	0.8606555	0.6323920	0.9925793	0.0646583	0.9678533	0.0393281	0.6541164	0.1906301	0.1030441	1.0000000
300	0.8606257	0.6324139	0.9925794	0.0646576	0.9807452	0.0359262	0.6161859	0.1900396	0.0903022	1.0000000
350	0.8606177	0.6324408	0.9925795	0.0646571	0.9874563	0.0347238	0.5984138	0.1892134	0.0840958	1.0000000
400	0.8606232	0.6324574	0.9925796	0.0646567	0.9906228	0.0343350	0.5914792	0.1885882	0.0812741	1.0000000
450	0.8606323	0.6324617	0.9925797	0.0646565	0.9920575	0.0342351	0.5895373	0.1881942	0.0800376	1.0000000
500	0.8606388	0.6324585	0.9925798	0.0646564	0.9926965	0.0342276	0.5895228	0.1879672	0.0795093	1.0000000
550	0.8606411	0.6324534	0.9925798	0.0646563	0.9926593	0.4443679	0.6300820	0.0931279	0.0947151	1.0000000
600	0.8606405	0.6324498	0.9925798	0.0646563	0.9881201	0.6344138	0.7566996	0.0512392	0.1365900	1.0000000
650	0.8606388	0.6324485	0.9925799	0.0646564	0.9743973	0.7549072	0.8733007	0.0337529	0.1690997	1.0000000
700	0.8606374	0.6324489	0.9925799	0.0646567	0.9549002	0.8353247	0.9404788	0.0267004	0.1878094	1.0000000
750	0.8606368	0.6324498	0.9925798	0.0646571	0.9368788	0.8846644	0.9726770	0.0235571	0.1979221	1.0000000
800	0.8606368	0.6324506	0.9925797	0.0646577	0.9238369	0.9125536	0.9871043	0.0219120	0.2033670	1.0000000
850	0.8606371	0.6324509	0.9925797	0.0646583	0.9155801	0.9276522	0.9934330	0.0209600	0.2063200	1.0000000
900	0.8606374	0.6324509	0.9925795	0.0646587	0.9107096	0.9357546	0.9962088	0.0203908	0.2079311	1.0000000
950	0.8606376	0.6324508	0.9925794	0.0646591	0.9079389	0.9401551	0.9974415	0.0200503	0.2088134	1.0000000
1000	0.8606376	0.6324506	0.9925794	0.0646593	0.9063908	0.9425926	0.9980010	0.0198485	0.2092980	1.0000000

0	0.8603453	0.6327438	0.9925790	0.0646597	0.9047100	0.9457505	0.9985140	0.0195646	0.2097314	1.0000000
50	0.9212895	0.6216380	0.9939747	0.0204224	0.4270092	0.8785116	0.9783874	0.1953153	0.2098261	1.0000000
100	0.9383133	0.5940468	0.9967674	0.0065104	0.3340097	0.7217871	0.8111994	0.2746400	0.2063249	1.0000000
150	0.9395273	0.5721470	0.9985567	0.0023028	0.3171632	0.6024061	0.5916139	0.3113469	0.1967434	1.0000000
200	0.9354220	0.5615612	0.9993961	0.0012310	0.3166212	0.5345703	0.4394322	0.3287710	0.1846162	1.0000000
250	0.9308943	0.5591210	0.9997516	0.0010553	0.3197772	0.5000403	0.3528293	0.3367927	0.1739769	1.0000000
300	0.9279103	0.5605411	0.9998971	0.0010490	0.3231798	0.4835269	0.3071567	0.3401163	0.1665634	1.0000000
350	0.9266378	0.5628247	0.9999560	0.0010420	0.3257750	0.4760247	0.2840835	0.3412622	0.1622318	1.0000000
400	0.9264754	0.5645488	0.9999798	0.0010213	0.3274356	0.4727687	0.2728512	0.3415283	0.1600673	1.0000000
450	0.9267719	0.5654081	0.9999894	0.0009983	0.3283704	0.4713968	0.2676026	0.3415082	0.1591345	1.0000000
500	0.9271162	0.5656261	0.9999933	0.0009799	0.3288424	0.4708164	0.2652669	0.3414334	0.1587762	1.0000000
550	0.8419641	0.5804590	0.9996582	0.0448452	0.8319016	0.4903140	0.2946931	0.1664538	0.1586998	1.0000000
600	0.8248361	0.6182465	0.9978931	0.0584222	0.9298005	0.5649792	0.4428513	0.0874936	0.1621281	1.0000000
650	0.8361075	0.6456117	0.9957607	0.0626928	0.9463787	0.6682298	0.6643393	0.0517485	0.1723097	1.0000000
700	0.8526771	0.6522512	0.9942363	0.0640385	0.9432767	0.7645045	0.8326321	0.0356011	0.1859457	1.0000000
750	0.8635010	0.6459372	0.9933729	0.0644627	0.9336007	0.8359402	0.9230167	0.0282136	0.1975425	1.0000000
800	0.8669891	0.6368920	0.9929400	0.0645966	0.9228899	0.8818419	0.9651867	0.0246293	0.2044275	1.0000000
850	0.8656815	0.6308272	0.9927377	0.0646391	0.9146331	0.9089447	0.9838514	0.0226945	0.2072263	1.0000000
900	0.8627794	0.6288519	0.9926473	0.0646528	0.9098822	0.9243919	0.9919796	0.0215236	0.2078647	1.0000000
950	0.8604715	0.6296157	0.9926080	0.0646572	0.9077985	0.9332291	0.9955299	0.0207622	0.2079336	1.0000000
1000	0.8595030	0.6312694	0.9925912	0.0646588	0.9070133	0.9384094	0.9971080	0.0202623	0.2081731	1.0000000

0	0.8603453	0.6327438	0.9925790	0.0646597	0.9047100	0.9457505	0.9985140	0.0195646	0.2097314	1.0000000
50	0.8317165	0.4146893	0.9925791	0.0646603	0.7085961	0.9449484	0.9984540	0.0266475	0.7686870	0.9706643
100	0.7280654	0.3836977	0.9925789	0.0646755	0.3643006	0.9333365	0.9971018	0.0475493	0.9317421	0.9654296
150	0.6299078	0.4274084	0.9925749	0.0648540	0.2155679	0.9126356	0.9914658	0.0596585	0.9793012	0.9644955
200	0.6123239	0.4859739	0.9925324	0.0664489	0.1660867	0.8999500	0.9826024	0.0608369	0.9931784	0.9643288
250	0.6535047	0.5167199	0.9922303	0.0739081	0.1502206	0.8949676	0.9757757	0.0596707	0.9972361	0.9642991
300	0.6986260	0.5153689	0.9910351	0.0899797	0.1451175	0.8895523	0.9721136	0.0616247	0.9984283	0.9642938
350	0.7209024	0.4971973	0.9883176	0.1083122	0.1434689	0.8801100	0.9688968	0.0668421	0.9987792	0.9642928
400	0.7195652	0.4796088	0.9843657	0.1220652	0.1429372	0.8677218	0.9637401	0.0729783	0.9988796	0.9642927
450	0.7055686	0.4722572	0.9802650	0.1301014	0.1427673	0.8557460	0.9562775	0.0778701	0.9989052	0.9642926
500	0.6920796	0.4748899	0.9769288	0.1341500	0.1427140	0.8470265	0.9479387	0.0806538	0.9989100	0.9642926
550	0.7382390	0.7225224	0.9747030	0.1308696	0.1945828	0.8416314	0.9410878	0.0773204	0.4057046	0.9936284
600	0.8305241	0.7518928	0.9754697	0.0973286	0.4306308	0.8368758	0.9418066	0.0621017	0.2641679	0.9988630
650	0.8812367	0.7057089	0.9806197	0.0755825	0.6849095	0.8394046	0.9537047	0.0458842	0.2399830	0.9997971
700	0.8944352	0.6535386	0.9858477	0.0681572	0.8094370	0.8540249	0.9692412	0.0354560	0.2329716	0.9999638
750	0.8865553	0.6223736	0.9892066	0.0657748	0.8576584	0.8750301	0.9813743	0.0295719	0.2235219	0.9999935
800	0.8714882	0.6131833	0.9909998	0.0650157	0.8802501	0.8954362	0.9889324	0.0259699	0.2136829	0.9999988
850	0.8593967	0.6176831	0.9918706	0.0647738	0.8944680	0.9120436	0.9932218	0.0235087	0.2071511	0.9999998
900	0.8543980	0.6265200	0.9922704	0.0646965	0.9034731	0.9243732	0.9955929	0.0218151	0.2048616	1.0000000
950	0.8550760	0.6333160	0.9924473	0.0646716	0.9078223	0.9329281	0.9969073	0.0207356	0.2056043	1.0000000
1000	0.8579789	0.6359989	0.9925237	0.0646634	0.9086290	0.9384699	0.9976413	0.0201263	0.2075225	1.0000000
