"Time"	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C
100	0.9991934	0.9320783	0.8426317	0.9999992	0.0106774	0.2443551	0.3210824	0.1271800	0.9969432	0.7718472
150	0.9992230	0.9320790	0.8426325	0.9999993	0.0107596	0.3186016	0.2936182	0.1271658	0.9969439	0.7718446
200	0.9992286	0.9320793	0.8426328	0.9999993	0.0114755	0.3662361	0.2875110	0.1271583	0.9969444	0.7718383
250	0.9992296	0.9320794	0.8426330	0.9999992	0.0132352	0.3892513	0.2861530	0.1271550	0.9969445	0.7718323
300	0.9992298	0.9320795	0.8426330	0.9999989	0.0155899	0.3989153	0.2858510	0.1271541	0.9969446	0.7718280
350	0.9992299	0.9320795	0.8426330	0.9999983	0.0177091	0.4026531	0.2857838	0.1271543	0.9969446	0.7718254
400	0.9992299	0.9320795	0.8426328	0.9999974	0.0191942	0.4040229	0.2857689	0.1271547	0.9969446	0.7718241
450	0.9992299	0.9320795	0.8426325	0.9999963	0.0200829	0.4045062	0.2857656	0.1271552	0.9969446	0.7718236
500	0.9992299	0.9320794	0.8426321	0.9999953	0.0205628	0.4046720	0.2857648	0.1271555	0.9969446	0.7718235
550	0.9983945	0.9320793	0.8426317	0.9999941	0.0306037	0.5597599	0.8411757	0.1271557	0.9969446	0.7718236
600	0.9982372	0.9320791	0.8426310	0.9999835	0.0481382	0.4327139	0.9646823	0.1271558	0.9969446	0.7718237
650	0.9982076	0.9320787	0.8426273	0.9999576	0.0380719	0.3350857	0.9921464	0.1271558	0.9969445	0.7718240
700	0.9982020	0.9320775	0.8426212	0.9999544	0.0247820	0.2880754	0.9982536	0.1271558	0.9969446	0.7718245
750	0.9982010	0.9320760	0.8426184	0.9999698	0.0172859	0.2685175	0.9996117	0.1271557	0.9969446	0.7718252
800	0.9982007	0.9320753	0.8426201	0.9999837	0.0137395	0.2609762	0.9999136	0.1271556	0.9969446	0.7718258
850	0.9982007	0.9320757	0.8426238	0.9999917	0.0121467	0.2582094	0.9999808	0.1271555	0.9969446	0.7718259
900	0.9982007	0.9320767	0.8426272	0.9999958	0.0114458	0.2572303	0.9999957	0.1271554	0.9969446	0.7718256
950	0.9982007	0.9320777	0.8426297	0.9999976	0.0111407	0.2568932	0.9999991	0.1271554	0.9969446	0.7718252
1000	0.9982007	0.9320784	0.8426312	0.9999985	0.0110089	0.2567797	0.9999998	0.1271554	0.9969446	0.7718247

0	0.9982006	0.9320736	0.8426263	0.9999990	0.0109119	0.2567239	1.0000000	0.1272333	0.9969407	0.7717964
50	0.9860928	0.9308876	0.8211249	0.8012828	0.0107552	0.0903309	1.0000000	0.1272062	0.9969422	0.7721158
100	0.9837939	0.9215574	0.7636553	0.7224389	0.0105895	0.0404797	1.0000000	0.1271679	0.9969462	0.7747712
150	0.9832865	0.8991954	0.7022202	0.6911563	0.0105184	0.0255443	1.0000000	0.1269093	0.9969639	0.7816200
200	0.9830370	0.8670859	0.6568639	0.6787444	0.0104891	0.0210696	1.0000000	0.1261240	0.9970090	0.7914249
250	0.9827663	0.8338736	0.6288275	0.6738198	0.0104771	0.0197290	1.0000000	0.1247279	0.9970831	0.8014392
300	0.9824666	0.8070520	0.6130907	0.6718659	0.0104721	0.0193274	1.0000000	0.1229369	0.9971742	0.8096118
350	0.9821913	0.7889700	0.6047551	0.6710906	0.0104700	0.0192071	1.0000000	0.1210946	0.9972654	0.8152425
400	0.9819808	0.7781973	0.6005032	0.6707830	0.0104692	0.0191710	1.0000000	0.1194818	0.9973438	0.8185844
450	0.9818420	0.7722810	0.5983903	0.6706610	0.0104689	0.0191602	1.0000000	0.1182379	0.9974039	0.8202709
500	0.9817598	0.7692000	0.5973600	0.6706126	0.0104687	0.0191570	1.0000000	0.1173760	0.9974456	0.8209407
550	0.9938356	0.7758302	0.6366498	0.8693097	0.0104687	0.1855490	1.0000000	0.1168106	0.9974719	0.8204115
600	0.9963297	0.8208313	0.7130938	0.9481461	0.0104794	0.2354000	1.0000000	0.1164360	0.9974819	0.8146007
650	0.9972400	0.8707372	0.7708791	0.9794257	0.0105493	0.2503353	1.0000000	0.1166617	0.9974628	0.8034185
700	0.9977247	0.9012512	0.8052143	0.9918364	0.0106669	0.2548099	1.0000000	0.1178266	0.9974055	0.7915959
750	0.9979719	0.9168902	0.8237917	0.9967605	0.0107714	0.2561505	1.0000000	0.1197005	0.9973184	0.7823420
800	0.9980911	0.9246250	0.8333636	0.9987143	0.0108392	0.2565521	1.0000000	0.1217838	0.9972203	0.7763827
850	0.9981480	0.9284384	0.8381480	0.9994894	0.0108764	0.2566725	1.0000000	0.1236519	0.9971297	0.7731332
900	0.9981753	0.9303141	0.8404900	0.9997970	0.0108950	0.2567085	1.0000000	0.1250892	0.9970576	0.7716728
950	0.9981884	0.9312309	0.8416190	0.9999190	0.0109038	0.2567193	1.0000000	0.1260658	0.9970067	0.7712103
1000	0.9981948	0.9316751	0.8421569	0.9999674	0.0109077	0.2567225	1.0000000	0.1266586	0.9969747	0.7712111

0	0.9982006	0.9320736	0.8426263	0.9999990	0.0109119	0.2567239	1.0000000	0.1272333	0.9969407	0.7717964
50	0.9982374	0.9430987	0.7888140	0.5124605	0.1922450	0.2655713	0.8745471	0.1360555	0.9965071	0.4921426
100	0.9982271	0.9132351	0.5666398	0.3184187	0.2669556	0.2877522	0.8466502	0.1698483	0.9941172	0.3755447
150	0.9978136	0.7522633	0.3319071	0.2396192	0.2978485	0.3059718	0.8404467	0.2149354	0.9886121	0.3491553
200	0.9940108	0.4292892	0.1856199	0.2063205	0.3107479	0.3161170	0.8390673	0.2530650	0.9811703	0.3697578
250	0.9657421	0.2699478	0.1081214	0.1916941	0.3162185	0.3207755	0.8387605	0.2818753	0.9759500	0.4016090
300	0.9076526	0.2404000	0.0692037	0.1852491	0.3185748	0.3226878	0.8386923	0.3185972	0.9748595	0.4267594
350	0.8739055	0.2365406	0.0501344	0.1831463	0.3195998	0.3234185	0.8386772	0.3837104	0.9763173	0.4428605
400	0.8634676	0.2360350	0.0411106	0.1840277	0.3200471	0.3236843	0.8386738	0.4689486	0.9784354	0.4526521
450	0.8609212	0.2359521	0.0372379	0.1860085	0.3202419	0.3237776	0.8386730	0.5432427	0.9803041	0.4585366
500	0.8603472	0.2359335	0.0358980	0.1876045	0.3203264	0.3238095	0.8386729	0.5903798	0.9816931	0.4619678
550	0.5186465	0.0565546	0.1171168	0.6693365	0.1393329	0.3126664	0.9641257	0.5593003	0.9853137	0.7562527
600	0.1611981	0.0686788	0.3836056	0.8624210	0.0645492	0.2887383	0.9920226	0.3205930	0.9911698	0.8804241
650	0.4675674	0.3714904	0.5947966	0.9443116	0.0333991	0.2716507	0.9982261	0.1868861	0.9948951	0.9066018
700	0.8837872	0.7254353	0.7164184	0.9777537	0.0203519	0.2629279	0.9996055	0.1339009	0.9967032	0.8842382
750	0.9753125	0.8585421	0.7802487	0.9911504	0.0148758	0.2591204	0.9999123	0.1149660	0.9974491	0.8486477
800	0.9935345	0.9024332	0.8123751	0.9964839	0.0125757	0.2576039	0.9999805	0.1105601	0.9976635	0.8157751
850	0.9971900	0.9190320	0.8281528	0.9986033	0.0116094	0.2570353	0.9999957	0.1123425	0.9976203	0.7920382
900	0.9979540	0.9260932	0.8357735	0.9994450	0.0112035	0.2568311	0.9999990	0.1162731	0.9974682	0.7781542
950	0.9981287	0.9292887	0.8394094	0.9997792	0.0110333	0.2567600	0.9999998	0.1202566	0.9972949	0.7716470
1000	0.9981753	0.9307732	0.8411278	0.9999119	0.0109620	0.2567359	1.0000000	0.1233638	0.9971485	0.7694778

0	0.9982006	0.9320736	0.8426263	0.9999990	0.0109119	0.2567239	1.0000000	0.1272333	0.9969407	0.7717964
50	0.9982043	0.9352000	0.8747293	0.9991301	0.3628734	0.2470950	1.0000000	0.1271962	0.9969655	0.7710058
100	0.9982273	0.9407680	0.8885355	0.9747131	0.5077735	0.2442101	1.0000000	0.1272548	0.9969693	0.7685316
150	0.9982551	0.9439737	0.8893850	0.8996124	0.5674257	0.2433459	1.0000000	0.1275362	0.9969577	0.7660572
200	0.9982710	0.9440578	0.8758537	0.8094402	0.5919832	0.2430869	1.0000000	0.1279705	0.9969374	0.7648464
250	0.9982687	0.9406249	0.8498094	0.7382420	0.6020930	0.2430093	1.0000000	0.1283717	0.9969185	0.7656173
300	0.9982455	0.9336302	0.8182967	0.6922839	0.6062551	0.2429861	1.0000000	0.1285423	0.9969112	0.7685128
350	0.9982007	0.9239102	0.7889577	0.6657183	0.6079686	0.2429791	1.0000000	0.1283482	0.9969221	0.7730077
400	0.9981387	0.9131544	0.7660181	0.6513773	0.6086741	0.2429770	1.0000000	0.1277668	0.9969524	0.7781388
450	0.9980686	0.9032052	0.7501125	0.6439876	0.6089645	0.2429764	1.0000000	0.1268900	0.9969972	0.7829547
500	0.9980014	0.8952612	0.7399789	0.6403066	0.6090841	0.2429762	1.0000000	0.1258755	0.9970485	0.7868488
550	0.9979224	0.8725032	0.6501693	0.6896923	0.2571270	0.2526051	1.0000000	0.1249251	0.9970769	0.7922681
600	0.9976966	0.8356460	0.6504034	0.8245472	0.1122467	0.2554899	1.0000000	0.1238869	0.9971282	0.8012959
650	0.9974733	0.8385481	0.7057920	0.9221229	0.0526169	0.2563542	1.0000000	0.1224017	0.9971970	0.8054962
700	0.9975448	0.8701158	0.7608022	0.9681190	0.0280759	0.2566132	1.0000000	0.1210137	0.9972555	0.8016275
750	0.9977725	0.8976934	0.7978668	0.9872354	0.0179758	0.2566907	1.0000000	0.1204919	0.9972754	0.7934235
800	0.9979622	0.9141974	0.8193613	0.9949188	0.0138188	0.2567140	1.0000000	0.1209943	0.9972513	0.7851210
850	0.9980767	0.9230080	0.8309231	0.9979803	0.0121079	0.2567209	1.0000000	0.1221724	0.9971966	0.7787981
900	0.9981380	0.9275444	0.8368721	0.9991973	0.0114036	0.2567230	1.0000000	0.1235618	0.9971306	0.7747920
950	0.9981695	0.9298411	0.8398450	0.9996808	0.0111137	0.2567237	1.0000000	0.1248205	0.9970689	0.7726347
1000	0.9981853	0.9309881	0.8413006	0.9998728	0.0109943	0.2567238	1.0000000	0.1257871	0.9970199	0.7716800

0	0.9982006	0.9320736	0.8426263	0.9999990	0.0109119	0.2567239	1.0000000	0.1272333	0.9969407	0.7717964
50	0.9982050	0.9357401	0.8805192	0.9999991	0.0109465	0.3115767	0.3650939	0.1279592	0.9969075	0.7450152
100	0.9982318	0.9422093	0.8975933	0.9999992	0.0122386	0.5036865	0.2239100	0.1305500	0.9967821	0.7307782
150	0.9982643	0.9462841	0.9052867	0.9999987	0.0346813	0.6984660	0.1925149	0.1338087	0.9966130	0.7233028
200	0.9982866	0.9483314	0.9087527	0.9999443	0.1569728	0.8118700	0.1855336	0.1367006	0.9964530	0.7198824
250	0.9982988	0.9492944	0.9102669	0.9970311	0.3578926	0.8633646	0.1839812	0.1388202	0.9963288	0.7186978
300	0.9983048	0.9496990	0.9100018	0.9677789	0.5245974	0.8841344	0.1836360	0.1401705	0.9962455	0.7185807
350	0.9983070	0.9495104	0.9042286	0.8817877	0.6280989	0.8919609	0.1835592	0.1409272	0.9961965	0.7189816
400	0.9983045	0.9478594	0.8860468	0.7649394	0.6845478	0.8947796	0.1835422	0.1412800	0.9961725	0.7200197
450	0.9982916	0.9431515	0.8515035	0.6612364	0.7132113	0.8957620	0.1835384	0.1413354	0.9961682	0.7223735
500	0.9982587	0.9336545	0.8050088	0.5875228	0.7270961	0.8960961	0.1835375	0.1410804	0.9961842	0.7267814
550	0.9981764	0.9011728	0.6361297	0.5414029	0.7226432	0.7657352	0.8184434	0.1396220	0.9962703	0.7624845
600	0.9978429	0.8119593	0.5278921	0.5289245	0.5778515	0.5111096	0.9596273	0.1356520	0.9965008	0.7937550
650	0.9968253	0.6866290	0.4809357	0.6066543	0.3095821	0.3627027	0.9910223	0.1302510	0.9968095	0.8215242
700	0.9948402	0.6222919	0.5253855	0.7681868	0.1418173	0.2975214	0.9980036	0.1244396	0.9971186	0.8396450
750	0.9941102	0.6917594	0.6270767	0.8939639	0.0660680	0.2716954	0.9995561	0.1190212	0.9973670	0.8412856
800	0.9956147	0.8006844	0.7168992	0.9561176	0.0339320	0.2620316	0.9999013	0.1154156	0.9975139	0.8283195
850	0.9969839	0.8691504	0.7749335	0.9823741	0.0204882	0.2585559	0.9999780	0.1144645	0.9975494	0.8099782
900	0.9976701	0.9023051	0.8078188	0.9929775	0.0148887	0.2573429	0.9999951	0.1157411	0.9974943	0.7936953
950	0.9979670	0.9177839	0.8252500	0.9972081	0.0125610	0.2569295	0.9999989	0.1182194	0.9973860	0.7823005
1000	0.9980943	0.9251527	0.8341297	0.9988905	0.0115947	0.2567912	0.9999998	0.1209328	0.9972621	0.7756144

0	0.9982006	0.9320736	0.8426263	0.9999990	0.0109119	0.2567239	1.0000000	0.1272333	0.9969407	0.7717964
50	0.9982007	0.9320768	0.8426300	0.9999991	0.0109113	0.2567239	1.0000000	0.1184591	0.9969417	0.7711584
100	0.9982007	0.9320783	0.8426317	0.9999992	0.0109110	0.2567239	1.0000000	0.1160880	0.9969384	0.7691520
150	0.9982007	0.9320790	0.8426325	0.9999992	0.0109109	0.2567239	1.0000000	0.1156364	0.9969268	0.7671179
200	0.9982007	0.9320793	0.8426328	0.9999992	0.0109108	0.2567239	1.0000000	0.1157796	0.9969091	0.7657417
250	0.9982007	0.9320794	0.8426330	0.9999992	0.0109108	0.2567239	1.0000000	0.1160621	0.9968907	0.7650263
300	0.9982007	0.9320795	0.8426331	0.9999992	0.0109108	0.2567239	1.0000000	0.1163164	0.9968754	0.7647531
350	0.9982007	0.9320795	0.8426331	0.9999992	0.0109108	0.2567239	1.0000000	0.1164940	0.9968647	0.7647126
400	0.9982007	0.9320796	0.8426331	0.9999992	0.0109108	0.2567239	1.0000000	0.1165981	0.9968582	0.7647655
450	0.9982007	0.9320796	0.8426331	0.9999992	0.0109108	0.2567239	1.0000000	0.1166490	0.9968548	0.7648374
500	0.9982007	0.9320796	0.8426331	0.9999992	0.0109108	0.2567239	1.0000000	0.1166677	0.9968535	0.7648969
550	0.9982007	0.9320796	0.8426331	0.9999992	0.0109108	0.2567239	1.0000000	0.1255345	0.9968535	0.7657363
600	0.9982007	0.9320796	0.8426331	0.9999992	0.0109108	0.2567239	1.0000000	0.1278889	0.9968589	0.7679090
650	0.9982007	0.9320796	0.8426331	0.9999992	0.0109108	0.2567239	1.0000000	0.1282833	0.9968728	0.7698926
700	0.9982007	0.9320796	0.8426331	0.9999992	0.0109108	0.2567239	1.0000000	0.1280869	0.9968917	0.7711490
750	0.9982007	0.9320796	0.8426331	0.9999992	0.0109108	0.2567239	1.0000000	0.1277719	0.9969102	0.7717755
800	0.9982007	0.9320796	0.8426331	0.9999992	0.0109108	0.2567239	1.0000000	0.1275030	0.9969248	0.7720077
850	0.9982007	0.9320796	0.8426331	0.9999992	0.0109108	0.2567239	1.0000000	0.1273203	0.9969347	0.7720402
900	0.9982007	0.9320796	0.8426331	0.9999992	0.0109108	0.2567239	1.0000000	0.1272148	0.9969406	0.7719949
950	0.9982007	0.9320796	0.8426331	0.9999992	0.0109108	0.2567239	1.0000000	0.1271632	0.9969436	0.7719345
1000	0.9982007	0.9320796	0.8426331	0.9999992	0.0109108	0.2567239	1.0000000	0.1271436	0.9969449	0.7718848

0	0.9982006	0.9320736	0.8426263	0.9999990	0.0109119	0.2567239	1.0000000	0.1272333	0.9969407	0.7717964
50	0.9986546	0.9320768	0.8426300	0.9999991	0.0108706	0.2630212	0.3167747	0.1272028	0.9969421	0.7718368
100	0.9987401	0.9320783	0.8426317	0.9999992	0.0112078	0.4248390	0.1648461	0.1271800	0.9969432	0.7718472
150	0.9987562	0.9320790	0.8426325	0.9999991	0.0186614	0.5947930	0.1310617	0.1271658	0.9969439	0.7718446
200	0.9987592	0.9320793	0.8426327	0.9999944	0.0676669	0.6896512	0.1235491	0.1271583	0.9969444	0.7718383
250	0.9987598	0.9320792	0.8426268	0.9997848	0.1735453	0.7307261	0.1218785	0.1271550	0.9969445	0.7718323
300	0.9987599	0.9320716	0.8424823	0.9967988	0.2847693	0.7466990	0.1215071	0.1271542	0.9969446	0.7718300
350	0.9987598	0.9319746	0.8412814	0.9829353	0.3653400	0.7525648	0.1214245	0.1271543	0.9969446	0.7718543
400	0.9987590	0.9314416	0.8367848	0.9534838	0.4136436	0.7546394	0.1214061	0.1271527	0.9969449	0.7720183
450	0.9987558	0.9298174	0.8269695	0.9158201	0.4396444	0.7553532	0.1214020	0.1271370	0.9969460	0.7725794
500	0.9987474	0.9265015	0.8121098	0.8807971	0.4527099	0.7555935	0.1214011	0.1270744	0.9969499	0.7738336
550	0.9982660	0.9213762	0.7947150	0.8524571	0.4875219	0.7591604	0.8046261	0.1269148	0.9969589	0.7759039
600	0.9981452	0.9148332	0.7765866	0.8257422	0.4355683	0.5199479	0.9565548	0.1266153	0.9969751	0.7786452
650	0.9980842	0.9073118	0.7612616	0.8421205	0.2468563	0.3679231	0.9903391	0.1261643	0.9969989	0.7817993
700	0.9980321	0.9017883	0.7637222	0.9055263	0.1162243	0.2998034	0.9978517	0.1255779	0.9970290	0.7846180
750	0.9980041	0.9035155	0.7836101	0.9564460	0.0555995	0.2725910	0.9995223	0.1249367	0.9970602	0.7855132
800	0.9980215	0.9109533	0.8055108	0.9818779	0.0296387	0.2623627	0.9998938	0.1244480	0.9970829	0.7838843
850	0.9980682	0.9187723	0.8215539	0.9926997	0.0187257	0.2586736	0.9999764	0.1243101	0.9970889	0.7807764
900	0.9981160	0.9244517	0.8313844	0.9970865	0.0141649	0.2573835	0.9999947	0.1245499	0.9970773	0.7775462
950	0.9981513	0.9279496	0.8368665	0.9988402	0.0122637	0.2569432	0.9999988	0.1250402	0.9970536	0.7749828
1000	0.9981735	0.9299266	0.8397571	0.9995385	0.0114725	0.2567958	0.9999997	0.1256113	0.9970256	0.7732830

0	0.9982006	0.9320736	0.8426263	0.9999990	0.0109119	0.2567239	1.0000000	0.1272333	0.9969407	0.7717964
50	0.9981999	0.9307043	0.8104441	0.6689359	0.0109113	0.2567239	1.0000000	0.1272073	0.9969421	0.7721405
100	0.9981691	0.9125259	0.6911388	0.5375812	0.0109110	0.2567239	1.0000000	0.1271828	0.9969474	0.7767486
150	0.9979752	0.8472492	0.5509077	0.4854640	0.0109109	0.2567239	1.0000000	0.1268199	0.9969787	0.7913569
200	0.9972141	0.7070058	0.4457059	0.4647857	0.0109108	0.2567239	1.0000000	0.1255078	0.9970700	0.8150112
250	0.9944308	0.5235442	0.3810264	0.4565813	0.0109108	0.2567239	1.0000000	0.1230557	0.9972301	0.8408941
300	0.9848493	0.3753766	0.3450090	0.4533260	0.0109108	0.2567239	1.0000000	0.1198930	0.9974296	0.8627415
350	0.9595983	0.2882141	0.3260561	0.4520344	0.0109108	0.2567239	1.0000000	0.1166400	0.9976264	0.8781183
400	0.9169882	0.2436223	0.3164365	0.4515220	0.0109108	0.2567239	1.0000000	0.1137548	0.9977916	0.8875203
450	0.8708124	0.2217557	0.3116737	0.4513186	0.0109108	0.2567239	1.0000000	0.1114656	0.9979154	0.8925561
500	0.8347148	0.2111377	0.3093578	0.4512380	0.0109108	0.2567239	1.0000000	0.1098159	0.9980003	0.8948457
550	0.8173045	0.2297765	0.3923593	0.7822692	0.0109108	0.2567239	1.0000000	0.1083390	0.9980543	0.8943123
600	0.8963618	0.4414687	0.5681970	0.9136113	0.0109108	0.2567239	1.0000000	0.1053770	0.9980781	0.8800357
650	0.9703532	0.7141606	0.6952236	0.9657234	0.0109108	0.2567239	1.0000000	0.1039513	0.9980475	0.8501285
700	0.9915009	0.8464511	0.7675252	0.9863997	0.0109108	0.2567239	1.0000000	0.1057480	0.9979393	0.8185973
750	0.9965146	0.8962973	0.8054580	0.9946034	0.0109108	0.2567239	1.0000000	0.1098522	0.9977623	0.7948594
800	0.9977218	0.9160808	0.8245782	0.9978584	0.0109108	0.2567239	1.0000000	0.1147440	0.9975525	0.7804516
850	0.9980409	0.9246573	0.8339832	0.9991498	0.0109108	0.2567239	1.0000000	0.1192064	0.9973513	0.7732241
900	0.9981388	0.9285854	0.8385318	0.9996622	0.0109108	0.2567239	1.0000000	0.1226202	0.9971882	0.7703989
950	0.9981742	0.9304298	0.8407044	0.9998655	0.0109108	0.2567239	1.0000000	0.1248903	0.9970735	0.7698166
1000	0.9981888	0.9313024	0.8417320	0.9999462	0.0109108	0.2567239	1.0000000	0.1262187	0.9970027	0.7701454

0	0.9982006	0.9320736	0.8426263	0.9999990	0.0109119	0.2567239	1.0000000	0.1272333	0.9969407	0.7717964
50	0.9987850	0.9341861	0.8640667	0.9999991	0.0107599	0.1004608	1.0000000	0.1246596	0.9970507	0.8599842
100	0.9989042	0.9380575	0.8737275	0.9999992	0.0105925	0.0536445	1.0000000	0.1168624	0.9973785	0.8984213
150	0.9989368	0.9406025	0.8780805	0.9999993	0.0105197	0.0396184	1.0000000	0.1086847	0.9977133	0.9136020
200	0.9989493	0.9419182	0.8800420	0.9999993	0.0104896	0.0354162	1.0000000	0.1026683	0.9979554	0.9178884
250	0.9989548	0.9425475	0.8809258	0.9999993	0.0104773	0.0341572	1.0000000	0.0989958	0.9981029	0.9174498
300	0.9989573	0.9428394	0.8813240	0.9999993	0.0104722	0.0337800	1.0000000	0.0970677	0.9981819	0.9154556
350	0.9989585	0.9429729	0.8815035	0.9999993	0.0104701	0.0336670	1.0000000	0.0962294	0.9982183	0.9134166
400	0.9989591	0.9430335	0.8815843	0.9999993	0.0104692	0.0336331	1.0000000	0.0959824	0.9982311	0.9118918
450	0.9989593	0.9430610	0.8816207	0.9999993	0.0104689	0.0336230	1.0000000	0.0960047	0.9982326	0.9109483
500	0.9989594	0.9430734	0.8816372	0.9999993	0.0104687	0.0336200	1.0000000	0.0961153	0.9982298	0.9104568
550	0.9983966	0.9412880	0.8602079	0.9999993	0.0104688	0.1898821	1.0000000	0.0982696	0.9981630	0.8163815
600	0.9982776	0.9376514	0.8505521	0.9999993	0.0104821	0.2366982	1.0000000	0.1053132	0.9979206	0.7770283
650	0.9982387	0.9349726	0.8462014	0.9999993	0.0105565	0.2507242	1.0000000	0.1137005	0.9975933	0.7636116
700	0.9982200	0.9334777	0.8442409	0.9999993	0.0106746	0.2549264	1.0000000	0.1204806	0.9972960	0.7617048
750	0.9982102	0.9327319	0.8433576	0.9999993	0.0107768	0.2561854	1.0000000	0.1247698	0.9970883	0.7638910
800	0.9982052	0.9323787	0.8429596	0.9999993	0.0108422	0.2565626	1.0000000	0.1269488	0.9969725	0.7667618
850	0.9982028	0.9322155	0.8427802	0.9999993	0.0108780	0.2566756	1.0000000	0.1277740	0.9969229	0.7690724
900	0.9982017	0.9321411	0.8426994	0.9999993	0.0108957	0.2567094	1.0000000	0.1279002	0.9969108	0.7705803
950	0.9982012	0.9321074	0.8426630	0.9999993	0.0109041	0.2567196	1.0000000	0.1277496	0.9969153	0.7714206
1000	0.9982009	0.9320921	0.8426466	0.9999993	0.0109079	0.2567226	1.0000000	0.1275430	0.9969244	0.7718138
