YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W
0.0711410	0.0303525	0.0000000	0.0635238	0.0755582	0.3045497	1.0708139	0.0000000	0.0016756	1.0455934
0.2488112	0.6404359	0.0000000	0.0369182	0.1338264	0.3961101	0.9899301	1.1210674	0.0000000	1.1153983
0.1938944	0.6412870	0.4299304	0.0000000	0.0796515	0.0000000	0.9928016	1.0761824	0.0008488	0.9812704
0.1037782	0.0080757	0.0008176	0.0000000	0.1132170	0.4081500	0.9225663	0.0015043	0.0041455	0.9700108
0.0692497	0.0223503	0.0460646	0.0520017	0.0830061	0.3502809	0.9432296	0.0000000	0.0000000	0.9325228
