YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C
0.2142483	0.0000000	0.4408103	0.9999977	0.0203961	0.0042397	0.0374425	0.0015115	0.0000000	1.0000000
0.9999994	0.2858794	0.9999993	0.0000020	0.5297480	0.9959055	0.9993049	0.9746573	0.9999999	0.0000001
0.2142483	0.4535387	0.4408062	0.9999981	0.0203953	0.0042251	0.0000000	0.0000000	0.1655492	1.0000000
