YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C
0.0000000	0.0420455	0.0327658	0.0000000	0.0330631	0.0229062	0.1565205	0.0742546	0.1890920	0.6621411
0.0110168	0.0000000	0.0336717	0.6172134	0.0184371	0.0011322	0.2048295	0.4653016	0.1619081	0.7007662
0.0756849	0.0262996	0.0000000	0.6105499	0.0249128	0.7700851	0.0000000	0.3471207	0.1330908	0.6319269
0.0660776	0.0431616	0.0525171	0.0000000	0.0316540	0.0244702	0.7148393	0.0006701	0.0000000	0.7920516
