"Time"	YKL112W	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C
900	0.6356177	0.4463715	0.6726912	0.6997014	0.0748974	0.3401166	0.5126394	0.1221169	0.2089925	0.3557203
950	0.7122909	0.4046666	0.7242812	0.6955295	0.0992450	0.3328707	0.5809115	0.0893096	0.1320471	0.2618222
1000	0.6374917	0.5110588	0.8441520	0.6721110	0.0896419	0.3615152	0.6416022	0.0714973	0.2125019	0.2563232

0	0.6625640	0.4748164	0.6533404	0.6786271	0.0619990	0.4046178	0.5927087	0.0529887	0.1629109	0.2328436
50	0.1241485	0.4407782	0.6496133	0.5903125	0.0502806	0.1760569	0.4874309	0.0853151	0.1197103	0.3074828
100	0.0473605	0.4279424	0.6810062	0.5108717	0.0746832	0.2035460	0.6847813	0.0829196	0.1611345	0.3869900
150	0.0281554	0.4831320	0.8438697	0.5942531	0.0606428	0.2287253	0.5621460	0.0799364	0.1409329	0.2808791
200	0.0414864	0.4061720	0.6295805	0.6856064	0.0491744	0.2531216	0.7276845	0.0323957	0.1247544	0.3920670
250	0.0154183	0.3797602	0.6813335	0.5797388	0.0330912	0.2050567	0.5865516	0.0886185	0.1091971	0.3572735
300	0.0084569	0.4998176	0.6197517	0.4303304	0.0357857	0.2492871	0.7078623	0.0607150	0.1597514	0.3659107
350	0.0255299	0.4054577	0.6142852	0.5292239	0.0572341	0.2368983	0.6017806	0.0571103	0.1255655	0.3708782
400	0.0122633	0.4154102	0.7637431	0.5033710	0.0301227	0.1671375	0.7096530	0.0479319	0.1118341	0.4243459
450	0.0243824	0.3645952	0.6910368	0.4949386	0.0235529	0.2239766	0.7773760	0.0747005	0.1504592	0.4087249
500	0.0126916	0.4263789	0.6891044	0.6022488	0.0263828	0.1810717	0.6346813	0.0340703	0.1184116	0.2952435
550	0.5243086	0.5070878	0.7007820	0.6035527	0.0270935	0.2618747	0.8159170	0.0631693	0.1476244	0.3010368
600	0.6786783	0.3669956	0.6646056	0.6456836	0.0466016	0.2203446	0.6240377	0.0741782	0.1725094	0.4277492
650	0.6371303	0.4739319	0.7234830	0.7358414	0.0442037	0.3197535	0.6806177	0.0795534	0.2117137	0.3092693
700	0.6220571	0.4686470	0.7341451	0.7199959	0.0274793	0.3269682	0.7120395	0.1068272	0.1874283	0.3337206
750	0.5643584	0.4299967	0.7233054	0.6806597	0.0679785	0.4133524	0.6273521	0.0618570	0.1611778	0.3554817
800	0.6091278	0.4484193	0.6178878	0.5472878	0.0376725	0.3888347	0.7057626	0.0684590	0.1291148	0.4198057
850	0.5883469	0.5251374	0.5905697	0.6395570	0.0330693	0.3341962	0.7257151	0.1175952	0.2309214	0.3052493
900	0.6775939	0.4237875	0.6794182	0.6646799	0.0577985	0.3173742	0.5550999	0.0510854	0.1549904	0.2558804
950	0.6026731	0.4892220	0.5725388	0.6547456	0.0776371	0.3411725	0.6122098	0.0804894	0.1949562	0.5019934
1000	0.6756274	0.4506938	0.6779686	0.4976545	0.0439369	0.3957395	0.5363059	0.0843936	0.1393194	0.4189303

0	0.6797089	0.5388543	0.7653868	0.6594383	0.0938117	0.4369852	0.5580706	0.0788311	0.1550778	0.2114109
50	0.3930139	0.5556066	0.6601279	0.5910833	0.0844365	0.4755363	0.7282238	0.1359469	0.1450075	0.2503665
100	0.2537810	0.5268366	0.7223581	0.5522301	0.1162423	0.3819086	0.5572349	0.1349965	0.1112245	0.2855799
150	0.1826489	0.5991978	0.7644071	0.4687359	0.0963306	0.3454426	0.4430683	0.1792042	0.1833740	0.3384045
200	0.1902551	0.5247688	0.7330567	0.6453475	0.1913333	0.3676118	0.4607290	0.1596086	0.2133962	0.3422820
250	0.1890434	0.4967496	0.6595410	0.5451775	0.1275641	0.3904699	0.4925883	0.1461936	0.1226161	0.2465198
300	0.2091970	0.4564219	0.5794508	0.5218883	0.1223061	0.3591258	0.4232534	0.1552832	0.1756435	0.2416324
350	0.1418264	0.4320527	0.6177301	0.6221508	0.1673842	0.4029515	0.5396080	0.1576262	0.2142741	0.1940786
400	0.2585071	0.3797158	0.6466041	0.5836151	0.1427275	0.3282422	0.5460058	0.1712381	0.1756619	0.2219555
450	0.2496514	0.5504709	0.7007517	0.5429088	0.2421621	0.4247883	0.5564170	0.1576325	0.1825032	0.2723687
500	0.1863753	0.5249313	0.6353887	0.5520088	0.1761898	0.3393610	0.5623352	0.2216962	0.1753661	0.2691377
550	0.5733773	0.5328958	0.6890011	0.5577527	0.1361949	0.4309430	0.5588399	0.1378769	0.1761510	0.2863083
600	0.7295644	0.5330139	0.6427607	0.7301574	0.1732603	0.3287918	0.5349145	0.0891694	0.1886050	0.2275814
650	0.5877121	0.4916386	0.6429686	0.7010280	0.1197429	0.4262433	0.6317146	0.1327931	0.1966871	0.3123397
700	0.7312325	0.5544684	0.8015935	0.6388353	0.0881105	0.3844485	0.5497374	0.0790886	0.1478281	0.2775881
750	0.7767093	0.5234222	0.6542227	0.6843812	0.0730300	0.3299678	0.6026068	0.1049852	0.2057599	0.3483957
800	0.5761340	0.4465725	0.7321623	0.5980783	0.0584287	0.2840167	0.5498806	0.1188781	0.1886014	0.3322667
850	0.7081345	0.4152889	0.6896435	0.5723305	0.0539620	0.4259958	0.5542168	0.0958347	0.1523355	0.3641659
900	0.6642122	0.3957999	0.6721383	0.7902809	0.0963804	0.2971953	0.6252197	0.1290523	0.1920546	0.2788938
950	0.7001460	0.4061944	0.7802552	0.5936652	0.1008765	0.3843665	0.5721489	0.1098522	0.1939464	0.3622091
1000	0.7193224	0.3760060	0.8568413	0.7074269	0.0595575	0.2794763	0.5540489	0.0731281	0.1707159	0.4202082

0	0.6661438	0.4959483	0.5838938	0.5995921	0.0467974	0.3483079	0.5336243	0.0730727	0.1214258	0.2425208
50	0.4460671	0.3807468	0.7953061	0.5454747	0.0404922	0.3320713	0.5734562	0.1061673	0.1926463	0.4285736
100	0.5255978	0.4588794	0.7655147	0.8340855	0.1245618	0.3631904	0.5418104	0.1380854	0.2248493	0.4892616
150	0.4809941	0.5053895	0.7031288	0.7562552	0.0785775	0.3796331	0.5935722	0.0889854	0.1510221	0.6639814
200	0.5844774	0.3839897	0.7610010	0.5976437	0.0877371	0.3745063	0.6277895	0.1181471	0.1518055	0.5800098
250	0.4268145	0.3270304	0.8016890	0.6681110	0.0757062	0.3759796	0.5762631	0.0740306	0.2269759	0.6186402
300	0.5170838	0.3202467	0.6738043	0.5963005	0.0461125	0.3882098	0.7585018	0.1117800	0.1044924	0.6388654
350	0.6306786	0.3218874	0.6805220	0.6567294	0.0509965	0.3716201	0.5530707	0.0724046	0.1345179	0.8194127
400	0.5178415	0.3662666	0.6688535	0.8116291	0.0501699	0.2901288	0.4841139	0.0863120	0.1307377	0.8364866
450	0.5128524	0.3180398	0.6682797	0.7821877	0.0693593	0.3637587	0.6737521	0.0399178	0.1009404	0.7508066
500	0.4970852	0.3251345	0.5733191	0.7026950	0.0460172	0.3407352	0.6120804	0.0573273	0.1463657	0.8170313
550	0.4739876	0.3941294	0.6259827	0.6211787	0.0973072	0.2804717	0.6627072	0.0645137	0.0842636	0.4749327
600	0.5862467	0.3505315	0.6956732	0.5415668	0.0676195	0.2644669	0.6541945	0.0648018	0.0879504	0.3509804
650	0.6325473	0.3440930	0.7878648	0.7037725	0.0408642	0.2933386	0.5892254	0.0406014	0.1305295	0.4336075
700	0.5513158	0.3861226	0.5959526	0.6190596	0.0621656	0.2941037	0.6427259	0.0321372	0.1674587	0.3834246
750	0.6013853	0.4383994	0.7173359	0.5744416	0.0244696	0.4112716	0.6066474	0.0755004	0.2278179	0.3061004
800	0.6583727	0.4659236	0.5800480	0.7040322	0.0420876	0.3131898	0.6848661	0.0752446	0.2060434	0.3426361
850	0.6530272	0.4676429	0.5367096	0.5898568	0.0425094	0.3368966	0.5194888	0.0997793	0.1705931	0.3313876
900	0.6613253	0.4979758	0.5559332	0.7041134	0.0396874	0.3473360	0.4826117	0.0995703	0.1834899	0.3443544
950	0.5575837	0.5286056	0.6335174	0.6452233	0.0661068	0.3689316	0.5836767	0.1262591	0.1936717	0.3206018
1000	0.6033072	0.4513057	0.6874602	0.7671713	0.0554464	0.2994336	0.6035717	0.1200384	0.1641225	0.2626699

0	0.7049047	0.4533249	0.7637579	0.6731443	0.0715379	0.3615820	0.5656845	0.0881684	0.1872237	0.2628489
50	0.6809221	0.4605967	0.7124120	0.6128230	0.0389236	0.1218698	0.5746152	0.1309381	0.1820836	0.4378666
100	0.6515387	0.4754834	0.7194530	0.5058595	0.0291114	0.0303182	0.6394056	0.1199485	0.1529335	0.4135882
150	0.6870545	0.4465448	0.7247113	0.6358057	0.0768531	0.0120598	0.4917542	0.0772679	0.1943358	0.6638403
200	0.6376322	0.3711117	0.6222508	0.5294033	0.0806970	0.0110882	0.5311478	0.0877557	0.1048217	0.4909855
250	0.7585276	0.3391799	0.6456375	0.6021912	0.0636186	0.0091963	0.7062082	0.0632979	0.1027175	0.5402994
300	0.5758240	0.5521556	0.7112022	0.7298574	0.1016378	0.0080417	0.7450526	0.0587565	0.1197963	0.4804014
350	0.7583717	0.4208786	0.5453061	0.5457992	0.0779384	0.0237786	0.6371979	0.0538560	0.0797804	0.5012248
400	0.6431216	0.3938156	0.6714454	0.6694368	0.0243346	0.0012892	0.5416705	0.0246215	0.1016731	0.5236003
450	0.7022560	0.4417668	0.7270131	0.6391685	0.0244236	0.0091978	0.5952073	0.0703421	0.1279121	0.4642302
500	0.6282041	0.4581364	0.5724673	0.7892499	0.0431673	0.0040264	0.6401235	0.0279814	0.1530018	0.4568461
550	0.6280554	0.4150490	0.7133940	0.6463996	0.0224165	0.2854067	0.5793585	0.0503196	0.1520988	0.4200486
600	0.6048164	0.4839256	0.6449245	0.6229328	0.0604350	0.3000600	0.6869724	0.0779606	0.1657076	0.4127747
650	0.7860468	0.4101888	0.7584062	0.5839951	0.0313066	0.2930529	0.6269700	0.0729952	0.2000998	0.4176081
700	0.6542661	0.4426715	0.7265463	0.7663431	0.0536351	0.3709637	0.6098733	0.0602504	0.1932657	0.3443805
750	0.7137341	0.4917213	0.5411222	0.8323237	0.0447819	0.2512691	0.7684592	0.0616228	0.1433571	0.2778117
800	0.5681377	0.4072517	0.6576317	0.6224117	0.0514339	0.3790910	0.5853765	0.0553809	0.1292732	0.4706052
850	0.7024329	0.5594343	0.6860857	0.6839138	0.0518231	0.3182443	0.6163355	0.0662910	0.1097945	0.3025999
900	0.5901572	0.4890861	0.7400172	0.6674653	0.0614456	0.3711016	0.5955567	0.0846851	0.1602957	0.3756127
950	0.5810431	0.4926870	0.6230517	0.6727985	0.0866786	0.3593124	0.6027574	0.1165073	0.2432177	0.2879216
1000	0.6111855	0.4268947	0.5884007	0.7194936	0.0747447	0.3310623	0.5207191	0.1016747	0.1400610	0.3008328

0	0.8012915	0.4503599	0.8488743	0.5486535	0.0475844	0.3203581	0.5804910	0.0768076	0.1811600	0.2092255
50	0.2140119	0.0631117	0.7367078	0.6384101	0.2288946	0.4021313	0.6884741	0.1039209	0.0612876	0.3945027
100	0.0985962	0.0384692	0.6258587	0.6330360	0.3084296	0.3036520	0.6269949	0.0867317	0.0558114	0.2736863
150	0.1230991	0.0071135	0.7533562	0.6979989	0.3286433	0.3390887	0.6323885	0.0387739	0.0696705	0.3709844
200	0.1107498	0.0142361	0.6444846	0.7397675	0.3672793	0.2922278	0.6932893	0.0921826	0.0940928	0.4110879
250	0.1270463	0.0070582	0.5946707	0.7692482	0.4196896	0.3637664	0.7156735	0.0470592	0.1785971	0.3643897
300	0.0842610	0.0186343	0.6668968	0.7292363	0.4182977	0.3555440	0.6714269	0.0824889	0.1933304	0.4446782
350	0.0935129	0.0042850	0.7914640	0.7442105	0.3390732	0.3815193	0.6871017	0.0800679	0.2216417	0.4017458
400	0.1432521	0.0040514	0.5847224	0.7319854	0.3223299	0.3060860	0.6159170	0.1045925	0.2894116	0.4779327
450	0.0929303	0.0118752	0.7640283	0.7067085	0.3326673	0.3011785	0.4703318	0.1522727	0.3406652	0.4138974
500	0.0567611	0.0021099	0.6436635	0.6681284	0.4144187	0.2853123	0.5531305	0.1534769	0.2924756	0.2671538
550	0.5468647	0.3756543	0.7066317	0.6706507	0.2532016	0.3802364	0.5332198	0.1478135	0.3124658	0.4049016
600	0.6593742	0.3953141	0.7359796	0.5017948	0.2168813	0.3030729	0.3851421	0.2162906	0.2170085	0.3306178
650	0.7451215	0.4548323	0.7585406	0.6173969	0.2054843	0.4002476	0.5304168	0.1488694	0.2094137	0.2167236
700	0.7623313	0.4486961	0.6629863	0.5612896	0.1226522	0.3225579	0.5250720	0.0899961	0.1705535	0.2589819
750	0.7495441	0.4875658	0.6953831	0.5278131	0.1309683	0.4181667	0.5745488	0.1335022	0.2600968	0.2171320
800	0.6429714	0.5007125	0.6390101	0.6910548	0.0627052	0.3704852	0.6539142	0.0871573	0.2106033	0.2565237
850	0.6673312	0.6249151	0.7104847	0.7519164	0.0740128	0.4798125	0.5608991	0.0669834	0.1411467	0.2780571
900	0.6035444	0.6053798	0.6219719	0.7593445	0.0576531	0.3935014	0.6105021	0.0654783	0.2119404	0.2978403
950	0.6408569	0.4910308	0.6148434	0.7098563	0.0464615	0.2647889	0.5240222	0.1085721	0.1253143	0.3898544
1000	0.6029573	0.5415569	1.0000000	0.6391522	0.0431484	0.3249713	0.6438653	0.1351542	0.1598063	0.2862690

0	0.6454575	0.4299901	0.6973019	0.6180200	0.0716873	0.3230625	0.5948506	0.0705241	0.2204956	0.2771408
50	0.6341633	0.2304479	0.5993888	0.3947884	0.0715685	0.2801552	0.5954637	0.1997104	0.1597282	0.3526604
100	0.6628940	0.1443665	0.6808145	0.3115451	0.1489027	0.3860998	0.5143308	0.3005445	0.1573520	0.3110862
150	0.6469293	0.1710941	0.5627182	0.2484421	0.2280491	0.3433341	0.3828631	0.2815239	0.1481726	0.2079276
200	0.7781614	0.2320014	0.6797881	0.2280811	0.3406465	0.2880139	0.3582224	0.2109385	0.1602153	0.1794452
250	0.6197312	0.2132174	0.5456628	0.1388416	0.2734969	0.2902612	0.3916799	0.2525960	0.1524585	0.1187736
300	0.6553868	0.1996037	0.7825256	0.1456536	0.2507760	0.4398906	0.3836466	0.3230963	0.2037605	0.0839868
350	0.6314337	0.2720227	0.6688230	0.2015066	0.2528726	0.3350356	0.3718379	0.2588855	0.3305442	0.1593110
400	0.8288137	0.2035421	0.6693432	0.2131801	0.3719872	0.2775333	0.4829771	0.2550228	0.1616283	0.1341782
450	0.6666298	0.1917566	0.7451338	0.1593552	0.2755741	0.2874873	0.4027628	0.2931892	0.1987902	0.1621466
500	0.6655328	0.1862600	0.7481347	0.1430731	0.3145114	0.3454231	0.3613349	0.2543833	0.1823193	0.1740024
550	0.5322834	0.4277057	0.6800823	0.2962704	0.3222222	0.3501014	0.3223826	0.2512057	0.1358934	0.1857632
600	0.8832510	0.5306327	0.8897271	0.4950570	0.2017315	0.4286759	0.5293342	0.0975040	0.2351432	0.0976533
650	0.6808366	0.6474956	0.8159265	0.6120960	0.1748242	0.3931831	0.4619547	0.0639053	0.1911324	0.0937481
700	0.6770546	0.6409282	0.7602109	0.5565441	0.1335231	0.3447044	0.5244159	0.0617024	0.2272888	0.1521926
750	0.6346955	0.5786171	0.6826647	0.7568052	0.1178837	0.3393843	0.5942951	0.1263421	0.1562469	0.2317377
800	0.5768050	0.5172438	0.6651655	0.6612132	0.0768910	0.3738238	0.7327753	0.0809460	0.1738472	0.3000457
850	0.6458397	0.3998043	0.7560809	0.6667579	0.0723122	0.3466306	0.5721610	0.0755033	0.2037268	0.2749211
900	0.7220838	0.5083829	0.6325334	0.7290429	0.0788946	0.4370296	0.4774840	0.0714804	0.1383444	0.2774681
950	0.6742286	0.5431481	0.8028795	0.6568583	0.0946267	0.3771269	0.5478410	0.1927037	0.1807968	0.2838401
1000	0.6368808	0.5460271	0.6541295	0.6865387	0.0564522	0.3223752	0.6117432	0.1880682	0.1581064	0.2465232

0	0.5798430	0.4621332	0.6318990	0.6312608	0.1033851	0.4121059	0.5604963	0.0594192	0.2347334	0.2823602
50	0.7447698	0.4044968	0.6829599	0.6964196	0.3065743	0.4072400	0.6183678	0.2152999	0.2296374	0.3425126
100	0.7629523	0.4559768	0.7135997	0.5457172	0.3271021	0.3977120	0.3789781	0.3859680	0.1310595	0.2794176
150	0.6536504	0.5039185	0.7085714	0.3856661	0.4625812	0.3205451	0.5123078	0.2502380	0.1376048	0.3145693
200	0.6085132	0.4201989	0.6617380	0.2631177	0.5139863	0.5411783	0.3792063	0.3109131	0.1832612	0.2358273
250	0.6337914	0.4827948	0.7744671	0.1758231	0.6340066	0.4264824	0.3623965	0.2597599	0.1492171	0.2219059
300	0.6938050	0.5462689	0.8314529	0.3382338	0.4834055	0.3794680	0.3012978	0.2780653	0.1577571	0.1858226
350	0.6523729	0.5653150	0.6698227	0.1323696	0.5324466	0.3071838	0.3448934	0.2441901	0.2316774	0.1152067
400	0.7409221	0.6517206	0.6745803	0.3190629	0.5130902	0.3981610	0.2983978	0.3148005	0.2134654	0.1337552
450	0.6757422	0.4925422	0.6694274	0.3209677	0.5234021	0.5463462	0.3917446	0.2856707	0.1084963	0.0809345
500	0.6746386	0.6770650	0.6809040	0.2647713	0.4288758	0.4611174	0.3369419	0.2212679	0.1729459	0.1251291
550	0.6738751	0.5086968	0.8307549	0.4674125	0.2722533	0.3706788	0.2973112	0.1505753	0.1822574	0.1528330
600	0.7531801	0.4971495	0.7262451	0.4184398	0.3190358	0.4760502	0.4702563	0.1102250	0.1698664	0.1384194
650	0.5909815	0.5929410	0.8527689	0.6316167	0.2048740	0.4181317	0.5345533	0.0811583	0.2698283	0.1393799
700	0.6628055	0.6174647	0.7195494	0.4939118	0.1707784	0.4659549	0.5331132	0.0848557	0.1669829	0.2146158
750	0.6197321	0.5201624	0.7203130	0.6972686	0.0771734	0.3596176	0.6948957	0.0674627	0.2465138	0.2683193
800	0.6278232	0.5040415	0.7261284	0.5988834	0.0621500	0.3763101	0.6169111	0.0913493	0.1297471	0.2662804
850	0.6940641	0.4856493	0.6487273	0.7131638	0.0810699	0.3704302	0.6823268	0.0996000	0.1593862	0.3241658
900	0.7759042	0.6089629	0.7765171	0.6387493	0.0583584	0.4303656	0.5907570	0.1097849	0.1437785	0.2724279
950	0.5963334	0.5523397	0.7413184	0.5820239	0.0730049	0.4134392	0.5452200	0.0776600	0.1676963	0.2548874
1000	0.7415333	0.4681747	0.6476138	0.7808173	0.0701238	0.3859437	0.6070687	0.0472952	0.2065788	0.4184478

0	0.6047608	0.4823539	0.6096925	0.5527147	0.0619217	0.3849827	0.6770103	0.1012429	0.1563889	0.2635953
50	0.8058231	0.1284906	0.6550750	0.2954761	0.2286139	0.3623116	0.6125771	0.1030318	0.1562645	0.4808672
100	0.6749526	0.1040523	0.6181202	0.1318510	0.3573395	0.2291031	0.7017582	0.0820502	0.1820869	0.5977915
150	0.6212449	0.0555259	0.7268621	0.1505930	0.3449707	0.2578196	0.5907436	0.0883953	0.1414348	0.6007928
200	0.8725064	0.0224756	0.6232497	0.1530298	0.3611481	0.3507049	0.5470910	0.0902968	0.1781398	0.4858762
250	0.5822093	0.0596916	0.7269032	0.1077324	0.3859171	0.2745801	0.5975692	0.0942048	0.2139503	0.6269407
300	0.8291749	0.0721069	0.6282912	0.1299979	0.3411499	0.3222772	0.5151687	0.0957880	0.1440573	0.4811724
350	0.5377492	0.0864878	0.6467981	0.0851247	0.4047575	0.3125531	0.5905796	0.1178198	0.1382928	0.4598374
400	0.6963529	0.0753106	0.5722077	0.1058350	0.4650756	0.3170243	0.5814812	0.1028973	0.2271009	0.5267911
450	0.6285988	0.0186143	0.6659891	0.0704422	0.4771728	0.3116210	0.6256250	0.1242156	0.2287679	0.4158918
500	0.6891097	0.0728241	0.6776063	0.1133121	0.3643796	0.2867797	0.6703391	0.1084288	0.2970737	0.4876715
550	0.5748521	0.3538459	0.6628709	0.3807974	0.1873070	0.3994346	0.5762923	0.1239109	0.2188358	0.2636795
600	0.5757476	0.3968277	0.6244853	0.5931138	0.1461978	0.4344177	0.5309523	0.1366155	0.1328296	0.3081096
650	0.7892595	0.5298623	0.6579129	0.5768861	0.1155802	0.3502337	0.6294916	0.0831984	0.1295652	0.3309944
700	0.6564631	0.4553162	0.6473521	0.6861119	0.0694660	0.3006554	0.5942255	0.1109575	0.1952245	0.2975992
750	0.8510733	0.4991540	0.7393530	0.6623029	0.0853124	0.2819629	0.6509702	0.0926326	0.1354138	0.3182004
800	0.7882899	0.5349416	0.7535057	0.5873673	0.0971757	0.3613277	0.5868732	0.0502309	0.1463341	0.3790984
850	0.6151936	0.4379030	0.7153604	0.8023526	0.0723360	0.2686584	0.5550170	0.1201502	0.1505953	0.3727406
900	0.7696585	0.6750690	0.7163460	0.6631273	0.0626837	0.3077589	0.5818893	0.0602145	0.1723314	0.2998582
950	0.6203490	0.5055898	0.8200961	0.5739096	0.0996188	0.3286870	0.5723807	0.1196566	0.1839921	0.3198678
1000	0.6749714	0.5371420	0.7137585	0.7157127	0.0716112	0.2957664	0.6304479	0.1074890	0.1891660	0.3909678
