"Time"	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W
0	0.4169895	0.4066831	0.8241164	0.7663657	1.0638449	0.1535885	0.9511817	1.0370006	0.9430798	0.0633968
50	0.6939135	0.3476262	0.7780350	0.6917241	0.4393203	0.1729000	1.0533791	0.9518821	0.6898780	0.1152015
100	0.7473747	0.4452421	0.7228780	0.5033985	0.1596124	0.1904716	1.1047050	0.9678149	0.5473159	0.1620224
150	0.6776129	0.4889225	0.6441922	0.3066837	0.0950105	0.1967519	1.0076253	1.0136973	0.4315321	0.3591666
200	0.6244597	0.5627987	0.4936769	0.1639457	0.0361693	0.2556934	1.0239818	1.0008447	0.4080188	0.5003224
250	0.6121145	0.7977281	0.2528071	0.0818955	0.0166324	0.3965996	0.9468900	0.9273959	0.3805180	0.7686499
300	0.5670407	0.9593545	0.0995976	0.0269638	0.0135517	0.5276575	0.9415315	0.8266243	0.4207750	0.8118988
350	0.4857059	0.9384213	0.0463510	0.0114841	0.0082374	0.6536543	0.9019429	0.8700832	0.4118901	0.9910178
400	0.5123442	0.9746550	0.0122670	0.0071796	0.0053206	0.6871065	1.0059098	0.9010309	0.3979313	0.9718552
450	0.5326670	0.9893978	0.0119655	0.0028150	0.0085214	0.6680470	0.9210144	0.7652045	0.3603993	1.0219424
500	0.5129010	1.0179037	0.0191089	0.0126347	0.0099708	0.7261386	0.9936430	0.7825770	0.3802923	1.0142985
550	0.2737677	1.0423817	0.0142849	0.0801165	0.5178915	0.4940551	0.9302083	0.8294890	0.7243201	0.8437426
600	0.1700688	1.0730766	0.0801517	0.2371595	0.8016396	0.2606976	0.9260395	1.0627122	0.9018901	0.4223174
650	0.1368603	1.0187004	0.3790068	0.4778715	0.8990732	0.1643671	0.9392313	0.9911149	0.9602254	0.2121753
700	0.1566738	0.9588084	0.6175234	0.5520370	0.9449275	0.1848142	0.9812613	0.9530509	0.9978402	0.1403741
750	0.1507749	0.7691743	0.6946042	0.5980068	0.9765940	0.2014571	0.9768973	1.0102351	1.0254012	0.1109316
800	0.1652178	0.6095514	0.7604950	0.6224881	1.0412887	0.1574481	0.9776646	1.0017095	1.0258760	0.0937272
850	0.2170295	0.4703965	0.8576803	0.7509614	1.0273160	0.1331661	0.9955161	0.9794330	0.9564967	0.0927943
900	0.2822272	0.4677774	0.7578836	0.7293624	0.9801927	0.1199573	0.9052296	1.0230988	0.9765077	0.0607616
950	0.2383895	0.4282363	0.8248072	0.6888665	0.9350034	0.1875425	0.8920334	1.0408286	1.0306063	0.0772689
1000	0.3091606	0.3777182	0.7991464	0.6966155	0.9680801	0.1526642	0.9498862	1.0236142	0.9575736	0.0537824

0	0.4169895	0.4066831	0.8241164	0.7663657	1.0638449	0.1535885	0.9511817	1.0370006	0.9430798	0.0633968
50	0.4780549	0.3477347	0.9278114	0.8118102	1.0361739	0.0266480	0.9644729	0.9283455	0.5443609	0.0889281
100	0.5316149	0.3112112	0.8847736	0.8442284	1.0719793	0.0055657	0.9047898	0.9287321	0.3682077	0.1061512
150	0.4931889	0.3134252	0.9408410	0.8317516	1.0307240	0.0000433	0.9367745	0.8275193	0.2557663	0.0836461
200	0.4538879	0.2632250	0.8331942	0.8651269	1.0359270	0.0043276	1.0170141	0.6500192	0.2557727	0.0717040
250	0.5140903	0.2448123	0.8945586	0.8479188	1.0008125	0.0060470	1.0213606	0.4489482	0.1805500	0.0948683
300	0.5177220	0.2865704	0.8651825	0.8104579	1.0540226	0.0021648	0.9677076	0.2746454	0.1905550	0.0740579
350	0.5207218	0.3677535	0.7263524	0.7932120	0.9812262	0.0032208	0.8463865	0.2280189	0.2035579	0.0876459
400	0.5138448	0.3247341	0.7854434	0.7812949	0.9999454	0.0021887	0.7098146	0.2114743	0.2102000	0.0879574
450	0.3637129	0.3635070	0.8866725	0.8113912	0.9128924	0.0059826	0.7220705	0.2233686	0.2192343	0.0807040
500	0.2722731	0.3368411	0.8391108	0.7573685	0.9880818	0.0021548	0.6369646	0.1929019	0.2139020	0.1112251
550	0.3017008	0.3286156	0.8443046	0.7732963	0.9711075	0.2218202	0.5259155	0.3575764	0.6426773	0.0936309
600	0.3316267	0.3185891	0.8006149	0.6424186	1.0440258	0.2830375	0.6622469	0.8490127	0.7882169	0.0760954
650	0.3448640	0.3498270	0.8688449	0.6892308	1.0208153	0.3241767	0.7970962	0.9380024	0.9169045	0.0884541
700	0.4169693	0.3737531	0.7235335	0.6944817	1.0840480	0.2441994	0.9146740	0.9725811	1.0508610	0.0810413
750	0.4525907	0.3989587	0.7824815	0.7354963	0.9951629	0.1666654	1.0731809	1.0274043	1.0130314	0.0884059
800	0.4201050	0.4380365	0.8706645	0.6915442	0.9613434	0.1930593	1.1175149	0.9874851	1.0319652	0.0955511
850	0.4492413	0.3950354	0.7664201	0.6678398	0.9795110	0.1095032	1.0256027	1.0408613	0.9821503	0.0672759
900	0.4262357	0.4004499	0.8056326	0.6401077	0.9863094	0.1267138	0.9884709	1.0302316	0.9550902	0.0858291
950	0.4286117	0.3935067	0.8248250	0.7026565	0.9534949	0.1228937	0.9670686	0.9976197	1.0801149	0.0790141
1000	0.4287186	0.5016469	0.8956632	0.6798741	0.9842154	0.1432608	0.9818683	1.0393247	1.0183956	0.0978235

0	0.4169895	0.4066831	0.8241164	0.7663657	1.0638449	0.1535885	0.9511817	1.0370006	0.9430798	0.0633968
50	0.6367275	0.3164594	0.8689531	0.8302316	0.8962568	0.1241877	0.9805127	1.0513132	1.0049975	0.0931887
100	0.6867210	0.3542696	0.9152973	0.9810659	0.8735398	0.1324307	0.9389112	0.9613365	1.0154252	0.0713402
150	0.6278962	0.3291940	0.9266421	0.9936824	0.8223240	0.1155388	1.0163255	1.1070777	0.9512268	0.0768249
200	0.6067548	0.2647560	0.9041044	0.9016574	0.7648942	0.1300429	0.9788071	1.0256132	0.9774875	0.1028651
250	0.6711359	0.2785250	0.8919417	0.9619237	0.8319410	0.1399411	0.9007538	1.0218615	0.9689311	0.1323449
300	0.7166545	0.2622516	0.9049235	0.9213181	0.8217848	0.1331309	1.0125417	0.9886321	0.9876379	0.1247519
350	0.6724027	0.2934451	0.8539067	0.9276174	0.7940614	0.1259379	0.9926054	1.1310545	1.0037489	0.1030114
400	0.6765938	0.3591372	0.8300128	0.8984979	0.8127320	0.1154051	0.9786089	1.0217201	0.9776157	0.0936899
450	0.5688060	0.4010974	0.8673617	0.9996165	0.7666167	0.1062149	0.9352512	1.0390491	0.9381676	0.1226620
500	0.5207916	0.3358339	0.9785997	0.9161964	0.7768694	0.1760468	1.0007120	0.9906833	1.0169036	0.1395217
550	0.4524935	0.2990669	0.9817649	0.7777282	0.8781954	0.1590940	1.0381465	0.9811223	1.0527449	0.1163952
600	0.5350937	0.2817401	0.8174933	0.7586823	0.9476648	0.1277637	0.9329647	1.0290471	0.9763968	0.0948230
650	0.5747987	0.3163139	0.8547374	0.7018321	0.9154943	0.1928358	0.9252575	1.0148969	0.9106220	0.1031399
700	0.4813217	0.3159953	0.7896941	0.6912582	1.0063523	0.1586606	0.8769406	0.9862944	1.0185430	0.0940490
750	0.3913801	0.4009352	0.8034332	0.6436477	0.9914411	0.1439427	0.9451028	1.0446285	1.0407849	0.0796383
800	0.3818993	0.3946600	0.8167302	0.6800117	0.9987444	0.1513561	0.9563098	1.0408288	1.0633069	0.0806425
850	0.4858420	0.3608077	0.8396500	0.6886871	0.9807646	0.1295137	0.9891663	1.0267449	1.0606131	0.0972984
900	0.5051988	0.4259778	0.8596309	0.7182302	1.0468497	0.1442141	0.9344744	1.0040654	1.0164646	0.1231223
950	0.4656835	0.3764767	0.8508320	0.6021126	1.0329671	0.1491119	0.9992440	1.0449606	1.0346679	0.1050290
1000	0.4510599	0.3856577	0.8695600	0.6150545	1.0239709	0.1081500	0.9766579	0.9688763	1.0243700	0.0653427

0	0.4169895	0.4066831	0.8241164	0.7663657	1.0638449	0.1535885	0.9511817	1.0370006	0.9430798	0.0633968
50	0.4043004	0.3665253	0.9341695	0.6839282	0.5853971	0.1363327	0.9861223	1.0170346	0.6313088	0.0994366
100	0.4096040	0.3052397	0.9299602	0.5621824	0.3952996	0.2161093	1.0205682	0.9340609	0.4525582	0.1321776
150	0.4667399	0.2781837	0.9887604	0.4135047	0.3391603	0.2160024	0.9102829	0.9454499	0.4208593	0.2122205
200	0.4882416	0.2694529	0.8603529	0.3264365	0.2957142	0.2404112	0.9374818	0.8578186	0.3737968	0.2669889
250	0.5621361	0.3421690	0.7558404	0.3257051	0.2734192	0.2042721	1.0078458	0.8369659	0.3888766	0.3391787
300	0.5403024	0.3958691	0.7512360	0.2711822	0.2571717	0.1986469	0.9136279	0.7903862	0.3844080	0.3261664
350	0.4444581	0.4480293	0.6630689	0.2202828	0.2609510	0.2547112	0.9544942	0.6759284	0.3921953	0.4389639
400	0.4337006	0.4668026	0.6429239	0.2145604	0.2489290	0.2518467	0.9307695	0.7122624	0.3852185	0.4404985
450	0.3707929	0.5415009	0.7301354	0.1815184	0.2408051	0.2591162	1.0305907	0.7626850	0.3693513	0.4715887
500	0.4304182	0.5075920	0.7078066	0.2117310	0.2869350	0.2415070	1.0007253	0.7450121	0.4045405	0.4214303
550	0.3775539	0.6265062	0.3834239	0.3668878	0.7493199	0.1932430	1.0317718	0.7603877	0.7199863	0.3301104
600	0.2957945	0.8146282	0.4975956	0.4921871	0.9027256	0.1705071	1.0186385	0.9378334	0.8923976	0.2093709
650	0.2249333	0.7131483	0.5954727	0.5972911	0.9557779	0.1706530	0.9297421	0.9538079	0.9550553	0.1523592
700	0.2006258	0.6304068	0.8404838	0.6927612	0.9916591	0.1536096	0.9823342	0.9740349	0.9712854	0.1233690
750	0.2006762	0.4928699	0.7398794	0.7492758	0.9238102	0.1676951	0.9829375	0.8821737	0.9578751	0.0936634
800	0.2292764	0.4566214	0.8069127	0.6834103	0.9595287	0.1282248	1.0449024	0.9733883	0.9630684	0.1019479
850	0.2310401	0.3836461	0.8876404	0.7304772	1.0116848	0.1866020	0.9804178	0.9948407	0.9835262	0.0860212
900	0.3199123	0.3792261	0.7758198	0.6630905	0.9883423	0.1505516	0.9859868	1.0440810	0.9825315	0.0611664
950	0.4191147	0.4338213	0.8424824	0.7294609	1.0373227	0.1179696	1.0008356	0.9770108	0.9392711	0.0769017
1000	0.3706189	0.4422468	0.7804003	0.7207007	1.0679156	0.1470448	0.9533157	0.9618978	1.0574859	0.0728961

0	0.4169895	0.4066831	0.8241164	0.7663657	1.0638449	0.1535885	0.9511817	1.0370006	0.9430798	0.0633968
50	0.3950187	0.3722177	0.8092169	0.7682389	1.0524929	0.1479123	0.9889055	0.9727942	0.9117507	0.0709724
100	0.3766853	0.3489707	0.8868999	0.8292996	1.0106671	0.1329677	0.8960730	0.9155996	0.9436289	0.0645989
150	0.4109228	0.3559714	0.7886973	0.7939307	0.9703111	0.1406494	0.9221246	0.9582319	0.9950964	0.0805665
200	0.3812749	0.3727545	0.8808258	0.8164493	0.9906505	0.2021837	0.8851360	0.9914503	0.9245823	0.0836979
250	0.4247482	0.3691520	0.9918635	0.8121730	1.0230024	0.1650087	0.9742940	0.9399093	0.8941477	0.0865340
300	0.4902577	0.2953862	0.8851680	0.7615176	0.9794603	0.2044172	0.8718284	1.0151319	0.8711346	0.0968813
350	0.5012683	0.3638082	0.8622070	0.7369503	1.0007991	0.1343036	0.9467090	0.9711369	0.9402334	0.0989472
400	0.3953403	0.2985300	0.8618675	0.7688334	1.0489993	0.1881898	0.9613623	1.0371981	0.9330855	0.0850039
450	0.4136446	0.2886094	0.7960258	0.7716829	1.1096468	0.1616181	0.9628571	1.0271415	0.9969084	0.0777340
500	0.5332917	0.3581428	0.7768127	0.7975847	1.0965980	0.1567268	0.9611071	0.8874720	0.9404442	0.0806678
550	0.5267322	0.3038141	0.9410170	0.7879271	1.0723163	0.1106430	1.0618551	1.0159956	0.9908080	0.1199992
600	0.5992652	0.3642776	0.7950903	0.8087302	1.0164361	0.1282915	1.0576831	1.0811089	1.0223825	0.0796398
650	0.5658440	0.4167996	0.8906000	0.7983583	1.0224002	0.1427453	0.9495645	0.9874602	0.9514198	0.0881499
700	0.4350511	0.3548438	0.8100745	0.7733834	1.0721309	0.1189389	0.9842162	1.0035855	0.9390322	0.0784635
750	0.5449907	0.3410923	0.8723552	0.7001107	1.0473319	0.1394605	1.0010266	1.0385536	0.9492326	0.0847684
800	0.5824301	0.2974458	0.8369119	0.5968926	0.9987045	0.1432049	1.0090824	1.0301753	0.9346132	0.0777439
850	0.5551925	0.3793420	0.7699984	0.6950996	1.0394676	0.1554929	0.9802805	0.9585266	0.8234601	0.0881645
900	0.4953692	0.4527847	0.7969868	0.7614144	1.0198554	0.1540297	0.9746416	1.0219593	0.9268613	0.0836488
950	0.4177698	0.4003129	0.7328078	0.7096229	0.9770870	0.1917828	1.0302939	1.0121894	0.9847339	0.0786470
1000	0.5278319	0.4129945	0.8131466	0.6356398	1.0077519	0.1515800	1.0165739	0.9872394	0.9941708	0.0827236

0	0.4169895	0.4066831	0.8241164	0.7663657	1.0638449	0.1535885	0.9511817	1.0370006	0.9430798	0.0633968
50	0.5677869	0.1495197	0.8616020	0.8702263	1.0572715	0.1280404	0.9888190	0.9559868	1.0096265	0.0863472
100	0.5855740	0.0812562	0.8873389	0.9325102	0.9614486	0.1334082	1.0860529	0.9658491	1.0039710	0.0859951
150	0.6513693	0.0547188	0.9070433	0.8497639	1.0217093	0.1529918	0.9866878	1.0007585	0.9500728	0.0766446
200	0.6175620	0.0728603	0.9960928	0.8032335	1.0039539	0.1731047	1.0767182	0.8847434	0.9610658	0.1086729
250	0.6149049	0.0633826	0.9002814	0.8486888	0.9967753	0.1459286	0.8767057	0.9322935	1.0209069	0.0681952
300	0.5498646	0.0621789	0.9280900	0.7398781	0.9920374	0.1799553	0.9610854	0.9838516	1.0637910	0.0793442
350	0.5813530	0.0731062	0.9357472	0.7473777	0.9535283	0.1419336	0.9512094	0.9617666	1.0259754	0.0745409
400	0.6579415	0.0768766	0.7593801	0.8929049	1.0298582	0.1570875	1.0386032	0.9870118	0.9902437	0.0871982
450	0.6060793	0.0868605	0.8579575	0.9413555	0.9459250	0.1386841	1.0362211	1.0042863	0.9638465	0.0820542
500	0.5753910	0.0772166	0.9127192	0.8669328	1.0351371	0.1541877	0.9946159	0.9602011	0.9714096	0.0700250
550	0.5662251	0.2202849	0.9208536	0.7405879	1.0494482	0.1436472	0.9876586	0.9704143	1.0343216	0.0671621
600	0.5461358	0.2636285	0.7807264	0.6748093	1.0672052	0.1810589	1.0018028	0.9529762	0.9982199	0.1081762
650	0.5844619	0.3080137	0.8310745	0.7323136	1.0606254	0.1816682	1.0553549	0.9433947	0.9017524	0.0828604
700	0.6405320	0.4712716	0.8071616	0.7070649	0.9479571	0.1258234	1.0145740	1.0127421	1.0197756	0.0710017
750	0.5810374	0.3687848	0.8361148	0.7613958	1.0071187	0.1216465	0.9918713	1.0292238	1.0532636	0.0935827
800	0.4722810	0.3477342	0.8559849	0.6531733	1.0611419	0.1257869	1.0780497	0.9780688	0.9680582	0.0898258
850	0.5037585	0.3592742	0.8444628	0.6773786	0.9510214	0.1204770	1.0242589	0.9861645	1.0182773	0.0899584
900	0.5401658	0.4074557	0.7664339	0.6973727	0.9686301	0.1370717	0.9905470	0.9536357	0.9408032	0.0958890
950	0.4791080	0.4543258	0.8057593	0.7418147	1.0211778	0.1307072	1.0486378	0.9476532	0.9638152	0.0883550
1000	0.4013323	0.3930915	0.7532102	0.7062599	0.9958599	0.1406617	1.0568844	1.0278933	0.9132342	0.0930293

0	0.4169895	0.4066831	0.8241164	0.7663657	1.0638449	0.1535885	0.9511817	1.0370006	0.9430798	0.0633968
50	0.4421074	0.3353502	0.8306416	0.6553803	0.4427926	0.1292567	1.0118907	1.0013972	0.9677651	0.1277180
100	0.4858096	0.2964928	0.8347229	0.4706725	0.2675787	0.1555837	0.9711936	0.9668599	1.0061772	0.1875380
150	0.5109943	0.3024992	0.7624171	0.3656019	0.2079274	0.1921942	0.9867095	0.9814668	0.9580831	0.2594595
200	0.5968794	0.3033545	0.5542859	0.2848217	0.1843196	0.2045690	0.9681950	1.0115124	1.0446087	0.3941231
250	0.6172565	0.4713158	0.3898004	0.2173032	0.1555756	0.2786607	0.9985863	1.0373122	1.0249427	0.4886562
300	0.5130557	0.6938005	0.2853592	0.1658153	0.1672957	0.3252607	1.0106509	1.0740043	1.0179748	0.5594719
350	0.2849757	0.8250668	0.2107953	0.1570250	0.1922475	0.2864677	1.0064343	0.9020455	1.0087895	0.4988046
400	0.1874278	0.7993110	0.1625274	0.1936365	0.1831097	0.2465490	0.9953571	1.1096981	0.9780792	0.4745644
450	0.2465117	0.8825048	0.2210168	0.2057092	0.1980452	0.2539696	0.9856685	1.0484076	1.0023322	0.4778552
500	0.2824307	0.7984726	0.1695473	0.1709656	0.1788551	0.2242934	0.9640409	0.9359478	0.9515110	0.5549905
550	0.2593295	0.9264866	0.1494642	0.2112039	0.6508222	0.2496006	0.9255915	1.1303811	0.9435041	0.4356031
600	0.1971220	1.0669520	0.2483333	0.4339986	0.8988734	0.2135430	0.8952242	0.9817918	0.9587416	0.2766284
650	0.2155988	1.0036556	0.4783534	0.5515006	1.0457023	0.1918981	0.9798459	0.9932761	1.0880996	0.1481272
700	0.2079853	0.7610889	0.6942768	0.6055355	1.1229883	0.1685054	1.0633645	1.0171658	1.0708187	0.1052605
750	0.2482737	0.6370821	0.8328165	0.6722661	1.0115194	0.1199634	0.9603187	1.0346239	0.9943402	0.0801895
800	0.2805663	0.5438883	0.7268376	0.6844753	1.0431771	0.0886605	0.9909731	0.9169811	0.9938545	0.0919585
850	0.3008792	0.4751437	0.7574240	0.7115117	1.0113585	0.1090376	0.9757056	0.9856594	0.9502061	0.0805561
900	0.3453459	0.4709654	0.8633286	0.6889300	1.0441472	0.1071800	0.9396893	1.0046109	0.9629682	0.1220048
950	0.3389499	0.4019160	0.8224576	0.6896695	0.9793631	0.1159086	1.0115976	0.9812351	1.0187495	0.1082504
1000	0.4096439	0.3696375	0.7809572	0.6931138	1.0204331	0.1412988	0.9863708	1.0240983	1.0278634	0.0910608

0	0.4169895	0.4066831	0.8241164	0.7663657	1.0638449	0.1535885	0.9511817	1.0370006	0.9430798	0.0633968
50	0.5548008	0.3665095	0.9075912	0.6919269	0.9716995	0.1349056	1.0000676	0.9364640	0.8129191	0.1036201
100	0.5043039	0.3629887	0.9069847	0.6768861	0.9821312	0.1110739	1.0348844	0.9436785	0.6418389	0.1211242
150	0.5259554	0.3215056	0.8995329	0.7090162	0.9362066	0.1468271	0.9858028	1.0320802	0.6162144	0.0832253
200	0.6095239	0.2973442	0.9050811	0.7229359	1.0066989	0.1368485	1.0175213	0.9826696	0.5611228	0.0780464
250	0.6741882	0.2777270	0.8571048	0.6836436	1.0689848	0.1232150	0.9679522	0.8762850	0.5161070	0.0900600
300	0.6785342	0.3407943	0.9031807	0.7041516	1.0572047	0.1310443	0.9307707	0.9608761	0.5222182	0.0846629
350	0.6447020	0.3238052	0.8752932	0.7320259	1.0668720	0.1363342	0.9715123	0.9229785	0.5833680	0.0999976
400	0.5554062	0.3243508	0.9336043	0.7619743	1.1205958	0.1644673	0.8534036	0.9241477	0.5302333	0.0928577
450	0.5063112	0.2930806	0.8844345	0.7258127	1.0123366	0.1821877	0.9543277	0.9533276	0.5011816	0.0633297
500	0.6887132	0.3652983	0.8588200	0.7450869	1.0093553	0.1993087	0.9570444	0.9747113	0.5296301	0.0635687
550	0.5268370	0.3877057	0.8724956	0.6772707	1.0220596	0.1846706	0.8897732	0.9803882	0.8149570	0.0809945
600	0.4366452	0.4788793	0.8825579	0.6830203	1.0292161	0.1434655	0.9741410	0.9547797	0.8511629	0.0702881
650	0.3998930	0.4173824	0.7966829	0.7006055	0.9587218	0.1911672	0.9221914	0.9940469	0.8973250	0.0775477
700	0.3638879	0.4911631	0.7561414	0.6808139	1.0398715	0.1306854	1.0608976	1.0348176	0.8366049	0.0728118
750	0.3551750	0.4765928	0.8559245	0.7352878	1.0863699	0.1600636	0.9052976	0.9707602	0.8973124	0.0661737
800	0.4403258	0.3775947	0.8292568	0.7629958	1.0632735	0.1048141	0.9935112	0.8962855	0.9698393	0.0692560
850	0.4410775	0.4327904	0.7933639	0.7389916	1.0404984	0.0890163	1.0459505	1.0515570	1.0769356	0.0651110
900	0.4315728	0.3798070	0.8761054	0.6988992	1.0073654	0.1143168	0.9864942	1.0170631	1.0775067	0.1010860
950	0.4449417	0.3369673	0.8779277	0.6786515	1.0512342	0.1146153	0.9153104	1.0150040	1.0144069	0.0996981
1000	0.4587933	0.3775524	0.8251617	0.6695554	0.9764792	0.1639947	0.8692009	0.9135307	0.9573940	0.0727305

0	0.4169895	0.4066831	0.8241164	0.7663657	1.0638449	0.1535885	0.9511817	1.0370006	0.9430798	0.0633968
50	0.4025520	0.3661194	0.8507714	0.7392481	1.0413469	0.1371668	1.0052430	0.9448500	0.7856823	0.0763348
100	0.4054332	0.3341434	0.9015166	0.8017850	1.0734527	0.1387723	0.9881687	1.0367810	0.7552354	0.0580843
150	0.3429320	0.3194482	0.8964432	0.7559104	1.0402429	0.1294010	0.9739953	0.9853221	0.7120422	0.0611644
200	0.4785205	0.3019095	0.8861022	0.7742476	0.9984489	0.1113056	0.8933815	0.9452403	0.6578044	0.0436226
250	0.4176117	0.3570157	0.8992401	0.8026963	1.0039119	0.0963134	0.9022626	0.9622968	0.6279550	0.0555868
300	0.4389696	0.3750356	0.8945466	0.7572674	0.9517080	0.1099917	1.0412528	0.9981497	0.6913632	0.0541941
350	0.4075438	0.3836886	0.8449716	0.6699747	1.0633012	0.1069005	0.9631817	0.9252631	0.6641529	0.0508614
400	0.5155303	0.4395852	0.7310608	0.7798821	1.0288627	0.1155830	0.9641989	0.9929634	0.6797627	0.0587939
450	0.5554530	0.3781009	0.8089508	0.8063764	0.9220100	0.1037345	0.9239041	0.9881517	0.6659464	0.0484554
500	0.4460597	0.3727694	0.8684361	0.7990054	0.9719957	0.1472256	0.8475434	0.9930628	0.6305717	0.0667633
550	0.5291975	0.3593098	0.8840026	0.7387840	0.9720622	0.1377456	0.9327561	1.0501943	0.9194386	0.0658663
600	0.5246775	0.3636406	0.8081589	0.6905800	1.0700978	0.1359603	0.9630629	0.9679033	1.0082981	0.0731406
650	0.4984010	0.3269107	0.8693582	0.7569745	1.0347286	0.1424552	0.9312885	1.0233298	1.0368070	0.0705310
700	0.5389308	0.3250300	0.9331518	0.6731826	1.1083359	0.1760264	0.9155548	1.0434112	1.0623887	0.0613081
750	0.5501190	0.3389559	0.8394701	0.7685345	1.0549075	0.1132328	1.0505652	1.0551123	0.9659424	0.0753460
800	0.6091545	0.3929966	0.8232821	0.6708848	1.0114763	0.1290361	0.8888881	1.0673170	0.9740942	0.0887420
850	0.5277453	0.4133894	0.8252730	0.7408728	0.9761481	0.1307763	0.9710146	0.9477190	0.9997909	0.1144665
900	0.4906613	0.3711518	0.8716504	0.6842038	0.9164928	0.1361589	0.9857510	0.9841770	0.9765459	0.0724120
950	0.4005397	0.4075891	0.7589947	0.7027956	0.9252750	0.1460026	0.9475456	1.0330607	0.9865360	0.0863600
1000	0.3811626	0.3493992	0.7846045	0.6239215	1.0789864	0.1425434	0.9341928	0.9654102	1.0407310	0.0896067
